Key,English,Simplified_Chinese
PROPQUEST_INC_001167,Will you help an old friend once again?,可以麻烦你帮帮我吗?
PROPQUEST_INC_001168,"Thank you, friend. There are reports of Red Bang Troupe activity near the Erons Factory in Darkon 1. I need you to investigate!",好!依照那些人的说法，那些强盗团好像居住在达肯1的绿磷石工厂第2区域，帮我去看看那边吧。
PROPQUEST_INC_001169,I can't ignore these rumors. Please help me!,他们还生存着，这不是一个随随便便可以忽略的事情啦。
PROPQUEST_INC_001170,Then it's true. It's worse than I thought. Thank you for bringing me this information.,真的吗?代表他们还存在…
PROPQUEST_INC_001171,"You didn't find anything? These rumors are unsubstantiated, but I believe them to be true.",没发现任何线索吗?应该不可能的，再去帮我仔细的看看好吗?
PROPQUEST_INC_001172,Travel to the Erons Factory in Darkon 1 and search for evidence of Red Bang Troupe activity.,依照那些人的说法，那些强盗团好像居住在达肯1的绿磷石工厂第2区域，帮我去看看那边吧。
PROPQUEST_INC_001174,New Lord Bang,新的魔导战甲王
PROPQUEST_INC_001175,"They still exist, huh? I knew it. This can only mean there is a new leader.",他们还生存着，而且重新占领了一个地区，这代表他们有了新的领导者。
PROPQUEST_INC_001176,Darn it! We've got to do something before it's too late!,啊，我以为把他们杀光就解决了，没有到有新的锣得崩崩会出现，如果我所想的锣得崩崩是我认识的家伙的话..
PROPQUEST_INC_001177,"Since there is evidence of a new leader, there must be a new group of Red Bang Troupe members hiding out somewhere.",如果真的是那个家伙的话，那就糟糕了!那个红色战甲强盗团比之前的还要凶猛，更加恶劣，这不是重点..
PROPQUEST_INC_001178,A good friend of mine mentioned having seen some Red bang Troupe members in the Northern Leren Mountains,我的一个好朋友说，他在乐雅山脉北部发现了红色魔导战甲团成员的身影
PROPQUEST_INC_001179,"I am sure that the group of them live in the Northern Leren Mountains. Go now, friend, and see if you can identify a new group of troupe members.",我很确定他们一定住在乐雅山脉北部。去吧，我的朋友，看看是否可以在那找到一个新的强盗团成员。
PROPQUEST_INC_001180,"I know I've asked for many favors, but we are so close to putting an end to this threat. Please, help me!",那个家伙…!你既然放了那个家伙..啊!!!
PROPQUEST_INC_001181,I see. There must be a new leader. Thank you for delivering this information.,嗯..现在很确定了，真的出现了新的锣得崩崩..
PROPQUEST_INC_001182,"Please, hurry! We don't have much time!",一定会有的!一定有!请你在仔细的调查一下。
PROPQUEST_INC_001183,Search the Northern Leren Mountains for evidence of another Red bang Troupe camp.,搜查一下乐雅山脉的北部地区，找到另一个红色魔导战甲强盗团扎营的证据
PROPQUEST_INC_001185,Ambition of Lord Bang,魔导战甲王的野心
PROPQUEST_INC_001186,The new leader of the Red Bang Troupe must be at the Erons Factory location you discovered before.,请等一下!!发生很恐怖的事情了。
PROPQUEST_INC_001187,We need to strike a blow to his troupe and cripple his operations in Darkon 1.,我昨天做了一个梦，一片红色，被很多火包围着，那边有很多恐怖的尖叫声。
PROPQUEST_INC_001188,"I know what to do! You need to visit Amadolka. But first, defeat 35 Red bang Troupe Leaders southwest of the Erons Factory.",我知道该怎么做! 你需要去找艾玛都卡。但首先要打败绿磷石工厂西南面的35个魔导战甲强盗团头目。
PROPQUEST_INC_001189,"Will you help me once more, friend?",拜托你帮我好吗?很多人的生命就在你手上了。
PROPQUEST_INC_001190,"Great! Now please go and visit Amadolka, who is a guard leader at Erons Factory.",好，那你现在赶快到绿磷石工厂，找那边的警卫队队长艾玛都卡，把我的梦说给他听。
PROPQUEST_INC_001191,You have to believe me! A lot of people are in danger! Do you understand?,You have to believe me! A lot of people are in danger! Do you understand?
PROPQUEST_INC_001192,What? Really? Good job thinning the herd a bit.,什么?是这样啊..如果在这样下去的话，那个梦可能会成为现实了。
PROPQUEST_INC_001193,Hmmm... you may prove useful.,哎呀..真是不知道什么是什么啦。
PROPQUEST_INC_001194,I am in charge of security in Erons Factory. Do you know Luda? How is he doing?,我在管理绿磷石工厂的治安。你认识路达吗?路达最近过的好吗?
PROPQUEST_INC_001195,Defeat 35 Red Bang Troupe Leaders and speak with Amadolka at the Erons Factory in Darkon 1.,打败35个红色魔导战甲团头目，在达肯1区的绿磷石工厂与艾玛都卡对话。
PROPQUEST_INC_001197,Unified Red Bang Troupe,统一!红色魔导战甲强盗团
PROPQUEST_INC_001198,They have occupied almost half of Erons Factory. I didn't realize how strong they really were.,他们已经占领了绿磷石工厂的一半了。真没想到他们有这么厉害。
PROPQUEST_INC_001199,"We are having a hard time defending this narrow entrance, they will get through here in no time unless we do something about it.",这里的入口很窄，所以还可以挡的住，但是我觉得没办法撑很久。总有一天会被他们攻击的。
PROPQUEST_INC_001200,We need more information! We need a scout to survey their base and let us know what we're really up against.,只要把他们引诱到其他地方的话，应该也可以找时间重新建设的。
PROPQUEST_INC_001201,You seem like a good candidate for the job. What do you say? Want to help the people of Erons Factory?,你可以为了绿磷石工厂的人民帮我吗?
PROPQUEST_INC_001202,Great! I am sure their base is somewhere in the depths of Darkon 1. Let me know what you find out!,好，他们的主要居住地，应该在第2地区的某处，你帮我查一下那个地方在哪里，拜托了!
PROPQUEST_INC_001203,No? Fine… We will have to deal with it ourselves.,这样啊..好吧!你已经帮路达把话传给我了，这样我也很感谢你了。
PROPQUEST_INC_001204,Excellent work! So now we know where exactly their base is located and what we're up against with their new leader.,是啊?原来在那边啊..我一定会报答你的，一定会!
PROPQUEST_INC_001205,"Have you found it yet? We don't have much time! Please, hurry!",还没帮我找到吗?可以快一点帮我找吗?真的很急!!
PROPQUEST_INC_001206,"Locate the Red bang Troupe base in Erons Factory 2, Darkon 1, and report back to Amadolka with anything you find.",他们的主要居住地，应该在绿磷石工厂第2地区的某处，你帮我查一下那个地方在哪里，拜托了!
PROPQUEST_INC_001208,Legend of Dreadpet <Big Thyred>,特莱特怪物的传说<巨大施德利>
PROPQUEST_INC_001209,"Pssst, hey you! I'm writing a book and I need your help. I'm having a bit of writer's block and I need a brave adventurer to help me write it!",听好我说的话喔~其实啊..我最近在写一本书，写书的时候需要一些材料，但是我自己没办法搞定。
PROPQUEST_INC_001210,"Have you ever heard about the Legend of Big Thyred? No? A long long time ago, there was very a famous adventurer named Big Thyred. One day, he found an interesting place to adventure…",你有听说过特莱特怪物的传说吗?以前有一个大冒险家啦~名子叫<巨大施德利>，有一天，他发现了一个很有趣的事情。
PROPQUEST_INC_001211,"It was a cave deep underground, surrounded with this strange, bloody fog. Big Thyred investigated the cave only to become infected by a disease within the cave called Horrible Fear.",听说有一个地下洞穴里，住着一个叫做恐怖的牛呗呗的怪兽。
PROPQUEST_INC_001212,"The disease transformed him into a hideous monster, whom we now call Big Muscle. There's virtually nothing left of that brave adventurer but bits and pieces, or so the story goes…",可是后来恐怖的牛呗呗不知道到哪里去了，突然消失~反正啦..这是我这次小说的主要内容。
PROPQUEST_INC_001213,"So, here's where you come in. I need to an ending to the story and I'd like to know what's become of Big Muscle. Feel like lending a hand?",所以啊..你可不可以代替我亲自去体验看看啊?然后再把那个体验的结果说给我听。
PROPQUEST_INC_001214,"One of those mangy Organigors ate one of my reference books. Defeat the Organigors at the Plain of Bubble and acquire the Book of Fear 1. While you're there, find the Fortress Map.",战栗毒蝎吃了恐怖之书第1卷，你得去波布尔平原击杀它们并夺回此书。然后在旁边的地上找到 堡垒地图
PROPQUEST_INC_001215,"Awwww, come on! Look, I'll give you HALF of the sales from my book if you'll help. Still having second thoughts?",反正，应该是一个很棒的冒险啦!我会拿我卖书的收入50%给你，好不好?
PROPQUEST_INC_001216,"Oh, Rhisis! You've got the Book of Fear! Great work! Alright, sounds like you have what it takes to face Big Muscle.",哈哈，这么难的事情都办完了啊?把这个收下吧!这是施德利的心脏，好恶心喔~我不想看。
PROPQUEST_INC_001217,"Here, take this. It's Big Thyred's Heart. \n\n#b*You drop the heart and scream!*#nb\n\nHey, careful! You need that!","诺，给你，施德利的心脏。\n\n#b*你丢下心脏然后尖叫!* # nb\n\n嘿,小心点!别摔坏了！"
PROPQUEST_INC_001218,"Take the heart to the Dreadpet Manager just southwest of here. You'll have to join a party before you face Big Muscle, it's too dangerous to go alone.",你先去找特莱特怪物管理者，他会告诉你一些事情，但是绝对不要自己去体验喔~一定要组剧团进去!
PROPQUEST_INC_001219,"Look, I know it's scary to face the Organigor, but I believe you can do it. Go, now!",战栗毒蝎是有点狡猾啦!可是我相信，如果是你的话，一定没有问题的!
PROPQUEST_INC_001220,"Travel to the Plain of bubble, defeat Organigor, and recover both the Fortress Map and the 1st book of Dread for Novelist Gergantes in Northern Flarine.",首先去波布尔平原击杀战栗毒蝎，得到恐怖之书第1卷，然后在旁边捡下堡垒地图
PROPQUEST_INC_001222,Legend of Dreadpet <Krren Dacid>,特莱特怪物的传说 <克安达施德>
PROPQUEST_INC_001223,"Pssst, hey you! I'm writing a book and I need your help! I'm having a bit of writer's block and I need a brave adventurer to help me write it!",听好我说的话喔~其实啊..我最近在写一本书，写书的时候需要一些材料，但是我自己没办法搞定。
PROPQUEST_INC_001224,"Have you ever heard about the legend of Krren Dacid? A long long time ago, there was a very famous adventurer. His name was Krren Dacid. One day, he found an interesting place to adventure…",你有听说过特莱特怪物的传说吗?以前有一个大冒险家啦~名子叫<克安达施德>，有一天，他发现了一个很有趣的事情。
PROPQUEST_INC_001225,It was a huge temple in the sky. Krren investigated the temple only to become infected by a disease within the cave called Cold Fear.,那是天空中的一座巨大的神庙。克安调查了这座寺庙，却被洞中一种名为 冷酷恐怖的疾病所感染。
PROPQUEST_INC_001226,"The disease transformed him into a hideous monster, whom we now call Krrr. There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…",可是后来咕咕哝哝不知道到哪里去了，突然消失~反正啦..这是我这次小说的主要内容。
PROPQUEST_INC_001227,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Krrr. So whaddya' say?",所以啊..你可不可以代替我亲自去体验看看啊?然后再把那个体验的结果说给我听。
PROPQUEST_INC_001228,"Great! One of those Gangards at the Plain of Bubble scooped up one of my reference books. Defeat the Gangards and acquire the Book of Fear 2. While you're there, try to find the Temple Map.",好，恐怖之书第2卷在冰色巨眼怪身上，你得去波布尔平原击败冰色巨眼怪并获得书籍，然后在旁边的地上找一下寺庙地图
PROPQUEST_INC_001229,"Oh, come on now! Tell you what, I'll give you 50% of the proceeds from the sale of my book when I release it! How does that sound? Bah!",反正，应该是一个很棒的冒险啦!我会拿我卖书的收入50%给你，好不好?
PROPQUEST_INC_001230,"Blessings from Bubble, you've got it! It looks like you do indeed have what it takes to face Krrr.",哈哈，这么难的事情都办完了啊?把这个收下吧!这是克安达施德的心脏，好恶心喔~我不想看。
PROPQUEST_INC_001231,"Here, take this. It's Krrr's Heart. \n\n#b*You vomit all over him*#nb\n\n Hey, knock it off!",诺，拿着，克安达施德的心脏。\n\n#b*你吐了他一身*#nb\n\n嘿，别闹了！
PROPQUEST_INC_001232,"If you're done being sick, take the heart to the Dreadpet Manager in Madren Town. You'll have to join a party to enter the temple, it's way too dangerous to go alone.",你先去找特莱特怪物管理者，他会告诉你一些事情，但是绝对不要自己去体验喔~一定要组剧团进去!
PROPQUEST_INC_001233,"Look, I know Ganguard's smell bad and all that, so I understand your reservations… but I really need that book.",坎哥德这家伙是有点狡猾啦!可是我相信，如果是你的话，一定没有问题的!
PROPQUEST_INC_001234,"Travel to the Plain of Bubble, defeat $QUEST_END_KILL_NAME$, and retrieve both the $QUEST_END_ITEM_NAME$ and the $QUEST_END_ITEM_NAME,2$ for Novelist Gergantes in Northern Flarine.","首先去波布尔平原击败$QUEST_END_KILL_NAME$，获得$QUEST_END_ITEM_NAME$和$QUEST_END_ITEM_NAME,2$ ，然后再回来找我"
PROPQUEST_INC_001236,Legend of Dreadpet <Moot Arvan>,特莱特怪物的传说 <姆特牙勒斑>
PROPQUEST_INC_001237,"Pssst, hey you! I am writing a book and I need your help! I've had a little writers block lately and I need a brave adventurer to help me write it!",听好我说的话喔~其实啊..我最近在写一本书，写书的时候需要一些材料，但是我自己没办法搞定。
PROPQUEST_INC_001238,"Have you ever heard of the legend of Moot Arvan? No? A long time ago, there was very a famous adventurer, Moot Arvan. One day, he found an interesting place to adventure...",你有听说过特莱特怪物的传说吗？没有吗？很久以前，有位名叫穆特阿尔温的大冒险家，某天他发现了一个神秘的冒险地...
PROPQUEST_INC_001239,"It was a strange, wet marsh. Moot explored the marsh only to become infested with a disease called Unpleasant Fear.",听说有一个很潮湿的地区，住着一个叫做恐怖的菇菇的怪兽。
PROPQUEST_INC_001240,"The disease transformed him into a hideous monster known as Mushmoot! There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…",可是后来恐怖的菇菇不知道到哪里去了，突然消失~反正啦..这是我这次小说的主要内容。
PROPQUEST_INC_001241,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Mushmoot. Feel like helping?",所以啊..你可不可以代替我亲自去体验看看啊?然后再把那个体验的结果说给我听。
PROPQUEST_INC_001242,Great! One of those pesky Hadeseors at the Plain of Bubble has stolen one of my reference books! Find and recover the book for me and see if you can locate the Boggy Map while you're there.,好，你首先去波布尔平原击杀暴戾矿工幽魂并获得恐怖之书第3卷，然后旁边找一下沼泽地图
PROPQUEST_INC_001243,"Don't be a scaredy-cat! Look, I'll even give you 50% of the proceeds from my book sales if you help. Okay?",反正，应该是一个很棒的冒险啦!我会拿我卖书的收入50%给你，好不好?
PROPQUEST_INC_001244,"Yes, great work! I knew you could do it!",哈哈，这么难的事情都办完了啊?把这个收下吧!这是达施德的心脏，好恶心喔~我不想看。
PROPQUEST_INC_001245,"Here, take this. It's Moot's Heart. \n\n*You begin to feel sick…*\n\n Oh shake it off, slacker!",诺，拿着，姆特牙勒斑的心脏。\n\n#b*你感觉到恶心...*#nb\n\n哦，甩掉它吧，懒鬼!
PROPQUEST_INC_001246,"Take that heart to the Dreadpet Manager at the Eastern River of Weeping. You'll need to form a party first, it's way too dangerous to go in there alone.",你先去找特莱特怪物管理者，他会告诉你一些事情，但是绝对不要自己去体验喔~一定要组剧团进去!
PROPQUEST_INC_001247,Ah geez! What are you afraid of? A Hadeseor? Psht! I guess you aren't as brave as I thought you were.,瑕德西这家伙是有点狡猾啦!可是我相信，如果是你的话，一定没有问题的!
PROPQUEST_INC_001250,Sad Christmas,悲伤的圣诞节
PROPQUEST_INC_001251,Hmm... We are in big trouble now. Do you know what happened? Do you? The stockings are gone. The stockings...,Hmm... We are in big trouble now. Do you know what happened? Do you? The stockings are gone. The stockings...
PROPQUEST_INC_001252,"Are you asking why I am making a big deal about the stockings? Are you serious? These are not normal stockings, these are the Christmas stockings which have the wishes of children!",你说什么袜子那么重要啊?这不是一般的话子呢~那个袜子里面拥有很多孩子们的希望。
PROPQUEST_INC_001253,"A few days ago, every stocking was stolen in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.",前阵子我在瑞加大陆弄丢了袜子，后来才知道，是魔域怪物偷走了我的袜子。
PROPQUEST_INC_001254,Would you please help me make a Merry Christmas in Madrigal?,你可以为了瑞加大陆的圣诞节，帮我找袜子回来吗?
PROPQUEST_INC_001255,Thank you. Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,真的谢谢你啊，不管是什么样的怪物都可以，帮我找500双袜子回来好吗?
PROPQUEST_INC_001256,"No, no... This Christmas will be tragic without the stockings... Oh...","No, no... This Christmas will be tragic without the stockings... Oh..."
PROPQUEST_INC_001257,Ha ha ha! I knew you would! Thank you so much! But... We still lack enough stockings... Hmm...,Ha ha ha! I knew you would! Thank you so much! But... We still lack enough stockings... Hmm...
PROPQUEST_INC_001258,"Hey... I told you I need 500 stockings. I know 500 stockings are a lot, but it is not that difficult to get.","Hey... I told you I need 500 stockings. I know 500 stockings are a lot, but it is not that difficult to get."
PROPQUEST_INC_001259,Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,猎杀瑞加大陆的任何怪物，找500双袜子给我，我一定会报答你的!
PROPQUEST_INC_001261,Christmas Nightmare,恐怖的圣诞节
PROPQUEST_INC_001262,"Hey, you! Yes, you! Come here. Come! Coooome!","Hey, you! Yes, you! Come here. Come! Coooome!"
PROPQUEST_INC_001263,"You know about the Christmas stockings, right? Well, they disappeared!. Maybe you do not understand, but this is a very big accident. Are you listening?!","You know about the Christmas stockings, right? Well, they disappeared!. Maybe you do not understand, but this is a very big accident. Are you listening?!"
PROPQUEST_INC_001264,"A few days ago, every stocking was stolen in Madrigal. I figured out that the darn Masquerpets did it. Now we are in big trouble. Darn it!","A few days ago, every stocking was stolen in Madrigal. I figured out that the darn Masquerpets did it. Now we are in big trouble. Darn it!"
PROPQUEST_INC_001265,"You can help me create a Merry Christmas in Madrigal, right?",哎呀~如果没有那些袜子的话，瑞加大陆的人就要过悲伤的圣诞节了，怎么办啊。
PROPQUEST_INC_001266,"Good! Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!","Good! Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!"
PROPQUEST_INC_001267,Hey! Are you going to make this Christmas into a nightmare? Are you crazy?,哎呀~如果没有那些袜子的话，瑞加大陆的人就要过悲伤的圣诞节了，你知不知道啊!
PROPQUEST_INC_001268,Ha ha ha! Good job! Thank you! But... We still do not have enough stockings...,Ha ha ha! Good job! Thank you! But... We still do not have enough stockings...
PROPQUEST_INC_001269,Hey... Are you stupid? Or you cannot count? I told you 300 stockings! 300!,Hey... Are you stupid? Or you cannot count? I told you 300 stockings! 300!
PROPQUEST_INC_001270,"Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!","Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!"
PROPQUEST_INC_001272,Desperate Christmas,绝望的圣诞节
PROPQUEST_INC_001273,Hey... We are in big trouble now. The stockings... The stockings... Now what should I do? I have to get the stockings back!,Hey... We are in big trouble now. The stockings... The stockings... Now what should I do? I have to get the stockings back!
PROPQUEST_INC_001274,The stockings have the wishes and dreams of all of the children. But... But...,The stockings have the wishes and dreams of all of the children. But... But...
PROPQUEST_INC_001275,Every stocking was stolen a few days ago in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.,前阵子我在瑞加大陆弄丢了袜子，后来才知道，是魔域怪物偷走了我的袜子。
PROPQUEST_INC_001276,Would you please help me create a Merry Christmas in Madrigal?,如果没有那些袜子的话，瑞加大陆的人就要过悲伤的圣诞节了，可以帮我吗?
PROPQUEST_INC_001278,But... This Christmas will be sorrowful without the stockings...,But... This Christmas will be sorrowful without the stockings...
PROPQUEST_INC_001279,Ho ho ho! I knew you would! Thank you so much! But... We still do not have enough stockings...,Ho ho ho! I knew you would! Thank you so much! But... We still do not have enough stockings...
PROPQUEST_INC_001280,I told you we need 100 stockings...,我明明跟你说是100双了。
PROPQUEST_INC_001283,Take Ddukguk Back,找出年糕汤
PROPQUEST_INC_001284,"Oh my God, I am in big trouble... Psst! Hey, wait! Please listen to me. The biggest holiday in Madrigal, Lunar New Year, is coming soon.","Oh my God, I am in big trouble... Psst! Hey, wait! Please listen to me. The biggest holiday in Madrigal, Lunar New Year, is coming soon."
PROPQUEST_INC_001285,"So Losha made special Ddukguk for the holiday and asked me to keep it. But the Masquerpets heard of it, and...","So Losha made special Ddukguk for the holiday and asked me to keep it. But the Masquerpets heard of it, and..."
PROPQUEST_INC_001286,...and they took all of the Ddukguks away. I could not do anything because I was really terrified... Now what should I do? Losha will kick me out if she knows this.,...and they took all of the Ddukguks away. I could not do anything because I was really terrified... Now what should I do? Losha will kick me out if she knows this.
PROPQUEST_INC_001287,Would you... please help me? For Lunar New Year? Please?,Would you... please help me? For Lunar New Year? Please?
PROPQUEST_INC_001288,Thank you! Please hunt every Masquerpet you can find in Madrigal and bring me 100 Ddukguks. I will definitely reward you!,真的谢谢你啊，不管是什么样的怪物都可以，帮我找100个年糕汤回来好吗?
PROPQUEST_INC_001289,Are you really going to kick me out? Becoming a cook is my dream. Please help me. I cannot give up now.,你真的希望我被赶出去吗?料理师是我的梦想..呜呜..
PROPQUEST_INC_001290,"Thank you, thank you so much! Here you are. It is my little present.",真的很感谢你..这是我对你的一点心意..请收下。
PROPQUEST_INC_001291,Well... I told you I need 100 Ddukguk...,Well... I told you I need 100 Ddukguk...
PROPQUEST_INC_001292,Please hunt every Masquerpet you can find in Madrigal and bring me 100 Ddukguks. I will definitely reward you!,在瑞加大陆猎杀任何怪物，找回100个年糕汤。
PROPQUEST_INC_001294,Build Love House -Nina-,盖造爱的房屋 -妮娜-
PROPQUEST_INC_001295,"Hello! I am Nina, the wife of Poul, who is standing over there. Our family wants to move to here because my husband loves this place very much, but...",你好！我是潘的妻子妮娜，潘对我说，他太喜欢这里了，所以打算带着全家来定居。
PROPQUEST_INC_001296,...but we do not have money to buy a house. So we decided to build a house by ourselves. However...,…… 可我们没钱买房子。所以就决定自己盖一座。然而……
PROPQUEST_INC_001297,"However, people said that we have to hunt Masquerpets if we want to build a house. How can we do that?",然而人们说如果我们想盖房子，就必须猎杀怪兽。我们怎么可能做得到？
PROPQUEST_INC_001298,Could you please help our family?,你可以帮助我们吗？
PROPQUEST_INC_001299,Thank you! Then please bring me drying Rootioe. You can get them from any Masquerpet as far as I know.,谢谢！那就帮我找些风干的树精的根来吧。据我所知，任何假面兽身上都能弄到。
PROPQUEST_INC_001300,You are so cruel...,你太无情了...
PROPQUEST_INC_001301,"Thank you, thank you... Thank you very much!",谢谢，谢谢你...真的太感谢了！
PROPQUEST_INC_001302,We still are missing some... Please bring me more. Please.,好像还缺一些..
PROPQUEST_INC_001303,Please bring me drying Rootioe. You can get them from any Masquerpet as far as I know.,请给我带回来一些干燥的树精根。你可以从怪物身上得到它
PROPQUEST_INC_001305,Build Love House -ChiChi-,盖造爱的房屋 -奇奇-
PROPQUEST_INC_001306,"Hello! I am ChiChi, the daughter of Poul, who is standing over there. Our family wants to move to here because my daddy loves this place very much, but...",你好~我是潘赫里斯的女儿，名字是奇奇，我们爸爸太久没回家了，所以我们只好来找他。
PROPQUEST_INC_001310,Thank you! Then please bring me drying Rootioe. You can get it from any Masquerpet as far as I know.,Thank you! Then please bring me drying Rootioe. You can get it from any Masquerpet as far as I know.
PROPQUEST_INC_001316,Build Love House -PiPi-,盖造爱的房屋 -皮皮-
PROPQUEST_INC_001317,"Hello! I am PiPi, the son of Poul , who is standing over there. Our family wants to move to here because my daddy loves this place very much, but...",你好！我是潘赫里斯的女儿，名子是皮皮，我们爸爸太久没回家了，所以我们只好来找他了。
PROPQUEST_INC_001327,New Puppy Yorrn,露露(萝夏最疼爱的小狗)
PROPQUEST_INC_001328,"Excuse me, can I talk to you for a moment?",请问~请问？！是我在跟你说话啦！
PROPQUEST_INC_001329,"The pretty lady beside me is Losha, my elder sister. I am her younger sister, Loyah.",旁边的这位小姐就是我姊姊萝夏，我是她妹妹乐亚。
PROPQUEST_INC_001330,"My sister has a very cute puppy, but unfortunately, he's gone missing! She originally found the puppy up in the mountains.",我姊姊原本有养一只从山上捡到的小狗，但小狗突然不见了……
PROPQUEST_INC_001331,"When she first saw the puppy, it was cold and starving. So she brought it home and took care of it, but suddenly it disappeared one day.",听我姊姊说，在山上发现这只小狗时，好像已经饿了很久没吃东西，那模样真是可怜。
PROPQUEST_INC_001332,"Since then, my sister has been looking everywhere for the puppy. She doesn't eat or drink or sleep. Would you please help my sister find her lost puppy?",姊姊很有爱心的把他带回家好好照顾，但现在小狗失踪了，我姊姊着急地吃不下饭，真不知道该怎么办才好。
PROPQUEST_INC_001333,Great! She found the puppy somewhere in the middle of Leren Mountains where the Grownup Lawolfs live. Maybe the puppy is trying to find it's way home?,太好了！你可以帮忙找找小狗的下落吗？小狗是在乐雅山脉发现的，或许它自己又跑回去那里也是有可能的说。
PROPQUEST_INC_001334,How could you refuse the request from a lady? You have no social manners! Have you no shame?!,你真的不能帮这个忙吗？哼！我讨厌你！
PROPQUEST_INC_001335,"Yorrn! Where did you find him? In the mountains!? I knew it! He was probably trying to find his way home! Welcome back, Yorrn!","Yorrn! Where did you find him? In the mountains!? I knew it! He was probably trying to find his way home! Welcome back, Yorrn!"
PROPQUEST_INC_001336,"Have you found Yorrn? No? Well, please keep looking! I'm worried about my sister!",还没有露露的下落？那…是不是…你根本没有去找过啊！(讨厌的眼神瞪着你@@)
PROPQUEST_INC_001337,"Travel to the middle of Leren Mountains, near the Grownup Lawolfs. Find Losha's lost puppy, and return to Loyah.",那只小狗在乐雅山脉发现的，说不定它就在那里！
PROPQUEST_INC_001339,Trouble-Maker in Pumpkin Village,南瓜村的淘气鬼
PROPQUEST_INC_001340,"Hey there, I have a problem. Can you help me?",请问，能跟你说说话吗？有些问题我真的不知道该找谁说才好……
PROPQUEST_INC_001341,"Actually I have 2 kids, one daughter and one son. My daughter has gone missing!",(叹气~)其实我有两个孩子，姊姊是老大，儿子是老么！不过，我的女儿几年前……
PROPQUEST_INC_001342,"This was several years ago with some other missing children... So, my son is the only child I have left. However today... Today he disappeared too!","This was several years ago with some other missing children... So, my son is the only child I have left. However today... Today he disappeared too!"
PROPQUEST_INC_001343,"Both of my kids are now missing. I feel like I can't go on living. Please, will you help me find my son?",连儿子也失踪了，我真的不知道该怎么活下去了，你能不能帮帮我呀！拜托你！！
PROPQUEST_INC_001344,You're amazing! My son used to love the Pumpkin Patch. You should start your search there.,谢谢，我的孩子之前似乎对南瓜村很好奇的样子，或许他有可能会在那里 ……
PROPQUEST_INC_001345,"If you will not help me, then I have no other choice…",我真的不知道要怎么活下去了(哭)……
PROPQUEST_INC_001346,"Hey, who are you? What? My mom is worried about me? What else is new…? Ugh, fine. I'll go back and let her know I'm okay.",咦？你是谁啊？我妈请你来这里找我喔…我妈老是瞎操心，我看我还是先回去得好，那就先这样了，再见~ 
PROPQUEST_INC_001347,I am just watching those pumpkin heads. Aren't they cool? I wish I had one!,我在这里偷偷观察它们耶！不会觉得很棒吗？尤其是南瓜的头！我真的很想要那个南瓜头耶…
PROPQUEST_INC_001348,"Travel to Pumpkin Town and search for Mayun, JeongHwa's son.",启程去南瓜村然后寻找吉哈娃的儿子，马润。
PROPQUEST_INC_001350,Doridori Sushi,综合多鲁寿司
PROPQUEST_INC_001351,Finally! The time has come to learn how to make Doridori Sushi. I just need some ingredients!,"""我15年的料理人生，终于有机会可以学习""""综合多鲁寿司"""" 的作法了！"""
PROPQUEST_INC_001352,"I'll need to practice the recipe so that I can master it. Oh boy, Doridori Sushi is the best sushi in Madrigal! I can't wait!",不过呢！这需要不间断的练习试做才行，所以，可不可以帮我…
PROPQUEST_INC_001353,"Tell you what, if you help me, I will give you some of this fantastic sushi. How's that sound?",我要再试做一次！如果你帮我的忙，我一定会做好吃的寿司给你，好不好？
PROPQUEST_INC_001354,"I knew you wouldn't be able to resist! Now, bring me the following materials: 12 Doridoma Keratins and 5 Mushpang Secretion. You can get them from Small Doridomas and Captain Mushpangs.",那么请帮我找一些实材，材料是紫晶球12个和蘑菇孢子5个，据说可以在小蓝纹海马和大嘭嘭菇身上找到…
PROPQUEST_INC_001355,You have no idea how delicious my sushi is. Oh well. Your loss!,你没尝试过我亲自做的料理，真都不愿意试看看吗？真的太可惜了！ 
PROPQUEST_INC_001357,"Ah ha! There we go! Your order is ready! I even autographed it in wasabi! Careful, it's SPICY!",这些是给你的寿司！真的很好吃喔~呵呵呵！
PROPQUEST_INC_001358,"I know they can be hard to find, but I'd really like to learn to make it sometime this year. Hurry up, pal!",我知道材料很难找，不过可不可以快一点找到啊，食材最讲究新鲜的！ 
PROPQUEST_INC_001359,Collect 12 Doridoma Keratins and 5 Mushpang Secretion from Small Doridomas and Captain Mushpangs. Return to Sotta when you have the ingredients.,那么请帮我找一些材料~ 材料是紫晶球12个和蘑菇孢子5个，据说小蓝纹海马和大嘭嘭菇身上可以找到！
