Key,English,Simplified_Chinese
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,祭团的存在，也与拓本里的内文相符，这绝不是巧合！
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,可得要消灭祭团才行，这只能靠你帮忙了！
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.",我就知道你会的。有一个怪物叫做秘殿警戒者，如果你可以打败它，你就能进入祭坛。
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,事况紧急……该怎么办才好！？
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.",辛苦你了！这地牢有太多诡异的地方，可要多留意才行！
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,我不确定秘殿警戒者具体在哪，但是我们必须得找到并杀死它。
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,击败秘殿警戒者，进入祭坛。
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,如果你能击败秘殿警戒者，就可以进入祭坛。
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,达肯矿洞
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,幻魔依普利神殿
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,血腥走廊
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,嗯...不错的交易...你能在噬血蜥蜴上收集 20 个战利品吗？然后再击杀1个奇昆模范劳工。
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.",在那种情况下......嗯，祝你好运吧
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,额... 血腥蜥蜴更强大...
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,多亏了你才能让这件事办得这么容易！
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,额... 相对你目前的等级来说，血腥蜥蜴更强大...
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,从血腥蜥蜴上收集$QUEST_END_ITEM_COUNT$以及猎杀$QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,矿洞的最深处
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.",你好，你能出现在这里，说明你已经击败了矿洞中所有的怪物。我是德卡内，这个矿洞的开拓者。既然你已经证明了自己，我就可以告诉你矿洞深处的真相了——神秘房间里沉睡着远古时代由谢莉德创造的龙。
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,祝你好运！
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,诚然，这对于冒险者来说并非易事。 准备好后再来试试吧。
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,所以你真的把他们都杀了……非常感谢
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,从血腥蜥蜴上收集30个战利品以及猎杀3个奇昆模范劳工。
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","要打败他们，你需要一支装备精良的队伍。哈，还有个细节：你需要 1,000,000 金币才能打开它的大门，但现在，30个血腥蜥蜴的战利品和3个奇昆模范劳工就足够了。你准备好接受这个挑战了吗？"
PROPQUEST_EILLUNQUESTS_INC_000001,Preparation,Preparation
PROPQUEST_EILLUNQUESTS_INC_000002,Prepare yourself... The first boss approaches!,Prepare yourself... The first boss approaches!
PROPQUEST_EILLUNQUESTS_INC_000003,Recover your strength. Next wave incoming!,Recover your strength. Next wave incoming!
PROPQUEST_EILLUNQUESTS_INC_000004,Steel yourself for the second boss battle!,Steel yourself for the second boss battle!
PROPQUEST_EILLUNQUESTS_INC_000005,Brace for impact. The third wave is coming!,Brace for impact. The third wave is coming!
PROPQUEST_EILLUNQUESTS_INC_000006,The third boss emerges. Stay vigilant!,The third boss emerges. Stay vigilant!
PROPQUEST_EILLUNQUESTS_INC_000007,Prepare for the fourth assault!,Prepare for the fourth assault!
PROPQUEST_EILLUNQUESTS_INC_000008,Another boss challenges you. Show your strength!,Another boss challenges you. Show your strength!
PROPQUEST_EILLUNQUESTS_INC_000009,One final wave awaits. Stand ready!,One final wave awaits. Stand ready!
PROPQUEST_EILLUNQUESTS_INC_000010,The ultimate challenge awaits. Fight with all your might!,The ultimate challenge awaits. Fight with all your might!
PROPQUEST_EILLUNQUESTS_INC_000011,"Complete Dungeon ""Rescue [Eillun Farmer] Sprout""","Complete Dungeon ""Rescue [Eillun Farmer] Sprout"""
PROPQUEST_EILLUNQUESTS_INC_000012,"Complete Dungeon ""Rescue [Eillun Farmer] Thorn""","Complete Dungeon ""Rescue [Eillun Farmer] Thorn"""
PROPQUEST_EILLUNQUESTS_INC_000013,"Complete Dungeon ""Defend [Eillun Farmer] Dr. Root""","Complete Dungeon ""Defend [Eillun Farmer] Dr. Root"""
PROPQUEST_EILLUNQUESTS_INC_000014,"Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root""","Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root"""
