Key,English,Simplified_Chinese
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.",*嗯......加二，除以零，并减去四的平方根...等一会。除以零？不可能！如果我拥有的不仅仅是这个脆弱的算盘，那会容易得多。
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?",你好！我的名字叫阿塔，我在这跟我的导师诺尔学习天文学。嘿，你可以分析这个分形曲线吗？
NPC_000404,Argh! Where was I? Distractions...,唉！我在哪里？焦虑...
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,兄弟们！我该怎么办？嗯？圣诞节...圣诞节将被毁掉！
NPC_000406,I hope you have a wonderful Christmas!,希望你有个美好的圣诞节！
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,我的名字是亚妥，我是瑞加大陆圣诞协会中的其中一个圣诞老人。 很高兴见到你
NPC_000408,Merry Christmas! Merry Christmas!,快乐圣诞！圣诞快乐！
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!",名牌防具!!全都在波波克防具店!
NPC_000410,What should I ask you to do?,我应该请你做什么？
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ","制作防具的方法?这个不行,我们波家的秘密绝不外传!"
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.","我是在帕里镇经营防具店的波波克,我哥哥在卖武器,你也可以顺便去看看!"
NPC_000413,Tell your friends buy Bobo Family Equipment!,"有穿戴着我波波克的防具在身,包你刀枪不入!"
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!",有什么需要~请尽管开口!
NPC_000415,Here you are. Please solve this as soon as possible.,"在这里,请尽快解决您的问题!"
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!","我是波家的老大,已经到了该结婚的年龄,茱丽亚是我喜欢的对象!她真是漂亮~"
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!","我是经营武器店的波波酷,有去过我弟弟的防具店看过吗?"
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,"想要武器装备,请找我们兄弟两就行啦!"
NPC_000419,"Do not worry, where there is a will, there is a way.",别担心，有志者事竟成。
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,你今年是一个非常好的孩子吗？那么你应该得到一个大礼物的奖励哈哈哈哈！
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,我的名字是布鲁托，我是瑞加大陆圣诞协会中的其中一个圣诞老人。 很高兴见到你
NPC_000422,Ha ha ha! Merry Christmas!,哈哈哈！圣诞快乐！
NPC_000423,"Mommy, I am hungry.",妈妈，我饿了。
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.",我和父亲一起搬到这里，我还没有公民身份，但我很快就会成为公民了！
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.",我的名字是奇奇霍里斯，这是我的父亲保罗霍里斯。
NPC_000426,Good bye,再见~！
NPC_000427,The new year has come!,新的一年即将到来！
NPC_000428,"How strange, I cannot remember the Happy New Year song.",真奇怪，我记不起那首新年快乐歌了。
NPC_000429,Happy new year!,新年快乐！
NPC_000430,New year has come!,新年到来啦~！
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,你会对合唱团的领队感到高兴的。那就是我！我叫摩纳哥。
NPC_000432,New year has come!,新年到来啦~！
NPC_000433,How strange I do not remember the Happy New Year song.,真奇怪，我不记得那首新年快乐歌了。
NPC_000434,New year has come!,新年到来啦~！
NPC_000435,"How strange, I do not remember the Happy New Year song.",真奇怪，我不记得那首新年快乐歌了。
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.",相信艾诺，你的道路将会被数以千计的蜡烛照亮。
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.",决定命运的时刻，终于来临！
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.",我是[守护使者贤者]可伯内特。我在这里保护艾诺的遗物，坚守信念吧年轻人，艾诺庇佑着你。
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.",追随艾诺的意志，你将永远被人们铭记。
NPC_000440,Bubble watches over all aspiring heroes. ,好好加油!一切顺利哦!
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,"就算结果有所不同,但所要经历的考验是相同的!"
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.",我是[精神使者贤者]可林!
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",精神使者的象征就是拥有坚强的精神信念!
NPC_000444,A strange energy emanates from this fountain. What is it?,一样耶~真的一摸一样野!你真的是太厉害了!
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.",你们一定会成为真正的英雄!
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.",我是[元素使者贤者]可滋利.
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.",充满智慧的人一定都想黎席斯所看齐
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,这里是提供飞行情报的迪奥飞行器具店
NPC_000449,"Please, if you can help me, I will be in your debt.",有什么需要我帮助的吗?
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,"因为我喜欢飞行~所以我继承下了这间飞行器具店,我觉得大家都好厉害喔,我也希望能跟他们一样! "
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ",我是迪奥克里斯汀。我一生都居住在帕里镇，我爱这里！别看我蹦蹦跳跳的，我可是管理着这里的事务所呢，有任何问题请来找我吧！
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.",1.在飞行器具站可购买各种飞行道具\n2.使用物品栏的飞行道具就可以飞行
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3.按下空格键启动你的飞行器。再次按下空格键让飞行器逐渐减速至停止。
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4.改变航向，你可以按住鼠标右键调整视野朝向来改变飞行方向。\n 此外，使用键盘W,A,S,D也可以操作。"
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.",5.也可以按方向键欣赏自己的飞行英姿喔!
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6.所有人都可以在瑞加大陆里飞行。你只需要获得一个飞行器就可以了！\n7.游戏中有海量不同种类和形状的飞行器。你可以在玩家的摆摊中逛逛或者点开“开始”按钮中找到商店。
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!","以上是基本的飞行介绍,剩下的就靠你了,加油喔!"
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.","1.使用飞行道具时,与怪物达到一定距离时,怪物周围就会显示攻击方格."
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ",2.你可以用鼠标左键锁定这些怪物。如果你飞行时看不见他们，在屏幕边缘会出现一个绿色箭来之时您需要转的方向。
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3.要攻击锁定的怪物时,可按下Insert或点击鼠标左键.\n4.按下z则可以自动跟随目标."
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. 魔导士和弓箭手可以在空中远程攻击怪物，战士和圣职者只能使用近战攻击。你也可以使用技能！
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!","6.捡起道具,可以使用预设的F2键."
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7.空中打怪时,战士和圣职者可近身攻击,魔导士可使用魔棒做远距离攻击。"
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,飞行愉快
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","空中飞行安全第一,请小心喔!"
NPC_000466,Why do we all have to wear the same outfit? ,"没有其他地方比这更适合我的,你说是吧!"
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.",莱斯创造了三个小丑神： 谢莉德、依普利 和 波布尔。并赋予他们每个人自身不同的一面。承载着莱斯的恐惧和愤怒的谢莉德，几乎摧毁了我们原来的家园。
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.",我是[暴力技师贤者]道麦。
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.",人因梦想而伟大.....
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#b#cff8a004f在这里查看每周公会战结果！#cfffc0000#nc#nb
NPC_000471,Only the most cunning of guilds can hope to achieve victory in the Guild Sieges. Are you ready for the challenge?,您的勇气与智慧，将引导您的公会走向胜利之路。
NPC_000472,"Hello, it's very nice to meet you! I am the Rewards Manager for the Guild Siege Center. I can reward prize money, return application fees, or even show you this week's ranking for the Guild Siege.","我担任引导公会的事项,管理支付奖金、归还申请金、排行的相关事情."
NPC_000473,Good luck to you! I hope I see you on the ranking charts!,"希望参加对战的每个公会,好运旺旺来!"
NPC_000474,"Madrigal's ecosystem is truly fascinating! The more you discover, the greater the mystery!",瑞加的生态界越研究就越觉得神奇!
NPC_000475,"Researching Madrigal's vast ecosystem, particularly that of the Masquerpets, is very rewarding. I get to work outdoors, and examine all of the strange creatures created by the Clown Goddess of Fear and Rage, Shade.","像时空毁灭者的这种魔域怪,就需要花很多时间去研究."
NPC_000476,"My name is Dr. Estly and I am studying Madrigal's Ecosystem with my 2 brothers. Have you ever heard of Clockworks? He is the most amazing creature I have ever had the chance to study! Very, very dangerous, though.",我是Dr. 依斯特里，与两个哥哥研究瑞加的生态系统！
NPC_000477,"Thanks for stopping by, friend. Let me know if you ever need any information on a specific creature.","想知道魔域怪物的知识,随时来找我吧~"
NPC_000478,"Assists are way better than Mercenaries! Quiet Mustang! *chuckles* Hey you, c'mere if you want to learn about Assists!","如果你连自己都不能帮助的话,如何去帮助别人?"
NPC_000479,"What is that crazy Mustang babbling about now... Ah, no matter. Every party needs an Assist. Any schmuck can wack a monster in the head, but we can do that AND play a support role! Do you like popularity? Than this is the job for you!","圣职是一个伟大的职业,只有拥有一颗真诚之心的人才能有资格当圣职"
NPC_000480,"I am Captain Elic Eward of the Madrigal Job Training Center. If you want to become an Assist, I can help you.","我是帮助初心者转职的圣职训练官,你想让我帮助你成为圣职吗?"
NPC_000481,"Remember, every party needs an Assist! Don't leave home without us!","记住首先帮助你自己,然后在想办法帮助别人!"
NPC_000482,Yay! I am so happy! Bubble smiles on us!,我好高兴喔~
NPC_000483,"I may not look like much, but I'm very powerful. I'm ready for anything! The Soldiers of Kion will prevail!","我不太能相信陌生人,你可别见怪!"
NPC_000484,"My name is Eoners Archer and I am one of the hired soldiers of Kion. We are here to protect the citizens of Flarine, as long as the money is right. \n*wink*","我是佣兵团副团长伊那艾,对于魔法的使用,也小有心得!我们在这里守护帕里镇的市民，只要钱到位。\n*眨眼*"
NPC_000485,Love to Kion!!,为了佣兵团的光荣胜利!
NPC_000486,"Welcome to Flarine! Please, enjoy your stay!",欢迎大家来到帕里镇！希望你们在这里过得愉快！
NPC_000487,"Flarine is the capital city of Madrigal. It may be a small city, but it's certainly the most beautiful. Feel free to come see me if you ever need anything.",帕里是瑞加大陆的首都。它或许是个小城市，但是它确实是最漂亮的。如果你需要什么，随时来找我。
NPC_000488,I am the mayor of Flarine. The well-being of the citizens is my highest priority. Is there anything I can help you with?,我是帕里的市长。公民的幸福是我优先考虑的。有什么我可以帮助你的吗？
NPC_000489,#b#cff8a004fWe have a #cfffc0000Guild Siege #b#cff8a004fevery Saturday. Speak to the Guild Siege Managers for more information!#nc#nb,为了帕里镇加油!
NPC_000493,"*scribbles* Ah, yes! This is good stuff... I'm such a great writer! Now I just need a good protagonist...",这次小说的题材就用这个吧..这个要怎么写呢..恩..
NPC_000494,"I am writing one of my best novels yet! It's action-packed, fast paced, dark, and even a little scary! It's about this hero who enters a dark cave and... well wait, if I tell you, you might steal my idea! Who are you anyway!?","小说呢..要为了大宗而写的,虽然会有点刺激,但是只要有趣就行了,知道了吗?"
NPC_000495,Pleased to meet you! My name is Gergantes Hambert. I live here in Flarine and I love it. I am a famous novelist as well as the Chairman of the Publication Society. Do you like to read?,我是瑞加有名的小说家，而且是出版协会的会长格甘特斯。
NPC_000496,"My next novel will be a best seller, I'm sure! Keep an eye out for it!","请期待我的下一个作品吧!绝对不会让你失望的,呵呵"
NPC_000497,"We, the Soldiers of Kion, are family! ",我们是吉翁佣兵团!
NPC_000498,"Don't speak to me as if you know me, stranger. I am the most feared martial artist in all of Madrigal. I can take you down with one finger!",陌生人，不要像我们很熟一样和我说话。 我是瑞加大陆最可怕的武术家。 我只需要用一根手指就能把你打倒！
NPC_000499,"My name is Ghalade Elore, if you must know. I am one of the hired Kion Soldiers for Flarine. I am a legend in the world of martial arts, as I've followed in the footsteps of Roentel. Don't cross me.","我们佣兵团的战斗技术不赖的喔,想见识见识吗?"
NPC_000500,Glory to Kion,为佣兵团的光荣而战!
NPC_000501,Tucani! Would you PLEASE stop singing that stupid song? I have a headache...,"使用莱斯的气息,使你的精神与肉体感到稳定,莱斯的眼泪沾湿了大地,死亡的人也会重新起来!"
NPC_000502,"Humans look down us because we used to do their work for them. But as 'smart' as humans may be, we are far stronger. We are by no means, inferior. Understand?","因为我们帮助人类做很多事情,所以很多人好像瞧不起我们把.那是因为人类只有力而没有大脑的关系啦,不是我们自私的关系,知道吗?"
NPC_000503,"Yeah, not gonna happen. If you didn't already figure it out, we don't particularly like you people. So unless you have some sort of business to discuss, I suggest you leave. Now.","算了吧!只因为人类要知道关于我的事情,所以让我觉得很厌烦,所以滚开好吗?"
NPC_000504,It's about time you left...,没事的话不要随便跟我讲话!有事也是一样啦!不要跟我说话~
NPC_000505,Only the bravest of adventurers should dare to enter. Are you prepared?,"我正在等待你的到来,勇敢的冒险者!"
NPC_000506,"You are brave, young one. Go with honor.",其他人的试炼还没有结束请等待
NPC_000507,"If you have any doubts whatsoever, you should just quit now. Too much blood has been spilled already over all of this.","如果你胆子太小,最好不要进去"
NPC_000508,You are indeed foolish if you think you can go in there alone. You must bring friends if you wish to have a even a small chance at victory.,"喔,你似乎想一个人作战呢~但我绝对不能让你一个人去送死!"
NPC_000509,You are not yet ready to challenge the beast within this lair. You are foolish if you think I would allow you to enter.,"你想要挑战里面的怪物吗?不过你还不够资格,你可以去帕里北广场找那位小说家!"
NPC_000510,Travel to Northern Flarine and speak with the Novelist there. I cannot help you. ,"你可以找到一位让你进去的人,那个人是一位小说家."
NPC_000511,"No, not yet. You are not qualified to challenge this creature yet. Now please, leave in peace.",对不起你还没有资格挑战
NPC_000512,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.","你不要想知道我是谁,我不喜欢别人知道我的事情"
NPC_000513,"Farewell, brave one.","再见,祝你好运"
NPC_000514,"Worry not, Hormes. We will not fail. ",别再抱怨啦~我们的努力可没白费!
NPC_000515,"It's hard to interpret the ancient texts. They are extremely old and in poor condition. What we have discerned, is that the fight for peace is far from over, and we must prepare ourselves for what's coming.",光明不会永远被黑暗所笼罩......
NPC_000516,"My name is Guabrill Elldoradin, the Blade Wise Man. We've all come together to guide to adventurer's such as your self on the path of the Heroes. Will you stand up for Madrigal, young one?",我是[暗杀使者贤者]加布里。
NPC_000517,The Heroes will never be forgotten. Stories of their sacrifice will be told for generations to come.,"英雄的伟大事迹,任谁都无法遗忘的."
NPC_000518,"#b#cff8a004fWelcome, competitors! The #cfff60000Guild Siege Application Center #cff8a004fis open for business!#nc#nb",#b#cff8a004f欢迎，竞争者们! #cfff60000公会战申请中心 #cff8a004f已经开始营业了！#nc#nb
NPC_000519,"If your guild has reached the point where you think you have the strength and numbers to compete against another guild, then you’re in the right place. Prove to everyone that you’re able to become a legend like Badza! ",想不想比试一下你们的勇气与智慧呢？看谁才是最强的！
NPC_000520,"It's a pleasure to make your acquaintance. I am the Guild Siege Master of Flarine. Speak with me if you need general Guild Siege information, want to apply, form your party, or enter the arena.",认识你是我的荣幸。我是公会战负责人。如果需要公会战主要消息，想申请、组建队伍，或者入场，来和我谈话就行了~
NPC_000521,For Glory!,"为了公会的名誉,加油!"
NPC_000522,I smell human... gross!,"打乱莱斯的意志力与诅咒,要把所有的东西毁灭掉!"
NPC_000523,"We are superior to humans in all ways. You're lucky I'm even speaking to you. Now, what is it you want? Can't you see I'm busy?","我们种族比人类还要灵活呢.当然罗,虽然你们不是很想承认,但,这是事实啊~不是吗?"
NPC_000524,"Who wants to know? You? Haha! Right, like I owe you anything at all, human. Why don't you make like a tree, and get out of here?","为什么不把我当做一棵树？我不喜欢人类对我产生好奇心.我绝对不会说的,知道吗?"
NPC_000525,"Thanks for leaving, chump!",啊..好烦啊..我也该退出做这这种事情了..哎呀..
NPC_000526,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.","你不要想知道我是谁,我不喜欢别人知道我的事情"
NPC_000527,"Shade will return, this much is certain. We can only hope to be ready for her.","不要想认识我,我是存在的但是同时又不存在..."
NPC_000528,"We await the day of our impending doom. The day will come, and pass. We must stand together.","光明在现,所有的黑暗将无法遁藏!"
NPC_000529,"My name is Hormes Kudo, the Knight Wise Man. I lead those who wish to become a Knight successor, and I help to preserve the memory of the Heroes.","我手抓独眼蝙蝠,口嚼海鲜饼,脚踏幻影滑板!"
NPC_000530,Rhisis watch over you.,记录英雄历史是很伟大的事情
NPC_000531,Draw your weapon and cut down everything that stands in your way! A Mercenary fears nothing!,"拿起你的武器,砍掉挡着你的所有怪物!勇士啊!"
NPC_000532,"The three most important things for a successful Mercenary are instinct, courage, and level headedness. If you possess these qualities, then you have what it takes to be a Mercenary.","如果你拥有勇气,睿智,和技术,这三样东西,你就会成为真正的勇士!"
NPC_000533,"Hello, my friend. It is my pleasure to make your acquaintance. My name is Hyuit Jenive and I am a sergeant of the Madrigal Job Training Center. I help train Vagrants to become Mercenaries, after Mustang signs off on them, of course. ","我是帮助初心者转职的助教辉羽,我觉得勇士真是很了不起!"
NPC_000534,"Keep your pride, courage and hope!","保持你的信心和勇气,这才是真正的勇士!"
NPC_000535,"Welcome! If you need any help or information, please don't hesitate to ask.","有什么疑问吗?那就问我吧,我会帮你解答的"
NPC_000539,"Hi there, I have a quest for you!",Hi，我有项任务找你！
NPC_000540,Welcome to Madrigal. You look lost! Is there anything I can help you with?,你好啊?有什么需要帮忙的吗?
NPC_000541,"I am Is, and I am one of the guides in Flarine City. If you need any help or information, just ask me or my twin sisters!",我是帕里镇的向导艾丝。如果需要任何帮助或信息，就来找我吧！
NPC_000542,"There are several of us throughout Flarine and we all look alike so try not to get confused, tee hee! We confuse ourselves sometimes so it's alright if you do.",有到城镇晃一圈吗?应该看到了很多长的很像的解说员吧!
NPC_000543,"Anyway, stop by and see me anytime if you need any help or information. That's what we're all here for!","哈哈,混乱吧?一定的啦.有的时候连我们自己都会觉得很混乱呢.祝你一路顺风喔~"
NPC_000544,"Flarine is the most beautiful city in Madrigal, in my humble opinion. It's always spring here and I love it. Just be careful of all the Masquerpets outside the city.","帕里是一个很温暖的地方.虽然看起来很温暖,但是外面有很多恐怖的怪物住在各地区喔~所以要小心啊."
NPC_000545,"If you're going to explore the wilds of Flaris, make sure you stock up on supplies from one of our many vendors here before you leave. ",得到充分的情报后，再到外面去看看吧。
NPC_000546,"There are many shops in the city that sell everything from food and drink, to weapons and armor. Have a look around to see what we have available!","城镇里有很多商店,比较特别的建筑前面,都会有很多商人在吵着贩卖自制的物品喔~"
NPC_000547,"You can also purchase exotic items from the many private shops in the area. These shops are usually run by other adventurers, such as yourself.","每个商店所贩卖的物品不同,所以一定要知道他们所卖的物品,这样的话在购买物品的时候,比较节省是时间喔!"
NPC_000548,People from all over Madrigal visit this city every day to shop and enjoy the sights. It is so beautiful here. Is there anything else I can assist you with? ,"啊,对了!如果要到很远的地方的话,请准备多一点物品,一定要记住喔~"
NPC_000549,"If your Health Points (HP) reach zero, you will die. Not to worry, though, you have several options when this happens.","HP如果为0的话就会死亡,所以随时注意自己的血量喔."
NPC_000550,"If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died.","但是,死亡的时候也不要太过于伤心,帕里有一个生命光塔,这个光塔会移动死亡的人,"
NPC_000551,"In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place.","也会复活死亡的人.但是,你的生命光柱制定了复活点的话,会在生命光柱复活喔~"
NPC_000554,"Goodbye, adventurer. Enjoy your stay in Flarine!",祝你有一个快乐的冒险旅程
NPC_000558,"I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!",我是依丝可，我是帕里镇的一个导游。我还经营一家美容店。如果你需要任何帮助或信息，就问我或我的双胞胎姐妹吧。
NPC_000564,"My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!",我是帕里镇的讲解员艾丝美兰达.
NPC_000570,"I am Ispim Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!",我是依丝彬，帕里镇的向导之一。如果您需要任何帮助或信息，请询问我或我的双胞胎姐妹！
NPC_000576,"I am Isruel Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!",我是帕里镇的讲解员依丝露尔。
NPC_000579,*sigh* I miss Kimberly so much. I can barely focus on my duties...,"奇怪,今天又哪里坏掉了呢?我好想念金贝勒喔......"
NPC_000580,"Would you do me a favor, please?",请帮我一个忙好吗?
NPC_000581,"Ugh, I still get so many complaints about the machines I sold to Saint City and Darken City. I may have used substandard building materials from the Dekane Mine. Ah well...","最近听说在晨光镇和达肯镇的机器一直故障,但还找不出原因......."
NPC_000582,"My name is Jeff Prosis and I am the Machine Developer of Flarine. Kimberley, my wife, is a guide in Saint City.","我是帕里镇的开发负责研究院杰夫,在晨光的讲解员金贝利是我的老婆啦!"
NPC_000583,"Say hello to my wife, Kimberly, in Saint City if you happen to see her, will you?","下次再跟我说说其他的故事,再见罗!"
NPC_000584,"Iblis above! Ddukguk has disappeared! Oh, what should I do now. Please, somebody help me!!!",依普利在上！ 汤消失了！哦，我现在该怎么办。拜托，有人帮帮我！！！
NPC_000585,"I have wanted to be a cook since I was a child and now, in my old age, I can finally live my dream. I have never been more happy.",我从小就想成为一名厨师，现在，在我年老的时候，我终于可以实现我的梦想了。我从未如此快乐过。
NPC_000586,My name is Juglin Girliart and I am helping Losha cook.,我叫笛林亚特，正在帮萝夏做饭。
NPC_000587,Happy New Year!,新年快乐！
NPC_000588,Welcome to the #b#cffff0000Office#nc#nb of Flarine. How can I be of service?,我会提供给你一些需要的信息 需要就过来吧..
NPC_000589,"So what can you do for me, huh?",你能为我做些什么？嗯？
NPC_000590,"*Sigh* Boboku is so manly, strong and kind. But I could never date him because his belly is too big!","波波酷人很好又有男人味,不过他的啤酒肚实在太大了!"
NPC_000591,My name is Julia Trinity and I manage the Office of Flarine. How can I help you today?,"我是帕里镇的茱丽亚,请多多指教喔.."
NPC_000592,"Spread the blessing of Rhisis throughout Madrigal! Sprinkle the tears of Rhisis upon the ground. Welcome to the club, Assist!","圣职实在太伟大了,默默的帮助别人,这就是圣职!"
NPC_000593,"An Assist should naturally have a giving heart. It's one of the fundamental teachings of Aenn, the Ringmaster Hero.",圣职者天生就有奉献精神。这是守护使者英雄艾诺的基础课程之一。
NPC_000594,They call me Kidmen Nicore. I'm a Sergeant at the Madrigal Job Training Center and I hope to guide brave souls as they follow the path to becoming an Assist.,"我是帮助初心者转职的圣职助教,你想成为圣职吗?"
NPC_000595,"Be careful out there, young one. I sense great potential in you.",圣职永远要记得奉献的精神!
NPC_000596,"We must lead these brave adventurers on the right path, Radyon.","哈哈哈~就是我们指引他们呢,并让他们走回正路的!对~就是我们!"
NPC_000597,"Hello, my friend. There is something I require your assistance with. Will you help me?","有一件事情,我需要你的帮助,你能帮助我吗?"
NPC_000598,The Heroes saved us all from certain doom. We are forever grateful for their bravery. Will you follow the path of the Heroes?,"他们拯救了世界,后代子孙将永远记得!"
NPC_000599,"My name is Sage Kimel and I am here as a guide to those seeking the knowledge of the Heroes. Sage Radion is the greatest Wise Man of all of us. If you seek knowledge, go to him.","我是八大贤者之一,我继承大贤者雷迪温的遗志,在这里负责记录英雄的历史!"
NPC_000600,The Heroes live on through all of us.,英雄永远存活在人民心中!
NPC_000601,"Hello there, traveler! This area, the plain of Bubble, was created by Bubble himself, long ago.",这里是传送中的波布尔平原!
NPC_000602,The earth trembled as the battle between Shade and the Heroes was fought viciously. Scars from this battle can be seen all over madrigal.,"至今人们听到那个传说,还是会害怕不已......"
NPC_000603,"Welcome, my name is Kurmin Hersan and I watch over the Plain of Bubble. It's an amazing area filled with life. It is a powerful place that seems to fill your soul with love and euphoria.","我是负责管理波布尔平原的管理人,欢迎你来到此地!"
NPC_000604,"Oh man! All this shoveling, all day long! Can't I have a break?!","剑的响亮混动了天空,巨大的斧头指向大地.所有的东西即将被夺走的象征.."
NPC_000605,"*Langdrong grins at you*\nYou want me to say hello to you? Haha, never! I may live like you humans but I am nothing like you! So nyah!","*哆卡对你咧着嘴笑*\n你好啊?以为我会这样说嘛?哈..我做的事情虽然跟人类很像,但是我跟你完全不同啦!"
NPC_000606,Me? You want to know who I am? Hahaha! What a shame the feeling isn't mutual. I am High-Dwarpet Langdrong Clo and I'm the keeper of the Mercenaries Book of Technique. Happy?,"我?哈哈,真懂事啊.我很欣赏你的那个想了解我的心,嘻嘻.我叫克罗.我是战士技能书的管理员。"
NPC_000607,Steer clear of the other Dwarpets. They may not be as nice as I am.,"不能随便欺负矮人族啊,不然总有一天会遭到天谴的!"
NPC_000608,My name is Flaris Pang. I am the oldest son of the Pang family. We have managed the Lodelights for generations.,"我是彭家的长子,我们已经管理这些东西很久了!"
