Key,English,Simplified_Chinese
ACHIEVEMENT_KILL_STEELKNIGHT_LVL2,Steel Knight Slayer 2,钢甲骑士屠夫
ACHIEVEMENT_KILL_STEELKNIGHT_LVL3,Steel Knight Slayer 3,钢甲骑士杀手
ACHIEVEMENT_KILL_STEELKNIGHT_LVL4,Steel Knight Slayer 4,钢甲骑士撕裂者
ACHIEVEMENT_KILL_STEELKNIGHT_LVL5,Steel Knight Hunter,钢甲骑士毁灭者
ACHIEVEMENT_KILL_ZOMBIGER_LVL1,Zombiger Slayer 1,矿工幽魂猎手
ACHIEVEMENT_KILL_ZOMBIGER_LVL2,Zombiger Slayer 2,矿工幽魂屠夫
ACHIEVEMENT_KILL_ZOMBIGER_LVL3,Zombiger Slayer 3,矿工幽魂杀手
ACHIEVEMENT_KILL_ZOMBIGER_LVL4,Zombiger Slayer 4,幽魂行者
ACHIEVEMENT_KILL_ZOMBIGER_LVL5,Zombiger Hunter,矿工幽魂猎手
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL1,Nuttywheel Slayer 1,轮箱步行车猎手
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL2,Nuttywheel Slayer 2,轮箱步行车屠夫
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL3,Nuttywheel Slayer 3,轮箱步行车杀手
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL4,Nuttywheel Slayer 4,轮箱步行车撕裂者
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL5,Nuttywheel Hunter,轮箱步行车毁灭者
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL1,Nuctuvehicle Slayer 1,矿车妖怪猎手
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL2,Nuctuvehicle Slayer 2,矿车妖怪屠夫
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL3,Nuctuvehicle Slayer 3,矿车妖怪杀手
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL4,Nuctuvehicle Slayer 4,矿车妖怪撕裂者
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL5,Nuctuvehicle Hunter,矿车妖怪毁灭者
ACHIEVEMENT_KILL_DRILLER_LVL1,Driller Slayer 1,钻孔机猎手
ACHIEVEMENT_KILL_DRILLER_LVL2,Driller Slayer 2,钻孔机屠夫
ACHIEVEMENT_KILL_DRILLER_LVL3,Driller Slayer 3,钻孔机杀手
ACHIEVEMENT_KILL_DRILLER_LVL4,Driller Slayer 4,钻孔机撕裂者
ACHIEVEMENT_KILL_DRILLER_LVL5,Driller Hunter,钻孔机毁灭者
ACHIEVEMENT_KILL_RISEM_LVL1,Risem Slayer 1,铁皮男猎手
ACHIEVEMENT_KILL_RISEM_LVL2,Risem Slayer 2,铁皮男屠夫
ACHIEVEMENT_KILL_RISEM_LVL3,Risem Slayer 3,铁皮男杀手
ACHIEVEMENT_KILL_RISEM_LVL4,Risem Slayer 4,铁皮男撕裂者
ACHIEVEMENT_KILL_RISEM_LVL5,Risem Hunter,铁皮男毁灭者
ACHIEVEMENT_KILL_GRRR_LVL1,Grrr Slayer 1,巨斧野人猎手
ACHIEVEMENT_KILL_GRRR_LVL2,Grrr Slayer 2,巨斧野人屠夫
ACHIEVEMENT_KILL_GRRR_LVL3,Grrr Slayer 3,巨斧野人杀手
ACHIEVEMENT_KILL_GRRR_LVL4,Grrr Slayer 4,巨斧野人撕裂者
ACHIEVEMENT_KILL_GRRR_LVL5,Grrr Hunter,巨斧野人毁灭者
ACHIEVEMENT_KILL_VOLT_LVL1,Volt Slayer 1,电磁履带车猎手
ACHIEVEMENT_KILL_VOLT_LVL2,Volt Slayer 2,电磁履带车屠夫
ACHIEVEMENT_KILL_VOLT_LVL3,Volt Slayer 3,电磁履带车杀手
ACHIEVEMENT_KILL_VOLT_LVL4,Volt Slayer 4,电磁履带车撕裂者
ACHIEVEMENT_KILL_VOLT_LVL5,Volt Hunter,电磁履带车毁灭者
ACHIEVEMENT_KILL_ELDERGUARD_LVL1,Elderguard Slayer 1,电铲卫兵猎手
ACHIEVEMENT_KILL_ELDERGUARD_LVL2,Elderguard Slayer 2,电铲卫兵屠夫
ACHIEVEMENT_KILL_ELDERGUARD_LVL3,Elderguard Slayer 3,电铲卫兵杀手
ACHIEVEMENT_KILL_ELDERGUARD_LVL4,Elderguard Slayer 4,电铲卫兵撕裂者
ACHIEVEMENT_KILL_ELDERGUARD_LVL5,Elderguard Hunter,电铲卫兵毁灭者
ACHIEVEMENT_KILL_DUMP_LVL1,Dump Slayer 1,牛头火焰车猎手
ACHIEVEMENT_KILL_DUMP_LVL2,Dump Slayer 2,牛头火焰车屠夫
ACHIEVEMENT_KILL_DUMP_LVL3,Dump Slayer 3,牛头火焰车杀手
ACHIEVEMENT_KILL_DUMP_LVL4,Dump Slayer 4,牛头火焰车撕裂者
ACHIEVEMENT_KILL_DUMP_LVL5,Dump Hunter,牛头火焰车毁灭者
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL1,Garbagespider Slayer 1,蛛型处理机猎手
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL2,Garbagespider Slayer 2,蛛型处理机屠夫
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL3,Garbagespider Slayer 3,蛛型处理机杀手
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL4,Garbagespider Slayer 4,蛛型处理机撕裂者
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL5,Garbagespider Hunter,蛛型处理机毁灭者
ACHIEVEMENT_KILL_ZENMA_LVL1,Zenma Slayer 1,变异巨眼怪猎手
ACHIEVEMENT_KILL_ZENMA_LVL2,Zenma Slayer 2,变异巨眼怪屠夫
ACHIEVEMENT_KILL_ZENMA_LVL3,Zenma Slayer 3,变异巨眼怪杀手
ACHIEVEMENT_KILL_ZENMA_LVL4,Zenma Slayer 4,变异巨眼怪撕裂者
ACHIEVEMENT_KILL_ZENMA_LVL5,Zenma Hunter,变异巨眼怪毁灭者
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL1,Crane Machinery Slayer 1,链式破碎车猎手
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL2,Crane Machinery Slayer 2,链式破碎车屠夫
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL3,Crane Machinery Slayer 3,链式破碎车杀手
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL4,Crane Machinery Slayer 4,链式破碎车撕裂者
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL5,Crane Machinery Hunter,链式破碎车毁灭者
ACHIEVEMENT_KILL_NAUTREPY_LVL1,Nautrepy Slayer 1,蛙跳蝠猎手
ACHIEVEMENT_KILL_NAUTREPY_LVL2,Nautrepy Slayer 2,蛙跳蝠屠夫
ACHIEVEMENT_KILL_NAUTREPY_LVL3,Nautrepy Slayer 3,蛙跳蝠杀手
ACHIEVEMENT_KILL_NAUTREPY_LVL4,Nautrepy Slayer 4,蛙跳蝠撕裂者
ACHIEVEMENT_KILL_NAUTREPY_LVL5,Nautrepy Hunter,蛙跳蝠毁灭者
ACHIEVEMENT_KILL_SYLIACA_LVL1,Syliaca Slayer 1,食人鱼猎手
ACHIEVEMENT_KILL_SYLIACA_LVL2,Syliaca Slayer 2,食人鱼屠夫
ACHIEVEMENT_KILL_SYLIACA_LVL3,Syliaca Slayer 3,食人鱼杀手
ACHIEVEMENT_KILL_SYLIACA_LVL4,Syliaca Slayer 4,食人鱼撕裂者
ACHIEVEMENT_KILL_SYLIACA_LVL5,Syliaca Hunter,锯齿狂鲨
ACHIEVEMENT_KILL_GREEMONG_LVL1,Greemong Slayer 1,绿泥怪猎手
ACHIEVEMENT_KILL_GREEMONG_LVL2,Greemong Slayer 2,绿泥怪屠夫
ACHIEVEMENT_KILL_GREEMONG_LVL3,Greemong Slayer 3,绿泥怪杀手
ACHIEVEMENT_KILL_GREEMONG_LVL4,Greemong Slayer 4,绿泥怪撕裂者
ACHIEVEMENT_KILL_GREEMONG_LVL5,Greemong Hunter,绿泥怪毁灭者
ACHIEVEMENT_KILL_BOO_LVL1,Boo Slayer 1,毒花兽猎手
ACHIEVEMENT_KILL_BOO_LVL2,Boo Slayer 2,毒花兽屠夫
ACHIEVEMENT_KILL_BOO_LVL3,Boo Slayer 3,毒花兽杀手
ACHIEVEMENT_KILL_BOO_LVL4,Boo Slayer 4,毒花兽撕裂者
ACHIEVEMENT_KILL_BOO_LVL5,Boo Hunter,花兽毁灭者
ACHIEVEMENT_KILL_CARRIERBOMB_LVL1,Carrierbomb Slayer 1,爆破者猎手
ACHIEVEMENT_KILL_CARRIERBOMB_LVL2,Carrierbomb Slayer 2,爆破者屠夫
ACHIEVEMENT_KILL_CARRIERBOMB_LVL3,Carrierbomb Slayer 3,爆破者杀手
ACHIEVEMENT_KILL_CARRIERBOMB_LVL4,Carrierbomb Slayer 4,爆破者撕裂者
ACHIEVEMENT_KILL_CARRIERBOMB_LVL5,Carrierbomb Hunter,爆破毁灭者
ACHIEVEMENT_KILL_LONGWANG_LVL1,Longwing Slayer 1,魔翼兵猎手
ACHIEVEMENT_KILL_LONGWANG_LVL2,Longwing Slayer 2,魔翼兵屠夫
ACHIEVEMENT_KILL_LONGWANG_LVL3,Longwing Slayer 3,魔翼兵杀手
ACHIEVEMENT_KILL_LONGWANG_LVL4,Longwing Slayer 4,魔翼兵撕裂者
ACHIEVEMENT_KILL_LONGWANG_LVL5,Longwing Hunter,魔翼兵毁灭者
ACHIEVEMENT_KILL_HOPPRE_LVL1,Hoppre Slayer 1,依蛾猎手
ACHIEVEMENT_KILL_HOPPRE_LVL2,Hoppre Slayer 2,依蛾屠夫
ACHIEVEMENT_KILL_HOPPRE_LVL3,Hoppre Slayer 3,依蛾杀手
ACHIEVEMENT_KILL_HOPPRE_LVL4,Hoppre Slayer 4,依蛾撕裂者
ACHIEVEMENT_KILL_HOPPRE_LVL5,Hoppre Hunter,千翼之舞
ACHIEVEMENT_KILL_MUSHPOIE_LVL1,Mushpoie Slayer 1,蘑菇人猎手
ACHIEVEMENT_KILL_MUSHPOIE_LVL2,Mushpoie Slayer 2,蘑菇人屠夫
ACHIEVEMENT_KILL_MUSHPOIE_LVL3,Mushpoie Slayer 3,蘑菇人杀手
ACHIEVEMENT_KILL_MUSHPOIE_LVL4,Mushpoie Slayer 4,蘑菇人撕裂者
ACHIEVEMENT_KILL_MUSHPOIE_LVL5,Mushpoie Hunter,蘑菇人毁灭者
ACHIEVEMENT_KILL_IREN_LVL1,Iren Slayer 1,刀尾蚊猎手
ACHIEVEMENT_KILL_IREN_LVL2,Iren Slayer 2,刀尾蚊屠夫
ACHIEVEMENT_KILL_IREN_LVL3,Iren Slayer 3,刀尾蚊杀手
ACHIEVEMENT_KILL_IREN_LVL4,Iren Slayer 4,刀尾蚊撕裂者
ACHIEVEMENT_KILL_IREN_LVL5,Iren Hunter,刀尾蚊毁灭者
ACHIEVEMENT_KILL_WATANGKA_LVL1,Watangka Slayer 1,巫民猎手
ACHIEVEMENT_KILL_WATANGKA_LVL2,Watangka Slayer 2,巫民屠夫
ACHIEVEMENT_KILL_WATANGKA_LVL3,Watangka Slayer 3,巫民杀手
ACHIEVEMENT_KILL_WATANGKA_LVL4,Watangka Slayer 4,巫民撕裂者
ACHIEVEMENT_KILL_WATANGKA_LVL5,Watangka Hunter,巫民毁灭者
ACHIEVEMENT_KILL_FAFNIR_LVL1,Fafnir Slayer 1,龙宝宝猎手
ACHIEVEMENT_KILL_FAFNIR_LVL2,Fafnir Slayer 2,龙宝宝屠夫
ACHIEVEMENT_KILL_FAFNIR_LVL3,Fafnir Slayer 3,龙宝宝杀手
ACHIEVEMENT_KILL_FAFNIR_LVL4,Fafnir Slayer 4,龙宝宝撕裂者
ACHIEVEMENT_KILL_FAFNIR_LVL5,Fafnir Hunter,龙宝毁灭者
ACHIEVEMENT_KILL_ANTIQUERY_LVL1,Antiquery Slayer 1,树精猎手
ACHIEVEMENT_KILL_ANTIQUERY_LVL2,Antiquery Slayer 2,树精屠夫
ACHIEVEMENT_KILL_ANTIQUERY_LVL3,Antiquery Slayer 3,树精杀手
ACHIEVEMENT_KILL_ANTIQUERY_LVL4,Antiquery Slayer 4,树精撕裂者
ACHIEVEMENT_KILL_ANTIQUERY_LVL5,Antiquery Hunter,万木争荣
ACHIEVEMENT_KILL_LUIA_LVL1,Luia Slayer 1,火鸟猎手
ACHIEVEMENT_KILL_LUIA_LVL2,Luia Slayer 2,火鸟屠夫
ACHIEVEMENT_KILL_LUIA_LVL3,Luia Slayer 3,火鸟杀手
ACHIEVEMENT_KILL_LUIA_LVL4,Luia Slayer 4,火鸟撕裂者
ACHIEVEMENT_KILL_LUIA_LVL5,Luia Hunter,不死鸟之焰
ACHIEVEMENT_KILL_GONGURY_LVL1,Gongury Slayer 1,剑尾龟猎手
ACHIEVEMENT_KILL_GONGURY_LVL2,Gongury Slayer 2,剑尾龟屠夫
ACHIEVEMENT_KILL_GONGURY_LVL3,Gongury Slayer 3,剑尾龟杀手
ACHIEVEMENT_KILL_GONGURY_LVL4,Gongury Slayer 4,剑尾龟撕裂者
ACHIEVEMENT_KILL_GONGURY_LVL5,Gongury Hunter,剑尾龟毁灭者
ACHIEVEMENT_KILL_SHUHAMMA_LVL1,Shuhamma Slayer 1,机械象猎手
ACHIEVEMENT_KILL_SHUHAMMA_LVL2,Shuhamma Slayer 2,机械象屠夫
ACHIEVEMENT_KILL_SHUHAMMA_LVL3,Shuhamma Slayer 3,机械象杀手
ACHIEVEMENT_KILL_SHUHAMMA_LVL4,Shuhamma Slayer 4,机械象撕裂者
ACHIEVEMENT_KILL_SHUHAMMA_LVL5,Shuhamma Hunter,机械象毁灭者
ACHIEVEMENT_KILL_KERN_LVL1,Kern Slayer 1,石魔猎手
ACHIEVEMENT_KILL_KERN_LVL2,Kern Slayer 2,石魔屠夫
ACHIEVEMENT_KILL_KERN_LVL3,Kern Slayer 3,石魔杀手
ACHIEVEMENT_KILL_KERN_LVL4,Kern Slayer 4,石魔撕裂者
ACHIEVEMENT_KILL_KERN_LVL5,Kern Hunter,熔岩使者
ACHIEVEMENT_KILL_GORRUDA_LVL1,Gorruda Slayer 1,魔翼龙猎手
ACHIEVEMENT_KILL_GORRUDA_LVL2,Gorruda Slayer 2,魔翼龙屠夫
ACHIEVEMENT_KILL_GORRUDA_LVL3,Gorruda Slayer 3,魔翼龙杀手
ACHIEVEMENT_KILL_GORRUDA_LVL4,Gorruda Slayer 4,魔翼龙撕裂者
ACHIEVEMENT_KILL_GORRUDA_LVL5,Gorruda Hunter,魔翼龙毁灭者
ACHIEVEMENT_KILL_GLAPHAN_LVL1,Glaphan Slayer 1,双足食人鱼猎手
ACHIEVEMENT_KILL_GLAPHAN_LVL2,Glaphan Slayer 2,双足食人鱼屠夫
ACHIEVEMENT_KILL_GLAPHAN_LVL3,Glaphan Slayer 3,双足食人鱼杀手
ACHIEVEMENT_KILL_GLAPHAN_LVL4,Glaphan Slayer 4,双足食人鱼撕裂者
ACHIEVEMENT_KILL_GLAPHAN_LVL5,Glaphan Hunter,双足食人鱼毁灭者
ACHIEVEMENT_KILL_KIMERADON_LVL1,Chimeradon Slayer 1,变种蝙蝠猎手
ACHIEVEMENT_KILL_KIMERADON_LVL2,Chimeradon Slayer 2,变种蝙蝠屠夫
ACHIEVEMENT_KILL_KIMERADON_LVL3,Chimeradon Slayer 3,变种蝙蝠杀手
ACHIEVEMENT_KILL_KIMERADON_LVL4,Chimeradon Slayer 4,变种蝙蝠撕裂者
ACHIEVEMENT_KILL_KIMERADON_LVL5,Chimeradon Hunter,变种蝙蝠毁灭者
ACHIEVEMENT_KILL_BEARNUCKY_LVL1,Bearnerky Slayer 1,独眼野熊猎手
ACHIEVEMENT_KILL_BEARNUCKY_LVL2,Bearnerky Slayer 2,独眼野熊屠夫
ACHIEVEMENT_KILL_BEARNUCKY_LVL3,Bearnerky Slayer 3,独眼野熊杀手
ACHIEVEMENT_KILL_BEARNUCKY_LVL4,Bearnerky Slayer 4,独眼撕裂者
ACHIEVEMENT_KILL_BEARNUCKY_LVL5,Bearnerky Hunter,独眼野熊毁灭者
ACHIEVEMENT_KILL_MUFFRIN_LVL1,Muffrin Slayer 1,麻普厨师猎手
ACHIEVEMENT_KILL_MUFFRIN_LVL2,Muffrin Slayer 2,麻普屠夫
ACHIEVEMENT_KILL_MUFFRIN_LVL3,Muffrin Slayer 3,麻普杀手
ACHIEVEMENT_KILL_MUFFRIN_LVL4,Muffrin Slayer 4,麻普撕裂者
ACHIEVEMENT_KILL_MUFFRIN_LVL5,Muffrin Hunter,魔厨
ACHIEVEMENT_KILL_POPCRANK_LVL1,Popcrank Slayer 1,魔盒小丑猎手 1
ACHIEVEMENT_KILL_POPCRANK_LVL2,Popcrank Slayer 2,魔盒小丑猎手 2
ACHIEVEMENT_KILL_POPCRANK_LVL3,Popcrank Slayer 3,魔盒小丑猎手 3
ACHIEVEMENT_KILL_POPCRANK_LVL4,Popcrank Slayer 4,魔盒小丑猎手 4
ACHIEVEMENT_KILL_POPCRANK_LVL5,Popcrank Hunter,魔盒小丑毁灭者
ACHIEVEMENT_KILL_CLOCKWORKS_LVL1,Clockworks Hunter 1,时空毁灭者猎手
ACHIEVEMENT_KILL_CLOCKWORKS_LVL2,Clockworks Hunter 2,时空毁灭者屠夫
ACHIEVEMENT_KILL_CLOCKWORKS_LVL3,Clockworks Hunter 3,时空毁灭者杀手
ACHIEVEMENT_KILL_CLOCKWORKS_LVL4,Clockworks Hunter 4,时空撕裂者
ACHIEVEMENT_KILL_CLOCKWORKS_LVL5,Clockworks Killer,弑神者
ACHIEVEMENT_KILL_METEONYKER_LVL1,Meteonyker Hunter 1,飞龙猎手
ACHIEVEMENT_KILL_METEONYKER_LVL2,Meteonyker Hunter 2,飞龙屠夫
ACHIEVEMENT_KILL_METEONYKER_LVL3,Meteonyker Hunter 3,飞龙杀手
ACHIEVEMENT_KILL_METEONYKER_LVL4,Meteonyker Hunter 4,飞龙撕裂者
ACHIEVEMENT_KILL_METEONYKER_LVL5,Meteonyker Killer,龙骑士
ACHIEVEMENT_KILL_MEDUMET_LVL1,Medumet Slayer 1,机械水母猎手
ACHIEVEMENT_KILL_MEDUMET_LVL2,Medumet Slayer 2,机械水母屠夫
ACHIEVEMENT_KILL_MEDUMET_LVL3,Medumet Slayer 3,机械水母杀手
ACHIEVEMENT_KILL_MEDUMET_LVL4,Medumet Slayer 4,机械水母撕裂者
ACHIEVEMENT_KILL_MEDUMET_LVL5,Medumet Hunter,机械水母毁灭者
ACHIEVEMENT_KILL_YETTI_LVL1,Yetti Slayer 1,怪力羊猎手
ACHIEVEMENT_KILL_YETTI_LVL2,Yetti Slayer 2,怪力羊屠夫
ACHIEVEMENT_KILL_YETTI_LVL3,Yetti Slayer 3,怪力羊杀手
ACHIEVEMENT_KILL_YETTI_LVL4,Yetti Slayer 4,怪力羊撕裂者
ACHIEVEMENT_KILL_YETTI_LVL5,Yetti Hunter,怪力羊毁灭者
ACHIEVEMENT_KILL_AUGU_LVL1,Augu Slayer 1,尖角蜥猎手
ACHIEVEMENT_KILL_AUGU_LVL2,Augu Slayer 2,尖角蜥屠夫
ACHIEVEMENT_KILL_AUGU_LVL3,Augu Slayer 3,尖角蜥杀手
ACHIEVEMENT_KILL_AUGU_LVL4,Augu Slayer 4,尖角蜥撕裂者
ACHIEVEMENT_KILL_AUGU_LVL5,Augu Hunter,尖角蜥毁灭者
ACHIEVEMENT_KILL_GHOSTKING_LVL1,Ghost King Slayer 1,冰封亡灵猎手
ACHIEVEMENT_KILL_GHOSTKING_LVL2,Ghost King Slayer 2,冰封亡灵屠夫
ACHIEVEMENT_KILL_GHOSTKING_LVL3,Ghost King Slayer 3,冰封亡灵杀手
ACHIEVEMENT_KILL_GHOSTKING_LVL4,Ghost King Slayer 4,冰封亡灵撕裂者
ACHIEVEMENT_KILL_GHOSTKING_LVL5,Ghost King Hunter,冰封亡灵毁灭者
ACHIEVEMENT_KILL_MAMMOTH_LVL1,Mammoth Slayer 1,猛犸猎手
ACHIEVEMENT_KILL_MAMMOTH_LVL2,Mammoth Slayer 2,猛犸屠夫
ACHIEVEMENT_KILL_MAMMOTH_LVL3,Mammoth Slayer 3,猛犸杀手
ACHIEVEMENT_KILL_MAMMOTH_LVL4,Mammoth Slayer 4,猛犸撕裂者
ACHIEVEMENT_KILL_MAMMOTH_LVL5,Mammoth Hunter,猛犸毁灭者
ACHIEVEMENT_KILL_ATROX_LVL1,Atrox Slayer 1,巨齿蛉屠杀者 1
ACHIEVEMENT_KILL_ATROX_LVL2,Atrox Slayer 2,巨齿蛉屠杀者 2
ACHIEVEMENT_KILL_ATROX_LVL3,Atrox Slayer 3,巨齿蛉屠杀者 3
ACHIEVEMENT_KILL_ATROX_LVL4,Atrox Slayer 4,巨齿蛉屠杀者 4
ACHIEVEMENT_KILL_ATROX_LVL5,Atrox Hunter,巨齿蛉毁灭者
ACHIEVEMENT_KILL_TIGAR_LVL1,Tigar Slayer 1,热带虎屠杀者 1
ACHIEVEMENT_KILL_TIGAR_LVL2,Tigar Slayer 2,热带虎屠杀者 2
ACHIEVEMENT_KILL_TIGAR_LVL3,Tigar Slayer 3,热带虎屠杀者 3
ACHIEVEMENT_KILL_TIGAR_LVL4,Tigar Slayer 4,热带虎屠杀者 4
ACHIEVEMENT_KILL_TIGAR_LVL5,Tigar Hunter,热带虎毁灭者
ACHIEVEMENT_KILL_MERAL_LVL1,Meral Slayer 1,强袭海盗队长屠杀者 1
ACHIEVEMENT_KILL_MERAL_LVL2,Meral Slayer 2,强袭海盗队长屠杀者 2
ACHIEVEMENT_KILL_MERAL_LVL3,Meral Slayer 3,强袭海盗队长屠杀者 3
ACHIEVEMENT_KILL_MERAL_LVL4,Meral Slayer 4,强袭海盗队长屠杀者 4
ACHIEVEMENT_KILL_MERAL_LVL5,Meral Hunter,强袭海盗队长毁灭者
ACHIEVEMENT_KILL_KINGSTER_LVL1,Kingster Slayer 1,霸王虾屠杀者 1
ACHIEVEMENT_KILL_KINGSTER_LVL2,Kingster Slayer 2,霸王虾屠杀者 2
ACHIEVEMENT_KILL_KINGSTER_LVL3,Kingster Slayer 3,霸王虾屠杀者 3
ACHIEVEMENT_KILL_KINGSTER_LVL4,Kingster Slayer 4,霸王虾屠杀者 4
ACHIEVEMENT_KILL_KINGSTER_LVL5,Kingster Hunter,霸王虾毁灭者
ACHIEVEMENT_KILL_CREPER_LVL1,Creper Slayer 1,巨钳蟹屠杀者 1
ACHIEVEMENT_KILL_CREPER_LVL2,Creper Slayer 2,巨钳蟹屠杀者 2
ACHIEVEMENT_KILL_CREPER_LVL3,Creper Slayer 3,巨钳蟹屠杀者 3
ACHIEVEMENT_KILL_CREPER_LVL4,Creper Slayer 4,巨钳蟹屠杀者 4
ACHIEVEMENT_KILL_CREPER_LVL5,Creper Hunter,巨钳蟹毁灭者
ACHIEVEMENT_KILL_NAGA_LVL1,Naga Slayer 1,那伽屠杀者 1
ACHIEVEMENT_KILL_NAGA_LVL2,Naga Slayer 2,那伽屠杀者 2
ACHIEVEMENT_KILL_NAGA_LVL3,Naga Slayer 3,那伽屠杀者 3
ACHIEVEMENT_KILL_NAGA_LVL4,Naga Slayer 4,那伽屠杀者 4
ACHIEVEMENT_KILL_NAGA_LVL5,Naga Hunter,那伽毁灭者
ACHIEVEMENT_KILL_DORIAN_LVL1,Dorian Slayer 1,变异枪鱼屠杀者 1
ACHIEVEMENT_KILL_DORIAN_LVL2,Dorian Slayer 2,变异枪鱼屠杀者 2
ACHIEVEMENT_KILL_DORIAN_LVL3,Dorian Slayer 3,变异枪鱼屠杀者 3
ACHIEVEMENT_KILL_DORIAN_LVL4,Dorian Slayer 4,变异枪鱼屠杀者 4
ACHIEVEMENT_KILL_DORIAN_LVL5,Dorian Hunter,变异枪鱼毁灭者
ACHIEVEMENT_KILL_OKEAN_LVL1,Okean Slayer 1,皇冠海妖屠杀者 1
ACHIEVEMENT_KILL_OKEAN_LVL2,Okean Slayer 2,皇冠海妖屠杀者 2
ACHIEVEMENT_KILL_OKEAN_LVL3,Okean Slayer 3,皇冠海妖屠杀者 3
ACHIEVEMENT_KILL_OKEAN_LVL4,Okean Slayer 4,皇冠海妖屠杀者 4
ACHIEVEMENT_KILL_OKEAN_LVL5,Okean Hunter,皇冠海妖毁灭者
ACHIEVEMENT_KILL_KRAKEN_LVL1,Kraken Slayer 1,北海巨妖屠杀者 1
ACHIEVEMENT_KILL_KRAKEN_LVL2,Kraken Slayer 2,北海巨妖屠杀者 2
ACHIEVEMENT_KILL_KRAKEN_LVL3,Kraken Slayer 3,北海巨妖屠杀者 3
ACHIEVEMENT_KILL_KRAKEN_LVL4,Kraken Slayer 4,北海巨妖屠杀者 4
ACHIEVEMENT_KILL_KRAKEN_LVL5,Kraken Hunter,北海巨妖毁灭者
ACHIEVEMENT_KILL_DREADFIN_LVL1,Dreadfin Slayer 1,惧鳞屠杀者 1
ACHIEVEMENT_KILL_DREADFIN_LVL2,Dreadfin Slayer 2,惧鳞屠杀者 2
ACHIEVEMENT_KILL_DREADFIN_LVL3,Dreadfin Slayer 3,惧鳞屠杀者 3
ACHIEVEMENT_KILL_DREADFIN_LVL4,Dreadfin Slayer 4,惧鳞屠杀者 4
ACHIEVEMENT_KILL_DREADFIN_LVL5,Dreadfin Hunter,惧鳞毁灭者
ACHIEVEMENT_KILL_DREADSCALE_LVL1,Dreadscale Slayer 1,怖鳞屠杀者 1
ACHIEVEMENT_KILL_DREADSCALE_LVL2,Dreadscale Slayer 2,怖鳞屠杀者 2
ACHIEVEMENT_KILL_DREADSCALE_LVL3,Dreadscale Slayer 3,怖鳞屠杀者 3
ACHIEVEMENT_KILL_DREADSCALE_LVL4,Dreadscale Slayer 4,怖鳞屠杀者 4
ACHIEVEMENT_KILL_DREADSCALE_LVL5,Dreadscale Hunter,怖鳞毁灭者
ACHIEVEMENT_KILL_LUMINFIN_LVL1,Luminfin Slayer 1,辉鳞屠杀者 1
ACHIEVEMENT_KILL_LUMINFIN_LVL2,Luminfin Slayer 2,辉鳞屠杀者 2
ACHIEVEMENT_KILL_LUMINFIN_LVL3,Luminfin Slayer 3,辉鳞屠杀者 3
ACHIEVEMENT_KILL_LUMINFIN_LVL4,Luminfin Slayer 4,辉鳞屠杀者 4
ACHIEVEMENT_KILL_LUMINFIN_LVL5,Luminfin Hunter,辉鳞毁灭者
ACHIEVEMENT_KILL_PUPPETWOLF_LVL1,Hundur Sharpfoot Slayer 1,疾行猎犬屠杀者 1
ACHIEVEMENT_KILL_PUPPETWOLF_LVL2,Hundur Sharpfoot Slayer 2,疾行猎犬屠杀者 2
ACHIEVEMENT_KILL_PUPPETWOLF_LVL3,Hundur Sharpfoot Slayer 3,疾行猎犬屠杀者 3
ACHIEVEMENT_KILL_PUPPETWOLF_LVL4,Hundur Sharpfoot Slayer 4,疾行猎犬屠杀者 4
ACHIEVEMENT_KILL_PUPPETWOLF_LVL5,Hundur Sharpfoot Hunter,疾行猎犬毁灭者
ACHIEVEMENT_KILL_RYSENTRY_LVL1,Samoset Slayer 1,萨莫塞特屠杀者 1
ACHIEVEMENT_KILL_RYSENTRY_LVL2,Samoset Slayer 2,萨莫塞特屠杀者 2
ACHIEVEMENT_KILL_RYSENTRY_LVL3,Samoset Slayer 3,萨莫塞特屠杀者 3
ACHIEVEMENT_KILL_RYSENTRY_LVL4,Samoset Slayer 4,萨莫塞特屠杀者 4
ACHIEVEMENT_KILL_RYSENTRY_LVL5,Samoset Hunter,萨莫塞特毁灭者
ACHIEVEMENT_KILL_RYGUARD_LVL1,Kyouchish Slayer 1,利爪奇什屠杀者 1
