Key,English,Simplified_Chinese
PROPMOVER_TXT_000926,Captain Bearnerky,狂暴独眼野熊
PROPMOVER_TXT_000928,General Bearnerky,独眼野熊王
PROPMOVER_TXT_000930,Great Chef Muffrin,厨子麻普
PROPMOVER_TXT_000932,Queen Popcrank,诡异小丑
PROPMOVER_TXT_000934,Baby Polar Bear,北极熊
PROPMOVER_TXT_000936,Polar Bear,北极熊
PROPMOVER_TXT_000946,Mailbox,邮箱
PROPMOVER_TXT_000950,Blue Meteonyker,湛蓝流星领主
PROPMOVER_TXT_000954,Baby Penguin,企鹅
PROPMOVER_TXT_000956,Baby Iguana,可爱的鬣晰
PROPMOVER_TXT_000958,Baby Cobra,可爱的眼镜蛇
PROPMOVER_TXT_000960,Egg,宠物蛋
PROPMOVER_TXT_000962,White Tiger,白虎
PROPMOVER_TXT_000966,Babari Lion,美洲狮
PROPMOVER_TXT_000970,Rabbit,雪兔
PROPMOVER_TXT_000974,Dragon,草原幼龙
PROPMOVER_TXT_000978,Unicorn,独角兽
PROPMOVER_TXT_000982,Old Fox,七尾狐
PROPMOVER_TXT_000986,Griffin,幼年狮鸠
PROPMOVER_TXT_000987,Angel,天使
PROPMOVER_TXT_000988,King Crab,帝王蟹
PROPMOVER_TXT_000996,Gambler,赌博师
PROPMOVER_TXT_000998,Hair Designer,发型师
PROPMOVER_TXT_001000,Make-Up Artist,化妆师
PROPMOVER_TXT_001002,Pet Tamer,宠物驯练师
PROPMOVER_TXT_001010,Behemoth,夜牙
PROPMOVER_TXT_001012,Hellion,席梅尔
PROPMOVER_TXT_001014,Jackalope,梦幻小兔
PROPMOVER_TXT_001016,Bahamut,巴哈姆特
PROPMOVER_TXT_001018,Nightmare,独角兽
PROPMOVER_TXT_001020,Reinecke,九尾银狐
PROPMOVER_TXT_001022,Hippogryph,格弗昂
PROPMOVER_TXT_001024,Cute Frog,可爱的青蛙
PROPMOVER_TXT_001026,Cute Hamburger,可爱的汉堡
PROPMOVER_TXT_001028,Baby Turtle,可爱的乌龟
PROPMOVER_TXT_001034,Baby Chicken,可爱的小鸡
PROPMOVER_TXT_001036,Baby Cow,可爱的哞哞
PROPMOVER_TXT_001038,Baby Beagle,可爱的猎犬
PROPMOVER_TXT_001040,Baby Blue Dragon,可爱的飞龙
PROPMOVER_TXT_001042,Baby Hamster,贪吃的黄金鼠
PROPMOVER_TXT_001044,Baby Horse,可爱的小马
PROPMOVER_TXT_001046,Baby Monkey,可爱的猴子
PROPMOVER_TXT_001048,Baby Pig,爱装无辜的小猪
PROPMOVER_TXT_001050,Baby Rabbit,可爱的兔子
PROPMOVER_TXT_001052,Cute Lamb,可爱的绵羊
PROPMOVER_TXT_001054,Baby Tiger,老虎
PROPMOVER_TXT_001076,Small Maid Cardpuppet,可爱的扑克人偶
PROPMOVER_TXT_001078,Small Mia,粗布米娅娃娃
PROPMOVER_TXT_001080,Baby Black Dragon,勇猛的神龙
PROPMOVER_TXT_001196,Baby Yetti,小怪力羊
PROPMOVER_TXT_001300,[Guildwar Manager] Frankie,[公会战管理员]法兰奇
PROPMOVER_TXT_001302,[Guildwar Manager] Donaris,[公会对战管理员]多拿里斯
PROPMOVER_TXT_001304,[1vs1Guildwar Manager] Amos,[1vs1公会对战管理员]阿摩司
PROPMOVER_TXT_001306,[1vs1Guildwar Manager] Annie,[1vs1公会对战管理员]艾妮
PROPMOVER_TXT_001308,[Arena Manager] Lay,[竞技场管理员]雷
PROPMOVER_TXT_001310,Mayor,市长
PROPMOVER_TXT_001318,English Bulldog,凶猛牛头犬
PROPMOVER_TXT_001320,Naughty Ghost,顽皮幽灵
PROPMOVER_TXT_001322,Baby Fu Lion,獬豸
PROPMOVER_TXT_001324,Smart Owl,伶俐的猫头鹰
PROPMOVER_TXT_001326,Patches,可爱的缝制娃娃
PROPMOVER_TXT_001328,Cute Robot,可爱的罗伯特
PROPMOVER_TXT_001330,Baby Bang,可爱魔导战甲
PROPMOVER_TXT_001332,Baby Panda,可爱熊猫
PROPMOVER_TXT_001334,Red Armored Tigar,部下泰格虎
PROPMOVER_TXT_001336,Blue Armored Tigar,泰格虎
PROPMOVER_TXT_001338,Yellow Armored Tigar,头目泰格虎
PROPMOVER_TXT_001446,Tommy Toucan,可爱的鹦鹉
PROPMOVER_TXT_001452,Johnny Four-Wheels,变形汽车人
PROPMOVER_TXT_001460,Tiny Tanuki,干脆面君
PROPMOVER_TXT_001466,Inisis,伊内瑟丝
PROPMOVER_TXT_001496,Mini Santa,圣诞老人
PROPMOVER_TXT_001498,Mini Snowman,冬季雪人
PROPMOVER_TXT_001504,Little Lykan,可爱拉肯
PROPMOVER_TXT_001554,Joey,沙漠狐狸
PROPMOVER_TXT_001556,Spike,勇猛猎犬
PROPMOVER_TXT_001558,Lumia,小雪女
PROPMOVER_TXT_001560,Inspector Koko,神探考拉熊
PROPMOVER_TXT_001564,Cheshire Cat,奶酪猫
PROPMOVER_TXT_001566,The White Rabbit,白兔先生
PROPMOVER_TXT_001568,Tiger Cub,可爱白虎
PROPMOVER_TXT_001586,Bone Golem,史卡尔顿
PROPMOVER_TXT_001588,Mocomochi,摩可摩奇
PROPMOVER_TXT_001590,Soul Dancer,灵魂舞者
PROPMOVER_TXT_001592,Clockworks Butler,时空毁灭者守护者
PROPMOVER_TXT_001628,[Village Chief] Huntrang,[村长] 亨特朗
PROPMOVER_TXT_001630,[Quest Office] Miorang,[任务委托所]米兰科
PROPMOVER_TXT_001654,[Crackshooter Master] Meiarun,[神射手大师]迈尔伦
PROPMOVER_TXT_001656,[Arcanist Master] Howrang,[奥术师大师]哈朗
PROPMOVER_TXT_001680,Cheirang,柴朗
PROPMOVER_TXT_001714,[Rock Scissor Paper NPC] Demian,[石头剪刀布大师]迪米
PROPMOVER_TXT_001716,Chameleon,变色龙
PROPMOVER_TXT_001804,Braaaaains,小僵尸
PROPMOVER_TXT_001814,Male Zombie,男僵尸
PROPMOVER_TXT_001816,Female Zombie ,女僵尸
PROPMOVER_TXT_001826,Big Red,红色胖胖
PROPMOVER_TXT_002000,Buur,羊驼
PROPMOVER_TXT_002002,Saphyryan,斑狼
PROPMOVER_TXT_002004,Gray Earl,格雷伯爵
PROPMOVER_TXT_002006,Jack Frost,冰霜雪人
PROPMOVER_TXT_002008,Mr. Grinchie,格林奇先生
PROPMOVER_TXT_002010,Rudolph,红鼻子驯鹿
PROPMOVER_TXT_002020,[Development Supervisor] Kim,[开发经理]金
PROPMOVER_TXT_002026,Kuma,轻松熊
PROPMOVER_TXT_002034,Usagi,精灵兔
PROPMOVER_TXT_002036,Cooperative Donation NPC,合作捐赠NPC
PROPMOVER_TXT_002038,X900 EvilTron,暴力兔
PROPMOVER_TXT_002040,Mister Grizz,马克先生
PROPMOVER_TXT_002162,Lil' Potato,土豆里尔
PROPMOVER_TXT_002166,Friendly Baby Kargo,卡尔古
PROPMOVER_TXT_002170,Charming Babushka Doll,可爱的套娃
PROPMOVER_TXT_002232,Cute Baby Cat,可爱宝贝猫
PROPMOVER_TXT_002234,Little Muran,猫咪公主
PROPMOVER_TXT_002236,Baby Buur,可爱羊驼
PROPMOVER_TXT_002238,Baby Ripper,死神
PROPMOVER_TXT_002240,Baby Gray Earl,格雷伯爵
PROPMOVER_TXT_002242,Tamed Bolo,被驯服的伯洛
PROPMOVER_TXT_002282,Pink Mocomochi Pet,粉绒摩可摩奇
PROPMOVER_TXT_002284,Rainbow Mocomochi Pet,彩虹摩可摩奇
PROPMOVER_TXT_002286,Black Bulldog Pet,黑色斗牛犬
PROPMOVER_TXT_002288,Red Dragon Pet,赤龙
PROPMOVER_TXT_002292,Blue Snowman Pet,蓝色雪人
PROPMOVER_TXT_002142,Reonan,瑞尔南
PROPMOVER_TXT_002144,Nerco,尼尔科
PROPMOVER_TXT_002146,Hael,海尔
PROPMOVER_TXT_002148,Handel,汉德尔
PROPMOVER_TXT_002150,Reodos,里奥多斯
PROPMOVER_TXT_002152,Zoro,佐罗
PROPMOVER_TXT_002154,Elaine,伊莲
PROPMOVER_TXT_002156,Ainher,音赫
PROPMOVER_TXT_002158,Sury,叙里
PROPMOVER_TXT_002230,Earl Vermelho,韦尔摩略伯爵
PROPMOVER_TXT_100000,Small Gorruda,小魔翼龙
PROPMOVER_TXT_100001,Gorruda,魔翼龙
PROPMOVER_TXT_100002,Captain Gorruda,大魔翼龙
PROPMOVER_TXT_100003,Giant Gorruda,巨型魔翼龙
PROPMOVER_TXT_100004,Young Fafnir,小龙宝宝
PROPMOVER_TXT_100005,Fafnir,龙宝宝
PROPMOVER_TXT_100006,Grownup Fafnir,大龙宝宝
PROPMOVER_TXT_100007,Giant Fafnir,巨型龙宝宝
PROPMOVER_TXT_100008,Small Longwing,小魔翼兵
PROPMOVER_TXT_100009,Longwing,魔翼兵
PROPMOVER_TXT_100010,Captain Longwing,大魔翼兵
PROPMOVER_TXT_100011,Giant Longwing,巨型魔翼兵
PROPMOVER_TXT_100012,Neparuba,小变异刀尾蚊
PROPMOVER_TXT_100013,Captain Neparuba,变异刀尾蚊
PROPMOVER_TXT_100014,Boss Neparuba,大变异刀尾蚊
PROPMOVER_TXT_100015,Giant Neparuba,巨型变异刀尾蚊
PROPMOVER_TXT_100016,Small Zenma,小变异巨眼怪
PROPMOVER_TXT_100017,Zenma,变异巨眼怪
PROPMOVER_TXT_100018,Captain Zenma,大变异巨眼怪
PROPMOVER_TXT_100019,Giant Zenma,巨型变异巨眼怪
PROPMOVER_TXT_100020,Small Zendros,小变异独眼蝠
PROPMOVER_TXT_100021,Zendros,变异独眼蝠
PROPMOVER_TXT_100022,Captain Zendros,大变异独眼蝠
PROPMOVER_TXT_100023,Giant Zendros,巨型变异独眼蝠
PROPMOVER_TXT_100024,Small Medumet,小型机械水母
PROPMOVER_TXT_100025,Medumet,机械水母
PROPMOVER_TXT_100026,Captain Medumet,大型机械水母
PROPMOVER_TXT_100027,Giant Medumet,巨型机械水母
PROPMOVER_TXT_100028,Training Dummy,稻草人
PROPMOVER_TXT_100029,Fire Training Dummy,火属性稻草人
PROPMOVER_TXT_100030,Water Training Dummy,水属性稻草人
PROPMOVER_TXT_100031,Earth Training Dummy,土属性稻草人
PROPMOVER_TXT_100032,Electric Training Dummy,雷属性稻草人
PROPMOVER_TXT_100033,Wind Training Dummy,风属性稻草人
PROPMOVER_TXT_100097,Violet Medumet,堕落的机械水母
PROPMOVER_TXT_100063,Violet Leyena,堕落的高地猎犬
PROPMOVER_TXT_100064,Violet Trangfoma,堕落的淘金者猎手
PROPMOVER_TXT_100065,Violet Steam Walker,堕落的蒸汽机甲
PROPMOVER_TXT_100068,Violet Steel Knight,堕落的钢甲骑士
PROPMOVER_TXT_100069,Violet Nutty Wheel,堕落的轮箱步行车
PROPMOVER_TXT_100066,Violet Driller,堕落的自动钻孔机
PROPMOVER_TXT_100067,Violet Volt,堕落的电磁履带车
PROPMOVER_TXT_100070,Violet Elderguard,堕落的电铲卫兵
PROPMOVER_TXT_100071,Violet Garbagespider,堕落的蛛型处理机
PROPMOVER_TXT_100072,Violet Crane Machinery,堕落的链式破碎车
PROPMOVER_TXT_100074,Violet Greemong,堕落的绿泥怪
PROPMOVER_TXT_100076,Violet Nuctuvehicle,堕落的矿车妖怪
PROPMOVER_TXT_100075,Violet Carrierbomb,堕落的爆破者
PROPMOVER_TXT_100073,Violet Syliaca,堕落的食人鱼
PROPMOVER_TXT_100078,Violet Zombiger,堕落的矿工幽魂
PROPMOVER_TXT_100077,Violet Risem,堕落的铁皮男
PROPMOVER_TXT_100086,Violet Grrr,堕落的石斧野人
PROPMOVER_TXT_100091,Violet Dump,堕落的牛头火焰车
PROPMOVER_TXT_100085,Violet Nautrepy,堕落的蛙跳蝠
PROPMOVER_TXT_100082,Violet Boo,堕落的毒花兽
PROPMOVER_TXT_100079,Violet Hoppre,堕落的依蛾
PROPMOVER_TXT_100088,Violet Mushpoie,堕落的蘑菇人
PROPMOVER_TXT_100081,Violet Iren,堕落的刀尾蚊
PROPMOVER_TXT_100080,Violet Watangka,堕落的巫民
PROPMOVER_TXT_100087,Violet Antiquery,堕落的树精
PROPMOVER_TXT_100083,Violet Luia,堕落的火鸟
PROPMOVER_TXT_100089,Violet Gongury,堕落的剑尾龟
PROPMOVER_TXT_100084,Violet Shuhamma,堕落的机械象
PROPMOVER_TXT_100092,Violet Kern,堕落的石魔
PROPMOVER_TXT_100090,Violet Glaphan,堕落的双足食人鱼
PROPMOVER_TXT_100094,Violet Chimeradon,堕落的变种蝙蝠
PROPMOVER_TXT_100095,Violet Bearnerky,堕落的独眼野熊
PROPMOVER_TXT_100093,Violet Chef Muffrin,堕落的厨子麻普
PROPMOVER_TXT_100096,Violet Popcrank,堕落的诡异小丑
PROPMOVER_TXT_100034,Violet Aibatt,堕落的独眼蝠
PROPMOVER_TXT_100035,Violet Mushpang,堕落的嘭嘭菇
PROPMOVER_TXT_100036,Violet Burudeng,堕落的象牙甲虫
PROPMOVER_TXT_100038,Violet Pukepuke,堕落的邪精灵
PROPMOVER_TXT_100037,Violet Peakyturtle,堕落的山岭剑龙
PROPMOVER_TXT_100039,Violet Demian,堕落的迪米
PROPMOVER_TXT_100040,Violet Doridoma,堕落的蓝纹海马
PROPMOVER_TXT_100041,Violet Lawolf,堕落的山地老狼
PROPMOVER_TXT_100043,Violet Fefern,堕落的菲菲龙
PROPMOVER_TXT_100042,Violet Nyangnyang,堕落的彩冠翎猫
PROPMOVER_TXT_100044,Violet Bang,堕落的魔导战甲
PROPMOVER_TXT_100099,Violet Mothbee,堕落的苍翼蜂蛾
PROPMOVER_TXT_100098,Violet Flybrigen,堕落的飞翼魔灯
PROPMOVER_TXT_100100,Violet Rockepeller,堕落的螺旋飞行人
PROPMOVER_TXT_100106,Violet Zendros,堕落的变异独眼蝠
PROPMOVER_TXT_100104,Violet Neparuba,堕落的变异刀尾蚊
PROPMOVER_TXT_100105,Violet Zenma,堕落的变异巨眼怪
PROPMOVER_TXT_100103,Violet Longwing,堕落的魔翼兵
PROPMOVER_TXT_100102,Violet Fafnir,堕落的龙宝宝
PROPMOVER_TXT_100101,Violet Gorruda,堕落的魔翼龙
PROPMOVER_TXT_100058,Violet Tombstone Bearer,堕落的碑石工匠
PROPMOVER_TXT_100060,Violet Scorpicon,堕落的毒蝎
PROPMOVER_TXT_100059,Violet Basque,堕落的巴斯克斗士
PROPMOVER_TXT_100061,Violet Prankster,堕落的小丑术士
PROPMOVER_TXT_100062,Violet Wheelem,堕落的独轮蒸汽机
PROPMOVER_TXT_100045,Violet Wagsaac,堕落的食人花
PROPMOVER_TXT_100047,Violet Mia,堕落的米娅
PROPMOVER_TXT_100048,Violet Mr. Pumpkin,堕落的南瓜精
PROPMOVER_TXT_100049,Violet Red Mantis,堕落的蟹足螳螂
PROPMOVER_TXT_100050,Violet Jack the Hammer,堕落的钉锤杰克
PROPMOVER_TXT_100051,Violet Giggle Box,堕落的怪笑箱
PROPMOVER_TXT_100052,Violet Rock Muscle,堕落的巨石兽
PROPMOVER_TXT_100053,Violet Hobo,堕落的浪人
PROPMOVER_TXT_100055,Violet Dumb Bull,堕落的荒原野牛
PROPMOVER_TXT_100056,Violet Totemia,堕落的陶陶
PROPMOVER_TXT_100057,Violet Cardpuppet,堕落的扑克人偶
PROPMOVER_TXT_100046,Violet Flybat,堕落的巨眼怪
PROPMOVER_TXT_100054,Violet Bucrow,堕落的巴科洛
PROPMOVER_TXT_100107,Baby Pink Cobra,粉红眼镜蛇
PROPMOVER_TXT_100108,Baby Giant Aibatt,巨型独眼蝠
PROPMOVER_TXT_100109,Baby Glaphan,双足食人鱼
PROPMOVER_TXT_100110,Baby Longwing,魔翼兵
PROPMOVER_TXT_100111,Baby Saphyryan,斑狼
PROPMOVER_TXT_100112,Baby Mushpang,嘭嘭菇
PROPMOVER_TXT_100113,Baby Wagsaac,食人花
PROPMOVER_TXT_100114,Baby Steel Knight,钢甲骑士
PROPMOVER_TXT_100115,Baby Nautrepy,蛙跳蝠
PROPMOVER_TXT_100116,Small Meteonyker,小飞龙
PROPMOVER_TXT_100117,Berserk Meteonyker,狂暴飞龙
PROPMOVER_TXT_100118,Cyclops X,独眼巨人 X
PROPMOVER_TXT_100119,Giant Cyclops X,巨型独眼巨人 X
PROPMOVER_TXT_100120,Katamaw,卡塔亇
PROPMOVER_TXT_100121,Zefus,泽福斯
PROPMOVER_TXT_100122,Gruntizer,格朗提泽
PROPMOVER_TXT_100123,Obnis,欧比涅斯
PROPMOVER_TXT_100124,Airon,艾隆
PROPMOVER_TXT_100125,Kumah,库马
PROPMOVER_TXT_100126,Haom,浩穆
PROPMOVER_TXT_100127,Scorched Meteonyker,灼热飞龙
PROPMOVER_TXT_100128,Red Meteonyker,赤红飞龙
PROPMOVER_TXT_100129,Baby Zendros,小变异独眼蝠
PROPMOVER_TXT_100130,Baby Dumb Bull,小荒原牛
PROPMOVER_TXT_100131,Baby Bearnerky,小独眼野熊
PROPMOVER_TXT_100132,Yetti,怪力羊
PROPMOVER_TXT_100133,Mutant Yetti,变异怪力羊
PROPMOVER_TXT_100134,Dark Yetti,暗黑怪力羊
PROPMOVER_TXT_100135,Mad Yetti,疯狂怪力羊
PROPMOVER_TXT_100136,Violet Yetti,堕落的怪力羊
PROPMOVER_TXT_100137,Augu,尖角蜥
PROPMOVER_TXT_100138,Mutant Augu,变异尖角蜥
PROPMOVER_TXT_100139,Ardent Augu,燃烧尖角蜥
PROPMOVER_TXT_100140,Glacial Augu,冰川尖角蜥
PROPMOVER_TXT_100141,Violet Augu,堕落的尖角蜥
PROPMOVER_TXT_100142,Ghost of the Forgotten Prince,冰封亡灵
PROPMOVER_TXT_100143,Ghost of the Forgotten King,冰封亡灵王子
PROPMOVER_TXT_100144,Ghost of the Forgotten Emperor,冰封亡灵帝王
PROPMOVER_TXT_100145,Ghost of the Forgotten Overlord,冰封亡灵君主
PROPMOVER_TXT_100146,Violet Ghost of the Forgotten Monarch,堕落的冰封亡灵
PROPMOVER_TXT_100147,Mammoth,猛犸象
PROPMOVER_TXT_100148,Cannibal Mammoth,食人猛犸象
PROPMOVER_TXT_100149,Ancient Mammoth,荒古猛犸象
PROPMOVER_TXT_100150,Predator Mammoth,掠食猛犸象
PROPMOVER_TXT_100151,Violet Mammoth,堕落的猛犸象
PROPMOVER_TXT_100152,Gigaka,季加卡
PROPMOVER_TXT_100153,Mawrang,玫然
PROPMOVER_TXT_100154,Miriun,米林
PROPMOVER_TXT_100155,Auxilior,奥格吉里
PROPMOVER_TXT_100156,Blue Alien Octopus,蓝色外星章鱼
PROPMOVER_TXT_100157,Yellow Alien Octopus,黄色外星章鱼
PROPMOVER_TXT_100158,Red Alien Octopus,红色外星章鱼
PROPMOVER_TXT_100159,White Alien Octopus,白色外星章鱼
PROPMOVER_TXT_100160,Green Alien Octopus,绿色外星章鱼
PROPMOVER_TXT_100161,Black Alien Octopus,黑色外星章鱼
PROPMOVER_TXT_100162,Baby Peakyturtle,小山岭剑龙
PROPMOVER_TXT_100163,Baby Rock Muscle,小巨石兽
PROPMOVER_TXT_100164,Baby Giggle Box,小怪笑箱
PROPMOVER_TXT_100165,Baby Totemia,可爱陶陶
PROPMOVER_TXT_100166,Baby Fafnir,龙宝宝
PROPMOVER_TXT_100167,Baby Popcrank,可爱魔盒小丑
PROPMOVER_TXT_100168,Rookie Cloudberry Carrier,初级云莓携带者
PROPMOVER_TXT_100169,Cloudberry Carrier,云莓携带者
PROPMOVER_TXT_100170,Lightberry Carrier,灯莓携带者
PROPMOVER_TXT_100171,Rookie Exoberry Carrier,初级奇异莓携带者
PROPMOVER_TXT_100172,Exoberry Carrier,奇异莓携带者
PROPMOVER_TXT_001068,Waforu,华弗
PROPMOVER_TXT_001069,Mysterious Robed Girl,神秘长袍少女
PROPMOVER_TXT_001442,Lasa,拉莎
PROPMOVER_TXT_100173,Baby Giant Bang,小魔导战甲统帅
PROPMOVER_TXT_100174,Baby Burudeng,小象牙甲虫
PROPMOVER_TXT_100175,Baby Iren,小刀尾蚊
PROPMOVER_TXT_100176,Baby Mushpoie,小蘑菇人
PROPMOVER_TXT_100177,Baby Flybrigen,小飞翼魔灯
PROPMOVER_TXT_100178,Baby Nuctuvehicle,小矿车妖怪
PROPMOVER_TXT_100179,Criminal Medumet,邪恶的机械水母
PROPMOVER_TXT_100180,Crystal Iphrine,水晶艾芙莉娜
PROPMOVER_TXT_100181,Yellow Teddy Bear,黄色泰迪熊
PROPMOVER_TXT_100182,Blue Teddy Bear,蓝色泰迪熊
PROPMOVER_TXT_100183,Brown Teddy Bear,棕色泰迪熊
PROPMOVER_TXT_100184,Orange Teddy Bear,橙色泰迪熊
PROPMOVER_TXT_100185,Black Teddy Bear,黑色泰迪熊
PROPMOVER_TXT_100186,White Teddy Bear,白色泰迪熊
PROPMOVER_TXT_100187,Baby Doridoma,蓝纹海马
PROPMOVER_TXT_100188,Baby Mothbee,苍翼蜂蛾
PROPMOVER_TXT_100189,Baby Hobo,独臂浪人
PROPMOVER_TXT_100190,Primgon,普里姆贡
PROPMOVER_TXT_100191,Blue Gummy Bear,蓝色橡胶熊
PROPMOVER_TXT_100192,Brown Gummy Bear,棕色橡胶熊
PROPMOVER_TXT_100193,Pink Gummy Bear,粉色橡胶熊
PROPMOVER_TXT_100194,Red Gummy Bear,红色橡胶熊
PROPMOVER_TXT_100195,Black Gummy Bear,黑色橡胶熊
PROPMOVER_TXT_100196,White Gummy Bear,白色橡胶熊
PROPMOVER_TXT_100197,Baby Wild Rabbit,小野兔
PROPMOVER_TXT_100198,Puppy,修狗
PROPMOVER_TXT_100199,Furious Mr. Pumpkin,愤怒的南瓜精先生
PROPMOVER_TXT_100200,Deviant Mr. Pumpkin,怪异的南瓜精先生
PROPMOVER_TXT_100201,Baby Winged Sheep,小飞羊
PROPMOVER_TXT_100202,Teddy Bear,泰迪熊
PROPMOVER_TXT_100203,Kitty with Yellow Umbrella,持黄色雨伞的小猫
PROPMOVER_TXT_100204,Kitty with Green Umbrella,持绿色雨伞的小猫
PROPMOVER_TXT_100205,Kitty with Pink Umbrella,持粉色雨伞的小猫
PROPMOVER_TXT_100206,Kitty with Purple Umbrella,持紫色雨伞的小猫
PROPMOVER_TXT_100207,Kitty with Beige Umbrella,持米色雨伞的小猫
PROPMOVER_TXT_100208,Kitty with Grey Umbrella,持灰色雨伞的小猫
PROPMOVER_TXT_100209,Halloween Ghost,万圣节幽灵
PROPMOVER_TXT_100210,Lord Big Muscle,狂乱巨石兽统治者
PROPMOVER_TXT_100211,Lord Krrr,爆炎野人统治者
PROPMOVER_TXT_100212,Lord Mushmoot,变态蘑菇人统治者
PROPMOVER_TXT_100213,Lord Meteonyker,飞龙统治者
PROPMOVER_TXT_100214,Lord Red Meteonyker,赤红飞龙统治者
PROPMOVER_TXT_100215,Lord Pumpkin,南瓜精统治者
PROPMOVER_TXT_100216,Lord Lykanos,莱卡诺斯统治者
PROPMOVER_TXT_100217,Lord Drakul,德拉古统治者
PROPMOVER_TXT_100219,Lord Ripper,镰刀死神统治者
PROPMOVER_TXT_100220,Lord Mia,米娅娃娃统治者
PROPMOVER_TXT_100221,Lord Iblis Leanes,秘殿守护者统治者
PROPMOVER_TXT_100222,Violet Halloween Puppet,紫色万圣节木偶
PROPMOVER_TXT_100223,Orange Halloween Puppet,橙色万圣节木偶
PROPMOVER_TXT_100224,Beige Halloween Puppet,米黄色万圣节木偶
PROPMOVER_TXT_100225,Pink Halloween Puppet,粉色万圣节木偶
PROPMOVER_TXT_100226,Grey Halloween Puppet,灰色万圣节木偶
PROPMOVER_TXT_100227,White Halloween Puppet,白色万圣节木偶
PROPMOVER_TXT_100228,Sport Pop Red Tiger,红色运动流行老虎
PROPMOVER_TXT_100229,Sport Pop Blue Tiger,蓝色运动流行老虎
PROPMOVER_TXT_100230,Sport Pop Green Tiger,绿色运动流行老虎
PROPMOVER_TXT_100231,Sport Pop Orange Tiger,橙色运动流行老虎
PROPMOVER_TXT_100232,Sport Pop Pink Tiger,粉色运动流行老虎
PROPMOVER_TXT_100233,Sport Pop Purple Tiger,紫色运动流行老虎
PROPMOVER_TXT_100234,Purple Disco Poodle,紫色迪斯科贵宾犬
PROPMOVER_TXT_100235,Green Disco Poodle,绿色迪斯科贵宾犬
PROPMOVER_TXT_100236,Orange Disco Poodle,橙色迪斯科贵宾犬
PROPMOVER_TXT_100237,Pink Disco Poodle,粉色迪斯科贵宾犬
PROPMOVER_TXT_100238,Black Disco Poodle,黑色迪斯科贵宾犬
PROPMOVER_TXT_100239,Cyan Disco Poodle,青色迪斯科贵宾犬
PROPMOVER_TXT_100240,Nine Tails,九尾狐
PROPMOVER_TXT_100241,Nero,尼禄
PROPMOVER_TXT_100242,Thief Santa Monster,圣诞怪物小偷
PROPMOVER_TXT_100243,Grumpy elf,暴躁精灵
PROPMOVER_TXT_100250,Blue Winter Pixie,蓝色冬日小精灵
PROPMOVER_TXT_100251,Green Winter Pixie,绿色冬日小精灵
PROPMOVER_TXT_100252,Purple Winter Pixie,紫色冬日小精灵
PROPMOVER_TXT_100253,Cyan Winter Pixie,青色冬日小精灵
PROPMOVER_TXT_100254,Black Winter Pixie,黑色冬日小精灵
PROPMOVER_TXT_100255,White Winter Pixie,白色冬日小精灵
PROPMOVER_TXT_100256,Fu Lion King,福狮
PROPMOVER_TXT_100257,Black Winter Tiger,黑色冬日萌虎
PROPMOVER_TXT_100258,Pink Winter Tiger,粉色冬日萌虎
PROPMOVER_TXT_100259,Green Winter Tiger ,绿色冬日萌虎
PROPMOVER_TXT_100260,Purple Winter Tiger ,紫色冬日萌虎
PROPMOVER_TXT_100261,Orange Winter Tiger ,橙色冬日萌虎
PROPMOVER_TXT_100262,Cyan Winter Tiger ,青色冬日萌虎
PROPMOVER_TXT_100263,Tonge,汤奇
PROPMOVER_TXT_100264,Fox,狐狸
PROPMOVER_TXT_100265,Mermaid Beauty,美人鱼
PROPMOVER_TXT_100266,Overgrown Shark,变异鲨鱼
PROPMOVER_TXT_100267,Grunt Gorilla,咕噜大猩猩
PROPMOVER_TXT_100268,Overgrown Spider,变异蜘蛛
PROPMOVER_TXT_100269,Temple Guardian,神庙守护者
PROPMOVER_TXT_100270,Sentient Tree Warrior,生命树战士
PROPMOVER_TXT_100271,Old Rut,老树根
PROPMOVER_TXT_100244,Skeletal Militant,骷髅武士
PROPMOVER_TXT_100245,Crystal Demon Lord,冰封恶魔领主
PROPMOVER_TXT_100246,Great Kraken,深渊海妖克拉肯
PROPMOVER_TXT_100247,Siren,塞壬
PROPMOVER_TXT_100248,Lurking Merman,潜伏的人鱼战士
PROPMOVER_TXT_100249,Cunning Merman,狡猾的人鱼战士
PROPMOVER_TXT_001198,Great Catsy,凯西猫头目
PROPMOVER_TXT_001200,Great Harpy,鹰身女妖头目
PROPMOVER_TXT_001202,Great Gullah,原野之灵头目
PROPMOVER_TXT_001204,Great Abraxas,阿布拉克萨斯头目
PROPMOVER_TXT_001206,Great Hague,女巫头目
PROPMOVER_TXT_001208,Great Tengu,天狗头目
PROPMOVER_TXT_001210,Great Asterius,牛头狂战士头目
PROPMOVER_TXT_001212,Great Dantalian,巫师头目
PROPMOVER_TXT_001214,Great Gannessa,神象头目
PROPMOVER_TXT_001216,Great Asuras,阿修罗头目
PROPMOVER_TXT_001180,Small Nyx,小型倪克斯
PROPMOVER_TXT_001182,Nyx,倪克斯
PROPMOVER_TXT_001184,Captain Nyx,大型倪克斯
PROPMOVER_TXT_001186,Asmodan,阿兹莫丹
PROPMOVER_TXT_001100,Small Harpy,小型鹰身女妖
PROPMOVER_TXT_001102,Harpy,鹰身女妖
PROPMOVER_TXT_001104,Captain Harpy,大型鹰身女妖
