Key,English,Simplified_Chinese
PROPSKILL_TXT_000326,Protective Tree Bark,坚甲术
PROPSKILL_TXT_000327,Reduces incoming damage by wrapping your body in tree bark.,用坚硬的树皮缠绕整个身体增加防御力。
PROPSKILL_TXT_000328,Buff Break,清除
PROPSKILL_TXT_000330,Buff Break X,洁净
PROPSKILL_TXT_000350,Burn,灼烧
PROPSKILL_TXT_000351,Damages the target continuously over time.,在一定时间内，受到持续性的伤害。
PROPSKILL_TXT_000380,Shield Bash,盾牌猛击
PROPSKILL_TXT_000381,"Strikes the target with your shield, with a chance to stun. Requires a shield.",使用盾牌攻击目标，有一定几率击晕敌人。需要装备盾牌。
PROPSKILL_TXT_000378,Grand Rage,狂怒
PROPSKILL_TXT_000379,A powerful one-handed attack that recovers FP equal to 5% of the damage dealt.,增强单持攻击力，从敌人身上偷取5%造成伤害的FP值。
PROPSKILL_TXT_000384,Heart of Fury,狂暴之心
PROPSKILL_TXT_000385,Enhances combat ability at the cost of 1% of your maximum FP per strike. Damage is increased by 10% of your maximum FP. Requires a one-handed weapon.,提升10%最大FP值的普攻伤害，激活时每次普攻消耗1%最大FP值，需要单手武器。
PROPSKILL_TXT_100000,Moon Beam,月光惩戒
PROPSKILL_TXT_100001,"Calls upon the moon to afflict the target, dealing damage over time and making them more susceptible to all incoming damage.",借助月神之力惩戒目标。debuff持续期间，目标受到的所有伤害将会增加。
PROPSKILL_TXT_100002,Shade's Support,谢莉德的援助
PROPSKILL_TXT_100003,Protects the monster from stun and rooting debuffs.,怪物不会被击晕或禁锢。
PROPSKILL_TXT_100004,Shade's Boost,谢莉德的庇护
PROPSKILL_TXT_100005,Increases the monster's movement speed.,怪物的速度增加了。
PROPSKILL_TXT_100006,Dragon's Grace,龙之祝福
PROPSKILL_TXT_100007,"Empowered by your dragon, gaining increased Attack.",增加攻击力。
PROPSKILL_TXT_100008,Lion's Grace,狮子的祝福
PROPSKILL_TXT_100009,"Empowered by your lion, gaining increased max HP.",增加生命值。
PROPSKILL_TXT_100010,Tiger's Grace,白虎的祝福
PROPSKILL_TXT_100011,"Empowered by your tiger, gaining increased Critical Damage.",增加暴击伤害。
PROPSKILL_TXT_100012,Fox's Grace,狐狸的祝福
PROPSKILL_TXT_100013,"Empowered by your fox, gaining increased Attack and Casting Speed.",增加技能伤害和施法速度。
PROPSKILL_TXT_100014,Rabbit's Grace,雪兔的祝福
PROPSKILL_TXT_100015,"Empowered by your rabbit, gaining increased Speed.",增加移动速度。
PROPSKILL_TXT_100016,Griffin's Grace,狮鸠的祝福
PROPSKILL_TXT_100017,"Empowered by your griffin, taking reduced Incoming Damage.",增加伤害减免。
PROPSKILL_TXT_100018,Unicorn's Grace,独角兽的祝福
PROPSKILL_TXT_100019,"Empowered by your unicorn, gaining increased Block.",增加格挡率。
PROPSKILL_TXT_100020,Angel's Grace,天使的祝福
PROPSKILL_TXT_100021,"Empowered by your angel, gaining increased Critical Damage.",增加暴击伤害。
PROPSKILL_TXT_100022,King Crab's Grace,蟹王的祝福
PROPSKILL_TXT_100023,"Empowered by your king crab, gaining increased Block Penetration.",蟹王的恩典唤醒你的格挡穿透。
PROPSKILL_TXT_100024,Call of Fury,狂怒召唤
PROPSKILL_TXT_100025,Lets out a furious shout that forces the target enemy and surrounding enemies to focus their attacks on you.,大声怒吼扰乱目标，并强迫他们和附近的敌人将仇恨目标集中在你身上。
PROPSKILL_TXT_100026,Heart of Sacrifice,骑士意志
PROPSKILL_TXT_100027,Redirects damage taken by the target player to yourself.,将目标玩家受到的部分伤害将转移到自身。
PROPSKILL_TXT_000392,Rending Entry,裂刃突袭
PROPSKILL_TXT_000393,"Blink to a target point, damaging nearby enemies with a chance to immobilize them. If an enemy is defeated by this attack, Rending Entry's cooldown is reset.",传送到鼠标点击的位置，并对目的地附近敌人造成伤害，有几率使其减速。如果敌人死于该技能，冷却时间会被重置。
PROPSKILL_TXT_000394,Barrier of Life,生命屏障
PROPSKILL_TXT_000395,Grants the target a barrier that causes all incoming hits to be blocked for a short duration.,目标玩家在短时间内受到的任何伤害降为0。
PROPSKILL_TXT_000430,Gravity Well,重力旋涡
PROPSKILL_TXT_000431,Creates a gravity well at a target point that greatly slows enemies within the area.,在鼠标指针位置创造一个能使敌人大幅减速的重力旋涡。
PROPSKILL_TXT_000440,Eye of the Storm,风暴之眼
PROPSKILL_TXT_000441,"Summons a violent storm around you that pushes enemies back on contact, forming a barrier that prevents enemies from approaching.",在人物周围召唤出一个龙卷风，击退附近敌人并阻挡想要靠近的敌人。
PROPSKILL_TXT_000424,Sury's Tenacity,叙里的坚韧
PROPSKILL_TXT_000425,"Grants immunity to crowd control and increased incoming healing, but prevents skill usage.",传承暴力技师英雄叙里的意志：免疫群体控制并提升即将到来的治疗量，代价是无法使用技能。
PROPSKILL_TXT_000400,Jester's Blast,戏谑爆破
PROPSKILL_TXT_000401,"Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range.",在目标身上放置一个定时炸弹，数秒后爆炸并对附近敌人造成伤害。若对同一目标重复施放戏谑爆破，将触发伤害降低且爆炸范围缩小的提前引爆。
PROPSKILL_TXT_000402,Boomburst,爆裂箭
PROPSKILL_TXT_000403,"Fires a long-range projectile that detonates on impact, knocking down the target enemy and surrounding enemies.",远距离射击，向目标周围区域发出冲击波并将敌人击飞。
PROPSKILL_TXT_000404,Raon's Fire,瑞恩之火
PROPSKILL_TXT_000405,Reduces fire resistance by 20%.,降低20%火属性抵抗。
PROPSKILL_TXT_000406,Herness' Water,赫内斯之水
PROPSKILL_TXT_000407,Reduces water resistance by 20%.,降低20%水属性抵抗。
PROPSKILL_TXT_000408,Ishirut's Spark,Ishirut的火花
PROPSKILL_TXT_000409,Reduces electric resistance by 20%.,降低20%雷属性抵抗。
PROPSKILL_TXT_000410,Shelid's Earth,Shelid的土壤
PROPSKILL_TXT_000411,Reduces earth resistance by 20%.,降低20%土属性抵抗。
PROPSKILL_TXT_000412,Ipuli's Breath,Ipuli的气息
PROPSKILL_TXT_000413,Reduces wind resistance by 20%.,降低20%风属性抵抗。
PROPSKILL_TXT_100028,Lifesteal,生命偷取
PROPSKILL_TXT_100029,Mysterious Energy,神秘能量
PROPSKILL_TXT_100030,A mysterious magic energy is preventing you from moving.,使你无法移动的神秘魔法能量。
PROPSKILL_TXT_100031,Bolstered,坚固
PROPSKILL_TXT_100032,Your defenses are enhanced.,你的防御能力得到提升。
PROPSKILL_TXT_100033,Explode,爆炸
PROPSKILL_TXT_100034,Curse of the Drowned Rangda,恶神让特的诅咒
PROPSKILL_TXT_100035,"Monsters have increased attack, but take increased damage.",怪物们攻击力增加，承受伤害增加。
PROPSKILL_TXT_100036,Shade's Cruel Bargain,谢莉德的苦痛协议
PROPSKILL_TXT_100037,"Monsters explode on death, but have an increased drop rate.",所有怪物在死亡时会发生爆炸，但掉率提高。
PROPSKILL_TXT_100038,Iblis Touched,依普利的感化
PROPSKILL_TXT_100039,"Monsters reflect damage, but have an increased drop rate.",怪物们能够反弹伤害，但掉率提高。
PROPSKILL_TXT_100040,Rhisis' Assistance,莱斯神的祝福
PROPSKILL_TXT_100041,"Monsters regenerate a percentage of their HP per second, but grant increased EXP.",所有怪物都会不断回复一定百分比的生命值，但给予的经验增加。
PROPSKILL_TXT_100042,"Monsters have increased movement speed, but take increased damage.",所有怪物速度增加，但受到伤害增加。
PROPSKILL_TXT_100043,Dagger from Within,心魔
PROPSKILL_TXT_100044,"Monsters have increased Critical Chance, but grant increased EXP.",所有怪物暴击率增加，但给予的经验增加。
PROPSKILL_TXT_100045,Phantom Pain,痛楚幻象
PROPSKILL_TXT_100046,"Monsters have a chance to strike twice, but have an increased drop rate.",所有怪物有几率连续攻击两次，但掉率增加。
PROPSKILL_TXT_100047,Drain of Iblis,依普利的倦怠
PROPSKILL_TXT_100048,"Monsters gain lifesteal, but take increased damage.",所有怪物可以偷取生命值，但受到伤害增加。
PROPSKILL_TXT_100049,Shade's Adrenaline,谢莉德的肾上腺素
PROPSKILL_TXT_100050,"Monsters have increased Attack Speed, but have an increased drop rate.",所有怪物攻击速度增加，但掉率增加。
PROPSKILL_TXT_100051,Life-linked,生命连结
PROPSKILL_TXT_100052,This entity cannot be defeated while its life-linked target remains above a certain HP threshold.,该个体在目标生命连结低于某个HP阈值之前不会死亡。
PROPSKILL_TXT_100053,Kraken's Revenge,克拉肯的复仇
PROPSKILL_TXT_100054,Rapidly regenerating HP due to rage.,由于愤怒而迅速回复生命值。
PROPSKILL_TXT_100055,Ice Patch,冰霜领域
PROPSKILL_TXT_100056,Slowed by an ice patch.,被冰霜领域减速。
PROPSKILL_TXT_100057,Chill of the Ghostly Emperor,冰封亡灵的寒意
PROPSKILL_TXT_100058,The dungeon is covered in patches of ice that slow you down. Increased drop rate.,副本会被能使人减速的冰霜领域覆盖，但掉率增加。
PROPSKILL_TXT_100059,Webbed,蛛网
PROPSKILL_TXT_100060,A sticky web slows your movement.,减缓移速的黏糊糊的蛛网。
PROPSKILL_TXT_100061,Battered,磨损
PROPSKILL_TXT_100062,A brutal strike has shattered your defenses. You take more damage than usual.,残酷的打击摧毁了你的防御，受到伤害增加。
PROPSKILL_TXT_100063,Poisoned,毒污染
PROPSKILL_TXT_100064,Reduces your HP Restoration.,所受治疗量降低。
PROPSKILL_TXT_100065,Misty Touch,障目
PROPSKILL_TXT_100066,Reduces your accuracy.,降低命中率。
PROPSKILL_TXT_100067,Hardened Carapace,坚硬躯壳
PROPSKILL_TXT_100068,"The enemy anticipates your movements, reducing damage taken from your attacks.",敌人预判了你的走位，并抵挡了你的攻击。
PROPSKILL_TXT_100069,Mind Shatter,迷窍
PROPSKILL_TXT_100070,"Your concentration has been shattered, reducing your magic damage.",完全无法集中注意力，你施放魔法的能力降低了。
PROPSKILL_TXT_100071,Undying,不死
PROPSKILL_TXT_100072,Life-linked to another entity.,有一个个体和它有生命连结。
PROPSKILL_TXT_100073,Reflective Shell,反射躯壳
PROPSKILL_TXT_100074,A portion of the damage you deal to this monster is reflected back to you.,怪物将承受的部分伤害反弹给你。
PROPSKILL_TXT_100075,Siren's Call,塞壬的召唤
PROPSKILL_TXT_100076,"The Siren draws you closer. Her pain is your pain, redirecting a portion of any damage dealt to her to you.",塞壬将你拉近，感受与它同样的痛苦。
PROPSKILL_TXT_100077,Double Vision,双瞳
PROPSKILL_TXT_100078,"Your perception fractures. You take double damage, but your damage against monsters is doubled.",眼前重影交错，痛觉亦成倍叠加..
PROPSKILL_TXT_100079,Pack Tactics,怪海战术
PROPSKILL_TXT_100080,This monster gains increased Attack while fighting alongside allies.,怪物们都对彼此很忠诚。
PROPSKILL_TXT_100081,"You are caught in a gravitational well, suffering damage over time and greatly reduced movement speed.",使你大幅减速并造成伤害的重力旋涡。
PROPSKILL_TXT_100082,"This monster steals your life force, but takes 5% more damage.",这个怪物能偷取你的生命值，但承受伤害增加5%。
PROPSKILL_TXT_100083,Curse of the Demon Lord,恶魔领主的诅咒
PROPSKILL_TXT_100084,"The Demon Lord has cursed you with overwhelming exhaustion, greatly reducing Speed, Attack Speed, and Casting Speed, and lowering all stats.",恶魔领主诅咒了你，你感到精疲力竭。
PROPSKILL_TXT_100085,Blessing of the Golden Aibatt,慷慨
PROPSKILL_TXT_100086,"Blessed by the Golden Aibatt's generosity, this monster grants 10% increased EXP and drop rates when defeated.",怪物们变得慷慨，掉率和经验值提升10%。
PROPSKILL_TXT_100087,Shade's Swiftness,Shade's Swiftness
PROPSKILL_TXT_100088,"Shade is a powerful god of fear and rage, and they grant this buff to players by imbuing them with a gust of wind that enhances their reflexes and allows them to move faster.","Shade is a powerful god of fear and rage, and they grant this buff to players by imbuing them with a gust of wind that enhances their reflexes and allows them to move faster."
PROPSKILL_TXT_100089,Iblis' Fortitude,Iblis' Fortitude
PROPSKILL_TXT_100090,"Iblis is a revered god of apathy and neutrality, and they grant this buff to players by infusing them with a burst of life energy that increases their maximum health and allows them to withstand more damage.","Iblis is a revered god of apathy and neutrality, and they grant this buff to players by infusing them with a burst of life energy that increases their maximum health and allows them to withstand more damage."
PROPSKILL_TXT_100091,Bubble's Bulwark,Bubble's Bulwark
PROPSKILL_TXT_100092,"Bubble is a legendary god of joy and purity, and they grant this buff to players by creating a powerful shield that provides an extra layer of defense against enemy attacks.","Bubble is a legendary god of joy and purity, and they grant this buff to players by creating a powerful shield that provides an extra layer of defense against enemy attacks."
PROPSKILL_TXT_100093,Guild's Enhancement,公会增益
PROPSKILL_TXT_100094,Donate G-Tokens to your guild and upgrade this enhancement's level!,Donate G-Tokens to your guild and upgrade this enhancement's level!
PROPSKILL_TXT_100095,Spiritual Overcharge,精神充能几率
PROPSKILL_TXT_100096,Healing Grace,神圣祈祷几率
PROPSKILL_TXT_100097,Prankster's Escape,王牌小丑几率
PROPSKILL_TXT_100098,Last Stand,最后一战几率
PROPSKILL_TXT_100099,Aura Burst,爆破光环几率
PROPSKILL_TXT_100100,Supercharged,超载
PROPSKILL_TXT_100101,Crackling energy envelops the target. Increases the Drop Chance and Experience of this monster by 10%.,噼啪的能量包裹目标。该怪物的掉落率与经验值提升 10%。
PROPSKILL_TXT_100102,Static,静电
PROPSKILL_TXT_100103,Sparks of power drain your strength. Run away to prevent it from spreading!,能量火花正在侵蚀你的力量。迅速远离，阻止其蔓延！
PROPSKILL_TXT_100104,Tethered,被束缚
PROPSKILL_TXT_100105,You are bound by a tether! Create distance to break it!,你已被束缚！拉开距离以挣脱连接！
PROPSKILL_TXT_100106,Slowed,缓速
PROPSKILL_TXT_100107,Waterbomb,水弹几率
PROPSKILL_TXT_100108,Jungle Fever,丛林热
PROPSKILL_TXT_100109,"A disease spreads through your body. Hopefully, the fever breaks.",疾病通过你的身体传播。希望能尽快解除。
PROPSKILL_TXT_100110,PlayPark's Launch Buff,PlayPark's Launch Buff
PROPSKILL_TXT_100111,Enjoy increased Experience and Drops up to Level 119!,Enjoy increased Experience and Drops up to Level 119!
PROPSKILL_TXT_100112,Artifact Power,神器之力
PROPSKILL_TXT_100113,"Your team's control over artifacts empowers you, increasing your damage against Kalgas!",我方队伍的神器数量将为攻击卡尔加斯附加额外伤害！
PROPSKILL_TXT_100114,Kalgas Poison,卡尔加斯之毒
PROPSKILL_TXT_100115,Poison spreads through your body.,剧毒在你体内蔓延。
PROPSKILL_TXT_100116,Kalgas' Dominance,卡尔加斯的统治
PROPSKILL_TXT_100117,The enemy team has claimed total dominance! Your team cannot damage Kalgas until an artifact is reclaimed.,敌方队伍已取得完全压制！在夺回神器之前，你的队伍无法对卡尔加斯造成伤害。
PROPSKILL_TXT_100118,2nd Anniversary Guild's Enhancement,2nd Anniversary Guild's Enhancement
PROPSKILL_TXT_100119,Donate 2nd Anniversary Tokens to your guild and upgrade this enhancement's level!,Donate 2nd Anniversary Tokens to your guild and upgrade this enhancement's level!
PROPSKILL_TXT_100120,Poison (From Weapon),中毒 (来自武器)
PROPSKILL_TXT_100121,Stun (From Weapon),晕眩 (来自武器)
PROPSKILL_TXT_100122,Bleeding (From Weapon),流血 (来自武器)
PROPSKILL_TXT_100123,Increases FP and MP Restoration by 10% for you and your partner for 10 minutes.,为你和同伴提升10% FP与MP恢复速度，持续10分钟。
PROPSKILL_TXT_100124,Madrigal Stroll,瑞加漫步
PROPSKILL_TXT_100125,Increases movement speed by 5% for you and your partner for 10 minutes.,为你和情侣提升5%移动速度，持续10分钟。
PROPSKILL_TXT_100126,Field Outing,野外踏青
PROPSKILL_TXT_100127,Reload the Experience Lock Gauge by 5% of the maximum.,将经验锁定条恢复至最大值的5%。
PROPSKILL_TXT_100128,Party Together,合团共演
PROPSKILL_TXT_100129,Increases party experience by 10% for 30 minutes while you and your partner are in the same party.,当你与情侣处于同一剧团时，剧团经验获取提升10%，持续30分钟。
PROPSKILL_TXT_100130,Golden Luck,鸿运当头
PROPSKILL_TXT_100131,Increases drop rate and Penya gained by 5% for you and your partner for 10 minutes.,为你和情侣提升5%掉率与5%金币获取量，持续10分钟。
PROPSKILL_TXT_100132,Stamina Boost,体力增幅
PROPSKILL_TXT_100133,Increases all stats by 5 for you and your partner for 10 minutes.,为你和情侣提升全属性+5，持续10分钟。
PROPSKILL_TXT_100134,Sky's Blessing,天空的祝福
PROPSKILL_TXT_100135,Increases flight speed by 3 km/h for you and your partner for 5 minutes.,为你和情侣提升3km/h飞行速度，持续5分钟。
PROPSKILL_TXT_100136,Cheer of Love,爱之鼓舞
PROPSKILL_TXT_100137,"Cheered on by your partner, your EXP rate is increased by 5%.",“受到情侣的鼓舞，经验获取率提升5%。”
PROPSKILL_TXT_100138,Happy Jump,快乐蹦蹦
PROPSKILL_TXT_100139,Increases Jump Height by 50 for you and your partner for 10 minutes.,为你和情侣提升50点跳跃高度，持续10分钟。
PROPSKILL_TXT_100140,Swift Recovery,快速恢复
PROPSKILL_TXT_100141,Herb Gathering,草药采集
PROPSKILL_TXT_100142,Gather various herbs.,采集各类草药。
PROPSKILL_TXT_100143,Wood Cutting,伐木
PROPSKILL_TXT_100144,Cut down trees.,砍树。
PROPSKILL_TXT_100145,Mining,挖矿
PROPSKILL_TXT_100146,Mine various ores and gems.,开采各类矿石与宝石。
PROPSKILL_TXT_100147,Fishing,钓鱼
PROPSKILL_TXT_100148,Catch various fish.,抓住各种鱼类。
PROPSKILL_TXT_100149,Cooking,厨艺
PROPSKILL_TXT_100150,Cook various foods.,烹饪各类食物。
PROPSKILL_TXT_100151,Alchemy,炼金术
PROPSKILL_TXT_100152,Produce various potions.,制作各类药水。
PROPSKILL_TXT_100153,Carpentry,木工
PROPSKILL_TXT_100154,Craft furniture and other items.,制作家具及其他物品。
PROPSKILL_TXT_100155,Smithing,锻造
PROPSKILL_TXT_100156,Create various accessories.,打造各式饰品。
PROPSKILL_TXT_FWC_202501,Grinder's Blessing,研磨者的祝福
PROPSKILL_TXT_FWC_202502,Madrigal's elites guide you!,瑞加的精英指引着你！
PROPSKILL_TXT_FWC_202503,Bubble's Fortune,波卜尔的幸运
PROPSKILL_TXT_FWC_202504,Madrigal's most fortunate guide you!,瑞加最幸运的庇佑者指引着你！
PROPSKILL_TXT_150000,Harlequin's Greeting,谑影戏礼
PROPSKILL_TXT_150001,"Perform a quick step, teleporting behind your target with a swift attack.",使用迅捷步法，瞬间传送至目标身后并发起疾速攻击。
PROPSKILL_TXT_150002,Shadow Attack,暗影袭击
PROPSKILL_TXT_150003,"Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced.",瞬间传送至目标身后并造成伤害。若在隐身状态下使用此技能，随后三秒内的首次普通攻击将必定暴击，且技能冷却时间缩短。
PROPSKILL_TXT_150004,Range Increase,距离增加
PROPSKILL_TXT_150005,Harlequin's Charge,谑影蓄势
PROPSKILL_TXT_150006,Gather strength to perform a powerful charging attack against a single enemy.,集聚力量，对单个敌人发动强力的蓄力攻击。
PROPSKILL_TXT_150007,Increased Damage,伤害增加
PROPSKILL_TXT_150008,Reduced Charge Time,减少蓄力时间
PROPSKILL_TXT_150009,Reduced Cooldown,减少冷却
PROPSKILL_TXT_150010,Alter Ego,双重自我
PROPSKILL_TXT_150011,"Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death.",进入隐身状态，并在原地生成一个分身。该分身将向随机方向移动，反弹所受伤害，并在消亡时爆炸。
PROPSKILL_TXT_150012,Maintain Ego,维系自我
PROPSKILL_TXT_150014,Special Yo-Yo Mastery,特殊飞轮精通
PROPSKILL_TXT_150015,"Increases auto attack damage, multistrike chance, and Yo-Yo range when used.",使用后提升普通攻击伤害、多重打击概率及飞轮的攻击距离。
PROPSKILL_TXT_150016,Auto Attack,自动攻击
PROPSKILL_TXT_150017,Range,攻击距离
PROPSKILL_TXT_150018,Multistrike,多重打击
PROPSKILL_TXT_150019,Critical Yo-Yo Mastery,暴击飞轮精通
PROPSKILL_TXT_150020,String Yo-Yo Mastery,连击飞轮精通
PROPSKILL_TXT_150021,Critical Stab,致命刺杀
PROPSKILL_TXT_150022,"Your critical chance is lowered, but critical damage is increased.",暴击率降低，暴击伤害提高。
PROPSKILL_TXT_150024,Increased Duration,增加持续时间
PROPSKILL_TXT_150026,Shadow Strike,影袭
PROPSKILL_TXT_150027,Attacking from behind while invisible deals additional damage.,隐身状态下从背后发动攻击，将造成额外伤害。
PROPSKILL_TXT_150028,Agility,灵巧
PROPSKILL_TXT_150029,Movement speed temporarily increases after leaving invisibility.,脱离隐身状态后，移动速度暂时提升。
PROPSKILL_TXT_150030,Concentration [Nen],集中 [念气]
PROPSKILL_TXT_150031,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.,凝神聚意，使用时获得念气。此技能最多可积累10点念气。念气叠层效果将根据当前叠层数量倍增。
PROPSKILL_TXT_150032,Forced Critical Hit,强制暴击
PROPSKILL_TXT_150033,Your next auto attack is guaranteed to be a critical hit.,下次自动攻击必定暴击。
PROPSKILL_TXT_150034,"Your critical chance is capped at 10%, while greatly increasing critical damage.",你的暴击率上限为10%，但暴击伤害将大幅提升。
PROPSKILL_TXT_150035,Barrage,弹幕
PROPSKILL_TXT_150036,Normal attacks have a chance to fire double arrows.,普通攻击有一定概率发射两支箭。
PROPSKILL_TXT_150037,Increased Strike,强化打击
PROPSKILL_TXT_150038,Maintain Buff,维持增益
PROPSKILL_TXT_150040,Heavy Shot,重箭
PROPSKILL_TXT_150041,Knocks back the target with an arrow.,以箭矢击退目标。
PROPSKILL_TXT_150042,Increased Knockback,强化击退
PROPSKILL_TXT_150043,Group Knockback,群体击退
PROPSKILL_TXT_150045,Repelling Shot,跃退箭
PROPSKILL_TXT_150046,Leap backwards after attacking the target.,攻击目标后向后跃退。
PROPSKILL_TXT_150047,Long Jump,远距跳跃
PROPSKILL_TXT_150048,Debuff,减益效果
PROPSKILL_TXT_150050,Condor Dive,猎鹰扑击
PROPSKILL_TXT_150051,Unleashes an area attack within the designated range.,在指定范围内释放范围攻击。
PROPSKILL_TXT_150054,Quiver Master,箭袋大师
PROPSKILL_TXT_150055,Swift Hands,迅手
PROPSKILL_TXT_150056,Your action speed increases when using non-magical skills.,使用非魔法技能时，你的行动速度提升。
PROPSKILL_TXT_150057,Eagle Eye,鹰眼
PROPSKILL_TXT_150058,Call upon your inherent eagle to increase bow range.,召唤内在的雄鹰之力，提升弓箭射程。
PROPSKILL_TXT_150059,Arcane Enchantment,奥术附魔
PROPSKILL_TXT_150060,Provide Elemental status to the skills..,为技能赋予元素属性状态。
PROPSKILL_TXT_150061,Increased Element,元素强化
PROPSKILL_TXT_150062,Decreased Element,元素弱化
PROPSKILL_TXT_150063,Elemental Debuff,元素减益效果
PROPSKILL_TXT_150064,Laughter of La Croix,La Croix的笑声
PROPSKILL_TXT_150065,You can ignore one instance of disable or weaken debuffs,你可以无视一次控制或虚弱类减益效果。
PROPSKILL_TXT_150066,Successfull Debuff,减益生效
PROPSKILL_TXT_150067,Additional Shield,额外护盾
PROPSKILL_TXT_150069,Chimera's Curse,奇美拉的诅咒
PROPSKILL_TXT_150070,"Use Chimera's spirit to curse your target, dealing damage and mutating them into an Aibatt. While mutated, they cannot attack. When fully charged, this skill has a 30% higher chance of success.",以奇美拉之灵诅咒目标，对其造成伤害并将其变异为独眼蝙蝠。变异期间目标无法攻击。该技能在完全蓄力后，成功概率将提升30%。
PROPSKILL_TXT_150071,Full charge duration increase,完全蓄力持续时间增加
PROPSKILL_TXT_150072,Full charge debuff increase,完全蓄力减益效果提升
PROPSKILL_TXT_150073,Malefic Detonation,灾厄迸发
PROPSKILL_TXT_150074,"Track the number of Disable type debuffs you apply, multiplying the bonuses given.",根据你施加的控制类减益效果数量，以此倍增其效果。
PROPSKILL_TXT_150075,Weaken at full charge,完全蓄力时虚弱
PROPSKILL_TXT_150076,Cooldown reduction,冷却时间减少
PROPSKILL_TXT_150077,Shield,护盾
PROPSKILL_TXT_150078,Hexe's Lament,怨缚悲鸣
PROPSKILL_TXT_150079,"Deal damage in a region around your target, with a chance to Jinx enemies hit, removing their ability to critically hit. When fully charged, the skill duration is increased, and hits more frequently.",对目标周围区域造成伤害，并有概率使被命中的敌人陷入诅咒状态，剥夺其发动暴击的能力。技能完全蓄力后，持续时间将延长，且攻击频率提高。
PROPSKILL_TXT_150080,Aoe Range,AoE范围
PROPSKILL_TXT_150081,Debuff increase,减益效果增加
PROPSKILL_TXT_150082,Damage increase,伤害增加
PROPSKILL_TXT_150083,Damnation Surge,咒术奔涌
PROPSKILL_TXT_150084,"Track the number of Weaken type debuffs you apply, multiplying the bonuses given.",根据你施加的虚弱类减益效果数量，以此倍增其效果。
PROPSKILL_TXT_150085,Sleep at full charge,完全蓄力时沉睡
PROPSKILL_TXT_150087,Shield,护盾
PROPSKILL_TXT_150088,Enhanced Blinkpool,强化空间转换
PROPSKILL_TXT_150089,Movement speed is temporarily increased after using Blinkpool.,使用空间转换后移速短暂提升。
PROPSKILL_TXT_150090,Additional damage disable,额外控制伤害
PROPSKILL_TXT_150091,Additional damage weaken,额外虚弱伤害
PROPSKILL_TXT_150092,Debuff Damage Reduction,额外减益效果减伤
PROPSKILL_TXT_150093,Shield Crush,破盾重击
PROPSKILL_TXT_150094,Swing your shield to stun enemies with a certain chance.,挥舞你的盾牌，有一定概率击晕敌人。
PROPSKILL_TXT_150095,Increased Range,距离提升
PROPSKILL_TXT_150096,Quick Stun,迅速击晕
PROPSKILL_TXT_150097,Forceful Attack,强力打击
PROPSKILL_TXT_150098,Maelstrom Strike,漩涡打击
PROPSKILL_TXT_150099,"A spinning attack that releases a gust of wind, hitting nearby enemies twice with a chance to stun.",发动旋转攻击，释放一股旋风，对附近敌人造成两次打击并有概率触发击晕效果。
PROPSKILL_TXT_150100,Enhance Stun,眩晕强化
PROPSKILL_TXT_150101,Quick Stun,迅速击晕
PROPSKILL_TXT_150103,Templar's Call,虔信号令
PROPSKILL_TXT_150104,Pull your target towards yourself.,将目标拉向你自身。
PROPSKILL_TXT_150105,Ankle Slice,断踝斩
PROPSKILL_TXT_150106,Relentless Embrace,强力擒抱
PROPSKILL_TXT_150107,Multi-capture,多重捕获
PROPSKILL_TXT_150108,Rush Attack,突袭强攻
PROPSKILL_TXT_150109,Quickly charge at your target to attack.,迅速冲向目标并发起攻击。
PROPSKILL_TXT_150110,Deep Impact,深度冲击
PROPSKILL_TXT_150111,Ankle Strike,裂踝斩
PROPSKILL_TXT_150112,Shield,护盾
PROPSKILL_TXT_150113,Sky Splitter,裂空斩
PROPSKILL_TXT_150114,"Split the skies using your two handed weapon, dealing damage to your target. Requires a two handed weapon.",以双手武器斩裂天空，对目标造成伤害。需装备双手武器。
PROPSKILL_TXT_150116,Defensive Stance,防御姿态
PROPSKILL_TXT_150117,Reduce Cooldown,冷却缩减
PROPSKILL_TXT_150118,Strong Impact,强力冲击
PROPSKILL_TXT_150119,Last One Standing,最后屹立者
PROPSKILL_TXT_150120,Reflects damage while draining HP per second and immobilizing yourself. Can be re-cast to cancel.,每秒消耗生命值并定身自身，同时反射受到的伤害。可再次施放以取消该效果。
PROPSKILL_TXT_150121,Slow Pace,缓步
PROPSKILL_TXT_150122,Reduce HP Penalty,降低HP惩罚
PROPSKILL_TXT_150123,Damage Reduction,伤害减免
PROPSKILL_TXT_150124,Increased HP Recovery,HP恢复提升
PROPSKILL_TXT_150125,Gain additional HP recovery when restoring it with items or skills.,通过物品或技能恢复生命值时，获得额外生命恢复效果。
PROPSKILL_TXT_150126,Undying,不死
