Key,English,Thai
PROPQUEST_DUNGEONANDPK_INC_000574,"The Iblis Temple was built by the followers of Iblis, a leader from before the first age of Madrigal.",วัด Iblis สร้างขึ้นโดยสาวกแห่ง Iblis ผู้นำมาตั้งแต่ก่อนยุคแรกของ Madrigal
PROPQUEST_DUNGEONANDPK_INC_000575,"The temple is located in the Fantasy Desert, in the southern part of Saint Morning.",วัดตั้งอยู่ใน Desert Fantasy ในตอนใต้ของ Saint Morning
PROPQUEST_DUNGEONANDPK_INC_000576,You see... every mayor has to explore all the Islands of Madrigal. In the course of these travels we have to visit the Iblis Temple but... I am so afraid.,คืองี้นะ... นายกเทศมนตรีทุกคนต้องสำรวจเกาะต่างๆ ของ Madrigal ในระหว่างการเดินทางเหล่านี้เราต้องไปที่วิหาร Iblis แต่... ฉันกลัวมาก
PROPQUEST_DUNGEONANDPK_INC_000577,Would you please help me? I beg of you.,ได้โปรดช่วยฉันได้ไหม ฉันขอร้อง...
PROPQUEST_DUNGEONANDPK_INC_000578,"Thank you! Please, investigate the entrance of the temple for anything dangerous. Would you?",ขอบคุณ! โปรดตรวจสอบทางเข้าของวิหารว่ามีอันตรายอะไร คุณจะช่วยใช่ไหม ?
PROPQUEST_DUNGEONANDPK_INC_000579,"I cannot force you to help me if you are busy. But maybe, when you have the time, you could come back and help me.",ฉันไม่สามารถบังคับให้คุณช่วยฉันได้หากคุณไม่ว่าง แต่บางทีเมื่อคุณมีเวลาคุณสามารถกลับมาและช่วยฉันได้
PROPQUEST_DUNGEONANDPK_INC_000580,"Thank you, you did a great job.",ขอบคุณ คุณทำได้ดีทีเดียวเลยนะ
PROPQUEST_DUNGEONANDPK_INC_000581,It is very easy to find the entrance of the temple in Fantasy Desert.,การหาทางเข้าวิหารใน Fantasy Desert เป็นเรื่องง่ายมาก
PROPQUEST_DUNGEONANDPK_INC_000582,Investigate the temple entrace.,สำรวจอุโมงค์วัด
PROPQUEST_DUNGEONANDPK_INC_000584,Temple of the Clown,วิหารของมงกุฎ
PROPQUEST_DUNGEONANDPK_INC_000585,Oh... Back so soon? I am glad you are back but I am still so worried.,โอ้.. กลับมาเร็วจัง? ฉันดีใจที่คุณกลับมา แต่ฉันก็ยังคงเป็นห่วง
PROPQUEST_DUNGEONANDPK_INC_000586,I guess I am still worrying about the Iblis Temple. I know you said that there is nothing to worry about but I still have a bad feeling about that place.,ฉันเดาฉันยังคงกังวลเกี่ยวกับวัด Iblis ฉันรู้ว่าคุณบอกว่าไม่มีอะไรต้องเป็นห่วง แต่ฉันก็ยังรู้สึกไม่ดีเกี่ยวกับสถานที่แห่งนั้นอยู่ดี
PROPQUEST_DUNGEONANDPK_INC_000587,Would you please help me once more? I will not be able to rest until I know for sure…,ช่วยฉันอีกได้ไหม? ฉันจะไม่สามารถพักผ่อนได้จนกว่าฉันจะมั่นใจ
PROPQUEST_DUNGEONANDPK_INC_000588,"I heard that there is a copy of the Iblis Revelation in the temple. Please bring me a rubbed copy of it, I need to see what it says.",ฉันได้ยินมาว่ามีพระคัมภีร์ Iblis อยู่ในพระวิหาร กรุณานำสำเนามา ฉันต้องดูว่ามีข้อความอะไรบ้าง
PROPQUEST_DUNGEONANDPK_INC_000589,...but I... I... need your help…,แต่... ฉันต้องการให้คุณช่วย
PROPQUEST_DUNGEONANDPK_INC_000590,This… this is more shocking than I could have imagined. Bubble please protect us.,นี่เป็นเรื่องที่น่าตกใจมาก และมันเกินกว่าที่ฉันจะนึกได้อีก โปรดปกป้องเรา
PROPQUEST_DUNGEONANDPK_INC_000591,There is a copy of the Iblis Revelation in the Iblis Temple. Bring a rubbed copy of it.,มีสำเนาเพื่อเปิดเผยของ Iblis ในวัด Iblis นำสำเนาออกมา
PROPQUEST_DUNGEONANDPK_INC_000593,The Revival,การคืนชีพ
PROPQUEST_DUNGEONANDPK_INC_000594,What should we do?! What should we do?!,เราควรทำยังไงดี?! เราควรทำยังไงดี?!
PROPQUEST_DUNGEONANDPK_INC_000595,I read the revelation and it speaks of the revival of Iblis as the trigger to the end of the world!,ฉันอ่านโองการนี้และพูดถึงการฟื้นคืนชีพของอิบลิสว่าเป็นต้นเหตุของจุดจบของโลก!
PROPQUEST_DUNGEONANDPK_INC_000596,"If this is true, we have to stop it! This could be worse than the Hero Wars of long ago.",ถ้าเป็นจริง เราต้องหยุดมัน! นี่อาจเลวร้ายยิ่งกว่า Hero Wars ที่เกิดขึ้นเมื่อนานมาแล้ว
PROPQUEST_DUNGEONANDPK_INC_000597,You told me that you saw new types of masquerpets while you were getting the revelation right? I think that maybe…,คุณบอกฉันว่าคุณได้เห็น masquerpets ประเภทใหม่ในขณะที่คุณได้รับการเปิดเผยอย่างถูกต้องหรือไม่? ฉันคิดว่าบางที ...
PROPQUEST_DUNGEONANDPK_INC_000598,...they are the scouts of the army of Iblis. It looks like we may have to work together for a little while longer. Are you willing to help?,พวกเขาเป็นพลสอดแนมของกองทัพ Iblis ดูเหมือนว่าเราอาจต้องทำงานร่วมกันอีกสักระยะนึง คุณยินดีที่จะช่วยเหลือหรือไม่?
PROPQUEST_DUNGEONANDPK_INC_000599,Excellent. Go in to the temple and gather any information you can about the strange masquerpets.,ยอดเยี่ยม ไปที่วัดและรวบรวมข้อมูลที่คุณสามารถเกี่ยวกับ masquerpets แปลกๆ
PROPQUEST_DUNGEONANDPK_INC_000600,What?! Are you really going to stand by and let the world end?,อะไร?! คุณจะยืนหยัดเคียงข้างกัน และปล่อยให้โลกนี้จบลงงั้นเหรอ?
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.",อืม... Iblis Crasher... นี่เป็นหนึ่งใน masquerpets? เอาล่ะ ฉันขอเวลาซักหน่อยในการหาข้อมูลนี้ ขอบคุณ
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,ข้อมูลเกี่ยวกับ marcquerpets ใดๆ เป็นสิ่งที่ดี
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,ไปที่วัดและรวบรวมข้อมูลที่คุณสามารถทำได้
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,เข้าสู่ความมืด
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,สวัสดี ฉันได้ศึกษาข้อมูลที่คุณนำมา และฉันได้พบว่ามีแท่นบูชาอยู่ในวิหาร Iblis นอกจากนี้ยังมีหลักฐานว่ามี masquerpets เฝ้าแท่นบูชาอยู่
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,คุณเข้าใจไหม? พวกเขาไม่ต้องการให้ใครขัดขวางการฟื้นตัวของ Iblis เราต้องทำอะไรบางอย่าง เราจำเป็นต้องหยุดพวกเขา!
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,คุณพร้อมสำหรับการเดินทางครั้งสุดท้ายสู่ความมืดหรือไม่?
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.",ฉันรู้ว่าคุณจะเป็น มีชื่อ masquerpet ชื่อ Iblis Guardian ถ้าสามารถเอาชนะได้ คุณสามารถเข้าแท่นบูชาได้
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,พูดจริงเหรอ มีอะไรที่มันสำคัญกว่าการช่วยเหลือโลกเราไว้
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.",เยี่ยมมาก ตอนนี้คุณสามารถเข้าแท่นบูชาได้ ข้ากำลังพ่ายแพ้ให้กับสาวกของ Iblis... ไปที่แท่นบูชาเดี๋ยวนี้
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,ฉันไม่รู้ว่า Iblis Guardian อยู่ที่ไหน แต่เราต้องพบและทำลายมัน
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,เอาชนะ Iblis Guardian และเข้าไปแท่นบูชา
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,ถ้าคุณสามารถเอาชนะ Iblis Guardian คุณสามารถเข้าแท่นบูชาได้
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,Dekane Mine
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,Iblis Temple
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,ทางเดินเปื้อนเลือด
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,ก็นะ..ข้อตกลงดูไม่แย่เกินไป...คุณช่วยไปเอา 20 Blood Trillipy Shells แล้วก็กำจัด Mutant Keakoon Worker ให้ทีสิได้ไหม?
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.",ถ้าอย่างนั้นก็... โชคดีนะ
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,อืม... Hazardous Blood Trillipys แข็งแกร่งกว่ามาก...
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,ต้องขอบคุณคุณมาก การสกัดในบริเวณนี้จะง่ายขึ้นเยอะ!
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,อืม... ดูจากระดับของคุณ Hazardous Blood Trillipys ก็ยังแข็งแกร่งกว่ามาก...
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,รวบรวม $QUEST_END_ITEM_COUNT$ ของรางวัลจาก Bloody Trilipy และฆ่า $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,ด้านล่างสุดของเหมือง
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.",สวัสดี ถ้าคุณมาอยู่ที่นี่ นั่นเป็นเพราะคุณเอาชนะสัตว์ประหลาดที่รู้จักทั้งหมดในเหมือง ฉันชื่อ Dekane ผู้สร้างเหมืองนี้ ตอนนี้คุณได้พิสูจน์ตัวเองแล้ว ฉันสามารถบอกคุณถึงปัญหาที่แท้จริงที่อยู่ก้นบึ้งของเหมือง ในห้องลับมังกรหลับจากสมัยโบราณที่ Shade สร้างขึ้นเมื่อหลายปีก่อน
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,ขอให้โชคดี!
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,จริงอยู่ว่านี่ไม่ใช่เรื่องง่ายสำหรับนักผจญภัย มาลองเสี่ยงโชคกันอีกครั้งเมื่อคุณพร้อม
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,คุณฆ่าพวกมันทั้งหมดจริงๆ... ขอบคุณมาก
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,รวบรวมของ 30 Blood Shells จาก Bloody Trilipy และสังหาร Mutant Keakoon Workers 30 ตัว
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","เพื่อเอาชนะพวกมัน คุณจะต้องมีทีมติดอาวุธที่ดี อ้อ แต่มีรายละเอียดหนึ่งที่ฉันลืมพูดถึง: คุณจะต้องใช้ 1,000,000 Penyas เพื่อเปิดประตู แต่สำหรับตอนนี้แค่เก็บ 30 Blood Trillipy Shells และกำจัด Mutant Keakoon Workers 3 ตัว ก็เพียงพอแล้ว คุณพร้อมที่จะยอมรับความท้าทายนี้หรือไม่?"
PROPQUEST_EILLUNQUESTS_INC_000001,Preparation,Preparation
PROPQUEST_EILLUNQUESTS_INC_000002,Prepare yourself... The first boss approaches!,Prepare yourself... The first boss approaches!
PROPQUEST_EILLUNQUESTS_INC_000003,Recover your strength. Next wave incoming!,Recover your strength. Next wave incoming!
PROPQUEST_EILLUNQUESTS_INC_000004,Steel yourself for the second boss battle!,Steel yourself for the second boss battle!
PROPQUEST_EILLUNQUESTS_INC_000005,Brace for impact. The third wave is coming!,Brace for impact. The third wave is coming!
PROPQUEST_EILLUNQUESTS_INC_000006,The third boss emerges. Stay vigilant!,The third boss emerges. Stay vigilant!
PROPQUEST_EILLUNQUESTS_INC_000007,Prepare for the fourth assault!,Prepare for the fourth assault!
PROPQUEST_EILLUNQUESTS_INC_000008,Another boss challenges you. Show your strength!,Another boss challenges you. Show your strength!
PROPQUEST_EILLUNQUESTS_INC_000009,One final wave awaits. Stand ready!,One final wave awaits. Stand ready!
PROPQUEST_EILLUNQUESTS_INC_000010,The ultimate challenge awaits. Fight with all your might!,The ultimate challenge awaits. Fight with all your might!
PROPQUEST_EILLUNQUESTS_INC_000011,"Complete Dungeon ""Rescue [Eillun Farmer] Sprout""","Complete Dungeon ""Rescue [Eillun Farmer] Sprout"""
PROPQUEST_EILLUNQUESTS_INC_000012,"Complete Dungeon ""Rescue [Eillun Farmer] Thorn""","Complete Dungeon ""Rescue [Eillun Farmer] Thorn"""
PROPQUEST_EILLUNQUESTS_INC_000013,"Complete Dungeon ""Defend [Eillun Farmer] Dr. Root""","Complete Dungeon ""Defend [Eillun Farmer] Dr. Root"""
PROPQUEST_EILLUNQUESTS_INC_000014,"Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root""","Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root"""
