Key,English,Thai
TEXTCLIENT_ON_EVENT_DESC,The '%s' event is underway! %s,กิจกรรม '%s' กำลังดำเนินอยู่! %s
TEXTCLIENT_START_EVENT,The '%s' event has just started. Visit %s for event details!,กิจกรรม '%s' เพิ่งเริ่มต้นขึ้น เยี่ยมชม %s สำหรับรายละเอียดกิจกรรม!
TEXTCLIENT_START_EVENT_DESC,The '%s' event has just started. %s,กิจกรรม '%s' เพิ่งเริ่มต้นขึ้น %s
TEXTCLIENT_END_EVENT,The '%s' event is over.,กิจกรรม '%s' จบลงแล้ว
TEXTCLIENT_ARENA_DISABLED,Arena is not available on this channel.,Arena ไม่สามารถใช้ได้ในช่องนี้
TEXTCLIENT_CREATEMON_F_15,Summoning should be used on players that are 15 meters or closer to you.,การอัญเชิญควรใช้กับผู้เล่นที่อยู่ในระยะ 15 เมตรหรือใกล้ตัวคุณ
TEXTCLIENT_CREATEMON_F_AREA,You can not summon there.,คุณไม่สามารถเรียกที่นั่นได้
TEXTCLIENT_CREATEMON_S,You have summoned %s.,คุณได้เรียก %s
TEXTCLIENT_PRIORITYSUMMONMOB,This monster was summoned by %s. You cannot attack it.,สัตว์ประหลาดตัวนี้ถูกเรียกโดย %s คุณไม่สามารถโจมตีมันได้
TEXTCLIENT_CREATEMON_LIMIT,You cannot summon anymore monsters. Please wait and try again.,คุณไม่สามารถเรียกมอนสเตอร์อีกต่อไป โปรดรอและลองอีกครั้ง
TEXTCLIENT_GETPKPOINT,You recovered your Karma points by %d.,คุณกู้คืนคะแนน Karma ของคุณได้อีก %d
TEXTCLIENT_DECPKPOINT,%d Karma points have been reduced.,คะแนน Karma ลดลง %d คะแนน
TEXTCLIENT_PK_MARKETNOUSE,You cannot use stores if your Karma grade is Vicious.,คุณไม่สามารถใช้ร้านค้าได้หากเกรด Karma ของคุณเป็น Vicious
TEXTCLIENT_PKDEAD,You have been slain by %s.,คุณถูกฆ่าโดย %s
TEXTCLIENT_GETFAMEPOINT,You gained %d fame points.,คุณได้รับ %d คะแนนชื่อเสียง
TEXTCLIENT_DECFAMEPOINT,You lost %d fame points.,คุณเสียคะแนนชื่อเสียงไป %d คะแนน
TEXTCLIENT_BANKWRONGPASS,Wrong password. Please try again.,รหัสผ่านผิด กรุณาลองอีกครั้ง
TEXTCLIENT_BANKFULL,The bank is full.,ธนาคารเต็มแล้ว
TEXTCLIENT_PK_LEVEL_GAP,Unable to duel. Level gap is more than 30.,ไม่สามารถดวลได้ ช่องว่างเลเวลมากกว่า 30
TEXTCLIENT_PK_SAFETY_NO,You cannot duel in a safety zone.,คุณไม่สามารถดวลกันในเขตปลอดภัยได้
TEXTCLIENT_PK_SAME_NO,You can duel only if the other player is in the same place as you.,คุณสามารถดวลได้ก็ต่อเมื่อผู้เล่นคนอื่นอยู่ในที่เดียวกับคุณ
TEXTCLIENT_PK_CHANGEJOB_NO,You can only duel after your 1st job-change.,คุณสามารถต่อสู้ได้หลังจากเปลี่ยนอาชีพครั้งแรกเท่านั้น
TEXTCLIENT_PK_PARTY_LIMIT,You cannot duel with party members.,คุณไม่สามารถดวลกับสมาชิกในปาร์ตี้ได้
TEXTCLIENT_PK_MODE_REJECT,The other player is in duel rejection mode.,ผู้เล่นอีกคนอยู่ในโหมดปฏิเสธการดวล
TEXTCLIENT_DUELNO,%s refused to duel.,%s ปฏิเสธที่จะดวล
TEXTCLIENT_DUELSTART,Duel with %s started!,เริ่มการต่อสู้กับ %s!
TEXTCLIENT_DUELCANCEL,The duel has been cancelled.,การดวลถูกยกเลิก
TEXTCLIENT_PK_NO_IPARTYLEADER,You are not the Party leader.,คุณไม่ใช่หัวหน้าปาร์ตี้
TEXTCLIENT_PK_NO_UPARTYLEADER,The other member is not the Party leader.,สมาชิกอีกคนไม่ใช่หัวหน้าปาร์ตี้
TEXTCLIENT_PK_NO_DUEL,You cannot duel with the other player currently.,คุณไม่สามารถดวลกับผู้เล่นคนอื่นได้ในขณะนี้
TEXTCLIENT_PDSTART,Duel has started with %s party.,การต่อสู้เริ่มขึ้นแล้วกับ %s ปาร์ตี้
TEXTCLIENT_PVPLEAVE,"Party duel mode of %s was finished. If you join duel again, you will be penalized according to PK rules.",โหมดการต่อสู้แบบปาร์ตี้ของ %s เสร็จสิ้นแล้ว หากคุณเข้าร่วมการต่อสู้อีกครั้ง คุณจะถูกลงโทษตามกฎ PK
TEXTCLIENT_PDCANCEL,Duel has been cancelled.,การดวลถูกยกเลิก
TEXTCLIENT_PDVICTORY,You won the party duel.,คุณชนะการดวลปาร์ตี้
TEXTCLIENT_PDLOSE,You lost the party duel.,คุณแพ้การดวลปาร์ตี้
TEXTCLIENT_DONOTUSE_SHOP,You cannot use that item while using Hair Stylist or Plastic Surgeon.,คุณไม่สามารถใช้รายการนั้นในขณะที่ใช้ช่างทำผมหรือศัลยแพทย์พลาสติก
TEXTCLIENT_CASHSHOP_NOACCOUNT,You cannot use the Flyff Shop without account. Please link an account.,คุณไม่สามารถใช้ Flyff Shop ได้หากไม่มีบัญชี กรุณาเชื่อมโยงบัญชี
TEXTCLIENT_CASHSHOP_INVALIDPRODUCT,This product is invalid.,ผลิตภัณฑ์นี้ไม่ถูกต้อง
TEXTCLIENT_CASHSHOP_SERVEROFFLINE,Cannot use Flyff Shop because the server is offline.,ไม่สามารถใช้ Flyff Shop ได้เนื่องจากเซิร์ฟเวอร์ออฟไลน์
TEXTCLIENT_CASHSHOP_LACKCASH,You don't have enough money to purchase the item. Reload your account before purchasing.,คุณไม่มีเงินเพียงพอที่จะซื้อสินค้า โหลดบัญชีของคุณใหม่ก่อนซื้อ
TEXTCLIENT_CASHSHOP_PURCHASEEXCEED,You reached the maximum amount of purchases per character for this product.,คุณซื้อถึงจำนวนสูงสุดต่ออักขระสำหรับผลิตภัณฑ์นี้แล้ว
TEXTCLIENT_CASHSHOP_UNKNOWNERROR,"Unknown error, please try again.",ข้อผิดพลาดที่ไม่รู้จัก โปรดลองอีกครั้ง
TEXTCLIENT_CASHSHOP_PURCHASESUCCESS,Thank you for your purchase! If the inventory is full please make room and login again to receive the item.,ขอขอบคุณสำหรับการซื้อของคุณ! หากช่องเก็บของเต็ม โปรดสร้างห้องและเข้าสู่ระบบอีกครั้งเพื่อรับสินค้า
TEXTCLIENT_CASHSHOP_INVALIDPLAYER,The player is invalid and cannot use Flyff Shop.,ผู้เล่นไม่ถูกต้องและไม่สามารถใช้ Flyff Shop ได้
TEXTCLIENT_CASHSHOP_TIMEOVER,The operation is taking too much time. Please try again.,การดำเนินการใช้เวลานานเกินไป กรุณาลองอีกครั้ง.
TEXTCLIENT_FATHER,#cff0000ff I am your father!#nc,#cff0000ff ข้าคือพ่อเจ้า!#nc
TEXTCLIENT_MOTHER,#cff0000ff I am your mother!#nc,#cff0000ff ข้าคือแม่เจ้า!#nc
TEXTCLIENT_COMNOHAVECOM,Cannot cancel because you do not belong to a guild.,ไม่สามารถยกเลิกได้เนื่องจากคุณไม่ได้อยู่ในกิลด์
TEXTCLIENT_COMDELNOKINGPIN,Only the guild leader can disband the guild.,เฉพาะหัวหน้ากิลด์เท่านั้นที่สามารถยุบกิลด์ได้
TEXTCLIENT_GUILDWARREQLV6,Your guild level has to be higher than 5 to declare a guild duel.,ระดับกิลด์ของคุณจะต้องมากกว่า 5 เพื่อประกาศการดวลกิลด์
TEXTCLIENT_GUILDWARSTILLNOWAR,Unable to declare war during guild duel.,ไม่สามารถประกาศสงครามได้ในระหว่างการดวลกิลด์
TEXTCLIENT_GUILDWARNOTHINGGUILD,That Guild does not exist.,กิลด์นั้นไม่มีอยู่จริง
TEXTCLIENT_GUILDWAROTHERLV6,Unable to declare a guild duel. Opposing guild level is below 6.,ไม่สามารถประกาศการดวลกิลด์ได้ ระดับกิลด์ฝ่ายตรงข้ามต่ำกว่า 6
TEXTCLIENT_GUILDWARMASTEROFF,The opposing Guild Leader is offline.,หัวหน้ากิลด์ฝ่ายตรงข้ามออฟไลน์อยู่
TEXTCLIENT_GUILDWARMEMBER10,The opposing guild must have at least 10 members.,กิลด์ฝ่ายตรงข้ามต้องมีสมาชิกอย่างน้อย 10 คน
TEXTCLIENT_GUILDWAROTHERWAR,The other guild is already participating in a guild duel.,กิลด์อื่นเข้าร่วมในการดวลกิลด์อยู่แล้ว
TEXTCLIENT_GUILDWARDECLINED,Opposing guild leader declined the duel.,หัวหน้ากิลด์ฝ่ายตรงข้ามปฏิเสธการดวล
TEXTCLIENT_GUILDWARNOFINDGUILD,Cannot find the guild that declared a guild duel.,ไม่พบกิลด์ที่ประกาศดวลกิลด์
TEXTCLIENT_PK_NOFLIGHT_DURING,You cannot duel when only one player is flying.,คุณไม่สามารถดวลได้เมื่อมีผู้เล่นเพียงคนเดียวที่บิน
TEXTCLIENT_GUILDWARERRORDUEL,You cannot duel during a guild duel.,คุณไม่สามารถดวลระหว่างดวลกิลด์ได้
TEXTCLIENT_GUILDWARSTART,A guild duel has started between %s Guild and %s Guild.,การดวลกิลด์ได้เริ่มขึ้นแล้วระหว่าง %s กิลด์ และ %s กิลด์
TEXTCLIENT_GUILDWARSTILL,A guild duel between %s Guild and %s Guild is in progress.,การดวลกิลด์ระหว่าง %s กิลด์และ %s กิลด์อยู่ในระหว่างดำเนินการ
TEXTCLIENT_GUILDWARDOING,You are at war with another guild.,คุณกำลังทำสงครามกับกิลด์อื่น
TEXTCLIENT_SHOUTAGREE,Shout messages allowed,ข้อความตะโกนอนุญาต
TEXTCLIENT_SHOUTREFUSE,Shout messages refused,ข้อความตะโกนปฏิเสธ
TEXTCLIENT_GUILDWARWIN_MASTER,A Guild Leader has been killed!,หัวหน้ากิลด์ถูกฆ่า!
TEXTCLIENT_GUILDWARWIN_GIVEUP,Victory! Opponent guild has conceded.,ชัยชนะ! กิลด์ฝ่ายตรงข้ามยอมแพ้
TEXTCLIENT_GUILDWARWIN_TIMEUP,Victory by default!,ชัยชนะโดยปริยาย!
TEXTCLIENT_GUILDWARWIN_KILLNUM,Victory due to number of opponents killed!,ชัยชนะเนื่องจากจำนวนฝ่ายตรงข้ามถูกฆ่า!
TEXTCLIENT_GUILDWARWIN,The guild duel between %s and %s has finished. The Guild %s has won. %s.,การดวลกิลด์ระหว่าง %s และ %s จบลงแล้ว กิลด์ %s ชนะแล้ว %s
TEXTCLIENT_GUILDWARPEACE,%s and %s have agreed to a truce.,%s และ %s ตกลงที่จะสงบศึก
TEXTCLIENT_GUILDWARDRAW,The guild duel between %s and %s resulted in a tie.,การดวลกิลด์ระหว่าง %s และ %s ส่งผลให้เกิดการเสมอกัน
TEXTCLIENT_GUILDWARNOETC,You are either not participating in a guild duel or have already given up.,คุณไม่ได้เข้าร่วมในการดวลกิลด์หรือยอมแพ้ไปแล้ว
TEXTCLIENT_GUILDWARGIVEUP,%s of %s Guild has given up.,%s ของ %s กิลด์ยอมแพ้
TEXTCLIENT_GUILDWARPEACEDECLINED,Opposing guild declined the truce.,กิลด์ฝ่ายตรงข้ามปฏิเสธการสงบศึก
TEXTCLIENT_GUILDWARDEAD,"A warrior of %s Guild, %s, has been killed.",นักรบแห่งกิลด์ %s %s ถูกสังหาร
TEXTCLIENT_DISGUISE_DNT_WING,You cannot use a Trans and Glow item at the same time.,คุณไม่สามารถใช้ไอเท็ม Trans และ Glow พร้อมกันได้
TEXTCLIENT_NOTUSESKILL_ITEMUSE,You used the same item earlier. Try again after its effects have worn off.,คุณใช้ไอเท็มเดียวกันก่อนหน้านี้ ลองอีกครั้งหลังจากที่ผลของไอเท็มหมดลง
TEXTCLIENT_COUPLERING_ERR01,You have engraved the name '%s' on this ring. Give it to your sweetheart!,คุณได้สลักชื่อ '%s' บนวงแหวนวงนี้ มอบให้ที่รักของคุณ!
TEXTCLIENT_COUPLERING_CARVE,An engraving reads '%s'. Give it to your sweetheart!,การแกะสลักอ่านว่า '%s' ให้กับที่รักของคุณ!
TEXTCLIENT_COUPLERING_NOTONLINE,The player with the name engraved on this ring is offline.,ผู้เล่นที่มีชื่อสลักอยู่บนวงแหวนวงนี้ไม่ได้ออนไลน์
TEXTCLIENT_COUPLERING_ERR02,You can not teleport to %s from here.,คุณไม่สามารถไปที่ %s จากที่นี่
TEXTCLIENT_COUPLERING_ERR03,You can not teleport to a player who is flying.,คุณไม่สามารถไปหาผู้ที่กำลังบินได้
TEXTCLIENT_RANDOMSCROLL_ERROR,This item can only be used on applicable weapons and armor.,ไอเทมนี้สามารถใช้ได้เฉพาะกับอาวุธและชุดเกราะที่เกี่ยวข้องเท่านั้น
TEXTCLIENT_RANDOMSCROLL_CONFIRM,Do you want to apply a random stat upgrade to the following item?\n%s,คุณต้องการใช้การอัปเกรดสถิติแบบสุ่มกับไอเท็มต่อไปนี้หรือไม่?\n%s
TEXTCLIENT_RANDOMSCROLL_CONFIRM1,This will overwrite the previous random stat upgrade that was applied. Do you want to continue?,การดำเนินการนี้จะเขียนทับการอัปเกรดสถิติแบบสุ่มก่อนหน้านี้ที่ใช้ คุณต้องการดำเนินการต่อหรือไม่
TEXTCLIENT_RANDOMSCROLL_SUCCESS,%s has been enchanted with %s +%d.,%s ถูกเสริมพลังด้วย %s +%d
TEXTCLIENT_STATE_NOTUSE,You cannot use %s,คุณไม่สามารถใช้ %s ได้
TEXTCLIENT_TRADE_NOTUSE,Trading,ซื้อขาย
TEXTCLIENT_TRADE_NOTUSE1,Because the person is trading.,เพราะผู้เล่นกำลังทำการซื้อขาย
TEXTCLIENT_DIE_NOTUSE,If the person is dead,ถ้าคนนี้ตาย
TEXTCLIENT_DIE_NOTUSE1,Because the person is dead,เพราะคนๆ นั้นตายแล้ว
TEXTCLIENT_VENDOR_NOTUSE,On opening a private shop,เมื่อเปิดร้านค้าส่วนตัว
TEXTCLIENT_VENDOR_NOTUSE1,Because the person is on opening a private shop,เพราะคนนี้เปิดร้านส่วนตัว
TEXTCLIENT_ATTACK_NOTUSE,In Combat,กำลังต่อสู้
TEXTCLIENT_ATTACK_NOTUSE1,Because the person is in combat.,เพราะคนนี้อยู่ในการต่อสู้
TEXTCLIENT_FLY_NOTUSE,On flying,กำลังบิน
TEXTCLIENT_FLY_NOTUSE1,Because the person is flying.,เพราะคนนี้กำลังบินอยู่
TEXTCLIENT_DUEL_NOTUSE,In Duel,กำลังต่อสู้
TEXTCLIENT_DUEL_NOTUSE1,Because the person is in duel.,เพราะบุคคลนั้นอยู่ในการต่อสู้
TEXTCLIENT_GAME_EVENT_WORLD_NOTUSE,In event area,ในพื้นที่กิจกรรม
TEXTCLIENT_PRISON_WORLD_NOTUSE,In Kebaras,ใน Kebaras
TEXTCLIENT_SUMMON_FRIEND_MY_NOUSE,You can not use item to yourself.,คุณไม่สามารถใช้ไอเทมกับตัวคุณเอง
TEXTCLIENT_SUMMONFRIEND_NOUSER,%s is offline.,%s ไม่ได้ออนไลน์
TEXTCLIENT_SUMMONFRIEND_NOTFRIEND,This player is not your friend or is blocked.,ผู้เล่นนี้ไม่ใช่เพื่อนของคุณหรือถูกบล็อก
TEXTCLIENT_STATE_NOTSUMMON,You cannot summon %s,คุณไม่สามารถเรียก %s
TEXTCLIENT_STATE_NOTSUMMONOK,You cannot accept %s,คุณไม่สามารถยอมรับ %s
TEXTCLIENT_WORLD_NOTUSE,Because you are in different areas,เพราะคุณอยู่คนละพื้นที่
TEXTCLIENT_DUNGEON_NOTUSE,Because you are in a dungeon,เพราะคุณอยู่ในดันเจี้ยน
TEXTCLIENT_SUMMONFRIEND_CONFIRM,You have asked to summon %s,คุณได้ขอให้เรียก %s
TEXTCLIENT_SUMMON_FRIEND_CANCEL,%s has cancelled the summon.,%s ยกเลิกการเรียก
TEXTCLIENT_SUMMONFRIEND_NOITEM,You don't have %s. You cannot summon %s.,คุณไม่มี %s คุณไม่สามารถเรียก %s
TEXTCLIENT_SUMMON_SUCCESS1,You are summoned to %s,คุณถูกเรียกไปที่ %s
TEXTCLIENT_SUMMON_SUCCESS,%s is summoned,%s ถูกอัญเชิญ
TEXTCLIENT_SUMMONPARTY_NOTTIME,You can not go.,คุณไปไม่ได้
TEXTCLIENT_TROUPECREATE,Only the party leader can use this function.,เฉพาะหัวหน้าปาร์ตี้เท่านั้นที่สามารถใช้ฟังก์ชันนี้ได้
TEXTCLIENT_ITEM_TRANSY,This item is not available. Please input another item.,ไอเทมนี้ไม่สามารถใช้ได้ กรุณาใส่ไอเทมอื่น
TEXTCLIENT_ITEM_TRANSY_NOT_LEVEL,Only %d-%d level items are usable.,ใช้ได้เฉพาะไอเท็มระดับ %d-%d เท่านั้น
TEXTCLIENT_ITEM_TRANSY_SUCCESS,The change from %s to %s was successful.,เปลี่ยนจาก %s เป็น %s สำเร็จ
TEXTCLIENT_GUILDCREATE,Only the guild master can use this function.,เฉพาะหัวหน้ากิลด์เท่านั้นที่สามารถใช้ฟังก์ชันนี้ได้
TEXTCLIENT_CHANGENAME,Player name successfully changed.,เปลี่ยนชื่อผู้เล่นเรียบร้อยแล้ว
TEXTCLIENT_MAP_MARK_MAX_NUMBER,You can't save your position any more. Please arrange your saved postion first and try again.,คุณไม่สามารถบันทึกตำแหน่งของคุณได้อีกต่อไป โปรดจัดเรียงตำแหน่งที่บันทึกไว้ก่อนแล้วลองอีกครั้ง
TEXTCLIENT_UPGRADE_ERROR_NOUNICK,You cannot upgrade a unique item.,คุณไม่สามารถอัพเกรดไอเทมยูนิคได้
TEXTCLIENT_NOTEQUALELEM,The attribute of %s and the applied attribute of the item are not the same.,แอตทริบิวต์ของ %s และแอตทริบิวต์ที่ใช้ของไอเทมไม่เหมือนกัน
TEXTCLIENT_NOTELEMENT,The attribute has not been applied to the selected item. Please finish the attribute refining first.,แอตทริบิวต์ไม่ได้ใช้กับไอเทมที่เลือก โปรดทำการปรับแต่งแอตทริบิวต์ให้เสร็จก่อน
TEXTCLIENT_ALREADYELEM,Charge attribute has already been applied.,ใช้แอตทริบิวต์การชาร์จแล้ว
TEXTCLIENT_REMOVEELEMENT,The attribute of the selected item has been deleted.,แอตทริบิวต์ของไอเทมที่เลือกถูกลบไปแล้ว
TEXTCLIENT_CHATSAMETEXT,Unable to enter the same sentence twice in a row.,ไม่สามารถป้อนประโยคเดียวกันสองครั้งติดต่อกัน
TEXTCLIENT_ERROR_CHATTING_1,The last message could not be transmitted due to chat spam limitations.,ไม่สามารถส่งข้อความสุดท้ายได้เนื่องจากข้อจำกัดของแชทสแปม
TEXTCLIENT_ERROR_CHATTING_3,Currently your chat has been blocked.(Remaining: %d minute %d second),ขณะนี้แชทของคุณถูกบล็อก (คงเหลือ: %d นาที %d วินาที)
TEXTCLIENT_LIMIT_SHOUT,Shouting is only allowed 5 times per 60 seconds.,อนุญาตให้ตะโกนได้ 5 ครั้งต่อ 60 วินาที
TEXTCLIENT_LIMIT_FULL_SHOUT,Shouting with Full Shout is only allowed once every 2 minutes.,อนุญาตให้ตะโกนแบบเต็มได้ทุกๆ 2 นาทีเท่านั้น
TEXTCLIENT_GUILDCOMBAT_NOT_GUILD_LEADER,You are not in a guild or are not the Guild Master.,คุณไม่มีกิลด์หรือไม่ใช่หัวหน้ากิลด์
TEXTCLIENT_GUILDCOMBAT_REQUESTEND,Guild Siege is closed.,Guild Siege ถูกปิด
TEXTCLIENT_GUILDCOMBAT_REQUEST_LEVEL,Your guild must be at least level %d to apply for the Guild Siege.,ระดับกิลด์ของคุณต้องมีอย่างน้อย %d เพื่อสมัคร Guild Siege
TEXTCLIENT_GUILDCOMBAT_REQUEST_BASEPENYA,It will cost you at least %d Penya to apply to the siege.,คุณจะเสียค่าใช้จ่ายอย่างน้อย %d penya เพื่อเข้าร่วม Guild Siege
TEXTCLIENT_GUILDCOMBAT_REQUEST_PENYA,It will cost you %d Penya to apply to the siege.,คุณจะใช้ %d penya เพื่อนำไปใช้กับ Guild Siege
TEXTCLIENT_GUILDCOMBAT_REQUEST_NOTPENYA,You can apply to the guild siege if you have the required Penya.,คุณสามารถสมัครเข้าร่วมการสู้รบ Guild Siege ได้หากคุณมี Penya เพียงพอกับที่ต้องการ
TEXTCLIENT_GUILDCOMBAT_APP_CONFIRM,Your previous bid was %d Penya. You have added %d Penya to increase your bid.,คุณได้ขอ %d penya ก่อน แล้วคุณขอ %d penya เพิ่มเติม
TEXTCLIENT_GUILDCOMBAT_REQUEST_GUILDCOMBAT,You have successfully applied to the Guild Siege.,คุณได้สมัครเข้าร่วม guild siege เรียบร้อยแล้ว คุณสามารถจัดระเบียบรายการของ guild ได้ตั้งแต่เวลา 17.00 น. (PST) ทุกวันเสาร์
TEXTCLIENT_GUILDCOMBAT_APP,Registration for Guild Siege has finished.,การลงทะเบียนสำหรับ Guild Siege เสร็จสิ้นแล้ว
TEXTCLIENT_GUILDCOMBAT_NOT_USE,You cannot use it right now.,คุณไม่สามารถใช้งานได้ในขณะนี้
TEXTCLIENT_GUILDCOMBAT_NOTAPP,You did not apply for the Guild Siege.,คุณไม่ได้ลงทะเบียน Guild Siege
TEXTCLIENT_GUILDCOMBAT_EXPENSE_RETURN,The application fee has been refunded.,การไม่เข้าร่วม Guild Wars หรือการยกเลิก Penya จะได้รับการคืนเงิน
TEXTCLIENT_GUILDCOMBAT_CANCEL,Your guild's application for the Guild Siege has been canceled.,Guild Siege ที่คุณเข้าร่วมถูกยกเลิก
TEXTCLIENT_GC_CANCELREQUEST,Guild Siege Application Refund,Guild Siege Application Refund
TEXTCLIENT_GC_CANCELREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application has been canceled, and the application fee has been refunded. Please note that a 20% commission has been deducted.\nHave a nice day!",สวัสดี ฉันเป็น Guild Wars Manager Donaris \nฉันจะให้เงินคืนเนื่องจากการยกเลิก Guild Wars ของคุณ ฉันได้หัก 2% เป็นค่าคอมมิชชั่น\nขอให้วันนี้เป็นวันที่ดีสำหรับคุณนะ!!
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT,Today's Guild Siege will not be held due to lack of participants.,Today's Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_ENJOY,Have a good day!,ขอให้เป็นวันที่ดี~
TEXTCLIENT_GUILDCOMBAT_JOIN_OK,You have qualified to enter the Guild Siege. Please complete your lineup setup in Flarine.,"คุณมีคุณสมบัติที่จะเข้าสู่การguild siege กรุณาเสร็จสิ้นการ ""เข้าแถวเพื่อguild siege"" ใน Flaris เดี๋ยวนี้"
TEXTCLIENT_GUILDCOMBAT_JOIN_CANCEL,"You did not qualify for this Guild Siege. Please try again next week. After the Guild Siege ends, you may reclaim the application fee in Flarine.",คุณล้มเหลวในการผ่านเข้ารอบ โปรดท้าทายอีกครั้งในสัปดาห์หน้า หลังจากguild siegeเสร็จแล้ว รับค่าเข้าชมใน Flaris
TEXTCLIENT_GUILDCOMBAT_OPEN_READY_MSG,The Guild Siege will begin soon. You will be automatically teleported to Flaris after %d seconds.,Guild Siege จะเริ่มเร็วๆ นี้ คุณจะถูกส่งไปยัง Flaris โดยอัตโนมัติหลังจาก %d วินาที
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG,You can now enter the Guild Siege arena through Franky in Flarine.,จากนี้ไป Franky ใน Flarine สามารถให้คุณเข้าสู่สนามประลองกิลด์ได้
TEXTCLIENT_GUILDCOMBAT_NOW_PLAYER_MAKEUP,You can now set up the Guild Siege lineup.,จากนี้ไป คุณสามารถจัดระเบียบการเข้ากิลด์ได้
TEXTCLIENT_GUILDCOMBAT_PLAYER_MAKEUP_FINISH,Lineup Setup Ends In,เวลาเตรียมการสำหรับผู้เล่น Guild Wars
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE,Combat Starts In,Guild Siege กำลังจะเริ่มใน
TEXTCLIENT_GUILDCOMBAT_WAR_END,Combat Ends In,สิ้นสุดการต่อสู้
TEXTCLIENT_GUILDCOMBAT_EXIT_MSG,Teleporting to Flarine,เคลื่อนย้ายไปยัง Flaris
TEXTCLIENT_GUILDCOMBAT_JOIN_NOW,You can now enter the Guild Siege.,โหมด Guild Siege มีให้บริการแล้ว
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP,You cannot edit the lineup at this time.,คุณไม่สามารถจัดผู้เข้าร่วมการแข่งขันได้ในขณะนี้
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP_FAIL,Your guild did not apply for the Guild Siege or was not accepted.,คุณไม่ได้สมัคร Guild Wars หรือ ไม่ถึงอันดับสุดท้ายของ Guild เลือก
TEXTCLIENT_GUILDCOMBAT_SELECTION_MAX,The number %d of people was exceeded.,เกินจำนวน %d คนแล้ว
TEXTCLIENT_GUILDCOMBAT_LIMIT_LEVEL_NOTICE,You should be over level %d for an entry.,คุณควรมีเลเวลมากกว่า %d เพื่อทำรายการ
TEXTCLIENT_GUILDCOMBAT_ALREADY_ENTRY,Be registered. Register again.,คุณได้ลงทะเบียนแล้ว โปรดลงทะเบียนอีกครั้ง
TEXTCLIENT_GUILDCOMBAT_MASTER_NOT_ASSIGN_DEFENDER,The Guild Master cannot be assigned as the Defender.,หัวหน้า Guild ไม่สามารถเป็นผู้พิทักษ์ได้
TEXTCLIENT_GUILDCOMBAT_HAVENOT_MASTER,There is no Guild Master or Kingpin in the lineup.,ไม่มีหัวหน้ากิลด์ในรายการ
TEXTCLIENT_GUILDCOMBAT_NOT_ASSIGN_DEFENDER,No Defender has been assigned. Please select a Defender.,ไม่มีผู้พิทักษ์ที่ระบุ โปรดเลือกผู้พิทักษ์
TEXTCLIENT_GUILDCOMBAT_HAVENOT_PLAYER,No participants have been selected. Please select participants.,ไม่มีผู้เข้าร่วม โปรดเลือกผู้เข้าร่วม
TEXTCLIENT_GUILDCOMBAT_ENTER,The Guild Siege is now open.,Guild Siege จะจัดขึ้นในสัปดาห์นี้
TEXTCLIENT_GUILDCOMBAT_NOT_JOIN,Please join after a while.,โปรดเข้าร่วมหลังจากนั้นสักครู่
TEXTCLIENT_GUILDCOMBAT_NOT_OPEN,Preparations underway.,กำลังเตรียมการอยู่
TEXTCLIENT_GUILDCOMBAT_NOTENTER_VAGRANT,Vagrants are not eligible for the Guild Siege. Please try again after your first job change.,Vagrant ไม่ควรเป็นหัวหน้าใน Guild Siege
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,ยินดีต้อนรับสู่ Guild Siege
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,คุณสามารถซูมกล้องได้โดยกดปุ่ม [Scroll Lock]
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,คุณเป็นหัวหน้ากิลด์! การเอาชนะผู้พิทักษ์ได้ คุณจะได้รับโบนัส
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.",คุณเป็นผู้พิทักษ์! หากคุณพ่ายแพ้ต่อศัตรู พวกเขาจะได้รับโบนัส
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,เอาชนะคู่ต่อสู้ของคุณเพื่อศักดิ์ศรีของกิลด์ของคุณ! เอาชนะผู้พิทักษ์ คุณจะได้รับโบนัส
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,ขอแสดงความยินดี คุณได้แผนที่ Guild!
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,การต่อสู้เริ่มต้นทันทีหลังจากการปิดปรับปรุง Server เตรียมพร้อม~
