Key,English,Thai
PROPQUEST_INC_001212,"The disease transformed him into a hideous monster, whom we now call Big Muscle. There's virtually nothing left of that brave adventurer but bits and pieces, or so the story goes…",โรคนี้ทำให้เขากลายเป็นสัตว์ประหลาดที่น่าเกลียดน่ากลัว หลังจากนั้นเขาก็ถูกเรียกว่า Big Muscle ไม่มีคราบของนักผจญภัยผู้กล้าหาญอีกต่อไป และนี่ก็คือเรื่องราวทั้งหมดที่เกิดขึ้น...
PROPQUEST_INC_001213,"So, here's where you come in. I need to an ending to the story and I'd like to know what's become of Big Muscle. Feel like lending a hand?",แล้วคุณก็ได้เดินทางมา ณ ที่แห่งนี้ ฉันต้องการตอนจบของเรื่องๆ นี้ ดังนั้นอยากจะรู้ว่าเกิดอะไรขึ้นเกี่ยวกับ Big Muscle อยากจะยื่นมือมาช่วยฉันงั้นเหรอ?
PROPQUEST_INC_001214,"One of those mangy Organigors ate one of my reference books. Defeat the Organigors at the Plain of Bubble and acquire the Book of Fear 1. While you're there, find the Fortress Map.",หนึ่งใน Organigors Mangy กินหนึ่งในหนังสืออ้างอิงของฉัน จงกำจัด Organigors ที่ Plain of Bubble และเอา Book of Fear 1 กลับมา ตอนคุณไปที่นั่นก็มองหา Fortress Map ด้วยล่ะ
PROPQUEST_INC_001215,"Awwww, come on! Look, I'll give you HALF of the sales from my book if you'll help. Still having second thoughts?",ง่าาาาาา ไม่เอาน่า! เอางี้ ฉันจะให้กำไร 'ครึ่งหนึ่ง' จากยอดขายหนังสือของฉันถ้าคุณตกลงจะช่วย อยากเปลี่ยนใจไหม?
PROPQUEST_INC_001216,"Oh, Rhisis! You've got the Book of Fear! Great work! Alright, sounds like you have what it takes to face Big Muscle.",โอ้ Rhisis! คุณมี Book of Fear! ดีมาก! ดูเหมือนคุณมีทุกสิ่งที่จะต้องเผชิญกับ Big Muscle แล้วล่ะ
PROPQUEST_INC_001217,"Here, take this. It's Big Thyred's Heart. \n\n#b*You drop the heart and scream!*#nb\n\nHey, careful! You need that!",เอานี่ไป นี่เป็นหัวใจของ Big Thyred \n\n#b*คุณทำหัวใจหล่นแล้วร้องกรี๊ด!*#nb\n\nเฮ้ ระวังหน่อยสิ! คุณต้องใช้มันนะ!
PROPQUEST_INC_001218,"Take the heart to the Dreadpet Manager just southwest of here. You'll have to join a party before you face Big Muscle, it's too dangerous to go alone.",นำหัวใจไปให้ผู้จัดการ Dreadpet ทางตะวันตกเฉียงใต้ของที่นี่ คุณจะต้องเข้าร่วมปาร์ตี้ก่อนที่คุณจะเผชิญหน้ากับ Big Muscle มันอันตรายเกินไปที่จะไปคนเดียว
PROPQUEST_INC_001219,"Look, I know it's scary to face the Organigor, but I believe you can do it. Go, now!",เอาน่า ฉันรู้ว่ามันน่ากลัวที่จะต้องเผชิญกับ Organigor แต่ฉันเชื่อว่าคุณทำได้ ไปเร็ว!
PROPQUEST_INC_001220,"Travel to the Plain of bubble, defeat Organigor, and recover both the Fortress Map and the 1st book of Dread for Novelist Gergantes in Northern Flarine.",เดินทางไปยัง Plain of bubble และกำจัด Organigor และนำ Plain of bubble กับ the 1st book of Dread ของนักเขียน Gergantes ใน Northern Flarine กลับมา
PROPQUEST_INC_001222,Legend of Dreadpet <Krren Dacid>,ตำนานของ Dreadpet <Krren Dacid>
PROPQUEST_INC_001223,"Pssst, hey you! I'm writing a book and I need your help! I'm having a bit of writer's block and I need a brave adventurer to help me write it!",ชู่วว นี่คุณ! ฉันกำลังจะเขียนหนังสือสักเล่ม และฉันต้องการความช่วยเหลือจากคุณ ฉันเริ่มจะตันซะแล้วล่ะ ดังนั้นฉันจึงต้องการนักผจญภัยที่กล้าหาญเพื่อช่วยฉันเขียนหนังสือเล่มนี้!
PROPQUEST_INC_001224,"Have you ever heard about the legend of Krren Dacid? A long long time ago, there was a very famous adventurer. His name was Krren Dacid. One day, he found an interesting place to adventure…",คุณเคยได้ยินเกี่ยวกับตำนานของ Krren Dacid ไหม? นานมาแล้วมีนักผจญภัยที่มีชื่อเสียงมาก ชื่อของเขาคือ Krren Dacid อยู่มาวันหนึ่ง เขาได้พบกับสถานที่ที่น่าสนใจในการผจญภัย...
PROPQUEST_INC_001225,It was a huge temple in the sky. Krren investigated the temple only to become infected by a disease within the cave called Cold Fear.,มันเป็นวัดขนาดใหญ่บนท้องฟ้า Krren ตรวจสอบวัดเพียงเพื่อที่จะพบว่าตนเองติดเชื้อโรคภายในวัดที่มีชื่อเรียกว่า Horrible Fear
PROPQUEST_INC_001226,"The disease transformed him into a hideous monster, whom we now call Krrr. There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…",โรคนี้ทำให้เขากลายเป็นสัตว์ประหลาดที่น่าเกลียดน่ากลัว หลังจากนั้นเขาก็ถูกเรียกว่า Krrr ไม่มีคราบของนักผจญภัยผู้กล้าหาญอีกต่อไป และนี่ก็คือเรื่องราวทั้งหมดที่เกิดขึ้น...
PROPQUEST_INC_001227,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Krrr. So whaddya' say?",แล้วคุณก็ได้เดินทางมา ณ ที่แห่งนี้ ฉันต้องการตอนจบของเรื่องๆ นี้ ดังนั้นฉันจึงอยากรู้ว่าเกิดอะไรขึ้นกับ Krrr คุณจะว่ายังไงล่ะ?
PROPQUEST_INC_001228,"Great! One of those Gangards at the Plain of Bubble scooped up one of my reference books. Defeat the Gangards and acquire the Book of Fear 2. While you're there, try to find the Temple Map.",เยี่ยม! หนึ่งในแก๊งค์ของ Plain of Bubble กินหนึ่งในหนังสืออ้างอิงของฉัน กำจัด Gangards และนำ Book of Fear 2 กลับมา ตอนคุณไปที่นั่นก็มองหา Temple Map ด้วยล่ะ
PROPQUEST_INC_001229,"Oh, come on now! Tell you what, I'll give you 50% of the proceeds from the sale of my book when I release it! How does that sound? Bah!",ง่าาาาาา ไม่เอาน่า! จะบอกอะไรให้นะ ฉันจะให้ 50% ของเงินที่ได้จากการขายหนังสือของฉันตอนปล่อยขายเลยนะ! คุณคิดว่าดีไหมล่ะ? อุบ๊ะ!
PROPQUEST_INC_001230,"Blessings from Bubble, you've got it! It looks like you do indeed have what it takes to face Krrr.",คุณหามันมาได้เหรอ Blessings from Bubble น่ะ! ดูเหมือนว่าคุณมีสิ่งที่จะไปเผชิญหน้ากับ Krrr แล้วล่ะ
PROPQUEST_INC_001231,"Here, take this. It's Krrr's Heart. \n\n#b*You vomit all over him*#nb\n\n Hey, knock it off!",เอานี่ไป มันคือหัวใจของ Krrr\n\n#b*คุณอาเจียนไปทั่วตัวเขา*#nb\n\nเฮ้ย หยุดนะ!
PROPQUEST_INC_001232,"If you're done being sick, take the heart to the Dreadpet Manager in Madren Town. You'll have to join a party to enter the temple, it's way too dangerous to go alone.",ถ้าเลิกป่วยแล้วก็เอาหัวใจไปหา Dreadpet Manager ในเมือง Madren คุณจะต้องเข้าร่วมงานปาร์ตี้เพื่อเข้าไปในวิหารซึ่งเป็นวิธีที่อันตรายเกินกว่าที่จะไปคนเดียว
PROPQUEST_INC_001233,"Look, I know Ganguard's smell bad and all that, so I understand your reservations… but I really need that book.",ฟังนะ ฉันรู้ว่ากลิ่น Ganguard ไม่ดีแต่ก็มีแค่นั้นแหละ ฉันจึงเข้าใจสถานการณ์ของคุณนะ... แต่ฉันก็ต้องการหนังสือเล่มนั้นจริงๆ นี่นา
PROPQUEST_INC_001234,"Travel to the Plain of Bubble, defeat $QUEST_END_KILL_NAME$, and retrieve both the $QUEST_END_ITEM_NAME$ and the $QUEST_END_ITEM_NAME,2$ for Novelist Gergantes in Northern Flarine.","เดินทางไป Plain of Bubble เอาชนะ $QUEST_END_KILL_NAME$ และนำทั้ง $QUEST_END_ITEM_NAME$ และ $QUEST_END_ITEM_NAME,2$ ให้กับนักเขียนนวนิยาย Gergantes ใน Northern Flarine"
PROPQUEST_INC_001236,Legend of Dreadpet <Moot Arvan>,ตำนานของ Dreadpet <Moot Arvan>
PROPQUEST_INC_001237,"Pssst, hey you! I am writing a book and I need your help! I've had a little writers block lately and I need a brave adventurer to help me write it!",ชู่วว นี่คุณ! ฉันกำลังจะเขียนหนังสือสักเล่ม และฉันต้องการความช่วยเหลือจากคุณ ฉันเริ่มจะตันซะแล้วล่ะ ฉันจึงต้องการนักผจญภัยที่กล้าหาญเพื่อช่วยฉันเขียนหนังสือเล่มนี้!
PROPQUEST_INC_001238,"Have you ever heard of the legend of Moot Arvan? No? A long time ago, there was very a famous adventurer, Moot Arvan. One day, he found an interesting place to adventure...",คุณเคยได้ยินเกี่ยวกับตำนานของ Moot Arvan หรือไม่? นานมาแล้วมีนักผจญภัยที่มีชื่อเสียงมาก ชื่อของเขาคือ Moot Arvan อยู่มาวันหนึ่งเขาได้พบกับสถานที่ที่น่าสนใจในการผจญภัย...
PROPQUEST_INC_001239,"It was a strange, wet marsh. Moot explored the marsh only to become infested with a disease called Unpleasant Fear.",มันเป็นบึงที่แปลกและเฉอะแฉะ Moot ตรวจสอบบึงเพียงเพื่อที่จะพบว่าตนเองติดเชื้อโรคภายในบึงที่มีชื่อเรียกว่า Unpleasant Fear
PROPQUEST_INC_001240,"The disease transformed him into a hideous monster known as Mushmoot! There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…",โรคนี้ทำให้เขากลายเป็นสัตว์ประหลาดที่น่าเกลียดน่ากลัว หลังจากนั้นเขาก็ถูกเรียกว่า Mushmoot! ไม่มีคราบของนักผจญภัยผู้กล้าหาญอีกต่อไป และนี่ก็คือเรื่องราวทั้งหมดที่เกิดขึ้น...
PROPQUEST_INC_001241,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Mushmoot. Feel like helping?",แล้วคุณก้ได้เดินทางมา ณ ที่แห่งนี้ ฉันต้องการตอนจบของเรื่องๆ นี้ ฉันจึงอยากจะรู้ว่าเกิดอะไรขึ้นเกี่ยวกับ Mushmoot อยากจะช่วยไหมล่ะ?
PROPQUEST_INC_001242,Great! One of those pesky Hadeseors at the Plain of Bubble has stolen one of my reference books! Find and recover the book for me and see if you can locate the Boggy Map while you're there.,เยี่ยม! หนึ่งใน Hadeseors ที่น่ารำคาญที่อยุ่ใน Plain of Bubble ได้ขโมยหนังสืออ้างอิงเล่มหนึ่งของฉันไป! ค้นหามันและนำหนังสือกลับมา ลองดูว่าคุณสามารถหา Boggy Map ได้หรือไม่ในขณะที่คุณอยู่ที่นั่น
PROPQUEST_INC_001243,"Don't be a scaredy-cat! Look, I'll even give you 50% of the proceeds from my book sales if you help. Okay?",อย่าป๊อดไปหน่อยเลยน่า! ฟังนะ ฉันจะให้คุณ 50% ของรายได้จากการขายหนังสือของฉันเลยนะ ถ้าคุณช่วยฉัน โอเคมะ?
PROPQUEST_INC_001244,"Yes, great work! I knew you could do it!",นั่นแหละ เยี่ยมมาก! ฉันรู้ว่าคุณสามารถทำมันได้!
PROPQUEST_INC_001245,"Here, take this. It's Moot's Heart. \n\n*You begin to feel sick…*\n\n Oh shake it off, slacker!",เอานี่ไป มันคือหัวใจของ Moot\n\n*คุณเริ่มรู้สึกไม่สบาย…*\n\nโอ้ เอามันออกไป เจ้าบ้า!
PROPQUEST_INC_001246,"Take that heart to the Dreadpet Manager at the Eastern River of Weeping. You'll need to form a party first, it's way too dangerous to go in there alone.",ถ้าเลิกป่วยแล้วก็เอาหัวใจไปหา Dreadpet Manager ที่ Eastern River of Weeping ซะ คุณจะต้องเข้าร่วมงานปาร์ตี้เพื่อเข้าไปในบึง ซึ่งเป็นวิธีที่อันตรายเกินกว่าที่จะไปคนเดียว
PROPQUEST_INC_001247,Ah geez! What are you afraid of? A Hadeseor? Psht! I guess you aren't as brave as I thought you were.,อา พระเจ้าช่วย! กลัวอะไรไปล่ะ? Hadeseorงั้นเรอะ? โธ่! ฉันเดาว่าคุณน่าจะขี้ขลาดกว่าที่คิดนะเนี่ย
PROPQUEST_INC_001250,Sad Christmas,คริสต์มาสแสนเศร้า
PROPQUEST_INC_001251,Hmm... We are in big trouble now. Do you know what happened? Do you? The stockings are gone. The stockings...,อืม... ตอนนี้เรากำลังมีปัญหาใหญ่แล้วล่ะ คุณรู้หรือไม่ว่าเกิดอะไรขึ้น? คือถุงเท้ามันหายไปแล้ว ถุงเท้าน่ะ
PROPQUEST_INC_001252,"Are you asking why I am making a big deal about the stockings? Are you serious? These are not normal stockings, these are the Christmas stockings which have the wishes of children!",คุณถามว่าทำไมกะอีแค่ถุงน่องหาย ฉันถึงต้องทำเป็นเรื่องใหญ่งั้นเรอะ? คุณไม่รู้จริงๆ เหรอ? เพราะว่าถุงเท้าเหล่านี้น่ะไม่ใช่แค่ถุงเท้าธรรมดาๆ น่ะสิ มันเป็นถุงเท้าที่เต็มไปด้วยความปราถนาของเด็กๆ ยังไงล่ะ!
PROPQUEST_INC_001253,"A few days ago, every stocking was stolen in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.",เมื่อไม่กี่วันก่อนถุงเท้าใน Madrigal ถูกขโมยไป แล้วฉันก็พบว่าเป็นฝีมือของพวก Masquerpets ตอนนี้เรากำลังประสบปัญหาใหญ่หลวงเลยล่ะ
PROPQUEST_INC_001254,Would you please help me make a Merry Christmas in Madrigal?,คุณจะช่วยฉันทำ Merry Christmas ในเมือง Madrigal ได้หรือไม่?
PROPQUEST_INC_001255,Thank you. Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,ขอบคุณมาก โปรดตามล่า Masquerpet ทุกตัวใน Madrigal และนำถุงเท้า $QUEST_END_ITEM_COUNT$ มาให้ฉัน ฉันจะตอบแทนคุณอย่างแน่นอน
PROPQUEST_INC_001256,"No, no... This Christmas will be tragic without the stockings... Oh...",โอไม่ ไม่นะ... คริสต์มาสคงไม่สนุกถ้าไม่มีถุงเท้า... โธ่...
PROPQUEST_INC_001257,Ha ha ha! I knew you would! Thank you so much! But... We still lack enough stockings... Hmm...,ฮ่าๆ! ฉันรู้ว่าคุณจะช่วยฉัน! ขอบคุณมาก! แต่ว่านะ... ถุงเท้ายังมีไม่พอนะสิ... อืม...
PROPQUEST_INC_001258,"Hey... I told you I need 500 stockings. I know 500 stockings are a lot, but it is not that difficult to get.",เฮ้... ฉันบอกคุณไปแล้วนี่ว่าฉันต้องการถุงเท้า 500 อัน ฉันรู้น่าว่าถุงเท้า 500 อันมันเยอะ แต่มันก็หาได้ไม่ยากนักหรอก
PROPQUEST_INC_001259,Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,โปรดตามล่า Masquerpet ทุกตัวใน Madrigal และนำถุงเท้า $QUEST_END_ITEM_COUNT$ มาให้ฉัน ฉันจะตอบแทนคุณอย่างแน่นอน
PROPQUEST_INC_001261,Christmas Nightmare,ฝันร้ายของคริสต์มาส
PROPQUEST_INC_001262,"Hey, you! Yes, you! Come here. Come! Coooome!",เฮ้ คุณ! คุณนั่นแหละ! มานี่ซิ มาสิ! มาาาาาา!!!
PROPQUEST_INC_001263,"You know about the Christmas stockings, right? Well, they disappeared!. Maybe you do not understand, but this is a very big accident. Are you listening?!",คุณรู้เรื่องเกี่ยวกับถุงเท้าคริสต์มาสใช่มั้ย? ก็นะ พวกมันหายไปนะสิ! บางทีคุณอาจไม่เข้าใจ แต่นี่เป็นปัญหาที่ใหญ่มาก คุณกำลังฟังใช่มั้ย?!!
PROPQUEST_INC_001264,"A few days ago, every stocking was stolen in Madrigal. I figured out that the darn Masquerpets did it. Now we are in big trouble. Darn it!",เมื่อไม่กี่วันที่ผ่านมาถุงเท้าในเมือง Madrigal ถูกขโมยไป แล้วฉันก็พบว่าเป็นฝีมือของพวก Masquerpets ตอนนี้เรากำลังประสบปัญหาอันใหญ่หลวงเลยล่ะ แย่จริง!!!
PROPQUEST_INC_001265,"You can help me create a Merry Christmas in Madrigal, right?",คุณสามารถช่วยฉันสร้าง Merry Christmas ใน Madrigal ได้ใช่ไหม?
PROPQUEST_INC_001266,"Good! Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!",เยี่ยม! ไปล่า Masquerpets แล้วนำถุงเท้า 300 อันกลับมาให้ฉัน แล้วฉันจะตอบแทนด้วยรางวัล ไปเถอะ!!
PROPQUEST_INC_001267,Hey! Are you going to make this Christmas into a nightmare? Are you crazy?,เฮ้! คุณจะทำให้วันคริสต์มาสนี้เป็นฝันร้ายหรือไงกัน? คุณบ้าหรือเปล่า?
PROPQUEST_INC_001268,Ha ha ha! Good job! Thank you! But... We still do not have enough stockings...,ฮ่าๆ! ดีมาก! ขอบคุณ! แต่... เรายังมีถุงเท้าไม่พอนะสิ...
PROPQUEST_INC_001269,Hey... Are you stupid? Or you cannot count? I told you 300 stockings! 300!,เฮ้ คุณโง่หรือเปล่า? หรือคุณนับเลขไม่เป็น? ฉันบอกคุณว่าถุงเท้า 300 อันไง! 300!!
PROPQUEST_INC_001270,"Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!",ไปล่า Masquerpets และนำถุงเท้า 300 อันกลับมาให้ฉัน แล้วฉันจะให้รางวัลคุณ ไปซะสิ!
PROPQUEST_INC_001272,Desperate Christmas,คริสต์มาสที่แสนปล่าวเปลี่ยว
PROPQUEST_INC_001273,Hey... We are in big trouble now. The stockings... The stockings... Now what should I do? I have to get the stockings back!,เฮ้... ตอนนี้เรากำลังประสบปัญหาใหญ่ ถุงเท้า... ถุงเท้า... ฉันควรทำไงดี? ฉันจะต้องเอาถุงเท้าของฉันคืนมา!
PROPQUEST_INC_001274,The stockings have the wishes and dreams of all of the children. But... But...,ถุงเท้าน่ะเต็มไปด้วยความปรารถนาและความฝันของเด็กๆ ทุกคน แต่...แต่...
PROPQUEST_INC_001275,Every stocking was stolen a few days ago in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.,ถุงเท้าทุกชิ้นใน Madrigal ถูกขโมยไปเมื่อไม่กี่วันที่ผ่านมา แล้วฉันก็พบว่าเป็นฝีมือของพวก Masquerpets ตอนนี้เรากำลังประสบปัญหาใหญ่หลวงเลยล่ะ 
PROPQUEST_INC_001276,Would you please help me create a Merry Christmas in Madrigal?,คุณสามารถช่วยฉันสร้าง Merry Christmas ใน Madrigal ได้ใช่ไหม?
PROPQUEST_INC_001278,But... This Christmas will be sorrowful without the stockings...,แต่... ถ้าไม่มีถุงเท้าคริสต์มาสนี้ก็จะเต็มไปด้วยความเศร้าสร้อยนะ...
PROPQUEST_INC_001279,Ho ho ho! I knew you would! Thank you so much! But... We still do not have enough stockings...,โฮ่ โฮ่ โฮ่! ฉันรู้ว่าคุณจะช่วย! ขอบคุณมาก! แต่ว่านะ เรามีถุงเท้าไม่พอน่ะสิ...
PROPQUEST_INC_001280,I told you we need 100 stockings...,ฉันบอกคุณว่าเราต้องการถุงเท้า 100 อัน...
PROPQUEST_INC_001283,Take Ddukguk Back,พา Ddukguk กลับมา
PROPQUEST_INC_001284,"Oh my God, I am in big trouble... Psst! Hey, wait! Please listen to me. The biggest holiday in Madrigal, Lunar New Year, is coming soon.",โอ้ แย่แล้วล่ะ ฉันเจอปัญหาใหญ่แล้ว... ชู่ว! เดี๋ยว! ฟังฉันก่อน คือว่าอีกเทศกาลที่ยิ่งใหญ่ที่สุดใน Madrigal วันตรุษจีนกำลังจะมาถึงเร็วๆ นี้แล้วนะ
PROPQUEST_INC_001285,"So Losha made special Ddukguk for the holiday and asked me to keep it. But the Masquerpets heard of it, and...",Losha ได้ทำ Ddukguk พิเศษไว้สำหรับวันหยุด และขอให้ฉันเก็บมันไว้ แต่พวก Masquerpets ได้ยินเรื่องนี้และ...
PROPQUEST_INC_001286,...and they took all of the Ddukguks away. I could not do anything because I was really terrified... Now what should I do? Losha will kick me out if she knows this.,และพวกมันเอา Ddukguks ทั้งหมดไป โดยฉันไม่สามารถทำอะไรได้ เพราะฉันกลัว... ฉันควรทำไงดี? Losha จะไล่ฉันออกแน่ถ้าเธอรู้เรื่องนี้
PROPQUEST_INC_001287,Would you... please help me? For Lunar New Year? Please?,คุณจะ... ช่วยหน่อยได้ไหม? เพื่อเทศกาลตรุษจีนนี้ ได้โปรด?
PROPQUEST_INC_001288,Thank you! Please hunt every Masquerpet you can find in Madrigal and bring me 100 Ddukguks. I will definitely reward you!,ขอบคุณนะ! กรุณาล่า Masquerpet ทุกตัวที่คุณสามารถพบได้ใน Madrigal และนำ Ddukguks 100 อันมาให้ฉัน แน่นอนว่าฉันจะตอบแทนคุณ!
PROPQUEST_INC_001289,Are you really going to kick me out? Becoming a cook is my dream. Please help me. I cannot give up now.,คุณจะไล่ฉันออกจริงๆ เหรอ? การเป็นพ่อครัวคือความฝันของฉันเลยนะ ได้โปรดช่วยฉันทีเถอะ ฉันยังยอมแพ้ไม่ได้ในตอนนี้
PROPQUEST_INC_001290,"Thank you, thank you so much! Here you are. It is my little present.",ขอบคุณนะ ขอบคุณมากๆ เลย! เอานี่ รับสิ่งนี้ไป มันเป็นของขวัญเล็กๆ น้อยๆ จากฉัน
PROPQUEST_INC_001291,Well... I told you I need 100 Ddukguk...,เอ่อ... ฉันบอกคุณว่าต้องการ Ddukguk 100 อัน...
PROPQUEST_INC_001292,Please hunt every Masquerpet you can find in Madrigal and bring me 100 Ddukguks. I will definitely reward you!,ได้โปรดล่า Masquerpet ทุกตัวที่คุณสามารถพบได้ใน Madrigal และนำ Ddukguks 100 อันกลับมาให้ฉัน ฉันจะตอบแทนคุณแน่นอน!
PROPQUEST_INC_001294,Build Love House -Nina-,สร้างบ้านแห่งความรัก -Nina-
PROPQUEST_INC_001295,"Hello! I am Nina, the wife of Poul, who is standing over there. Our family wants to move to here because my husband loves this place very much, but...",สวัสดีจ้ะ! ฉันชื่อ Nina เป็นภรรยาของ Poul ชายที่ยืนอยู่ตรงนั้นน่ะ ครอบครัวของเราต้องการย้ายมาที่นี่ เพราะสามีของฉันรักที่นี่มาก แต่ว่า...
PROPQUEST_INC_001296,...but we do not have money to buy a house. So we decided to build a house by ourselves. However...,แต่เราไม่มีเงินซื้อบ้าน เราจึงตัดสินใจที่จะสร้างบ้านด้วยตัวเราเอง แต่ก็นะ...
PROPQUEST_INC_001297,"However, people said that we have to hunt Masquerpets if we want to build a house. How can we do that?",แต่หลายๆ คนบอกพวกเราว่าพวกเราจำเป็นต้องล่า Masquerpets ถ้าเราต้องการสร้างจะบ้าน เราจะไปทำอย่างนั้นได้ไงกัน?
PROPQUEST_INC_001298,Could you please help our family?,คุณจะกรุณาช่วยพวกเราได้ไหม?
PROPQUEST_INC_001299,Thank you! Then please bring me drying Rootioe. You can get them from any Masquerpet as far as I know.,ขอบคุณมากเลย!! แล้วก็ได้โปรดนำ Rootioe แห้งมาให้ฉันด้วยนะ เท่าที่ฉันรู้คุณสามารถหามันได้จากพวก Masquerpet
PROPQUEST_INC_001300,You are so cruel...,คุณช่างโหดร้ายเหลือเกิน...
PROPQUEST_INC_001301,"Thank you, thank you... Thank you very much!",ขอบคุณนะ ขอบคุณจริงๆ... ขอบคุณมากๆ เลยจ้ะ!
PROPQUEST_INC_001302,We still are missing some... Please bring me more. Please.,คุณยังเอามาไม่ครบ... ได้โปรดนำมันมาให้ฉันมากกว่านี้ด้วยนะ กรุณาด้วย
PROPQUEST_INC_001303,Please bring me drying Rootioe. You can get them from any Masquerpet as far as I know.,ได้โปรดนำ Rootioe แห้งมาให้ฉันด้วยนะ เท่าที่ฉันรู้คุณสามารถหามันได้จากพวก Masquerpet น่ะ
PROPQUEST_INC_001305,Build Love House -ChiChi-,สร้างบ้านแห่งความรัก -ChiChi-
PROPQUEST_INC_001306,"Hello! I am ChiChi, the daughter of Poul, who is standing over there. Our family wants to move to here because my daddy loves this place very much, but...",สวัสดีค่า! ฉันชื่อ ChiChi เป็นลูกสาวของ Poul ผู้ชายที่ยืนอยู่ตรงนั้นน่ะค่ะ ครอบครัวของเราต้องการย้ายมาที่นี่ เพราะพ่อของฉันชอบที่นี่มาก แต่...
PROPQUEST_INC_001310,Thank you! Then please bring me drying Rootioe. You can get it from any Masquerpet as far as I know.,ขอบคุณค่ะ! จากนั้นได้โปรดนำ Rootioe อบแห้งกลับมาด้วยนะคะ เท่าที่ฉันรู้คุณสามารถหามันได้จากพวก Masquerpet
PROPQUEST_INC_001316,Build Love House -PiPi-,สร้างบ้านแห่งความรัก -PiPi-
PROPQUEST_INC_001317,"Hello! I am PiPi, the son of Poul , who is standing over there. Our family wants to move to here because my daddy loves this place very much, but...",สวัสดีครับ! ผมชื่อ PiPi เป็นลูกชายของ Poul ชายที่ยืนอยู่ตรงนั้นครับ ครอบครัวของเราต้องการย้ายมาที่นี่ เพราะพ่อของผมรักที่นี่มาก แต่...
PROPQUEST_INC_001327,New Puppy Yorrn,สัตว์เลี้ยงตัวใหม่ Yorrn
PROPQUEST_INC_001328,"Excuse me, can I talk to you for a moment?",ขอโทษนะ ฉันสามารถคุยกับคุณสักครู่ได้มั้ย?
PROPQUEST_INC_001329,"The pretty lady beside me is Losha, my elder sister. I am her younger sister, Loyah.",หญิงสาวแสนสวยข้างๆ ฉันคือ Losha เป็นพี่สาวของฉันเอง ฉันเป็นน้องสาวของเธอชื่อ Loyah
PROPQUEST_INC_001330,"My sister has a very cute puppy, but unfortunately, he's gone missing! She originally found the puppy up in the mountains.",พี่สาวของฉันมีลูกสุนัขที่น่ารักมาก แต่น่าเสียดายที่มันหายไป! ในตอนแรกพี่สาวของฉันเจอมันบนภูเขา
PROPQUEST_INC_001331,"When she first saw the puppy, it was cold and starving. So she brought it home and took care of it, but suddenly it disappeared one day.",ตอนที่พี่สาวฉันเจอลูกหมาตัวนี้ ตอนแรกมันทั้งหนาวและหิวโหย ดังนั้นเธอจึงพามันกลับมาและเลี้ยงดูมัน แต่แล้วจู่ๆ วันหนึ่งมันก็หายไป
PROPQUEST_INC_001332,"Since then, my sister has been looking everywhere for the puppy. She doesn't eat or drink or sleep. Would you please help my sister find her lost puppy?",ตั้งแต่นั้นเป็นต้นมา พี่สาวของฉันก็ตามหามันจนทั่วไปหมด เธอกินไม่ได้นอนไม่หลับเลย คุณช่วยตามหาลูกหมาของพี่สาวฉันที่หายไปให้หน่อยได้ไหม?
PROPQUEST_INC_001333,Great! She found the puppy somewhere in the middle of Leren Mountains where the Grownup Lawolfs live. Maybe the puppy is trying to find it's way home?,ดีมาก! เธอพบลูกสุนัขตัวหนึ่งอยู่ที่ฟาร์ม Grownup Lawolfs กลาง Leren Mountains บางทีลูกสุนัขอาจจะพยายามหาทางกลับบ้าน?
PROPQUEST_INC_001334,How could you refuse the request from a lady? You have no social manners! Have you no shame?!,คุณปฏิเสธคำขอของสุภาพสตรีได้ไงกัน? คุณช่างไม่มีมารยาท! คุณไม่มีความอับอายเลยงั้นหรือ?!
PROPQUEST_INC_001335,"Yorrn! Where did you find him? In the mountains!? I knew it! He was probably trying to find his way home! Welcome back, Yorrn!",Yorrn! คุณเจอเขาที่ไหนงั้นหรือ? ในภูเขาเหรอ!? ฉันว่าแล้ว!! เขาอาจจะพยายามหาทางกลับบ้าน! ยินดีต้อนรับกลับบ้านนะ Yorrn!
PROPQUEST_INC_001336,"Have you found Yorrn? No? Well, please keep looking! I'm worried about my sister!",คุณหา Yorrn พบแล้วหรือยัง? ยังไม่เจองั้นเหรอ? งั้นก็โปรดมองหาดูดีๆ สิ! ฉันเป็นห่วงพี่สาวของฉัน!
PROPQUEST_INC_001337,"Travel to the middle of Leren Mountains, near the Grownup Lawolfs. Find Losha's lost puppy, and return to Loyah.",เดินทางไปยังฟาร์ม Grownup Lawolfs กลาง Leren Mountains ค้นหาลูกสุนัขที่หายไปของ Losha และกลับไปหา Loyah
PROPQUEST_INC_001339,Trouble-Maker in Pumpkin Village,ผู้สร้างปัญหาใน Pumpkin Village
