Key,English,Thai
TUTORIAL_FLY_TEXT,"Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]","Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]"
TUTORIAL_GUILD_TEXT,"A #bGuild#nb is a bigger community than a Party and can be created by the #b#cffa0a0ff[Public Office] Helena#nc#nb when you reach level 40.\n\nEach tab's details are as follows:\nInfo tab provides general info about the guild and notice, \nMember tab manages Guild members.\n\n#cffff0000Clear Condition: [[Hot Key 'G'|Open Guild window]]",#bGuild#nb เป็นชุมชนที่ใหญ่กว่าปาร์ตี้และสามารถสร้างได้โดย #b#cffa0a0ff[Public Office] Helena#nc#nb เมื่อคุณมีเลเวล 40\n\nรายละเอียดของแต่ละแท็บมีดังนี้:\nแท็บข้อมูลให้ข้อมูลทั่วไปเกี่ยวกับกิลด์และประกาศ  \nแท็บสมาชิกจัดการสมาชิกกิลด์\n\n#cffff0000เงื่อนไขการเคลียร์: [[Hot Key 'G'|เปิดหน้าต่างกิลด์]]
TUTORIAL_MESSENGER_TEXT,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.
TUTORIAL_MESSENGER_TITLE,Messenger,Messenger
TUTORIAL_MESSENGER_CONTENT,"#b#cff0000ff■ Messenger#nb#nc\nYou can check for log in status of registered players, channel and you can use chat easily. To register player [[click on|touch]] + button on the messenger window, then enter the character name that you want to register.[[\nShortcut key is E.|]]",#b#cff0000ff■ Messenger#nb#nc\nคุณสามารถตรวจสอบสถานะการเข้าสู่ระบบของผู้เล่น channel และคุณสามารถใช้แชทได้อย่างง่ายดาย ในการลงทะเบียนผู้เล่น [[คลิก|สัมผัส]] + ปุ่มบนหน้าต่าง Messenger จากนั้นป้อนชื่อตัวละครที่คุณต้องการลงทะเบียน[[\nปุ่มลัดคือ E |]]
TUTORIAL_TRADE_TEXT,"You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu.","You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu."
TUTORIAL_TRADE_TITLE,Trade,ซื้อขาย
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.",#b#cff0000ff■ 1:1 ซื้อขาย#nb#nc\nเป็นวิธีการซื้อขายเมื่อคุณให้และรับไอเทมหรือpenyaกับตัวละครอื่น [[#cffff0000คลิกซ้าย#nc คนอื่น|#cffff0000แตะ#nc คนอื่น]] ผู้เล่นคนอื่นแล้วเลือกเมนูซื้อขาย มันจะถามตัวละครอื่นว่าเขาต้องการซื้อขายหรือไม่\n\n#b#cff0000ff■ ร้านค้าส่วนตัว#nb#nc\nคุณสามารถขายสินค้าของคุณให้กับผู้เล่นอื่น เมื่อคุณ [[กด|สัมผัส]] ปุ่มstart เมนูจะปรากฏขึ้น และเมื่อคุณเลือกร้านส่วนตัว (Private shop)หน้าต่างร้านค้าส่วนตัวจะปรากฏขึ้น คุณสามารถลงทะเบียนชื่อร้านและไอเทมที่คุณต้องการขาย จากนั้น [[คลิก|สัมผัส]] ปุ่ม OK เพื่อเริ่มร้านค้าส่วนตัว หากNPC อยู่ใกล้ๆกับคุณ ร้านค้าส่วนตัวจะไม่สามรถเปิดได้
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.","[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels."
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,เมนูตัวละคร
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.",#b#cff0000ff■ เมนูตัวละคร#nb#nc\nเมื่อคุณ [[#cffff0000คลิ๊กซ้าย#nc กับคนอื่น|#cffff0000แตะ#nc คนอื่น]] ตัวละคร ความหลากหลายของเมนูจะปรากฏขึ้นเช่น แลกเปลี่ยน เพิ่มเพื่อนในmessenger เชิญปาร์ตี้ ติดตาม ดูอุปกรณ์และความช่วยเหลือ จะอยู่ในเมนู ดังนั้นใช้เมื่อคุณต้องการ
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],คุณปลดล็อค #bทักษะสกิลแรกของคุณแล้ว #nb!\n\n[[กด 'K'|แตะสกิลในเมนูหลัก]] เพื่อเปิด #bSkill tree#nb หน้าต่าง.\n\n#cffff0000เงื่อนไขการเคลียร์: [[Hot Key 'K'|เปิดหน้าต่าง skill]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,ตอนนี้ [[คลิกที่|แตะ]] ไอคอนของ #b#cff2fbe6dClean Hit#nc#nb สกิล.\n\nใช้ปุ่ม #b+#nb เพื่อเพิ่มคุณสมบัติskill pointsให้กับสกิล และ#bเสร็จสิ้น#nb ปุ่มเพื่อยืนยันการเปลี่ยนแปลง\n\n#cffff0000เงื่อนไขการเคลียร์: ใช้skill points
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,ตอนนี้คุณพร้อมที่จะ #ใช้skillแล้ว #nb \n\nลาก #b#cff2fbe6dClean Hit#nc#nb ไอคอนไปที่ #bQuick Slot#nb.\n\n[[คลิกที่|แตะ]] มอนสเตอร์ที่คุณต้องการ #bโจมตี#nb และ [[คลิกที่|สัมผัส]] ไอคอนทักษะเพื่อเรียกมัน\n\n#cffff0000เงื่อนไขการเคลียร์: ใช้ skill
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],คุณปลดล็อก #bสกิลถัดไปของคุณแล้ว #nb.\n\nคุณสามารถใช้ #b[[Action Slot|Combo Bar]]#nb เพื่อเรียกใช้ลำดับของสกิลได้\n\n[[ดับเบิ้ลคลิกที่ไอคอน skill ในหน้าต่างแผนผังskillหรือลากไปที่ช่องAction Slotเพื่อเพิ่มสกิลลงในAction Slot|แตะปุ่ม #bเพิ่มไปยัง Combo#nb ในหน้าต่าง skill เพื่อผนวกทักษะเข้ากับแถบcombo bar ]]\n\n#cffff0000เงื่อนไขการเคลียร์: เพิ่ม skill ต่อท้ายไปยัง [[Action Slot|Combo Bar]]
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],"[[คลิกที่ไอคอน S ทางด้านซ้ายของ Action Slot เพื่อเรียกใช้ลำดับของสกิล คุณยังสามารถใช้ปุ่มลัด ""C"" ได้อีกด้วย|แตะปุ่ม #bCombo#nb เพื่อเรียกใช้ลำดับสกิล]]\n\n#cffff0000เงื่อนไขการเคลียร์: ใช้ [[Action Slot|Combo Bar]]"
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]","ออกจากเมือง? คุณกำลังจะไป #bต่อสู้กับมอนสเตอร์#nb!\n\nหากคุณต้องการตรวจสอบ #bstatus#nb ของตัวละครของคุณ [[กด 'T' เพื่อดูหน้าต่างstatus|เพียงแค่ดูที่ส่วนบนซ้ายของหน้าจอ]]\n\nคุณจะเห็นข้อมูลเช่น #bHP, MP, FP และ Exp#nb[[\n\n#cffff0000เงื่อนไขการเคลียร์: Hot Key 'T'|]]"
TUTORIAL_STATUS_TITLE,Status Window,หน้าต่าง status
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]","#b#cff0000ff■ หน้าต่าง status#nb#nc\nคุณสามารถตรวจสอบ HP, MP, FP, Exp ของตัวละครของคุณ[[\nปุ่มลัดคือ T |]]"
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,ล่าสัตว์คนเดียวยากไหม? ถ้างั้นลอง #bสร้างปาร์ตี้#nb กับคนอื่นดูสิ\n\nมันจะง่ายกว่าสำหรับคุณที่จะฆ่าบอสและมอนสเตอร์ร่วมกับสมาชิกในปาร์ตี้ของคุณ\n\nใช้\n#cffff0000/เชิญเข้าปาร์ตี้ ชื่อตัวละคร\n#ncto เชิญสมาชิกปาร์ตี้.\n\nคุณเริ่มด้วยปาร์ตี้พื้นฐานและจะสามารถเพิ่มเลเวลให้มากขึ้นหากว่ายังปาร์ตี้ด้วยกันต่อไป
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],คุณสามารถตรวจสอบข้อมูลเกี่ยวกับปาร์ตี้ของคุณได้ในหน้าต่างปาร์ตี้โดย [[กด 'P'|แตะ #bปาร์ตี้#nb ทางด้านซ้าย]].\n\nคุณสามารถตรวจสอบเลเวลและคลาสของสมาชิกปาร์ตี้ได้\n\n#cffff0000เงื่อนไขการเคลียร์: [[Hot Key 'P'|เปิดหน้าต่างปาร์ตี้]]
TUTORIAL_PARTY_TITLE,Party,ปาร์ตี้
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]","#b#cff0000ff■ Party#nb#nc\nปาร์ตี้คือกลุ่มที่ประกอบด้วยผู้เล่นอย่างน้อย 2 คน ผู้เล่นในปาร์ตี้สามารถโจมตีมอนสเตอร์ตัวเดียวกันและหยิบไอเทมของกันและกันได้ ผู้เล่นที่อยู่ใกล้กันจะแบ่งปันคะแนน Exp ที่ได้รับจากมอนสเตอร์ที่พ่ายแพ้ หัวหน้าปาร์ตี้สามารถปรับการแจกจ่ายไอเทมและ Exp ได้\n การสังหารมอนสเตอร์ด้วยกันทำให้ปาร์ตี้มีเลเวล เมื่อเลเวลปาร์ตี้ถึงเลเวล 10 จะสามารถเปลี่ยนเป็นปาร์ตี้ขั้นสูงเพื่อมอบสกิลพิเศษให้กับหัวหน้าปาร์ตี้ได้\n คุณสามารถเชิญผู้เล่นคนอื่นเข้าร่วมปาร์ตี้ของคุณได้โดย [[คลิกขวา|สัมผัส]] ตัวละครของพวกเขาและเลือก #เชิญเข้าปาร์ตี้#ni, หรือโดยการพิมพ์ #cffff0000/เชิญเข้าปาร์ตี้ [ชื่อตัวละคร]#nc ในแชท\n\n #b#cff0000ff■ หน้าต่างปาร์ตี้#nb#nc คุณสามารถดูข้อมูลเกี่ยวกับสมาชิกปาร์ตี้และการตั้งค่าปาร์ตี้ได้ที่นี่[[\n ปุ่มลัดคือ P |]]"
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,คุณมีทุกอย่างที่จะ #bต่อสู้ #nb ได้แล้วตอนนี้!\n\n[[คลิกที่|แตะ]] มอนสเตอร์เพื่อเลือก จากนั้น [[คลิกบน|สัมผัส]] อีกครั้งเพื่อเริ่มโจมตี อย่าลืมใช้ #bไอเทมอาหาร#nb เพื่อฟื้นฟูพลังชีวิตเมื่อแถบ HP ของคุณเหลือน้อย มิฉะนั้นคุณจะ #bตาย#nb.\n\n[[คลิกที่|แตะ]] พื้นดิน หากคุณต้องการ #bยกเลิกการโจมตี#nb. ขอให้โชคดี!
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.",คุณได้รับ 1 คะแนนเชียร์ทุก ๆ ชั่วโมงที่คุณเล่น Flyff\nคลิกตัวละครอื่นแล้วคลิกไอคอนเชียร์ในหน้าต่างเคลื่อนไหว (ปุ่มลัด 'O') หรือปุ่มซ้าย Alt + เมาส์เพื่อเชียร์ตัวละครอื่น\nตัวละครที่ Cheer จะได้รับค่าประสบการณ์พิเศษ + 5% เป็นเวลา 10 นาที
CLIENT_TUTORIAL_TITLE_000016,Cheer,Cheer
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.",#b#cff0000ff■ เชียร์#nb#nc\nคุณสามารถรับคะแนนเชียร์ทุกๆ 1 ชั่วโมงที่คุณเชื่อมต่อกับเกม หากต้องการเชียร์ตัวละครอื่น ให้เลือกตัวละครที่ต้องการเชียร์และเปิดหน้าต่างเคลื่อนไหว (ปุ่มลัด O) หรือ Alt + คลิกซ้ายที่ตัวละครแล้วเลือกเมนูเชียร์ ตัวละครที่ได้รับเสียงเชียร์จะได้รับ Exp เพิ่มขึ้น 5% เป็นเวลา 10 นาที
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window",พื้นที่ไม่เพียงพอในสินค้าคงคลังของคุณ? ไม่ต้องกังวล\nคุณสามารถใช้ธนาคารของคุณได้โดยคุยกับ NPC [ศาลากลาง] ในแต่ละเมือง อย่าลืมคลิกฝากเงินจากเมนู NPC\nคุณสามารถพบ NPC ใน Flaris โดยมุ่งหน้าไปทางทิศใต้ Julia อยู่ถัดจากกล่องจดหมาย\n\n#cffff0000เงื่อนไข: เปิดหน้าต่างธนาคาร
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,วิธีการฝากเงิน
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,#b#cff0000ff■ ธนาคาร#nb#nc\nคุณสามารถใช้ธนาคารได้โดยคลิกที่ NPC สำนักงานสาธารณะในแต่ละหมู่บ้าน คลิกที่เมนูฝากเงินจาก NPC สำนักงานสาธารณะ
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,คุณมีภารกิจใหม่!\n\nคุยกับ #b#cffa0a0ff%s#nc#nb เพื่อเริ่มภารกิจ #b%s#nb!\n\nตรวจสอบแผนที่และเดินตาม#รถเข็นบนหัวของคุณ#nb
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,ภารกิจนี้ต้องการให้คุณสังหาร #b#cffc32f07%dx#nc %s#nb!\n\nตรวจสอบแผนที่และเดินตาม #รถเข็นที่ด้านบนหัวของคุณ#nb เพื่อไปให้ถึง
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,ภารกิจนี้ต้องการให้คุณรวบรวม #b#cffc32f07%dx#nc %s#nb!\n\nตรวจดูแผนที่และเดินตาม #รถเข็น บนหัวของคุณ#nb เพื่อไปยังพื้นที่นั้น\n\nจากนั้นค้นหาและ #b[[คลิกที่|แตะ]] รายการ#nb เพื่อหยิบขึ้นมาจากพื้น
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,ภารกิจนี้ต้องการให้คุณรวบรวม #b#cffc32f07%dx#nc %s#nb จาก #b%s#nb!\n\nตรวจดูแผนที่และเดินตาม #รถเข็น บนหัวของคุณ#nb เพื่อไปยังพื้นที่นั้น\n\nจากนั้น #bกำจัดมอนสเตอร์#nb เพื่อรวบรวมไอเทม
