Key,English,Thai
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000109,The polluted river flows and corrupts the wildlife of the area.\nThings grow large and nasty in this area.,แม่น้ำที่ปนเปื้อนและทำให้สัตว์ป่าในพื้นที่ได้รับความเสียหาย\nสิ่งต่าง ๆ เติบโตแบบมีขนาดที่ใหญ่และน่ารังเกียจอยู่ภายในบริเวณนี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000110,Darkon 3\nHeret,Darkon 3\nHeret
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000111,There is a blue glow to the air.\nThe creatures here survive by eating Erons and wandering travelers.\nYou can see the mutant tree Heldonose on the west end.\nThis tree produces Erons.,มีแสงสีฟ้าลอยอยู่ในอากาศ\nสิ่งมีชีวิตที่นี่อยู่รอดได้ด้วยการกินEronsและนักเดินทางเร่ร่อน\nคุณสามารถเห็นต้นไม้กลายพันธุ์ Heldonose ทางฝั่งตะวันตก\nต้นไม้ต้นนี้ผลิตErons
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000112,Darkon 3\nMiddle Cendil,Darkon 3\nMiddle Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000113,Unknown powerful energy exists in this district.\nNobody wants to know where the power came from.,พลังงานอันทรงพลังที่ไม่รู้จักมีอยู่ในเขตนี้\nไม่มีใครอยากรู้ว่าพลังมาจากไหน
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000114,Darkon 3\nEastern Cendil,Darkon 3\nEastern Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000115,Mileng is a holy place surrounded by giant trees shaped like mushrooms.,Mileng เป็นสถานที่ศักดิ์สิทธิ์ที่รายล้อมไปด้วยต้นไม้ยักษ์ที่มีรูปร่างคล้ายเห็ด
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000116,Mileng,Mileng
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000117,Mileng is a holy place surrounded by giant trees shaped like mushrooms.\nThe Heroes of Madrigal won their first victory here.,Mileng เป็นสถานที่ศักดิ์สิทธิ์รายล้อมด้วยต้นไม้ยักษ์ที่มีรูปร่างคล้ายเห็ด\nHeroes of Madrigal ได้รับชัยชนะครั้งแรกที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000118,Darkon 3\nGuardiane,Darkon 3\nGuardiane
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000119,This is a place of Guardians.\nThe final battle in the Hero War happened here\nAdventurers who wish to follow the will of heroes come here.,นี่คือสถานที่ของGuardians \nการต่อสู้ครั้งสุดท้ายใน Hero War เกิดขึ้นที่นี่\nนักผจญภัยที่ต้องการทำตามเจตจำนงของฮีโร่มาที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000120,Darkon 3\nRoom of Guardian,Darkon 3\nRoom of Guardian
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000121,There is a monster called Venel Guardian protecting the symbol of the wisdom of the heroes.,มีสัตว์ประหลาดชื่อ Venel Guardian ปกป้องสัญลักษณ์แห่งปัญญาของเหล่าฮีโร่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000122,Altar of Ringmaster,Altar of Ringmaster
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000123,The place where the Soulstone of the Ringmaster is kept.\nThe admirers of the hero Aenn\nmake a pilgrimage here every year.,สถานที่เก็บ Soulstone of Ringmaster\nเหล่าผู้ชื่นชม hero Aenn\nแสวงบุญที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000124,Altar of Elementor,Altar of Elementor
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000125,The place where the Soulstone of the Elementor is kept.\nThe admirers of the hero Lillip\nmake a pilgrimage here every year.,สถานที่เก็บ Soulstone of Elementor\nเหล่าผู้ชื่นชมของ hero Lillip\nแสวงบุญที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000126,Altar of Ranger,Altar of Ranger
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000127,The place where the Soulstone of the Ranger is kept.\nThe admirers of the hero Hynan\nmake a pilgrimage here every year.,สถานที่เก็บ Soulstone of Ranger ไว้\nเหล่าผู้ชื่นชมของ hero Hynan\nแสวงบุญที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000128,Altar of Billposter,Altar of Billposter
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000129,The place where the Soulstone of the Billposter is kept.\nThe admirers of the hero Roentel\nmake a pilgrimage here every year.,สถานที่เก็บ Soulstone of Billposter\nเหล่าผู้ชื่นชมของ hero Roentel\nแสวงบุญที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000130,Altar of Blade,Altar of Blade
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000131,The place where the Soulstone of the Blade is kept.\nThe admirers of the hero Heren\nmake a pilgrimage here every year.,สถานที่เก็บ Soulstone of the Blade ไว้\nเหล่าผู้ชื่นชมของhero Heren\nแสวงบุญที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000132,Altar of Knight,Altar of Knight
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000133,The place where the Soulstone of the Knight is kept.\nThe admirers of the hero Billaon\nmake a pilgrimage  here every year.,สถานที่เก็บ Soulstone ของอัศวิน\nแฟนพันธุ์แท้ของฮีโร่ Billaon\nแสวงบุญ  ที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000134,Kyon Soldiers,Kyon Soldiers
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000135,"The greatest soldiers in Madrigal.\nTheir numbers may not be very large,\nbut they are all highly-qualified warriors.",ทหารที่ยิ่งใหญ่ที่สุดใน Madrigal.\nจำนวนของพวกเขาอาจไม่มาก\nแต่พวกเขาทั้งหมดเป็นนักรบที่มีคุณสมบัติสูง
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000136,Darkon 2\nDarken,Darkon 2\nDarken
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000137,Administrative City of Darkon.\nMost of the citizens are slightly hard of hearing\nbecause of the machine noise.,เมืองปกครอง Darkon\nประชาชนส่วนใหญ่หูหนวกเล็กน้อย\nเพราะเสียงเครื่องจักร
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000138,Darkon 2\nCave of Envy,Darkon 2\nCave of Envy
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000139,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,Artificial cave\nบริเวณโดยรอบ Darken เต็มไปด้วย Masquerpets\nหลังสงครามเครื่องจักร
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000140,Darkon 2\nCave of Envy,Darkon 2\nCave of Envy
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000141,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,Artificial cave\nบริเวณโดยรอบ Darken เต็มไปด้วย Masquerpets\nหลังสงครามเครื่องจักร
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000142,Darkon 2\nCave of Envy,Darkon 2\nCave of Envy
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000143,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,Artificial cave\nบริเวณโดยรอบ Darken เต็มไปด้วย Masquerpets\nหลังสงครามเครื่องจักร
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000144,Darkon 1\nKhipra,Darkon 1\nKhipra
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000145,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,สัตว์ป่าบริเวณนี้ถูกกำจัดโดยนักพัฒนา\nสร้างErons Factoryในบริเวณใกล้เคียง
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000146,Darkon 1\nGouthan Mountains,Darkon 1\nGouthan Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000147,The biggest mountains in Darkon.,ภูเขาที่ใหญ่ที่สุดใน Darkon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000148,Darkon 1\nGouthan Mountains,Darkon 1\nGouthan Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000149,The biggest mountains in Darkon.,ภูเขาที่ใหญ่ที่สุดใน Darkon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000150,Darkon 1\nKhipra,Darkon 1\nKhipra
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000151,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,สัตว์ป่าบริเวณนี้ถูกกำจัดโดยนักพัฒนา\nสร้างErons Factoryในบริเวณใกล้เคียง
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000152,Darkon 2\nThe Cage of Clockworks.,Darkon 2\nThe Cage of Clockworks.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000153,Clockworks was sealed here after the Clockworks War.,Clockworks ถูกผนึกไว้ที่นี่หลังสงคราม Clockworks War
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000154,Flaris Observatory,Flaris Observatory
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000155,Lab of Wise-men,Lab of Wise-men
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000156,Saint City\nAncient Document Office,Saint City\nAncient Document Office
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000157,Saint City\nLittle Theater of Pepoview,Saint City\nLittle Theater of Pepoview
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000158,Darkon 1\nHideout of Hanoyan,Darkon 1\nHideout of Hanoyan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000159,Altar of Jester,Altar of Jester
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000160,Darkon 3\nVillage of Kan,Darkon 3\nVillage of Kan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000161,Herneos,Herneos
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000162,"Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption.","Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000163,Eillun,Eillun
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000164,Euphresia,Euphresia
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000165,"Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare.","Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare."
PROTOTYPE_WLD_000000,Prototype,Prototype
WDPROTOTYPE_WLD_000000,Unknown Place in Madrigal,พื้นที่นอกสำรวจใน Madrigal
WDPROTOTYPE_WLD_000001,Only a Game Master can help you to leave.,Game Master เท่านั้นที่จะสามารถช่วยคุณออกไปได้
WDREALM_WLD_000000,This is a safe place.,ที่นี่ปลอดภัย
WDREALM_WLD_000001,This is a safe place.,ที่นี่ปลอดภัย
WDREALM_WLD_000002,This is a safe place.,ที่นี่ปลอดภัย
WORLD_WDEVENT01_WDEVENT01_RGN_000000,You enter a battle zone!!!,คุณได้เข้าสู่ battle zone!!!
WDHEAVEN06_1_WLD_000003,Secret Room,Secret Room
WDUPRESIA_WLD_000000,Euphresia,Euphresia
