Key,English,Thai
NPC_000315,Good bye. Be careful not to succumb to the oppressive heat.,ลาก่อนนน... ระวังด้วยนะ
NPC_000316,"Do you have anything to ask at #b#cffff0000Office#nc#nb?Then you should visit me, Olien.",คุณมีอะไรจะถามที่ #b#cffff0000Office#nc#nb ไหม?
NPC_000317,Is there anything you can do? Oh ho ho!,มีอะไรที่คุณพอจะทำได้ไหม ?
NPC_000318,Is there something you want to know? I will probably give you the most simple answer so you may just want to think about it on your own. Okay?,คุณอยากรู้อะไรไหม ? ฉันจะได้อธิบายให้ฟังง่ายๆ
NPC_000319,My name is Olien Hengart. I am in charge of managing the Office here in Darken city.,ฉันชื่อ Olien Hengart. ฉันเป็นผู้รับผิดชอบอยู่ที่เมืองนี้.
NPC_000320,"Farewell, adventurer.","ลาก่อน, นักผจญภัย"
NPC_000321,"Offerep, please strengthen this world with your strong spirit.",โปรดสร้างจิตวิญญาณในตัวคุณ
NPC_000322,They will lose everything they love. They will get angry. And they will stand up.,เขาจะสูญเสียสิ่งที่เขารัก และพวกเขาจะโกรธมาก.
NPC_000323,"My name is Pereb Endrile, and I am one the 8 priests of Offerep the Psykeeper hero. I am delivering the spirit of Offerep to his future successor.","ฉันชื่อ Pereb Endrile, และฉันเป็นนักบวชของ Offerep  Psykeeper hero ."
NPC_000324,The spirit of Offerep will strengthen you.,ดวงวิญญาณของ Offerep จะสร้างความเข้มแข็งให้กับคุณ.
NPC_000325,Hey! Hey! I have something good Just take a look!,หึ หึ! ฉันมีสิ่งที่ดีอยู่นะ ลองมองดูสิ
NPC_000326,"So, what are you going to do for me? Hmmm?",คุณจะทำเพื่อฉันหรอ ?? หืมมม...
NPC_000327,The world has become so dangerous. It was not like this when I was young. Damn! This is why we need shields. Why not buy one?,โลกกำลังจะเกิดอันตราย ตอนเด็กๆฉันเคยอยู่เมืองที่ปลอดภัยมากกว่านี้ ?  ว่าแต่...ไม่ซื้อของสักหน่อยหรอ?
NPC_000328,"Actually I have sold lots of different things in my life, but now I am selling the shields here in Erons Factory. Nice to meet you, my name is Phacham Dudury.",จริงๆแล้วฉันขายเกือบทุกสิ่งทุกอย่าง แต่ตอนนี้ฉันขายโล่อยู่ที่นี่ในโรงงานของ Erons ยินดีที่ได้รู้จักนะ ฉันชื่อ Phacham Dudury.
NPC_000329,Bye! Visit me when you come here again! Ha ha ha!,บายยย มาหาฉันได้ทุกเมื่อ ฮ่า ฮ่า ฮ่า
NPC_000330,Arise now.. from the darkness. You now bear the shining name - the title of Acrobat!,ตอนนี้้คุณมีชื่อเสียงแล้ว ...
NPC_000331,Here you are. Time to fulfill your duty.,นี่ไง ปฏิบัติตามหน้าที่ของคุณสิ...
NPC_000332,Everything is the Acrobat. The Acrobat is everything. Take a moment to ponder what I have said.,ทุกอย่างเป็น Acrobat . Acrobat เป็นทุกสิ่งทุกอย่างจริงๆ ลองทบทวนดีดี.
NPC_000333,"My name is Pyre and I am the Acrobat Master. Nice to meet you. Ha ha ha I am in charge of helping the vagrants, who want to, become an Acrobat.",ฉันชื่อ Pyre และฉันเป็น Acrobat Master ยินดีที่ได้รู้จัก. ฮ่า ฮ่า ฮ่า
NPC_000334,Good bye. Never forget the way of the Acrobat. Ha ha ha,ลาก่อน อย่าเดินตามรอยของ Acrobat ด้วยล่ะ ฮ่าๆๆ
NPC_000335,"No one can stop you from jumping into it, even though you know that it is extremely hot.",ไม่มีใครสามารถหยุดคุณได้ แม้ว่าสุดท้ายแล้วมันจะหนักหนาสาหัสแค่ไหนก็ตาม
NPC_000336,Cell,Cell
NPC_000337,What? What do you want?,อะไร ?? คุณต้องการอะไร ??
NPC_000338,I know you were here before. I believe you have the ability to overcome the dangers.,ฉันรู้ว่าคุณเคยมาที่นี่แล้ว ฉันเชื่อว่าคุณสามารถเอาตัวรอดได้
NPC_000339,Speaking to me is already dangerous as it is. What do you want?,คุณก็รู้ว่า ถ้ามาคุยกับฉันมันอันตราย..  คุณต้องการอะไรกันแน่..
NPC_000340,Everything is the same. Or is there something special about you? Ha ha Everything is the same.,มีบางอย่างที่พิเศษๆเกี่ยวกับตัวคุณหรือไม่ ??
NPC_000341,"You MUST be crazy if you want to know about the mine behind me! If you really wish to enter the mine, talk to Cell. He is somewhere in Darkon.",ถ้าคุณต้องการเข้าไปในเหมืองให้คุยกับ Cell . เขาอยู่ที่ไหนสักแห่งใน Darkon .
NPC_000342,..,..
NPC_000343,Oh Cell! He is really a bother. I have written this message for him. Please deliver it to him.,โอ้วววว Cell! เขาดูกังวลจริงๆ ฉันเขียนจดหมายนี้ถึงเขา ช่วยเอาไปให้เขาที...
NPC_000344,"Do you want to get the best weapon in Madrigal? Then come here, you will not regret it.",คุณต้องการอาวุธที่ดีที่สุดใน Madrigal หรือไม่? ถ้ามาที่นี่คุณจะไม่เสียใจ...
NPC_000345,"Come on, choose one. Which one do you want?",มาเลย เลือกมาเลย คุณต้องการอันไหน??
NPC_000346,"Even though I am very young, many people say that I am the best weapon manufacturer in all of Madrigal.",แม้ว่าฉันจะยังเด็ก แต่หลายๆคนบอกฉันว่า ฉันเป็นคนทำอาวุธที่ดีที่สุดใน Madrigal .
NPC_000347,"My name is Remine Crowd, and I run the Weapon Shop here in Darken.","ฉันชื่อ Remine Crowd, และฉันได้เรียกใช้ร้านค้าอาวุธใน Darken."
NPC_000348,Please visit me again!,ไว้มาหาฉันใหม่นะ!!
NPC_000349,"Roentel, the seed you sowed in this world will be harvested soundly.","Roentel, เมล็ดพืชที่คุณปลูกในโลกใบนี้ จะเก็บเกี่ยวได้อย่างง่ายดาย"
NPC_000350,Everything began with them and everything will end with them.,ทุกสิ่งกำลังจะเริ่มขึ้นและจบลงด้วยดี
NPC_000351,"My name is Ride Ropeaedilo, and I am the Billposter Master.","ฉันชื่อ Ride Ropeaedilo, ฉันคือ Billposter Master."
NPC_000352,I hope the courage of Roentel will be delivered to you.,ฉันหวังว่าความกล้าหาญของ Roentel จะมีอยู่ในตัวคุณด้วย.
NPC_000353,"You, who wants to follow the Ringmaster hero Aenn. Do you believe in the will of the hero?",คุณต้องเดินรอยตาม Ringmaster hero Eiene. ไม่ว่าคุณจะเชื่อหรือไม่
NPC_000354,The world will be divided into two factions. Those who follow the heroes and those that follow those who the heroes face.,ผู้คนในโลกจะแบ่งออกเป็น 2 กลุ่ม ผู้ที่ปฏิบัติตามวีรบุรุษ และ ผู้ติดตามเหล่าวีรบุรุษ
NPC_000355,"My name is Romvoette Guardian I am protecting the will of Aenn, the Ringmaster hero.",ฉันชื่อ Romvoette Guardian ฉันจะปกป้องAenn เอง
NPC_000356,The teardrops of Aenn will protect you.,หยาดน้ำตาของAenn จะปกป้องเธอ
NPC_000357,The best armors are here. I am Rocky the Armor artist.,โล่ที่ดีที่สุดอยู่ที่นี่ ฉันคือ Rocky  ฉันเป็นช่างทำอุปกรณ์
NPC_000358,Hey! Can you do anything about this?,เฮ้! คุณช่วยดำเนินการเกี่ยวกับเรื่องนี้ได้หรือไม่?
NPC_000359,You have a good eye for great shields. And these are the best.,คุณนี่ฉลาดหลักแหลมมากๆ โล่ที่ดีอยู่ที่นี่แหละ มันดีที่สุดแล้วว
NPC_000360,My name is Rocky Forward. I am the Armor Artist that runs this Armor shop! Ha ha ha!,ฉันชื่อ Rocky. ฉันทำงานอยู่ที่ร้านโล่แห่งนี้ ฮ่าๆๆ
NPC_000361,Hope to see you soon alive! Ha ha ha!,หวังว่าเราจะได้พบกันอีก ฮ่าๆๆ
NPC_000362,"Oh Hynan, I will follow your great will.","โอ้วว Hynan, ฉันจะทำตามความตั้งใจของคุณนะ."
NPC_000363,"When night falls and daylight disappears, the heroes will rise.",เหล่าฮีโร่มีจำนวนเพิ่มมากขึ้น.
NPC_000364,I am honoring the Ranger hero Hynan as one of the 8 Priests of Altar. I am in charge of passing on the will of the Ranger to you.,ข้าพเจ้าขอยกย่องฮีโร่แรนเจอร์ Hynan ให้เป็นหนึ่งใน 8 นักบวชแห่งแท่นบูชา ฉันมีหน้าที่ส่งต่อความประสงค์ของแรนเจอร์ให้กับคุณ
NPC_000365,May the blessing of Hynan be with you always.,ขอพรของHynanจงสถิตอยู่กับท่านตลอดไป
NPC_000366,"You, who want to follow the Blade hero Heren, are you ready to follow the hero?",คุณพร้อมที่จะเดินรอยตามวีรบุรุษของคุณหรือไม่
NPC_000367,The Clowns will have their amusement. And their amusement will destroy the world.,The Clowns จะทำลายล้างโลก..
NPC_000368,"My name is Sencyrit Guardian. I am protecting the will of Heren, who is the Blade hero.",ฉันชื่อ Sencyrit Guardian ฉันปกป้องความตั้งใจของ Heren ...
NPC_000369,Heren will bless you forever.,Heren จะสถิตอยู่กับคุณตลอดไป...
NPC_000370,"You, who want to follow the Psykeeper hero Offerep, do you honor the will of hero?",คุณพร้อมที่จะเดินรอยตามวีรบุรุษของคุณหรือไม่
NPC_000371,Everything will end like it began.,ทุกสิ่งทุกอย่างจะสิ้นสุดลง และเริ่มใหม่เหมือนเดิม...
NPC_000372,"My name is Shyniff Guardian. I am protecting the will of Offerep, the Psykeeper hero.",ฉันชื่อ Shyniff Guardian. ฉันจะปกป้องเจตจำนงค์ของ Psykeeper hero เอง.
NPC_000373,The spirit of Offerep will strengthen your soul.,จิตวิญญาณของ Offerep จะช่วยเพิ่มความแข็งแกร่งให้กับคุณ
NPC_000374,Everything you want is here in the Weapon Shop of Stima!,ทุกสิ่งทุกอย่างที่คุณต้องการอยู่ในร้านค้าของ Stima!
NPC_000375,What would you do for me?,คุณอยากทำอะไรให้ฉัน??
NPC_000376,"Being a travelling salesman was too hard so I settled here. My shop is still small, but I have a good feeling about this place.",การเป็น Sale มันยากมากสำหรับฉัน ฉันเลยนั่งขายของที่นี่เลย แต่ร้านของฉันยังมีขนาดที่เล็กพอสมควรเลยนะ.
NPC_000377,My name is Stima Ogonel. I travel from place to place selling weapons. Nice to meet you.,ฉันชื่อ Stima Ogone. ฉันเดินทางขายของไปเรื่อยๆ ยินดีที่ได้รู้จักนะ.
NPC_000378,It was very nice to meet you. I hope I can see you again.,ยินดีที่ได้พบคุณนะ แล้วหวังว่าเราจะได้พบกันอีก...
NPC_000379,Are you ready?,คุณพร้อมไหม?
NPC_000380,It is your duty!,มันคือหน้าที่ของคุณ!!!
NPC_000381,I am a proud training instructor of Madrigal!,ฉันเป็นผู้ฝึกสอนอยู่ที่ Madrigal!
NPC_000382,I am here to show vagrants the way.,ฉันอยู่ที่นี่เพื่อแสดงให้เห็นว่านี่คือทางของการเป็น vagrants 
NPC_000383,Attention! Salute!,น่าสนใจ!!! ยินดีด้วย!!!
NPC_000389,"You, who want to become the successor of the Elementor hero Lillip, do you believe in the will of the hero?",คุณเป็นผู้สืบสกุลจาก Elementor ใช่ไหม ?
NPC_000390,You will be one of the 8 that watch the stars for a sign of their arrival.,คุณคงจะเป็น 1 ใน 8 ของเหล่าดาวที่กำลังจะมาถึง..
NPC_000391,"My name is Wendien Guardian. I am protecting the will of Lillip, the Elementor hero.",ฉันชื่อ Wendien Guardian. ฉันจะคอยปกป้องเจตจำนงค์ของ Elementor.
NPC_000392,You will be enlightened with the wisdom of Lillip.,ขอแสดงความยินดีอย่างยิ่งกับการเข้าสู่โลกแห่งการผจญภัยที่ยอดเยี่ยม
NPC_000393,You will be enlightened with the wisdom of Lillip.,ขอแสดงความยินดีอย่างยิ่งกับการเข้าสู่โลกแห่งการผจญภัยที่ยอดเยี่ยม
NPC_000394,"A piece of advice? A Mercenary's weapon is their livelihood. You must dedicate your life to the blade, and in turn, it will protect you. ",คุณต้องทุ่มเทสุดชีวิต..และในที่สุดมันจะปกป้องตัวคุณเอง..
NPC_000395,"Hello, I'm Andy Kimu, the Mercenary Master of Flarine. The pay is good, but they make me wear this ridiculous looking robe. It's so itchy! I stroke my beard all day just to keep my mind off of it.","สวัสดี, ฉันชื่อ Andy Kimu เป็น Mercenary Master ของ Flarine."
NPC_000396,"Rhisis will be with you, always, young one.",Rhisis จะสถิตอยู่กับคุณเสมอ..
NPC_000397,Hmm Aha! Why not ask the vagrants? Maybe they can handle this.,หืมมมมม ทำไมถามถึง Vagrants? บางทีพวกเขาสามารถจัดการกับเรื่องนี้ได้..
NPC_000398,Merry Christmas! I hope everything goes well this time!,สุขสันต์วันคริสต์มาส! ฉันหวังว่าทุกอย่างจะเป็นไปได้ด้วยดี..
NPC_000399,My name is Saint Aramy and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"ฉันชื่อ Saint Aramy. และฉันเป็นซานต้าในงาน Madrigal Christmas ค่ำคืนนี้, ยินดีที่ได้รู้จักนะ.."
NPC_000400,Hey! Merry Christmas!,เฮ้ !! สุขสันต์วันคริสต์มาส!
NPC_000401,Hmm It is very hard to track Noie's Planet in the Amedus galaxy. Maybe I have to use the chaos theory.,หืมมม มันยากมากที่จะตาม Noie ได้...
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.",เขาจะตื่นขึ้นมา ในดินแดนแห่งความตายที่เต็มไปด้วยเสียง...
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?",สวัสดี ฉันชื่อ Ata Milleniut. และฉันกำลังศึกษาดาราศาสตร์จาก Noie ที่ปรึกษาของฉัน.. คุณช่วยวิเคราะห์นี้ให้ฉันได้หรือไม่??
NPC_000404,Argh! Where was I? Distractions...,โอ๊ะ! ฉันอยู่ที่ไหน? รบกวน ...
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,พี่ !! ฉันควรทำไง? ฮะ? คริสต์มาส .. วันคริสต์มาสจะถูกทำลาย!
NPC_000406,I hope you have a wonderful Christmas!,ฉันหวังว่าคุณจะมีวันคริสต์มาสที่สนุกยอดเยี่ยม..
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"ฉันชื่อ Saint Atto และฉันเป็นซานต้าในงาน Madrigal Christmas ค่ำคืนนี้, ยินดีที่ได้รู้จักนะ.."
NPC_000408,Merry Christmas! Merry Christmas!,สุขสันต์วันคริสต์มาส! สุขสันต์วันคริสต์มาส!
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!",โล่ที่ Perfect มีเฉพาะที่นี่เท่านั้น ร้านค้าของ Boboku.
NPC_000410,What should I ask you to do?,ฉันควรจะขอให้คุณทำอะไร?
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ",ฉันรับประกันได้ว่าคุณจะได้รับ เกราะที่ดีที่สุดใน Flaris.
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.","ฉันเป็นใคร ?? คุณล้อเล่นงั้นหรอ ? ฉันเป็นช่างทำเกราะที่มีชื่อเสียงที่สุดที่นี่ Flarine. ฉันเป็น Boboko Bobo และทำเกราะให้กับ Mercenaries, Acrobats และ Assists."
NPC_000413,Tell your friends buy Bobo Family Equipment!,บอกเพื่อนของคุณด้วยนะ ให้มาซื้อของที่ Bobo! Shop
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!","อาวุธของคุณดูไม่ค่อยดีเท่าไรนัก,เพื่อน ขอบคุณ Rhisis ด้วย ฉันซื้อและขายอาวุธ!!"
NPC_000415,Here you are. Please solve this as soon as possible.,นี่ไง. กรุณาแก้ปัญหานี้ให้เร็วที่สุด
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!",เฮ้อออ ขอโทษด้วย. ฉันกำลังฝันถึง Julia เธอช่างน่าหลงใหลมาก เฮ้ นายว่าคนอย่างฉันและเธอเหมาะสมกันมั้ย? อะไรนะ? เธอปฎิเสธฉันได้ยังไง?
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!","ทักทาย, ฉัน Boboku Bobo ฉันเปิดร้าน Weapon Shop ที่ Flarine. อย่าลืมไปเยี่ยมชมร้านค้าพี่ชายของฉันนะ!"
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,ขอบคุณ. ฝากทักทาย Julia ด้วยนะ.
NPC_000419,"Do not worry, where there is a will, there is a way.",ไม่ต้องกังวลไป มันต้องมีที่ไหนสักแห่ง
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,คุณควรจะได้รับรางวัลด้วยของขวัญขนาดใหญ่.
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"ฉันชือ Saint Buruto และฉันเป็นซานต้าในงาน Madrigal Christmas ค่ำคืนนี้, ยินดีที่ได้รู้จักนะ.."
NPC_000422,Ha ha ha! Merry Christmas!,ฮ่าๆๆ สุขสันต์วันคริสต์มาส!
NPC_000423,"Mommy, I am hungry.",แม่ !! ฉันหิววว...
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.",ฉันย้ายมาที่นี่กับพ่อของฉัน. ฉันยังไม่มีสัญชาติ แต่คงเร็วๆนี้.
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.",ฉันชื่อ ChiChi Horis และนี้พ่อของฉัน Paul Horis.
NPC_000426,Good bye,ลาก่อนนน... ระวังด้วยนะ
NPC_000427,The new year has come!,ปีใหม่กำลังจะมาถึง..
NPC_000428,"How strange, I cannot remember the Happy New Year song.",แปลกจังง ฉันจำเพลงวันปีใหม่ไม่ได้
NPC_000429,Happy new year!,สวัสดีปีใหม่!
NPC_000430,New year has come!,เทศกาลปีใหม่มาถึงแล้ว!!
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,คุณจะมีความสุขกับมัน ฉันชื่อ Monaco.
NPC_000432,New year has come!,เทศกาลปีใหม่มาถึงแล้ว!!
NPC_000433,How strange I do not remember the Happy New Year song.,แปลกจังง ฉันจำเพลงวันปีใหม่ไม่ได้
NPC_000434,New year has come!,เทศกาลปีใหม่มาถึงแล้ว!!
NPC_000435,"How strange, I do not remember the Happy New Year song.",แปลกจังง ฉันจำเพลงวันปีใหม่ไม่ได้
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.",จงวางใจในAenn แล้วเส้นทางของท่านจะสว่างไสวด้วยแสงเทียนพันเล่ม
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.",วีรบุรุษเสียสละตัวเองเพื่อเอาชนะ Shade แต่วันหนึ่งมันจะกลับมาอีกครั้ง เราต้องเตรียมพร้อมไว้เสมอ.
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.","ฉันชื่อ Clamb Cobonet, the Ringmaster Wise Man ฉันอยู่ที่นี่เพื่อรักษามรดกของ Aenn the Ringmaster Hero แล้วยังช่วยนำทางให้กับเหล่า Vagrants ที่ต้องการตามรอยของ Aenn "
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.",ไปตามทางของAennแล้วคุณจะไม่มีวันลืม
NPC_000440,Bubble watches over all aspiring heroes. ,Bubble คอยเฝ้ามองเหล่าฮีโร่ทั้งหมด.
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,วีรบุรุษได้ปกป้อง Madrigal จากความเกรี้ยวกราดของ Shade. เรารู้สึกขอบคุณมากสำหรับความกล้าหาญ และยังคงไม่ลืมเลือนความทรงจำเหล่านี้.
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.",ฉันชื่อ Cuarine Coexar. ฉันเป็น Psykeeper ที่เก่งที่สุด และคอยให้คำแนะนำกับผู้ที่ต้องการเดินตามรอย Psykeeper Hero.
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",เดินตามรอยของวีรบุรุษแล้วคุณจะไม่หลงทาง.
NPC_000444,A strange energy emanates from this fountain. What is it?,พลังงานแปลกๆที่ออกมาจากน้ำพุแห่งนี้ มันคืออะไร?
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.",เรารอ และเตรียมพร้อมเสมอ กับสิ่งเหล่าร้ายต่างๆ และหวังว่าในอนาคตจะไม่เกิดเรื่องร้ายๆอีก
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.",ฉันชื่อ Cuzrill Rembright.  ฉันรักษาประวัติศาสตร์ของวีรบุรุษและให้คำแนะนำสำหรับผู้ที่ต้องการเดินรอยตามเส้นทาง Elementor Hero.
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.","เชื่อในบรรพบุรุษของเรา, นักผจญภัย. เพราะทุกสิ่งทุกอย่างสามารถช่วยเราได้."
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,ยินดีต้อนรับสู่ #b#cff0000ffDior Station#nc#nb! คุณสามารถหา #b#cffff0000flying information#nc#nb ได้ที่นี่.
NPC_000449,"Please, if you can help me, I will be in your debt.",ได้โปรดด ช่วยฉันที...
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,ครอบครัวของฉันได้ทำ Flarine Station มาหลายชั่วอายุคนแล้ว ฉันภูมิใจมากที่ได้สืบทอดต่อไป..
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ",ฉันชื่อ Dior Christin. ฉันอยู่ใน Flarine มาตลอดชีวิต ฉันรักสถานที่แห่งนี้ 
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.",1. ขั้นแรกคุณจะต้องซื้อไม้กวาดหรือบอร์ด และคุณต้องเวล 20 ไม่งั้นอดบิน \n 2. จากนั้น ดับเบิ้ลคลิกที่พาหนะในช่องเก็บของ หรือจะย้ายไม้กวาดไปไว้คีย์ลัดก็ได้นะ
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. กด Space Bar เพื่อเริ่มออกบินด้วยพาหนะบินของคุณ หากต้องการหยุดในขณะที่เคลื่อนที่อยู่ ให้กด Space Bar อีกครั้ง. ให้คิดซะว่าคันเร่งมันก็เหมือนกับปุ่มสลับระหว่าง *ไป* กับ *หยุด*
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. คุณสามารถกดคลิกขวาแล้วหมุนมุมกล้องไปตามที่ต้องการได้ \n หรือสามารถใช้ W, A, S และ D เพื่อหมุนได้"
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.",5. นอกจากนี้ยังกดคลิกขวา 2 ครั้งเพื่อเชื่อมมุมกล้องกับเมาส์ได้ หากต้องการยกเลิกให้กด คลิกขวา 2 ที อีกครั้ง
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. ทุกคนสามารถบินใน Madrigal ได้ แต่ต้องมีพาหนะไว้บิน \n มีพาหนะหลายแบบให้คุณเลือก ลองช้อปปิ้งที่ร้านค้าส่วนตัวของผู้เล่นก็ได้หรือคลิกที่ เมนูซ้ายล่างจอ > ไอเทมพรีเมี่ยม ก็ได้
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!",ฉันหวังว่าข้อมูลที่ให้ไปจะเป็นประโยชน์นะ ตอนนี้คุณเป็นนักบินเต็มตัวแล้ว !!!
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.",1. บางครั้งคุณจะพบกับมอนสเตอร์ที่น่ารำคาญบางตัวในขณะบิน คุณจะเห็นกรอบสีแดงล้อมรอบพวกมัน
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ",2. คุณสามารถกำหนดเป้าหมายสิ่งมีชีวิตเหล่านี้ด้วยปุ่มเมาส์ซ้าย หากคุณมองไม่เห็นพวกมันขณะบิน ลูกศรสีเขียวจะปรากฏขึ้นที่ขอบของหน้าจอเพื่อระบุทิศทางที่คุณต้องเลี้ยว
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.",3. หากต้องการโจมตีพวกมันให้เข้าใกล้ให้มากที่สุดแล้วกดปุ่ม Insert ที่คีย์บอร์ด หรือ คลิกซ้ายที่มอนสเตอร์  \n4. หากกด Z จะติดตามอัตโนมัติ
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,"5. เฉพาะ Magician สวมใส่ wand สามารถโจมตีระยะไกลได้ขณะบินอยู่, Mercenaries, Assists, และ Acrobats จะต้องโจมตีระยะประชิดเท่านั้น"
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!",6. เมื่อจัดการมอนสเตอร์บินแล้ว ไอเทมที่ดรอปจะได้รับในช่องสินค้าอัตโนมัติ
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.",7. ทั้งหมดก็เกี่ยวกับการฝึกบิน ฮ่าฮ่าฮ่า แค่เพียงเล็กน้อยเท่านั้น
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,ขอให้สนุกและดูแลตัวเองด้วยนะ 
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","ลาก่อน, นักผจญภัย!! ถ้าคุณมีคำถามเกี่ยวกับการบินกลับมาถามได้อีกนะ"
NPC_000466,Why do we all have to wear the same outfit? ,ทำไมเราทุกคนต้องสวมชุดเหมือนๆกัน ?
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.","Rhisis เป็นผู้สร้าง Shade, Iblis และ Bubble และแต่ละคนมีอุปนิสัยที่ต่างกันและพวกมันเกือบจะทำลายบ้านของเรา"
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.","ฉันคือ Domek Ilujian, เป็น Billposter  ฉันอยู่ที่นี่เพื่อคอยบันทึกเรื่องราวประวัติศาสตร์ของ Billposter Hero และคอยให้ความรู้กับนักท่องเที่ยวถึงเรื่องประวัติศาสตร์อันยาวนานของ Madrigal"
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.","ลาก่อน , นักท่องเที่ยว ถ้าเราไม่ได้เรียนรู้อดีตเราจะไม่รู้ถึงเรื่องราวที่ต้องทำ.."
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#b#cff8a004fตรวจสอบอันดับ #cfffc0000Guild War!#nc#nb รายสัปดาห์
