Key,English,Spanish
PROPCTRL_TXT_000410,Common Grass 10,Hierba comun 10
PROPCTRL_TXT_000411,Common Grass 11,Hierba comun 11
PROPCTRL_TXT_000412,Common Grass 12,Hierba comun 12
PROPCTRL_TXT_000413,Common Grass 13,Hierba comun 13
PROPCTRL_TXT_000414,Common Mushroom 2,Hongo comun 2
PROPCTRL_TXT_000415,Common Mushroom 3,Hongo comun 3
PROPCTRL_TXT_000416,Common Mushroom 4,Hongo comun 4
PROPCTRL_TXT_000417,Common Rock 2,Roca comun 2
PROPCTRL_TXT_000418,Common Rock 3,Roca comun 3
PROPCTRL_TXT_000419,Common Rock 4,Roca comun 4
PROPCTRL_TXT_000420,Common Rock 5,Roca comun 5
PROPCTRL_TXT_000421,Common Rock 6,Roca comun 6
PROPCTRL_TXT_000422,Common Rock 7,Roca comun 7
PROPCTRL_TXT_000423,Common Rock 8,Roca comun 8
PROPCTRL_TXT_000424,Common Rock 9,Roca comun 9
PROPCTRL_TXT_000425,Common Rock 10,Roca comun 10
PROPCTRL_TXT_000426,St Morning Rock Arch 2,Arco de roca de Saint Morning 2
PROPCTRL_TXT_000427,St Morning Rock Arch 3,Arco de roca de Saint Morning 3
PROPCTRL_TXT_000428,St Morning Flag 2,Bandera de Saint Morning 2
PROPCTRL_TXT_000429,St Morning Flag 3,Bandera de Saint Morning 3
PROPCTRL_TXT_000430,St Morning Flag 4,Bandera de Saint Morning 4
PROPCTRL_TXT_000431,St Morning Flag 5,Bandera de Saint Morning 5
PROPCTRL_TXT_000432,St Morning Rock 2,Roca de Saint Morning 2
PROPCTRL_TXT_000433,St Morning Rock 3,Roca de Saint Morning 3
PROPCTRL_TXT_000434,St Morning Rock 4,Roca de Saint Morning 4
PROPCTRL_TXT_000435,St Morning Rock 5,Roca de Saint Morning 5
PROPCTRL_TXT_000436,St Morning Rock 6,Roca de Saint Morning 6
PROPCTRL_TXT_000437,St Morning Rock 7,Roca de Saint Morning 7
PROPCTRL_TXT_000438,St Morning Rock 8,Roca de Saint Morning 8
PROPCTRL_TXT_000439,St Morning Rock 9,Roca de Saint Morning 9
PROPCTRL_TXT_000440,St Morning Rock 10,Roca de Saint Morning 10
PROPCTRL_TXT_000441,St Morning Rock 11,Roca de Saint Morning 11
PROPCTRL_TXT_000442,St Morning Rock 12,Roca de Saint Morning 12
PROPCTRL_TXT_000443,St Morning Rock 13,Roca de Saint Morning 13
PROPCTRL_TXT_000444,St Morning Rock 14,Roca de Saint Morning 14
PROPCTRL_TXT_000445,St Morning Rock 15,Roca de Saint Morning 15
PROPCTRL_TXT_000446,St Morning Light 2,Luz de Saint Morning 2
PROPCTRL_TXT_000447,Darkon Wagon 2,Vagon de Darkon 2
PROPCTRL_TXT_000448,Darkon Wagon 3,Vagon de Darkon 3
PROPCTRL_TXT_000449,Darkon Wagon 4,Vagon de Darkon 4
PROPCTRL_TXT_000450,Darkon Wagon 5,Vagon de Darkon 5
PROPCTRL_TXT_000451,Darkon Sign 2,Letrero de Darkon 2
PROPCTRL_TXT_000452,Darkon Sign 3,Letrero de Darkon 3
PROPCTRL_TXT_000453,Darkon Sign 4,Letrero de Darkon 4
PROPCTRL_TXT_000454,Darkon Sign 5,Letrero de Darkon 5
PROPCTRL_TXT_000455,Darkon Sign 6,Letrero de Darkon 6
PROPCTRL_TXT_000456,Darkon Sign 7,Letrero de Darkon 7
PROPCTRL_TXT_000457,Darkon Big Box 2,Caja grande de Darkon 2
PROPCTRL_TXT_000458,Darkon Big Box 3,Caja grande de Darkon 3
PROPCTRL_TXT_000459,Darkon Big Box 4,Caja grande de Darkon 4
PROPCTRL_TXT_000460,Darkon Big Box 5,Caja grande de Darkon 5
PROPCTRL_TXT_000461,Darkon Brown Rock 2,Roca marron de Darkon 2
PROPCTRL_TXT_000462,Darkon Brown Rock 3,Roca marron de Darkon 3
PROPCTRL_TXT_000463,Darkon Brown Rock 4,Roca marron de Darkon 4
PROPCTRL_TXT_000464,Darkon Brown Rock 5,Roca marron de Darkon 5
PROPCTRL_TXT_000465,Darkon Brown Rock 6,Roca marron de Darkon 6
PROPCTRL_TXT_000466,Darkon Brown Rock 7,Roca marron de Darkon 7
PROPCTRL_TXT_000467,Darkon Barrel 2,Barril de Darkon 2
PROPCTRL_TXT_000468,Darkon Light 2,Luz de Darkon 2
PROPCTRL_TXT_000469,Darkon Light 3,Luz de Darkon 3
PROPCTRL_TXT_000470,Darkon Light 4,Luz de Darkon 4
PROPCTRL_TXT_000471,Darkon Light 5,Luz de Darkon 5
PROPCTRL_TXT_000472,Darkon Light 6,Luz de Darkon 6
PROPCTRL_TXT_000473,Darkon Mushroom 2,Hongo de Darkon 2
PROPCTRL_TXT_000474,Darkon Mushroom 3,Hongo de Darkon 3
PROPCTRL_TXT_000475,Darkon Mushroom 4,Hongo de Darkon 4
PROPCTRL_TXT_000476,Darkon Mushroom 5,Hongo de Darkon 5
PROPCTRL_TXT_000477,Darkon Tree 2,Arbol de Darkon 2
PROPCTRL_TXT_000478,Darkon Tree 3,Arbol de Darkon 3
PROPCTRL_TXT_000479,Darkon Tree 4,Arbol de Darkon 4
PROPCTRL_TXT_000480,Darkon Tree 5,Arbol de Darkon 5
PROPCTRL_TXT_000481,Darkon Tree 6,Arbol de Darkon 6
PROPCTRL_TXT_000482,Darkon Tree 7,Arbol de Darkon 7
PROPCTRL_TXT_000483,Darkon Tree 8,Arbol de Darkon 8
PROPCTRL_TXT_000484,Darkon Tree 9,Arbol de Darkon 9
PROPCTRL_TXT_000485,Azria Plant 2,Planta de Azria 2
PROPCTRL_TXT_000486,Azria Plant 3,Planta de Azria 3
PROPCTRL_TXT_000487,Azria Plant 4,Planta de Azria 4
PROPCTRL_TXT_000488,Azria Plant 5,Planta de Azria 5
PROPCTRL_TXT_000489,Azria Tree 2,Arbol de Azria 2
PROPCTRL_TXT_000490,Azria Tree 3,Arbol de Azria 3
PROPCTRL_TXT_000491,Azria Tree 4,Arbol de Azria 4
PROPCTRL_TXT_000492,Azria Tree 5,Arbol de Azria 5
PROPCTRL_TXT_000493,Azria Tree 6,Arbol de Azria 6
PROPCTRL_TXT_000494,Azria Tree 7,Arbol de Azria 7
PROPCTRL_TXT_000495,Azria Tree 8,Arbol de Azria 8
PROPCTRL_TXT_000496,Azria Tree 9,Arbol de Azria 9
PROPCTRL_TXT_000497,Azria Tree 10,Arbol de Azria 10
PROPCTRL_TXT_000498,Azria Tree 11,Arbol de Azria 11
PROPCTRL_TXT_000499,Azria Tree 12,Arbol de Azria 12
PROPCTRL_TXT_000500,Azria Tree 13,Arbol de Azria 13
PROPCTRL_TXT_000501,Azria Tree 14,Arbol de Azria 14
PROPCTRL_TXT_000502,Azria Tree 15,Arbol de Azria 15
PROPCTRL_TXT_000503,Azria Tree 16,Arbol de Azria 16
PROPCTRL_TXT_000504,Azria Tree 17,Arbol de Azria 17
PROPCTRL_TXT_000505,Azria Tree 18,Arbol de Azria 18
PROPCTRL_TXT_000506,Azria Tree 19,Arbol de Azria 19
PROPCTRL_TXT_000507,Azria Tree 20,Arbol de Azria 20
PROPCTRL_TXT_000508,Azria Tree 21,Arbol de Azria 21
PROPCTRL_TXT_000509,Azria Light 2,Luz de Azria 2
PROPCTRL_TXT_000510,Azria Light 3,Luz de Azria 3
PROPCTRL_TXT_000511,Azria Rock 2,Roca de Azria 2
PROPCTRL_TXT_000512,Azria Rock 3,Roca de Azria 3
PROPCTRL_TXT_000513,Azria Rock 4,Roca de Azria 4
PROPCTRL_TXT_000514,Azria Rock 5,Roca de Azria 5
PROPCTRL_TXT_000515,Azria Rock 6,Roca de Azria 6
PROPCTRL_TXT_000516,Azria Rock 7,Roca de Azria 7
PROPCTRL_TXT_000517,Azria Rock 8,Roca de Azria 8
PROPCTRL_TXT_000518,Azria Rock 9,Roca de Azria 9
PROPCTRL_TXT_000519,Azria Rock 10,Roca de Azria 10
PROPCTRL_TXT_000520,Azria Rock 11,Roca de Azria 11
PROPCTRL_TXT_000521,Azria Rock 12,Roca de Azria 12
PROPCTRL_TXT_000522,Azria Rock 13,Roca de Azria 13
PROPCTRL_TXT_000523,Azria Mushroom 2,Hongo de Azria 2
PROPCTRL_TXT_000524,Azria Mushroom 3,Hongo de Azria 3
PROPCTRL_TXT_000525,Azria Mushroom 4,Hongo de Azria 4
PROPCTRL_TXT_000526,Azria Grass 2,Hierba de Azria 2
PROPCTRL_TXT_000527,Azria Grass 3,Hierba de Azria 3
PROPCTRL_TXT_000528,Azria Sign 2,Letrero de Azria 2
PROPCTRL_TXT_000529,Azria Sign 3,Letrero de Azria 3
PROPCTRL_TXT_000530,Azria Sign 4,Letrero de Azria 4
PROPCTRL_TXT_000531,Azria Box 2,Caja de Azria 2
PROPCTRL_TXT_000532,Coral Island Tree 2,Arbol de Isla Coral 2
PROPCTRL_TXT_000533,Coral Island Shellfish 2,Marisco de Isla Coral 2
PROPCTRL_TXT_000534,Coral Island Shellfish 3,Marisco de Isla Coral 3
PROPCTRL_TXT_000535,Coral Island Shellfish 4,Marisco de Isla Coral 4
PROPCTRL_TXT_000536,Coral Island Shellfish 5,Marisco de Isla Coral 5
PROPCTRL_TXT_000537,Coral Island Shellfish 6,Marisco de Isla Coral 6
PROPCTRL_TXT_000538,Coral Island Shellfish 7,Marisco de Isla Coral 7
PROPCTRL_TXT_000539,Coral Island Shellfish 8,Marisco de Isla Coral 8
PROPCTRL_TXT_000540,Coral Island Shellfish 9,Marisco de Isla Coral 9
PROPCTRL_TXT_000541,Coral Island Coral 2,Coral de Isla Coral 2
PROPCTRL_TXT_000542,Coral Island Coral 3,Coral de Isla Coral 3
PROPCTRL_TXT_000543,Coral Island Coral 4,Coral de Isla Coral 4
PROPCTRL_TXT_000544,Coral Island Coral 5,Coral de Isla Coral 5
PROPCTRL_TXT_000545,Coral Island Coral 6,Coral de Isla Coral 6
PROPCTRL_TXT_000546,Coral Island Coral 7,Coral de Isla Coral 7
PROPCTRL_TXT_000547,Coral Island Coral 8,Coral de Isla Coral 8
PROPCTRL_TXT_000548,Coral Island Coral 9,Coral de Isla Coral 9
PROPCTRL_TXT_000549,Coral Island Coral 10,Coral de Isla Coral 10
PROPCTRL_TXT_000550,Coral Island Coral 11,Coral de Isla Coral 11
PROPCTRL_TXT_000551,Coral Island Coral 12,Coral de Isla Coral 12
PROPCTRL_TXT_000552,Coral Island Starfish 2,Estrella de mar de Isla Coral 2
PROPCTRL_TXT_000553,Coral Island Starfish 3,Estrella de mar de Isla Coral 3
PROPCTRL_TXT_000554,Coral Island Table 2,Mesa de Isla Coral 2
PROPCTRL_TXT_000555,Flaris Pot 2,Vasija de Flaris 2
PROPCTRL_TXT_000556,Flaris Fence 2,Valla de Flaris 2
PROPCTRL_TXT_000557,Flaris Fence 3,Valla de Flaris 3
PROPCTRL_TXT_000558,Flaris Fence 4,Valla de Flaris 4
PROPCTRL_TXT_000559,Flaris Fence 5,Valla de Flaris 5
PROPCTRL_TXT_000560,Flaris Fence 6,Valla de Flaris 6
PROPCTRL_TXT_000561,1st Anniversary Flaris Cake,Pastel de Flaris del 1er aniversario
PROPCTRL_TXT_000562,1st Anniversary Saint Morning Cake,Pastel de Saint Morning del 1er aniversario
PROPCTRL_TXT_000563,1st Anniversary Darkon Cake,Pastel de Darkon del 1er aniversario
PROPCTRL_TXT_000564,2nd Anniversary Flaris Cake,Pastel de Flaris del 2do aniversario
PROPCTRL_TXT_000565,2nd Anniversary Saint Morning Cake,Pastel de Saint Morning del 2do aniversario
PROPCTRL_TXT_000566,2nd Anniversary Darkon Cake,Pastel de Darkon del 2do aniversario
PROPCTRL_TXT_000567,2nd Anniversary Presents 1,Regalos de 2do aniversario 1
PROPCTRL_TXT_000568,2nd Anniversary Presents 2,Regalos de 2do aniversario 2
PROPCTRL_TXT_000569,2nd Anniversary Arch 1,Arco de 2do aniversario 1
PROPCTRL_TXT_000570,Luxury Chandelier,Candelabro de lujo
PROPCTRL_TXT_000571,Luxury Table,Mesa de lujo
PROPCTRL_TXT_000572,Luxury Dressing Table,Tocador de lujo
PROPCTRL_TXT_000573,Luxury Wardrobe,Armario de lujo
PROPCTRL_TXT_000574,Luxury Bookcase,Estanteria de lujo
PROPCTRL_TXT_000575,Luxury Sofa,Sofa de lujo
PROPCTRL_TXT_000576,Luxury Armchair,Sillon de lujo
PROPCTRL_TXT_000577,Luxury Chair,Silla de lujo
PROPCTRL_TXT_000578,Luxury Bed,Cama de lujo
PROPCTRL_TXT_000579,Ordinary Herb,Hierba ordinaria
PROPCTRL_TXT_000580,Regular Herb,Hierba comun
PROPCTRL_TXT_000581,Unique Herb,Hierba unica
PROPCTRL_TXT_000582,Rare Herb,Hierba rara
PROPCTRL_TXT_000583,Legendary Herb,Hierba legendaria
PROPCTRL_TXT_000584,Ordinary Tree,Arbol ordinario
PROPCTRL_TXT_000585,Regular Tree,Arbol comun
PROPCTRL_TXT_000586,Unique Tree,Arbol unico
PROPCTRL_TXT_000587,Rare Tree,Arbol raro
PROPCTRL_TXT_000588,Legendary Tree,Arbol legendario
PROPCTRL_TXT_000589,Ordinary Rock,Roca ordinaria
PROPCTRL_TXT_000590,Regular Rock,Roca comun
PROPCTRL_TXT_000591,Unique Rock,Roca unica
PROPCTRL_TXT_000592,Rare Rock,Roca rara
PROPCTRL_TXT_000593,Legendary Rock,Roca legendaria
PROPCTRL_TXT_000594,Alchemy Desk,Mesa de alquimia
PROPCTRL_TXT_000595,Hearth,Hogar
PROPCTRL_TXT_000596,Carpentry Workspace,Banco de carpinteria
PROPCTRL_TXT_000597,Smithing Workspace,Banco de herreria
PROPCTRL_TXT_000598,Halloween Pumpkin,Calabaza de Halloween
PROPCTRL_TXT_000599,Message Sign,Letrero de mensaje
PROPCTRL_TXT_000600,Medieval Bed,Cama medieval
PROPCTRL_TXT_000601,Medieval Sofa,Sofa medieval
PROPCTRL_TXT_000602,Medieval Armchair,Sillon medieval
PROPCTRL_TXT_000603,Medieval Bookcase,Estanteria medieval
PROPCTRL_TXT_000604,Medieval Wardrobe,Armario medieval
PROPCTRL_TXT_000605,Medieval Table,Mesa medieval
PROPCTRL_TXT_000606,Medieval Chair,Silla medieval
PROPCTRL_TXT_000607,Medieval Floor Lamp,Lampara de pie medieval
PROPCTRL_TXT_000608,Medieval Drawer,Cajonera medieval
PROPCTRL_TXT_000609,Halloween 2024 Bed,Cama de Halloween 2024
PROPCTRL_TXT_000610,Halloween 2024 Sofa,Sofa de Halloween 2024
PROPCTRL_TXT_000611,Halloween 2024 Armchair,Sillon de Halloween 2024
PROPCTRL_TXT_000612,Halloween 2024 Bookcase,Estanteria de Halloween 2024
PROPCTRL_TXT_000613,Halloween 2024 Wardrobe,Armario de Halloween 2024
PROPCTRL_TXT_000614,Halloween 2024 Table,Mesa de Halloween 2024
PROPCTRL_TXT_000615,Halloween 2024 Chair,Silla de Halloween 2024
PROPCTRL_TXT_000616,Halloween 2024 Lantern,Linterna de Halloween 2024
PROPCTRL_TXT_000617,Halloween 2024 Drawer,Cajonera de Halloween 2024
PROPCTRL_TXT_000618,Flaris House 1,Casa de Flaris 1
PROPCTRL_TXT_000619,Flaris House 2,Casa de Flaris 2
PROPCTRL_TXT_000620,Flaris House 3,Casa de Flaris 3
PROPCTRL_TXT_000621,Flaris House 4,Casa de Flaris 4
PROPCTRL_TXT_000622,Flaris House 5,Casa de Flaris 5
PROPCTRL_TXT_000623,Flaris House 6,Casa de Flaris 6
PROPCTRL_TXT_000624,Flaris House 7,Casa de Flaris 7
PROPCTRL_TXT_000625,Flaris House 8,Casa de Flaris 8
PROPCTRL_TXT_000626,Flaris House 9,Casa de Flaris 9
PROPCTRL_TXT_000627,Flaris House 10,Casa de Flaris 10
PROPCTRL_TXT_000628,Saint Morning House 1,Casa de Saint Morning 1
PROPCTRL_TXT_000629,Saint Morning House 2,Casa de Saint Morning 2
PROPCTRL_TXT_000630,Saint Morning House 3,Casa de Saint Morning 3
PROPCTRL_TXT_000631,Saint Morning House 4,Casa de Saint Morning 4
PROPCTRL_TXT_000632,Saint Morning House 5,Casa de Saint Morning 5
PROPCTRL_TXT_000633,Saint Morning House 6,Casa de Saint Morning 6
PROPCTRL_TXT_000634,Saint Morning House 7,Casa de Saint Morning 7
PROPCTRL_TXT_000635,Saint Morning House 8,Casa de Saint Morning 8
PROPCTRL_TXT_000636,Saint Morning House 9,Casa de Saint Morning 9
PROPCTRL_TXT_000637,Saint Morning House 10,Casa de Saint Morning 10
PROPCTRL_TXT_000638,Saint Morning House 11,Casa de Saint Morning 11
PROPCTRL_TXT_000639,Pumpkin Town House 1,Casa de Pueblo Calabaza 1
PROPCTRL_TXT_000640,Pumpkin Town House 2,Casa de Pueblo Calabaza 2
PROPCTRL_TXT_000641,Pumpkin Town House 3,Casa de Pueblo Calabaza 3
PROPCTRL_TXT_000642,Darkon House 1,Casa de Darkon 1
PROPCTRL_TXT_000643,Darkon House 2,Casa de Darkon 2
PROPCTRL_TXT_000644,Darkon House 3,Casa de Darkon 3
PROPCTRL_TXT_000645,Darkon House 4,Casa de Darkon 4
PROPCTRL_TXT_000646,Darkon House 5,Casa de Darkon 5
PROPCTRL_TXT_000647,Azria House 1,Casa de Azria 1
PROPCTRL_TXT_000648,Azria House 2,Casa de Azria 2
PROPCTRL_TXT_000649,Azria House 3,Casa de Azria 3
PROPCTRL_TXT_000650,Azria House 4,Casa de Azria 4
PROPCTRL_TXT_000651,Flaris Street Lamp,Farola de Flaris
PROPCTRL_TXT_000652,Flaris Tent 1,Tienda de Flaris 1
PROPCTRL_TXT_000653,Madrigal Floating Sign 1,Letrero flotante de Madrigal 1
PROPCTRL_TXT_000654,Madrigal Floating Sign 2,Letrero flotante de Madrigal 2
PROPCTRL_TXT_000655,Madrigal No-fly Sign,Letrero de Madrigal de zona de no volar
PROPCTRL_TXT_000656,Madrigal Floating Ring,Anillo flotante de Madrigal
PROPCTRL_TXT_000657,Flaris Box and cover,Caja y tapa de Flaris
PROPCTRL_TXT_000658,Magic Crystal Object,Objeto de cristal magico
PROPCTRL_TXT_000659,Flaris Tent 2,Tienda de Flaris 2
PROPCTRL_TXT_000662,Flaris Carriage,Carruaje de Flaris
PROPCTRL_TXT_000663,Flaris Torch,Antorcha de Flaris
PROPCTRL_TXT_000664,Flaris Floating Island,Isla flotante de Flaris
PROPCTRL_TXT_000665,Saint Morning Lighthouse,Faro de Saint Morning
PROPCTRL_TXT_000666,Saint Morning Crane,Grua de Saint Morning
PROPCTRL_TXT_000667,Saint Morning Campfire,Fogata de Saint Morning
PROPCTRL_TXT_000668,Saint Morning Palm Tree,Palmera de Saint Morning
PROPCTRL_TXT_000669,Saint Morning Pumpkin Fence,Valla de calabaza de Saint Morning
PROPCTRL_TXT_000670,Saint Morning Scarecrow,Espantapajaros de Saint Morning
PROPCTRL_TXT_000672,Saint Morning Cactus 1,Cacto de Saint Morning 1
PROPCTRL_TXT_000673,Saint Morning Cactus 2,Cacto de Saint Morning 2
PROPCTRL_TXT_000674,Saint Morning Cactus 3,Cacto de Saint Morning 3
PROPCTRL_TXT_000675,Rhisis Stone Pillar 1,Pilar de piedra de Rhisis 1
PROPCTRL_TXT_000676,Rhisis Stone Pillar 2,Pilar de piedra de Rhisis 2
PROPCTRL_TXT_000677,Rhisis Broken Temple,Templo derruido de Rhisis
PROPCTRL_TXT_000678,Darkon Steel Frame 1,Estructura de acero de Darkon 1
PROPCTRL_TXT_000679,Darkon Steel Frame 2,Estructura de acero de Darkon 2
PROPCTRL_TXT_000680,Darkon Structure,Estructura de Darkon
PROPCTRL_TXT_000681,Darkon Water Tank,Tanque de agua de Darkon
PROPCTRL_TXT_000682,Darkon Large crane,Grua grande de Darkon
PROPCTRL_TXT_000683,Darkon Dirt pile,Pila de tierra de Darkon
PROPCTRL_TXT_000684,Darkon Shack,Choza de Darkon
PROPCTRL_TXT_000685,Darkon Market,Mercado de Darkon
PROPCTRL_TXT_000686,Darkon Tree Bark,Corteza de arbol de Darkon
PROPCTRL_TXT_000687,Darkon Fossil,Fosil de Darkon
PROPCTRL_TXT_000688,Darkon Large Fossil,Fosil grande de Darkon
PROPCTRL_TXT_000689,Guardiane Structure,Estructura de Guardiane
PROPCTRL_TXT_000690,Guardiane Platform,Plataforma de Guardiane
PROPCTRL_TXT_000691,Azria Ground Window,Ventana de piso de Azria
PROPCTRL_TXT_000692,Azria Large Crane,Grua grande de Azria
PROPCTRL_TXT_000693,Azria Water Tank,Tanque de agua de Azria
PROPCTRL_TXT_000694,Azria Arch,Arco de Azria
PROPCTRL_TXT_000695,Azria Stone Pile,Pila de piedras de Azria
PROPCTRL_TXT_000696,Azria Stone Pillar,Pilar de piedra de Azria
PROPCTRL_TXT_000697,Azria Stone Tower,Torre de piedra de Azria
PROPCTRL_TXT_000698,Coral Island Wrecked Ship Part,Parte de barco naufragado de Isla Coral
PROPCTRL_TXT_000699,Coral Island Wrecked Ship,Barco naufragado de Isla Coral
PROPCTRL_TXT_000700,Coral Island Sea Weed 1,Alga marina de Isla Coral 1
PROPCTRL_TXT_000701,Coral Island Sea Weed 2,Alga marina de Isla Coral 2
PROPCTRL_TXT_000702,Coral Island Sea Weed 3,Alga marina de Isla Coral 3
PROPCTRL_TXT_000703,Coral Island Coral Platform,Plataforma de coral de Isla Coral
PROPCTRL_TXT_000704,Coral Island Coral 13,Coral de Isla Coral 13
PROPCTRL_TXT_000705,Coral Island Coral 14,Coral de Isla Coral 14
PROPCTRL_TXT_000706,Coral Island Coral 15,Coral de Isla Coral 15
PROPCTRL_TXT_000707,Coral Island Coral 16,Coral de Isla Coral 16
PROPCTRL_TXT_000708,Coral Island Campfire,Fogata de Isla Coral
PROPCTRL_TXT_000709,Saint Morning Wall Pillar,Pilar de pared de Saint Morning
PROPCTRL_TXT_000710,Neon Valentines Black Lamp,Lampara negra de San Valentin de neon
PROPCTRL_TXT_000711,Neon Valentines Black Desk,Escritorio negro de San Valentin de neon
PROPCTRL_TXT_000712,Neon Valentines Black Drawer,Cajonera negra de San Valentin de neon
PROPCTRL_TXT_000713,Neon Valentines Black Dresser,Tocador negro de San Valentin de neon
PROPCTRL_TXT_000714,Neon Valentines Black Bookshelf,Estanteria negra de San Valentin de neon
PROPCTRL_TXT_000715,Neon Valentines Black Chair,Silla negra de San Valentin de neon
PROPCTRL_TXT_000716,Neon Valentines Black Bath,Banera negra de San Valentin de neon
PROPCTRL_TXT_000717,Neon Valentines Black Bed,Cama negra de San Valentin de neon
PROPCTRL_TXT_000718,Neon Valentines Black Sofa,Sofa negro de San Valentin de neon
PROPCTRL_TXT_000719,Neon Valentines White Lamp,Lampara blanca de San Valentin de neon
PROPCTRL_TXT_000720,Neon Valentines White Desk,Escritorio blanco de San Valentin de neon
PROPCTRL_TXT_000721,Neon Valentines White Drawer,Cajonera blanco de San Valentin de neon
PROPCTRL_TXT_000722,Neon Valentines White Dresser,Tocador blanco de San Valentin de neon
PROPCTRL_TXT_000723,Neon Valentines White Bookshelf,Estanteria blanca de San Valentin de neon
PROPCTRL_TXT_000724,Neon Valentines White Chair,Silla blanca de San Valentin de neon
PROPCTRL_TXT_000725,Neon Valentines White Bath,Banera blanca de San Valentin de neon
PROPCTRL_TXT_000726,Neon Valentines White Bed,Cama blanca de San Valentin de neon
PROPCTRL_TXT_000727,Neon Valentines White Sofa,Sofa blanco de San Valentin de neon
PROPCTRL_TXT_000728,Pastel Bed,Cama pastel
PROPCTRL_TXT_000729,Pastel Sofa,Sofa pastel
PROPCTRL_TXT_000730,Pastel Stool,Taburete pastel
PROPCTRL_TXT_000731,Pastel Bookshelf,Estanteria pastel
PROPCTRL_TXT_000732,Pastel Lamp,Lampara pastel
PROPCTRL_TXT_000733,Pastel Desk,Escritorio pastel
PROPCTRL_TXT_000734,Pastel Chair,Silla pastel
PROPCTRL_TXT_000735,Pastel Nightstand,Mesita de noche pastel
PROPCTRL_TXT_000736,Pastel Bathtub,Banera pastel
PROPCTRL_TXT_000737,[Event] Chroma Ore,[Evento] Mineral cromatico
PROPCTRL_TXT_000738,Statue Base,Base de estatua
PROPCTRL_TXT_000739,3rd Anniversary Flaris Cake,Pastel de Flaris del 3er aniversario
PROPCTRL_TXT_000740,3rd Anniversary Saint Morning Cake,Pastel de Saint Morning del 3er aniversario
PROPCTRL_TXT_000741,3rd Anniversary Darkon Cake,Pastel de Darkon del 3er aniversario
PROPCTRL_TXT_000742,Dungeon Warp 07,Teletransporte de mazmorra 07
