Key,English,Spanish
UI_GUILDCOMBAT_SELECT_ENTRANT_TIP,Set your lineup here. The first 6 members in the lineup will enter the Guild Siege combat area first.,5 miembros empezarán en la Batalla de Guilds. Por favor haz la lista de participantes.
UI_GUILDCOMBAT_SELECT_REMAKE_MAKEUP,Reset your lineup and start over?,¿Te gustaría organizar la alineación para la batalla de guilds de nuevo?
UI_GUILDCOMBAT_TELE_TITLE,Guild Siege Entry,Introducción de la Batalla de Guilds
UI_GUILDCOMBAT_TELE_MSG,Guild Siege entry is now open. Teleport to the entry NPC?,La entrada ha empezado. ¿Quieres Teletransporte a la arena de Batallas de Guilds?
UI_GUILDCOMBAT_JOIN_TITLE,Enter Guild Siege Arena,Entrando a la Arena de Batallas de Guilds
UI_GUILDCOMBAT_JOIN_MSG,Enter the Guild Siege Arena now?,¿Te unes a la Batalla de Guilds?
UI_NETWORK_ERROR_TITLE,Network Error,Error de Conexión
UI_NETWORK_ERROR_MSG,"A network error happened, please check your connection and login again.","Un error de conexión ha ocurrido, por favor comprueba tu conexión e inténtalo de nuevo."
UI_GUILDCOMBAT_JOINWAR_TITLE,Select Entry Zone,Lugar de Resurrección
UI_GUILDCOMBAT_JOINWAR_1_TIP,You have entered zone 1.,Has entrado a la 1ª zona.
UI_GUILDCOMBAT_JOINWAR_2_TIP,You have entered zone 2.,Has entrado a la 2ª zona.
UI_GUILDCOMBAT_JOINWAR_3_TIP,You have entered zone 3.,Has entrado a la 3ª zona.
UI_GUILDCOMBAT_JOINWAR_4_TIP,You have entered zone 4.,Has entrado a la 4ª zona.
UI_GUILDCOMBAT_JOINWAR_5_TIP,You have entered zone 5.,Has entrado a la 5ª zona.
UI_GUILDCOMBAT_JOINWAR_6_TIP,You have entered zone 6.,Has entrado a la 6ª zona.
UI_GUILDCOMBAT_JOINWAR_7_TIP,You have entered zone 7.,Has entrado a la 7ª zona.
UI_GUILDCOMBAT_JOINWAR_8_TIP,You have entered zone 8.,Has entrado a la 8ª zona.
UI_GUILDCOMBAT_JOINWAR_SELECT,Select the zone you wish to enter.,Seleccione la zona a la que deseas entrar.
UI_GUILDCOMBAT_JOINWAR_MSG,"In %d seconds, you will enter zone %s.","Después de %d, entras a %s."
UI_GUILDCOMBAT_JOINWAR_RANDOM,Random,Aleatorio
UI_CHAT_ADMIN,[Admin] %s,[Admin] %s
UI_GUILDCOMBAT_RATE,Guild Rankings,Rango Actual:
UI_GUILDCOMBAT_PERSON_RATE,Player Rankings,Rango Individual:
UI_TOOLTIP_EXPBOX,#b%s's EXP box#nb\nTime left: %s,#bCaja de Exp de %s#nb\nTiempo Restante: %s
UI_GUILDCOMBAT_JOIN_READY,You will enter the combat area when one of your guildmates is defeated.,Podrás entrar cuando uno de tus compañeros de Guild muera.
UI_GUILDCOMBAT_JOIN_READY2,Prepare yourself!,¡Prepárate!
UI_GUILDCOMBAT_LOG_REALTIME,[%s]%s [%s] defeated [%s]%s [%s] and gained %d points.,[%s]%s [%s] ha matado a [%s]%s [%s] y ha ganado %d puntos.
UI_GUILDCOMBAT_LOG_MASTER,Guild Master,Líder de Guild
UI_GUILDCOMBAT_LOG_DEFENDER,Defender,Defensor
UI_GUILDCOMBAT_RESULT_TITLE,Guild Siege Results,Clasificación de Guilds y Miembros
UI_GUILDCOMBAT_RESULT_GUILD,Guild Rankings,Clasificación de Guilds
UI_GUILDCOMBAT_RESULT_MEMBER,Player Rankings,Clasificación Individual
UI_GUILDCOMBAT_RESULT_RANK,Rankings,Rango Unido
UI_GUILDCOMBAT_RESULT_LOG,Battle Log,Registro de Batalla
UI_GUILDCOMBAT_LOG_GUILD,[%s],[%s]
UI_GUILDCOMBAT_LOG1,Basic Point +2,+2 Puntos Básicos
UI_GUILDCOMBAT_LOG2,Guild Master Bonus +1,+1 Punto de Líder
UI_GUILDCOMBAT_LOG3,Defender Bonus +1,+1 Punto de Defensor
UI_GUILDCOMBAT_LOG4,Kill bonus +1,+1 Punto de Asesinato
UI_GUILDCOMBAT_LOG5,Resurrecting Bonus +1,+1 Punto de Resurrección
UI_GUILDCOMBAT_LOG6,Killing streak Bonus +%d,+%d Puntos de racha de Asesinatos
UI_GUILDCOMBAT_LOG_POINT,(%d grade),(grado %d)
UI_GUILDCOMBAT_LOG_ATTACK,Attack,Atacar
UI_GUILDBANK_GUILDCOMBAT_CLOAK_TIP,Create a Dragon Cloak (Requires winning the Guild Siege),Crear Capa Dragón (Condición: Para la guild que ha ganado la batalla de guilds).
UI_GUILDBANK_GUILDCOMBAT_CREATE_CLOAK,"Creating a Dragon Cloak costs 10,000 Penya. Create it now?",Crear una Capa Dragón cuesta 1000 Penya. ¿Quieres crearla?
UI_GUILDCOMBAT_RANKING_TITLE,Guild Siege Player Rankings,Clasificación de Miembros de Guild
UI_GUILDCOMBAT_RANKING_RANK,Rank,Rango
UI_GUILDCOMBAT_RANKING_POINT,Points,Grado
UI_WORLD_DEVICEMOTION_TIP,Motion,Gestos
UI_WORLD_TURBO_TIP,Fuel,Combustible
UI_NAVIGATOR_SHIP,Ship,Barco
UI_OPTION_TOON_STYLE,Outline,Contorno
UI_OPTION_RIM_OUTLINE,Rim Outlines,Linea Contornos
UI_APP_WIKI_TIP,Browse the Flyffipedia,Navega por Flyffipedia
UI_ROSHAMBO_OPEN_CONFIRM,I challenge you to a game of Rock-Paper-Scissors!,¡Te reto a una partida de Piedra-Papel-Tijeras!
UI_ROSHAMBO_TITLE,Rock-Paper-Scissors,Piedra-Papel-Tijeras
UI_ROSHAMBO_VS,VS,VS
UI_ROSHAMBO_SCISSOR,Scissors,Tijeras
UI_ROSHAMBO_ROCK,Rock,Piedra
UI_ROSHAMBO_PAPER,Paper,Papel
UI_ROSHAMBO_WINNINGCOUNT,%d win(s),%d victoria(s)
UI_ROSHAMBO_DEFEAT,You Lose!,¡Has Perdido!
UI_ROSHAMBO_WIN_TITLE,You Win!,¡Victoria!
UI_ROSHAMBO_WIN_END,End,Fin
UI_ROSHAMBO_WIN_NEXT,Next,Siguiente
UI_ROSHAMBO_WIN_MSG,"Press ""End"" to claim your current prize and stop playing, or press ""Next"" to keep playing for more prizes.",Pulsa FIN si quieres reclamar el premio actual y parar de jugar o pulsa SIGUIENTE para continuar jugando por más premios.
UI_ROSHAMBO_WIN_MSG2,"Note: If you keep playing, you will forfeit your current prize.",Lee Atentamente: No recibirás tu actual premio si eliges continuar jugando.
UI_ROSHAMBO_WIN_MSG3,"Congratulations, you won %d time(s)! You receive %s x%d.","¡Felicidades, has ganado %d veces! Recibes %s x%d."
UI_EXCHANGE_COUNT_TITLE,Input Item Quantity,Cantidad de objetos de entrada
UI_EXCHANGE_COUNT_MSG,How many?,¿Cuantos?
UI_EXCHANGE_COUNT_LABEL,Number:,Número:
UI_TOOLTIP_PET_REAR,[Raised Pet],[Mascota Criada]
UI_TOOLTIP_PET_PICKUP,[Pickup Pet],[Mascota Recogedora]
UI_PET_GRADE_0,Egg,Huevo
UI_PET_GRADE_1,F Tier,Nivel F
UI_PET_GRADE_2,E Tier,Nivel E
UI_PET_GRADE_3,D Tier,Nivel D
UI_PET_GRADE_4,C Tier,Nivel C
UI_PET_GRADE_5,B Tier,Nivel B
UI_PET_GRADE_6,A Tier,Nivel A
UI_PET_GRADE_7,S Tier,Nivel S
UI_PET_EXP_MAX,EXP: 99.99%,EXP: 99.99%
UI_PET_EXP,EXP: %.2f%%,EXP: %.2f%%
UI_TOOLTIP_ABILITY,Bonus,Bonus
UI_PET_HP,Energy: %d / %d,HP: %d / %d
UI_PET_LEVEL,Lv%d,Lv%d
UI_PET_DEAD,(DEAD),(Muerto)
UI_PET_REROLL_TIER,Scroll-rerolled tier:,Scroll-rerolled tier:
UI_TARGET_CLEAR,Clear target,Quitar el objetivo
UI_OPTION_TAB_UI,Interface,Interfaz
UI_OPTION_AUTO_ATTACK,Auto Attack,Ataque Automático
UI_OPTION_FIXED_CAMERA,Fixed Camera,Cámara Fija
UI_OPTION_OTHER_DAMAGES,Display All Damage,Mostrar todo el daño
UI_OPTION_HIDE_OTHER_PLAYERS,Hide Other Players,Ocultar otros Jugadores
UI_OPTION_TRANSPARENT_CHAT,Transparent chat,Chat transparente
UI_OPTION_RIGHT_CLICK_MENU,Right-Click Player Menu,Clic derecho en el menú de jugador
UI_OPTION_TOP_PLAYER_GAUGES,MP & FP Gauges,Indicadores de MP & FP
UI_OPTION_TOP_PLAYER_GAUGES_TIP,Enables FP & MP gauges above the player.,Habilita los indicadores de MP & FP encima del jugador.
UI_OPTION_SELECT_PETS,Select Pets,Seleccionar Mascotas
UI_FACE_SHOP_TITLE,Plastic Surgery,Cirugía Plástica
UI_FACE_SHOP_BASE_FACE,Current Face,Cara Amistosa
UI_FACE_SHOP_NEW_FACE,New Face,Nueva Cara
UI_TOOLTIP_SPELL_RANGE,Spell Range: %d,Rango de Hechizo: %d
UI_TOOLTIP_COMBO_TYPE,Combo: %s,Combo: %s
UI_TOOLTIP_COMBO_STEP,Starter,Paso
UI_TOOLTIP_COMBO_CIRCLE,Link,Círculo
UI_TOOLTIP_COMBO_FINISH,Finisher,Finalizar
UI_TOOLTIP_BASE_DAMAGE,Base Damage: %d ~ %d,Daño Base: %d ~ %d
UI_TOOLTIP_DMG_MUL,Damage Multiplier: %.2f,Damage Multiplier: %.2f
UI_TOOLTIP_SCALE_ATTACK,Attack Scaling,Escalado de Ataque
UI_TOOLTIP_SCALE_HEAL,Heal Scaling,Escalado de Curación
UI_TOOLTIP_SCALE_TIME,Time Scaling,Escalado de Tiempo
UI_TOOLTIP_SCALE_CHARGE,Dec. Charging Time Scaling,Dec. Charging Time Scaling
UI_TOOLTIP_SCALE_PARAM,Scaling,Escalado
UI_TOOLTIP_SCALE_PARAM_PER,per,por
UI_TOOLTIP_SCALE_PARAM_MAX,max,máx
UI_TOOLTIP_PVP,PvP,PvP
UI_TOOLTIP_PVE,PvE,PvE
UI_TOOLTIP_AROUND,Around,Alrededor
UI_TOOLTIP_BASE_HEAL,Base Heal: %d,Curación Base: %d
UI_TOOLTIP_BASE_HEAL_MP,Base MP Heal: %d,Base MP Heal: %d
UI_TOOLTIP_BASE_HEAL_FP,Base FP Heal: %d,Base FP Heal: %d
UI_TOOLTIP_BASE_TIME,Base Time: %.2d:%.2d.%.3d,Base Time: %.2d:%.2d.%.3d
UI_TOOLTIP_BASE_TIME_PVP,/ %.2d:%.2d (PvP & Giants),/ %.2d:%.2d (PVP y Gigantes)
UI_TOOLTIP_PROBABILITY,Probability: %d%%,Probabilidad: %d%%
UI_TOOLTIP_PROBABILITY_PVP,/ %d%% (PvP & Giants),/ %d%% (PVP y Gigantes)
UI_TOOLTIP_PROBABILITY_FLYBACK,Knockdown Probability: %d%%,Knockdown Probability: %d%%
UI_TOOLTIP_COOLDOWN,Cooldown: %.2d:%.2d,Tiempo de espera: %.2d:%.2d
UI_TOOLTIP_COOLDOWN_PVP,/ %.2d:%.2d (PvP),/ %.2d:%.2d (PvP)
UI_TOOLTIP_COOLDOWN_ONLY_PVP,Cooldown: %.2d:%.2d (PvP),Recarga: %.2d:%.2d (PVP)
UI_TOOLTIP_COOLDOWN_ONEND,(After Expiry),(After Expiry)
UI_TOOLTIP_CASTING,Casting Time: %.2d:%.2d,Tiempo de Lanzamiento: %.2d:%.2d
UI_TOOLTIP_CHARGING,Charging Time: %.2d:%.2d,Charging Time: %.2d:%.2d
UI_NEWCHAR_FACE,Face,Cara
UI_NEWCHAR_HAIR,Hair,Pelo
UI_NEWCHAR_HAIR_COLOR,Hair Color,Color de Pelo
UI_WORLD_ZOOM_LEVEL,%dX Zoom. Press Scroll Lock to cycle zoom levels.,%dX Zoom. Pulsa la Tecla Bloq Despl para alternar.
UI_KEYBIND_CHAR_CONTROL,Movement Keys,Teclas de Movimiento
UI_KEYBIND_MOVE_FORWARD,Move Forward,Hacia Delante
UI_KEYBIND_MOVE_BACKWARD,Move Backward,Hacia atrás
UI_KEYBIND_TURN_LEFT,Turn Left,A la Izquierda
UI_KEYBIND_TURN_RIGHT,Turn Right,A la Derecha
UI_KEYBIND_JUMP,Jump,Saltar
UI_KEYBIND_WALK,Toggle Run/Walk,Alternar Correr/Caminar
UI_KEYBIND_SKILL_COMBO,Action Slot,Barra de Combo
UI_KEYBIND_CLEAR_TARGET,Clear Target,Quitar Objetivo
UI_KEYBIND_TRACE_TARGET,Follow Target,Seguir al Objetivo
UI_KEYBIND_SELECT_TARGET,Cycle Targets (PvP),Selecciona al Objetivo PVP
UI_KEYBIND_APPLETS,Windows,Ventanas
UI_KEYBIND_CAMERA,Camera Controls,Control de Cámara
UI_KEYBIND_CAMERA_LEFT,Rotate Left,Rotar a la Izquierda
UI_KEYBIND_CAMERA_RIGHT,Rotate Right,Rotar a la Derecha
UI_KEYBIND_CAMERA_UP,Rotate Up,Rotar hacia Arriba
UI_KEYBIND_CAMERA_DOWN,Rotate Down,Rotar hacia Abajo
UI_KEYBIND_ZOOM_IN,Zoom In,Acercar Zoom
UI_KEYBIND_ZOOM_OUT,Zoom Out,Alejar Zoom
UI_KEYBIND_ZOOM_LEVEL,Toggle Zoom,Alternar Zoom
UI_KEYBIND_TASKBAR,Taskbar Functions,Funciones de la Barra de Tareas
UI_KEYBIND_TASKBAR_N,Taskbar %d,Barra de Tareas %d
UI_KEYBIND_TASKBAR_SLOT,Taskbar Slot %d,Barra de Acceso Rápido %d
UI_KEYBIND_TASKBAR2_SLOT,2nd Bar Slot %d,2a Barra de Acceso Rápido %d
UI_KEYBIND_TASKBAR3_SLOT,3rd Bar Slot %d,3a Barra de Acceso Rápido %d
UI_KEYBIND_TASKBAR2,Additional Taskbars,Barras Adicionales
UI_KEYBIND_FULLSCREEN,Toggle Fullscreen,Alternar Pantalla Completa
UI_KEYBIND_MAIN_MENU,Main Menu,Menú Principal
UI_KEYBIND_TOGGLE_UI,Hide/Show UI,Ocultar/Mostrar UI
UI_KEYBIND_TOGGLE_SCREENSHOT,Screenshot Mode,Modo Foto
UI_KEYBIND_GAME,Game Functions,Funciones de Juego
UI_KEYBIND_NONE,Not Bound,No Atado
UI_KEYBIND_UNBIND,Unbind key,Desatar la llave
UI_KEYBIND_TITLE,Keys,Controles
UI_KEYBIND_RESET,Reset,Botón
UI_UPGRADECARD_TITLE,Upgrade Suit Socket Cards,Mejorar Carta de Encaje
UI_UPGRADECARD_REGISTER,Insert suit cards.,Registrar material de carta.
UI_UPGRADECARD_INFO,Fuse 10 suit cards for a chance to get 1 higher-grade card.,Fusiona 10 materiales de carta para recibir 1 carta de grado superior.
UI_RESHUFFLECARD_TITLE,Weapon Socket Card Reroll,Reorganización Cartas de Arma
UI_RESHUFFLECARD_REGISTER,Insert weapon cards to use as materials.,Registrar tarjeta de material de arma.
UI_RESHUFFLECARD_INFO,Fuse 3 weapon cards to receive 1 card of the same grade.,Fusiona 3 cartas de material de armas para recibir 1 carta del mismo grado.
UI_RESHUFFLECARD_CONFIRM,Rerolling will consume the material cards. Proceed?,"Si vuelves a barajar las cartas, las cartas utilizadas como materiales desaparecen.\n¿Quieres continuar?"
UI_CONVERTSOULLINK_TITLE,Convert to Soul-Linked,Convertir enlace de alma
UI_CONVERTSOULLINK_INFO,"The item will become soul-linked and can no longer be sold to NPCs. You can use this process to stack identical items that otherwise cannot be stacked due to differing properties. Note: Soul-linked items cannot be traded, and this action cannot be undone.",Puedes convertir el artículo en uno vinculado.
UI_CONVERTSOULLINK_CONFIRM,This action cannot be undone.\nProceed?,El artículo convertido no se puede devolver.\n¿Quieres continuar?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,Este artículo no se puede convertir.
UI_GUILD_SCROLLGADD_CONFIRM,This scroll permanently increases your guild's member limit by 5. It only applies to your current guild and will not affect any guild you join later. Use it now?,"El pergamino aumentará permanentemente la cantidad de miembros que puedes tener en una guild en 5. Si te unes a otra guild, no tendrá efecto en la nueva guild. ¿Confirmas el uso?"
UI_GUILD_TOOLTIP_EXP,EXP:,EXP:
UI_GUILD_TOOLTIP_GOLD,Penya:,PENYA :
UI_GUILD_TOOLTIP_LEVEL,#bNext level: %d#nb,#bSiguiente nivel %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,Cambiar de Canal
UI_CHANGECHANNEL_MSG,Select channel:,Selecciona el canal:
UI_REPORT_TITLE,Report,Reportar
UI_REPORT_PLAYER_LABEL,Player,Jugador
UI_REPORT_REASON_LABEL,Reason,Razón
UI_REPORT_MESSAGE_LABEL,Message,Mensajes
UI_REPORT_SEND,Send,Enviar
UI_REPORT_REASON0,Botting,Usar Bot
UI_REPORT_REASON1,Real money transfer,Transferir dinero real
UI_REPORT_REASON2,Cheating / hacking,Trampas / hacker
UI_REPORT_REASON3,Bad behavior,Mal comportamiento
UI_REPORT_REASON4,Insults,Insultos
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,¿Estás seguro de que quieres reportar a %s?\n\nEl abuso de esta función puede resultar en el baneo de tu cuenta.
UI_APP_ACHIEVEMENTS_TIP,View your achievements.,Muestra el Menú de Logros
UI_ACHIEVEMENTS_TITLE,Achievements,Logros
UI_ACHIEVEMENTS_GENERAL_TAB,General,General
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Monstruos
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Consumibles
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Títulos e Insignias
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Eventos
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Tiempo de juego
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,Conexiones consecutivas
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,Conexión total
UI_ACHIEVEMENTS_DESCRIPTION,Description,Description
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Este logro está sujeto a tu cuenta.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,Monstruo(s) a derrotar: %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,Objeto(s) a usar: %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Lista de Recompensas
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Título: #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Level %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Reclamado
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penya:
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,Objeto(s): %s
UI_ACHIEVEMENTS_REWARD_ATK,Increased Attack against target(s): %d%%,Tasa de Ataque contra el objetivo: %d%%
UI_ACHIEVEMENTS_PROGRESSION,Achievement Progress,Progresión
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Nivel %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Ataque +%s%%
UI_ACHIEVEMENTS_NOTITLE,(No Title),Sin Título
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Hide your title.,No mostrar ningún título.
UI_ACHIEVEMENTS_PVPTITLE,PvP Title,Título PVP
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(Actualmente ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Display your current PvP title.,Mostrar tu actual título PVP.
UI_ACHIEVEMENTS_TITLES_SELECT,Apply,Seleccionar
UI_ACHIEVEMENTS_TITLES_FROM,Unlocked By,De
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Reclamar
UI_ACHIEVEMENTS_CLAIMTIP,Claim your rewards,¡Recibe tus recompensas!
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Try your luck and see what you get today!,¡Gira la ruleta! ¿Será hoy tu día de suerte?
UI_ACHIEVEMENTS_AVAILABLE,Available,Disponible
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,¡Este logro ha sido completado!
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Nivel de Party Requerido: %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Puntos Requeridos: %d
UI_PARTY_PERMANENT_CONFIRM,This scroll will transform your party into a permanent party. Offline members will no longer be removed automatically. This scroll applies only to your current party and will not affect any party you create or join later. Use it now?,"Los miembros de tu party ya no serán expulsados ​​automáticamente cuando estén desconectados. Si creas o te unes a otra party, no tendrá ningún efecto en la nueva party. ¿Confirmas el uso?"
UI_PARTY_PERMANENT,Permanent Party,Party Permanente
UI_SEARCHPARTY_TITLE,Search Party,Buscar Party
UI_SEARCHGUILD_TITLE,Search Guild,Buscar Guild
UI_GROUPSEARCH,Search,Buscar
UI_TOOLTIP_TRANSMUTE,Transmutation:,Transmutación:
UI_TOOLTIP_RARITY,Rarity:,Rareza:
UI_TOOLTIP_RARITY_NORMAL,Common,Común
UI_TOOLTIP_RARITY_RARE,Uncommon,Poco Común
UI_TOOLTIP_RARITY_STRONG,Rare,Raro
UI_TOOLTIP_RARITY_UNIQUE,Unique,Único
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,Muy Raro
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,Definitivo
UI_WORLD_CASTING,Casting,Lanzamiento
UI_WORLD_HARVESTING,Harvesting,Cosecha
UI_WORLD_OPENING,Opening,Opening
UI_WORLD_CHARGING,Charging,Charging
UI_NAVIGATOR_LOCALTIME,Local Time,Hora Local
UI_NAVIGATOR_SERVERTIME,Server Time,Hora del Servidor
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,Hora de Madrigal
UI_UPGRADESAFE_STOP,Stop,Parar
UI_UPGRADESAFE_RESET,Reset,Botón
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,Dado de Poder
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sunstone,Piedra Solar
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,Carta
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb por intento
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,Objetivo de Piercing
UI_UPGRADESAFE_TARGET,Upgrade Goal,Objetivo de Mejora
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,~Piercings~
UI_UPGRADESAFE_CURRENT,~Current Value~,~Valor Actual~
UI_SEARCHGROUP_MODE_NO,Not Listed,No se puede encontrar
UI_SEARCHGROUP_MODE_CONFIRM,Requires Leader Approval,Aprobación del Líder
UI_SEARCHGROUP_MODE_FREE,Open to Anyone,Unirse libremente
UI_GROUPSEARCH_REFRESH,Refresh,Actualizar
UI_GROUPSEARCH_FILTER,Filter:,Filtro:
UI_GROUPSEARCH_SORT,Sort:,Ordenar:
UI_GROUPSEARCH_PARTYNAME,Party Name,Nombre de Party
UI_GROUPSEARCH_GUILDNAME,Guild Name,Nombre de Guild
UI_GROUPSEARCH_LEADER,Leader,Líder
UI_GROUPSEARCH_MASTER,Master,Líder
UI_GROUPSEARCH_LEVEL,Level,Nivel
UI_GROUPSEARCH_MEMBERS,Members,Miembros
UI_GROUPSEARCH_BUFFS,Buffs,Buffs
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,Nivel del Líder
UI_GROUPSEARCH_LEADERNAME,Leader Name,Nombre del Líder
UI_GROUPSEARCH_MASTERLEVEL,Master Level,Nivel del Líder
UI_GROUPSEARCH_MASTERNAME,Master Name,Nombre del Líder
UI_GROUPSEARCH_ALL,All,Todo
UI_GROUPSEARCH_FRIENDS,Friend Leaders,Líderes Amigos
UI_GROUPSEARCH_STRANGERS,Non-Friend Leaders,Líderes Desconocidos
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,Líderes Amigos
UI_GROUPSEARCH_MASTERSTRANGERS,Non-Friend Masters,Líderes Desconocidos
UI_GROUPSEARCH_JOIN,Join,Unirse
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the leader.,Tu petición la debe aprobar el Líder
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the master.,Tu petición la debe de aprobar el Líder
UI_PARTY_JOINQUESTION,%s wants to join your party. Accept the request?,%s se quiere unir a tu party. ¿Aceptas?
UI_GUILD_SEARCHNOTICE,Advertisement,Aviso de Búsqueda
UI_GUILD_SEARCHNOTICE_TIP,Setup your guild's notice in the Guild Finder,Configura el aviso en la Búsqueda de Guild.
UI_DAMAGEMETER_RESET,Reset Damage Statistics,Resetear Estadísticas de Daño
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,Estadísticas de Daño %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,Volar: No
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,Mostrar/Ocultar Estadísticas de Daño
UI_SHOP_QUICK_SELL,Quick Sell,Venta Rápida
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,Vende rápidamente una categoría de objetos.
UI_SHOP_BUY_BACK,Buy Back,Recomprar
UI_SHOP_BUY_BACK_TIP,Buy back items you recently sold by mistake.,Compra de vuelta objetos que has vendido recientemente por error.
UI_SHOP_QUICK_SELL_CONFIRM,Sell,Vender
UI_SHOP_QUICK_SELL_TOTAL,Total:,Total:
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,≤ Poco Común
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,≤ Raro
UI_SHOP_QUICK_SELL_FOOD,Food,Comida
UI_SHOP_QUICK_SELL_POTION,Potion,Poción
UI_SHOP_BACK_TITLE,Buy back item,Recomprar objeto
UI_SHOP_BACK_CONFIRM,Buy this item back for %s Penya?,¿Quieres recomprar el objeto por %s penya?
UI_TOOLTIP_BOWRANGE,Bow Range,Rango del Arco
UI_TOOLTIP_SKILLUP,Skill Damage,Daño de Habilidad
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,1v1 Daño de Habilidad
UI_TOOLTIP_HEALUP,Healing,Curación
UI_TOOLTIP_SKILLRANGE,Skill Range,Skill Range
UI_MAP_MENU,Menu,Menú
UI_MAP_MENU_TIP,Hide/Show the menu,Ocultar/Mostrar el menú
UI_TOOLTIP_RESTOREUP,HP Restoration,Restauración HP
UI_OPTION_FRAMERATE,FPS,FPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,Fotogramas Por Segundo
UI_OPTION_FRAMERATE_SYNC,VSync,VSync
UI_WORLD_FLY_EQUIP,Fly,Volar
UI_WORLD_FLY_UNEQUIP,Land,Tierra
UI_WORLD_PARTY,Party x%d,Party x%d
UI_WORLD_BUFF,Buff x%d,Buff x%d
UI_QUESTGOAL_MOBILE,Quest,Quest
UI_INPUT_NUMBER,Input a number,Introduce un número
UI_SKILL_CLOSED,Closed,Cerrado
UI_SKILL_POINT_COST,Point Cost,Coste de Puntos
UI_SKILL_ADD_COMBO,Add to Combo,Añadir al Combo
UI_SKILL_COMBO,Combo Bar,Barra de Combo
UI_CASHSHOP_PENYA_ONLY,Penya Only,Solo Penya
UI_CASHSHOP_PENYA,Penya,Penya
UI_CASHSHOP_PENYA_VIP,Penya (VIP),Penya (VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,Este objeto no se puede comerciar ni vender.
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,Esta compra no es un artículo.
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,Resistencia Crítica
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,Reducción de Daño PvP
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,Reducción de Daño PvE
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,Resistencia Mágica
