Key,English,Spanish
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,¡Gracias por pasar! ¡Dile a Julia que dije hola!
NPC_000419,"Do not worry, where there is a will, there is a way.","No te preocupes, donde hay voluntad, hay camino."
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,¿Has sido un buen chico este año? Entonces deberías ser recompensado con un gran regalo jojojo
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Mi nombre es San Buruto y soy uno de los Santa de la Sociedad de Navidad de Madrigal. Un placer conocerte.
NPC_000422,Ha ha ha! Merry Christmas!,¡Jojojo! ¡Feliz Navidad!
NPC_000423,"Mommy, I am hungry.","Mami, tengo hambre."
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.","Me mudé aquí con mi padre. Aún no tengo la ciudadanía, pero la tendré pronto."
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.","Mi nombre es ChiChi Horis, y este es mi padre Paul Horis."
NPC_000426,Good bye,Adiós
NPC_000427,The new year has come!,¡El nuevo año ha llegado!
NPC_000428,"How strange, I cannot remember the Happy New Year song.","Qué extraño, no puedo recordar la canción de Feliz Año Nuevo."
NPC_000429,Happy new year!,¡Feliz año nuevo!
NPC_000430,New year has come!,!El nuevo año ha llegado!
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,Estarás feliz con el líder del coro. ¡Ese soy yo! Mi nombre es Mónaco.
NPC_000432,New year has come!,!El nuevo año ha llegado!
NPC_000433,How strange I do not remember the Happy New Year song.,"Qué extraño, no recuerdo la canción de Feliz Año Nuevo."
NPC_000434,New year has come!,!El nuevo año ha llegado!
NPC_000435,"How strange, I do not remember the Happy New Year song.","Qué extraño, no recuerdo la canción de Feliz Año Nuevo."
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.",Confía en Aenn y tu camino se iluminará con la luz de mil velas.
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.","Los héroes se sacrificaron para derrotar a Shade, pero algún día ella regresará. Debemos prepararnos."
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.","Mi nombre es Clamb Cobonet, el Sabio Ringmaster. Estoy aquí para preservar el legado de Aenn, la Héroe Ringmaster y para iluminar el camino de aquellos que deseen seguir sus pasos. Ten fe, joven, Aenn te cuida."
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.","Sigue el camino de Aenn, y nunca serás olvidado."
NPC_000440,Bubble watches over all aspiring heroes. ,Bubble vigila a todos los aspirantes a héroes.
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,Los escudos de los Héroes han defendido a Madrigal de la ira de Shade. Siempre estaremos agradecidos por su valentía y deseamos preservar su memoria para siempre.
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.","Mi nombre es Cuarine Coexar y soy el Sabio Psykeeper. Preservo la historia de los Héroes y proporciono orientación para aquellos que deseen seguir el camino de Offerep, la Héroe Psykeeper."
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",Sigue el camino de los Héroes y nunca te perderás.
NPC_000444,A strange energy emanates from this fountain. What is it?,Una extraña energía emana de esta fuente. ¿Qué es?
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.","Esperamos, nos preparamos para lo peor y esperamos un futuro en el que los héroes resurjan una vez más."
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.","Mi nombre es Cuzrill Rembright y soy el Sabio Elementor. Preservo la historia de los Héroes y proporciono orientación para aquellos que deseen seguir el camino de Lillip, la Héroe Elementor."
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.","Confía en el legado de los Héroes, aventurero. Porque es todo lo que nos puede salvar."
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,¡Bienvenido a la #b#cff0000ffEstación de Dior#nc#nb! Puedes encontrar #b#cffff0000información sobre el vuelo#nc#nb aquí.
NPC_000449,"Please, if you can help me, I will be in your debt.","Por favor, si puedes ayudarme, estaré en deuda contigo."
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,Mi familia ha administrado la Estación de Flarine durante generaciones. Estoy orgullosa de seguir con la tradición.
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ","Mi nombre es Dior Christin. He vivido en Flarine toda mi vida y amo este lugar. ¡Mírame, no puedo dejar de rebotar! De todos modos, administro la estación aquí, ¡así que avísame si tienes alguna pregunta!"
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.","1. Primero, necesitarás comprar una escoba o una tabla y tener al menos el nivel 20 para poder volar.\n 2. Después, haz doble click en la tabla o la escoba en su inventario o simplemente muévela a una tecla de acceso rápido para subir a bordo."
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. Presiona la Barra Espaciadora para acelerar el vehículo volador. Presiona la Barra Espaciadora de nuevo para frenar. Piensa en el acelerador como un botón de alternancia entre *Acelerar* y *Frenar*.
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. Para navegar, mantén presionado el botón derecho del ratón y mueve la cámara en la dirección en la que quieras ir.\n Alternativamente, también puede usar las Teclas W, A, S y D para girar."
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.","5. Además, puedes hacer click en el botón derecho del ratón dos veces para bloquear la cámara. Esto te permite navegar sin mantener presionado el botón derecho del ratón. Si vuelves a hacer click dos veces, se desactivará este efecto."
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. Cualquiera puede volar en Madrigal. ¡Simplemente tienes que adquirir un vehículo volador! \n 7. Existen numerosas marcas y modelos de vehículos voladores. Intenta comprar en las tiendas de los jugadores o haz click en el icono Tienda de Artículos Premium junto al Botón de Inicio.
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!","Espero que la información te haya sido de ayuda. ¡Sigue tu destino, aviador! ¡Nos vemos en las nubes!"
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.","1. Ocasionalmente, te encontrarás con algunos masquerpets molestos mientras vuelas. Verás un cuadro rojo que los marca."
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ","2. Puedes apuntar a estas criaturas con el Botón Izquierdo del Ratón. Si los pierdes de vista mientras vuelas, aparecerá una flecha verde en el borde de la pantalla para indicar en qué dirección debes girar."
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. Para atacar a la criatura, simplemente acércate lo máximo que puedas y pulsa el Botón Izquierdo del Ratón o la Tecla Insertar.\n 4. Si quieres seguir al monstruo automáticamente, pulsa la Tecla Z."
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. Los Magicians y Acrobats pueden disparar a distancia mientras están en el aire. Los Mercenarys y los Assists deben acercarse para atacar cuerpo a cuerpo. ¡También puedes usar tus habilidades!
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!","6. Cuando derrotes a un masquerpet volador, cualquier botín que se te caiga se colocará en tu inventario automáticamente. Si no queda espacio en tu inventario, el botín se perderá, ¡así que ten cuidado!"
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7. ¡Esto a sido tu entrenamiento de combate de vuelo, cadete! Solo una cosa más... ¡No choques y te quemes! Jajaja, solo un poco de humor piloto."
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,¡Diviértete y mantente a salvo! ¡No olvides revisar tus seis!
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","¡Adiós, aventurero! No dudes en volver a visitarnos si tienes alguna pregunta sobre el vuelo."
NPC_000466,Why do we all have to wear the same outfit? ,¿Por qué tenemos que ir todos con la misma ropa?
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.","Rhisis creó los tres Dioses Payaso: Shade, Iblis y Bubble. Y les otorgó a cada uno de ellos un aspecto diferente de sí misma. Shade, imbuida del Miedo y la Ira de Rhisis, casi destruye nuestro hogar original, Roika."
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.","Soy Domek Ilujian, el Sabio Billposter. Estoy aquí para dejar constancia de la historia del Héroe Billposter, Roentel, y educar a los viajeros sobre la rica historia de Madrigal."
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.","Adiós, viajero. Si no aprendemos de nuestro pasado, estamos condenados a repetirlo."
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#b#cff8a004fComprueba aquí los resultados semanales de las #cfffc0000Batallas de Guilds!#nc#nb
NPC_000471,Only the most cunning of guilds can hope to achieve victory in the Guild Sieges. Are you ready for the challenge?,Solo las guilds más astutas pueden aspirar a lograr la victoria en las Batallas de Guilds. ¿Estás listo para el desafío?
NPC_000472,"Hello, it's very nice to meet you! I am the Rewards Manager for the Guild Siege Center. I can reward prize money, return application fees, or even show you this week's ranking for the Guild Siege.","¡Hola, es un placer conocerte! Soy la mánager de Recompensas del Centro de Batallas de Guilds. Puedo recompensar con el dinero del premio, devolver las tarifas de inscripción de entrada y mostrar la clasificación de esta semana para las Batallas de Guilds."
NPC_000473,Good luck to you! I hope I see you on the ranking charts!,¡Buena suerte! ¡Espero verte en las listas de clasificación!
NPC_000474,"Madrigal's ecosystem is truly fascinating! The more you discover, the greater the mystery!","¡El ecosistema de Madrigal es fascinante! ¡Cuanto más descubres, mayor es el misterio!"
NPC_000475,"Researching Madrigal's vast ecosystem, particularly that of the Masquerpets, is very rewarding. I get to work outdoors, and examine all of the strange creatures created by the Clown Goddess of Fear and Rage, Shade.","Investigar el vasto ecosistema de Madrigal, particularmente el de los Masquerpets, es muy gratificante. Me pongo a trabajar al aire libre y examino a todas las extrañas criaturas creadas por la Diosa Payaso del Miedo y la Ira, Shade."
NPC_000476,"My name is Dr. Estly and I am studying Madrigal's Ecosystem with my 2 brothers. Have you ever heard of Clockworks? He is the most amazing creature I have ever had the chance to study! Very, very dangerous, though.","Mi nombre es Dr. Estly y estoy estudiando el ecosistema de Madrigal con mis 2 hermanos. ¿Alguna vez has oído hablar de Clockworks? ¡Es la criatura más asombrosa que he tenido la oportunidad de estudiar! Es muy, muy peligroso."
NPC_000477,"Thanks for stopping by, friend. Let me know if you ever need any information on a specific creature.","Gracias por pasar, amigo. Avísame si alguna vez necesitas información sobre una criatura en específico."
NPC_000478,"Assists are way better than Mercenaries! Quiet Mustang! *chuckles* Hey you, c'mere if you want to learn about Assists!","¡Los Assists son mucho mejores que los Mercenarys! ¡Cállate Mustang! *jeje* ¡Oye tú, ven aquí si quieres aprender sobre los Assists!"
NPC_000479,"What is that crazy Mustang babbling about now... Ah, no matter. Every party needs an Assist. Any schmuck can wack a monster in the head, but we can do that AND play a support role! Do you like popularity? Than this is the job for you!","De qué está balbuceando este loco de Mustang ahora... Ah, no importa. Todas las partys necesitan un Assist. Cualquier idiota puede golpear a un monstruo en la cabeza, ¡pero podemos hacer eso Y desempeñar un papel de apoyo! ¿Te gusta la popularidad? ¡Entonces este es el trabajo para ti!"
NPC_000480,"I am Captain Elic Eward of the Madrigal Job Training Center. If you want to become an Assist, I can help you.","Soy el Capitán Elic Eward del Centro de Entrenamiento de Clase de Madrigal. Si quieres convertirte en Assist, puedo ayudarte."
NPC_000481,"Remember, every party needs an Assist! Don't leave home without us!","Recuerda, ¡todas las partys necesitan un Assist! ¡No salgas de casa sin nosotros!"
NPC_000482,Yay! I am so happy! Bubble smiles on us!,¡Hurra! ¡Estoy tan feliz! ¡Bubble nos sonríe!
NPC_000483,"I may not look like much, but I'm very powerful. I'm ready for anything! The Soldiers of Kion will prevail!","Puede que no lo parezca mucho, pero soy muy poderoso. ¡Estoy preparado para lo que sea! ¡Los Soldados de Kion triunfarán!"
NPC_000484,"My name is Eoners Archer and I am one of the hired soldiers of Kion. We are here to protect the citizens of Flarine, as long as the money is right. \n*wink*","Mi nombre es Eoners Archer y soy uno de los soldados contratados de Kion. Estamos aquí para proteger a los ciudadanos de Flarine, siempre que el dinero sea el adecuado.\n*guiño*"
NPC_000485,Love to Kion!!,¡¡Amor para Kion!!
NPC_000486,"Welcome to Flarine! Please, enjoy your stay!","¡Bienvenido a Flarine! ¡Por favor, disfrute su estancia!"
NPC_000487,"Flarine is the capital city of Madrigal. It may be a small city, but it's certainly the most beautiful. Feel free to come see me if you ever need anything.","Flarine es la ciudad capital de Madrigal. Puede que sea una ciudad pequeña, pero sin duda es la más hermosa. No dudes en venir a verme si alguna vez necesitas algo."
NPC_000488,I am the mayor of Flarine. The well-being of the citizens is my highest priority. Is there anything I can help you with?,Soy el alcalde de Flarine. El bienestar de los ciudadanos es mi máxima prioridad. ¿Hay algo en lo que pueda ayudarte?
NPC_000489,#b#cff8a004fWe have a #cfffc0000Guild Siege #b#cff8a004fevery Saturday. Speak to the Guild Siege Managers for more information!#nc#nb,#b#cff8a004fTenemos una #cfffc0000Batalla de Guilds#b#cff8a004f cada Sábado. ¡Habla con los mánagers de las Batallas de Guilds para más información!#nc#nb
NPC_000493,"*scribbles* Ah, yes! This is good stuff... I'm such a great writer! Now I just need a good protagonist...","*garabatea* ¡Ah, sí! Esto es bueno... ¡Soy un gran escritor! Ahora solo necesito un buen protagonista ..."
NPC_000494,"I am writing one of my best novels yet! It's action-packed, fast paced, dark, and even a little scary! It's about this hero who enters a dark cave and... well wait, if I tell you, you might steal my idea! Who are you anyway!?","¡Estoy escribiendo una de mis mejores novelas hasta ahora! ¡Está llena de acción, tiene un ritmo rápido, oscuro e incluso un poco aterrador! Se trata de un héroe que entra en una cueva oscura y ... bueno, espera, si te lo digo, ¡podrías robarme la idea! ¿¡De cualquier manera, quién eres!?"
NPC_000495,Pleased to meet you! My name is Gergantes Hambert. I live here in Flarine and I love it. I am a famous novelist as well as the Chairman of the Publication Society. Do you like to read?,"¡Encantado de conocerte! Mi nombre es Gergantes Hambert. Vivo aquí en Flarine y me encanta. Soy un novelista famoso, así como el presidente de la Sociedad de Publicaciones. ¿Te gusta leer?"
NPC_000496,"My next novel will be a best seller, I'm sure! Keep an eye out for it!","Mi próxima novela será un éxito de ventas, ¡Estoy seguro! ¡Estate atento!"
NPC_000497,"We, the Soldiers of Kion, are family! ","¡Nosotros, los soldados de Kion, somos familia!"
NPC_000498,"Don't speak to me as if you know me, stranger. I am the most feared martial artist in all of Madrigal. I can take you down with one finger!","No me hables como si me conocieras, forastero. Soy el que domina las artes marciales más temido de todo Madrigal. ¡Puedo derribarte con un dedo!"
NPC_000499,"My name is Ghalade Elore, if you must know. I am one of the hired Kion Soldiers for Flarine. I am a legend in the world of martial arts, as I've followed in the footsteps of Roentel. Don't cross me.","Mi nombre es Ghalade Elore, si quieres saberlo. Soy una de los Soldados de Kion contratados por Flarine. Soy una leyenda en el mundo de las artes marciales, ya que he seguido los pasos de Roentel. No me hagas enfadar. "
NPC_000500,Glory to Kion,Gloria a Kion
NPC_000501,Tucani! Would you PLEASE stop singing that stupid song? I have a headache...,¡Tucani! ¿Podrías POR FAVOR dejar de cantar esa estúpida canción? Me duele la cabeza...
NPC_000502,"Humans look down us because we used to do their work for them. But as 'smart' as humans may be, we are far stronger. We are by no means, inferior. Understand?","Los humanos nos menosprecian porque solíamos hacer su trabajo por ellos. Pero por más 'inteligentes' que sean los humanos, somos mucho más fuertes. De ninguna manera somos inferiores. ¿Comprendes?"
NPC_000503,"Yeah, not gonna happen. If you didn't already figure it out, we don't particularly like you people. So unless you have some sort of business to discuss, I suggest you leave. Now.","Ya, no va a pasar. Si aún no te has dado cuenta, no nos agrada la gente como vosotros. Así que a menos que tengas algún tipo de negocio que discutir, te sugiero que te vayas. Ahora."
NPC_000504,It's about time you left...,Ya es hora de que te vayas...
NPC_000505,Only the bravest of adventurers should dare to enter. Are you prepared?,Solo los aventureros más valientes deberían atreverse a entrar. ¿Estas preparado?
NPC_000506,"You are brave, young one. Go with honor.","Eres valiente, joven. Ve con honor."
NPC_000507,"If you have any doubts whatsoever, you should just quit now. Too much blood has been spilled already over all of this.","Si tienes alguna duda, deberías dejarlo ahora. Ya se ha derramado demasiada sangre con todo esto."
NPC_000508,You are indeed foolish if you think you can go in there alone. You must bring friends if you wish to have a even a small chance at victory.,Eres realmente idiota si crees que puede entrar allí tú solo. Debes traer amigos si quieres tener una pequeña posibilidad de vencer.
NPC_000509,You are not yet ready to challenge the beast within this lair. You are foolish if you think I would allow you to enter.,Todavía no estás listo para desafiar a la bestia que hay en esta guarida. Eres idiota si crees que te permitiría entrar.
NPC_000510,Travel to Northern Flarine and speak with the Novelist there. I cannot help you. ,Viaja a Flarine Norte y habla con el Novelista. Yo no puedo ayudarte.
NPC_000511,"No, not yet. You are not qualified to challenge this creature yet. Now please, leave in peace.","No, aún no. Aún no estás calificado para desafiar a esta criatura. Ahora, por favor, vete en paz."
NPC_000512,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.","Entonces, ¿quieres saber quién soy, hijo mío? Existo... y sin embargo, no existo. Eso es todo lo que necesitas saber y no te voy a decir más."
NPC_000513,"Farewell, brave one.","Adiós, valiente."
NPC_000514,"Worry not, Hormes. We will not fail. ","No te preocupes, Hormes. No fallaremos."
NPC_000515,"It's hard to interpret the ancient texts. They are extremely old and in poor condition. What we have discerned, is that the fight for peace is far from over, and we must prepare ourselves for what's coming.",Es difícil interpretar los textos antiguos. Son extremadamente viejos y están en malas condiciones. Lo que hemos discernido es que la lucha por la paz está lejos de terminar y debemos prepararnos para lo que se avecina.
NPC_000516,"My name is Guabrill Elldoradin, the Blade Wise Man. We've all come together to guide to adventurer's such as your self on the path of the Heroes. Will you stand up for Madrigal, young one?","Mi nombre es Guabrill Elldoradin, el Sabio Blade. Todos nos hemos unido para guiar a aventureros como tú en el camino de los Héroes. ¿Defenderás a Madrigal, joven?"
NPC_000517,The Heroes will never be forgotten. Stories of their sacrifice will be told for generations to come.,Los Héroes nunca serán olvidados. Las historias de su sacrificio se contarán para las generaciones venideras.
NPC_000518,"#b#cff8a004fWelcome, competitors! The #cfff60000Guild Siege Application Center #cff8a004fis open for business!#nc#nb","#b#cff8a004f¡Bienvenidos, competidores! ¡El #cfff60000Centro de Inscripción para las Batallas de Guilds#cff8a004f está abierto!#nc#nb"
NPC_000519,"If your guild has reached the point where you think you have the strength and numbers to compete against another guild, then you’re in the right place. Prove to everyone that you’re able to become a legend like Badza! ","Si tu guild ha llegado al punto en el que crees que tienes la fuerza y ​​los números para competir contra otr guild, estás en el lugar correcto. ¡Demuestra a todos que puedes convertirte en una leyenda como Badza!"
NPC_000520,"It's a pleasure to make your acquaintance. I am the Guild Siege Master of Flarine. Speak with me if you need general Guild Siege information, want to apply, form your party, or enter the arena.","Es un placer conocerte. Soy el mánager de las Batallas de Guilds de Flarine. Habla conmigo si necesitas información general sobre las Batallas de Guilds, si quieres inscribirte, formar tu alineación o entrar a la arena."
NPC_000521,For Glory!,¡Por la Gloria!
NPC_000522,I smell human... gross!,Huelo a un humano... ¡que asco!
NPC_000523,"We are superior to humans in all ways. You're lucky I'm even speaking to you. Now, what is it you want? Can't you see I'm busy?","Somos superiores a los humanos en todos los sentidos. Tienes suerte de que esté hablando contigo. Ahora, ¿qué es lo que quieres? ¿No ves que estoy ocupado?"
NPC_000524,"Who wants to know? You? Haha! Right, like I owe you anything at all, human. Why don't you make like a tree, and get out of here?","¿Quién quiere saber? ¿Tú? ¡Jaja! Bien, como si te debiera algo, humano. ¿Por qué no te haces como un árbol y te largas de aquí?"
NPC_000525,"Thanks for leaving, chump!","¡Gracias por irte, atontado!"
NPC_000526,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.","Entonces, ¿quieres saber quién soy, hijo mío? Existo... y sin embargo, no existo. Eso es todo lo que necesitas saber y no te voy a decir más."
NPC_000527,"Shade will return, this much is certain. We can only hope to be ready for her.","Shade volverá, esto esta claro. Solo podemos esperar que estemos listos."
NPC_000528,"We await the day of our impending doom. The day will come, and pass. We must stand together.",Esperamos el día de nuestra inminente perdición. El día llegará y pasará. Debemos permanecer unidos.
NPC_000529,"My name is Hormes Kudo, the Knight Wise Man. I lead those who wish to become a Knight successor, and I help to preserve the memory of the Heroes.","Mi nombre es Hormes Kudo, el Sabio Knight. Dirijo a aquellos que desean convertirse en sucesores de Knight y ayudo a preservar la memoria de los Héroes."
NPC_000530,Rhisis watch over you.,Rhisis te cuida.
NPC_000531,Draw your weapon and cut down everything that stands in your way! A Mercenary fears nothing!,¡Saca tu arma y corta todo lo que se interponga en tu camino! ¡Un Mercenary no le teme a nada!
NPC_000532,"The three most important things for a successful Mercenary are instinct, courage, and level headedness. If you possess these qualities, then you have what it takes to be a Mercenary.","Las tres cosas más importantes para tener éxito como Mercenary son el instinto, el coraje y la sensatez. Si posees estas cualidades, entonces tienes lo que se necesita para ser un Mercenary."
NPC_000533,"Hello, my friend. It is my pleasure to make your acquaintance. My name is Hyuit Jenive and I am a sergeant of the Madrigal Job Training Center. I help train Vagrants to become Mercenaries, after Mustang signs off on them, of course. ","Hola, amigo mio. Es un placer conocerte. Mi nombre es Hyuit Jenive y soy sargento del Centro de Entrenamiento de Clase de Madrigal. Ayudo a entrenar a los Vagrant para que se conviertan en Mercenarys, después de que Mustang los apruebe, por supuesto."
NPC_000534,"Keep your pride, courage and hope!","¡Mantén tu orgullo, coraje y esperanza!"
NPC_000535,"Welcome! If you need any help or information, please don't hesitate to ask.","¡Bienvenido! Si necesita ayuda o información, no dudes en preguntar."
NPC_000539,"Hi there, I have a quest for you!","¡Hola, tengo una misión para ti!"
NPC_000540,Welcome to Madrigal. You look lost! Is there anything I can help you with?,Bienvenido a Madrigal. ¡Pareces perdido! ¿Te puedo ayudar en algo?
NPC_000541,"I am Is, and I am one of the guides in Flarine City. If you need any help or information, just ask me or my twin sisters!","Soy Is, y soy una de las guías de la ciudad de Flarine. Si necesitas ayuda o información, ¡pregúntame a mí o a una de mis hermanas gemelas!"
NPC_000542,"There are several of us throughout Flarine and we all look alike so try not to get confused, tee hee! We confuse ourselves sometimes so it's alright if you do.","Hay varias de nosotras en Flarine y todas nos parecemos, así que trata de no confundirte, ¡je, je! A veces nos confundimos hasta nosotras, así que no pasa nada si te confundes."
NPC_000543,"Anyway, stop by and see me anytime if you need any help or information. That's what we're all here for!","De todos modos, visítame en cualquier momento si necesitas ayuda o información. ¡Para eso estamos aquí!"
NPC_000544,"Flarine is the most beautiful city in Madrigal, in my humble opinion. It's always spring here and I love it. Just be careful of all the Masquerpets outside the city.","Flarine es la ciudad más bonita de Madrigal, en mi humilde opinión. Aquí siempre es primavera y me encanta. Pero ten cuidado con todos los Masquerpets fuera de la ciudad."
NPC_000545,"If you're going to explore the wilds of Flaris, make sure you stock up on supplies from one of our many vendors here before you leave. ","Si vas a explorar las zonas salvajes de Flaris, asegúrate de abastecerte de suministros, se los puedes comprar a nuestros vendedores antes de partir."
NPC_000546,"There are many shops in the city that sell everything from food and drink, to weapons and armor. Have a look around to see what we have available!","Hay muchas tiendas en la ciudad que venden de todo, desde comida y bebida hasta armas y armaduras. ¡Echa un vistazo para ver todo lo que tenemos disponible!"
NPC_000547,"You can also purchase exotic items from the many private shops in the area. These shops are usually run by other adventurers, such as yourself.","También puedes comprar objetos exóticos de las numerosas tiendas privadas de la zona. Estas tiendas suelen estar a cargo de otros aventureros, como tú."
NPC_000548,People from all over Madrigal visit this city every day to shop and enjoy the sights. It is so beautiful here. Is there anything else I can assist you with? ,Gente de todo Madrigal visita esta ciudad a diario para comprar y disfrutar de las vistas. Es un lugar tan hermoso. ¿Hay algo más con que te pueda ayudar?
NPC_000549,"If your Health Points (HP) reach zero, you will die. Not to worry, though, you have several options when this happens.","Si tus Puntos de Salud (HP) llegan a cero, morirás. Pero no te preocupes, tienes varias opciones si eso llega a suceder."
NPC_000550,"If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died.","Si seleccionas Estrella de Vida, serás convocado en la ciudad y resucitarás. Alternativamente, los jugadores que eligieron la Clase de Assist te pueden resucitar en el mismo lugar donde te mataron."
NPC_000551,"In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place.","Además de esto, también puedes comprar un Pergamino de Resurrección seleccionando el ícono Tienda de Objetos Premium en tu barra de tareas. Esto te permite resucitar en el lugar donde te mataron."
NPC_000554,"Goodbye, adventurer. Enjoy your stay in Flarine!","Adiós, aventurero. ¡Disfruta de tu estancia en Flarine!"
NPC_000558,"I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!","Soy Iske Trinity y soy una de las guías de Flarine. También dirijo un salón de belleza. Si necesitas ayuda o información, ¡pregúntame a mí o a una de mis hermanas gemelas!"
NPC_000564,"My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Mi nombre es Ismerelda Trinity y soy una de las guías de Flarine. Si necesitas ayuda o información, ¡pregúntame a mí o a una de mis hermanas gemelas!"
NPC_000570,"I am Ispim Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Soy Ispim Trinity y soy una de las guías de Flarine. Si necesitas ayuda o información, ¡pregúntame a mí o a una de mis hermanas gemelas!"
NPC_000576,"I am Isruel Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Soy Isruel Trinity y soy una de las guías en Flarine. Si necesitas ayuda o información, ¡pregúntame a mí o a una de mis hermanas gemelas!"
NPC_000579,*sigh* I miss Kimberly so much. I can barely focus on my duties...,*suspiro* Echo mucho de menos a Kimberly. Apenas puedo concentrarme en mis obligaciones...
NPC_000580,"Would you do me a favor, please?","¿Me harías un favor, porfa?"
NPC_000581,"Ugh, I still get so many complaints about the machines I sold to Saint City and Darken City. I may have used substandard building materials from the Dekane Mine. Ah well...","Ugh, todavía recibo muchas quejas sobre las máquinas que vendí en las ciudades de Saint y Darken. Es posible que haya usado materiales de construcción de baja calidad de la Mina Dekane. En fin..."
