Key,English,Spanish
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.","#b#cff0000ff■ Intercambio entre jugadores#nb#nc\nDar o recibir objetos y Penya de otro personaje es un método de comercio. [[#cffff0000Haz clic con el botón izquierdo#nc en otro|#cffff0000Toca#nc otro]] personaje y selecciona Intercambiar en el menú. Esto le preguntará al otro personaje si quiere intercambiar.\n\n#b#cff0000ff■ Tienda privada#nb#nc\nPuedes vender tus objetos a otros jugadores. Cuando [[pulses|toques]] el botón Inicio, aparecerá un menú. En el menú selecciona tienda privada y se mostrará la ventana de la tienda privada. Puedes escribir un nombre para la tienda y seleccionar los objetos que quieras vender. Luego [[haz clic|toca]] el botón Aceptar para abrir la tienda privada. Si hay NPCs cerca de ti, la tienda privada no se abrirá."
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.","[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels."
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,Menú del Jugador
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.","#b#cff0000ff■ Menú del Personaje#nb#nc\nCuando [[#cffff0000hagas clic con el botón izquierdo#nc en otro|#cffff0000toques#nc a otro]] personaje, se mostrará un menú con varias opciones. Intercambiar, Agregar al Messenger, Invitar a la Party, Seguir, Ver equipo y Animar estarán en el menú, así que úsalas cuando lo necesites."
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],¡Has desbloqueado tu #bprimera habilidad#nb!\n\n[[Pulsa la tecla 'K'|Toca Habilidades en el menú principal]] para abrir la ventana #bArbol de Habilidades#nb.\n\n#cffff0000Objetivo: [[Pulsa la Tecla de acceso directo 'K'|Abre la ventana de Habilidades]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,Ahora [[haz clic en|toca]] el icono de la habilidad #b#cff2fbe6dClean Hit#nc#nb.\n\nUsa el #bbotón +#nb para atribuir puntos a la habilidad y el botón #bFinalizar#nb para confirmar los cambios.\n\n#cffff0000Objetivo: Usa puntos de habilidad
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,Ya estás preparado para #busar la habilidad#nb.\n\nArrastra el ícono #b#cff2fbe6dClean Hit#nc#nb a una ranura del #bAcceso Rápido#nb.\n\n[[Haz clic en|Toca]] un monstruo al que quieras #batacar#nb y [[haz clic o pulsa en|toca]] el ícono de habilidad para activarlo.\n\n#cffff0000Objetivo: Usa una habilidad
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],Has desbloqueado tu #bsegunda habilidad#nb.\n\nPuedes usar la #b[[Barra de Combo|Barra de Combo]]#nb para activar una secuencia de habilidades.\n\n[[Haz doble clic en el ícono de una habilidad en la ventana del árbol de habilidades o arrástralo a la barra de combo para añadir la habilidad.|Toca el botón #bAñadir al Combo#nb en la ventana de habilidades para añadir una habilidad a la Barra de Combo.]]\n\n#cffff0000Objetivo: Añadir una habilidad a la [[Barra de Combo|Barra de Combo]]
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[Haz clic en el ícono S a la izquierda de la barra de combo para activar la secuencia de habilidades. También puedes usar la Tecla de acceso directo 'C'.|Toca el botón #bCombo#nb para activar la secuencia de habilidades.]]\n\n#cffff0000Objetivo: Usa la [[Barra de Combo|Barra de Combo]]
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]","¿Vas a salir de la ciudad? ¡Vas a #bluchar contra monstruos#nb!\n\nSi quieres comprobar el #bestado#nb de tu personaje [[pulsa 'T' para ver la ventana de estado|mira la parte superior izquierda de la pantalla]].\n\nAhí se puede ver información como #bHP, MP, FP y Exp#nb.[[\n\n#cffff0000Objetivo: Pulsa la Tecla de acceso directo 'T'|]]"
TUTORIAL_STATUS_TITLE,Status Window,Ventana de Estado
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]","#b#cff0000ff■ Ventana de Estado#nb#nc\nPuedes comprobar la HP, MP, FP, Exp de tu personaje.[[\nLa Tecla de acceso directo es la 'T'.|]]"
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,¿Es duro luchar solo? Entonces #bhaz una party#nb con otros jugadores.\n\nJunto a tus compañeros de Party te será más fácil derrotar a los monstruos jefes.\n\nUsa\n#cffff0000/partyinvite NombreDelPersonaje\n#ncpara invitar a un jugador a la party.\n\nEmpezáis con una party básica y ésta sube de nivel a medida que lucháis juntos.
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],Puedes consultar la información sobre tu Party en la ventana Party [[pulsando 'P'|tocando #bParty#nb a la izquierda]].\n\nPuedes comprobar el nivel y la clase de los miembros de tu grupo.\n\n#cffff0000Objetivo: [[Pulsa la Tecla de acceso directo 'P'|Abre la ventana Party]]
TUTORIAL_PARTY_TITLE,Party,Party
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]","#b#cff0000ff■ Party#nb#nc\nUna Party es un grupo formado por al menos 2 jugadores. Los jugadores de la misma Party pueden atacar al mismo monstruo y recoger los objetos de los demás miembros. Los jugadores cercanos comparten los puntos Exp obtenidos al derrotar monstruos. El Líder de Party puede ajustar la distribución de Objetos y Exp.\n Derrotar monstruos juntos sube el nivel de la Party. Una vez que el Nivel de la Party alcanza el nivel 10, se puede cambiar a party avanzada para otorgar habilidades especiales al Líder de Party.\n Puedes invitar a otros jugadores a tu Party [[haciendo clic con el botón derecho|tocando]] al personaje y eligiendo #iInvitar a la Party#ni, o escribiendo #cffff0000/partyinvite [nombre del personaje]#nc en el chat.\n \n #b#cff0000ff■ Ventana de la Party#nb#nc Aquí puedes ver información sobre los miembros de la party, así como la configuración de la fiesta.[[\n La Tecla de acceso directo es la 'P'.|]]"
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,¡Ya tienes todo lo necesario para #bluchar#nb!\n\n[[Haz clic en|Toca]] un monstruo para seleccionarlo. Vuelve a [[hacer clic|tocar]] para comenzar a atacar. No olvides usar #bobjetos de comida#nb para recuperar tus puntos de vida cuando tu barra de HP esté baja o te #bmorirás#nb.\n\n[[Haz clic en|Toca]] el suelo si quieres #bcancelar un ataque#nb. ¡Buena suerte!
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.","Por cada hora que estés en línea, obtendrás un punto de Ánimo.\nHaz click en otro personaje y luego click en el icono ""Animar"" de la Ventana de Gestos (Tecla 'O') o Alt + Click izquierdo para dar ánimo a otro personaje.\nEl personaje que reciba tu ánimo tendrá un aumento del 5% de Exp por 10 minutos."
CLIENT_TUTORIAL_TITLE_000016,Cheer,Animar
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.","#b#cff0000ff■ Animar#nb#nc\nPuedes ganar puntos de ánimo por cada hora que estés conectado. Para dar ánimo a otro personaje, selecciona el personaje que quieres animar y abre la ventana de acciones (Tecla O) o pulsa Alt + Click izquierdo y escoge Animar en el menú. Los Personajes animados ganarán un 5% de Exp extra por 10 min."
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window","¿No tienes suficiente espacio en el inventario? No te preocupes.\nPuedes usar tu Banco hablando con el NPC [Oficina Pública] de cada ciudad y dándole a la opción Banco.\nDirígete hacia el sur de Flarine para encontrar a la NPC [Oficina Pública] Julia, al lado del buzón de correo.\n\n#cffff0000Requisito: Abrir la ventana de tu Banco"
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,Banco
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,#b#cff0000ff■ Banco#nb#nc\nPuedes utilizar el banco en cada oficina publica de cada pueblo. Haz clic en Banco en el menú del NPC.
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,¡Tienes una nueva misión!\n\nHabla con #b#cffa0a0ff%s#nc#nb para iniciar la misión #b%s#nb!\n\nRevisa el mapa y sigue el #carro sobre tu cabeza#nb.
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,¡Esta misión requiere que elimines #b#cffc32f07%dx#nc %s#nb!\n\nRevisa el mapa y sigue la #bflecha sobre tu cabeza#nb para alcanzarlos.
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,¡Esta misión requiere que recopiles #b#cffc32f07%dx#nc %s#nb!\n\nConsulta el mapa y sigue la #bflecha en la parte superior de tu cabeza#nb para llegar al área.\n\nLuego encuentra #b[[haz clic en|toca]] los elementos#nb para recogerlos del suelo.
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,¡Esta misión requiere que obtengas #b#cffc32f07%dx#nc %s#nb de #b%s#nb!\n\nConsulta el mapa y sigue la #bflecha en la parte superior de tu cabeza#nb para llegar al área.\n\nLuego #bderrota a los monstruos#nb para recolectar los artículos.
