Key,English,Spanish
PROPSKILL_TXT_000304,Bleeding,Sangrado
PROPSKILL_TXT_000305,"You are bleeding, suffering damage over time and reduced Attack Speed and Casting Speed.",Daña a un enemigo durante un período de tiempo y reduce su velocidad de ataque.
PROPSKILL_TXT_000306,Steal HP,Robo de Vida
PROPSKILL_TXT_000307,Drains life from an enemy.,Absorbe vida de un enemigo.
PROPSKILL_TXT_000308,Swordcross,Corte Cruzado
PROPSKILL_TXT_000310,Poison Sting,Aguijón Venenoso
PROPSKILL_TXT_000313,Damages an enemy over time.,Daña al enemigo durante un período de tiempo.
PROPSKILL_TXT_000314,Chill of Death,Escalofrío de Muerte
PROPSKILL_TXT_000315,"You are chilled, suffering reduced Attack Speed and Casting Speed.",Disminuye la velocidad de ataque y aumenta el tiempo de lanzar la habilidad.
PROPSKILL_TXT_000319,You fainted.,Te has desmayado.
PROPSKILL_TXT_000320,Krrr's Poison,Veneno de Krrr
PROPSKILL_TXT_000324,Berserker Mushroom,Locura de Seta
PROPSKILL_TXT_000325,Increases Attack and Attack Speed.,Aumenta el ataque y la velocidad de ataque.
PROPSKILL_TXT_000326,Protective Tree Bark,Corteza Protectora
PROPSKILL_TXT_000327,Reduces incoming damage by wrapping your body in tree bark.,Aumenta la defensa envolviendo el cuerpo en corteza de árbol.
PROPSKILL_TXT_000328,Buff Break,Rompe Buffs
PROPSKILL_TXT_000330,Buff Break X,Rompe Buffs X
PROPSKILL_TXT_000350,Burn,Quemado
PROPSKILL_TXT_000351,Damages the target continuously over time.,Daña al enemigo continuamente durante un tiempo.
PROPSKILL_TXT_000380,Shield Bash,Golpe de Escudo
PROPSKILL_TXT_000381,"Strikes the target with your shield, with a chance to stun. Requires a shield.",Ataca al objetivo con un escudo. Este ataque tiene la posibilidad de aturdir a tu enemigo. Requiere un escudo.
PROPSKILL_TXT_000378,Grand Rage,Gran Furia
PROPSKILL_TXT_000379,A powerful one-handed attack that recovers FP equal to 5% of the damage dealt.,Fuerte ataque con un arma de una mano que convierte el 5% del daño que infliges en FP.
PROPSKILL_TXT_000384,Heart of Fury,Corazón Furioso
PROPSKILL_TXT_000385,Enhances combat ability at the cost of 1% of your maximum FP per strike. Damage is increased by 10% of your maximum FP. Requires a one-handed weapon.,Aumenta las capacidades de combate a costa de un 1% de tu FP máxima en cada golpe. El daño aumentará un 10% de tu FP máxima. Requiere un arma de una mano.
PROPSKILL_TXT_100000,Moon Beam,Rayo Lunar
PROPSKILL_TXT_100001,"Calls upon the moon to afflict the target, dealing damage over time and making them more susceptible to all incoming damage.",Pide a la luna que debilite al objetivo. Todo el daño infligido al objetivo mientras la habilidad está activa aumenta.
PROPSKILL_TXT_100002,Shade's Support,Ayuda de Shade
PROPSKILL_TXT_100003,Protects the monster from stun and rooting debuffs.,Protege al monstruo del aturdimientos y de trampas de movimiento.
PROPSKILL_TXT_100004,Shade's Boost,Impulso Sombra
PROPSKILL_TXT_100005,Increases the monster's movement speed.,Aumenta la velocidad de los monstruos.
PROPSKILL_TXT_100006,Dragon's Grace,Divinidad del Dragón
PROPSKILL_TXT_100007,"Empowered by your dragon, gaining increased Attack.",La Divinidad del Dragón desata tu poder de ataque.
PROPSKILL_TXT_100008,Lion's Grace,Divinidad del León
PROPSKILL_TXT_100009,"Empowered by your lion, gaining increased max HP.",La Divinidad del León desata tu Salud.
PROPSKILL_TXT_100010,Tiger's Grace,Divinidad del Tigre
PROPSKILL_TXT_100011,"Empowered by your tiger, gaining increased Critical Damage.",La Divinidad del Tigre desata tu Daño Crítico.
PROPSKILL_TXT_100012,Fox's Grace,Divinidad del Zorro
PROPSKILL_TXT_100013,"Empowered by your fox, gaining increased Attack and Casting Speed.",La Divinidad del Zorro desata tu habilidad de daño y velocidad de lanzamiento.
PROPSKILL_TXT_100014,Rabbit's Grace,Divinidad del Conejo
PROPSKILL_TXT_100015,"Empowered by your rabbit, gaining increased Speed.",La Divinidad del Conejo desata tu velocidad.
PROPSKILL_TXT_100016,Griffin's Grace,Divinidad del Grifo
PROPSKILL_TXT_100017,"Empowered by your griffin, taking reduced Incoming Damage.",La Divinidad del Grifo desata tu defensa al daño recibido.
PROPSKILL_TXT_100018,Unicorn's Grace,Divinidad del Unicornio
PROPSKILL_TXT_100019,"Empowered by your unicorn, gaining increased Block.",La Divinidad del Unicornio desata tu tasa de bloqueo.
PROPSKILL_TXT_100020,Angel's Grace,Divinidad del Ángel
PROPSKILL_TXT_100021,"Empowered by your angel, gaining increased Critical Damage.",La Divinidad del Ángel desata tu Daño Crítico.
PROPSKILL_TXT_100022,King Crab's Grace,Divinidad del Rey Cangrejo
PROPSKILL_TXT_100023,"Empowered by your king crab, gaining increased Block Penetration.",La Divinidad del Rey Cangrejo desata tu penetración al bloqueo.
PROPSKILL_TXT_100024,Call of Fury,Llamada de Furia
PROPSKILL_TXT_100025,Lets out a furious shout that forces the target enemy and surrounding enemies to focus their attacks on you.,Una llamada que confunde al objetivo obligándolo a él y a los enemigos cercanos a atacarte.
PROPSKILL_TXT_100026,Heart of Sacrifice,Corazón de Sacrificio
PROPSKILL_TXT_100027,Redirects damage taken by the target player to yourself.,Redirige el daño recibido de un jugador hacia ti.
PROPSKILL_TXT_000392,Rending Entry,Entrada Rending
PROPSKILL_TXT_000393,"Blink to a target point, damaging nearby enemies with a chance to immobilize them. If an enemy is defeated by this attack, Rending Entry's cooldown is reset.","Teletransportate a la posición de clic del cursor, causando daño a los enemigos cercanos. Posibilidad de ralentizar al enemigo. Si un enemigo muere a causa de este ataque, el tiempo de reutilización de Rending Entry se reinicia."
PROPSKILL_TXT_000394,Barrier of Life,Barrera de Vida
PROPSKILL_TXT_000395,Grants the target a barrier that causes all incoming hits to be blocked for a short duration.,El objetivo bloqueará el siguiente golpe entrante pase lo que pase.
PROPSKILL_TXT_000430,Gravity Well,Pozo de Gravedad
PROPSKILL_TXT_000431,Creates a gravity well at a target point that greatly slows enemies within the area.,Crea un pozo de gravedad en la posición del cursor que ralentiza a los enemigos de la zona.
PROPSKILL_TXT_000440,Eye of the Storm,Ojo de la Tormenta
PROPSKILL_TXT_000441,"Summons a violent storm around you that pushes enemies back on contact, forming a barrier that prevents enemies from approaching.","Invoca un tornado a tu alrededor, haciendo retroceder a los enemigos cercanos y creando una barrera que impide que te alcancen."
PROPSKILL_TXT_000424,Sury's Tenacity,Tenacidad de Sury
PROPSKILL_TXT_000425,"Grants immunity to crowd control and increased incoming healing, but prevents skill usage.",Vuélvete inmune al control de masas a costa de perder tu capacidad de lanzar habilidades y aumentar la curación entrante.
PROPSKILL_TXT_000400,Jester's Blast,Explosión del Bufón
PROPSKILL_TXT_000401,"Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range.","Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range."
PROPSKILL_TXT_000402,Boomburst,Estallido
PROPSKILL_TXT_000403,"Fires a long-range projectile that detonates on impact, knocking down the target enemy and surrounding enemies.",Disparo de largo alcance que lanza una onda de choque en una zona alrededor del objetivo. Este ataque derriba a los enemigos alrededor del objetivo afectado.
PROPSKILL_TXT_000404,Raon's Fire,Fuego de Raon
PROPSKILL_TXT_000405,Reduces fire resistance by 20%.,Reduce la resistencia al fuego un 20%.
PROPSKILL_TXT_000406,Herness' Water,Agua de Herness
PROPSKILL_TXT_000407,Reduces water resistance by 20%.,Reduce la resistencia al agua un 20%.
PROPSKILL_TXT_000408,Ishirut's Spark,Chispa de Ishirut
PROPSKILL_TXT_000409,Reduces electric resistance by 20%.,Reduce la resistencia eléctrica un 20%.
PROPSKILL_TXT_000410,Shelid's Earth,Tierra de Shelid
PROPSKILL_TXT_000411,Reduces earth resistance by 20%.,Reduce la resistencia a tierra un 20%.
PROPSKILL_TXT_000412,Ipuli's Breath,Aliento de Ipuli
PROPSKILL_TXT_000413,Reduces wind resistance by 20%.,Reduce la resistencia al viento un 20%.
PROPSKILL_TXT_100028,Lifesteal,Bálsamo Vital
PROPSKILL_TXT_100029,Mysterious Energy,Energía Misteriosa
PROPSKILL_TXT_100030,A mysterious magic energy is preventing you from moving.,Una misteriosa Energía Mágica te impide moverte.
PROPSKILL_TXT_100031,Bolstered,Reforzado
PROPSKILL_TXT_100032,Your defenses are enhanced.,Tus defensas se han reforzado.
PROPSKILL_TXT_100033,Explode,Explotar
PROPSKILL_TXT_100034,Curse of the Drowned Rangda,Maldición del Rangda Ahogado
PROPSKILL_TXT_100035,"Monsters have increased attack, but take increased damage.",Los monstruos han aumentado su ataque y el daño recibido.
PROPSKILL_TXT_100036,Shade's Cruel Bargain,El Cruel Trato de Shade
PROPSKILL_TXT_100037,"Monsters explode on death, but have an increased drop rate.","Todos los monstruos explotan al morir, pero tienen más tasa de caída."
PROPSKILL_TXT_100038,Iblis Touched,Iblis Tocado
PROPSKILL_TXT_100039,"Monsters reflect damage, but have an increased drop rate.","Los monstruos reflejan el daño, pero tienen más tasa de caída."
PROPSKILL_TXT_100040,Rhisis' Assistance,Ayuda de Rhisis
PROPSKILL_TXT_100041,"Monsters regenerate a percentage of their HP per second, but grant increased EXP.","Los monstruos regeneran un porcentaje de su salud por segundo, pero dan más experiencia."
PROPSKILL_TXT_100042,"Monsters have increased movement speed, but take increased damage.","Los monstruos tienen mayor velocidad, pero mayor daño recibido."
PROPSKILL_TXT_100043,Dagger from Within,Daga Interior
PROPSKILL_TXT_100044,"Monsters have increased Critical Chance, but grant increased EXP.","Los monstruos tienen más probabilidad de crítico, pero dan más experiencia."
PROPSKILL_TXT_100045,Phantom Pain,Dolor Fantasma
PROPSKILL_TXT_100046,"Monsters have a chance to strike twice, but have an increased drop rate.","Los monstruos tienen una probabilidad de golpear dos veces, pero tienen más tasa de caída."
PROPSKILL_TXT_100047,Drain of Iblis,Fuga de Iblis
PROPSKILL_TXT_100048,"Monsters gain lifesteal, but take increased damage.","Los monstruos tienen Robo de Vida, pero el daño recibido aumenta."
PROPSKILL_TXT_100049,Shade's Adrenaline,Adrenalina de Shade
PROPSKILL_TXT_100050,"Monsters have increased Attack Speed, but have an increased drop rate.","Los monstruos atacan más rápido, pero tienen más tasa de caída."
PROPSKILL_TXT_100051,Life-linked,Vida Vinculada
PROPSKILL_TXT_100052,This entity cannot be defeated while its life-linked target remains above a certain HP threshold.,Esta entidad no morirá hasta que el eslabón de vida esté por debajo de un determinado umbral de PV.
PROPSKILL_TXT_100053,Kraken's Revenge,Venganza del Kraken
PROPSKILL_TXT_100054,Rapidly regenerating HP due to rage.,Recuperación rápida de la salud como consecuencia de la rabia.
PROPSKILL_TXT_100055,Ice Patch,Parche de Hielo
PROPSKILL_TXT_100056,Slowed by an ice patch.,Ralentizado por una Placa de Hielo.
PROPSKILL_TXT_100057,Chill of the Ghostly Emperor,Escalofrío del Emperador Fantasma
PROPSKILL_TXT_100058,The dungeon is covered in patches of ice that slow you down. Increased drop rate.,La Mazmorra está cubierta de placas de hielo que ralentizan. Más tasa de caída.
PROPSKILL_TXT_100059,Webbed,Palmeado
PROPSKILL_TXT_100060,A sticky web slows your movement.,Una telaraña pegajosa ralentiza tu movimiento.
PROPSKILL_TXT_100061,Battered,Maltratado
PROPSKILL_TXT_100062,A brutal strike has shattered your defenses. You take more damage than usual.,Un golpe brutal ha destrozado tus defensas. Recibes más daño de lo habitual.
PROPSKILL_TXT_100063,Poisoned,Envenenado
PROPSKILL_TXT_100064,Reduces your HP Restoration.,Reduce la cantidad de curación recibida.
PROPSKILL_TXT_100065,Misty Touch,Toque Brumoso
PROPSKILL_TXT_100066,Reduces your accuracy.,Reduce la probabilidad de golpe.
PROPSKILL_TXT_100067,Hardened Carapace,Caparazón Endurecido
PROPSKILL_TXT_100068,"The enemy anticipates your movements, reducing damage taken from your attacks.",El enemigo ha previsto tus movimientos y resiste tus ataques.
PROPSKILL_TXT_100069,Mind Shatter,Destrucción Mental
PROPSKILL_TXT_100070,"Your concentration has been shattered, reducing your magic damage.",Toda concentración se ha detenido. Tu capacidad de crear magia se ha reducido.
PROPSKILL_TXT_100071,Undying,Inmortal
PROPSKILL_TXT_100072,Life-linked to another entity.,Hay una entidad de vida ligada a ésta.
PROPSKILL_TXT_100073,Reflective Shell,Carcasa Reflectante
PROPSKILL_TXT_100074,A portion of the damage you deal to this monster is reflected back to you.,Parte del daño infligido a este monstruo se refleja en ti.
PROPSKILL_TXT_100075,Siren's Call,Canto de Sirena
PROPSKILL_TXT_100076,"The Siren draws you closer. Her pain is your pain, redirecting a portion of any damage dealt to her to you.",La Sirena te atrae. Tu dolor es su dolor.
PROPSKILL_TXT_100077,Double Vision,Visión Doble
PROPSKILL_TXT_100078,"Your perception fractures. You take double damage, but your damage against monsters is doubled.",Estás viendo doble. Y sintiendo doble..
PROPSKILL_TXT_100079,Pack Tactics,Tácticas de Manada
PROPSKILL_TXT_100080,This monster gains increased Attack while fighting alongside allies.,Este monstruo es fiel a la manada.
PROPSKILL_TXT_100081,"You are caught in a gravitational well, suffering damage over time and greatly reduced movement speed.",Un pozo de gravedad te ralentiza y daña considerablemente.
PROPSKILL_TXT_100082,"This monster steals your life force, but takes 5% more damage.","Este monstruo roba tu fuerza vital, pero recibe un 5% más de daño."
PROPSKILL_TXT_100083,Curse of the Demon Lord,Maldición del Señor Demonio
PROPSKILL_TXT_100084,"The Demon Lord has cursed you with overwhelming exhaustion, greatly reducing Speed, Attack Speed, and Casting Speed, and lowering all stats.",El Señor Demonio te ha maldecido con una abrumadora sensación de agotamiento.
PROPSKILL_TXT_100085,Blessing of the Golden Aibatt,Sensación de Generosidad
PROPSKILL_TXT_100086,"Blessed by the Golden Aibatt's generosity, this monster grants 10% increased EXP and drop rates when defeated.",Este monstruo se siente generoso y tendrá un bonus de Caída y Exp del 10%.
PROPSKILL_TXT_100087,Shade's Swiftness,Rapidez de Shade
PROPSKILL_TXT_100088,"Shade is a powerful god of fear and rage, and they grant this buff to players by imbuing them with a gust of wind that enhances their reflexes and allows them to move faster.","Shade es un poderoso dios del miedo y la rabia, y otorga esta ventaja a los jugadores imbuyéndolos de una ráfaga de viento que mejora sus reflejos y les permite moverse más rápido."
PROPSKILL_TXT_100089,Iblis' Fortitude,Fortaleza de Iblis
PROPSKILL_TXT_100090,"Iblis is a revered god of apathy and neutrality, and they grant this buff to players by infusing them with a burst of life energy that increases their maximum health and allows them to withstand more damage.","Iblis es un dios venerado de la apatía y la neutralidad, y otorga esta ventaja a los jugadores infundiéndoles una explosión de energía vital que aumenta su salud máxima y les permite resistir más daño."
PROPSKILL_TXT_100091,Bubble's Bulwark,Baluarte de Burbuja
PROPSKILL_TXT_100092,"Bubble is a legendary god of joy and purity, and they grant this buff to players by creating a powerful shield that provides an extra layer of defense against enemy attacks.","Burbuja es un dios legendario de la alegría y la pureza, y otorga este beneficio a los jugadores al crear un poderoso escudo que es una capa adicional de defensa contra los ataques enemigos."
PROPSKILL_TXT_100093,Guild's Enhancement,Mejora de Gremio
PROPSKILL_TXT_100094,Donate G-Tokens to your guild and upgrade this enhancement's level!,¡Dona G-Tokens a tu gremio y aumenta el nivel de esta mejora!
PROPSKILL_TXT_100095,Spiritual Overcharge,Posibilidad Sobrecarga Espiritual
PROPSKILL_TXT_100096,Healing Grace,Oportunidad Gracia Curativa
PROPSKILL_TXT_100097,Prankster's Escape,Oportunidad Escapar Bromista
PROPSKILL_TXT_100098,Last Stand,Oportunidad Última Resistencia
PROPSKILL_TXT_100099,Aura Burst,Probabilidad Explosión Aura
PROPSKILL_TXT_100100,Supercharged,Sobrealimentado
PROPSKILL_TXT_100101,Crackling energy envelops the target. Increases the Drop Chance and Experience of this monster by 10%.,Crackling energy envelops the target. Increases the Drop Chance and Experience of this monster by 10%.
PROPSKILL_TXT_100102,Static,Estática
PROPSKILL_TXT_100103,Sparks of power drain your strength. Run away to prevent it from spreading!,Las chispas de poder agotan tu fuerza. ¡Huye para evitar que se propague!
PROPSKILL_TXT_100104,Tethered,Atado
PROPSKILL_TXT_100105,You are bound by a tether! Create distance to break it!,¡Estás atado! ¡Adistanciate para romper la atadura!
PROPSKILL_TXT_100106,Slowed,Ralentizado
PROPSKILL_TXT_100107,Waterbomb,Posibilidad Bomba de Agua
PROPSKILL_TXT_100108,Jungle Fever,Fiebre Selva
PROPSKILL_TXT_100109,"A disease spreads through your body. Hopefully, the fever breaks.",La enfermedad se propaga por su cuerpo. Ojalá la fiebre baje.
PROPSKILL_TXT_100110,PlayPark's Launch Buff,Potenciador Lanzamiento PlayPark
PROPSKILL_TXT_100111,Enjoy increased Experience and Drops up to Level 119!,¡Disfruta de una mayor experiencia y caídas hasta el nivel 119!
PROPSKILL_TXT_100112,Artifact Power,Artifact Power
PROPSKILL_TXT_100113,"Your team's control over artifacts empowers you, increasing your damage against Kalgas!","Your team's control over artifacts empowers you, increasing your damage against Kalgas!,El dominio de artefactos de tu equipo te otorga poder, aumentando tu daño contra Kalgas."
PROPSKILL_TXT_100114,Kalgas Poison,Veneno de Kalgas
PROPSKILL_TXT_100115,Poison spreads through your body.,El veneno se propaga por tu cuerpo.
PROPSKILL_TXT_100116,Kalgas' Dominance,La dominación de Kalgas
PROPSKILL_TXT_100117,The enemy team has claimed total dominance! Your team cannot damage Kalgas until an artifact is reclaimed.,¡El equipo enemigo ha obtenido el dominio total! Tu equipo no puede dañar a Kalgas hasta que se recupere un artefacto.
PROPSKILL_TXT_100118,2nd Anniversary Guild's Enhancement,Mejora de gremio del 2.º aniversario
PROPSKILL_TXT_100119,Donate 2nd Anniversary Tokens to your guild and upgrade this enhancement's level!,¡Dona fichas del 2.º aniversario a tu gremio y mejora el nivel de esta mejora!
PROPSKILL_TXT_100120,Poison (From Weapon),Veneno (del arma)
PROPSKILL_TXT_100121,Stun (From Weapon),Aturdimiento (del arma)
PROPSKILL_TXT_100122,Bleeding (From Weapon),Sangrado (del arma)
PROPSKILL_TXT_100123,Increases FP and MP Restoration by 10% for you and your partner for 10 minutes.,Aumenta en un 10% la recuperación de FP y MP para ti y tu pareja durante 10 min.
PROPSKILL_TXT_100124,Madrigal Stroll,Paseo por Madrigal
PROPSKILL_TXT_100125,Increases movement speed by 5% for you and your partner for 10 minutes.,Aumenta la velocidad de movimiento en un 5% para ti y tu pareja durante 10 minutos.
PROPSKILL_TXT_100126,Field Outing,Field Outing
PROPSKILL_TXT_100127,Reload the Experience Lock Gauge by 5% of the maximum.,Recarga un 5% del máximo del medidor de bloqueo de experiencia.
PROPSKILL_TXT_100128,Party Together,En Grupo
PROPSKILL_TXT_100129,Increases party experience by 10% for 30 minutes while you and your partner are in the same party.,Aumenta la experiencia del grupo en un 10% durante 30 minutos mientras tú y tu pareja estén en el mismo grupo.
PROPSKILL_TXT_100130,Golden Luck,Suerte dorada
PROPSKILL_TXT_100131,Increases drop rate and Penya gained by 5% for you and your partner for 10 minutes.,Aumenta la probabilidad de obtención y la Penya obtenida en un 5% para ti y tu pareja durante 10 minutos.
PROPSKILL_TXT_100132,Stamina Boost,Aumento de resistencia
PROPSKILL_TXT_100133,Increases all stats by 5 for you and your partner for 10 minutes.,Aumenta todas las estadísticas en 5 para ti y tu pareja durante 10 min.
PROPSKILL_TXT_100134,Sky's Blessing,Bendición celestial
PROPSKILL_TXT_100135,Increases flight speed by 3 km/h for you and your partner for 5 minutes.,Aumenta la velocidad de vuelo en 3 km/h para ti y tu pareja durante 5 minutos.
PROPSKILL_TXT_100136,Cheer of Love,Ánimo de amor
PROPSKILL_TXT_100137,"Cheered on by your partner, your EXP rate is increased by 5%.","Animado por tu pareja, tu tasa de EXP aumenta en un 5%."
PROPSKILL_TXT_100138,Happy Jump,Salto feliz
PROPSKILL_TXT_100139,Increases Jump Height by 50 for you and your partner for 10 minutes.,Aumenta la altura de salto en 50 para ti y tu pareja durante 10 minutos.
PROPSKILL_TXT_100140,Swift Recovery,Recuperación rápida
PROPSKILL_TXT_100141,Herb Gathering,Recolección de hierbas
PROPSKILL_TXT_100142,Gather various herbs.,Recolecta diversas hierbas.
PROPSKILL_TXT_100143,Wood Cutting,Tala de madera
PROPSKILL_TXT_100144,Cut down trees.,Tala árboles.
PROPSKILL_TXT_100145,Mining,Minería
PROPSKILL_TXT_100146,Mine various ores and gems.,Extrae diversos minerales y gemas.
PROPSKILL_TXT_100147,Fishing,Pesca
PROPSKILL_TXT_100148,Catch various fish.,Captura diversos peces.
PROPSKILL_TXT_100149,Cooking,Cocina
PROPSKILL_TXT_100150,Cook various foods.,Cocina diversos alimentos.
PROPSKILL_TXT_100151,Alchemy,Alquimia
PROPSKILL_TXT_100152,Produce various potions.,Produce diversas pociones.
PROPSKILL_TXT_100153,Carpentry,Carpintería
PROPSKILL_TXT_100154,Craft furniture and other items.,Fabrica muebles y otros objetos
PROPSKILL_TXT_100155,Smithing,Herrería
PROPSKILL_TXT_100156,Create various accessories.,Crea diversos accesorios.
PROPSKILL_TXT_FWC_202501,Grinder's Blessing,Bendición del forjador
PROPSKILL_TXT_FWC_202502,Madrigal's elites guide you!,¡Los élites de Madrigal te guían!.
PROPSKILL_TXT_FWC_202503,Bubble's Fortune,Fortuna de Bubble's
PROPSKILL_TXT_FWC_202504,Madrigal's most fortunate guide you!,¡La fortuna de Madrigal te guía.!
PROPSKILL_TXT_150000,Harlequin's Greeting,Saludo del Arlequín
PROPSKILL_TXT_150001,"Perform a quick step, teleporting behind your target with a swift attack.",Da un paso rápido y teletranspórtate detrás de tu objetivo para asestar un ataque veloz.
PROPSKILL_TXT_150002,Shadow Attack,Ataque de sombras
PROPSKILL_TXT_150003,"Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced.","Teletranspórtate instantáneamente detrás de tu objetivo para infligir daño. Si se usa mientras estás invisible, el siguiente ataque automático dentro de los tres segundos será un golpe crítico y el tiempo de reutilización se reducirá."
PROPSKILL_TXT_150004,Range Increase,Aumento de rango
PROPSKILL_TXT_150005,Harlequin's Charge,Carga de Arlequín
PROPSKILL_TXT_150006,Gather strength to perform a powerful charging attack against a single enemy.,Reúne fuerza para realizar un poderoso ataque de carga contra un solo enemigo.
PROPSKILL_TXT_150007,Increased Damage,Aumento de daño
PROPSKILL_TXT_150008,Reduced Charge Time,Tiempo de carga reducido
PROPSKILL_TXT_150009,Reduced Cooldown,Tiempo de reutilización reducido
PROPSKILL_TXT_150010,Alter Ego,Mi otro yo
PROPSKILL_TXT_150011,"Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death.","Vuélvete invisible y crea un clon en tu posición que corre en una dirección aleatoria, refleja el daño y explota al morir."
PROPSKILL_TXT_150012,Maintain Ego,Maintain Ego
PROPSKILL_TXT_150014,Special Yo-Yo Mastery,Dominio Especial del Yo-Yo
PROPSKILL_TXT_150015,"Increases auto attack damage, multistrike chance, and Yo-Yo range when used.","Aumenta el daño de los ataques automáticos, la probabilidad de multigolpe y el alcance del Yo-Yo al usarse."
PROPSKILL_TXT_150016,Auto Attack,Ataque Automático
PROPSKILL_TXT_150017,Range,Rango
PROPSKILL_TXT_150018,Multistrike,Multiataque
PROPSKILL_TXT_150019,Critical Yo-Yo Mastery,Dominio Crítico del Yo-Yo
PROPSKILL_TXT_150020,String Yo-Yo Mastery,String Yo-Yo Mastery
PROPSKILL_TXT_150021,Critical Stab,Puñalada Crítica
PROPSKILL_TXT_150022,"Your critical chance is lowered, but critical damage is increased.","Tu probabilidad de golpe crítico se reduce, pero el daño crítico aumenta."
PROPSKILL_TXT_150024,Increased Duration,Mayor duración
PROPSKILL_TXT_150026,Shadow Strike,Golpe de Sombra
PROPSKILL_TXT_150027,Attacking from behind while invisible deals additional damage.,Atacar por la espalda mientras estás invisible inflige daño adicional.
PROPSKILL_TXT_150028,Agility,Agilidad
PROPSKILL_TXT_150029,Movement speed temporarily increases after leaving invisibility.,La velocidad de movimiento aumenta temporalmente después de salir de la invisibilidad.
PROPSKILL_TXT_150030,Concentration [Nen],Concentración [Nen]
PROPSKILL_TXT_150031,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.,Concentra tu mente para obtener Nen al usar esta habilidad. Puedes acumular hasta 10 de Nen con esta habilidad. Los efectos de las acumulaciones de Nen se multiplican según la cantidad de acumulaciones que tengas actualmente.
PROPSKILL_TXT_150032,Forced Critical Hit,Golpe crítico forzado
PROPSKILL_TXT_150033,Your next auto attack is guaranteed to be a critical hit.,Tu próximo ataque automático será un golpe crítico garantizado.
PROPSKILL_TXT_150034,"Your critical chance is capped at 10%, while greatly increasing critical damage.","Tu probabilidad de golpe crítico se limita al 10%, mientras que el daño crítico aumenta considerablemente."
PROPSKILL_TXT_150035,Barrage,Bombardeo
PROPSKILL_TXT_150036,Normal attacks have a chance to fire double arrows.,Los ataques normales tienen una probabilidad de disparar flechas dobles.
PROPSKILL_TXT_150037,Increased Strike,Golpe Aumentado
PROPSKILL_TXT_150038,Maintain Buff,Mantener Buff
PROPSKILL_TXT_150040,Heavy Shot,Disparo Pesado
PROPSKILL_TXT_150041,Knocks back the target with an arrow.,Empuja al objetivo hacia atrás con una flecha.
PROPSKILL_TXT_150042,Increased Knockback,Retroceso aumentado
PROPSKILL_TXT_150043,Group Knockback,Retroceso en área
PROPSKILL_TXT_150045,Repelling Shot,Disparo repelente
PROPSKILL_TXT_150046,Leap backwards after attacking the target.,Salta hacia atrás después de atacar al objetivo.
PROPSKILL_TXT_150047,Long Jump,Salto Largo
PROPSKILL_TXT_150048,Debuff,Debuff
PROPSKILL_TXT_150050,Condor Dive,Zambullida del cóndor
PROPSKILL_TXT_150051,Unleashes an area attack within the designated range.,Desata un ataque en área dentro del rango designado.
PROPSKILL_TXT_150054,Quiver Master,Maestría de carcaj
PROPSKILL_TXT_150055,Swift Hands,Manos ágiles
PROPSKILL_TXT_150056,Your action speed increases when using non-magical skills.,Tu velocidad de acción aumenta al usar habilidades no mágicas.
PROPSKILL_TXT_150057,Eagle Eye,Ojo de águila
PROPSKILL_TXT_150058,Call upon your inherent eagle to increase bow range.,Invoca tu águila interior para aumentar el alcance del arco.
PROPSKILL_TXT_150059,Arcane Enchantment,Encantamiento Arcano
PROPSKILL_TXT_150060,Provide Elemental status to the skills..,Otorga estado elemental a las habilidades..
PROPSKILL_TXT_150061,Increased Element,Elemento Aumentado
PROPSKILL_TXT_150062,Decreased Element,Elemento Disminuido
PROPSKILL_TXT_150063,Elemental Debuff,Debilitación Elemental
PROPSKILL_TXT_150064,Laughter of La Croix,Risa de La Croix
PROPSKILL_TXT_150065,You can ignore one instance of disable or weaken debuffs,Puedes ignorar una instancia de efectos negativos de deshabilitación o debilitamiento
PROPSKILL_TXT_150066,Successfull Debuff,Desventaja exitosa
PROPSKILL_TXT_150067,Additional Shield,Escudo adicional
PROPSKILL_TXT_150069,Chimera's Curse,Maldición de la Quimera
PROPSKILL_TXT_150070,"Use Chimera's spirit to curse your target, dealing damage and mutating them into an Aibatt. While mutated, they cannot attack. When fully charged, this skill has a 30% higher chance of success.","Usa el espíritu de la quimera para maldecir a tu objetivo, infligiendo daño y mutándolo en un Aibatt. Mientras esté mutado, no puede atacar. Cuando está completamente cargada, esta habilidad tiene un 30% más de probabilidad de éxito."
PROPSKILL_TXT_150071,Full charge duration increase,Aumento de la duración de carga completa
PROPSKILL_TXT_150072,Full charge debuff increase,Aumento de desventaja con carga completa
PROPSKILL_TXT_150073,Malefic Detonation,Detonación maléfica
PROPSKILL_TXT_150074,"Track the number of Disable type debuffs you apply, multiplying the bonuses given.","Registra la cantidad de efectos de deshabilitación que aplicas, multiplicando las bonificaciones otorgadas."
