Key,English,Spanish
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.","Hmm... Aplastador de Iblis... Así que, ¿ese es uno de los masquerpets? Vale, dame algo de tiempo para estudiar la información. Gracias."
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,Cualquier información sobre los Masquerpets es buena.
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,Entra en el templo y reúne toda la información que puedas.
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,En la Oscuridad
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,Hola. Estudié la información que me trajiste y descubrí que hay un altar en el Templo de Iblis. También hay evidencia de que hay masquerpets custodiando el altar.
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,¿Lo ves? No quieren que nadie interrumpa el renacimiento de Iblis. Necesitamos hacer algo. ¡Tenemos que detenerlos!
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,¿Estás listo para un último viaje a la oscuridad?
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.","Sabía que lo estarías. Hay un masquerpet llamado Guardián de Iblis. Si consigues vencerlo, podrás entrar al altar."
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,¿Lo dices en serio? ¿Qué podría ser más importante que salvar el mundo?
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.","Buen trabajo, ahora puedes entrar al altar. Cuento contigo para derrotar a los seguidores de Iblis... todos contamos contigo. Ve al altar."
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,No sé exactamente dónde está el Guardián de Iblis. Pero tenemos que encontrarlo y derrotarlo.
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,Derrota al Guardián de Iblis y entra al altar.
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,"Si consigues derrotar al Guardián de Iblis, podrás entrar al altar."
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,Mina Dekane
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,Templo de Iblis
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,Corredor Sanguinario
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,Bueno... No es un mal trato... ¿Podrías reunir 20 Conchas de Trillipy Sangriento y derrotar a un Trabajador Keakoon Mutante?
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.","En ese caso... Hic, buena suerte."
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,Hmm... los Trillipys Sanguinarios Peligrosos son mucho más fuertes...
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,¡Gracias a ti la extracción en esta zona será mucho más fácil!
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,"Hmm... A pesar de tu nivel, los Trillipys Sanguinarios Peligrosos son mucho más fuertes..."
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,Recoge $QUEST_END_ITEM_COUNT$ objetos de los Trilipy Sanguinario y derrota a $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,En lo profundo de la mina
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.","Hola, si estás aquí es porque has derrotado a todos los monstruos conocidos en la mina. Soy Dekane, el creador de esta mina. Ahora que te has probado a ti mismo, podré decirte el verdadero problema que se encuentra en lo más profundo de la mina. En una habitación secreta duermen dragones de la antigüedad creados por Shade hace mucho tiempo."
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,¡Buena suerte!
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,Es cierto que esto no es cosa fácil para un aventurero. Ven y prueba tu suerte de nuevo cuando estés listo.
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,Así que los has derrotado a todos... Muchísimas gracias.
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,Recoge 30 Conchas de Trillipy Sangriento y mata 3 Trabajadores Keakoon Mutantes.
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","Para derrotarlos, necesitarás un equipo bien armado. Ah, me olvidé mencionar un detalle. Necesitarás 1.000.000 de Penya para abrir la puerta, pero por ahora con recoger 30 Conchas de Trillipy Sangriento y derrotar 3 Trabajadores Keakoon Mutantes será suficiente. ¿Estás listo para aceptar este desafío?"
