Key,English,Spanish
ACHIEVEMENT_KILL_STEAMWALKER_LVL2,Steam Walker Slayer 2,Asesino Vapor Caminante 2
ACHIEVEMENT_KILL_STEAMWALKER_LVL3,Steam Walker Slayer 3,Asesino Vapor Caminante 3
ACHIEVEMENT_KILL_STEAMWALKER_LVL4,Steam Walker Slayer 4,Asesino Vapor Caminante 4
ACHIEVEMENT_KILL_STEAMWALKER_LVL5,Steam Walker Hunter,Cazador Vapor Caminante
ACHIEVEMENT_KILL_STEELKNIGHT_LVL1,Steel Knight Slayer 1,Asesino Caballero de Acero 1
ACHIEVEMENT_KILL_STEELKNIGHT_LVL2,Steel Knight Slayer 2,Asesino Caballero de Acero 2
ACHIEVEMENT_KILL_STEELKNIGHT_LVL3,Steel Knight Slayer 3,Asesino Caballero de Acero 3
ACHIEVEMENT_KILL_STEELKNIGHT_LVL4,Steel Knight Slayer 4,Asesino Caballero de Acero 4
ACHIEVEMENT_KILL_STEELKNIGHT_LVL5,Steel Knight Hunter,Cazador Caballero de Acero
ACHIEVEMENT_KILL_ZOMBIGER_LVL1,Zombiger Slayer 1,Asesino de Zombigers 1
ACHIEVEMENT_KILL_ZOMBIGER_LVL2,Zombiger Slayer 2,Asesino de Zombigers 2
ACHIEVEMENT_KILL_ZOMBIGER_LVL3,Zombiger Slayer 3,Asesino de Zombigers 3
ACHIEVEMENT_KILL_ZOMBIGER_LVL4,Zombiger Slayer 4,Asesino de Zombigers 4
ACHIEVEMENT_KILL_ZOMBIGER_LVL5,Zombiger Hunter,Asesino de Zombigers 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL1,Nuttywheel Slayer 1,Asesino de Nutty Wheels 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL2,Nuttywheel Slayer 2,Asesino de Nutty Wheels 2
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL3,Nuttywheel Slayer 3,Asesino de Nutty Wheels 3
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL4,Nuttywheel Slayer 4,Asesino de Nutty Wheels 4
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL5,Nuttywheel Hunter,Cazador de Nutty Wheels
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL1,Nuctuvehicle Slayer 1,Asesino de Nuctuvehicles 1
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL2,Nuctuvehicle Slayer 2,Asesino de Nuctuvehicles 2
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL3,Nuctuvehicle Slayer 3,Asesino de Nuctuvehicles 3
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL4,Nuctuvehicle Slayer 4,Asesino de Nuctuvehicles 4
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL5,Nuctuvehicle Hunter,Cazador de Nuctuvehicles
ACHIEVEMENT_KILL_DRILLER_LVL1,Driller Slayer 1,Asesino de Drillers 1
ACHIEVEMENT_KILL_DRILLER_LVL2,Driller Slayer 2,Asesino de Drillers 2
ACHIEVEMENT_KILL_DRILLER_LVL3,Driller Slayer 3,Asesino de Drillers 3
ACHIEVEMENT_KILL_DRILLER_LVL4,Driller Slayer 4,Asesino de Drillers 4
ACHIEVEMENT_KILL_DRILLER_LVL5,Driller Hunter,Cazador de Drillers
ACHIEVEMENT_KILL_RISEM_LVL1,Risem Slayer 1,Asesino de Risems 1
ACHIEVEMENT_KILL_RISEM_LVL2,Risem Slayer 2,Asesino de Risems 2
ACHIEVEMENT_KILL_RISEM_LVL3,Risem Slayer 3,Asesino de Risems 3
ACHIEVEMENT_KILL_RISEM_LVL4,Risem Slayer 4,Asesino de Risems 4
ACHIEVEMENT_KILL_RISEM_LVL5,Risem Hunter,Cazador de Risems
ACHIEVEMENT_KILL_GRRR_LVL1,Grrr Slayer 1,Asesino de Grrrs 1
ACHIEVEMENT_KILL_GRRR_LVL2,Grrr Slayer 2,Asesino de Grrrs 2
ACHIEVEMENT_KILL_GRRR_LVL3,Grrr Slayer 3,Asesino de Grrrs 3
ACHIEVEMENT_KILL_GRRR_LVL4,Grrr Slayer 4,Asesino de Grrrs 4
ACHIEVEMENT_KILL_GRRR_LVL5,Grrr Hunter,Cazador de Grrrs
ACHIEVEMENT_KILL_VOLT_LVL1,Volt Slayer 1,Asesino de Volts 1
ACHIEVEMENT_KILL_VOLT_LVL2,Volt Slayer 2,Asesino de Volts 2
ACHIEVEMENT_KILL_VOLT_LVL3,Volt Slayer 3,Asesino de Volts 3
ACHIEVEMENT_KILL_VOLT_LVL4,Volt Slayer 4,Asesino de Volts 4
ACHIEVEMENT_KILL_VOLT_LVL5,Volt Hunter,Cazador de Volts
ACHIEVEMENT_KILL_ELDERGUARD_LVL1,Elderguard Slayer 1,Asesino de Elderguards 1
ACHIEVEMENT_KILL_ELDERGUARD_LVL2,Elderguard Slayer 2,Asesino de Elderguards 2
ACHIEVEMENT_KILL_ELDERGUARD_LVL3,Elderguard Slayer 3,Asesino de Elderguards 3
ACHIEVEMENT_KILL_ELDERGUARD_LVL4,Elderguard Slayer 4,Asesino de Elderguards 4
ACHIEVEMENT_KILL_ELDERGUARD_LVL5,Elderguard Hunter,Cazador de Elderguards
ACHIEVEMENT_KILL_DUMP_LVL1,Dump Slayer 1,Asesino de Dumps 1
ACHIEVEMENT_KILL_DUMP_LVL2,Dump Slayer 2,Asesino de Dumps 2
ACHIEVEMENT_KILL_DUMP_LVL3,Dump Slayer 3,Asesino de Dumps 3
ACHIEVEMENT_KILL_DUMP_LVL4,Dump Slayer 4,Asesino de Dumps 4
ACHIEVEMENT_KILL_DUMP_LVL5,Dump Hunter,Cazador de Dumps
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL1,Garbagespider Slayer 1,Asesino de Garbagespiders 1
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL2,Garbagespider Slayer 2,Asesino de Garbagespiders 2
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL3,Garbagespider Slayer 3,Asesino de Garbagespiders 3
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL4,Garbagespider Slayer 4,Asesino de Garbagespiders 4
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL5,Garbagespider Hunter,Cazador de Garbagespiders
ACHIEVEMENT_KILL_ZENMA_LVL1,Zenma Slayer 1,Asesino de Zenmas 1
ACHIEVEMENT_KILL_ZENMA_LVL2,Zenma Slayer 2,Asesino de Zenmas 2
ACHIEVEMENT_KILL_ZENMA_LVL3,Zenma Slayer 3,Asesino de Zenmas 3
ACHIEVEMENT_KILL_ZENMA_LVL4,Zenma Slayer 4,Asesino de Zenmas 4
ACHIEVEMENT_KILL_ZENMA_LVL5,Zenma Hunter,Cazador de Zenmas
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL1,Crane Machinery Slayer 1,Asesino de Crane Machinerys 1
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL2,Crane Machinery Slayer 2,Asesino de Crane Machinerys 2
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL3,Crane Machinery Slayer 3,Asesino de Crane Machinerys 3
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL4,Crane Machinery Slayer 4,Asesino de Crane Machinerys 4
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL5,Crane Machinery Hunter,Cazador de Crane Machinerys
ACHIEVEMENT_KILL_NAUTREPY_LVL1,Nautrepy Slayer 1,Asesino de Nautrepys 1
ACHIEVEMENT_KILL_NAUTREPY_LVL2,Nautrepy Slayer 2,Asesino de Nautrepys 2
ACHIEVEMENT_KILL_NAUTREPY_LVL3,Nautrepy Slayer 3,Asesino de Nautrepys 3
ACHIEVEMENT_KILL_NAUTREPY_LVL4,Nautrepy Slayer 4,Asesino de Nautrepys 4
ACHIEVEMENT_KILL_NAUTREPY_LVL5,Nautrepy Hunter,Cazador de Nautrepys
ACHIEVEMENT_KILL_SYLIACA_LVL1,Syliaca Slayer 1,Asesino de Syliacas 1
ACHIEVEMENT_KILL_SYLIACA_LVL2,Syliaca Slayer 2,Asesino de Syliacas 2
ACHIEVEMENT_KILL_SYLIACA_LVL3,Syliaca Slayer 3,Asesino de Syliacas 3
ACHIEVEMENT_KILL_SYLIACA_LVL4,Syliaca Slayer 4,Asesino de Syliacas 4
ACHIEVEMENT_KILL_SYLIACA_LVL5,Syliaca Hunter,Cazador de Syliacas
ACHIEVEMENT_KILL_GREEMONG_LVL1,Greemong Slayer 1,Asesino de Greemongs 1
ACHIEVEMENT_KILL_GREEMONG_LVL2,Greemong Slayer 2,Asesino de Greemongs 2
ACHIEVEMENT_KILL_GREEMONG_LVL3,Greemong Slayer 3,Asesino de Greemongs 3
ACHIEVEMENT_KILL_GREEMONG_LVL4,Greemong Slayer 4,Asesino de Greemongs 4
ACHIEVEMENT_KILL_GREEMONG_LVL5,Greemong Hunter,Cazador de Greemongs
ACHIEVEMENT_KILL_BOO_LVL1,Boo Slayer 1,Asesino de Boos 1
ACHIEVEMENT_KILL_BOO_LVL2,Boo Slayer 2,Asesino de Boos 2
ACHIEVEMENT_KILL_BOO_LVL3,Boo Slayer 3,Asesino de Boos 3
ACHIEVEMENT_KILL_BOO_LVL4,Boo Slayer 4,Asesino de Boos 4
ACHIEVEMENT_KILL_BOO_LVL5,Boo Hunter,Cazador de Boos
ACHIEVEMENT_KILL_CARRIERBOMB_LVL1,Carrierbomb Slayer 1,Asesino de Carrierbombs 1
ACHIEVEMENT_KILL_CARRIERBOMB_LVL2,Carrierbomb Slayer 2,Asesino de Carrierbombs 2
ACHIEVEMENT_KILL_CARRIERBOMB_LVL3,Carrierbomb Slayer 3,Asesino de Carrierbombs 3
ACHIEVEMENT_KILL_CARRIERBOMB_LVL4,Carrierbomb Slayer 4,Asesino de Carrierbombs 4
ACHIEVEMENT_KILL_CARRIERBOMB_LVL5,Carrierbomb Hunter,Cazador de Carrierbombs
ACHIEVEMENT_KILL_LONGWANG_LVL1,Longwing Slayer 1,Asesino de Longwings 1
ACHIEVEMENT_KILL_LONGWANG_LVL2,Longwing Slayer 2,Asesino de Longwings 2
ACHIEVEMENT_KILL_LONGWANG_LVL3,Longwing Slayer 3,Asesino de Longwings 3
ACHIEVEMENT_KILL_LONGWANG_LVL4,Longwing Slayer 4,Asesino de Longwings 4
ACHIEVEMENT_KILL_LONGWANG_LVL5,Longwing Hunter,Cazador de Longwings
ACHIEVEMENT_KILL_HOPPRE_LVL1,Hoppre Slayer 1,Asesino de Hoppres 1
ACHIEVEMENT_KILL_HOPPRE_LVL2,Hoppre Slayer 2,Asesino de Hoppres 2
ACHIEVEMENT_KILL_HOPPRE_LVL3,Hoppre Slayer 3,Asesino de Hoppres 3
ACHIEVEMENT_KILL_HOPPRE_LVL4,Hoppre Slayer 4,Asesino de Hoppres 4
ACHIEVEMENT_KILL_HOPPRE_LVL5,Hoppre Hunter,Cazador de Hoppres
ACHIEVEMENT_KILL_MUSHPOIE_LVL1,Mushpoie Slayer 1,Asesino de Mushpoies 1
ACHIEVEMENT_KILL_MUSHPOIE_LVL2,Mushpoie Slayer 2,Asesino de Mushpoies 2
ACHIEVEMENT_KILL_MUSHPOIE_LVL3,Mushpoie Slayer 3,Asesino de Mushpoies 3
ACHIEVEMENT_KILL_MUSHPOIE_LVL4,Mushpoie Slayer 4,Asesino de Mushpoies 4
ACHIEVEMENT_KILL_MUSHPOIE_LVL5,Mushpoie Hunter,Cazador de Mushpoies
ACHIEVEMENT_KILL_IREN_LVL1,Iren Slayer 1,Asesino de Irens 1
ACHIEVEMENT_KILL_IREN_LVL2,Iren Slayer 2,Asesino de Irens 2
ACHIEVEMENT_KILL_IREN_LVL3,Iren Slayer 3,Asesino de Irens 3
ACHIEVEMENT_KILL_IREN_LVL4,Iren Slayer 4,Asesino de Irens 4
ACHIEVEMENT_KILL_IREN_LVL5,Iren Hunter,Cazador de Irens
ACHIEVEMENT_KILL_WATANGKA_LVL1,Watangka Slayer 1,Asesino de Watangkas 1
ACHIEVEMENT_KILL_WATANGKA_LVL2,Watangka Slayer 2,Asesino de Watangkas 2
ACHIEVEMENT_KILL_WATANGKA_LVL3,Watangka Slayer 3,Asesino de Watangkas 3
ACHIEVEMENT_KILL_WATANGKA_LVL4,Watangka Slayer 4,Asesino de Watangkas 4
ACHIEVEMENT_KILL_WATANGKA_LVL5,Watangka Hunter,Cazador de Watangkas
ACHIEVEMENT_KILL_FAFNIR_LVL1,Fafnir Slayer 1,Asesino de Fafnirs 1
ACHIEVEMENT_KILL_FAFNIR_LVL2,Fafnir Slayer 2,Asesino de Fafnirs 2
ACHIEVEMENT_KILL_FAFNIR_LVL3,Fafnir Slayer 3,Asesino de Fafnirs 3
ACHIEVEMENT_KILL_FAFNIR_LVL4,Fafnir Slayer 4,Asesino de Fafnirs 4
ACHIEVEMENT_KILL_FAFNIR_LVL5,Fafnir Hunter,Cazador de Fafnirs
ACHIEVEMENT_KILL_ANTIQUERY_LVL1,Antiquery Slayer 1,Asesino de Antiquerys 1
ACHIEVEMENT_KILL_ANTIQUERY_LVL2,Antiquery Slayer 2,Asesino de Antiquerys 2
ACHIEVEMENT_KILL_ANTIQUERY_LVL3,Antiquery Slayer 3,Asesino de Antiquerys 3
ACHIEVEMENT_KILL_ANTIQUERY_LVL4,Antiquery Slayer 4,Asesino de Antiquerys 4
ACHIEVEMENT_KILL_ANTIQUERY_LVL5,Antiquery Hunter,Cazador de Antiquerys
ACHIEVEMENT_KILL_LUIA_LVL1,Luia Slayer 1,Asesino de Luias 1
ACHIEVEMENT_KILL_LUIA_LVL2,Luia Slayer 2,Asesino de Luias 2
ACHIEVEMENT_KILL_LUIA_LVL3,Luia Slayer 3,Asesino de Luias 3
ACHIEVEMENT_KILL_LUIA_LVL4,Luia Slayer 4,Asesino de Luias 4
ACHIEVEMENT_KILL_LUIA_LVL5,Luia Hunter,Cazador de Luias
ACHIEVEMENT_KILL_GONGURY_LVL1,Gongury Slayer 1,Asesino de Gongurys 1
ACHIEVEMENT_KILL_GONGURY_LVL2,Gongury Slayer 2,Asesino de Gongurys 2
ACHIEVEMENT_KILL_GONGURY_LVL3,Gongury Slayer 3,Asesino de Gongurys 3
ACHIEVEMENT_KILL_GONGURY_LVL4,Gongury Slayer 4,Asesino de Gongurys 4
ACHIEVEMENT_KILL_GONGURY_LVL5,Gongury Hunter,Cazador de Gongurys
ACHIEVEMENT_KILL_SHUHAMMA_LVL1,Shuhamma Slayer 1,Asesino de Shuhammas 1
ACHIEVEMENT_KILL_SHUHAMMA_LVL2,Shuhamma Slayer 2,Asesino de Shuhammas 2
ACHIEVEMENT_KILL_SHUHAMMA_LVL3,Shuhamma Slayer 3,Asesino de Shuhammas 3
ACHIEVEMENT_KILL_SHUHAMMA_LVL4,Shuhamma Slayer 4,Asesino de Shuhammas 4
ACHIEVEMENT_KILL_SHUHAMMA_LVL5,Shuhamma Hunter,Cazador de Shuhammas
ACHIEVEMENT_KILL_KERN_LVL1,Kern Slayer 1,Asesino de Kerns 1
ACHIEVEMENT_KILL_KERN_LVL2,Kern Slayer 2,Asesino de Kerns 2
ACHIEVEMENT_KILL_KERN_LVL3,Kern Slayer 3,Asesino de Kerns 3
ACHIEVEMENT_KILL_KERN_LVL4,Kern Slayer 4,Asesino de Kerns 4
ACHIEVEMENT_KILL_KERN_LVL5,Kern Hunter,Cazador de Kerns
ACHIEVEMENT_KILL_GORRUDA_LVL1,Gorruda Slayer 1,Asesino de Gorrudas 1
ACHIEVEMENT_KILL_GORRUDA_LVL2,Gorruda Slayer 2,Asesino de Gorrudas 2
ACHIEVEMENT_KILL_GORRUDA_LVL3,Gorruda Slayer 3,Asesino de Gorrudas 3
ACHIEVEMENT_KILL_GORRUDA_LVL4,Gorruda Slayer 4,Asesino de Gorrudas 4
ACHIEVEMENT_KILL_GORRUDA_LVL5,Gorruda Hunter,Cazador de Gorrudas
ACHIEVEMENT_KILL_GLAPHAN_LVL1,Glaphan Slayer 1,Asesino de Glaphans 1
ACHIEVEMENT_KILL_GLAPHAN_LVL2,Glaphan Slayer 2,Asesino de Glaphans 2
ACHIEVEMENT_KILL_GLAPHAN_LVL3,Glaphan Slayer 3,Asesino de Glaphans 3
ACHIEVEMENT_KILL_GLAPHAN_LVL4,Glaphan Slayer 4,Asesino de Glaphans 4
ACHIEVEMENT_KILL_GLAPHAN_LVL5,Glaphan Hunter,Cazador de Glaphans
ACHIEVEMENT_KILL_KIMERADON_LVL1,Chimeradon Slayer 1,Asesino de Chimeradons 1
ACHIEVEMENT_KILL_KIMERADON_LVL2,Chimeradon Slayer 2,Asesino de Chimeradons 2
ACHIEVEMENT_KILL_KIMERADON_LVL3,Chimeradon Slayer 3,Asesino de Chimeradons 3
ACHIEVEMENT_KILL_KIMERADON_LVL4,Chimeradon Slayer 4,Asesino de Chimeradons 4
ACHIEVEMENT_KILL_KIMERADON_LVL5,Chimeradon Hunter,Cazador de Chimeradons
ACHIEVEMENT_KILL_BEARNUCKY_LVL1,Bearnerky Slayer 1,Asesino de Bearnerkys 1
ACHIEVEMENT_KILL_BEARNUCKY_LVL2,Bearnerky Slayer 2,Asesino de Bearnerkys 2
ACHIEVEMENT_KILL_BEARNUCKY_LVL3,Bearnerky Slayer 3,Asesino de Bearnerkys 3
ACHIEVEMENT_KILL_BEARNUCKY_LVL4,Bearnerky Slayer 4,Asesino de Bearnerkys 4
ACHIEVEMENT_KILL_BEARNUCKY_LVL5,Bearnerky Hunter,Cazador de Bearnerkys
ACHIEVEMENT_KILL_MUFFRIN_LVL1,Muffrin Slayer 1,Asesino de Muffrins 1
ACHIEVEMENT_KILL_MUFFRIN_LVL2,Muffrin Slayer 2,Asesino de Muffrins 2
ACHIEVEMENT_KILL_MUFFRIN_LVL3,Muffrin Slayer 3,Asesino de Muffrins 3
ACHIEVEMENT_KILL_MUFFRIN_LVL4,Muffrin Slayer 4,Asesino de Muffrins 4
ACHIEVEMENT_KILL_MUFFRIN_LVL5,Muffrin Hunter,Cazador de Muffrins
ACHIEVEMENT_KILL_POPCRANK_LVL1,Popcrank Slayer 1,Asesino de Popcranks 1
ACHIEVEMENT_KILL_POPCRANK_LVL2,Popcrank Slayer 2,Asesino de Popcranks 2
ACHIEVEMENT_KILL_POPCRANK_LVL3,Popcrank Slayer 3,Asesino de Popcranks 3
ACHIEVEMENT_KILL_POPCRANK_LVL4,Popcrank Slayer 4,Asesino de Popcranks 4
ACHIEVEMENT_KILL_POPCRANK_LVL5,Popcrank Hunter,Cazador de Popcranks
ACHIEVEMENT_KILL_CLOCKWORKS_LVL1,Clockworks Hunter 1,Cazador de Clockworks 1
ACHIEVEMENT_KILL_CLOCKWORKS_LVL2,Clockworks Hunter 2,Cazador de Clockworks 2
ACHIEVEMENT_KILL_CLOCKWORKS_LVL3,Clockworks Hunter 3,Cazador de Clockworks 3
ACHIEVEMENT_KILL_CLOCKWORKS_LVL4,Clockworks Hunter 4,Cazador de Clockworks 4
ACHIEVEMENT_KILL_CLOCKWORKS_LVL5,Clockworks Killer,Mata Clockworks
ACHIEVEMENT_KILL_METEONYKER_LVL1,Meteonyker Hunter 1,Cazador de Meteonykers 1
ACHIEVEMENT_KILL_METEONYKER_LVL2,Meteonyker Hunter 2,Cazador de Meteonykers 2
ACHIEVEMENT_KILL_METEONYKER_LVL3,Meteonyker Hunter 3,Cazador de Meteonykers 3
ACHIEVEMENT_KILL_METEONYKER_LVL4,Meteonyker Hunter 4,Cazador de Meteonykers 4
ACHIEVEMENT_KILL_METEONYKER_LVL5,Meteonyker Killer,Mata Meteonykers
ACHIEVEMENT_KILL_MEDUMET_LVL1,Medumet Slayer 1,Asesino Medumet 1
ACHIEVEMENT_KILL_MEDUMET_LVL2,Medumet Slayer 2,Asesino Medumet 2
ACHIEVEMENT_KILL_MEDUMET_LVL3,Medumet Slayer 3,Asesino Medumet 3
ACHIEVEMENT_KILL_MEDUMET_LVL4,Medumet Slayer 4,Asesino Medumet 4
ACHIEVEMENT_KILL_MEDUMET_LVL5,Medumet Hunter,Cazador Medumet
ACHIEVEMENT_KILL_YETTI_LVL1,Yetti Slayer 1,Asesino Yetti 1
ACHIEVEMENT_KILL_YETTI_LVL2,Yetti Slayer 2,Asesino Yetti 2
ACHIEVEMENT_KILL_YETTI_LVL3,Yetti Slayer 3,Asesino Yetti 3
ACHIEVEMENT_KILL_YETTI_LVL4,Yetti Slayer 4,Asesino Yetti 4
ACHIEVEMENT_KILL_YETTI_LVL5,Yetti Hunter,Cazador Yetti
ACHIEVEMENT_KILL_AUGU_LVL1,Augu Slayer 1,Asesino Augu 1
ACHIEVEMENT_KILL_AUGU_LVL2,Augu Slayer 2,Asesino Augu 2
ACHIEVEMENT_KILL_AUGU_LVL3,Augu Slayer 3,Asesino Augu 3
ACHIEVEMENT_KILL_AUGU_LVL4,Augu Slayer 4,Asesino Augu 4
ACHIEVEMENT_KILL_AUGU_LVL5,Augu Hunter,Cazador Augu
ACHIEVEMENT_KILL_GHOSTKING_LVL1,Ghost King Slayer 1,Asesino Rey Fantasma 1
ACHIEVEMENT_KILL_GHOSTKING_LVL2,Ghost King Slayer 2,Asesino Rey Fantasma 2
ACHIEVEMENT_KILL_GHOSTKING_LVL3,Ghost King Slayer 3,Asesino Rey Fantasma 3
ACHIEVEMENT_KILL_GHOSTKING_LVL4,Ghost King Slayer 4,Asesino Rey Fantasma 4
ACHIEVEMENT_KILL_GHOSTKING_LVL5,Ghost King Hunter,Cazador Rey Fantasma
ACHIEVEMENT_KILL_MAMMOTH_LVL1,Mammoth Slayer 1,Asesino Mammoth 1
ACHIEVEMENT_KILL_MAMMOTH_LVL2,Mammoth Slayer 2,Asesino Mammoth 2
ACHIEVEMENT_KILL_MAMMOTH_LVL3,Mammoth Slayer 3,Asesino Mammoth 3
ACHIEVEMENT_KILL_MAMMOTH_LVL4,Mammoth Slayer 4,Asesino Mammoth 4
ACHIEVEMENT_KILL_MAMMOTH_LVL5,Mammoth Hunter,Cazador Mammoth
ACHIEVEMENT_KILL_ATROX_LVL1,Atrox Slayer 1,Asesino Atrox 1
ACHIEVEMENT_KILL_ATROX_LVL2,Atrox Slayer 2,Asesino Atrox 2
ACHIEVEMENT_KILL_ATROX_LVL3,Atrox Slayer 3,Asesino Atrox 3
ACHIEVEMENT_KILL_ATROX_LVL4,Atrox Slayer 4,Asesino Atrox 4
ACHIEVEMENT_KILL_ATROX_LVL5,Atrox Hunter,Cazador Atrox
ACHIEVEMENT_KILL_TIGAR_LVL1,Tigar Slayer 1,Asesino Tigar 1
ACHIEVEMENT_KILL_TIGAR_LVL2,Tigar Slayer 2,Asesino Tigar 2
ACHIEVEMENT_KILL_TIGAR_LVL3,Tigar Slayer 3,Asesino Tigar 3
ACHIEVEMENT_KILL_TIGAR_LVL4,Tigar Slayer 4,Asesino Tigar 4
ACHIEVEMENT_KILL_TIGAR_LVL5,Tigar Hunter,Cazador Tigar
ACHIEVEMENT_KILL_MERAL_LVL1,Meral Slayer 1,Asesino Meral 1
ACHIEVEMENT_KILL_MERAL_LVL2,Meral Slayer 2,Asesino Meral 2
ACHIEVEMENT_KILL_MERAL_LVL3,Meral Slayer 3,Asesino Meral 3
ACHIEVEMENT_KILL_MERAL_LVL4,Meral Slayer 4,Asesino Meral 4
ACHIEVEMENT_KILL_MERAL_LVL5,Meral Hunter,Cazador Meral
ACHIEVEMENT_KILL_KINGSTER_LVL1,Kingster Slayer 1,Asesino Kingster 1
ACHIEVEMENT_KILL_KINGSTER_LVL2,Kingster Slayer 2,Asesino Kingster 2
ACHIEVEMENT_KILL_KINGSTER_LVL3,Kingster Slayer 3,Asesino Kingster 3
ACHIEVEMENT_KILL_KINGSTER_LVL4,Kingster Slayer 4,Asesino Kingster 4
ACHIEVEMENT_KILL_KINGSTER_LVL5,Kingster Hunter,Cazador Kingster
ACHIEVEMENT_KILL_CREPER_LVL1,Creper Slayer 1,Asesino Creper 1
ACHIEVEMENT_KILL_CREPER_LVL2,Creper Slayer 2,Asesino Creper 2
ACHIEVEMENT_KILL_CREPER_LVL3,Creper Slayer 3,Asesino Creper 3
ACHIEVEMENT_KILL_CREPER_LVL4,Creper Slayer 4,Asesino Creper 4
ACHIEVEMENT_KILL_CREPER_LVL5,Creper Hunter,Cazador Creper
ACHIEVEMENT_KILL_NAGA_LVL1,Naga Slayer 1,Asesino Naga 1
ACHIEVEMENT_KILL_NAGA_LVL2,Naga Slayer 2,Asesino Naga 2
ACHIEVEMENT_KILL_NAGA_LVL3,Naga Slayer 3,Asesino Naga 3
ACHIEVEMENT_KILL_NAGA_LVL4,Naga Slayer 4,Asesino Naga 4
ACHIEVEMENT_KILL_NAGA_LVL5,Naga Hunter,Cazador Naga
ACHIEVEMENT_KILL_DORIAN_LVL1,Dorian Slayer 1,Asesino Dorian 1
ACHIEVEMENT_KILL_DORIAN_LVL2,Dorian Slayer 2,Asesino Dorian 2
ACHIEVEMENT_KILL_DORIAN_LVL3,Dorian Slayer 3,Asesino Dorian 3
ACHIEVEMENT_KILL_DORIAN_LVL4,Dorian Slayer 4,Asesino Dorian 4
ACHIEVEMENT_KILL_DORIAN_LVL5,Dorian Hunter,Cazador Dorian
ACHIEVEMENT_KILL_OKEAN_LVL1,Okean Slayer 1,Asesino Okean 1
ACHIEVEMENT_KILL_OKEAN_LVL2,Okean Slayer 2,Asesino Okean 2
ACHIEVEMENT_KILL_OKEAN_LVL3,Okean Slayer 3,Asesino Okean 3
ACHIEVEMENT_KILL_OKEAN_LVL4,Okean Slayer 4,Asesino Okean 4
ACHIEVEMENT_KILL_OKEAN_LVL5,Okean Hunter,Cazador Okean
ACHIEVEMENT_KILL_KRAKEN_LVL1,Kraken Slayer 1,Asesino Kraken 1
ACHIEVEMENT_KILL_KRAKEN_LVL2,Kraken Slayer 2,Asesino Kraken 2
ACHIEVEMENT_KILL_KRAKEN_LVL3,Kraken Slayer 3,Asesino Kraken 3
ACHIEVEMENT_KILL_KRAKEN_LVL4,Kraken Slayer 4,Asesino Kraken 4
ACHIEVEMENT_KILL_KRAKEN_LVL5,Kraken Hunter,Cazador Kraken
ACHIEVEMENT_KILL_DREADFIN_LVL1,Dreadfin Slayer 1,Cazador de Dreadfin 1
ACHIEVEMENT_KILL_DREADFIN_LVL2,Dreadfin Slayer 2,Cazador de Dreadfin 2
ACHIEVEMENT_KILL_DREADFIN_LVL3,Dreadfin Slayer 3,Cazador de Dreadfin 3
ACHIEVEMENT_KILL_DREADFIN_LVL4,Dreadfin Slayer 4,Cazador de Dreadfin 4
ACHIEVEMENT_KILL_DREADFIN_LVL5,Dreadfin Hunter,Cazador Dreadfin
ACHIEVEMENT_KILL_DREADSCALE_LVL1,Dreadscale Slayer 1,Cazador de Dreadscale 1
ACHIEVEMENT_KILL_DREADSCALE_LVL2,Dreadscale Slayer 2,Cazador de Dreadscale 2
ACHIEVEMENT_KILL_DREADSCALE_LVL3,Dreadscale Slayer 3,Cazador de Dreadscale 3
ACHIEVEMENT_KILL_DREADSCALE_LVL4,Dreadscale Slayer 4,Cazador de Dreadscale 4
ACHIEVEMENT_KILL_DREADSCALE_LVL5,Dreadscale Hunter,Cazador Dreadscale
ACHIEVEMENT_KILL_LUMINFIN_LVL1,Luminfin Slayer 1,Cazador de Luminfin 1
ACHIEVEMENT_KILL_LUMINFIN_LVL2,Luminfin Slayer 2,Cazador de Luminfin 2
ACHIEVEMENT_KILL_LUMINFIN_LVL3,Luminfin Slayer 3,Cazador de Luminfin 3
ACHIEVEMENT_KILL_LUMINFIN_LVL4,Luminfin Slayer 4,Cazador de Luminfin 4
ACHIEVEMENT_KILL_LUMINFIN_LVL5,Luminfin Hunter,Cazador Luminfin
ACHIEVEMENT_KILL_PUPPETWOLF_LVL1,Hundur Sharpfoot Slayer 1,Cazador de Hundur Sharpfoot 1
