Key,English,Spanish
PROPMOVER_TXT_000912,Brigadier Chimeradon,Chimeradon de Brigada
PROPMOVER_TXT_000914,Major Chimeradon,Chimeradon Comandante
PROPMOVER_TXT_000916,Lieutenant Chimeradon,Chimeradon Teniente
PROPMOVER_TXT_000918,General Chimeradon,General Chimeradon
PROPMOVER_TXT_000920,Private Bearnerky,Bearnerky Privado
PROPMOVER_TXT_000922,Specialist Bearnerky,Bearnerky Especialista
PROPMOVER_TXT_000924,Sergeant Bearnerky,Bearnerky Sargento
PROPMOVER_TXT_000926,Captain Bearnerky,Bearnerky Capitán
PROPMOVER_TXT_000928,General Bearnerky,General Bearnerky
PROPMOVER_TXT_000930,Great Chef Muffrin,Gran Chef Muffrin
PROPMOVER_TXT_000932,Queen Popcrank,Reina Popcrank
PROPMOVER_TXT_000934,Baby Polar Bear,Baby Polar Bear
PROPMOVER_TXT_000936,Polar Bear,Oso Polar
PROPMOVER_TXT_000946,Mailbox,Buzón
PROPMOVER_TXT_000950,Blue Meteonyker,Blue Meteonyker
PROPMOVER_TXT_000954,Baby Penguin,Pingüinito
PROPMOVER_TXT_000956,Baby Iguana,Iguana Bebé
PROPMOVER_TXT_000958,Baby Cobra,Cobra Bebé
PROPMOVER_TXT_000960,Egg,Huevo
PROPMOVER_TXT_000962,White Tiger,Tigre Blanco
PROPMOVER_TXT_000966,Babari Lion,León Babari 
PROPMOVER_TXT_000970,Rabbit,Conejo
PROPMOVER_TXT_000974,Dragon,Dragón
PROPMOVER_TXT_000978,Unicorn,Unicornio
PROPMOVER_TXT_000982,Old Fox,Zorro Viejo
PROPMOVER_TXT_000986,Griffin,Grifo
PROPMOVER_TXT_000987,Angel,Ángel
PROPMOVER_TXT_000988,King Crab,Rey Cangrejo
PROPMOVER_TXT_000996,Gambler,Gambler
PROPMOVER_TXT_000998,Hair Designer,Estilista
PROPMOVER_TXT_001000,Make-Up Artist,Artista de Maquillaje
PROPMOVER_TXT_001002,Pet Tamer,Domador de Mascotas
PROPMOVER_TXT_001010,Behemoth,Behemoth
PROPMOVER_TXT_001012,Hellion,Hellion
PROPMOVER_TXT_001014,Jackalope,Jackalope
PROPMOVER_TXT_001016,Bahamut,Bahamut
PROPMOVER_TXT_001018,Nightmare,Nightmare
PROPMOVER_TXT_001020,Reinecke,Reinecke
PROPMOVER_TXT_001022,Hippogryph,Hippogryph
PROPMOVER_TXT_001024,Cute Frog,Ranita
PROPMOVER_TXT_001026,Cute Hamburger,Hamburguesita
PROPMOVER_TXT_001028,Baby Turtle,Tortuguita
PROPMOVER_TXT_001034,Baby Chicken,Gallinita
PROPMOVER_TXT_001036,Baby Cow,Vaquita
PROPMOVER_TXT_001038,Baby Beagle,Beagle Bebé
PROPMOVER_TXT_001040,Baby Blue Dragon,Dragoncito Azul
PROPMOVER_TXT_001042,Baby Hamster,Hamster Bebé
PROPMOVER_TXT_001044,Baby Horse,Caballito
PROPMOVER_TXT_001046,Baby Monkey,Monito
PROPMOVER_TXT_001048,Baby Pig,Cerdito
PROPMOVER_TXT_001050,Baby Rabbit,Conejito
PROPMOVER_TXT_001052,Cute Lamb,Corderito
PROPMOVER_TXT_001054,Baby Tiger,Tigre Bebé
PROPMOVER_TXT_001076,Small Maid Cardpuppet,Cardpuppet Pequeñita
PROPMOVER_TXT_001078,Small Mia,Mia Pequeña
PROPMOVER_TXT_001080,Baby Black Dragon,Dragoncito Negro
PROPMOVER_TXT_001196,Baby Yetti,Yetti Bebé
PROPMOVER_TXT_001300,[Guildwar Manager] Frankie,[Batallas de Guilds] Frankie
PROPMOVER_TXT_001302,[Guildwar Manager] Donaris,[Batallas de Guilds] Donaris
PROPMOVER_TXT_001304,[1vs1Guildwar Manager] Amos,[Batallas de Guilds 1v1] Amos
PROPMOVER_TXT_001306,[1vs1Guildwar Manager] Annie,[Batallas de Guilds 1v1] Annie
PROPMOVER_TXT_001308,[Arena Manager] Lay,[Mánager de la Arena] Lay
PROPMOVER_TXT_001310,Mayor,Alcalde
PROPMOVER_TXT_001318,English Bulldog,Bulldog Inglés
PROPMOVER_TXT_001320,Naughty Ghost,Fantasma Travieso
PROPMOVER_TXT_001322,Baby Fu Lion,León Fu Bebé
PROPMOVER_TXT_001324,Smart Owl,Búho Inteligente
PROPMOVER_TXT_001326,Patches,Patches
PROPMOVER_TXT_001328,Cute Robot,Robot Lindo
PROPMOVER_TXT_001330,Baby Bang,Bang Bebé
PROPMOVER_TXT_001332,Baby Panda,Panda Bebé
PROPMOVER_TXT_001334,Red Armored Tigar,Tigar Acorazado Rojo
PROPMOVER_TXT_001336,Blue Armored Tigar,Tigar Acorazado Azul
PROPMOVER_TXT_001338,Yellow Armored Tigar,Tigar Acorazado Amarillo
PROPMOVER_TXT_001446,Tommy Toucan,Tucán Tommy
PROPMOVER_TXT_001452,Johnny Four-Wheels,Johnny Cuatro-Ruedas
PROPMOVER_TXT_001460,Tiny Tanuki,Tanuki Diminuto
PROPMOVER_TXT_001466,Inisis,Inisis
PROPMOVER_TXT_001496,Mini Santa,Mini Santa
PROPMOVER_TXT_001498,Mini Snowman,Muñequito de Nieve
PROPMOVER_TXT_001504,Little Lykan,Lykan Pequeñito
PROPMOVER_TXT_001554,Joey,Joey
PROPMOVER_TXT_001556,Spike,Spike
PROPMOVER_TXT_001558,Lumia,Lumia
PROPMOVER_TXT_001560,Inspector Koko,Inspector Koko
PROPMOVER_TXT_001564,Cheshire Cat,Gato Cheshire
PROPMOVER_TXT_001566,The White Rabbit,El Conejo Blanco
PROPMOVER_TXT_001568,Tiger Cub,Tigre Cachorro
PROPMOVER_TXT_001586,Bone Golem,Golem de Huesos
PROPMOVER_TXT_001588,Mocomochi,Mocomochi
PROPMOVER_TXT_001590,Soul Dancer,Bailarín del Alma
PROPMOVER_TXT_001592,Clockworks Butler,Mayordomo de Clockworks
PROPMOVER_TXT_001628,[Village Chief] Huntrang,[Jefe de Villa] Huntrang
PROPMOVER_TXT_001630,[Quest Office] Miorang,[Oficina de Misiones] Miorang
PROPMOVER_TXT_001654,[Crackshooter Master] Meiarun,[Maestra Crackshooter] Meiarun
PROPMOVER_TXT_001656,[Arcanist Master] Howrang,[Maestro Arcanist] Howrang
PROPMOVER_TXT_001680,Cheirang,Cheirang
PROPMOVER_TXT_001714,[Rock Scissor Paper NPC] Demian,[Piedra Papel o Tijeras NPC] Demian
PROPMOVER_TXT_001716,Chameleon,Camaleón
PROPMOVER_TXT_001804,Braaaaains,Cerebrooooos
PROPMOVER_TXT_001814,Male Zombie,Zombi Masculino
PROPMOVER_TXT_001816,Female Zombie ,Zombi Femenino
PROPMOVER_TXT_001826,Big Red,Gran Rojo
PROPMOVER_TXT_002000,Buur,Buur
PROPMOVER_TXT_002002,Saphyryan,Saphyryan
PROPMOVER_TXT_002004,Gray Earl,Gray Earl
PROPMOVER_TXT_002006,Jack Frost,Jack Helado
PROPMOVER_TXT_002008,Mr. Grinchie,Mr. Grinchie
PROPMOVER_TXT_002010,Rudolph,Rudolph
PROPMOVER_TXT_002020,[Development Supervisor] Kim,[Supervisor de Desarrollo] Kim
PROPMOVER_TXT_002026,Kuma,Kuma
PROPMOVER_TXT_002034,Usagi,Usagi
PROPMOVER_TXT_002036,Cooperative Donation NPC,[Donaciones Cooperativas] NPC
PROPMOVER_TXT_002038,X900 EvilTron,X900 EvilTron
PROPMOVER_TXT_002040,Mister Grizz,Mister Grizz
PROPMOVER_TXT_002162,Lil' Potato,Patatita
PROPMOVER_TXT_002166,Friendly Baby Kargo,Kargo Bebé Amistoso
PROPMOVER_TXT_002170,Charming Babushka Doll,Babushka Encantadora
PROPMOVER_TXT_002232,Cute Baby Cat,Gatita Linda
PROPMOVER_TXT_002234,Little Muran,Muran Pequeñita
PROPMOVER_TXT_002236,Baby Buur,Buur Bebé
PROPMOVER_TXT_002238,Baby Ripper,Destripador Bebé
PROPMOVER_TXT_002240,Baby Gray Earl,Gray Earl Bebé
PROPMOVER_TXT_002242,Tamed Bolo,Bolo Domesticado
PROPMOVER_TXT_002282,Pink Mocomochi Pet,Mocomochi Rosa
PROPMOVER_TXT_002284,Rainbow Mocomochi Pet,Mocomochi Arcoíris
PROPMOVER_TXT_002286,Black Bulldog Pet,Bulldog Negro
PROPMOVER_TXT_002288,Red Dragon Pet,Dragoncito Rojo
PROPMOVER_TXT_002292,Blue Snowman Pet,Muñeco de Nieve Azul
PROPMOVER_TXT_002142,Reonan,Reonan
PROPMOVER_TXT_002144,Nerco,Nerco
PROPMOVER_TXT_002146,Hael,Hael
PROPMOVER_TXT_002148,Handel,Handel
PROPMOVER_TXT_002150,Reodos,Reodos
PROPMOVER_TXT_002152,Zoro,Zoro
PROPMOVER_TXT_002154,Elaine,Elaine
PROPMOVER_TXT_002156,Ainher,Ainher
PROPMOVER_TXT_002158,Sury,Sury
PROPMOVER_TXT_002230,Earl Vermelho,Earl Vermelho
PROPMOVER_TXT_100000,Small Gorruda,Gorruda Pequeño
PROPMOVER_TXT_100001,Gorruda,Gorruda
PROPMOVER_TXT_100002,Captain Gorruda,Gorruda Capitán
PROPMOVER_TXT_100003,Giant Gorruda,Gorruda Gigante
PROPMOVER_TXT_100004,Young Fafnir,Fafnir Joven
PROPMOVER_TXT_100005,Fafnir,Fafnir
PROPMOVER_TXT_100006,Grownup Fafnir,Fafnir Adulto
PROPMOVER_TXT_100007,Giant Fafnir,Fafnir Gigante
PROPMOVER_TXT_100008,Small Longwing,Longwing Pequeño
PROPMOVER_TXT_100009,Longwing,Longwing
PROPMOVER_TXT_100010,Captain Longwing,Longwing Capitán
PROPMOVER_TXT_100011,Giant Longwing,Longwing Gigante
PROPMOVER_TXT_100012,Neparuba,Neparuba
PROPMOVER_TXT_100013,Captain Neparuba,Neparuba Capitán
PROPMOVER_TXT_100014,Boss Neparuba,Neparuba Jefe
PROPMOVER_TXT_100015,Giant Neparuba,Neparuba Gigante
PROPMOVER_TXT_100016,Small Zenma,Zenma Pequeño
PROPMOVER_TXT_100017,Zenma,Zenma
PROPMOVER_TXT_100018,Captain Zenma,Zenma Capitán
PROPMOVER_TXT_100019,Giant Zenma,Zenma Gigante
PROPMOVER_TXT_100020,Small Zendros,Zendros Pequeño
PROPMOVER_TXT_100021,Zendros,Zendros
PROPMOVER_TXT_100022,Captain Zendros,Zendros Capitán
PROPMOVER_TXT_100023,Giant Zendros,Zendros Gigante
PROPMOVER_TXT_100024,Small Medumet,Medumet Pequeño
PROPMOVER_TXT_100025,Medumet,Medumet
PROPMOVER_TXT_100026,Captain Medumet,Medumet Capitán
PROPMOVER_TXT_100027,Giant Medumet,Medumet Gigante
PROPMOVER_TXT_100028,Training Dummy,Muñeco de Entrenamiento
PROPMOVER_TXT_100029,Fire Training Dummy,Muñeco de Entrenamiento de Fuego
PROPMOVER_TXT_100030,Water Training Dummy,Muñeco de Entrenamiento de Agua
PROPMOVER_TXT_100031,Earth Training Dummy,Muñeco de Entrenamiento de Tierra
PROPMOVER_TXT_100032,Electric Training Dummy,Muñeco de Entrenamiento de Electricidad
PROPMOVER_TXT_100033,Wind Training Dummy,Muñeco de Entrenamiento de Viento
PROPMOVER_TXT_100097,Violet Medumet,Medumet Violeta
PROPMOVER_TXT_100063,Violet Leyena,Leyena Violeta
PROPMOVER_TXT_100064,Violet Trangfoma,Trangfoma Violeta
PROPMOVER_TXT_100065,Violet Steam Walker,Steam Walker Violeta
PROPMOVER_TXT_100068,Violet Steel Knight,Steel Knight Violeta
PROPMOVER_TXT_100069,Violet Nutty Wheel,Nutty Wheel Violeta
PROPMOVER_TXT_100066,Violet Driller,Driller Violeta
PROPMOVER_TXT_100067,Violet Volt,Volt Violeta
PROPMOVER_TXT_100070,Violet Elderguard,Elderguard Violeta
PROPMOVER_TXT_100071,Violet Garbagespider,Garbagespider Violeta
PROPMOVER_TXT_100072,Violet Crane Machinery,Crane Machinery Violeta
PROPMOVER_TXT_100074,Violet Greemong,Greemong Violeta
PROPMOVER_TXT_100076,Violet Nuctuvehicle,Nuctuvehicle Violeta
PROPMOVER_TXT_100075,Violet Carrierbomb,Carrierbomb Violeta
PROPMOVER_TXT_100073,Violet Syliaca,Syliaca Violeta
PROPMOVER_TXT_100078,Violet Zombiger,Zombiger Violeta
PROPMOVER_TXT_100077,Violet Risem,Risem Violeta
PROPMOVER_TXT_100086,Violet Grrr,Grrr Violeta
PROPMOVER_TXT_100091,Violet Dump,Dump Violeta
PROPMOVER_TXT_100085,Violet Nautrepy,Nautrepy Violeta
PROPMOVER_TXT_100082,Violet Boo,Boo Violeta
PROPMOVER_TXT_100079,Violet Hoppre,Hoppre Violeta
PROPMOVER_TXT_100088,Violet Mushpoie,Mushpoie Violeta
PROPMOVER_TXT_100081,Violet Iren,Iren Violeta
PROPMOVER_TXT_100080,Violet Watangka,Watangka Violeta
PROPMOVER_TXT_100087,Violet Antiquery,Antiquery Violeta
PROPMOVER_TXT_100083,Violet Luia,Luia Violeta
PROPMOVER_TXT_100089,Violet Gongury,Gongury Violeta
PROPMOVER_TXT_100084,Violet Shuhamma,Shuhamma Violeta
PROPMOVER_TXT_100092,Violet Kern,Kern Violeta
PROPMOVER_TXT_100090,Violet Glaphan,Glaphan Violeta
PROPMOVER_TXT_100094,Violet Chimeradon,Chimeradon Violeta
PROPMOVER_TXT_100095,Violet Bearnerky,Bearnerky Violeta
PROPMOVER_TXT_100093,Violet Chef Muffrin,Chef Muffrin Violeta
PROPMOVER_TXT_100096,Violet Popcrank,Popcrank Violeta
PROPMOVER_TXT_100034,Violet Aibatt,Aibatt Violeta
PROPMOVER_TXT_100035,Violet Mushpang,Mushpang Violeta
PROPMOVER_TXT_100036,Violet Burudeng,Burudeng Violeta
PROPMOVER_TXT_100038,Violet Pukepuke,Pukepuke Violeta
PROPMOVER_TXT_100037,Violet Peakyturtle,Peakyturtle Violeta
PROPMOVER_TXT_100039,Violet Demian,Demian Violeta
PROPMOVER_TXT_100040,Violet Doridoma,Doridoma Violeta
PROPMOVER_TXT_100041,Violet Lawolf,Lawolf Violeta
PROPMOVER_TXT_100043,Violet Fefern,Fefern Violeta
PROPMOVER_TXT_100042,Violet Nyangnyang,Nyangnyang Violeta
PROPMOVER_TXT_100044,Violet Bang,Bang Violeta
PROPMOVER_TXT_100099,Violet Mothbee,Mothbee Violeta
PROPMOVER_TXT_100098,Violet Flybrigen,Flybrigen Violeta
PROPMOVER_TXT_100100,Violet Rockepeller,Rockepeller Violeta
PROPMOVER_TXT_100106,Violet Zendros,Zendros Violeta
PROPMOVER_TXT_100104,Violet Neparuba,Neparuba Violeta
PROPMOVER_TXT_100105,Violet Zenma,Zenma Violeta
PROPMOVER_TXT_100103,Violet Longwing,Longwing Violeta
PROPMOVER_TXT_100102,Violet Fafnir,Fafnir Violeta
PROPMOVER_TXT_100101,Violet Gorruda,Gorruda Violeta
PROPMOVER_TXT_100058,Violet Tombstone Bearer,Tombstone Bearer Violeta
PROPMOVER_TXT_100060,Violet Scorpicon,Scorpicon Violeta
PROPMOVER_TXT_100059,Violet Basque,Basque Violeta
PROPMOVER_TXT_100061,Violet Prankster,Prankster Violeta
PROPMOVER_TXT_100062,Violet Wheelem,Wheelem Violeta
PROPMOVER_TXT_100045,Violet Wagsaac,Wagsaac Violeta
PROPMOVER_TXT_100047,Violet Mia,Mia Violeta
PROPMOVER_TXT_100048,Violet Mr. Pumpkin,Mr. Pumpkin Violeta
PROPMOVER_TXT_100049,Violet Red Mantis,Red Mantis Violeta
PROPMOVER_TXT_100050,Violet Jack the Hammer,Jack the Hammer Violeta
PROPMOVER_TXT_100051,Violet Giggle Box,Giggle Box Violeta
PROPMOVER_TXT_100052,Violet Rock Muscle,Rock Muscle Violeta
PROPMOVER_TXT_100053,Violet Hobo,Hobo Violeta
PROPMOVER_TXT_100055,Violet Dumb Bull,Dumb Bull Violeta
PROPMOVER_TXT_100056,Violet Totemia,Totemia Violeta
PROPMOVER_TXT_100057,Violet Cardpuppet,Cardpuppet Violeta
PROPMOVER_TXT_100046,Violet Flybat,Flybat Violeta
PROPMOVER_TXT_100054,Violet Bucrow,Bucrow Violeta
PROPMOVER_TXT_100107,Baby Pink Cobra,Cobra Bebé Rosa
PROPMOVER_TXT_100108,Baby Giant Aibatt,Aibatt Bebé Gigante
PROPMOVER_TXT_100109,Baby Glaphan,Glaphan Bebé
PROPMOVER_TXT_100110,Baby Longwing,Longwing Bebé
PROPMOVER_TXT_100111,Baby Saphyryan,Saphyryan Bebé
PROPMOVER_TXT_100112,Baby Mushpang,Mushpang Bebé
PROPMOVER_TXT_100113,Baby Wagsaac,Wagsaac Bebé
PROPMOVER_TXT_100114,Baby Steel Knight,Steel Knight Bebé
PROPMOVER_TXT_100115,Baby Nautrepy,Nautrepy Bebé
PROPMOVER_TXT_100116,Small Meteonyker,Meteonyker Pequeño
PROPMOVER_TXT_100117,Berserk Meteonyker,Meteonyker Enloquecido
PROPMOVER_TXT_100118,Cyclops X,Cyclops X
PROPMOVER_TXT_100119,Giant Cyclops X,Cyclops X Gigante
PROPMOVER_TXT_100120,Katamaw,Katamaw
PROPMOVER_TXT_100121,Zefus,Zefus
PROPMOVER_TXT_100122,Gruntizer,Gruntizer
PROPMOVER_TXT_100123,Obnis,Obnis
PROPMOVER_TXT_100124,Airon,Airon
PROPMOVER_TXT_100125,Kumah,Kumah
PROPMOVER_TXT_100126,Haom,Haom
PROPMOVER_TXT_100127,Scorched Meteonyker,Meteonyker Chamuscado
PROPMOVER_TXT_100128,Red Meteonyker,Meteonyker Rojo
PROPMOVER_TXT_100129,Baby Zendros,Zendros Bebé
PROPMOVER_TXT_100130,Baby Dumb Bull,Dumb Bull Bebé
PROPMOVER_TXT_100131,Baby Bearnerky,Bearnerky Bebé
PROPMOVER_TXT_100132,Yetti,Yetti
PROPMOVER_TXT_100133,Mutant Yetti,Yetti Mutante
PROPMOVER_TXT_100134,Dark Yetti,Yetti Oscuro
PROPMOVER_TXT_100135,Mad Yetti,Yetti Enfadado
PROPMOVER_TXT_100136,Violet Yetti,Yetti Violeta
PROPMOVER_TXT_100137,Augu,Augu
PROPMOVER_TXT_100138,Mutant Augu,Augu Mutante
PROPMOVER_TXT_100139,Ardent Augu,Augu Ardiente
PROPMOVER_TXT_100140,Glacial Augu,Augu Glacial
PROPMOVER_TXT_100141,Violet Augu,Augu Violeta
PROPMOVER_TXT_100142,Ghost of the Forgotten Prince,Fantasma del Príncipe Olvidado
PROPMOVER_TXT_100143,Ghost of the Forgotten King,Fantasma del Rey Olvidado
PROPMOVER_TXT_100144,Ghost of the Forgotten Emperor,Fantasma del Emperador Olvidado
PROPMOVER_TXT_100145,Ghost of the Forgotten Overlord,Fantasma del Jefe Supremo Olvidado
PROPMOVER_TXT_100146,Violet Ghost of the Forgotten Monarch,Fantasma del Monarca Olvidado Violeta
PROPMOVER_TXT_100147,Mammoth,Mammoth
PROPMOVER_TXT_100148,Cannibal Mammoth,Mammoth Caníbal
PROPMOVER_TXT_100149,Ancient Mammoth,Mammoth Antiguo
PROPMOVER_TXT_100150,Predator Mammoth,Mammoth Depredador
PROPMOVER_TXT_100151,Violet Mammoth,Mammoth Violeta
PROPMOVER_TXT_100152,Gigaka,Gigaka
PROPMOVER_TXT_100153,Mawrang,Mawrang
PROPMOVER_TXT_100154,Miriun,Miriun
PROPMOVER_TXT_100155,Auxilior,Auxilior
PROPMOVER_TXT_100156,Blue Alien Octopus,Pulpo Alienígena Azul
PROPMOVER_TXT_100157,Yellow Alien Octopus,Pulpo Alienígena Amarillo
PROPMOVER_TXT_100158,Red Alien Octopus,Pulpo Alienígena Rojo
PROPMOVER_TXT_100159,White Alien Octopus,Pulpo Alienígena Blanco
PROPMOVER_TXT_100160,Green Alien Octopus,Pulpo Alienígena Verde
PROPMOVER_TXT_100161,Black Alien Octopus,Pulpo Alienígena Negro
PROPMOVER_TXT_100162,Baby Peakyturtle,Peakyturtle Bebé
PROPMOVER_TXT_100163,Baby Rock Muscle,Rock Muscle Bebé
PROPMOVER_TXT_100164,Baby Giggle Box,Giggle Box Bebé
PROPMOVER_TXT_100165,Baby Totemia,Bebé Totemia
PROPMOVER_TXT_100166,Baby Fafnir,Bebé Fafnir
PROPMOVER_TXT_100167,Baby Popcrank,Bebé Popcrank
PROPMOVER_TXT_100168,Rookie Cloudberry Carrier,Portador Novato de Zarzamora
PROPMOVER_TXT_100169,Cloudberry Carrier,Portador de Zarzamora
PROPMOVER_TXT_100170,Lightberry Carrier,Portador de Bayaclara
PROPMOVER_TXT_100171,Rookie Exoberry Carrier,Portador Novato de Exobaya 
PROPMOVER_TXT_100172,Exoberry Carrier,Portador de Exobaya
PROPMOVER_TXT_001068,Waforu,Waforu
PROPMOVER_TXT_001069,Mysterious Robed Girl,Chica con Túnica Misteriosa
PROPMOVER_TXT_001442,Lasa,Lasa
PROPMOVER_TXT_100173,Baby Giant Bang,Bebé Bang Gigante
PROPMOVER_TXT_100174,Baby Burudeng,Bebé Burudeng
PROPMOVER_TXT_100175,Baby Iren,Bebé Iren
PROPMOVER_TXT_100176,Baby Mushpoie,Bebé Mushpoie
PROPMOVER_TXT_100177,Baby Flybrigen,Bebé Flybrigen
PROPMOVER_TXT_100178,Baby Nuctuvehicle,Bebé Nuctuvehicle
PROPMOVER_TXT_100179,Criminal Medumet,Criminal Medumet
PROPMOVER_TXT_100180,Crystal Iphrine,Cristal Iphrine
PROPMOVER_TXT_100181,Yellow Teddy Bear,Oso de Peluche Amarillo
PROPMOVER_TXT_100182,Blue Teddy Bear,Oso de Peluche Azul
PROPMOVER_TXT_100183,Brown Teddy Bear,Oso de Peluche Marrón
PROPMOVER_TXT_100184,Orange Teddy Bear,Oso de Peluche Naranja
PROPMOVER_TXT_100185,Black Teddy Bear,Oso de Peluche Negro
PROPMOVER_TXT_100186,White Teddy Bear,Oso de Peluche Blanco
PROPMOVER_TXT_100187,Baby Doridoma,Bebé Doridoma
PROPMOVER_TXT_100188,Baby Mothbee,Bebé Mothbee
PROPMOVER_TXT_100189,Baby Hobo,Bebé Hobo
PROPMOVER_TXT_100190,Primgon,Primgon
PROPMOVER_TXT_100191,Blue Gummy Bear,Osito de Goma Azul
PROPMOVER_TXT_100192,Brown Gummy Bear,Osito de Goma Marrón
PROPMOVER_TXT_100193,Pink Gummy Bear,Osito de Goma Rosa
PROPMOVER_TXT_100194,Red Gummy Bear,Osito de Goma Rojo
PROPMOVER_TXT_100195,Black Gummy Bear,Osito de Goma Negro
PROPMOVER_TXT_100196,White Gummy Bear,Osito de Goma Blanco
PROPMOVER_TXT_100197,Baby Wild Rabbit,Bebé Conejo Salvaje
PROPMOVER_TXT_100198,Puppy,Perrito
PROPMOVER_TXT_100199,Furious Mr. Pumpkin,Sr. Calabaza Furioso
PROPMOVER_TXT_100200,Deviant Mr. Pumpkin,Sr. Calabaza Desviado
PROPMOVER_TXT_100201,Baby Winged Sheep,Bebé Oveja-alada
PROPMOVER_TXT_100202,Teddy Bear,Oso de Peluche
PROPMOVER_TXT_100203,Kitty with Yellow Umbrella,Gatito con Paraguas Amarillo
PROPMOVER_TXT_100204,Kitty with Green Umbrella,Gatito con Paraguas Verde
PROPMOVER_TXT_100205,Kitty with Pink Umbrella,Gatito con Paraguas Rosa
PROPMOVER_TXT_100206,Kitty with Purple Umbrella,Gatito con Paraguas Lila
PROPMOVER_TXT_100207,Kitty with Beige Umbrella,Gatito con Paraguas Beige
PROPMOVER_TXT_100208,Kitty with Grey Umbrella,Gatito con Paraguas Gris
PROPMOVER_TXT_100209,Halloween Ghost,Fantasma de Halloween
PROPMOVER_TXT_100210,Lord Big Muscle,Señor Músculo Grande
PROPMOVER_TXT_100211,Lord Krrr,Señor Krrr
PROPMOVER_TXT_100212,Lord Mushmoot,Señor Mushmoot
PROPMOVER_TXT_100213,Lord Meteonyker,Señor Meteonyker
PROPMOVER_TXT_100214,Lord Red Meteonyker,Señor Meteonyker Rojo
PROPMOVER_TXT_100215,Lord Pumpkin,Señor Calabaza
PROPMOVER_TXT_100216,Lord Lykanos,Señor Lykanos
PROPMOVER_TXT_100217,Lord Drakul,Señor Drakul
PROPMOVER_TXT_100219,Lord Ripper,Señor Ripper
PROPMOVER_TXT_100220,Lord Mia,Señor Mia
PROPMOVER_TXT_100221,Lord Iblis Leanes,Señor Iblis Leanes
PROPMOVER_TXT_100222,Violet Halloween Puppet,Marioneta de Halloween Violeta
PROPMOVER_TXT_100223,Orange Halloween Puppet,Marioneta de Halloween Naranja
PROPMOVER_TXT_100224,Beige Halloween Puppet,Marioneta de Halloween Beige
PROPMOVER_TXT_100225,Pink Halloween Puppet,Marioneta de Halloween Rosa
PROPMOVER_TXT_100226,Grey Halloween Puppet,Marioneta de Halloween Gris
PROPMOVER_TXT_100227,White Halloween Puppet,Marioneta de Halloween Blanco
PROPMOVER_TXT_100228,Sport Pop Red Tiger,Tigre Pop Deportivo Rojo
PROPMOVER_TXT_100229,Sport Pop Blue Tiger,Tigre Pop Deportivo Azul
PROPMOVER_TXT_100230,Sport Pop Green Tiger,Tigre Pop Deportivo Verde
PROPMOVER_TXT_100231,Sport Pop Orange Tiger,Tigre Pop Deportivo Naranja
PROPMOVER_TXT_100232,Sport Pop Pink Tiger,Tigre Pop Deportivo Rosa
PROPMOVER_TXT_100233,Sport Pop Purple Tiger,Tigre Pop Deportivo Lila
PROPMOVER_TXT_100234,Purple Disco Poodle,Caniche Disco Lila
PROPMOVER_TXT_100235,Green Disco Poodle,Caniche Disco Verde
PROPMOVER_TXT_100236,Orange Disco Poodle,Caniche Disco Naranja
PROPMOVER_TXT_100237,Pink Disco Poodle,Caniche Disco Rosa
PROPMOVER_TXT_100238,Black Disco Poodle,Caniche Disco Negro
PROPMOVER_TXT_100239,Cyan Disco Poodle,Caniche Disco Cian
PROPMOVER_TXT_100240,Nine Tails,Nueve Colas
PROPMOVER_TXT_100241,Nero,Nero
PROPMOVER_TXT_100242,Thief Santa Monster,Monstruo Santa Ladrón
PROPMOVER_TXT_100243,Grumpy elf,Duende Gruñón
PROPMOVER_TXT_100250,Blue Winter Pixie,Duendecillo de Invierno Azul
PROPMOVER_TXT_100251,Green Winter Pixie,Duendecillo de Invierno Verde
PROPMOVER_TXT_100252,Purple Winter Pixie,Duendecillo de Invierno Lila
PROPMOVER_TXT_100253,Cyan Winter Pixie,Duendecillo de Invierno Cian
PROPMOVER_TXT_100254,Black Winter Pixie,Duendecillo de Invierno Negro
PROPMOVER_TXT_100255,White Winter Pixie,Duendecillo de Invierno Blanco
PROPMOVER_TXT_100256,Fu Lion King,Rey León Fu
PROPMOVER_TXT_100257,Black Winter Tiger,Tigre de Invierno Negro
PROPMOVER_TXT_100258,Pink Winter Tiger,Tigre de Invierno Rosa
PROPMOVER_TXT_100259,Green Winter Tiger ,Tigre de Invierno Verde
PROPMOVER_TXT_100260,Purple Winter Tiger ,Tigre de Invierno Lila
PROPMOVER_TXT_100261,Orange Winter Tiger ,Tigre de Invierno Naranja
PROPMOVER_TXT_100262,Cyan Winter Tiger ,Tigre de Invierno Cian
PROPMOVER_TXT_100263,Tonge,Tonge
PROPMOVER_TXT_100264,Fox,Zorro
PROPMOVER_TXT_100265,Mermaid Beauty,Belleza de Sirena
PROPMOVER_TXT_100266,Overgrown Shark,Tiburón Descuidado
PROPMOVER_TXT_100267,Grunt Gorilla,Gorila Gruñon
PROPMOVER_TXT_100268,Overgrown Spider,Araña Descuidada
PROPMOVER_TXT_100269,Temple Guardian,Guardián del Templo
PROPMOVER_TXT_100270,Sentient Tree Warrior,Guerrero Arbol Consciente
PROPMOVER_TXT_100271,Old Rut,Rut Vieja
PROPMOVER_TXT_100244,Skeletal Militant,Militante Esquelético
PROPMOVER_TXT_100245,Crystal Demon Lord,Señor de los Demonios Cristal
