Key,English,Spanish
PROPITEM_TXT_016868,Vampire hat for Male characters,Sombrero Vampírico para Personajes Masculinos.
PROPITEM_TXT_009742,Baseball Gloves (M),Guantes de Béisbol (M)
PROPITEM_TXT_017089,Luxurious Ski Shoes (M),Botas de Esquí Lujosas (M)
PROPITEM_TXT_018917,Azurite Noble Cloak (M),Capa Noble de Azurita (M)
PROPITEM_TXT_018921,Regal Cloak (M),Capa Real (M)
PROPITEM_TXT_017079,Luxurious Ski Shoes (F),Botas de Esquí Lujosas (F)
PROPITEM_TXT_013593,Reconnaissance Shoes for a Female character.,Zapatos de Reconocimiento para Personajes Femeninos.
PROPITEM_TXT_014244,Forest Faerie Suit (F),Traje de Hada del Bosque (F)
PROPITEM_TXT_016301,Reminisce Guild Cloak,Capa de Guild Reminisce
PROPITEM_TXT_020326,Blue Casual Hat for Male Characters.,Sombrero Casual Azul para Personajes Masculinos.
PROPITEM_TXT_017045,Frog Gloves 2015 (M),Guantes de Rana 2015 (M)
PROPITEM_TXT_017949,Rose Pink Yukata Gloves (M),Guantes Yukata de Rosa Rosas (M)
PROPITEM_TXT_017194,Wedding Shoes for Female Characters,Zapatos de Boda para Personajes Femeninos
PROPITEM_TXT_014271,An exquisite blue corsage.,Un exquisito ramillete azul.
PROPITEM_TXT_013562,Road Hog Suit (M),Traje de Motero (M)
PROPITEM_TXT_011925,The Chi Hat for female characters. Channel your Chi and POWER UP!,El Peinado Chi para Personajes Femeninos. ¡Canaliza tu Chi y AUMENTA TU PODER!
PROPITEM_TXT_015156,Amphibian Warrior Shoes (M),Zapatos de Guerrero Anfibio (M)
PROPITEM_TXT_009873,Traditional Thailand Suit for male characters.,Traje Tradicional de Filipinas para Personajes Masculinos.
PROPITEM_TXT_013796,Heartbreaker Suit (F),Traje Rompecorazones (F)
PROPITEM_TXT_017040,Some fancy frogtastic shoes (size S),Unos zapatos ranásticos (Talla S)
PROPITEM_TXT_010242,Star Sign Cloak (Sagittarius),Capa del Zodíaco (Sagitario)
PROPITEM_TXT_009744,Baseball Shoes (M),Zapatos de Béisbol (M)
PROPITEM_TXT_019653,Boots of the Almighty Blood Dragon (F),Botas del Dragón Sanguinario Todopoderoso (F)
PROPITEM_TXT_011900,Sul Bim Gloves (F),Guantes Sul Bim (F)
PROPITEM_TXT_020365,Neo Hip Hop Hat (M),Gorra de Hip Hop Neo (M)
PROPITEM_TXT_010440,Spacesuit Outfit (F),Traje Espacial (F)
PROPITEM_TXT_017127,2016 Samurai (F) Hat,Peinado Samurái 2016 (F)
PROPITEM_TXT_009832,Traditional German Suit (M),Traje Tradicional de Alemania (M)
PROPITEM_TXT_017193,Wedding Shoes (F),Zapatos de Boda (F)
PROPITEM_TXT_011139,Boots to match the Space Cadet Uniform for female characters.,Botas para combinar con el Uniforme de Cadete Espacial para Personajes Femeninos.
PROPITEM_TXT_017059,Stylish Santa Shoes (F),Zapatos de Santa Elegantes (F)
PROPITEM_TXT_020371,Neo Hip Hop Shoes (M),Zapatos de Hip Hop Neo (M)
PROPITEM_TXT_009870,Traditional Thailand Hat (M),Sombrero Tradicional de Tailandia (M)
PROPITEM_TXT_010961,A Warlord Headpiece for male characters. Created by the winner of a costume design contest in the Philippines.,Sombrero de Señor de la Guerra para Personajes Masculinos. Creado por el ganador de un concurso de diseño de Filipinas.
PROPITEM_TXT_010964,Warlord Gloves (M),Guantes Señor de la Guerra (M)
PROPITEM_TXT_011145,The circuitry in this suit hums with the power to knock down buildings. For male characters.,El circuito de este traje zumba con el poder de derribar edificios. Para Personajes Masculinos.
PROPITEM_TXT_009864,Cowboy Gloves (F),Guantes de Vaquera (F)
PROPITEM_TXT_009903,Traditional Philippines Suit for female characters.,Traje Tradicional de Filipinas para Personajes Femeninos.
PROPITEM_TXT_015428,Traditional Taiwan Gloves (M),Guantes Tradicionales de Taiwán (M)
PROPITEM_TXT_020350,Purple Gothic Gloves for Male Characters.,Guantes Góticos Violetas para Personajes Masculinos.
PROPITEM_TXT_013799,A Heartbreaker Hat for female characters.,Un Sombrero Rompecorazones para Personajes Femeninos.
PROPITEM_TXT_020329,Blue Casual Gloves (M),Guantes Casuales Azules (M)
PROPITEM_TXT_013587,Reconnaissance Suit for a Female character.,Traje de Reconocimiento para Personajes Femeninos.
PROPITEM_TXT_011987,Leprechaun Gloves for male characters. These things are fancy schmancy!,Guantes de Duende para Personajes Masculinos. ¡Estas cosas son fantasiosas!
PROPITEM_TXT_014428,Steam Punk Hat (M),Sombrero Steam Punk (M)
PROPITEM_TXT_014426,Steam Punk Suit (M),Traje Steam Punk (M)
PROPITEM_TXT_014182,Samba Gloves (F),Guantes de Samba (F)
PROPITEM_TXT_020606,Blue Snowboarder Suit for Female Characters.,Traje de Snowboard Azul para Personajes Femeninos.
PROPITEM_TXT_012223,A Korean Cloak adorned with the Korean Flag.,Una Capa adornada con la bandera de Corea.
PROPITEM_TXT_014173,A Samba Hat for male characters to commemorate Carnival.,Sombrero de Samba para Personajes Masculinos para celebrar el Carnaval.
PROPITEM_TXT_017273,Cat Shoes (F),Zapatos de Gata (F)
PROPITEM_TXT_020398,Neo Workout Suit for Female Characters.,Traje de Entrenamiento Neo para Personajes Femeninos.
PROPITEM_TXT_011165,Detective Suit for male characters.,Traje de Detective para Personajes Masculinos.
PROPITEM_TXT_015163,Every part of an amphibian can prove painful!,¡Cada parte de un anfibio puede resultar dolorosa!
PROPITEM_TXT_010900,School Swimsuit Hand (M),Manos de Natación Escolares (M)
PROPITEM_TXT_010248,Star Sign Cloak (Pisces),Capa del Zodíaco (Piscis)
PROPITEM_TXT_016799,Madrigal Guardian (M) Blue Helmet,Casco Guardián de Madrigal Azul (M)
PROPITEM_TXT_010982,Skipper Outfit (M),Traje de Capitán (M)
PROPITEM_TXT_009948,Event Sense Wig (Black) (F),Peinado Romántico Negro de Evento (F)
PROPITEM_TXT_019656,The Crown of the Almighty Blood Dragon Set. Wearing all 4 pieces will grant you amazing bonuses! Wear the mask and/or cloak for even more power!,La Corona del Conjunto del Dragón Sanguinario Todopoderoso. ¡Usar las 4 partes te otorgará bonificaciones increíbles! ¡Usa la máscara y/o la capa para obtener aún más poder!
PROPITEM_TXT_020378,Black Wedding Suit for Male Characters.,Traje de Boda Negro para Personajes Masculinos
PROPITEM_TXT_012978,Survivor's Cloak,Capa del Superviviente
PROPITEM_TXT_015276,FWC 2011 Golden Suit (M),Traje Dorado FWC 2011 (M)
PROPITEM_TXT_018693,Azurite Noble Crown (F),Corona Noble de Azurita (F)
PROPITEM_TXT_013496,Mistletoe Shoes (F),Zapatos Muérdago (F)
PROPITEM_TXT_020380,Black Wedding Gloves for Male Characters.,Guantes de Boda Negros para Personajes Masculinos
PROPITEM_TXT_009706,Modern Black Swimsuit (M),Bañador Moderno Negro (M)
PROPITEM_TXT_011805,A beautifully crafted cloak adorned with a symbol that represents the eleventh Lunar Year. The eleventh Lunar Year is dedicated to the Dog.,Una capa bellamente elaborada adornada con un símbolo que representa el undécimo Año Lunar. El undécimo Año Lunar está dedicado al Perro.
PROPITEM_TXT_010778,Yetti Gloves (M),Guantes de Yetti (M)
PROPITEM_TXT_011786,Cloak of the Ox,Capa del Buey
PROPITEM_TXT_016819,Casual Beanie (M),Gorro Casual (M)
PROPITEM_TXT_012265,This Cloak has a full length depiction of the flag of Nigeria on it .,Esta Capa tiene una representación de cuerpo entero de la bandera de Nigeria.
PROPITEM_TXT_012250,Enchantress Shoes (F),Zapatos de Hechicera (F)
PROPITEM_TXT_012248,Enchantress Gloves (F),Guantes de Hechicera (F)
PROPITEM_TXT_012638,OMG Cloak Box (3 days),Caja de Capas OMG (3 días)
PROPITEM_TXT_013573,Road Hog Hat for Female characters.,Gorro de Motera para Personajes Femeninos.
PROPITEM_TXT_015172,Warrior's Suit (M),Traje de Guerrero (M)
PROPITEM_TXT_010412,Gothic Gloves (M),Guantes Góticos (M)
PROPITEM_TXT_012320,Matador's Cloak,Capa del Matador
PROPITEM_TXT_017901,Brown Bunny Yukata Boots (M),Zapatos Yukata de Conejito Marrones (M)
PROPITEM_TXT_013490,Mistletoe Suit (F),Traje Muérdago (F)
PROPITEM_TXT_012245,An Enchantress Hat for female characters.,Un Sombrero de Hechicera para Personajes Femeninos.
PROPITEM_TXT_010951,Cyber Punk Hat for female characters. Who you callin' a punk?!,Sombrero Cyber Punk para Personajes Femeninos. ¡¿A quien llamas punk?!
PROPITEM_TXT_009553,"A yukata is a Japanese garment, a casual summer kimono usually made of cotton. This one is for male characters.","Un yukata es una prenda Japonesa, un kimono casual de verano generalmente hecho de algodón. Este es para Personajes Masculinos."
PROPITEM_TXT_015288,FWC 2011 Golden Boots (F),Botas Doradas FWC 2011 (F)
PROPITEM_TXT_014181,A Samba Hat for female characters to commemorate Carnival.,Sombrero de Samba para Personajes Femeninos para celebrar el Carnaval.
PROPITEM_TXT_020596,Blue Snowboarder Suit for Male Characters.,Traje de Snowboard Azul para Personajes Masculinos.
PROPITEM_TXT_013795,Casanova Shoes for male characters.,Los Zapatos de Casanova para Personajes Masculinos.
PROPITEM_TXT_017057,Stylish Santa Gloves (F),Guantes de Santa Elegantes (F)
PROPITEM_TXT_013567,Road Hog Gloves for Male characters.,Guantes de Motero para Personajes Masculinos.
PROPITEM_TXT_020491,Blue Santa Hat (M),Gorro de Santa (M)
PROPITEM_TXT_020610,Blue Snowboarder Shoes for Female Characters.,Botas de Snowboard Azules para Personajes Femeninos.
PROPITEM_TXT_009561,"A yukata is a Japanese garment, a casual summer kimono usually made of cotton. This one is for female characters.","Un yukata es una prenda Japonesa, un kimono casual de verano generalmente hecho de algodón. Este es para Personajes Femeninos."
PROPITEM_TXT_011163,Detective Hat for male characters.,Sombrero de Detective para Personajes Masculinos.
PROPITEM_TXT_011946,St. Patrick's Day Cloak,Capa del Día de San Patricio
PROPITEM_TXT_015230,Mizu Yukata Hat (F),Sombrero Yukata Mizu (F)
PROPITEM_TXT_009970,Traditional Chile Shoes (M),Zapatos Tradicionales de Chile (M)
PROPITEM_TXT_010420,Gothic Suit (F),Traje Gótico (F)
PROPITEM_TXT_009696,Cloak of European Union,Capa de la Unión Europea
PROPITEM_TXT_014431,A pair of steam punk Gloves for male characters,Un par de Guantes Steam Punk (M).
PROPITEM_TXT_018687,Azurite Noble Suit (F),Traje Noble de Azurita (F)
PROPITEM_TXT_014301,"Dedicated to the victims of the disaster in Japan, which occurred on March 11th 2011. All Proceeds from sales of this item in the Flyff Item Shop will be donated to help the victims of this crisis.",Dedicado a las víctimas del desastre en Japón que ocurrió el 11 de marzo de 2011. Todas las ganancias de las ventas de este objeto en la Tienda de Flyff se donarán para ayudar a las víctimas de esta crisis.
PROPITEM_TXT_016033,Garb of the Aibatt (F),Traje de Aibatt (F)
PROPITEM_TXT_020366,Neo Hip Hop Hat for Male Characters.,Gorra de Hip Hop Neo para Personajes Masculinos.
PROPITEM_TXT_020358,Purple Gothic Suit for Female Characters.,Traje Gótico Violeta para Personajes Femeninos.
PROPITEM_TXT_015665,Crown of the Almighty Dragon King (M),Corona del Rey Dragón Todopoderoso (M)
PROPITEM_TXT_011796,Cloak of the Horse,Capa del Caballo
PROPITEM_TXT_017995,Giraffe Boots (F),Botas de Jirafa (F)
PROPITEM_TXT_016038,A set of elegant boots designed by an Aibatt aficionado.,Un conjunto de elegantes botas diseñadas por un aficionado de Aibatt.
PROPITEM_TXT_011128,Space Cadet Boots (M),Botas de Cadete Espacial (M)
PROPITEM_TXT_013488,Mistletoe Shoes (M),Zapatos Muérdago (M)
PROPITEM_TXT_020330,Blue Casual Gloves for Male Characters.,Guantes Casuales Azules para Personajes Masculinos.
PROPITEM_TXT_010404,Chef Shoes (F),Zapatos de Chef (F)
PROPITEM_TXT_017181,Wedding Tuxedo (M),Esmoquin de Boda (M)
PROPITEM_TXT_015867,Shinigami Horns (F),Cuernos de Shinigami (F)
PROPITEM_TXT_015084,Indonesia Cloak 2,Capa de Indonesia 2
PROPITEM_TXT_016873,Vampire Shoes (M),Zapatos Vampíricos (M)
PROPITEM_TXT_020400,Neo Workout Gloves for Female Characters.,Guantes de Entrenamiento Neo para Personajes Femeninos.
PROPITEM_TXT_017931,Violet Bunny Yukata Boots (F),Zapatos Yukata de Conejita Violetas (F)
PROPITEM_TXT_020599,Blue Snowboarder Shoes (M),Botas de Snowboard Azules (M)
PROPITEM_TXT_009912,Rabbit Outfit (M),Vestimenta de Conejo (M)
PROPITEM_TXT_013486,Mistletoe Gloves (M),Guantes Muérdago (M)
PROPITEM_TXT_017897,Brown Bunny Yukata Suit (M),Traje Yukata de Conejito Marrón (M)
PROPITEM_TXT_011019,Bathrobe for male characters.,Albornoz para Personajes Masculinos.
PROPITEM_TXT_010751,Cute Red Riding Hood Shoes for Female Characters. 'Beware of wolves in grandma's clothing'.,Unos lindos Zapatos de Caperucita Roja para Personajes Femeninos. 'Cuidado con los lobos disfrazados de abuela'.
PROPITEM_TXT_016809,Madrigal Guardian (F) Blue Suit,Traje Guardián de Madrigal Azul (F)
PROPITEM_TXT_014170,Samba Suit (M),Traje de Samba (M)
PROPITEM_TXT_009760,Kung Fu Suit (M),Traje Kung Fu (M)
PROPITEM_TXT_015282,FWC 2011 Golden Crown (M),Corona Dorada FWC 2011 (M)
PROPITEM_TXT_015220,Mizu Yukata (M),Yukata Mizu (M)
PROPITEM_TXT_013576,Road Hog Boots (F),Botas de Motera (F)
PROPITEM_TXT_011958,Mad Hatter's Hat (M),Sombrero de Sombrerero Loco (M)
PROPITEM_TXT_017979,Giraffe Hat (M),Gorro de Jirafa (M)
PROPITEM_TXT_016607,2014 Giraffe Mask,Máscara de Girafa 2014
PROPITEM_TXT_009622,Martial artist Hair (F),Peinado de Artista Marcial (F)
PROPITEM_TXT_015244,FWC 3rd Place Suit (M),Traje del 3er Puesto FWC (M)
PROPITEM_TXT_020412,Einfallspinsel is the first Ringmaster who reaches level 120 in Lord Pang Server.,Einfallspinsel es el primer Ringmaster en alcanzar el nivel 120 en el Servidor Lord Pang.
PROPITEM_TXT_012904,Gauntlets of the Setting Sun (F),Guanteletes del Sol Poniente (F)
PROPITEM_TXT_010994,Harbor Gloves (F),Guantes de Puerto (F)
PROPITEM_TXT_012234,Demon Hat (M),Sombrero Demoníaco (M)
PROPITEM_TXT_012896,Gauntlets of the Setting Sun (M),Guanteletes del Sol Poniente (M)
PROPITEM_TXT_010717,"A yukata is a Japanese garment, a casual summer kimono usually made of cotton. This yukata garment is for male characters.","Un yukata es una prenda Japonesa, un kimono casual de verano generalmente hecho de algodón. Esta prenda yukata es para Personajes Masculinos."
PROPITEM_TXT_017046,Some fancy frogtastic Gloves (size L),Unos guantes ranásticos (Talla L)
PROPITEM_TXT_009749,Baseball Cap for female characters,Gorra de Béisbol para Personajes Femeninos.
PROPITEM_TXT_020337,Red Casual Suit (F),Vestido Casual Rojo (F)
PROPITEM_TXT_017241,Casual Hanbok Hat (F),Sombrero Hanbok Casual (F)
PROPITEM_TXT_011896,Sul Bim Hat (F),Sombrero Sul Bim (F)
PROPITEM_TXT_017267,Cat Hat (F),Orejas de Gata (F)
PROPITEM_TXT_020376,Black Wedding Hat for Male Characters.,Peinado de Boda Negro para Personajes Masculinos
PROPITEM_TXT_012898,Boots of the Setting Sun (M),Botas del Sol Poniente (M)
PROPITEM_TXT_009755,Baseball Shoes for female characters,Zapatos de Béisbol para Personajes Femeninos.
PROPITEM_TXT_020388,Black Wedding Suit for Female Characters.,Vestido de Boda Negro para Personajes Femeninos
PROPITEM_TXT_010903,School sandals for Male characters,Sandalias Escolares para Personajes Masculinos.
PROPITEM_TXT_014423,A pair of steam punk Gloves for female characters,Un par de Guantes Steam Punk (F)
PROPITEM_TXT_015262,FWC 2011 Silver Gloves (M),Guantes Plateados FWC 2011 (M)
PROPITEM_TXT_009927,Rabbit Shoes (F) female characters.,Zapatos de Coneja (F)
PROPITEM_TXT_009917,Rabbit Shoes for male characters.,Zapatos de Coneja para Personajes Masculinos.
PROPITEM_TXT_009700,Cloak of Philippines,Capa de Filipinas
PROPITEM_TXT_012912,Gauntlets of the Rising Sun (F),Guanteletes del Sol Naciente (F)
PROPITEM_TXT_011169,Detective Shoes for male characters.,Zapatos de Detective para Personajes Masculinos.
PROPITEM_TXT_014273,An exquisite white corsage.,Un exquisito ramillete blanco.
PROPITEM_TXT_017186,Wedding Shoes for Male Characters,Zapatos de Boda para Personajes Masculinos
PROPITEM_TXT_017054,Santa's Hat (colored version),Gorro de Santa (versión coloreada)
PROPITEM_TXT_020600,Blue Snowboarder Shoes for Male Characters.,Botas de Snowboard Azules para Personajes Masculinos.
PROPITEM_TXT_015229,An elegant Yukata reserved for the seafaring warrior. This mystical garb is said to harness the power of the typhoon.,Un elegante Yukata reservado para el guerrero del mar. Se dice que este atuendo místico aprovecha el poder del tifón.
PROPITEM_TXT_009830,Traditional German Hat (M),Sombrero Tradicional de Alemania (M)
PROPITEM_TXT_009717,Hands for male characters,Manos para Personajes Masculinos.
PROPITEM_TXT_012036,Cloak of the Night Sky,Capa del Cielo Nocturno
PROPITEM_TXT_017073,Luxurious Ski Hat (F),Gorro de Esquí Lujoso (F)
PROPITEM_TXT_015426,Traditional Taiwan Outfit (M),Vestimenta Tradicional de Taiwán (M)
PROPITEM_TXT_009629,Martial artist Shoes for Female Characters,Zapatos de Artista Marcial para Personajes Femeninos.
PROPITEM_TXT_016825,Casual Shoes (M),Zapatos Casuales (M)
PROPITEM_TXT_016846,A traditional hat from Germany for women.,Un sombrero tradicional de Alemania para mujeres.
PROPITEM_TXT_015433,Traditional Taiwan Shoes for male characters.,Zapatos Tradicionales de Taiwán para Personajes Masculinos.
PROPITEM_TXT_015455,An astonishing cloak rewarded to the regional winners of the 2011 FWC Colosseum Challenge.,Una capa asombrosa premiada a los ganadores regionales del FWC Colosseum Challenge 2011.
PROPITEM_TXT_013575,Road Hog Gloves for Female characters.,Guantes de Motera para Personajes Femeninos.
PROPITEM_TXT_018701,Dark Prince Boots (M),Botas Oscuras de Príncipe (M)
PROPITEM_TXT_010943,Cyber Punk Outfit for male characters. Who you callin' a punk?!,Vestimenta Cyber Punk para Personajes Masculinos. ¡¿A quien llamas punk?!
PROPITEM_TXT_010428,Spacesuit Hat (M),Casco Espacial (M)
PROPITEM_TXT_012269,This Cloak has a full length depiction of the flag of Portugal on it .,Esta Capa tiene una representación de cuerpo entero de la bandera de Portugal.
PROPITEM_TXT_013790,Casanova Hat (M),Sombrero de Casanova (M)
PROPITEM_TXT_017937,Rose Bunny Yukata Suit (F),Traje Yukata de Conejita Rosa (F)
PROPITEM_TXT_020339,Red Casual Gloves (F),Guantes Casuales Rojos (F)
PROPITEM_TXT_017038,Some fancy frogtastic Gloves (size S),Unos guantes ranásticos (Talla S)
PROPITEM_TXT_016875,Vampire Hat (F),Sombrero Vampírico (F)
PROPITEM_TXT_020368,Neo Hip Hop Suit for Male Characters.,Traje de Hip Hop Neo para Personajes Masculinos.
PROPITEM_TXT_012422,Bushido Yukata Hair (M),Peinado Yukata Bushido (M)
PROPITEM_TXT_011127,Hands for male characters.,Manos para Personajes Masculinos.
PROPITEM_TXT_011177,Detective Hands for female characters.,Manos de Detective para Personajes Femeninos.
PROPITEM_TXT_016843,Traditional German Shoes (M) 2015,Zapatos Tradicionales de Alemania 2015 (M)
PROPITEM_TXT_015161,These armor colors clearly show that you are not edible.,Estos colores de la armadura muestran claramente que no eres comestible.
PROPITEM_TXT_016787,I Believe I Can FLYFF Helmet (green) (F),Casco 'I Believe I Can FLYFF' Verde (F)
PROPITEM_TXT_009843,Traditional German suit for female characters.,Traje Tradicional de Alemania para Personajes Femeninos.
PROPITEM_TXT_015434,Traditional Taiwan Outfit (F),Vestimenta Tradicional de Taiwán (F)
PROPITEM_TXT_020593,Blue Snowboarder Hat (M),Gorro de Snowboard Azul (M)
PROPITEM_TXT_009735,Brown Sandal for female characters,Sandalias Marrones para Personajes Femeninos.
PROPITEM_TXT_009619,Martial artist Shoes for Male Characters,Zapatos de Artista Marcial para Personajes Masculinos.
PROPITEM_TXT_015659,Suit of the Almighty Dragon King (M),Traje del Rey Dragón Todopoderoso (M)
PROPITEM_TXT_011807,A beautifully crafted cloak adorned with a symbol that represents the twelfth Lunar Year. The twelfth Lunar Year is dedicated to the Pig.,Una capa bellamente elaborada adornada con un símbolo que representa el duodécimo Año Lunar. El duodécimo Año Lunar está dedicado al Cerdo.
PROPITEM_TXT_015786,The Cloak of the fabled Almighty Dragon King Set. Wearing this with the full costume set grants amazing bonuses! Don the mask for even more powa!,La Capa del Conjunto del legendario Rey Dragón Todopoderoso. ¡Usar esto con el conjunto completo otorga bonificaciones increíbles! ¡Ponte la máscara para obtener aún más poder!
PROPITEM_TXT_010352,Bull's Hat (M),Gorro de Toro (M)
PROPITEM_TXT_012434,Bijin Yukata Suit (F),Traje Yukata Bijin (F)
PROPITEM_TXT_009901,Traditional Philippines Hat for female characters.,Sombrero Tradicional de Filipinas para Personajes Femeninos.
PROPITEM_TXT_011183,"An exquisite cloak, given to the those who achieved glorious victory at the Tournament of Champions II in January 2010 and to some lucky Madrigalians.Gives all stats +10 and HP max +10%.","Una capa exquisita, otorgada a aquellos que lograron una gloriosa victoria en el Torneo de Campeones II en enero de 2010 y a algunos Madrigalianos afortunados. Otorga todas las estadísticas +10 y HP máximo +10%."
PROPITEM_TXT_010711,"A yukata is a Japanese garment, a casual summer kimono usually made of cotton. This yukata garment is for female characters.","Un yukata es una prenda Japonesa, un kimono casual de verano generalmente hecho de algodón. Esta prenda yukata es para Personajes Femeninos."
PROPITEM_TXT_010984,Skipper Gloves (M),Guantes de Capitán (M)
PROPITEM_TXT_012632,OMG Cloak,Capa OMG
PROPITEM_TXT_010957,Cyber Punk Shoes for female characters. Who you callin' a punk?!,Zapatos Cyber Punk para Personajes Femeninos. ¡¿A quien llamas punk?!
PROPITEM_TXT_010206,Panda Hat (M),Gorro de Panda (M)
PROPITEM_TXT_009896,Traditional Philippines Shoes (M),Zapatos Tradicionales de Filipinas (M)
PROPITEM_TXT_020627,Red Snowman Gloves (F),Guantes Muñeco de Nieve Rojos (F)
PROPITEM_TXT_011023,Bathroom Slippers for male characters.,Zapatillas de Baño para Personajes Masculinos.
PROPITEM_TXT_010786,Yetti Suit (F),Traje de Yetti (F)
PROPITEM_TXT_020620,Blue Snowman Shoes for Male Characters.,Zapatos de Muñeco de Nieve Azules para Personajes Masculinos.
PROPITEM_TXT_013580,Reconnaissance Hat (M),Auriculares de Reconocimiento (M)
PROPITEM_TXT_016305,Sacred Snail Cloak,Capa del Caracol Sagrado
PROPITEM_TXT_010971,A Warlord Headpiece for female characters. Created by the winner of a costume design contest in the Philippines.,Sombrero de Señora de la Guerra para Personajes Femeninos. Creado por el ganador de un concurso de diseño de Filipinas.
PROPITEM_TXT_015226,Mizu Yukata (F),Yukata Mizu (F)
PROPITEM_TXT_009866,Cowboy Shoes (F),Zapatos de Vaquera (F)
PROPITEM_TXT_011974,Alice Shoes (F),Zapatos de Alicia (F)
PROPITEM_TXT_012315,This Cloak has a full length depiction of the flag of Switzerland on it.,Esta Capa tiene una representación de cuerpo entero de la bandera de Suiza.
PROPITEM_TXT_011994,Leprechaun Outfit (F),Traje de Duende (F)
PROPITEM_TXT_009608,Cloak of the Sea God,Capa del Dios Marino
PROPITEM_TXT_012262,Cloak of Netherlands,Capa de los Países Bajos
PROPITEM_TXT_011973,Alice Gloves for female characters.,Guantes de Alicia para Personajes Femeninos.
PROPITEM_TXT_011930,Chi Shoes (F),Zapatos Chi (F)
PROPITEM_TXT_009921,Rabbit Hat for female characters.,Gorro de Conejo para Personajes Femeninos.
PROPITEM_TXT_017911,Purple Bunny Yukata Boots (F),Zapatos Yukata de Conejita Violetas (F)
PROPITEM_TXT_009615,Martial artist Suit for Male Characters,Traje de Artista Marcial para Personajes Masculinos.
PROPITEM_TXT_011788,Cloak of the Tiger,Capa del Tigre
PROPITEM_TXT_017296,A lovely ribbon prepared by Rayn for Jessica. It's too cute to give to Jessica..,Una cinta preciosa preparada por Rayn para Jessica. Es demasiado linda para dársela a Jessica.
PROPITEM_TXT_011800,Cloak of the Monkey,Capa del Mono
PROPITEM_TXT_017246,Gloves / Size S,Guantes / Talla S
PROPITEM_TXT_011121,A mask rumored to contain the soul of a demon. Don't let it possess you!,Una máscara que se rumorea que contiene el alma de un demonio. ¡No dejes que te posea!
PROPITEM_TXT_010445,Spacesuit Shoes for Female characters,Botas Espaciales para Personajes Femeninos.
PROPITEM_TXT_010991,Harbor Cap for female characters. Warning: Harbor Clothing does not protect against sea-sickness!,Sombrero de Puerto para Personajes Femeninos. Advertencia: ¡El Conjunto de Puerto no protege contra el mareo!
PROPITEM_TXT_010962,Warlord Outfit (M),Vestimenta Señor de la Guerra (M)
PROPITEM_TXT_016569,Taeguk Mask 2014,Máscara Taeguk 2014
PROPITEM_TXT_014175,Samba Gloves for male characters to commemorate Carnival.,Guantes de Samba para Personajes Masculinos para celebrar el Carnaval.
PROPITEM_TXT_016031,Boots of the Aibatt (M),Botas de Aibatt (M)
PROPITEM_TXT_010172,Cloak of Australia,Capa de Australia
PROPITEM_TXT_017238,Gloves / Size M,Guantes / Talla M
PROPITEM_TXT_013569,Road Hog Boots for Male characters.,Botas de Motero para Personajes Masculinos.
PROPITEM_TXT_010954,Cyber Punk Gloves (F),Guantes Cyber Punk (F)
PROPITEM_TXT_010769,Traditional Native American Gloves for Female Characters.,Guantes Tradicionales de Nativa Americana para Personajes Femeninos.
PROPITEM_TXT_009904,Traditional Philippines Gloves (F),Guantes Tradicionales de Filipinas (F)
PROPITEM_TXT_014509,A tacky blue cap worthy of the coolest occasions.,A tacky blue cap worthy of the coolest occasions.
PROPITEM_TXT_012998,Ghastly Ghoul Gloves (M),Guantes de Necrófago (M)
PROPITEM_TXT_015670,The Gloves of the fabled Almighty Dragon King Set. Wearing all 4 pieces will grant you amazing bonuses! Don the mask and or cloak for even more powa!,Los Guantes del Conjunto del legendario Rey Dragón Todopoderoso. ¡Usar las 4 partes te otorgará bonificaciones increíbles! ¡Ponte la máscara y/o la capa para obtener aún más poder!
PROPITEM_TXT_011929,The Chi Gloves for female characters. Channel your Chi and POWER UP!,Los Guantes Chi para Personajes Femeninos. ¡Canaliza tu Chi y AUMENTA TU PODER!
PROPITEM_TXT_009977,Traditional Chile Suit for female characters.,Traje Tradicional de Chile para Personajes Femeninos.
PROPITEM_TXT_009914,Rabbit Hand (M),Manos de Conejo (M)
PROPITEM_TXT_008693,Yukata Geta for Females,Yukata Geta para Personajes Femeninos
PROPITEM_TXT_015868,A mark of the Shinigami.,Una marca de Shinigami.
PROPITEM_TXT_011926,Chi Suit (F),Traje Chi (F)
PROPITEM_TXT_011919,The Kai Gloves for male characters. Channel your Chi and POWER UP!,Los Guantes Kai para Personajes Masculinos. ¡Canaliza tu Chi y AUMENTA TU PODER!
PROPITEM_TXT_010712,Red Cherry Blossom Yukata Hands (F),Manos Yukata Flor de Cerezo Rojo (F)
PROPITEM_TXT_014230,Colosseum Champion's Cloth (F),Vestimenta de la Campeona del Coliseo (F)
PROPITEM_TXT_017081,Luxurious Ski Goggles,Gafas de Esquí Lujosas
PROPITEM_TXT_009968,Traditional Chile Hand (M),Manos Tradicionales de Chile (M)
PROPITEM_TXT_017120,Upgraded samurai hat for male.,Casco de Samurái mejorado para Personajes Masculinos.
PROPITEM_TXT_020360,Purple Gothic Gloves for Female Characters.,Guantes Góticos Violetas para Personajes Femeninos.
PROPITEM_TXT_013565,Road Hog Hat for Male characters.,Gorro de Motero para Personajes Masculinos.
PROPITEM_TXT_013583,Reconnaissance Gloves for a Male character.,Guantes de Reconocimiento para Personajes Masculinos.
