Key,English,Russian
ACHIEVEMENT_KILL_STEAMWALKER_LVL1,Steam Walker Slayer 1,Истребитель Паровых Ходоков 1
ACHIEVEMENT_KILL_STEAMWALKER_LVL2,Steam Walker Slayer 2,Истребитель Паровых Ходоков 2
ACHIEVEMENT_KILL_STEAMWALKER_LVL3,Steam Walker Slayer 3,Истребитель Паровых Ходоков 3
ACHIEVEMENT_KILL_STEAMWALKER_LVL4,Steam Walker Slayer 4,Истребитель Паровых Ходоков 4
ACHIEVEMENT_KILL_STEAMWALKER_LVL5,Steam Walker Hunter,Охотник на Паровых Ходоков
ACHIEVEMENT_KILL_STEELKNIGHT_LVL1,Steel Knight Slayer 1,Истребитель Стальных рыцарей 1
ACHIEVEMENT_KILL_STEELKNIGHT_LVL2,Steel Knight Slayer 2,Истребитель Стальных рыцарей 2
ACHIEVEMENT_KILL_STEELKNIGHT_LVL3,Steel Knight Slayer 3,Истребитель Стальных рыцарей 3
ACHIEVEMENT_KILL_STEELKNIGHT_LVL4,Steel Knight Slayer 4,Истребитель Стальных рыцарей 4
ACHIEVEMENT_KILL_STEELKNIGHT_LVL5,Steel Knight Hunter,Охотник на Стальных рыцарей
ACHIEVEMENT_KILL_ZOMBIGER_LVL1,Zombiger Slayer 1,Истребитель Зомбойщиков 1
ACHIEVEMENT_KILL_ZOMBIGER_LVL2,Zombiger Slayer 2,Истребитель Зомбойщиков 2
ACHIEVEMENT_KILL_ZOMBIGER_LVL3,Zombiger Slayer 3,Истребитель Зомбойщиков 3
ACHIEVEMENT_KILL_ZOMBIGER_LVL4,Zombiger Slayer 4,Истребитель Зомбойщиков 4
ACHIEVEMENT_KILL_ZOMBIGER_LVL5,Zombiger Hunter,Охотник на Зомбойщиков
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL1,Nuttywheel Slayer 1,Истребитель Гайковертных Колес 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL2,Nuttywheel Slayer 2,Истребитель Гайковертных Колес 2
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL3,Nuttywheel Slayer 3,Истребитель Гайковертных Колес 3
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL4,Nuttywheel Slayer 4,Истребитель Гайковертных Колес 4
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL5,Nuttywheel Hunter,Охотник на Гайковертных Колес
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL1,Nuctuvehicle Slayer 1,Истребитель Шлаков 1
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL2,Nuctuvehicle Slayer 2,Истребитель Шлаков 2
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL3,Nuctuvehicle Slayer 3,Истребитель Шлаков 3
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL4,Nuctuvehicle Slayer 4,Истребитель Шлаков 4
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL5,Nuctuvehicle Hunter,Охотник на Шлаков
ACHIEVEMENT_KILL_DRILLER_LVL1,Driller Slayer 1,Истребитель Бурильщиков 1
ACHIEVEMENT_KILL_DRILLER_LVL2,Driller Slayer 2,Истребитель Бурильщиков 2
ACHIEVEMENT_KILL_DRILLER_LVL3,Driller Slayer 3,Истребитель Бурильщиков 3
ACHIEVEMENT_KILL_DRILLER_LVL4,Driller Slayer 4,Истребитель Бурильщиков 4
ACHIEVEMENT_KILL_DRILLER_LVL5,Driller Hunter,Охотник на Бурильщиков
ACHIEVEMENT_KILL_RISEM_LVL1,Risem Slayer 1,Истребитель Рисемов 1
ACHIEVEMENT_KILL_RISEM_LVL2,Risem Slayer 2,Истребитель Рисемов 2
ACHIEVEMENT_KILL_RISEM_LVL3,Risem Slayer 3,Истребитель Рисемов 3
ACHIEVEMENT_KILL_RISEM_LVL4,Risem Slayer 4,Истребитель Рисемов 4
ACHIEVEMENT_KILL_RISEM_LVL5,Risem Hunter,Охотник на Рисемов 
ACHIEVEMENT_KILL_GRRR_LVL1,Grrr Slayer 1,Истребитель Гррров 1
ACHIEVEMENT_KILL_GRRR_LVL2,Grrr Slayer 2,Истребитель Гррров 2
ACHIEVEMENT_KILL_GRRR_LVL3,Grrr Slayer 3,Истребитель Гррров 3
ACHIEVEMENT_KILL_GRRR_LVL4,Grrr Slayer 4,Истребитель Гррров 4
ACHIEVEMENT_KILL_GRRR_LVL5,Grrr Hunter,Охотник на Гррров 
ACHIEVEMENT_KILL_VOLT_LVL1,Volt Slayer 1,Истребитель Вольтов 1
ACHIEVEMENT_KILL_VOLT_LVL2,Volt Slayer 2,Истребитель Вольтов 2
ACHIEVEMENT_KILL_VOLT_LVL3,Volt Slayer 3,Истребитель Вольтов 3
ACHIEVEMENT_KILL_VOLT_LVL4,Volt Slayer 4,Истребитель Вольтов 4
ACHIEVEMENT_KILL_VOLT_LVL5,Volt Hunter,Охотник на Вольтов 
ACHIEVEMENT_KILL_ELDERGUARD_LVL1,Elderguard Slayer 1,Истребитель Старших охранников 1
ACHIEVEMENT_KILL_ELDERGUARD_LVL2,Elderguard Slayer 2,Истребитель Старших охранников 2
ACHIEVEMENT_KILL_ELDERGUARD_LVL3,Elderguard Slayer 3,Истребитель Старших охранников 3
ACHIEVEMENT_KILL_ELDERGUARD_LVL4,Elderguard Slayer 4,Истребитель Старших охранников 4
ACHIEVEMENT_KILL_ELDERGUARD_LVL5,Elderguard Hunter,Охотник на Старших охранников 
ACHIEVEMENT_KILL_DUMP_LVL1,Dump Slayer 1,Истребитель Трактотронов 1
ACHIEVEMENT_KILL_DUMP_LVL2,Dump Slayer 2,Истребитель Трактотронов 2
ACHIEVEMENT_KILL_DUMP_LVL3,Dump Slayer 3,Истребитель Трактотронов 3
ACHIEVEMENT_KILL_DUMP_LVL4,Dump Slayer 4,Истребитель Трактотронов 4
ACHIEVEMENT_KILL_DUMP_LVL5,Dump Hunter,Охотник на Трактотронов
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL1,Garbagespider Slayer 1,Истребитель Мусороботов 1
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL2,Garbagespider Slayer 2,Истребитель Мусороботов 2
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL3,Garbagespider Slayer 3,Истребитель Мусороботов 3
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL4,Garbagespider Slayer 4,Истребитель Мусороботов 4
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL5,Garbagespider Hunter,Охотник на Мусороботов
ACHIEVEMENT_KILL_ZENMA_LVL1,Zenma Slayer 1,Истребитель Нетопырей 1
ACHIEVEMENT_KILL_ZENMA_LVL2,Zenma Slayer 2,Истребитель Нетопырей 2
ACHIEVEMENT_KILL_ZENMA_LVL3,Zenma Slayer 3,Истребитель Нетопырей 3
ACHIEVEMENT_KILL_ZENMA_LVL4,Zenma Slayer 4,Истребитель Нетопырей 4
ACHIEVEMENT_KILL_ZENMA_LVL5,Zenma Hunter,Охотник на Нетопырей 
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL1,Crane Machinery Slayer 1,Истребитель Шагающих кранов 1
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL2,Crane Machinery Slayer 2,Истребитель Шагающих кранов 2
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL3,Crane Machinery Slayer 3,Истребитель Шагающих кранов 3
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL4,Crane Machinery Slayer 4,Истребитель Шагающих кранов 4
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL5,Crane Machinery Hunter,Охотник на Шагающих кранов 
ACHIEVEMENT_KILL_NAUTREPY_LVL1,Nautrepy Slayer 1,Истребитель Белок летунов 1
ACHIEVEMENT_KILL_NAUTREPY_LVL2,Nautrepy Slayer 2,Истребитель Белок летунов 2
ACHIEVEMENT_KILL_NAUTREPY_LVL3,Nautrepy Slayer 3,Истребитель Белок летунов 3
ACHIEVEMENT_KILL_NAUTREPY_LVL4,Nautrepy Slayer 4,Истребитель Белок летунов 4
ACHIEVEMENT_KILL_NAUTREPY_LVL5,Nautrepy Hunter,Охотник на Белок летунов 
ACHIEVEMENT_KILL_SYLIACA_LVL1,Syliaca Slayer 1,Истребитель Лососиных 1
ACHIEVEMENT_KILL_SYLIACA_LVL2,Syliaca Slayer 2,Истребитель Лососиных 2
ACHIEVEMENT_KILL_SYLIACA_LVL3,Syliaca Slayer 3,Истребитель Лососиных 3
ACHIEVEMENT_KILL_SYLIACA_LVL4,Syliaca Slayer 4,Истребитель Лососиных 4
ACHIEVEMENT_KILL_SYLIACA_LVL5,Syliaca Hunter,Охотник на Лососиных
ACHIEVEMENT_KILL_GREEMONG_LVL1,Greemong Slayer 1,Истребитель Илиев 1
ACHIEVEMENT_KILL_GREEMONG_LVL2,Greemong Slayer 2,Истребитель Илиев 2
ACHIEVEMENT_KILL_GREEMONG_LVL3,Greemong Slayer 3,Истребитель Илиев 3
ACHIEVEMENT_KILL_GREEMONG_LVL4,Greemong Slayer 4,Истребитель Илиев 4
ACHIEVEMENT_KILL_GREEMONG_LVL5,Greemong Hunter,Охотник на Илиев
ACHIEVEMENT_KILL_BOO_LVL1,Boo Slayer 1,Истребитель Бу 1
ACHIEVEMENT_KILL_BOO_LVL2,Boo Slayer 2,Истребитель Бу 2
ACHIEVEMENT_KILL_BOO_LVL3,Boo Slayer 3,Истребитель Бу 3
ACHIEVEMENT_KILL_BOO_LVL4,Boo Slayer 4,Истребитель Бу 4
ACHIEVEMENT_KILL_BOO_LVL5,Boo Hunter,Охотник на Бу
ACHIEVEMENT_KILL_CARRIERBOMB_LVL1,Carrierbomb Slayer 1,Истребитель Бомботов 1
ACHIEVEMENT_KILL_CARRIERBOMB_LVL2,Carrierbomb Slayer 2,Истребитель Бомботов 2
ACHIEVEMENT_KILL_CARRIERBOMB_LVL3,Carrierbomb Slayer 3,Истребитель Бомботов 3
ACHIEVEMENT_KILL_CARRIERBOMB_LVL4,Carrierbomb Slayer 4,Истребитель Бомботов 4
ACHIEVEMENT_KILL_CARRIERBOMB_LVL5,Carrierbomb Hunter,Охотник на Бомботов
ACHIEVEMENT_KILL_LONGWANG_LVL1,Longwing Slayer 1,Истребитель Длиннокрылых 1
ACHIEVEMENT_KILL_LONGWANG_LVL2,Longwing Slayer 2,Истребитель Длиннокрылых 2
ACHIEVEMENT_KILL_LONGWANG_LVL3,Longwing Slayer 3,Истребитель Длиннокрылых 3
ACHIEVEMENT_KILL_LONGWANG_LVL4,Longwing Slayer 4,Истребитель Длиннокрылых 4
ACHIEVEMENT_KILL_LONGWANG_LVL5,Longwing Hunter,Охотник на Длиннокрылых 
ACHIEVEMENT_KILL_HOPPRE_LVL1,Hoppre Slayer 1,Истребитель Саранчы 1
ACHIEVEMENT_KILL_HOPPRE_LVL2,Hoppre Slayer 2,Истребитель Саранчы 2
ACHIEVEMENT_KILL_HOPPRE_LVL3,Hoppre Slayer 3,Истребитель Саранчы 3
ACHIEVEMENT_KILL_HOPPRE_LVL4,Hoppre Slayer 4,Истребитель Саранчы 4
ACHIEVEMENT_KILL_HOPPRE_LVL5,Hoppre Hunter,Охотник на Саранчу
ACHIEVEMENT_KILL_MUSHPOIE_LVL1,Mushpoie Slayer 1,Истребитель Блуждающих грибов 1
ACHIEVEMENT_KILL_MUSHPOIE_LVL2,Mushpoie Slayer 2,Истребитель Блуждающих грибов 2
ACHIEVEMENT_KILL_MUSHPOIE_LVL3,Mushpoie Slayer 3,Истребитель Блуждающих грибов 3
ACHIEVEMENT_KILL_MUSHPOIE_LVL4,Mushpoie Slayer 4,Истребитель Блуждающих грибов 4
ACHIEVEMENT_KILL_MUSHPOIE_LVL5,Mushpoie Hunter,Охотник на Блуждающих грибов
ACHIEVEMENT_KILL_IREN_LVL1,Iren Slayer 1,Истребитель Комарище 1
ACHIEVEMENT_KILL_IREN_LVL2,Iren Slayer 2,Истребитель Комарище 2
ACHIEVEMENT_KILL_IREN_LVL3,Iren Slayer 3,Истребитель Комарище 3
ACHIEVEMENT_KILL_IREN_LVL4,Iren Slayer 4,Истребитель Комарище 4
ACHIEVEMENT_KILL_IREN_LVL5,Iren Hunter,Охотник на Комарище
ACHIEVEMENT_KILL_WATANGKA_LVL1,Watangka Slayer 1,Истребитель Ватангов 1
ACHIEVEMENT_KILL_WATANGKA_LVL2,Watangka Slayer 2,Истребитель Ватангов 2
ACHIEVEMENT_KILL_WATANGKA_LVL3,Watangka Slayer 3,Истребитель Ватангов 3
ACHIEVEMENT_KILL_WATANGKA_LVL4,Watangka Slayer 4,Истребитель Ватангов 4
ACHIEVEMENT_KILL_WATANGKA_LVL5,Watangka Hunter,Охотник на Ватангов 
ACHIEVEMENT_KILL_FAFNIR_LVL1,Fafnir Slayer 1,Истребитель Фафниров 1
ACHIEVEMENT_KILL_FAFNIR_LVL2,Fafnir Slayer 2,Истребитель Фафниров 2
ACHIEVEMENT_KILL_FAFNIR_LVL3,Fafnir Slayer 3,Истребитель Фафниров 3
ACHIEVEMENT_KILL_FAFNIR_LVL4,Fafnir Slayer 4,Истребитель Фафниров 4
ACHIEVEMENT_KILL_FAFNIR_LVL5,Fafnir Hunter,Охотник на Фафниров 
ACHIEVEMENT_KILL_ANTIQUERY_LVL1,Antiquery Slayer 1,Истребитель Древ 1
ACHIEVEMENT_KILL_ANTIQUERY_LVL2,Antiquery Slayer 2,Истребитель Древ 2
ACHIEVEMENT_KILL_ANTIQUERY_LVL3,Antiquery Slayer 3,Истребитель Древ 3
ACHIEVEMENT_KILL_ANTIQUERY_LVL4,Antiquery Slayer 4,Истребитель Древ 4
ACHIEVEMENT_KILL_ANTIQUERY_LVL5,Antiquery Hunter,Охотник на Древ 
ACHIEVEMENT_KILL_LUIA_LVL1,Luia Slayer 1,Истребитель Лавлинов 1
ACHIEVEMENT_KILL_LUIA_LVL2,Luia Slayer 2,Истребитель Лавлинов 2
ACHIEVEMENT_KILL_LUIA_LVL3,Luia Slayer 3,Истребитель Лавлинов 3
ACHIEVEMENT_KILL_LUIA_LVL4,Luia Slayer 4,Истребитель Лавлинов 4
ACHIEVEMENT_KILL_LUIA_LVL5,Luia Hunter,Охотник на Лавлинов 
ACHIEVEMENT_KILL_GONGURY_LVL1,Gongury Slayer 1,Истребитель Электро Мышей 1
ACHIEVEMENT_KILL_GONGURY_LVL2,Gongury Slayer 2,Истребитель Электро Мышей 2
ACHIEVEMENT_KILL_GONGURY_LVL3,Gongury Slayer 3,Истребитель Электро Мышей 3
ACHIEVEMENT_KILL_GONGURY_LVL4,Gongury Slayer 4,Истребитель Электро Мышей 4
ACHIEVEMENT_KILL_GONGURY_LVL5,Gongury Hunter,Охотник на Электро Мышей
ACHIEVEMENT_KILL_SHUHAMMA_LVL1,Shuhamma Slayer 1,Истребитель Молотоходов 1
ACHIEVEMENT_KILL_SHUHAMMA_LVL2,Shuhamma Slayer 2,Истребитель Молотоходов 2
ACHIEVEMENT_KILL_SHUHAMMA_LVL3,Shuhamma Slayer 3,Истребитель Молотоходов 3
ACHIEVEMENT_KILL_SHUHAMMA_LVL4,Shuhamma Slayer 4,Истребитель Молотоходов 4
ACHIEVEMENT_KILL_SHUHAMMA_LVL5,Shuhamma Hunter,Охотник на Молотоходов 
ACHIEVEMENT_KILL_KERN_LVL1,Kern Slayer 1,Истребитель Вогробущков 1
ACHIEVEMENT_KILL_KERN_LVL2,Kern Slayer 2,Истребитель Вогробущков 2
ACHIEVEMENT_KILL_KERN_LVL3,Kern Slayer 3,Истребитель Вогробущков 3
ACHIEVEMENT_KILL_KERN_LVL4,Kern Slayer 4,Истребитель Вогробущков 4
ACHIEVEMENT_KILL_KERN_LVL5,Kern Hunter,Охотник на Вогробущков 
ACHIEVEMENT_KILL_GORRUDA_LVL1,Gorruda Slayer 1,Истребитель Злокрылов 1
ACHIEVEMENT_KILL_GORRUDA_LVL2,Gorruda Slayer 2,Истребитель Злокрылов 2
ACHIEVEMENT_KILL_GORRUDA_LVL3,Gorruda Slayer 3,Истребитель Злокрылов 3
ACHIEVEMENT_KILL_GORRUDA_LVL4,Gorruda Slayer 4,Истребитель Злокрылов 4
ACHIEVEMENT_KILL_GORRUDA_LVL5,Gorruda Hunter,Охотник на Злокрылов
ACHIEVEMENT_KILL_GLAPHAN_LVL1,Glaphan Slayer 1,Истребитель Глафанов 1
ACHIEVEMENT_KILL_GLAPHAN_LVL2,Glaphan Slayer 2,Истребитель Глафанов 2
ACHIEVEMENT_KILL_GLAPHAN_LVL3,Glaphan Slayer 3,Истребитель Глафанов 3
ACHIEVEMENT_KILL_GLAPHAN_LVL4,Glaphan Slayer 4,Истребитель Глафанов 4
ACHIEVEMENT_KILL_GLAPHAN_LVL5,Glaphan Hunter,Охотник на Глафанов
ACHIEVEMENT_KILL_KIMERADON_LVL1,Chimeradon Slayer 1,Истребитель Химерадонов 1
ACHIEVEMENT_KILL_KIMERADON_LVL2,Chimeradon Slayer 2,Истребитель Химерадонов 2
ACHIEVEMENT_KILL_KIMERADON_LVL3,Chimeradon Slayer 3,Истребитель Химерадонов 3
ACHIEVEMENT_KILL_KIMERADON_LVL4,Chimeradon Slayer 4,Истребитель Химерадонов 4
ACHIEVEMENT_KILL_KIMERADON_LVL5,Chimeradon Hunter,Охотник на Химерадонов 
ACHIEVEMENT_KILL_BEARNUCKY_LVL1,Bearnerky Slayer 1,Истребитель Грызлей 1
ACHIEVEMENT_KILL_BEARNUCKY_LVL2,Bearnerky Slayer 2,Истребитель Грызлей 2
ACHIEVEMENT_KILL_BEARNUCKY_LVL3,Bearnerky Slayer 3,Истребитель Грызлей 3
ACHIEVEMENT_KILL_BEARNUCKY_LVL4,Bearnerky Slayer 4,Истребитель Грызлей 4
ACHIEVEMENT_KILL_BEARNUCKY_LVL5,Bearnerky Hunter,Охотник на Грызлей 
ACHIEVEMENT_KILL_MUFFRIN_LVL1,Muffrin Slayer 1,Истребитель Поваров 1
ACHIEVEMENT_KILL_MUFFRIN_LVL2,Muffrin Slayer 2,Истребитель Поваров 2
ACHIEVEMENT_KILL_MUFFRIN_LVL3,Muffrin Slayer 3,Истребитель Поваров 3
ACHIEVEMENT_KILL_MUFFRIN_LVL4,Muffrin Slayer 4,Истребитель Поваров 4
ACHIEVEMENT_KILL_MUFFRIN_LVL5,Muffrin Hunter,Охотник на Поваров 
ACHIEVEMENT_KILL_POPCRANK_LVL1,Popcrank Slayer 1,Истребитель Клоунов 1
ACHIEVEMENT_KILL_POPCRANK_LVL2,Popcrank Slayer 2,Истребитель Клоунов 2
ACHIEVEMENT_KILL_POPCRANK_LVL3,Popcrank Slayer 3,Истребитель Клоунов 3
ACHIEVEMENT_KILL_POPCRANK_LVL4,Popcrank Slayer 4,Истребитель Клоунов 4
ACHIEVEMENT_KILL_POPCRANK_LVL5,Popcrank Hunter,Охотник на Клоунов
ACHIEVEMENT_KILL_CLOCKWORKS_LVL1,Clockworks Hunter 1,Охотник Часовых механизмов 1
ACHIEVEMENT_KILL_CLOCKWORKS_LVL2,Clockworks Hunter 2,Охотник Часовых механизмов 2
ACHIEVEMENT_KILL_CLOCKWORKS_LVL3,Clockworks Hunter 3,Охотник Часовых механизмов 3
ACHIEVEMENT_KILL_CLOCKWORKS_LVL4,Clockworks Hunter 4,Охотник Часовых механизмов 4
ACHIEVEMENT_KILL_CLOCKWORKS_LVL5,Clockworks Killer,Убийца Часового механизма
ACHIEVEMENT_KILL_METEONYKER_LVL1,Meteonyker Hunter 1,Охотник Метеонукера 1
ACHIEVEMENT_KILL_METEONYKER_LVL2,Meteonyker Hunter 2,Охотник Метеонукера 2
ACHIEVEMENT_KILL_METEONYKER_LVL3,Meteonyker Hunter 3,Охотник Метеонукера 3
ACHIEVEMENT_KILL_METEONYKER_LVL4,Meteonyker Hunter 4,Охотник Метеонукера 4
ACHIEVEMENT_KILL_METEONYKER_LVL5,Meteonyker Killer,Убийца Метеонукера 
ACHIEVEMENT_KILL_MEDUMET_LVL1,Medumet Slayer 1,Истребитель Медуз 1
ACHIEVEMENT_KILL_MEDUMET_LVL2,Medumet Slayer 2,Истребитель Медуз 2
ACHIEVEMENT_KILL_MEDUMET_LVL3,Medumet Slayer 3,Истребитель Медуз 3
ACHIEVEMENT_KILL_MEDUMET_LVL4,Medumet Slayer 4,Истребитель Медуз 4
ACHIEVEMENT_KILL_MEDUMET_LVL5,Medumet Hunter,Охотник на Медуз
ACHIEVEMENT_KILL_YETTI_LVL1,Yetti Slayer 1,Истребитель Йети 1
ACHIEVEMENT_KILL_YETTI_LVL2,Yetti Slayer 2,Истребитель Йети 2
ACHIEVEMENT_KILL_YETTI_LVL3,Yetti Slayer 3,Истребитель Йети 3
ACHIEVEMENT_KILL_YETTI_LVL4,Yetti Slayer 4,Истребитель Йети 4
ACHIEVEMENT_KILL_YETTI_LVL5,Yetti Hunter,Охотник на Йети 
ACHIEVEMENT_KILL_AUGU_LVL1,Augu Slayer 1,Истребитель Аугу 1
ACHIEVEMENT_KILL_AUGU_LVL2,Augu Slayer 2,Истребитель Аугу 2
ACHIEVEMENT_KILL_AUGU_LVL3,Augu Slayer 3,Истребитель Аугу 3
ACHIEVEMENT_KILL_AUGU_LVL4,Augu Slayer 4,Истребитель Аугу 4
ACHIEVEMENT_KILL_AUGU_LVL5,Augu Hunter,Охотник на Аугу
ACHIEVEMENT_KILL_GHOSTKING_LVL1,Ghost King Slayer 1,Истребитель Призрачных Королей 1
ACHIEVEMENT_KILL_GHOSTKING_LVL2,Ghost King Slayer 2,Истребитель Призрачных Королей 2
ACHIEVEMENT_KILL_GHOSTKING_LVL3,Ghost King Slayer 3,Истребитель Призрачных Королей 3
ACHIEVEMENT_KILL_GHOSTKING_LVL4,Ghost King Slayer 4,Истребитель Призрачных Королей 4
ACHIEVEMENT_KILL_GHOSTKING_LVL5,Ghost King Hunter,Охотник на Призрачных Королей 
ACHIEVEMENT_KILL_MAMMOTH_LVL1,Mammoth Slayer 1,Истребитель Мамонтов 1
ACHIEVEMENT_KILL_MAMMOTH_LVL2,Mammoth Slayer 2,Истребитель Мамонтов 2
ACHIEVEMENT_KILL_MAMMOTH_LVL3,Mammoth Slayer 3,Истребитель Мамонтов 3
ACHIEVEMENT_KILL_MAMMOTH_LVL4,Mammoth Slayer 4,Истребитель Мамонтов 4
ACHIEVEMENT_KILL_MAMMOTH_LVL5,Mammoth Hunter,Охотник на Мамонтов 
ACHIEVEMENT_KILL_ATROX_LVL1,Atrox Slayer 1,Истребитель Тараканов 1
ACHIEVEMENT_KILL_ATROX_LVL2,Atrox Slayer 2,Истребитель Тараканов 2
ACHIEVEMENT_KILL_ATROX_LVL3,Atrox Slayer 3,Истребитель Тараканов 3
ACHIEVEMENT_KILL_ATROX_LVL4,Atrox Slayer 4,Истребитель Тараканов 4
ACHIEVEMENT_KILL_ATROX_LVL5,Atrox Hunter,Охотник на Тараканов 
ACHIEVEMENT_KILL_TIGAR_LVL1,Tigar Slayer 1,Истребитель Тигров 1
ACHIEVEMENT_KILL_TIGAR_LVL2,Tigar Slayer 2,Истребитель Тигров 2
ACHIEVEMENT_KILL_TIGAR_LVL3,Tigar Slayer 3,Истребитель Тигров 3
ACHIEVEMENT_KILL_TIGAR_LVL4,Tigar Slayer 4,Истребитель Тигров 4
ACHIEVEMENT_KILL_TIGAR_LVL5,Tigar Hunter,Охотник на Тигров 
ACHIEVEMENT_KILL_MERAL_LVL1,Meral Slayer 1,Истребитель Моряков 1
ACHIEVEMENT_KILL_MERAL_LVL2,Meral Slayer 2,Истребитель Моряков 2
ACHIEVEMENT_KILL_MERAL_LVL3,Meral Slayer 3,Истребитель Моряков 3
ACHIEVEMENT_KILL_MERAL_LVL4,Meral Slayer 4,Истребитель Моряков 4
ACHIEVEMENT_KILL_MERAL_LVL5,Meral Hunter,Охотник на Моряков
ACHIEVEMENT_KILL_KINGSTER_LVL1,Kingster Slayer 1,Истребитель Королей Лобстеров 1
ACHIEVEMENT_KILL_KINGSTER_LVL2,Kingster Slayer 2,Истребитель Королей Лобстеров 2
ACHIEVEMENT_KILL_KINGSTER_LVL3,Kingster Slayer 3,Истребитель Королей Лобстеров 3
ACHIEVEMENT_KILL_KINGSTER_LVL4,Kingster Slayer 4,Истребитель Королей Лобстеров 4
ACHIEVEMENT_KILL_KINGSTER_LVL5,Kingster Hunter,Охотник на Королей Лобстеров 
ACHIEVEMENT_KILL_CREPER_LVL1,Creper Slayer 1,Истребитель Крабиков 1
ACHIEVEMENT_KILL_CREPER_LVL2,Creper Slayer 2,Истребитель Крабиков 2
ACHIEVEMENT_KILL_CREPER_LVL3,Creper Slayer 3,Истребитель Крабиков 3
ACHIEVEMENT_KILL_CREPER_LVL4,Creper Slayer 4,Истребитель Крабиков 4
ACHIEVEMENT_KILL_CREPER_LVL5,Creper Hunter,Охотник на Крабиков 
ACHIEVEMENT_KILL_NAGA_LVL1,Naga Slayer 1,Истребитель Наг 1
ACHIEVEMENT_KILL_NAGA_LVL2,Naga Slayer 2,Истребитель Наг 2
ACHIEVEMENT_KILL_NAGA_LVL3,Naga Slayer 3,Истребитель Наг 3
ACHIEVEMENT_KILL_NAGA_LVL4,Naga Slayer 4,Истребитель Наг 4
ACHIEVEMENT_KILL_NAGA_LVL5,Naga Hunter,Охотник на Наг 
ACHIEVEMENT_KILL_DORIAN_LVL1,Dorian Slayer 1,Истребитель Рыбок Дорианов 1
ACHIEVEMENT_KILL_DORIAN_LVL2,Dorian Slayer 2,Истребитель Рыбок Дорианов 2
ACHIEVEMENT_KILL_DORIAN_LVL3,Dorian Slayer 3,Истребитель Рыбок Дорианов 3
ACHIEVEMENT_KILL_DORIAN_LVL4,Dorian Slayer 4,Истребитель Рыбок Дорианов 4
ACHIEVEMENT_KILL_DORIAN_LVL5,Dorian Hunter,Охотник на Рыбок Дорианов
ACHIEVEMENT_KILL_OKEAN_LVL1,Okean Slayer 1,Истребитель Жиж 1
ACHIEVEMENT_KILL_OKEAN_LVL2,Okean Slayer 2,Истребитель Жиж 2
ACHIEVEMENT_KILL_OKEAN_LVL3,Okean Slayer 3,Истребитель Жиж 3
ACHIEVEMENT_KILL_OKEAN_LVL4,Okean Slayer 4,Истребитель Жиж 4
ACHIEVEMENT_KILL_OKEAN_LVL5,Okean Hunter,Охотник на Жиж
ACHIEVEMENT_KILL_KRAKEN_LVL1,Kraken Slayer 1,Истребитель Ктулху 1
ACHIEVEMENT_KILL_KRAKEN_LVL2,Kraken Slayer 2,Истребитель Ктулху 2
ACHIEVEMENT_KILL_KRAKEN_LVL3,Kraken Slayer 3,Истребитель Ктулху 3
ACHIEVEMENT_KILL_KRAKEN_LVL4,Kraken Slayer 4,Истребитель Ктулху 4
ACHIEVEMENT_KILL_KRAKEN_LVL5,Kraken Hunter,Охотник на Ктулху 
ACHIEVEMENT_KILL_DREADFIN_LVL1,Dreadfin Slayer 1,Истребитель Ужасных Плавников 1
ACHIEVEMENT_KILL_DREADFIN_LVL2,Dreadfin Slayer 2,Истребитель Ужасных Плавников 2
ACHIEVEMENT_KILL_DREADFIN_LVL3,Dreadfin Slayer 3,Истребитель Ужасных Плавников 3
ACHIEVEMENT_KILL_DREADFIN_LVL4,Dreadfin Slayer 4,Истребитель Ужасных Плавников 4
ACHIEVEMENT_KILL_DREADFIN_LVL5,Dreadfin Hunter,Охотник на Ужасных Плавников
ACHIEVEMENT_KILL_DREADSCALE_LVL1,Dreadscale Slayer 1,Истребитель Ужасных рыб 1
ACHIEVEMENT_KILL_DREADSCALE_LVL2,Dreadscale Slayer 2,Истребитель Ужасных рыб 2
ACHIEVEMENT_KILL_DREADSCALE_LVL3,Dreadscale Slayer 3,Истребитель Ужасных рыб 3
ACHIEVEMENT_KILL_DREADSCALE_LVL4,Dreadscale Slayer 4,Истребитель Ужасных рыб 4
