Key,English,Vietnamese
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000111,There is a blue glow to the air.\nThe creatures here survive by eating Erons and wandering travelers.\nYou can see the mutant tree Heldonose on the west end.\nThis tree produces Erons.,Có một tia sáng màu xanh lam trong không khí.\nCác sinh vật ở đây tồn tại bằng cách ăn thịt Erons và những du khách lang thang.\nBạn có thể thấy cây đột biến Heldonose ở đầu phía tây.\nCây này tạo ra Erons.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000112,Darkon 3\nMiddle Cendil,Darkon 3\nMiddle Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000113,Unknown powerful energy exists in this district.\nNobody wants to know where the power came from.,Năng lượng mạnh mẽ không xác định tồn tại trong quận này.\nKhông ai muốn biết năng lượng mạnh mẽ này đến từ đâu.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000114,Darkon 3\nEastern Cendil,Darkon 3\nEastern Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000115,Mileng is a holy place surrounded by giant trees shaped like mushrooms.,Mileng là một thánh địa được bao quanh bởi những cây khổng lồ hình nấm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000116,Mileng,Mileng
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000117,Mileng is a holy place surrounded by giant trees shaped like mushrooms.\nThe Heroes of Madrigal won their first victory here.,Mileng là một thánh địa được bao quanh bởi những cây khổng lồ có hình dạng giống như nấm.\nNhững người hùng của Madrigal đã giành được chiến thắng đầu tiên tại đây.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000118,Darkon 3\nGuardiane,Darkon 3\nGuardiane
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000119,This is a place of Guardians.\nThe final battle in the Hero War happened here\nAdventurers who wish to follow the will of heroes come here.,Đây là nơi ở của những người bảo hộ.\nTrận chiến cuối cùng trong Cuộc chiến anh hùng đã xảy ra tại đây\nNhững nhà thám hiểm muốn làm theo ý muốn của các anh hùng hãy đến đây.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000120,Darkon 3\nRoom of Guardian,Darkon 3\nRoom of Guardian
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000121,There is a monster called Venel Guardian protecting the symbol of the wisdom of the heroes.,Có một con quái vật tên là Venel Guardian bảo vệ biểu tượng cho trí tuệ của các anh hùng.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000122,Altar of Ringmaster,Bàn thờ của Ringmaster
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000123,The place where the Soulstone of the Ringmaster is kept.\nThe admirers of the hero Aenn\nmake a pilgrimage here every year.,Nơi cất giữ Soulstone của Ringmaster.\nNhững người ngưỡng mộ anh hùng Aenn\ntiến hành 1 cuộc hành hương đến đây hàng năm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000124,Altar of Elementor,Bàn thờ của Elementor
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000125,The place where the Soulstone of the Elementor is kept.\nThe admirers of the hero Lillip\nmake a pilgrimage here every year.,Nơi cất giữ Soulstone of the Elementor.\nNhững người ngưỡng mộ anh hùng Lillip\ntiến hành 1 cuộc hành hương đến đây hàng năm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000126,Altar of Ranger,Bàn thờ của Ranger
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000127,The place where the Soulstone of the Ranger is kept.\nThe admirers of the hero Hynan\nmake a pilgrimage here every year.,Nơi cất giữ Soulstone of the Ranger.\nNhững người ngưỡng mộ anh hùng Hynan\ntiến hành 1 cuộc hành hương đến đây hàng năm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000128,Altar of Billposter,Bàn thờ của Billposter
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000129,The place where the Soulstone of the Billposter is kept.\nThe admirers of the hero Roentel\nmake a pilgrimage here every year.,Nơi cất giữ Soulstone of the Billposter.\nNhững người ngưỡng mộ anh hùng Roentel\ntiến hành 1 cuộc hành hương đến đây hàng năm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000130,Altar of Blade,Bàn thờ của Blade
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000131,The place where the Soulstone of the Blade is kept.\nThe admirers of the hero Heren\nmake a pilgrimage here every year.,Nơi cất giữ Soulstone của Blade.\nNhững người ngưỡng mộ anh hùng Heren\ntiến hành 1 cuộc hành hương đến đây hàng năm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000132,Altar of Knight,Bàn thờ của Knight
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000133,The place where the Soulstone of the Knight is kept.\nThe admirers of the hero Billaon\nmake a pilgrimage  here every year.,Nơi cất giữ Soulstone of the Knight.\nNhững người ngưỡng mộ anh hùng Billaon\nthực hiện một cuộc hành hương   ở đây hàng năm.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000134,Kyon Soldiers,Binh lính Kyon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000135,"The greatest soldiers in Madrigal.\nTheir numbers may not be very large,\nbut they are all highly-qualified warriors.","Những người lính vĩ đại nhất ở Madrigal.\nSố lượng của chúng có thể không lớn lắm, \nnhưng họ đều là những chiến binh có trình độ cao."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000136,Darkon 2\nDarken,Darkon 2\nDarken
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000137,Administrative City of Darkon.\nMost of the citizens are slightly hard of hearing\nbecause of the machine noise.,Thành phố hành chính của Darkon.\nHầu hết các công dân gặp 1 chút khó khăn trong vấn đề về nghe\nvì tiếng ồn của máy móc
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000138,Darkon 2\nCave of Envy,Darkon 2\nHang động của Envy
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000139,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,Hang động nhân tạo.\nKhu vực xung quanh Darken đã bị phá hoại bởi Masquerpets\nsau cuộc chiến tranh Clockworks.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000140,Darkon 2\nCave of Envy,Darkon 2\nHang động của Envy
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000141,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,Hang động nhân tạo.\nKhu vực xung quanh Darken đã bị phá hoại bởi Masquerpets\nsau cuộc chiến tranh Clockworks.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000142,Darkon 2\nCave of Envy,Darkon 2\nHang động của Envy
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000143,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,Hang động nhân tạo.\nKhu vực xung quanh Darken đã bị phá hoại bởi Masquerpets\nsau cuộc chiến tranh Clockworks.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000144,Darkon 1\nKhipra,Darkon 1\nKhipra
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000145,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,Động vật hoang dã xung quanh khu vực này đã bị phá hủy bởi các nhà phát triển\nxây dựng Nhà máy Erons gần đó.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000146,Darkon 1\nGouthan Mountains,Darkon 1\nDãy núi Gouthan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000147,The biggest mountains in Darkon.,Dãy núi lớn nhất ở Darkon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000148,Darkon 1\nGouthan Mountains,Darkon 1\nDãy núi Gouthan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000149,The biggest mountains in Darkon.,Dãy núi lớn nhất ở Darkon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000150,Darkon 1\nKhipra,Darkon 1\nKhipra
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000151,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,Động vật hoang dã xung quanh khu vực này đã bị phá hủy bởi các nhà phát triển\nxây dựng Nhà máy Erons gần đó.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000152,Darkon 2\nThe Cage of Clockworks.,Darkon 2\nCái lồng của Clockworks.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000153,Clockworks was sealed here after the Clockworks War.,Clockworks đã được niêm phong tại đây sau Chiến tranh Clockworks.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000154,Flaris Observatory,Đài quan sát Flaris
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000155,Lab of Wise-men,Phòng thí nghiệm của Wise-men
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000156,Saint City\nAncient Document Office,Thành phố Saint\nVăn phòng tài liệu cổ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000157,Saint City\nLittle Theater of Pepoview,Thành phố Saint\nNhà hát nhỏ của Pepoview
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000158,Darkon 1\nHideout of Hanoyan,Darkon 1\nNơi ẩn náu của Hanoyan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000159,Altar of Jester,Bàn thờ của Jester
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000160,Darkon 3\nVillage of Kan,Darkon 3\nLàng Kan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000161,Herneos,Herneos
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000162,"Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption.","Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000163,Eillun,Eillun
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000164,Euphresia,Euphresia
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000165,"Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare.","Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare."
PROTOTYPE_WLD_000000,Prototype,Prototype
WDPROTOTYPE_WLD_000000,Unknown Place in Madrigal,Unknown Place in Madrigal
WDPROTOTYPE_WLD_000001,Only a Game Master can help you to leave.,Chỉ có Game Master mới có thể giúp bạn rời đi.
WDREALM_WLD_000000,This is a safe place.,Đây là 1 nơi an toàn
WDREALM_WLD_000001,This is a safe place.,Đây là 1 nơi an toàn
WDREALM_WLD_000002,This is a safe place.,Đây là 1 nơi an toàn
WORLD_WDEVENT01_WDEVENT01_RGN_000000,You enter a battle zone!!!,Bạn đang tiến vào khu vực chiến đấu!!!
WDHEAVEN06_1_WLD_000003,Secret Room,Secret Room
WDUPRESIA_WLD_000000,Euphresia,Euphresia
