Key,English,Vietnamese
PROPQUEST_INC_001110,"They were abandoned and kicked out of the city! Wow, that can't be true, can it?!","Chúng đã bị bỏ rơi và đuổi ra khỏi thành phố! Wow, điều đó không thể là sự thật, phải không ?!"
PROPQUEST_INC_001112,We have to uncover the truth in this case and make sure it never happens again. Will you help me?!,Chúng ta phải khám phá ra sự thật trong vụ án này và đảm bảo rằng nó sẽ không bao giờ xảy ra nữa. Bạn sẽ giúp tôi chứ?!
PROPQUEST_INC_001113,"Awesome! Speak with the mayor again, and ask him to review this Disappearance Investigation.","Đáng kinh ngạc! Nói chuyện với thị trưởng một lần nữa, và yêu cầu ông ta xem xét lại cuộc Điều tra Mất tích này."
PROPQUEST_INC_001114,How can you refuse to help when we are so close to discovering the truth!?,Làm sao bạn có thể từ chối giúp đỡ khi chúng ta đã gần phát hiện ra sự thật !?
PROPQUEST_INC_001115,"Hmm... This is very intriguing new information. Very well, I'll make a special inquiry group and check the case again. Please tell Porgo I said thanks.","Hmm ... Đây là thông tin mới rất hấp dẫn. Rất tốt, tôi sẽ tạo một nhóm điều tra đặc biệt và kiểm tra lại vụ án. Hãy kể với Porgo tôi đã nói lời cảm ơn."
PROPQUEST_INC_001116,"Saint City is being developed even today. By the way, why did Porgo tell you to meet me? Do you have something to show me?","Saint City đang được phát triển cho đến tận ngày nay. Mà này, tại sao Porgo lại bảo anh gặp tôi? Bạn có cái gì để cho tôi xem à?"
PROPQUEST_INC_001117,Bring the Disappearance Investigation report to the Mayor or Saint City.,Mang báo cáo Điều tra mất tích đến Thị trưởng hoặc Saint City.
PROPQUEST_INC_001119,"Mia, the Cursed Name","Mia, cái tên bị nguyền rủa"
PROPQUEST_INC_001120,We made an inquiry group and started to review the case again. I can't believe something this horrific has happened in Saint City.,Chúng tôi đã lập một nhóm điều tra và bắt đầu xem xét lại vụ việc. Tôi không thể tin được một điều gì đó kinh khủng đã xảy ra ở Saint City.
PROPQUEST_INC_001121,I suppose it's better late than never. Will you return to Porgo and let him know that we are investigating the case again? His cooperation is appreciated.,Tôi cho rằng muộn còn hơn không. Bạn sẽ trở lại Porgo và cho anh ta biết rằng chúng tôi đang điều tra lại vụ án chứ? Sự hợp tác của anh ấy được đánh giá cao.
PROPQUEST_INC_001122,Thank you. I will do everything I can to make Saint City more beautiful and peaceful than it already is.,Cảm ơn bạn. Tôi sẽ làm tất cả những gì có thể để Saint City đẹp hơn và yên bình hơn hiện tại.
PROPQUEST_INC_001123,"I tour the city every day, so I am extremely busy. Please tell him what I said.","Tôi đi tham quan thành phố mỗi ngày, vì vậy tôi cực kỳ bận rộn. Hãy kể cho anh ấy những gì tôi đã nói."
PROPQUEST_INC_001124,Has the truth finally been revealed? It has?! I am so glad to hear that the case has been reopened.,Sự thật cuối cùng đã bị tiết lộ? Nó đã bị tiết lộ?! Tôi rất vui khi biết rằng vụ án đã được mở lại.
PROPQUEST_INC_001125,"Thank you so much for your help, young one. I couldn't have done all this alone. The girls thank you, as well.","Cảm ơn bạn rất nhiều vì sự giúp đỡ của bạn, một người trẻ tuổi. Tôi không thể làm tất cả những điều này một mình. Các bé gái cũng cảm ơn bạn."
PROPQUEST_INC_001126,"Have you spoken to the Mayor? Please hurry, this case needs to be reopened!","Bạn đã nói chuyện với Thị trưởng chưa? Hãy nhanh lên, vụ án này cần phải được mở lại!"
PROPQUEST_INC_001127,Speak with Porgo and tell him the good news.,Nói chuyện với Porgo và báo cho anh ấy tin tốt.
PROPQUEST_INC_001129,Legendary Redmantis (Part 1),Redmantis huyền thoại (Phần 1)
PROPQUEST_INC_001130,"Hey you! Yeah, you! Come here for a minute… I would like to speak with about something.","Này bạn! Vâng, bạn! Hãy đến đây một phút… Tôi muốn nói một vài điều."
PROPQUEST_INC_001131,"My name is Rudvihil, and I am a collector or rare and expensive artifacts. I'm always on the lookout for something new and precious.","Tên tôi là Rudvihil, và tôi là một nhà sưu tập hoặc những cổ vật quý hiếm và đắt tiền. Tôi luôn tìm kiếm những thứ mới mẻ và quý giá."
PROPQUEST_INC_001132,"Anyway, to the point, I heard some rumors that there is a very rare artifact in Saint Morning.","Dù sao, tôi đã nghe một số tin đồn rằng có một cổ vật rất hiếm ở Saint Morning."
PROPQUEST_INC_001133,I intend to acquire this artifact for my collection. I have a vast collection of artifacts and it would make a nice addition.,Tôi dự định mua lại cổ vật này cho bộ sưu tập của mình. Tôi có một bộ sưu tập đồ đồ cổ khổng lồ và nó sẽ tạo ra một bổ sung tuyệt vời.
PROPQUEST_INC_001134,"So, what do you say? Will you help me find this artifact?",Vậy bạn sẽ nói gì? Bạn sẽ giúp tôi tìm thấy cổ vật này?
PROPQUEST_INC_001135,"Great! Travel to Saint City, and speak with Helgar, the connoisseur of rare and precious items. He should be located near Saint Hall.","Tuyệt quá! Du lịch đến Saint City, và nói chuyện với Helgar, một người sành sỏi về các mặt hàng quý hiếm. Anh ta nên ở gần Saint Hall."
PROPQUEST_INC_001136,"What? You won't help me? Fine, get off my property, then!","Gì? Bạn sẽ không giúp tôi? Được rồi, vậy thì cút khỏi căn hộ của tôi!"
PROPQUEST_INC_001137,"Hello there, are you interested in any rare artifacts? I have an stunning ancient Aibatt carving here that is very unique…","Xin chào, bạn có quan tâm đến cổ vật quý hiếm nào không? Tôi có một bức chạm khắc Aibatt cổ tuyệt đẹp ở đây rất độc đáo…"
PROPQUEST_INC_001138,Rudvihil? Hahaha! That guy will never stop hoarding rare and precious treasure.,Rudvihil? Hahaha! Chàng trai ấy sẽ không ngừng tích trữ kho báu quý hiếm.
PROPQUEST_INC_001139,"Have you found anything, yet? No? Well hurry up! I don't have all day!",Bạn đã tìm thấy gì chưa? Chưa sao?Nhanh lên! Tôi không có nhiều thời gian đâu!
PROPQUEST_INC_001140,"Travel to Saint City and speak with Helgar, the connoisseur of rare and precious items. He should be located near Saint hall.","Du lịch đến Saint City và nói chuyện với Helgar, một người sành sỏi về các mặt hàng quý hiếm. Anh ấy nên ở gần Saint hall."
PROPQUEST_INC_001142,Legendary Redmantis (Part 2),Redmantis huyền thoại (Phần 2)
PROPQUEST_INC_001143,"Hmmm, I think Rudvihil is referring to the Red Mantis Egg. These eggs are difficult to acquire and I think these might be the eggs Rudvihil is after.","Hmmm, tôi nghĩ Rudvihil đang đề cập đến Red Mantis Egg. Những quả trứng này rất khó lấy và tôi nghĩ đây có thể là những quả trứng mà Rudvihil đang theo đuổi."
PROPQUEST_INC_001144,"There are reports that some Red Mantis C, the female variety, have been seen near the pumpkin patch. Feel like taking a trip?","Có báo cáo rằng một số Red Mantis C, giống cái, đã được nhìn thấy gần pumpkin patch. Có muốn đi 1 chuyến không?"
PROPQUEST_INC_001145,"Great! Head to the pumpkin patch, slay 10 Red Mantis C and collect 15 Redyspawn. These are the eggs. Hopefully we'll find a pristine one!","Tuyệt quá! Đi đến pumpkin patch, giết 10 Red Mantis C và thu thập 15 Redyspawn. Đây là những quả trứng. Hy vọng rằng chúng tôi sẽ tìm thấy một trứng nguyên sơ!"
PROPQUEST_INC_001146,"Are you afraid of a little action? This is a very rare find, it will be worthwhile, I promise. Let me know if you change your mind.","Bạn có e ngại hành động 1 chút không? Đây là một phát hiện rất hiếm, nó sẽ rất đáng giá, tôi hứa. Hãy cho tôi biết nếu bạn thay đổi ý định."
PROPQUEST_INC_001147,"Let me see what you've got there… Hmm yes, these are very nice! Thank you for bring these to me!","Hãy để tôi xem bạn có gì ở đó… Hmm vâng, những thứ này rất hay! Cảm ơn bạn đã mang những thứ này cho tôi!"
PROPQUEST_INC_001148,What are you doing here? You have work to do!,Bạn đang làm gì ở đây? Bạn có việc phải làm!
PROPQUEST_INC_001149,"Travel to the Pumpkin patch, slay 10 Red Mantis C and acquire 15 Redyspawn. Return to Helgar when you've completed this task.","Đi đến Pumpkin patch, tiêu diệt 10 Red Mantis C và thu được 15 Redyspawn. Quay lại Helgar khi bạn đã hoàn thành nhiệm vụ này."
PROPQUEST_INC_001151,Legendary Redmantis (Part 3),Redmantis huyền thoại (Phần 3)
PROPQUEST_INC_001152,"Well, I have good news and bad news. The bad news is, the Redyspawn is not that valuable. The good news, is that I believe I know what Rudvihil is searching for.","Vâng, tôi có một tin tốt và một tin xấu. Tin xấu là Redyspawn không có giá trị như vậy. Tin tốt là tôi tin tôi biết những gì Rudvihil đang tìm kiếm."
PROPQUEST_INC_001153,"It's Emeraldispawn. It is extremely difficult to acquire, as you can only get it once a year.","Đó là Emeraldispawn. Nó cực kỳ khó để có được, vì bạn chỉ có thể lấy nó mỗi năm một lần."
PROPQUEST_INC_001154,"In addition, it's mother is rather… protective of her eggs. However, we're in luck! It's breeding season!","Ngoài ra, nó là mẹ đang… bảo vệ trứng của mình. Tuy nhiên, chúng tôi đang gặp may! Đang là mùa sinh sản!"
PROPQUEST_INC_001155,Now is our chance! Will you retrieve this egg for Rudvihil?,Bây giờ là cơ hội của chúng tôi! Bạn sẽ lấy quả trứng này cho Rudvihil chứ?
PROPQUEST_INC_001156,"I knew you would! The mother, Emerald Mantis, is located somewhere near the Central Hillid Mountains. Find and defeat her, then retrieve the egg!","Tôi biết bạn sẽ làm! Con mẹ, Emerald Mantis, nằm ở đâu đó gần Central Hillid Mountains. Tìm và đánh bại nó, sau đó lấy quả trứng!"
PROPQUEST_INC_001157,What? Why? We're so close to uncovering a precious artifact? Rudvihil will be disappointed.,Gì? Tại sao? Chúng ta sắp khám phá ra một hiện vật quý giá? Rudvihil sẽ thất vọng.
PROPQUEST_INC_001158,"Do you have it? Let me see it! Oh my… it is everything I dreamed it would be. Thank you very much, stranger! My collection is getting better and better!",Bạn có không? Hãy để tôi nhìn nào! Ôi trời… đó là tất cả những gì tôi mơ ước. Cảm ơn người lạ rất nhiều! Bộ sưu tập của tôi ngày càng tốt hơn!
PROPQUEST_INC_001159,Here's a little something for you. Call it a tip! Thanks again!,Đây là một vài thứ cho bạn. Gọi nó là một mẹo! Cảm ơn một lần nữa!
PROPQUEST_INC_001160,Do you have it? No? Then get back to work!,Bạn có không? Không? Vậy thì quay trở lại làm việc!
PROPQUEST_INC_001161,"The Emerald Mantis is located somewhere near the Central Hillid Mountains. Defeat her, retrieve the Emerald Mantis Egg, then return to Rudvihil.","Emerald Mantis nằm ở đâu đó gần Central Hillid Mountains. Đánh bại nó, lấy Emerald Mantis Egg, sau đó quay trở lại Rudvihil."
PROPQUEST_INC_001163,Internal War of Red Bang Troupe,Nội chiến của Red Bang Troupe
PROPQUEST_INC_001164,"Listen, I've been talking to some townsfolk…","Nghe này, tôi đã nói chuyện với một số người dân trong thị trấn…"
PROPQUEST_INC_001165,"After Lord Bang died, I have heard various rumors about the Red Bang Troupe that lead me to believe they are still around.","Sau khi Lord Bang qua đời, tôi đã nghe nhiều tin đồn về Red Bang Troupe khiến tôi tin rằng họ vẫn còn xung quanh đây."
PROPQUEST_INC_001166,"I can't ignore these rumors. If there is any chance that the Red bang Troup is still in existence, we need to take care of it immediately.","Tôi không thể bỏ qua những tin đồn này. Nếu có bất kỳ cơ hội nào cho thấy Red bang Troup vẫn còn tồn tại, chúng ta cần phải xử lý ngay lập tức."
PROPQUEST_INC_001167,Will you help an old friend once again?,Bạn sẽ giúp người bạn cũ một lần nữa chứ?
PROPQUEST_INC_001168,"Thank you, friend. There are reports of Red Bang Troupe activity near the Erons Factory in Darkon 1. I need you to investigate!",Cảm ơn bạn. Có báo cáo về hoạt động của Red Bang Troupe gần Erons Factory ở Darkon 1. Tôi cần bạn điều tra!
PROPQUEST_INC_001169,I can't ignore these rumors. Please help me!,Tôi không thể bỏ qua những tin đồn này. Làm ơn giúp tôi!
PROPQUEST_INC_001170,Then it's true. It's worse than I thought. Thank you for bringing me this information.,Vậy nó là sự thật. Tồi tệ hơn tôi nghĩ. Cảm ơn bạn đã mang đến cho tôi thông tin này.
PROPQUEST_INC_001171,"You didn't find anything? These rumors are unsubstantiated, but I believe them to be true.","Bạn không tìm thấy bất cứ điều gì? Những tin đồn này là không có cơ sở, nhưng tôi tin chúng là sự thật."
PROPQUEST_INC_001172,Travel to the Erons Factory in Darkon 1 and search for evidence of Red Bang Troupe activity.,Đi đến Erons Factory ở Darkon 1 và tìm kiếm bằng chứng về hoạt động của Red Bang Troupe.
PROPQUEST_INC_001174,New Lord Bang,Lord Bang mới
PROPQUEST_INC_001175,"They still exist, huh? I knew it. This can only mean there is a new leader.","Chúng vẫn tồn tại, hả? Tôi biết mà. Điều này có nghĩa là có một thủ lĩnh mới."
PROPQUEST_INC_001176,Darn it! We've got to do something before it's too late!,Khỉ thật! Chúng ta phải làm điều gì đó trước khi quá muộn!
PROPQUEST_INC_001177,"Since there is evidence of a new leader, there must be a new group of Red Bang Troupe members hiding out somewhere.","Vì có bằng chứng về một thủ lĩnh mới, nên chắc chắn phải có một nhóm thành viên Red Bang Troupe mới đang ẩn náu ở đâu đó."
PROPQUEST_INC_001178,A good friend of mine mentioned having seen some Red bang Troupe members in the Northern Leren Mountains,Một người bạn tốt của tôi đã đề cập đến việc nhìn thấy một số thành viên của Red bang Troupe ở Northern Leren Mountains
PROPQUEST_INC_001179,"I am sure that the group of them live in the Northern Leren Mountains. Go now, friend, and see if you can identify a new group of troupe members.","Tôi chắc chắn rằng nhóm họ sống ở Northern Leren Mountains. Đi ngay nào, và xem liệu bạn có thể xác định được một nhóm thành viên mới hay không."
PROPQUEST_INC_001180,"I know I've asked for many favors, but we are so close to putting an end to this threat. Please, help me!","Tôi biết tôi đã yêu cầu nhiều ân huệ, nhưng chúng tôi đã gần chấm dứt mối đe dọa này. Làm ơn giúp tôi!"
PROPQUEST_INC_001181,I see. There must be a new leader. Thank you for delivering this information.,Tôi thấy rồi. Chắc phải có một thủ lĩnh mới. Cảm ơn bạn đã cung cấp thông tin này.
PROPQUEST_INC_001182,"Please, hurry! We don't have much time!",Xin hãy nhanh lên! Chúng ta không có nhiều thời gian!
PROPQUEST_INC_001183,Search the Northern Leren Mountains for evidence of another Red bang Troupe camp.,Tìm kiếm Northern Leren Mountains để tìm bằng chứng về một trại Red bang Troupe khác.
PROPQUEST_INC_001185,Ambition of Lord Bang,Tham vọng của Lord Bang
PROPQUEST_INC_001186,The new leader of the Red Bang Troupe must be at the Erons Factory location you discovered before.,Thủ lĩnh mới của Red Bang Troupe phải ở vị trí Erons Factory mà bạn đã phát hiện trước đó.
PROPQUEST_INC_001187,We need to strike a blow to his troupe and cripple his operations in Darkon 1.,Chúng ta cần giáng một đòn vào nhóm của anh ta và làm tê liệt hoạt động của anh ta trong Darkon 1.
PROPQUEST_INC_001188,"I know what to do! You need to visit Amadolka. But first, defeat 35 Red bang Troupe Leaders southwest of the Erons Factory.","Tôi biết phải làm gì! Bạn cần đến thăm Amadolka. Nhưng trước tiên, hãy đánh bại 35 thủ lĩnh của Red bang Troupe ở phía tây nam Erons Factory."
PROPQUEST_INC_001189,"Will you help me once more, friend?","Bạn sẽ giúp tôi một lần nữa được không, bạn?"
PROPQUEST_INC_001190,"Great! Now please go and visit Amadolka, who is a guard leader at Erons Factory.","Tuyệt quá! Bây giờ hãy đến thăm Amadolka, người là trưởng nhóm bảo vệ tại Erons Factory."
PROPQUEST_INC_001191,You have to believe me! A lot of people are in danger! Do you understand?,Bạn phải tin tôi! Rất nhiều người đang gặp nguy hiểm! Bạn có hiểu vấn đề không?
PROPQUEST_INC_001192,What? Really? Good job thinning the herd a bit.,Gì? Có thật không? Cố gắng hết sức làm tốt công việc.
PROPQUEST_INC_001193,Hmmm... you may prove useful.,Hmmm ... bạn có thể thấy hữu ích.
PROPQUEST_INC_001194,I am in charge of security in Erons Factory. Do you know Luda? How is he doing?,Tôi phụ trách an ninh trong Nhà máy Erons. Bạn có biết Luda? Anh ấy như thế nào rồi?
PROPQUEST_INC_001195,Defeat 35 Red Bang Troupe Leaders and speak with Amadolka at the Erons Factory in Darkon 1.,Đánh bại 35 thủ lĩnh của Red Bang Troupe và nói chuyện với Amadolka tại Erons Factory trong Darkon 1.
PROPQUEST_INC_001197,Unified Red Bang Troupe,Red Bang Troupe thống nhất
PROPQUEST_INC_001198,They have occupied almost half of Erons Factory. I didn't realize how strong they really were.,Họ đã chiếm gần một nửa Erons Factory. Tôi không nhận ra họ thực sự mạnh đến mức nào.
PROPQUEST_INC_001199,"We are having a hard time defending this narrow entrance, they will get through here in no time unless we do something about it.","Chúng tôi đang gặp khó khăn trong việc bảo vệ lối vào chật hẹp này, họ sẽ đi qua đây ngay lập tức trừ khi chúng tôi làm gì đó."
PROPQUEST_INC_001200,We need more information! We need a scout to survey their base and let us know what we're really up against.,Chúng tôi cần thêm thông tin! Chúng tôi cần một trinh sát để khảo sát căn cứ của họ và cho chúng tôi biết những gì chúng tôi thực sự chống lại.
PROPQUEST_INC_001201,You seem like a good candidate for the job. What do you say? Want to help the people of Erons Factory?,Bạn có vẻ như là một ứng cử viên sáng giá cho công việc. Bạn nói gì? Bạn muốn giúp đỡ mọi người của Erons Factory?
PROPQUEST_INC_001202,Great! I am sure their base is somewhere in the depths of Darkon 1. Let me know what you find out!,Tuyệt quá! Tôi chắc chắn rằng căn cứ của họ nằm ở đâu đó trong sâu thẳm của Darkon 1. Hãy cho tôi biết những gì bạn tìm ra!
PROPQUEST_INC_001203,No? Fine… We will have to deal with it ourselves.,Không? Được thôi… Chúng tôi sẽ phải tự mình giải quyết.
PROPQUEST_INC_001204,Excellent work! So now we know where exactly their base is located and what we're up against with their new leader.,"Công việc xuất sắc! Vì vậy, bây giờ chúng tôi biết chính xác căn cứ của họ nằm ở đâu và chúng tôi đang chống lại nhà thủ lĩnh mới của họ."
PROPQUEST_INC_001205,"Have you found it yet? We don't have much time! Please, hurry!",Bạn đã tìm thấy nó chưa? Chúng tôi không có nhiều thời gian! Xin hãy nhanh lên!
PROPQUEST_INC_001206,"Locate the Red bang Troupe base in Erons Factory 2, Darkon 1, and report back to Amadolka with anything you find.","Tìm căn cứ của Red bang Troupe ở Erons Factory 2, Darkon 1 và báo cáo lại cho Amadolka với bất cứ thứ gì bạn tìm thấy."
PROPQUEST_INC_001208,Legend of Dreadpet <Big Thyred>,Truyền thuyết về Dreadpet <Big Thyred>
PROPQUEST_INC_001209,"Pssst, hey you! I'm writing a book and I need your help. I'm having a bit of writer's block and I need a brave adventurer to help me write it!","Pssst, này bạn! Tôi đang viết một cuốn sách và tôi cần sự giúp đỡ của bạn. Tôi đang gặp một chút khó khăn và tôi cần một nhà thám hiểm dũng cảm giúp tôi viết nó!"
PROPQUEST_INC_001210,"Have you ever heard about the Legend of Big Thyred? No? A long long time ago, there was very a famous adventurer named Big Thyred. One day, he found an interesting place to adventure…","Bạn đã bao giờ nghe Truyền thuyết về Big Thyred chưa? Chưa à? Cách đây rất lâu, có một nhà thám hiểm rất nổi tiếng tên là Big Thyred. Một ngày nọ, anh ấy tìm thấy một nơi thú vị để phiêu lưu…"
PROPQUEST_INC_001211,"It was a cave deep underground, surrounded with this strange, bloody fog. Big Thyred investigated the cave only to become infected by a disease within the cave called Horrible Fear.","Đó là một hang động sâu dưới lòng đất, được bao quanh bởi màn sương mù đẫm máu kỳ lạ này. Big Thyred điều tra hang động chỉ để bị lây nhiễm bởi một căn bệnh trong hang động có tên là Horrible Fear."
PROPQUEST_INC_001212,"The disease transformed him into a hideous monster, whom we now call Big Muscle. There's virtually nothing left of that brave adventurer but bits and pieces, or so the story goes…","Căn bệnh đã biến anh ta thành một con quái vật gớm ghiếc, mà ngày nay chúng ta gọi là Big Muscle. Hầu như không còn gì về nhà thám hiểm dũng cảm đó ngoài những thứ linh tinh được kể lại..."
PROPQUEST_INC_001213,"So, here's where you come in. I need to an ending to the story and I'd like to know what's become of Big Muscle. Feel like lending a hand?","Vì vậy, đây là nơi bạn đến. Tôi cần kết thúc câu chuyện và tôi muốn biết điều gì sẽ xảy ra với Big Muscle. Có giúp một tay không nào?"
PROPQUEST_INC_001214,"One of those mangy Organigors ate one of my reference books. Defeat the Organigors at the Plain of Bubble and acquire the Book of Fear 1. While you're there, find the Fortress Map.","Một trong những Mangy Organigors đó đã ăn một trong những cuốn sách tham khảo của tôi. Đánh bại Organigors tại Plain of Bubble và nhận được Book of Fear 1. Khi bạn ở đó, hãy tìm Fortress Map."
PROPQUEST_INC_001215,"Awwww, come on! Look, I'll give you HALF of the sales from my book if you'll help. Still having second thoughts?","Awwww, cố lên! Nghe này, tôi sẽ cho bạn NỬA doanh số từ cuốn sách của tôi nếu bạn giúp. Vẫn đang lưỡng lự à?"
PROPQUEST_INC_001216,"Oh, Rhisis! You've got the Book of Fear! Great work! Alright, sounds like you have what it takes to face Big Muscle.","Ôi, Rhisis! Bạn đã có Book of Fear! Tuyệt vời! Được rồi, có vẻ như bạn đã có những gì cần thiết để đối mặt với Big Muscle."
PROPQUEST_INC_001217,"Here, take this. It's Big Thyred's Heart. \n\n#b*You drop the heart and scream!*#nb\n\nHey, careful! You need that!","Đây, cầm lấy cái này. Đó là trái tim của Big Thyred. \n\n# b * Bạn thả tim và hét lên! * # nb\n\nNày, cẩn thận! Bạn cần nó!"
PROPQUEST_INC_001218,"Take the heart to the Dreadpet Manager just southwest of here. You'll have to join a party before you face Big Muscle, it's too dangerous to go alone.","Đưa trái tim đến Dreadpet Manager ngay phía tây nam đây. Bạn sẽ phải tham gia một bữa tiệc trước khi đối mặt với Big Muscle, đi một mình quá nguy hiểm."
PROPQUEST_INC_001219,"Look, I know it's scary to face the Organigor, but I believe you can do it. Go, now!","Nghe này, tôi biết thật đáng sợ khi phải đối mặt với Organigor, nhưng tôi tin rằng bạn có thể làm được. Đi ngay!"
PROPQUEST_INC_001220,"Travel to the Plain of bubble, defeat Organigor, and recover both the Fortress Map and the 1st book of Dread for Novelist Gergantes in Northern Flarine.","Du hành đến Plain of bubble, đánh bại Organigor, và thu hồi cả Fortress Map và cuốn sách đầu tiên của Dread for Novelist Gergantes ở Northern Flarine."
PROPQUEST_INC_001222,Legend of Dreadpet <Krren Dacid>,Truyền thuyết về Dreadpet <Krren Dacid>
PROPQUEST_INC_001223,"Pssst, hey you! I'm writing a book and I need your help! I'm having a bit of writer's block and I need a brave adventurer to help me write it!","Pssst, này bạn! Tôi đang viết một cuốn sách và tôi cần sự giúp đỡ của bạn! Tôi đang gặp một chút khó khăn và tôi cần một nhà thám hiểm dũng cảm giúp tôi viết nó!"
PROPQUEST_INC_001224,"Have you ever heard about the legend of Krren Dacid? A long long time ago, there was a very famous adventurer. His name was Krren Dacid. One day, he found an interesting place to adventure…","Bạn đã bao giờ nghe truyền thuyết về Krren Dacid chưa? Cách đây rất lâu, có một nhà thám hiểm rất nổi tiếng. Tên anh ta là Krren Dacid. Một ngày nọ, anh ấy tìm thấy một nơi thú vị để phiêu lưu…"
PROPQUEST_INC_001225,It was a huge temple in the sky. Krren investigated the temple only to become infected by a disease within the cave called Cold Fear.,Đó là một ngôi đền khổng lồ trên bầu trời. Krren điều tra ngôi đền chỉ để bị lây nhiễm một căn bệnh trong hang động có tên là Cold Fear.
PROPQUEST_INC_001226,"The disease transformed him into a hideous monster, whom we now call Krrr. There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…","Căn bệnh đã biến anh ta thành một con quái vật gớm ghiếc, mà chúng ta gọi là Krrr. Hầu như không còn gì về nhà thám hiểm dũng cảm đó ngoài những thứ linh tinh người ta kể…"
PROPQUEST_INC_001227,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Krrr. So whaddya' say?","Vì vậy, đây là nơi bạn đến. Tôi cần một đoạn kết cho câu chuyện và tôi muốn biết Krrr sẽ ra sao. Bạn nói gì?"
PROPQUEST_INC_001228,"Great! One of those Gangards at the Plain of Bubble scooped up one of my reference books. Defeat the Gangards and acquire the Book of Fear 2. While you're there, try to find the Temple Map.","Tuyệt quá! Một trong những Gangards ở Plain of Bubble đã cuỗm mất một trong những cuốn sách tham khảo của tôi. Hãy đánh bại các Gangards và nhận được Quyển sách sợ hãi 2 (Book of Fear 2). Khi bạn ở đó, hãy cố gắng tìm ra Temple Map."
PROPQUEST_INC_001229,"Oh, come on now! Tell you what, I'll give you 50% of the proceeds from the sale of my book when I release it! How does that sound? Bah!","Ồ, đi ngay! Nói bạn biết, tôi sẽ chia cho bạn 50% số tiền thu được từ việc bán sách của tôi khi tôi phát hành nó! Nghe như thế nào? Ô hay!"
PROPQUEST_INC_001230,"Blessings from Bubble, you've got it! It looks like you do indeed have what it takes to face Krrr.","Phước lành từ Bubble, bạn đã có nó! Có vẻ như bạn thực sự có những gì cần thiết để đối mặt với Krrr."
PROPQUEST_INC_001231,"Here, take this. It's Krrr's Heart. \n\n#b*You vomit all over him*#nb\n\n Hey, knock it off!","Đây, cầm lấy cái này. Đó là trái tim của Krrr. \n\n# b * Bạn nôn mửa khắp người anh ta * # nb\n\n Này, dừng lại đi!"
PROPQUEST_INC_001232,"If you're done being sick, take the heart to the Dreadpet Manager in Madren Town. You'll have to join a party to enter the temple, it's way too dangerous to go alone.","Nếu bạn bị ốm xong, hãy mang trái tim tới Dreadpet Manager ở Thị trấn Madren. Bạn sẽ phải tham gia một bữa tiệc để vào đền thờ, quá nguy hiểm nếu đi một mình."
PROPQUEST_INC_001233,"Look, I know Ganguard's smell bad and all that, so I understand your reservations… but I really need that book.","Này, tôi biết Ganguard có mùi hôi, vì vậy tôi hiểu sự dè dặt của bạn… nhưng tôi thực sự cần cuốn sách đó."
PROPQUEST_INC_001234,"Travel to the Plain of Bubble, defeat $QUEST_END_KILL_NAME$, and retrieve both the $QUEST_END_ITEM_NAME$ and the $QUEST_END_ITEM_NAME,2$ for Novelist Gergantes in Northern Flarine.","Đi đến Plain of Bubble, đánh bại $ QUEST_END_KILL_NAME $ và lấy cả $ QUEST_END_ITEM_NAME $ và $ QUEST_END_ITEM_NAME, 2 $ cho Tiểu thuyết gia Gergantes (Novelist Gergantes) ở Northern Flarine."
PROPQUEST_INC_001236,Legend of Dreadpet <Moot Arvan>,Truyền thuyết về Dreadpet <Moot Arvan>
PROPQUEST_INC_001237,"Pssst, hey you! I am writing a book and I need your help! I've had a little writers block lately and I need a brave adventurer to help me write it!","Pssst, này anh bạn! Tôi đang viết một cuốn sách và tôi cần sự giúp đỡ của bạn! Gần đây, tôi bị mất ý tưởng để sáng tác và tôi cần một nhà thám hiểm dũng cảm giúp tôi viết ra những ý tưởng đó!"
PROPQUEST_INC_001238,"Have you ever heard of the legend of Moot Arvan? No? A long time ago, there was very a famous adventurer, Moot Arvan. One day, he found an interesting place to adventure...","Bạn đã bao giờ nghe về truyền thuyết của Moot Arvan chưa? Chưa à? Cách đây rất lâu, có một nhà thám hiểm rất nổi tiếng, Moot Arvan. Một ngày nọ, anh tìm thấy một nơi thú vị để phiêu lưu tới..."
PROPQUEST_INC_001239,"It was a strange, wet marsh. Moot explored the marsh only to become infested with a disease called Unpleasant Fear.",Đó là một đầm lầy ẩm ướt kỳ lạ. Moot khám phá đầm lầy chỉ để bị lây nhiễm một căn bệnh có tên là Unpleasant Fear.
PROPQUEST_INC_001240,"The disease transformed him into a hideous monster known as Mushmoot! There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…",Căn bệnh đã biến anh ta thành một con quái vật gớm ghiếc được gọi là Mushmoot! Hầu như không còn gì về nhà thám hiểm dũng cảm đó ngoài những thứ linh tinh người ta kể lại...
PROPQUEST_INC_001241,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Mushmoot. Feel like helping?","Vì vậy, đây là nơi bạn đến. Tôi cần một đoạn kết cho câu chuyện và tôi muốn biết chuyện gì sẽ xảy ra với Mushmoot. Bạn muốn giúp đỡ chứ?"
