Key,English,Vietnamese
UI_GUILDCOMBAT_SELECT_REMAKE_TIP,Reset the lineup,Làm lại danh sách tham gia
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP2,Opponents gain 1 bonus point when your guild's Defender is killed.,Đối thủ sẽ nhận được điểm thưởng khi Người bảo vệ Bang hội của bạn bị giết.
UI_GUILDCOMBAT_SELECT_INFO,Register your team. Starting team: %d members (Max participants: %d),Đăng ký nhóm của bạn. Bắt đầu %d thành viên (Tối đa %d)
UI_GUILDCOMBAT_SELECT_ENTRANT_TIP,Set your lineup here. The first 6 members in the lineup will enter the Guild Siege combat area first.,5 thành viên được chọn sẽ tham gia Bao vây bang hội trước. Vui lòng lập một danh sách tham gia
UI_GUILDCOMBAT_SELECT_REMAKE_MAKEUP,Reset your lineup and start over?,Bạn có muốn tổ chức xếp hàng để bao vây bang hội một lần nữa không?
UI_GUILDCOMBAT_TELE_TITLE,Guild Siege Entry,Giới thiệu bao vây bang hội
UI_GUILDCOMBAT_TELE_MSG,Guild Siege entry is now open. Teleport to the entry NPC?,Lối vào đã bắt đầu. Bạn có muốn dịch chuyển đến đấu trường Bao vây bang hội không?
UI_GUILDCOMBAT_JOIN_TITLE,Enter Guild Siege Arena,Vào đấu trường Bao vây bang hội
UI_GUILDCOMBAT_JOIN_MSG,Enter the Guild Siege Arena now?,Bạn có tham gia bao vây bang hội không?
UI_NETWORK_ERROR_TITLE,Network Error,Lỗi mạng
UI_NETWORK_ERROR_MSG,"A network error happened, please check your connection and login again.","Đã xảy ra lỗi mạng, vui lòng kiểm tra kết nối của bạn và đăng nhập lại"
UI_GUILDCOMBAT_JOINWAR_TITLE,Select Entry Zone,Vị trí hồi sinh
UI_GUILDCOMBAT_JOINWAR_1_TIP,You have entered zone 1.,Bạn đã vào khu vực thứ nhất.
UI_GUILDCOMBAT_JOINWAR_2_TIP,You have entered zone 2.,Bạn đã vào khu vực thứ 2.
UI_GUILDCOMBAT_JOINWAR_3_TIP,You have entered zone 3.,Bạn đã vào khu vực thứ 3.
UI_GUILDCOMBAT_JOINWAR_4_TIP,You have entered zone 4.,Bạn đã vào khu vực thứ 4.
UI_GUILDCOMBAT_JOINWAR_5_TIP,You have entered zone 5.,You have entered zone 5.
UI_GUILDCOMBAT_JOINWAR_6_TIP,You have entered zone 6.,You have entered zone 6.
UI_GUILDCOMBAT_JOINWAR_7_TIP,You have entered zone 7.,You have entered zone 7.
UI_GUILDCOMBAT_JOINWAR_8_TIP,You have entered zone 8.,You have entered zone 8.
UI_GUILDCOMBAT_JOINWAR_SELECT,Select the zone you wish to enter.,Chọn khu vực bạn muốn vào.
UI_GUILDCOMBAT_JOINWAR_MSG,"In %d seconds, you will enter zone %s.","Sau %d, bạn nhập %s."
UI_GUILDCOMBAT_JOINWAR_RANDOM,Random,Ngẩu nhiên
UI_CHAT_ADMIN,[Admin] %s,[Quản trị viên] %s
UI_GUILDCOMBAT_RATE,Guild Rankings,Thứ hạng hiện tại:
UI_GUILDCOMBAT_PERSON_RATE,Player Rankings,Xếp hạng cá nhân:
UI_TOOLTIP_EXPBOX,#b%s's EXP box#nb\nTime left: %s,Hộp điểm kinh nghiệm của #b%s#nb\nThời gian còn lại: %s
UI_GUILDCOMBAT_JOIN_READY,You will enter the combat area when one of your guildmates is defeated.,Được vào cửa khi một trong những thành viên trong Bang hội của bạn chết.
UI_GUILDCOMBAT_JOIN_READY2,Prepare yourself!,Hãy sẵn sàng!
UI_GUILDCOMBAT_LOG_REALTIME,[%s]%s [%s] defeated [%s]%s [%s] and gained %d points.,[%s]%s [%s] đã giết [%s]%s [%s] và đã đạt được %d điểm.
UI_GUILDCOMBAT_LOG_MASTER,Guild Master,Bang chủ
UI_GUILDCOMBAT_LOG_DEFENDER,Defender,Phòng thủ
UI_GUILDCOMBAT_RESULT_TITLE,Guild Siege Results,Xếp hạng của bang hội và thành viên
UI_GUILDCOMBAT_RESULT_GUILD,Guild Rankings,Xếp hạng bang hội
UI_GUILDCOMBAT_RESULT_MEMBER,Player Rankings,Xếp hạng thành viên
UI_GUILDCOMBAT_RESULT_RANK,Rankings,Xếp hạng thống nhất
UI_GUILDCOMBAT_RESULT_LOG,Battle Log,Nhật ký chiến trường
UI_GUILDCOMBAT_LOG_GUILD,[%s],[%s]
UI_GUILDCOMBAT_LOG1,Basic Point +2,Điểm cơ bản +2
UI_GUILDCOMBAT_LOG2,Guild Master Bonus +1,Tiền thưởng cho Bang chủ +1
UI_GUILDCOMBAT_LOG3,Defender Bonus +1,Tiền thưởng phòng thủ +1
UI_GUILDCOMBAT_LOG4,Kill bonus +1,Tiền thưởng giết địch +1
UI_GUILDCOMBAT_LOG5,Resurrecting Bonus +1,Phần thưởng hồi sinh +1
UI_GUILDCOMBAT_LOG6,Killing streak Bonus +%d,Tiền thưởng khi giết được +%d
UI_GUILDCOMBAT_LOG_POINT,(%d grade),(%d xếp loại)
UI_GUILDCOMBAT_LOG_ATTACK,Attack,Tấn công
UI_GUILDBANK_GUILDCOMBAT_CLOAK_TIP,Create a Dragon Cloak (Requires winning the Guild Siege),Tạo Áo choàng Rồng (Điều kiện: Dành cho bang hội thắng trong cuộc chiến bang hội).
UI_GUILDBANK_GUILDCOMBAT_CREATE_CLOAK,"Creating a Dragon Cloak costs 10,000 Penya. Create it now?",Cần 10.000 penya để tạo Dragon Cloak. Bạn có muốn tạo nó không?
UI_GUILDCOMBAT_RANKING_TITLE,Guild Siege Player Rankings,Xếp hạng thành viên bang hội
UI_GUILDCOMBAT_RANKING_RANK,Rank,Thứ hạng
UI_GUILDCOMBAT_RANKING_POINT,Points,Xếp loại
UI_WORLD_DEVICEMOTION_TIP,Motion,Chuyển động
UI_WORLD_TURBO_TIP,Fuel,Nhiên liệu
UI_NAVIGATOR_SHIP,Ship,Vận chuyển
UI_OPTION_TOON_STYLE,Outline,Đề cương
UI_OPTION_RIM_OUTLINE,Rim Outlines,Rim Outlines
UI_APP_WIKI_TIP,Browse the Flyffipedia,Nhận giúp đỡ từ Wiki
UI_ROSHAMBO_OPEN_CONFIRM,I challenge you to a game of Rock-Paper-Scissors!,Tôi thách thức bạn với trò chơi Rock-Paper-Scissors!
UI_ROSHAMBO_TITLE,Rock-Paper-Scissors,Oẳn tù tì
UI_ROSHAMBO_VS,VS,VS
UI_ROSHAMBO_SCISSOR,Scissors,Cây kéo
UI_ROSHAMBO_ROCK,Rock,Đá
UI_ROSHAMBO_PAPER,Paper,Giấy
UI_ROSHAMBO_WINNINGCOUNT,%d win(s),%d chiến thắng(s)
UI_ROSHAMBO_DEFEAT,You Lose!,Bạn đã thua!
UI_ROSHAMBO_WIN_TITLE,You Win!,Bạn đã thắng!
UI_ROSHAMBO_WIN_END,End,Chấm dứt
UI_ROSHAMBO_WIN_NEXT,Next,Tiếp theo
UI_ROSHAMBO_WIN_MSG,"Press ""End"" to claim your current prize and stop playing, or press ""Next"" to keep playing for more prizes.",Nhấn KẾT THÚC nếu bạn muốn nhận giải thưởng hiện tại của mình và ngừng chơi hoặc nhấn TIẾP THEO để tiếp tục chơi để nhận thêm giải thưởng -
UI_ROSHAMBO_WIN_MSG2,"Note: If you keep playing, you will forfeit your current prize.",Xin lưu ý: Bạn sẽ không nhận được giải thưởng hiện tại nếu bạn chọn tiếp tục chơi.
UI_ROSHAMBO_WIN_MSG3,"Congratulations, you won %d time(s)! You receive %s x%d.","Xin chúc mừng, bạn đã giành được %d lần! Bạn nhận được%s x%d."
UI_EXCHANGE_COUNT_TITLE,Input Item Quantity,Số lượng vật phẩm đầu vào
UI_EXCHANGE_COUNT_MSG,How many?,Bao nhiêu?
UI_EXCHANGE_COUNT_LABEL,Number:,Số:
UI_TOOLTIP_PET_REAR,[Raised Pet],[Nuôi thú cưng]
UI_TOOLTIP_PET_PICKUP,[Pickup Pet],[Đón thú cưng]
UI_PET_GRADE_0,Egg,Trứng
UI_PET_GRADE_1,F Tier,Cấp độ F
UI_PET_GRADE_2,E Tier,Cấp độ E
UI_PET_GRADE_3,D Tier,Cấp độ D
UI_PET_GRADE_4,C Tier,Cấp độ C
UI_PET_GRADE_5,B Tier,Cấp độ B
UI_PET_GRADE_6,A Tier,Cấp độ A
UI_PET_GRADE_7,S Tier,Cấp độ S
UI_PET_EXP_MAX,EXP: 99.99%,EXP: 99.99%
UI_PET_EXP,EXP: %.2f%%,EXP: %.2f%%
UI_TOOLTIP_ABILITY,Bonus,Thưởng
UI_PET_HP,Energy: %d / %d,Năng lượng: %d / %d
UI_PET_LEVEL,Lv%d,Lv%d
UI_PET_DEAD,(DEAD),(ĐÃ CHẾT)
UI_PET_REROLL_TIER,Scroll-rerolled tier:,Scroll-rerolled tier:
UI_TARGET_CLEAR,Clear target,Xóa mục tiêu
UI_OPTION_TAB_UI,Interface,Giao diện
UI_OPTION_AUTO_ATTACK,Auto Attack,Tự động chiến đấu
UI_OPTION_FIXED_CAMERA,Fixed Camera,Camera cố định
UI_OPTION_OTHER_DAMAGES,Display All Damage,Hiển thị tất cả sát thương
UI_OPTION_HIDE_OTHER_PLAYERS,Hide Other Players,Ẩn những người chơi khác
UI_OPTION_TRANSPARENT_CHAT,Transparent chat,Trò chuyện minh bạch
UI_OPTION_RIGHT_CLICK_MENU,Right-Click Player Menu,Nhấp chuột phải vào Menu người chơi
UI_OPTION_TOP_PLAYER_GAUGES,MP & FP Gauges,Đồng hồ đo MP & FP
UI_OPTION_TOP_PLAYER_GAUGES_TIP,Enables FP & MP gauges above the player.,Bật đồng hồ đo FP & MP phía trên người chơi
UI_OPTION_SELECT_PETS,Select Pets,Chọn Pets
UI_FACE_SHOP_TITLE,Plastic Surgery,Phẩu thuật thẩm mỹ
UI_FACE_SHOP_BASE_FACE,Current Face,Gương mặt thân thiện
UI_FACE_SHOP_NEW_FACE,New Face,Gương mặt mới
UI_TOOLTIP_SPELL_RANGE,Spell Range: %d,Phạm vi phép thuật: %d
UI_TOOLTIP_COMBO_TYPE,Combo: %s,Kết hợp: %s
UI_TOOLTIP_COMBO_STEP,Starter,Bước
UI_TOOLTIP_COMBO_CIRCLE,Link,Vòng tròn
UI_TOOLTIP_COMBO_FINISH,Finisher,Hoàn thành
UI_TOOLTIP_BASE_DAMAGE,Base Damage: %d ~ %d,Sát thương cơ bản: %d ~ %d
UI_TOOLTIP_DMG_MUL,Damage Multiplier: %.2f,Damage Multiplier: %.2f
UI_TOOLTIP_SCALE_ATTACK,Attack Scaling,Quy mô tấn công
UI_TOOLTIP_SCALE_HEAL,Heal Scaling,Quy mô chữa lành
UI_TOOLTIP_SCALE_TIME,Time Scaling,Quy mô thời gian
UI_TOOLTIP_SCALE_CHARGE,Dec. Charging Time Scaling,Dec. Charging Time Scaling
UI_TOOLTIP_SCALE_PARAM,Scaling,Quy mô
UI_TOOLTIP_SCALE_PARAM_PER,per,trên
UI_TOOLTIP_SCALE_PARAM_MAX,max,tối đa
UI_TOOLTIP_PVP,PvP,PvP
UI_TOOLTIP_PVE,PvE,PvE
UI_TOOLTIP_AROUND,Around,Vòng quanh
UI_TOOLTIP_BASE_HEAL,Base Heal: %d,Hồi máu cơ bản: %d
UI_TOOLTIP_BASE_HEAL_MP,Base MP Heal: %d,Base MP Heal: %d
UI_TOOLTIP_BASE_HEAL_FP,Base FP Heal: %d,Base FP Heal: %d
UI_TOOLTIP_BASE_TIME,Base Time: %.2d:%.2d.%.3d,Base Time: %.2d:%.2d.%.3d
UI_TOOLTIP_BASE_TIME_PVP,/ %.2d:%.2d (PvP & Giants),/ %.2d:%.2d (PVP & Người khổng lồ)
UI_TOOLTIP_PROBABILITY,Probability: %d%%,Xác suất: %d%%
UI_TOOLTIP_PROBABILITY_PVP,/ %d%% (PvP & Giants),/ %d%% (PVP & Người khổng lồ)
UI_TOOLTIP_PROBABILITY_FLYBACK,Knockdown Probability: %d%%,Knockdown Probability: %d%%
UI_TOOLTIP_COOLDOWN,Cooldown: %.2d:%.2d,Nguội đi: %.2d:%.2d
UI_TOOLTIP_COOLDOWN_PVP,/ %.2d:%.2d (PvP),/ %.2d:%.2d (PvP)
UI_TOOLTIP_COOLDOWN_ONLY_PVP,Cooldown: %.2d:%.2d (PvP),Thời gian hồi chiêu: %.2d:%.2d (PVP)
UI_TOOLTIP_COOLDOWN_ONEND,(After Expiry),(After Expiry)
UI_TOOLTIP_CASTING,Casting Time: %.2d:%.2d,Thời gian truyền tống: %.2d:%.2d
UI_TOOLTIP_CHARGING,Charging Time: %.2d:%.2d,Charging Time: %.2d:%.2d
UI_NEWCHAR_FACE,Face,Khuôn mặt
UI_NEWCHAR_HAIR,Hair,Tóc
UI_NEWCHAR_HAIR_COLOR,Hair Color,Màu tóc
UI_WORLD_ZOOM_LEVEL,%dX Zoom. Press Scroll Lock to cycle zoom levels.,%dX Thu phóng. Nhấn phím Scroll Lock để chuyển đổi.
UI_KEYBIND_CHAR_CONTROL,Movement Keys,Phím di chuyển
UI_KEYBIND_MOVE_FORWARD,Move Forward,Đi tới
UI_KEYBIND_MOVE_BACKWARD,Move Backward,Đi lùi
UI_KEYBIND_TURN_LEFT,Turn Left,Quẹo trái
UI_KEYBIND_TURN_RIGHT,Turn Right,Quẹo phải
UI_KEYBIND_JUMP,Jump,Nhảy
UI_KEYBIND_WALK,Toggle Run/Walk,Bật tắt Chạy/Đi bộ
UI_KEYBIND_SKILL_COMBO,Action Slot,Action Slot
UI_KEYBIND_CLEAR_TARGET,Clear Target,Xóa mục tiêu
UI_KEYBIND_TRACE_TARGET,Follow Target,Theo sau mục tiêu
UI_KEYBIND_SELECT_TARGET,Cycle Targets (PvP),Chọn mục tiêu PVP
UI_KEYBIND_APPLETS,Windows,Cửa sổ
UI_KEYBIND_CAMERA,Camera Controls,Điều khiển Camera
UI_KEYBIND_CAMERA_LEFT,Rotate Left,Xoay trái
UI_KEYBIND_CAMERA_RIGHT,Rotate Right,Xoay phải
UI_KEYBIND_CAMERA_UP,Rotate Up,Xoay lên
UI_KEYBIND_CAMERA_DOWN,Rotate Down,Xoay xuống
UI_KEYBIND_ZOOM_IN,Zoom In,Thu nhỏ
UI_KEYBIND_ZOOM_OUT,Zoom Out,Phóng to
UI_KEYBIND_ZOOM_LEVEL,Toggle Zoom,Bật tắt thu phóng
UI_KEYBIND_TASKBAR,Taskbar Functions,Các chức năng trên thanh tác vụ
UI_KEYBIND_TASKBAR_N,Taskbar %d,Thanh tác vụ %d
UI_KEYBIND_TASKBAR_SLOT,Taskbar Slot %d,Khe thanh tác vụ %d
UI_KEYBIND_TASKBAR2_SLOT,2nd Bar Slot %d,Vị trí thanh thứ 2 %d
UI_KEYBIND_TASKBAR3_SLOT,3rd Bar Slot %d,Vị trí thanh thứ 3 %d
UI_KEYBIND_TASKBAR2,Additional Taskbars,Thêm vào thanh tác vụ
UI_KEYBIND_FULLSCREEN,Toggle Fullscreen,Bật tắt chế độ toàn màn hình
UI_KEYBIND_MAIN_MENU,Main Menu,Menu chính
UI_KEYBIND_TOGGLE_UI,Hide/Show UI,Ẩn/Hiện UI
UI_KEYBIND_TOGGLE_SCREENSHOT,Screenshot Mode,Chế độ chụp màn hình
UI_KEYBIND_GAME,Game Functions,Chức năng trò chơi
UI_KEYBIND_NONE,Not Bound,Không giới hạn
UI_KEYBIND_UNBIND,Unbind key,Mở khóa
UI_KEYBIND_TITLE,Keys,Phím
UI_KEYBIND_RESET,Reset,Cài đặt lại
UI_UPGRADECARD_TITLE,Upgrade Suit Socket Cards,Nâng cấp thẻ Socket
UI_UPGRADECARD_REGISTER,Insert suit cards.,Đăng ký thẻ nguyên liệu.
UI_UPGRADECARD_INFO,Fuse 10 suit cards for a chance to get 1 higher-grade card.,Hợp nhất 10 thẻ nguyên liệu để nhận 1 thẻ cấp cao hơn.
UI_RESHUFFLECARD_TITLE,Weapon Socket Card Reroll,Xáo Trộn Thẻ Weapon Socket Card
UI_RESHUFFLECARD_REGISTER,Insert weapon cards to use as materials.,Đăng ký thẻ vật liệu vũ khí.
UI_RESHUFFLECARD_INFO,Fuse 3 weapon cards to receive 1 card of the same grade.,Hợp nhất 3 thẻ vật liệu vũ khí để nhận 1 thẻ cùng cấp.
UI_RESHUFFLECARD_CONFIRM,Rerolling will consume the material cards. Proceed?,"Nếu bạn xáo trộn các thẻ, các thẻ được sử dụng làm nguyên liệu sẽ biến mất.\nBạn có muốn tiếp tục?"
UI_CONVERTSOULLINK_TITLE,Convert to Soul-Linked,Chuyển đổi liên kết linh hồn
UI_CONVERTSOULLINK_INFO,"The item will become soul-linked and can no longer be sold to NPCs. You can use this process to stack identical items that otherwise cannot be stacked due to differing properties. Note: Soul-linked items cannot be traded, and this action cannot be undone.",Bạn có thể chuyển đổi vật phẩm thành loại liên kết linh hồn.
UI_CONVERTSOULLINK_CONFIRM,This action cannot be undone.\nProceed?,Mục đã chuyển đổi không thể được trả lại.\nBạn có muốn tiếp tục?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,Mục này không thể được chuyển đổi.
UI_GUILD_SCROLLGADD_CONFIRM,This scroll permanently increases your guild's member limit by 5. It only applies to your current guild and will not affect any guild you join later. Use it now?,"Cuộn giấy sẽ vĩnh viễn tăng số lượng thành viên bạn có thể có trong một bang hội lên 5. Nếu bạn tham gia một bang hội khác, nó sẽ không ảnh hưởng đến bang hội mới. Bạn có xác nhận việc sử dụng?"
UI_GUILD_TOOLTIP_EXP,EXP:,EXP:
UI_GUILD_TOOLTIP_GOLD,Penya:,Penya:
UI_GUILD_TOOLTIP_LEVEL,#bNext level: %d#nb,#b Cấp độ tiếp theo %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,Thay đổi kênh
UI_CHANGECHANNEL_MSG,Select channel:,Chọn kênh:
UI_REPORT_TITLE,Report,Báo cáo
UI_REPORT_PLAYER_LABEL,Player,Người chơi
UI_REPORT_REASON_LABEL,Reason,Nguyên nhân
UI_REPORT_MESSAGE_LABEL,Message,Tin nhắn
UI_REPORT_SEND,Send,Gửi
UI_REPORT_REASON0,Botting,Làm phiền
UI_REPORT_REASON1,Real money transfer,Chuyển tiền thật
UI_REPORT_REASON2,Cheating / hacking,Gian lận / hack
UI_REPORT_REASON3,Bad behavior,Hành vi xấu
UI_REPORT_REASON4,Insults,Sỉ nhục
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,Bạn có chắc chắn muốn báo cáo %s không? \n\nViệc lạm dụng tính năng này có thể dẫn đến tài khoản của bạn bị cấm.
UI_APP_ACHIEVEMENTS_TIP,View your achievements.,Hiển thị Menu Thành tích.
UI_ACHIEVEMENTS_TITLE,Achievements,Thành tích
UI_ACHIEVEMENTS_GENERAL_TAB,General,General
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Quái vật
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Vật tư tiêu hao
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Titles & Badges
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Sự kiện
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Thời gian chơi
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,Chuỗi kết nối
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,Tổng kết nối
UI_ACHIEVEMENTS_DESCRIPTION,Description,Sự mô tả
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Thành tích này được ràng buộc với tài khoản của bạn.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,(Các) quái vật cần tiêu diệt: %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,(Các) vật phẩm để sử dụng: %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Danh sách phần thưởng
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Chức danh: #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Cấp độ %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Đã yêu cầu
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penya:
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,Vật phẩm(s): %s
UI_ACHIEVEMENTS_REWARD_ATK,Increased Attack against target(s): %d%%,Tỷ lệ tấn công vào (các) mục tiêu: %d%%
UI_ACHIEVEMENTS_PROGRESSION,Achievement Progress,Sự tiến triển
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Cấp độ %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Tấn công +%s%%
UI_ACHIEVEMENTS_NOTITLE,(No Title),Không chức danh
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Hide your title.,Không hiển thị bất kỳ chức danh nào
UI_ACHIEVEMENTS_PVPTITLE,PvP Title,Chức danh PVP
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(Hiện tại là ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Display your current PvP title.,Hiển thị chức danh PVP hiện tại của bạn.
UI_ACHIEVEMENTS_TITLES_SELECT,Apply,Chọn
UI_ACHIEVEMENTS_TITLES_FROM,Unlocked By,Từ
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Yêu cầu
UI_ACHIEVEMENTS_CLAIMTIP,Claim your rewards,Nhận phần thưởng của bạn
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Try your luck and see what you get today!,Quay bánh xe! Bạn sẽ may mắn ngày hôm nay?
UI_ACHIEVEMENTS_AVAILABLE,Available,Có sẵn
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,Thành tích này đã được hoàn thành!
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Cấp độ nhóm bắt buộc: %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Điểm yêu cầu: %d
UI_PARTY_PERMANENT_CONFIRM,This scroll will transform your party into a permanent party. Offline members will no longer be removed automatically. This scroll applies only to your current party and will not affect any party you create or join later. Use it now?,"Các thành viên trong nhóm của bạn sẽ không còn tự động bị loại khi họ ngoại tuyến. Nếu bạn tạo hoặc tham gia một nhóm khác, nó sẽ không ảnh hưởng đến nhóm mới. Bạn có xác nhận việc sử dụng?"
UI_PARTY_PERMANENT,Permanent Party,Nhóm vĩnh viễn
UI_SEARCHPARTY_TITLE,Search Party,Tìm kiếm nhóm
UI_SEARCHGUILD_TITLE,Search Guild,Tìm kiếm bang hội
UI_GROUPSEARCH,Search,Tìm kiếm
UI_TOOLTIP_TRANSMUTE,Transmutation:,Chuyển đổi:
UI_TOOLTIP_RARITY,Rarity:,Vật hiếm có:
UI_TOOLTIP_RARITY_NORMAL,Common,Phổ biến
UI_TOOLTIP_RARITY_RARE,Uncommon,Không phổ biến
UI_TOOLTIP_RARITY_STRONG,Rare,Hiếm
UI_TOOLTIP_RARITY_UNIQUE,Unique,Độc nhất
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,Rất hiếm
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,Ultimate
UI_WORLD_CASTING,Casting,Truyền
UI_WORLD_HARVESTING,Harvesting,Thu hoạch
UI_WORLD_OPENING,Opening,Opening
UI_WORLD_CHARGING,Charging,Charging
UI_NAVIGATOR_LOCALTIME,Local Time,Giờ địa phương
UI_NAVIGATOR_SERVERTIME,Server Time,Thời gian máy chủ
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,Giờ Madrigal
UI_UPGRADESAFE_STOP,Stop,Dừng
UI_UPGRADESAFE_RESET,Reset,Cài đặt lại
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,Súc sắc quyền lực
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sunstone,Sunstone
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,Thẻ
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb mỗi lần thử
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,Mục tiêu đục lỗ
UI_UPGRADESAFE_TARGET,Upgrade Goal,Nâng cấp Mục tiêu
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,~Đục lỗ~
UI_UPGRADESAFE_CURRENT,~Current Value~,~Giá trị hiện tại~
UI_SEARCHGROUP_MODE_NO,Not Listed,Không thể tìm thấy
UI_SEARCHGROUP_MODE_CONFIRM,Requires Leader Approval,Sự chấp thuận của thủ lĩnh
UI_SEARCHGROUP_MODE_FREE,Open to Anyone,Tham gia tự do
UI_GROUPSEARCH_REFRESH,Refresh,Làm mới
UI_GROUPSEARCH_FILTER,Filter:,Bộ lọc:
UI_GROUPSEARCH_SORT,Sort:,Phân loại:
UI_GROUPSEARCH_PARTYNAME,Party Name,Tên nhóm
UI_GROUPSEARCH_GUILDNAME,Guild Name,Tên bang hội
UI_GROUPSEARCH_LEADER,Leader,Thủ lĩnh
UI_GROUPSEARCH_MASTER,Master,Bậc thầy
UI_GROUPSEARCH_LEVEL,Level,Cấp độ
UI_GROUPSEARCH_MEMBERS,Members,Thành viên
UI_GROUPSEARCH_BUFFS,Buffs,Buffs
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,Cấp độ thủ lĩnh
UI_GROUPSEARCH_LEADERNAME,Leader Name,Tên thủ lĩnh
UI_GROUPSEARCH_MASTERLEVEL,Master Level,Cấp độ bậc thầy
UI_GROUPSEARCH_MASTERNAME,Master Name,Tên bang chủ
UI_GROUPSEARCH_ALL,All,Tất cả
UI_GROUPSEARCH_FRIENDS,Friend Leaders,Thủ lĩnh bạn bè
UI_GROUPSEARCH_STRANGERS,Non-Friend Leaders,Thủ lĩnh người lạ
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,Bậc thầy bạn bè
UI_GROUPSEARCH_MASTERSTRANGERS,Non-Friend Masters,Bậc thầy người lạ
UI_GROUPSEARCH_JOIN,Join,Tham gia
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the leader.,Yêu cầu của bạn phải được Thủ lĩnh chấp thuận
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the master.,Yêu cầu của bạn phải được Master chấp thuận
UI_PARTY_JOINQUESTION,%s wants to join your party. Accept the request?,%s muốn tham gia nhóm của bạn. Bạn có chấp nhận không?
UI_GUILD_SEARCHNOTICE,Advertisement,Lưu ý tìm kiếm
UI_GUILD_SEARCHNOTICE_TIP,Setup your guild's notice in the Guild Finder,Thiết lập thông báo trong Tìm kiếm Bang hội.
UI_DAMAGEMETER_RESET,Reset Damage Statistics,Đặt lại thống kê sát thương
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,Chỉ số sát thương %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,Bay: Không
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,Hiện/Ẩn thống kê sát thương
UI_SHOP_QUICK_SELL,Quick Sell,Bán nhanh
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,Bán nhanh vật phẩm có trong danh mục
UI_SHOP_BUY_BACK,Buy Back,Mua lại
UI_SHOP_BUY_BACK_TIP,Buy back items you recently sold by mistake.,Mua lại các vật phẩm mà bạn đã bán gần đây do nhầm lẫn.
UI_SHOP_QUICK_SELL_CONFIRM,Sell,Bán
UI_SHOP_QUICK_SELL_TOTAL,Total:,Tổng:
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,Không phổ biến & thấp hơn
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,Hiếm & thấp hơn
UI_SHOP_QUICK_SELL_FOOD,Food,Thực phẩm
UI_SHOP_QUICK_SELL_POTION,Potion,Lọ thuốc
UI_SHOP_BACK_TITLE,Buy back item,Mua lại vật phẩm
