Key,English,Vietnamese
PROPQUEST_DUNGEONANDPK_INC_000585,Oh... Back so soon? I am glad you are back but I am still so worried.,Oh ..Trở lại nhanh như vậy sao? Tôi rất vui vì bạn đã trở lại nhưng tôi vẫn còn rất lo lắng.
PROPQUEST_DUNGEONANDPK_INC_000586,I guess I am still worrying about the Iblis Temple. I know you said that there is nothing to worry about but I still have a bad feeling about that place.,Tôi đoán tôi vẫn đang lo lắng về Ngôi đền Iblis. Tôi biết bạn đã nói rằng không có gì phải lo lắng nhưng tôi vẫn có cảm giác không tốt về nơi đó.
PROPQUEST_DUNGEONANDPK_INC_000587,Would you please help me once more? I will not be able to rest until I know for sure…,Bạn vui lòng giúp tôi một lần nữa được không? Tôi sẽ không thể nghỉ ngơi cho đến khi tôi biết chắc chắn…
PROPQUEST_DUNGEONANDPK_INC_000588,"I heard that there is a copy of the Iblis Revelation in the temple. Please bring me a rubbed copy of it, I need to see what it says.","Tôi nghe nói rằng có một bản sao của Khải Huyền Iblis trong đền thờ. Vui lòng mang cho tôi một bản sao của nó, tôi cần xem nó nói gì."
PROPQUEST_DUNGEONANDPK_INC_000589,...but I... I... need your help…,..nhưng tôi .. tôi .. cần sự giúp đỡ của bạn… 
PROPQUEST_DUNGEONANDPK_INC_000590,This… this is more shocking than I could have imagined. Bubble please protect us.,Điều này… điều này gây sốc hơn tôi tưởng tượng. Bubble xin hãy bảo vệ chúng tôi.
PROPQUEST_DUNGEONANDPK_INC_000591,There is a copy of the Iblis Revelation in the Iblis Temple. Bring a rubbed copy of it.,Có một bản sao của Khải Huyền Iblis trong Ngôi đền Iblis. Hãy mang theo một bản sao của nó.
PROPQUEST_DUNGEONANDPK_INC_000593,The Revival,Sự hồi sinh
PROPQUEST_DUNGEONANDPK_INC_000594,What should we do?! What should we do?!,Chúng ta nên làm gì?! Chúng ta nên làm gì?!
PROPQUEST_DUNGEONANDPK_INC_000595,I read the revelation and it speaks of the revival of Iblis as the trigger to the end of the world!,Tôi đã đọc sách Khải Huyền và nó nói về sự hồi sinh của Iblis như là nguyên nhân dẫn đến ngày tận thế!
PROPQUEST_DUNGEONANDPK_INC_000596,"If this is true, we have to stop it! This could be worse than the Hero Wars of long ago.","Nếu điều này là đúng, chúng ta phải ngăn chặn nó! Điều này có thể tồi tệ hơn so với các cuộc chiến tranh anh hùng từ lâu."
PROPQUEST_DUNGEONANDPK_INC_000597,You told me that you saw new types of masquerpets while you were getting the revelation right? I think that maybe…,Bạn đã nói với tôi rằng bạn đã nhìn thấy các chủng loại masquerpets mới trong khi bạn đang đọc sách Khải Huyền đúng không? Tôi nghĩ rằng có thể…
PROPQUEST_DUNGEONANDPK_INC_000598,...they are the scouts of the army of Iblis. It looks like we may have to work together for a little while longer. Are you willing to help?,..bọn chúng là những quân do thám của quân đội Iblis. Có vẻ như chúng ta phải hợp tác một thời gian nữa. Bạn có sẵn sàng hỗ trợ không?
PROPQUEST_DUNGEONANDPK_INC_000599,Excellent. Go in to the temple and gather any information you can about the strange masquerpets.,Xuất sắc. Đi vào ngôi đền và thu thập bất kỳ thông tin nào bạn có thể về những con masquerpets kỳ lạ.
PROPQUEST_DUNGEONANDPK_INC_000600,What?! Are you really going to stand by and let the world end?,Cái gì?! Bạn có thực sự sẽ chờ đợi và để cho thế giới kết thúc?
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.","Hmm .. Iblis Crasher .. Vậy, đó là một trong những con masquerpets à? Được rồi, hãy cho tôi chút thời gian để tìm hiểu thông tin này. Cảm ơn bạn."
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,Mọi thông tin về Masquerpets đều tốt.
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,Đi vào ngôi đền và thu thập bất kỳ thông tin nào bạn có thể.
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,Đi vào bóng tối
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,Chào. Tôi đã nghiên cứu thông tin mà bạn mang đến cho tôi và tôi thấy rằng có một tế đàn trong Đền Iblis. Cũng có bằng chứng cho thấy rằng có những con masquerpets canh giữ tế đàn.
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,Bạn có thấy không? Họ không muốn bất cứ ai làm gián đoạn sự hồi sinh của Iblis. Chúng ta cần phải làm một điều gì đó. Chúng ta cần phải ngăn chặn chúng!
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,Bạn đã sẵn sàng cho một cuộc hành trình cuối cùng vào bóng tối?
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.","Tôi biết bạn sẽ như vậy. Có một con quái tên Người canh gác Iblis. Nếu bạn có thể đánh bại nó, bạn có thể vào tế đàn."
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,Bạn nghiêm túc chứ? Điều gì có thể quan trọng hơn việc giải cứu thế giới?
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.","Làm tốt lắm, bây giờ bạn có thể vào tế đàn. Tôi trông cậy vào bạn để đánh bại những người theo Iblis ... tất cả chúng ta đều như vậy. Tiến đến tế đàn ngay."
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,Tôi không biết chính xác Người canh gác Iblis ở đâu. Nhưng chúng ta phải tìm ra nó và tiêu diệt nó.
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,Đánh bại Người canh gác Iblis và tiến vào tế đàn
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,"Nếu bạn có thể đánh bại Người canh gác Iblis, bạn có thể tiến vào tế đàn"
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,Hầm mỏ Dekane
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,Ngôi đền Iblis
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,Hành lang đẫm máu
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,Chà... Một thỏa thuận không tồi... Bạn có thể thu thập 20 Blood Trillipy Shells và đánh bại Mutant Keakoon Worker không?
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.","Trong trường hợp đó ... Hic, chúc may mắn."
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,Hừm ... Hazardous Blood Trillipys mạnh hơn nhiều ...
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,Nhờ bạn mà việc khai thác trong lĩnh vực này sẽ dễ dàng hơn nhiều!
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,"Hmm ... Bất chấp cấp độ của bạn, Hazardous Blood Trillipys mạnh hơn nhiều ..."
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,Thu thập $ QUEST_END_ITEM_COUNT $ chiến lợi phẩm từ Bloody Trilipy và giết $ QUEST_END_KILL_COUNT $ $ QUEST_END_KILL_NAME $.
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,Đáy của hầm mỏ
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.","Xin chào, nếu bạn ở đây là vì bạn đã đánh bại tất cả những con quái vật đã biết trong hầm mỏ. Tôi là Dekane, người tạo ra cái hầm mỏ này. Bây giờ bạn đã chứng minh được bản thân, tôi sẽ có thể cho bạn biết vấn đề thực sự nằm ở đáy của hầm mỏ. Trong một căn phòng bí mật, những con rồng từ thời cổ đại được tạo ra bởi Shade từ nhiều năm trước."
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,Chúc bạn may mắn!
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,Có 1 sự thật là đây không phải là một điều dễ dàng đối với một nhà thám hiểm. Hãy đến và thử vận may của bạn một lần nữa khi bạn đã sẵn sàng.
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,"Vì vậy, bạn thực sự đã giết tất cả họ ... Cảm ơn bạn rất nhiều."
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,Thu thập 30 Blood Trillipy Shells từ Bloody Trilipy và giết 3 Mutant Keakoon Workers.
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","Để đánh bại chúng, bạn sẽ cần một đội được vũ trang tốt. Ah, nhưng có một chi tiết tôi quên đề cập đến. Bạn sẽ cần 1.000.000 Penya để mở cửa, nhưng hiện tại, thu thập 30 Blood Trilipy Shells và đánh bại 3 Mutant Keakoon worker là đủ. Bạn đã sẵn sàng chấp nhận thử thách này chưa?"
PROPQUEST_EILLUNQUESTS_INC_000001,Preparation,Preparation
PROPQUEST_EILLUNQUESTS_INC_000002,Prepare yourself... The first boss approaches!,Prepare yourself... The first boss approaches!
PROPQUEST_EILLUNQUESTS_INC_000003,Recover your strength. Next wave incoming!,Recover your strength. Next wave incoming!
PROPQUEST_EILLUNQUESTS_INC_000004,Steel yourself for the second boss battle!,Steel yourself for the second boss battle!
PROPQUEST_EILLUNQUESTS_INC_000005,Brace for impact. The third wave is coming!,Brace for impact. The third wave is coming!
PROPQUEST_EILLUNQUESTS_INC_000006,The third boss emerges. Stay vigilant!,The third boss emerges. Stay vigilant!
PROPQUEST_EILLUNQUESTS_INC_000007,Prepare for the fourth assault!,Prepare for the fourth assault!
PROPQUEST_EILLUNQUESTS_INC_000008,Another boss challenges you. Show your strength!,Another boss challenges you. Show your strength!
PROPQUEST_EILLUNQUESTS_INC_000009,One final wave awaits. Stand ready!,One final wave awaits. Stand ready!
PROPQUEST_EILLUNQUESTS_INC_000010,The ultimate challenge awaits. Fight with all your might!,The ultimate challenge awaits. Fight with all your might!
PROPQUEST_EILLUNQUESTS_INC_000011,"Complete Dungeon ""Rescue [Eillun Farmer] Sprout""","Complete Dungeon ""Rescue [Eillun Farmer] Sprout"""
PROPQUEST_EILLUNQUESTS_INC_000012,"Complete Dungeon ""Rescue [Eillun Farmer] Thorn""","Complete Dungeon ""Rescue [Eillun Farmer] Thorn"""
PROPQUEST_EILLUNQUESTS_INC_000013,"Complete Dungeon ""Defend [Eillun Farmer] Dr. Root""","Complete Dungeon ""Defend [Eillun Farmer] Dr. Root"""
PROPQUEST_EILLUNQUESTS_INC_000014,"Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root""","Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root"""
