Key,English,Vietnamese
TUTORIAL_MESSENGER_TEXT,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.
TUTORIAL_MESSENGER_TITLE,Messenger,Tin nhắn
TUTORIAL_MESSENGER_CONTENT,"#b#cff0000ff■ Messenger#nb#nc\nYou can check for log in status of registered players, channel and you can use chat easily. To register player [[click on|touch]] + button on the messenger window, then enter the character name that you want to register.[[\nShortcut key is E.|]]","#b#cff0000ff ■Tin nhắn# nb # nc\nBạn có thể kiểm tra trạng thái đăng nhập của người chơi đã đăng ký, kênh và bạn có thể sử dụng trò chuyện một cách dễ dàng. Để đăng ký người chơi [[nhấp vào | chạm]] + nút trên cửa sổ Tin nhắn, sau đó nhập tên nhân vật mà bạn muốn đăng ký. [[\nPhím tắt là E. |]]"
TUTORIAL_TRADE_TEXT,"You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu.","You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu."
TUTORIAL_TRADE_TITLE,Trade,Giao dịch
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.","#b#cff0000ff ■Giao dịch 1: 1 # nb # nc\nĐây là một phương thức trao đổi khi bạn cho và lấy các vật phẩm hoặc penya với người chơi khác. [[# cffff0000Nhấp chuột trái # nc vào khác| # cffff0000Chạm # nc khác]] người chơi và chọn menu Giao dịch. Giao diện khác cũng sẽ hỏi người chơi đó nếu anh ta muốn giao dịch.\n\n#b# cff0000ff ■ Cửa hàng cá nhân # nb # nc\nBạn có thể bán vật phẩm của mình cho những người chơi khác. Khi bạn [[nhấn | chạm]] nút Bắt đầu, menu sẽ hiển thị và khi bạn chọn cửa hàng cá nhân, cửa sổ cửa hàng cá nhân sẽ hiển thị. Bạn có thể đăng ký tên cửa hàng và mặt hàng bạn muốn bán sau đó [[nhấp | chạm]] nút OK để bắt đầu cửa hàng cá nhân. Nếu NPC được đặt gần bạn, cửa hàng cá nhân sẽ không mở."
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.","[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels."
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,Menu nhân vật
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.","#b#cff0000ff ■Menu nhân vật#nb#nc\nKhi bạn [[# cffff0000Nhấp chuột trái # nc sang người chơi khác | # cffff0000Touch # nc khác]], nhiều menu sẽ hiển thị. Giao dịch, Thêm vào Tin nhắn, Mời tham gia nhóm, Theo dõi, Xem trang bị và Trợ giúp sẽ có trong menu, vì vậy hãy sử dụng khi bạn cần."
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],Bạn đã mở khóa # kỹ năng đầu tiên # nb! \n\n[[Nhấn 'K' | Chạm vào Kỹ năng trong menu chính]] để mở cửa sổ #bCây kỹ năng # nb.\n\n# cffff0000Điều kiện rõ ràng: [[Phím nóng 'K' | Mở cửa sổ Kỹ năng]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,Bây giờ [[nhấp vào | chạm]] biểu tượng của # b # cff2fbe6dClean Hit # nc # nb kỹ năng.\n\nSử dụng #b+ nút#nb để quy điểm kỹ năng cho kỹ năng và nút # bHoàn tất # nb để xác nhận thay đổi.\n\n# cffff0000Điều kiện rõ ràng: Sử dụng điểm kỹ năng
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,Bây giờ bạn đã sẵn sàng để #sử dụng kỹ năng #nb.\n\nKéo biểu tượng #b# cff2fbe6dClean Hit # nc # nb vào #bVị trí nhanh # nb.\n\n[[Nhấp vào | Chạm]] quái vật bạn muốn # đánh # nb và [[nhấp vào | chạm]] biểu tượng kỹ năng để kích hoạt nó.\n\n# cffff0000Tình trạng rõ ràng: Sử dụng một kỹ năng
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],Bạn đã mở khóa kỹ năng #bthứ 2 # nb.\n\nBạn có thể sử dụng #b [[Vị trí hành động | Thanh tổ hợp]] # nb để kích hoạt chuỗi kỹ năng.\n\n[[Nhấp đúp vào biểu tượng kỹ năng trong cửa sổ Cây kỹ năng hoặc kéo nó vào Vị trí hành động để thêm kỹ năng vào Vị trí hành động. | Chạm vào #b Thêm vào nút Kết hợp # nb trong cửa sổ Kỹ năng để thêm kỹ năng vào thanh kết hợp. ]] \n\n# cffff0000Điều kiện rõ ràng: Thêm một kỹ năng vào [[Vị trí hành động | Thanh tổ hợp]]
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[Nhấp vào biểu tượng S ở bên trái Vị trí hành động để kích hoạt chuỗi kỹ năng. Bạn cũng có thể sử dụng phím tắt 'C'. | Chạm vào nút # bKết hợp # nb để kích hoạt chuỗi kỹ năng.]] \n\n# cffff0000Điều kiện rõ ràng: Sử dụng [[Vị trí hành động | Thanh tổ hợp]]
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]","Rời khỏi thị trấn? Bạn sẽ # đánh quái vật # nb! \n\nNếu bạn muốn kiểm tra # btrạng thái # nb của nhân vật của mình [[nhấn 'T' để xem cửa sổ trạng thái | chỉ cần nhìn vào phần trên cùng bên trái của màn hình]]. \n\nBạn sẽ thấy các thông tin như #bHP, MP, FP và Exp # nb. [[\n\n# cffff0000Tình trạng rõ ràng: Phím nóng 'T' |]]"
TUTORIAL_STATUS_TITLE,Status Window,Cửa sổ trạng thái
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]","#b# cff0000ff ■ Cửa sổ trạng thái # nb # nc\nBạn có thể kiểm tra HP, MP, FP, Exp của nhân vật của mình. [[\nPhím tắt là T. |]]"
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,Đi săn một mình có khó không? Sau đó #tạo một nhóm # nb với những người chơi khác.\n\nBạn sẽ dễ dàng hơn khi tiêu diệt Boss quái vật cùng với các thành viên trong nhóm của mình.\n\nSử dụng\n# cffff0000 / Mời nhóm Tên nhân vật\n#ncto mời một thành viên vào nhóm.\n\nBạn bắt đầu với một nhóm cơ bản và nhóm sẽ thăng cấp khi bạn tiếp tục đi săn cùng nhau.
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],Bạn có thể kiểm tra thông tin về Nhóm của mình trong cửa sổ nhóm bằng cách [[nhấn 'P' | chạm vào # bNhóm # nb ở bên trái]]. \n\nBạn có thể kiểm tra cấp độ và đẳng cấp của thành viên của mình.\n\n# cffff0000Tình trạng rõ ràng: [[Phím nóng 'P' | Mở cửa sổ Nhóm]]
TUTORIAL_PARTY_TITLE,Party,Nhóm
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]","#b# cff0000ff ■ Nhóm # nb # nc\nMột Nhóm là một tập hợp bao gồm ít nhất 2 người chơi. Người chơi trong một nhóm có thể tấn công cùng một con quái vật và nhặt các vật phẩm của nhau. Những người chơi ở gần nhau chia sẻ điểm Exp đạt được từ những con quái vật bị đánh bại. Phân phối vật phẩm và Exp có thể được điều chỉnh bởi Trưởng Nhóm.\n Đánh quái cùng nhau sẽ tăng cấp độ nhóm. Sau khi Cấp độ nhóm đạt đến cấp độ 10, nhóm có thể được thay đổi thành Nhóm cao cấp để ban cho các kỹ năng đặc biệt cho Trưởng Nhóm.\n Bạn có thể mời những người chơi khác tham gia nhóm của mình bằng cách [[nhấp chuột phải | chạm vào]] nhân vật của họ và chọn #iMời tham gia nhóm #ni hoặc bằng cách nhập # cffff0000 / Mời nhóm [tên nhân vật] #nc trong trò chuyện.\n \n  #b# cff0000ff ■ Cửa sổ nhóm # nb # nc Tại đây, bạn có thể xem thông tin về các Thành viên của nhóm, cũng như Cài đặt của nhóm. [[\n  Phím tắt là P. |]]"
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,Bạn có mọi thứ để # bchiến đấu # nb ngay bây giờ! \n\n[[Nhấp vào | Chạm vào]] một con quái vật để chọn nó. Sau đó [[nhấp vào | chạm]] nó một lần nữa để bắt đầu tấn công. Đừng quên sử dụng #bVật phẩm thực phẩm # nb để phục hồi điểm đánh khi thanh HP của bạn thấp hoặc bạn sẽ # bchết # nb.\n\n[[Nhấp vào | Chạm vào]] mặt đất nếu bạn muốn # hủy một cuộc tấn công # nb. Chúc may mắn!
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.",Bạn nhận được 1 điểm cổ vũ cho mỗi giờ chơi Flyff.\nNhấp vào một nhân vật khác và nhấp vào biểu tượng cổ vũ trong Cửa sổ chuyển động (Phím nóng 'O') hoặc nút Alt + Chuột trái để cổ vũ một nhân vật khác.\nCác nhân vật được cổ vũ sẽ có thêm + 5% tỷ lệ Exp trong 10 phút.
CLIENT_TUTORIAL_TITLE_000016,Cheer,Cổ vũ
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.","# b # cff0000ff ■ Cổ vũ # nb # nc\nBạn có thể kiếm được điểm cổ vũ mỗi sau 1 giờ kết nối vào trò chơi. Để cổ vũ cho nhân vật khác, hãy chọn nhân vật mà bạn muốn cổ vũ và mở cửa sổ chuyển động (phím tắt O) hoặc Alt + Nhấp chuột trái vào nhân vật và chọn menu cổ vũ. Nhân vật được cổ vũ sẽ được tăng 5% Exp trong 10 phút."
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window","Không đủ khoảng trống trong kho chứa đồ của bạn? Đừng lo lắng.\nBạn có thể sử dụng Ngân hàng của mình bằng cách nói chuyện với NPC [Văn phòng Công cộng] ở mỗi thị trấn. Đảm bảo nhấp vào Gửi tiền từ menu NPC.\nBạn có thể gặp NPC ở Flaris bằng cách đi về phía nam, Julia ở bên cạnh hộp thư.\n\n# cffff0000Tình trạng rõ ràng: Mở Cửa sổ ngân hàng"
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,Cách thức gửi tiền
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,# b # cff0000ff ■ Ngân hàng # nb # nc\nBạn có thể sử dụng ngân hàng bằng cách nhấp vào NPC văn phòng công cộng ở mỗi làng. Nhấp vào menu gửi tiền từ NPC văn phòng công cộng.
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,Bạn có một nhiệm vụ mới!\n\nNói chuyện với #b#cffa0a0ff%s#nc#nb để bắt đầu nhiệm vụ #b%s#nb!\n\nKiểm tra bản đồ và đi theo #mũi tên trên đầu bạn#nb.
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,Nhiệm vụ này yêu cầu bạn giết #b#cffc32f07%dx#nc %s#nb!\n\nKiểm tra bản đồ và đi theo #mũi tên trên đỉnh đầu của bạn#nb để đến được họ.
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,Nhiệm vụ này yêu cầu bạn thu thập #b#cffc32f07%dx#nc %s#nb!\n\nKiểm tra bản đồ và đi theo #mũi tên trên đỉnh đầu của bạn#nb để đến khu vực này.\n\nSau đó tìm và #b[[nhấp vào | chạm]] các mục#nb để chọn chúng từ mặt đất.
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,Nhiệm vụ này yêu cầu bạn thu thập #b#cffc32f07%dx#nc %s#nb từ #b%s#nb!\n\nKiểm tra bản đồ và đi theo #mũi tên trên đỉnh đầu của bạn#nb để đến khu vực này.\n\nSau đó #bđánh bại quái vật#nb để thu thập các vật phẩm.
