Key,English,Portuguese
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,Qualquer informação a respeito de Masquerpets é útil.
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,Vá até o templo e obtenha todas as informações que puder.
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,Na Escuridão
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,Oi. Estudei as informações trazidas por você e descobri que existe um altar no Templo Iblis. Também há evidências de que existem masquerpets guardando o altar.
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,Você percebe? Eles não querem que ninguém interrompa a ressurreição de Iblis. Precisamos fazer alguma coisa. Precisamos pará-los!
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,Você está preparado para uma última incursão nas trevas?
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.","Eu sabia que você estaria. Há um masquerpet chamado Guardião Iblis. Se você derrotá-lo, então poderá entrar no altar."
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,Você está falando sério? O que poderia ser mais importante do que salvar o mundo?
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.","Bom trabalho, agora você já pode entrar no altar. Estou contando com você para derrotar os seguidores de Iblis. Todos nós estamos. Vá até o altar agora."
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,Eu não sei o local exato onde o Guardião Iblis se encontra. Mas temos que encontrá-lo e destruí-lo.
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,Derrote o Guardião Iblis e entre no altar.
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,"Se você for capaz de derrotar o Guardião Iblis, poderá entrar no altar."
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,Mina Dekane
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,Templo Iblis
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,Corredor Sangrento
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,Bem... Não é um mau negócio... Você poderia coletar 20 Conchas de Trillipy Sangrenta e derrotar um Trabalhador Keakoon Mutante?
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.","Nesse caso... Hic, boa sorte."
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,Hmm...as Trillipys Sangrentas são muito mais fortes...
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,Graças a você a extração nesta área será muito mais fácil!
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,"Hmm... Apesar do seu nível, as Trillipys Sangrentas são muito mais fortes..."
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,Colete $QUEST_END_ITEM_COUNT$ itens de Trillipys Sangrentas e elimine $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,O Fundo da Mina
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.","Olá, se você está aqui é porque derrotou todos os monstros conhecidos da mina. Sou Dekane, o criador desta mina. Agora que você provou seu valor, poderei lhe contar o verdadeiro problema que está no fundo da mina. Em uma sala secreta, dormem dragões dos tempos antigos criados por Shade há tempos atrás."
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,Boa sorte!
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,É verdade que isso não é uma coisa fácil para um aventureiro. Venha e tente a sua sorte novamente quando estiver pronto(a).
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,Então você realmente matou todos eles... Muito obrigado.
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,Colete 30 Conchas de Trillipy do Trillipy Sangrento e mate 3 Trabalhadores Keakoon Mutantes.
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","Para derrotá-los, você precisará de uma equipe bem armada. Ah, mas há um detalhe que esqueci de mencionar. Você precisará de 1.000.000 Penya para abrir a porta, mas por agora, coletar 30 Conchas de Trillipy Sangrento e derrotar 3 Trabalhadores Keakoon Mutantes será o suficiente. Você está pronto para aceitar este desafio?"
PROPQUEST_EILLUNQUESTS_INC_000001,Preparation,Preparation
PROPQUEST_EILLUNQUESTS_INC_000002,Prepare yourself... The first boss approaches!,Prepare yourself... The first boss approaches!
PROPQUEST_EILLUNQUESTS_INC_000003,Recover your strength. Next wave incoming!,Recover your strength. Next wave incoming!
PROPQUEST_EILLUNQUESTS_INC_000004,Steel yourself for the second boss battle!,Steel yourself for the second boss battle!
PROPQUEST_EILLUNQUESTS_INC_000005,Brace for impact. The third wave is coming!,Brace for impact. The third wave is coming!
PROPQUEST_EILLUNQUESTS_INC_000006,The third boss emerges. Stay vigilant!,The third boss emerges. Stay vigilant!
PROPQUEST_EILLUNQUESTS_INC_000007,Prepare for the fourth assault!,Prepare for the fourth assault!
PROPQUEST_EILLUNQUESTS_INC_000008,Another boss challenges you. Show your strength!,Another boss challenges you. Show your strength!
PROPQUEST_EILLUNQUESTS_INC_000009,One final wave awaits. Stand ready!,One final wave awaits. Stand ready!
PROPQUEST_EILLUNQUESTS_INC_000010,The ultimate challenge awaits. Fight with all your might!,The ultimate challenge awaits. Fight with all your might!
PROPQUEST_EILLUNQUESTS_INC_000011,"Complete Dungeon ""Rescue [Eillun Farmer] Sprout""","Complete Dungeon ""Rescue [Eillun Farmer] Sprout"""
PROPQUEST_EILLUNQUESTS_INC_000012,"Complete Dungeon ""Rescue [Eillun Farmer] Thorn""","Complete Dungeon ""Rescue [Eillun Farmer] Thorn"""
PROPQUEST_EILLUNQUESTS_INC_000013,"Complete Dungeon ""Defend [Eillun Farmer] Dr. Root""","Complete Dungeon ""Defend [Eillun Farmer] Dr. Root"""
PROPQUEST_EILLUNQUESTS_INC_000014,"Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root""","Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root"""
