Key,English,Portuguese
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.","#b#cff0000ff■ 1:1 Negociar#nb#nc\nÉ um método de troca quando você dá e recebe itens ou penyas com outro personagem. [[#cffff0000Clique com o botão esquerdo#nc em outro|#cffff0000Toque em#nc outro]] personagem e escolha o menu Negociar. Você perguntará a outro personagem se ele deseja negociar.\n\n#b#cff0000ff■ Loja Pessoal#nb#nc\nVocê pode vender seus itens para outros usuários. Quando você [[pressionar|tocar]] no botão Iniciar, o menu será exibido e quando você escolher Loja Pessoal, a janela da loja pessoal será exibida. Você pode registrar o nome da loja e os itens que deseja vender e, em seguida, [[clique|toque]] no botão OK para iniciar a loja. Se houver um NPC perto de você, a sua loja não abrirá."
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,Você tem algum item desnecessário? Então abra uma #bloja pessoal#nb e venda para outras pessoas.\n\n[[Clique no botão do Menu e clique em Loja Pessoal|Toque em Loja Pessoal na parte superior]].\n\n#cffff0000Condição: Abra a janela da Loja Pessoal
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.","[[Clicando com o botão esquerdo em|Tocando]] outro jogador exibirá um #bmenu#nb.\n\nÉ possível Negociar, Adicionar como amigo, Convidar para Grupo, Convidar para Guilda, Seguir, Duelar e Animar.\n\nAtacar também está disponível nos canais para PK."
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,Menu do Personagem
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.","#b#cff0000ff■ Menu do Personagem#nb#nc\nQuando você [[#cffff0000Cliclar com o botão esquerdo#nc em outro|#cffff0000Tocar#nc em outro]] personagem, uma variedade de menus será exibida. Negociar, Adicionar como amigo, Convidar para Grupo, Seguir, Visualizar equipamentos e Animar estarão no menu, então use-o quando precisar."
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],Você desbloqueou sua primeira habilidade!\n\n[[Pressione 'K'|Toque em Habilidades no menu principal]] para abrir a janela da #bÁrvore de Habilidades#nb.\n\n#cffff0000Condição: [[Tecla de atalho 'K'|Abrir janela de habilidade]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,Agora [[clique em|toque]] no ícone da habilidade #b#cff2fbe6dGolpe Direto#nc#nb.\n\nUse o #bbotão +#nb para atribuir pontos de habilidade à habilidade e o botão Concluir para confirmar as alterações.\n\n#cffff0000Condição: Use pontos de habilidade
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,Agora você está pronto para #busar a habilidade#nb.\n\nArraste o ícone de #b#cff2fbe6dGolpe Direto#nc#nb para o #bAtalho Rápido#nb.\n\n[[Clique em|Toque]] um monstro que você deseja atacar e [[clique em|toque]] no ícone da habilidade para ativá-la.\n\n#cffff0000Condição: Use uma habilidade
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],Você desbloqueou sua #bsegunda habilidade#nb.\n\nVocê pode usar #b[[o Action Slot|a Barra de Combo]]#nb para ativar uma sequência de habilidades.\n\n[[Dê duplo clique em um ícone de habilidade na Janela da Árvore de Habilidades ou arraste-o para o Action Slot para colocar uma habilidade na função.| Toque em #bCombar#nb na janela de Habilidades para colocar uma habilidade na barra de combo.]]\n\n#cffff0000Condição: Coloque habilidades [[no Action Slot|na Barra de Combo]]
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[Clique no ícone S à esquerda do Action Slot para acionar a sequência de habilidades. Você também pode usar a tecla de atalho 'C'.|Toque no botão #bCombo#nb para acionar a sequência de habilidades]]\n\n#cffff0000Condição: Use [[o Action Slot|a Barra de Combo]]
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]","Saindo da cidade? Você vai #blutar contra monstros#nb!\n\nSe você quiser verificar os #bstatus#nb do seu personagem [[pressione 'T' para abrir a janela de Status|olhe para a parte superior da tela]].\n\nVocê verá informações como #bHP, MP, FP e Exp#nb.\n\n#cffff0000Condição: Tecla de atalho 'T'|]]"
TUTORIAL_STATUS_TITLE,Status Window,Janela de Status
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]","#b#cff0000ff■ Janela de Status#nb#nc\nVocê pode verificar o HP, o MP, o FP e a Exp de seu personagem. [[\nA tecla de atalho é T.|]]"
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,Está difícil caçar sozinho? Então #bfaça um grupo#nb com outras pessoas.\n\nSerá mais fácil para você matar monstros chefes junto com os membros do seu grupo.\n\nUse\n#cffff0000/partyinvite NomeDoJogador\n#ncpara convidar um membro do grupo.\n\nVocê começa com um grupo básico e ele vai nivelar o quanto mais vocês caçarem juntos.
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],Você pode verificar as informações sobre seu Grupo na janela do grupo [[pressionando 'P'|tocando em #bGrupo#nb na esquerda]].\n\nVocê pode verificar o nível e a classe de cada membro do seu grupo.\n\n#cffff0000Condição: [[Tecla de atalho 'P'|Abrir a Janela do Grupo]]
TUTORIAL_PARTY_TITLE,Party,Grupo
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]","#b#cff0000ff■ Grupo#nb#nc\nUm Grupo é um agrupamento que consiste de pelo menos 2 jogadores. Jogadores em um Grupo podem atacar o mesmo monstro e pegar itens de uns aos outros. Jogadores próximos compartilham Experiência ganhada ao eliminar montros. Itens e distribuição de Exp. podem ser ajustados pelo Líder do Grupo.\nEliminando monstros junto aumenta o nível do Grupo. Uma vez que o Grupo atingir nível 10, poderá mudar para um grupo Avançado pelo Líder do Grupo, garantindo habilidades especiais para beneficiar o grupo\n Você pode convidar outros jogadores para o seu grupo [[clicando com o botão direito|tocando]] no jogador e escolhendo #iConvidar para grupo#ni, ou escrevendo #cffff0000/partyinvite [nome]#nc no chat.\n \n #b#cff0000ff ■ Janela do Grupo#nb#nc É aqui que você pode ver informações sobre os membros do grupo ou o tipo de grupo.[[\n A Tecla de atalho é P.|]] "
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,"Você tem tudo para lutar agora!\n\n[[Clique em|Toque]] um monstro para selecioná-lo. Em seguida, [[clique|toque]] novamente para começar a atacar. Não se esqueça de usar #balimentos#nb para recuperar seus pontos de vida quando sua barra de HP estiver baixa ou você #bmorrerá#nb.\n\n[[Clique|Toque]] no chão se quiser #bcancelar um ataque#nb. Boa sorte!"
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.","Você ganha 1 ponto de Animação por cada hora que jogar Flyff.\nClique em um personagem e selecione o ícone ""animar"" na janela de Movimentos (Tecla 'O') ou Alt + botão esquerdo do Mouse para animar outro personagem.\nPersonagens animados tem + 5% de EXP por 10 minutos."
CLIENT_TUTORIAL_TITLE_000016,Cheer,Animar
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.","#b#cff0000ff Animar#nb#nc\nVocê ganha ponto de animação a cada 1 hora que estiver conectado ao jogo. Para animar outros personagens, escolha o personagem que você quer animar e abra a janela de movimentos (Tecla O) ou use Alt + botão esquerdo do mouse e selecione ""animar"". Personagens que recebem animação ganha 5% EXP a mais por 10 minutos."
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window","Não tem espaço em seu inventário? Não se preocupe.\nVocê pode usar o Banco conversando com o NPC do [Escritório Público] em cada cidade. Certifique-se de selecionar Depósito no NPC.\nVocê pode encontrar o NPC em Flaris, Julia está do lado da Caixa Postal.\n\n#cffff0000Condição: Abrir a Janela do Banco"
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,Depósito
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,#b#cff0000ff Banco#nb#nc\nVocê poderá usar o banco escolhendo a opção no NPC do escritório público de cada cidade.
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,Você possui uma nova missão!\n\nFale com #b#cffa0a0ff%s#nc#nb para iniciar a missão #b%s#nb!\n\nVerifique o mapa e siga a #bseta em cima de sua cabeça#nb.
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,Bom trabalho! Você completou a missão #b%s#nb!\n\nFale com #b#cffa0a0ff%s#nc#nb para #bobter suas recompensas#nb e continue a aventura!\n\nVerifique o mapa e siga a #bseta em cima de sua cabeça#nb.
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,Esta missão requer que você elimine #b#cffc32f07%dx#nc %s#nb!\n\nVerifique o mapa e siga a #bseta em cima de sua cabeça#nb para alcançá-los.
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,Esta missão requer que você colete #b#cffc32f07%dx#nc %s#nb!\n\nVerifique o mapa e siga a #bseta em cima de sua cabeça#nb para chegar à área.\n\nEntão encontre e #b[[clique|toque]] nos itens#nb para pegá-los do chão.
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,Esta missão exige que você colete #b#cffc32f07%dx#nc %s#nb de #b%s#nb!\n\nVerifique o mapa e siga a #bseta em cima de sua cabeça#nb para chegar à área.\n\nEntão #bderrote os monstros#nb para coletar os itens.
