Key,English,Portuguese
UI_RESHUFFLECARD_CONFIRM,Rerolling will consume the material cards. Proceed?,"Se você reembaralhar as cartas, as usadas como materiais desaparecerão.\nVocê deseja continuar?"
UI_CONVERTSOULLINK_TITLE,Convert to Soul-Linked,Converter Vinculo-Alma
UI_CONVERTSOULLINK_INFO,"The item will become soul-linked and can no longer be sold to NPCs. You can use this process to stack identical items that otherwise cannot be stacked due to differing properties. Note: Soul-linked items cannot be traded, and this action cannot be undone.",Você pode converter o item para um tipo vinculado à alma.
UI_CONVERTSOULLINK_CONFIRM,This action cannot be undone.\nProceed?,O item convertido não pode ser devolvido.\nVocê deseja continuar?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,Este item não pode ser convertido.
UI_GUILD_SCROLLGADD_CONFIRM,This scroll permanently increases your guild's member limit by 5. It only applies to your current guild and will not affect any guild you join later. Use it now?,"O pergaminho aumentará permanentemente a quantidade de membros que você pode ter em uma guilda em 5. Se você entrar em outra guilda, não terá efeito sobre a nova guilda. Você confirma o uso?"
UI_GUILD_TOOLTIP_EXP,EXP:,EXP:
UI_GUILD_TOOLTIP_GOLD,Penya:,PENYA:
UI_GUILD_TOOLTIP_LEVEL,#bNext level: %d#nb,#bPróximo nível: %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,Mudar de Canal
UI_CHANGECHANNEL_MSG,Select channel:,Selecione o canal:
UI_REPORT_TITLE,Report,Reportar
UI_REPORT_PLAYER_LABEL,Player,Jogador
UI_REPORT_REASON_LABEL,Reason,Motivo
UI_REPORT_MESSAGE_LABEL,Message,Mensagem
UI_REPORT_SEND,Send,Enviar
UI_REPORT_REASON0,Botting,Utilizando bot
UI_REPORT_REASON1,Real money transfer,Transferência de dinheiro real
UI_REPORT_REASON2,Cheating / hacking,Trapaça/ Programas ilícitos
UI_REPORT_REASON3,Bad behavior,Mau comportamento
UI_REPORT_REASON4,Insults,Insultos
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,"Tem certeza que deseja reportar %s?\n\nLembre-se, abusar deste recurso pode resultar em um banimento da sua conta."
UI_APP_ACHIEVEMENTS_TIP,View your achievements.,Exibe o Menu de Conquistas.
UI_ACHIEVEMENTS_TITLE,Achievements,Conquistas
UI_ACHIEVEMENTS_GENERAL_TAB,General,General
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Monstros
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Consumíveis
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Títulos & Emblemas
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Eventos
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Participação
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,em Série
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,Total
UI_ACHIEVEMENTS_DESCRIPTION,Description,Descrição
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Essa conquista está vinculada à sua conta.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,Monstro(s) para eliminar: %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,Item(s) para utilizar: %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Recompensas
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Título: #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Nível %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Obtido
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penya:
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,Item(s): %s
UI_ACHIEVEMENTS_REWARD_ATK,Increased Attack against target(s): %d%%,Taxa de Ataque no(s) alvo(s): %d%%
UI_ACHIEVEMENTS_PROGRESSION,Achievement Progress,Progressão
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Nível %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Ataque +%s%%
UI_ACHIEVEMENTS_NOTITLE,(No Title),Sem Título
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Hide your title.,Não mostrar nenhum título.
UI_ACHIEVEMENTS_PVPTITLE,PvP Title,Título PVP
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(""%s"" Atualmente)"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Display your current PvP title.,Mostrar seu título PVP atual.
UI_ACHIEVEMENTS_TITLES_SELECT,Apply,Selecionar
UI_ACHIEVEMENTS_TITLES_FROM,Unlocked By,De
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Obter
UI_ACHIEVEMENTS_CLAIMTIP,Claim your rewards,Receba suas recompensas!
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Try your luck and see what you get today!,Gire a roleta! Estaria com sorte hoje?
UI_ACHIEVEMENTS_AVAILABLE,Available,Disponível
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,Esta conquista foi completada!
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Nível de Grupo Requerido: %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Pontos Requeridos: %d
UI_PARTY_PERMANENT_CONFIRM,This scroll will transform your party into a permanent party. Offline members will no longer be removed automatically. This scroll applies only to your current party and will not affect any party you create or join later. Use it now?,"Os membros do seu grupo não serão mais removidos automaticamente quando estiverem offline. Se você criar ou ingressar em um outro grupo, isso não terá efeito sobre o novo grupo. Você confirma o uso?"
UI_PARTY_PERMANENT,Permanent Party,Grupo Permanente
UI_SEARCHPARTY_TITLE,Search Party,Encontrar Grupos
UI_SEARCHGUILD_TITLE,Search Guild,Encontrar Guilda
UI_GROUPSEARCH,Search,Procurar
UI_TOOLTIP_TRANSMUTE,Transmutation:,Transmutação:
UI_TOOLTIP_RARITY,Rarity:,Raridade:
UI_TOOLTIP_RARITY_NORMAL,Common,Comum
UI_TOOLTIP_RARITY_RARE,Uncommon,Incomum
UI_TOOLTIP_RARITY_STRONG,Rare,Raro
UI_TOOLTIP_RARITY_UNIQUE,Unique,Único
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,Muito Raro
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,Supremo
UI_WORLD_CASTING,Casting,Conjurando
UI_WORLD_HARVESTING,Harvesting,Colheita
UI_WORLD_OPENING,Opening,Opening
UI_WORLD_CHARGING,Charging,Charging
UI_NAVIGATOR_LOCALTIME,Local Time,Horário Local
UI_NAVIGATOR_SERVERTIME,Server Time,Horário do Servidor
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,Horário de Madrigal
UI_UPGRADESAFE_STOP,Stop,Parar
UI_UPGRADESAFE_RESET,Reset,Resetar
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,Dado Mágico
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sunstone,Pedra do Sol
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,Carta
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb por tentativa
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,Meta de Perfuração
UI_UPGRADESAFE_TARGET,Upgrade Goal,Meta
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,Perfuração Atual
UI_UPGRADESAFE_CURRENT,~Current Value~,Valor Atual
UI_SEARCHGROUP_MODE_NO,Not Listed,Não localizável
UI_SEARCHGROUP_MODE_CONFIRM,Requires Leader Approval,Aprovação do líder
UI_SEARCHGROUP_MODE_FREE,Open to Anyone,Entrada livre
UI_GROUPSEARCH_REFRESH,Refresh,Atualizar
UI_GROUPSEARCH_FILTER,Filter:,Filtro:
UI_GROUPSEARCH_SORT,Sort:,Ordenar:
UI_GROUPSEARCH_PARTYNAME,Party Name,Nome do Grupo
UI_GROUPSEARCH_GUILDNAME,Guild Name,Guilda
UI_GROUPSEARCH_LEADER,Leader,Líder
UI_GROUPSEARCH_MASTER,Master,Mestre
UI_GROUPSEARCH_LEVEL,Level,Nível
UI_GROUPSEARCH_MEMBERS,Members,Membros
UI_GROUPSEARCH_BUFFS,Buffs,Buffs
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,Nível do Líder
UI_GROUPSEARCH_LEADERNAME,Leader Name,Líder
UI_GROUPSEARCH_MASTERLEVEL,Master Level,Nível de Mestre
UI_GROUPSEARCH_MASTERNAME,Master Name,Mestre
UI_GROUPSEARCH_ALL,All,Todos
UI_GROUPSEARCH_FRIENDS,Friend Leaders,Líderes Amigos
UI_GROUPSEARCH_STRANGERS,Non-Friend Leaders,Líderes Desconhecidos
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,Mestres Amigos
UI_GROUPSEARCH_MASTERSTRANGERS,Non-Friend Masters,Mestres Desconhecidos
UI_GROUPSEARCH_JOIN,Join,Entrar
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the leader.,Sua solicitação deve ser aprovada pelo Líder
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the master.,Sua solicitação deve ser aprovada pelo Mestre
UI_PARTY_JOINQUESTION,%s wants to join your party. Accept the request?,%s deseja participar do grupo. Aceitar?
UI_GUILD_SEARCHNOTICE,Advertisement,Recrutamento
UI_GUILD_SEARCHNOTICE_TIP,Setup your guild's notice in the Guild Finder,Configurar anúncio na seção de Encontrar Guilda.
UI_DAMAGEMETER_RESET,Reset Damage Statistics,Redefinir Estatísticas de Dano
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,Estatísticas de Dano %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,Voando: Não
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,Mostrar/ocultar Estatísticas de Dano
UI_SHOP_QUICK_SELL,Quick Sell,Venda Rápida
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,Venda rapidamente uma categoria de itens.
UI_SHOP_BUY_BACK,Buy Back,Recomprar
UI_SHOP_BUY_BACK_TIP,Buy back items you recently sold by mistake.,Recompre os itens que você vendeu recentemente por engano.
UI_SHOP_QUICK_SELL_CONFIRM,Sell,Vender
UI_SHOP_QUICK_SELL_TOTAL,Total:,Total:
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,Incomum & Inferior
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,Raro & Inferior
UI_SHOP_QUICK_SELL_FOOD,Food,Comida
UI_SHOP_QUICK_SELL_POTION,Potion,Poção
UI_SHOP_BACK_TITLE,Buy back item,Recomprar Item
UI_SHOP_BACK_CONFIRM,Buy this item back for %s Penya?,Deseja recomprar este item por %s penyas?
UI_TOOLTIP_BOWRANGE,Bow Range,Alcance do Arco
UI_TOOLTIP_SKILLUP,Skill Damage,Dano de Habilidades
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,Dano de Habilidade 1v1
UI_TOOLTIP_HEALUP,Healing,Cura
UI_TOOLTIP_SKILLRANGE,Skill Range,Skill Range
UI_MAP_MENU,Menu,Menu
UI_MAP_MENU_TIP,Hide/Show the menu,Ocultar/mostrar o menu
UI_TOOLTIP_RESTOREUP,HP Restoration,Restauração de Vida
UI_OPTION_FRAMERATE,FPS,FPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,Frames Por Segundo
UI_OPTION_FRAMERATE_SYNC,VSync,VSync
UI_WORLD_FLY_EQUIP,Fly,Voar
UI_WORLD_FLY_UNEQUIP,Land,Aterrissar
UI_WORLD_PARTY,Party x%d,Grupo x%d
UI_WORLD_BUFF,Buff x%d,Buff x%d
UI_QUESTGOAL_MOBILE,Quest,Missão
UI_INPUT_NUMBER,Input a number,Insira um número
UI_SKILL_CLOSED,Closed,Fechado
UI_SKILL_POINT_COST,Point Cost,Custo
UI_SKILL_ADD_COMBO,Add to Combo,Combar
UI_SKILL_COMBO,Combo Bar,Barra de Combo
UI_CASHSHOP_PENYA_ONLY,Penya Only,Por Penya
UI_CASHSHOP_PENYA,Penya,Penya
UI_CASHSHOP_PENYA_VIP,Penya (VIP),Penya (VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,Este item #bnão pode ser negociado ou vendido#nb.
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,Esta compra #bnão é um item#nb.
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,Resistência Crítica
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,Redução de Dano PvP
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,Redução de Dano PvE
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,Resistência Mágica
UI_TOOLTIP_DST_PVP_DMG,PvP Damage,Dano PvP
UI_TOOLTIP_DST_PVE_DMG,PvE Damage,Dano PvE
UI_TOOLTIP_DST_ASAL,Asalraalaikum Damage,Asalraalaikum Damage
UI_TOOLTIP_WALL_LIVES,Number of lives: %d,Vidas Restantes: %d
UI_BUFF_REMOVE_TITLE,Cancel Buff,Cancelar Buff
UI_BUFF_REMOVE_QUESTION,Remove the buff #b%s#nb? This action cannot be undone.,Deseja confirmar a remoção do Buff #b%s#nb? Não será possível desfazer essa ação.
UI_TOOLTIP_REFLEX_HIT,Reflected Damage: %d%% / %d%% (PvP),Dano Refletido: %d%% / %d%% (PVP)
UI_TOOLTIP_CHANCESTUN_PVP,Stun Probability (PvP),Probabilidade de Atordoamento (PVP)
UI_TOOLTIP_CHANCESTUN_PVE,Stun Probability (PvE),Probabilidade de Atordoamento (PVE)
UI_TOOLTIP_CHANCEPOISON,Poison Probability,Probabilidade de Envenenamento
UI_TOOLTIP_CHANCESTEALHP,Steal HP Probability,Probabilidade de Roubo de Vida
UI_TOOLTIP_CHANCESTEALMP,Steal MP Probability,Steal MP Probability
UI_TOOLTIP_CHANCESTEALFP,Steal FP Probability,Steal FP Probability
UI_TOOLTIP_CHANCEBLEEDING,Bleeding Probability,Probabilidade de Sangramento
UI_OPTION_PARTY_MEMBERS_HP,Party Members HP,HP de Membros do Grupo
UI_TOOLTIP_DOTTICK,DoT Tick: %s Seconds,Tique DPT: %s Segundos
UI_TOOLTIP_MAXHIT,Max Targets: %d,Max Targets: %d
UI_TOOLTIP_MAXHIT_PVP,Max Targets: %d / %d (PvP),Max Targets: %d / %d (PvP)
UI_PRIVATE_SHOP_OK,Shop,Loja
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,Abra uma loja pessoal
UI_PRIVATE_SHOP_VENDOR,Vendor,Lojista
UI_PRIVATE_SHOP_VENDOR_TIP,Create a vendor to sell your items for you,Cria um Lojista que venderá seus itens para você
UI_PRIVATE_SHOP_VENDOR_OPEN,Ready to create a vendor?,Deseja criar um Lojista?
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,Skin de Lojista:
UI_TIMEINFO_TITLE,Info,Info
UI_TIMEINFO_SERVER,Current Server,Servidor Atual
UI_TIMEINFO_TIME,Current Time,Horário Atual
UI_TIMEINFO_CONNECTION,Connection Time,Horário da Conexão
UI_TIMEINFO_SESSION,Session Duration,Duração da Sessão
UI_CHAT_TITLE,Chat,Chat
UI_CHAT_FILTERS,Filters,Filtros
UI_CHAT_VIEW_LANGUAGES,View Languages,Ver Idiomas
UI_CHAT_YOUR_LANGUAGE,Your Language,Seu Idioma
UI_INVENTORY_CONVERT_SOULLINK,Convert to Soul-Linked,Converter Vinculo-Alma
UI_INVENTORY_PUTCHAT,Link in Chat,Mostrar no Chat
UI_INVENTORY_LOCK,Mark Favorite,Favoritar
UI_INVENTORY_UNLOCK,Unmark Favorite,Desfavoritar
UI_APP_EXTRABAG_TIP,Open the compact inventory view.,Abre uma segunda via do seu inventário.
UI_INVENTORY_TAB_ALL,All,Todos
UI_INVENTORY_TAB_GENERAL,General,Geral
UI_INVENTORY_TAB_PET,Pet,Pet
UI_INVENTORY_TAB_CLOTH,Cloth,Roupa
UI_INVENTORY_TAB_QUEST,Quest,Quest
UI_INVENTORY_DROP,Drop,Largar
UI_INVENTORY_DELETE_BTN,Delete,Apagar
UI_INVENTORY_ACTION_USE,Use,Usar
UI_INVENTORY_ACTION_EQUIP,Equip,Equipar
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPCs.,Não pode ser vendido para NPC.
UI_UPGRADE_PROB,Success: #b%s#nb,Sucesso: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,Sombreador Avançado
UI_OPTION_BLOOM,Bloom,Bloom
UI_OPTION_DOF,Depth of Field,Profundidade de Campo
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric Light
UI_OPTION_WATERQUALITY,Water Quality,Qualidade da Água
UI_OPTION_WATERQUALITY_TIP,Adjusts water reflection quality and resolution.,Altera a qualidade e a resolução dos reflexos.
UI_OPTION_BLOOMQUALITY,Bloom Quality,Qualidade do Bloom
UI_OPTION_BLOOMQUALITY_TIP,Adjusts bloom blur size and intensity.,Altera o tamanho e a intensidade do efeito de 'bloom'.
UI_OPTION_COLORBLIND,Colorblind Mode,Modo para Daltônicos
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,Altera o modo do filtro para daltônicos.
UI_OPTION_CAMERAFOCUS,Camera Focus,Foco da Câmera
UI_OPTION_CAMERAFOCUSINFO,Toggles automatic camera zoom and focus when interacting with objects and NPCs.,Ativa o zoom e o foco automático da câmera ao interagir com objetos e NPCs.
UI_MESSAGE_TIME,%s Ago,%s atrás
UI_MESSAGE_CLEAR,Clear messages,Limpar mensagens
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,Gerenciar Mensagens
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[Antes das Mudanças]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[Depois das Mudanças]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,Dos Atributos:
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,De Buffs e Equipamentos:
UI_WORLD_COMBO,COMBO,COMBO
UI_BOUNTYINPUT_TITLE,Register Bounty,Colocar Recompensa
UI_BOUNTYINPUT_HEADER,You can register a bounty on the last player who killed you. Other players can track the target on the PK channel. The bounty is awarded to the player who kills the target. Minimum bounty: %s Penya.,"Tem certeza que deseja colocar uma recompensa? [Ficará visível na lista de recompensas, recompensa min. %s Penya(s)]"
UI_BOUNTYINPUT_CONFIRM,"Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? Once placed, the bounty cannot be canceled.",Tem certeza que deseja registrar uma recompensa de #b%s Penya(s)#nb em #b%s#nb? Não poderá ser desfeito.
UI_BOUNTYINPUT_REGISTER,Register,Registrar
UI_BOUNTYINPUT_FEE,+%s%% Fee,+ %s%% de Taxa
UI_BOUNTYINPUT_TOTAL,%s Penya,%s Penya
UI_BOUNTYINPUT_LABEL_NAME,Target,Procurado
UI_BOUNTYINPUT_LABEL_DURATION,Duration,Duração
UI_BOUNTYINPUT_LABEL_REWARD,Bounty,Prêmio
UI_BOUNTYINPUT_LABEL_TOTAL,Total,Total
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,Comentário
UI_BOUNTYLIST_TITLE,Bounty List,Lista de Recompensas
UI_BOUNTYLIST_HEADER_NAME,Target,Nome
UI_BOUNTYLIST_HEADER_LEVEL,Level,Nível
UI_BOUNTYLIST_HEADER_REWARD,Bounty,Recompensa
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,Resta
UI_BOUNTYLIST_HEADER_COMMENT,Comment,Comentário
UI_BOUNTYPOS_TITLE,Get Target's Location,Posição do Procurado
UI_BOUNTYPOS_FEE,Pay %s Penya to see %s's current location?,Tem certeza que deseja pagar %s Penya(s) para ver a posição de %s?
UI_APP_GACHA_TIP,Open the Gacha window.,Exibe o Menu do Gacha.
UI_GACHA_TITLE,Gacha,Gacha
UI_GACHA_OPEN,Open,Abrir
UI_GACHA_QUANTITY_MAX,Max,Máx
UI_GACHA_RESET,Reset,Resetar
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, gift box, gacha box or housing pack into the item slot to view its contents.","Arraste e solte um pacote de itens, uma caixa de presentes, uma caixa gacha ou um pacote de habitação no slot de itens."
UI_GACHA_DESC_ITEMPACK,"When opening the package, you will receive #ball#nb items from the list below. You can open multiple packages in a row.","Ao abrir o pacote, você receberá #btodos#nb os itens listados abaixo. Você pode abrir vários pacotes de uma única vez."
UI_GACHA_DESC_GIFTBOX,"When opening the box, you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.",Ao abrir a caixa você receberá #bum#nb dos itens listados abaixo de acordo com as probabilidades. Você pode abrir várias caixas de uma única vez.
UI_GACHA_DESC_GACHA,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to obtain #ball#nb the items listed below. The pool is then reset.","Ao abrir um gacha, você receberá #bum#nb dos itens listados abaixo. Assim que um item é recebido, ele é removido do gacha. Você pode abrir vários gachas de uma vez. Se você abrir gachas suficientes, você está #bgarantido#nb a obter #btodos#nb os itens listados abaixo. O gacha é então reinicializado."
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,"Se desejar, você também pode #bvoluntariamente resetar o gacha#nb começando de %d aberturas."
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","Se desejar, você também pode #bvoluntariamente resetar o gacha#nb começando de %d aberturas, por um tempo máximo de %d."
UI_GACHA_DESC_GLOBAL,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. This pool is shared among #ball players#nb, and the last player to open it receives the item below. The pool is then reset.","Ao abrir o gacha, você receberá #bum#nb dos itens listados abaixo. Assim que um item é recebido, ele é removido do gacha. Você pode abrir vários gachas de uma vez. Esta caixa é compartilhada entre #btodos os jogadores#nb e o último a abri-la recebe o item abaixo. O gacha é então reinicializado."
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Flyff Shop.,Para mais informações consulte as nossas Condições Gerais de Venda no Cash Shop.
UI_GACHA_LASTITEM,Last item,Último Item
UI_GACHA_PREVIEW,PREVIEW,VISUALIZAR
UI_GACHA_SOLDOUT,Sold out,Esgotado
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,Bem-vindo(a) ao mundo de		\nFlyff Online!
UI_WELCOME_BTN,Let's go!,Vamos lá!
UI_TUTORIAL_MSG,Do you want the tutorial?,Do you want the tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,Dano Recebido
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,Redirecionamento de Dano
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,Cura Recebida
UI_TOOLTIP_ELEMENT,Element: %s,Elemento: %s
UI_APP_BOT_TIP,Bot Simulation,Simulação de Bot
UI_TOOLTIP_DST_EXP,Monster EXP,Exp do Monstro
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,Taxa de Queda de Item
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,Restauração de Foco por Ataque Básico 
UI_TOOLTIP_DST_AUTOHP,Recover %d%% HP When HP Falls Below %d%%,Restauração de Vida %d%% Abaixo de %d%%
UI_OPTION_MYNAME,Show My Name,Meu Nome
UI_OPTION_OTHERNAME,Show Other Players' Names,Nome de Outros
UI_OPTION_NPCNAME,Show NPC Names,Nome de NPCs
UI_TOOLTIP_DST_RECOVERY_EXP,EXP Lost,Perda de Exp
UI_GUILD_NAME_COLOR,Guild Name Color,Cor do Nome da Guilda
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,Golpe de Espírito
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,Roubar FP
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,Histórico de Dano na Barra de HP
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,Dano de %s +%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,Cancelar Redução
UI_MSGBOX_CONFIRM,Confirm,Confirmar
UI_CHANGECHAR_TITLE,Change Character,Mudar de Personagem
UI_CHANGECHAR_MSG,Select character and channel:,Selecione o personagem e o canal:
UI_CHARINFO_EXPRATE,EXP Rate,Taxa de Exp
UI_CHARINFO_EXPRATE_TIP,Your personal EXP rate. Does not include server and event rates.,Sua taxa de Exp pessoal. Não inclui as taxas do servidor ou de eventos.
UI_TOOLTIP_ITEM_BINDING,Binding,Vinculando
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,Este material torna o item alvo Vinculado à Alma.
UI_BINDING_NOTICE,#cffff0000This will bind the item to your character. You can undo this with a Scroll of Unbinding.#nc,#cffff0000Esta operação irá vincular o item ao seu personagem. Você pode cancelar com um Pergaminho de Desvinculo.#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,Este item agora está vinculado ao seu personagem.
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[Vínculo à Alma]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,Pode ser desvinculado.
UI_BINDING_TITLE,Binding,Vinculando
UI_BINDING_CONFIRM,Do you want to continue?,Deseja continuar?
UI_UNBINDING_TITLE,Unbinding,Desvinculação
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,Confirmar Desvinculo
UI_UNBINDING_MSG,Unbind this item? This will remove #ball of its upgrades#nb!,Você confirma a remoção de #btodas as melhorias do item#nb para desvinculá-lo?
UI_UNBINDING_LABEL,Insert an item in the slot below:,Coloque um item no slot abaixo:
UI_ELEMENT_CHANGE_SLOT,Insert an item here to change its elemental attribute.,Coloque um item aqui para mudar o atributo de elemento.
UI_ELEMENT_CHANGE_TIP,Change to %s Element,Mudar o Elemento para %s
UI_EXPSTOP_RELOAD,Reload,Recarga
UI_EXPSTOP_BTN,Lock EXP,Travar Exp
UI_EXPSTOP_BTN_TIP,Stop gaining EXP from monsters you kill. You will still gain EXP from quests.,Deixa de ganhar experiência ao abater monstros. Você ainda ganha experiência ao entregar quests.
UI_EXPSTOP_RELOAD_TITLE,Recharge EXP Lock,Recarga da Trava de Exp
UI_EXPSTOP_RELOAD_MSG,Each charge prevents EXP gain from one monster kill. Cost per charge: #b%d Penya#nb. How many charges do you want to reload?,"Você pode deixar de receber experiência, o preço para recarregar a barra é #b%d de Penya#nb por monstro abatido. Quantos monstros você deseja eliminar?"
UI_EXPSTOP_RELOAD_LABEL,Charges:,Monstros:
UI_EXPSTOP_RELOAD_CONFIRM,Pay %s Penya to reload the EXP Lock gauge?,Deseja pagar %s Penya(s) para recarregar a Barra de Trava de Exp?
UI_ARENA_RANKING_TITLE,Arena Ranking,Ranking da Arena
UI_ARENA_RANKING_NAME,Name,Nome
UI_ARENA_RANKING_LEVEL,Level,Nível
UI_ARENA_RANKING_JOB,Job,Classe
UI_ARENA_RANKING_KILLS,Kills,Abates
UI_ARENA_RANKING_DEATHS,Deaths,Mortes
UI_ARENA_RANKING_RATIO,Ratio,A/M
UI_ARENA_RANKING_DIFF,Difference,Saldo
UI_ARENA_RANKING_PERFECT,Perfect,Perfeito
UI_ARENA_RANKING_LASTUPDATE,Last update:,Última atualização:
UI_ARENA_RANKING_RANK,Your rank:,Seu ranque:
UI_ARENA_RANKING_NORANK,not ranked,não ranqueado
UI_ARENA_REWARD_TITLE,Arena Rewards,Premiação da Arena
UI_ARENA_REWARD_DESCHDR,Description,Descrição
