Key,English,Portuguese
NPC_000391,"My name is Wendien Guardian. I am protecting the will of Lillip, the Elementor hero.","Meu nome é Wendien, a Guardiã. Estou protegendo a vontade de Lillip, o herói Elementor."
NPC_000392,You will be enlightened with the wisdom of Lillip.,Você será iluminado com a sabedoria de Lillip.
NPC_000393,You will be enlightened with the wisdom of Lillip.,Você será iluminado com a sabedoria de Lillip.
NPC_000394,"A piece of advice? A Mercenary's weapon is their livelihood. You must dedicate your life to the blade, and in turn, it will protect you. ","Um conselho? A arma de um Mercenário é seu meio de vida. Você deve dedicar sua vida à sua lâmina e, por sua vez, ela o protegerá."
NPC_000395,"Hello, I'm Andy Kimu, the Mercenary Master of Flarine. The pay is good, but they make me wear this ridiculous looking robe. It's so itchy! I stroke my beard all day just to keep my mind off of it.","Olá, sou Andy Kimu, o Mestre Mercenário de Flarine. O pagamento é bom, mas eles me fazem usar esse manto ridículo. É tão coceira! Eu acaricio minha barba o dia todo apenas para manter minha mente longe disso."
NPC_000396,"Rhisis will be with you, always, young one.","Rhisis estará com você, sempre, meu jovem."
NPC_000397,Hmm Aha! Why not ask the vagrants? Maybe they can handle this.,Hmm Aha! Por que não perguntar aos vagrants? Talvez eles possam lidar com isso.
NPC_000398,Merry Christmas! I hope everything goes well this time!,Feliz Natal! Espero que tudo corra bem desta vez!
NPC_000399,My name is Saint Aramy and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Meu nome é São Aramy e sou um dos Papais Noéis da Sociedade de Natal de Madrigal. Prazer em conhecê-lo
NPC_000400,Hey! Merry Christmas!,Ei! Feliz Natal!
NPC_000401,Hmm It is very hard to track Noie's Planet in the Amedus galaxy. Maybe I have to use the chaos theory.,Hmm É muito difícil rastrear o planeta de Noie na galáxia Amedus. Talvez eu tenha que usar a teoria do caos.
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.","*Hmmm... some os dois, divida por zero e subtraia a raiz quadrada de quatorze ... Espere um minuto. Divida por zero? Isso é impossível! Isso seria muito mais fácil se eu tivesse mais do que apenas este ábaco frágil."
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?","Olá! Meu nome é Ata Milleniut e estou aprendendo Astronomia com Noie, meu mentor. Ei, você acha que poderia analisar essa curva fractal?"
NPC_000404,Argh! Where was I? Distractions...,Argh! Onde eu estava? Distrações...
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,Irmãos! O que devo fazer? Huh? Natal.. o Natal vai ser arruinado!
NPC_000406,I hope you have a wonderful Christmas!,Espero que você tenha um Natal maravilhoso!
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Meu nome é São Atto e sou um dos Papais Noéis da Sociedade de Natal de Madrigal. Prazer em conhecê-lo!
NPC_000408,Merry Christmas! Merry Christmas!,Feliz Natal! Feliz Natal!
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!","Os escudos perfeitos da família Bobo estão apenas aqui, na Loja de Escudos de Boboku!"
NPC_000410,What should I ask you to do?,O que devo pedir que você faça?
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ","Você não encontrará uma seleção de armaduras melhor em toda a Flaris, te garanto isso!"
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.","Quem sou eu? Você deve estar brincando. Sou apenas o armeiro mais famoso de Flarine! Sou Boboko Bobo e administro a Loja de Armaduras da família Bobo para novos Mercenários, Acrobatas e Assists."
NPC_000413,Tell your friends buy Bobo Family Equipment!,Diga aos seus amigos para comprarem os Equipamentos da Familia Bobo!
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!","Sua arma está parecendo um pouco sem graça, amigo(a). Dê graças a Rhisis, eu compro e vendo armas!"
NPC_000415,Here you are. Please solve this as soon as possible.,"Aqui está você. Por favor, resolva isso o mais rápido possível."
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!","*suspira* Oh, desculpe! Eu estava sonhando acordado com a Julia bem ali. Ela é tão incrível! Ei, você acha que uma garota como ela e um cara como eu poderiam ficar juntos? O que? Como ela poderia resistir a mim?!"
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!","Saudações da Família Bobo, forasteiro(a)! Eu sou Boboku Bobo. Eu administro a Loja de Armas aqui em Flarine. Dê uma olhada e não se esqueça de visitar as lojas do meu irmão!"
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,Obrigado por passar aqui! Diga a Julia que eu mandei oi!
NPC_000419,"Do not worry, where there is a will, there is a way.","Não se preocupe, onde há vontade, há um caminho."
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,Você foi um(a) menino(a) muito bom/boa este ano? Então você deve ser recompensado(a) com um grande presente Ho ho ho
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Meu nome é São Buruto e sou um dos Papais Noéis da Sociedade de Natal de Madrigal. Prazer em conhecê-lo!
NPC_000422,Ha ha ha! Merry Christmas!,Ho ho ho! Feliz Natal!
NPC_000423,"Mommy, I am hungry.","Mamãe, estou com fome."
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.","Mudei para cá com meu pai e ainda não tenho a cidadania, mas terei muito em breve."
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.","Meu nome é ChiChi Horis, e este é meu pai Paul Horis."
NPC_000426,Good bye,Adeus!
NPC_000427,The new year has come!,O novo ano chegou!
NPC_000428,"How strange, I cannot remember the Happy New Year song.","Que estranho, não consigo me lembrar da música de Feliz Ano Novo."
NPC_000429,Happy new year!,Feliz Ano Novo!
NPC_000430,New year has come!,O ano novo chegou!
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,Você ficará feliz com o líder do coral. Esse sou eu! Meu nome é Mônaco.
NPC_000432,New year has come!,O ano novo chegou!
NPC_000433,How strange I do not remember the Happy New Year song.,"Que estranho, não me lembro da música de Feliz Ano Novo."
NPC_000434,New year has come!,O ano novo chegou!
NPC_000435,"How strange, I do not remember the Happy New Year song.","Que estranho, não me lembro da música de Feliz Ano Novo."
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.","Confie em Aenn, e seu caminho será iluminado à luz de mil velas."
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.","Os heróis se sacrificaram para derrotar Shade, mas ela retornará um dia. Devemos nos preparar."
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.","Meu nome é Clamb Cobonet, o Sábio Varão Ringmaster. Estou aqui para preservar o legado de Aenn, o herói Ringmaster e iluminar o caminho para aqueles que desejam seguir os passos de Aenn. Tenha fé, meu jovem, Aenn zela por você."
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.","Siga os passos de Aenn, e você nunca será esquecido."
NPC_000440,Bubble watches over all aspiring heroes. ,Bubble olha a todos os aspirantes a heróis.
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,Os escudos dos Heróis defenderam Madrigal da fúria de Shade. Somos eternamente gratos por sua bravura e desejamos preservar sua memória para sempre. 
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.","Meu nome é Cuarine Coexar e eu sou o Sábio Varão Psykeeper. Preservo a história dos Heróis e forneço orientação para aqueles que desejam seguir o caminho de Offerep, o Herói Psykeeper."
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",Siga o caminho dos Heróis e você nunca se perderá.
NPC_000444,A strange energy emanates from this fountain. What is it?,Uma estranha energia emana desta fonte. O que seria isso?
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.","Estamos à espera, nos preparando para o pior e esperando por um futuro em que os heróis surgirão mais uma vez."
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.","Meu nome é Cuzrill Rembright e eu sou o Sábio Varão Elementor. Preservo a história dos Heróis e forneço orientação para aqueles que desejam seguir o caminho de Lillip, o Herói Elementor."
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.","Confie no legado dos Heróis, aventureiro. Pois é tudo o que pode nos salvar agora."
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,Bem-vindo(a) à #b#cff0000ffEstação Dior#nc#nb! Você pode #b#cffff0000encontrar informações de voo#nc#nb aqui.
NPC_000449,"Please, if you can help me, I will be in your debt.","Por favor, se você puder me ajudar, estarei em dívida com você."
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,Minha família administra a Estação de Flarine há gerações. Tenho orgulho de continuar essa tradição.
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ","Meu nome é Dior Christin. Morei em Flarine toda a minha vida e adoro este lugar. Olhe para mim, não consigo parar de pular! De qualquer forma, eu administro a estação daqui, então me avise se tiver alguma dúvida!"
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.","1. Primeiro, você precisa comprar uma vassoura ou uma prancha e ter pelo menos nível 20 para voar\n  2. Em seguida, clique duas vezes na prancha ou na vassoura em seu inventário ou simplesmente mova-a para uma tecla de atalho na barra para subir a bordo."
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. Pressione a Barra de Espaço para acelerar seu veículo voador. Pressione a tecla de Barra de Espaço novamente enquanto move para parar. Pense no acelerador como um botão de alternância entre *Ir* e *Parar*.
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. Para navegar, você pode simplesmente manter o botão direito do mouse pressionado e inclinar a câmera na direção que deseja ir.\n Alternativamente, você também pode usar os controles W, A, S e D para virar."
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.","5. Além disso, você pode simplesmente tocar no botão direito do mouse duas vezes para travar a câmera no ponteiro do mouse. Isso permite que você navegue sem manter pressionado o botão direito do mouse. Clicar duas vezes novamente desativará este efeito."
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. Qualquer pessoa pode voar em Madrigal. Você simplesmente precisa adquirir um veículo voador! \n 7. Existem inúmeras marcas e modelos de veículos voadores. Experimente fazer compras nas lojas de jogadores ou clique no ícone Usar Loja de Itens Premium ao lado do Botão Iniciar.
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!","Espero que as informações que dei a você tenham sido úteis. Você está por conta própria agora, aviador! Vejo você nas nuvens!"
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.","1. Ocasionalmente, você encontrará alguns incômodos masquerpets durante o voo. Você verá uma caixa vermelha ao redor deles."
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ","2. Você pode mirar nessas criaturas com o botão esquerdo do mouse. Se você os perder de vista durante o voo, uma seta verde aparecerá na borda da tela para indicar em qual direção você deve seguir."
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. Para atacar a criatura, simplesmente chegue o mais perto que puder e pressione o botão esquerdo do mouse ou a tecla Insert.\n 4. Se você quiser seguir o monstro automaticamente, pressione a tecla Z."
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. Somente Magos e Acrobatas podem atacar à distância enquanto estão no ar. Mercenários e Assists devem contar com ataques corpo a corpo. Você também pode usar suas habilidades!
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!","6. Quando você destrói um masquerpet voador, qualquer item que cair dele irá para o seu inventário automaticamente. Se não houver espaço em seu inventário, o saque será perdido, então tome cuidado!"
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7. Isso cobre tudo para o seu treinamento de combate aéreo, cadete! Só mais uma coisa... Não vá bater e explodir! Hahaha, apenas um pouco de humor de piloto."
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,Divirta-se lá fora e tenha cuidado!
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","Até mais, aventureiro(a)! Sinta-se à vontade para me visitar se tiver alguma dúvida sobre voos."
NPC_000466,Why do we all have to wear the same outfit? ,Por que todos nós temos que usar a mesma roupa?
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.","Rhisis criou os três Deuses Curingas; Shade, Iblis e Bubble e concedeu a cada um deles um aspecto diferente de si mesma. Shade, infundido com o Medo e a Fúria de Rhisis, quase destruiu nosso lar original, Roika."
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.","Eu sou Domek Ilujian, o Sábio Varão Billposter. Estou aqui para registrar a história do herói do Billposter, Roentel, e educar os viajantes sobre a rica história de Madrigal."
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.","Adeus, viajante. Se não aprendermos com nosso passado, estamos condenados a repeti-lo."
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#b#cff8a004fVerifique aqui para revisar os resultados semanais da #cfffc0000Batalha de Guildas!#nc#nb
NPC_000471,Only the most cunning of guilds can hope to achieve victory in the Guild Sieges. Are you ready for the challenge?,Apenas a mais astuta das guildas pode esperar alcançar a vitória nas Batalhas de Guilda. Você está pronto para o desafio?
NPC_000472,"Hello, it's very nice to meet you! I am the Rewards Manager for the Guild Siege Center. I can reward prize money, return application fees, or even show you this week's ranking for the Guild Siege.","Olá, é um prazer conhecê-lo! Sou o gerente de recompensas do Centro de Batalhas de Guildas. Posso recompensar o prêmio em dinheiro, devolver as taxas de inscrição ou até mesmo mostrar a classificação desta semana para a Batalha de Guilda."
NPC_000473,Good luck to you! I hope I see you on the ranking charts!,Boa sorte para você! Espero vê-lo(a) nas tabelas de rankings!
NPC_000474,"Madrigal's ecosystem is truly fascinating! The more you discover, the greater the mystery!","O ecossistema de Madrigal é verdadeiramente fascinante! Quanto mais você descobre, maior o mistério!"
NPC_000475,"Researching Madrigal's vast ecosystem, particularly that of the Masquerpets, is very rewarding. I get to work outdoors, and examine all of the strange creatures created by the Clown Goddess of Fear and Rage, Shade.","Pesquisar o vasto ecossistema de Madrigal, particularmente o dos Masquerpets, é muito gratificante. Começo a trabalhar ao ar livre e examino todas as estranhas criaturas criadas pela Deusa Curinga do Medo e da Fúria, Shade."
NPC_000476,"My name is Dr. Estly and I am studying Madrigal's Ecosystem with my 2 brothers. Have you ever heard of Clockworks? He is the most amazing creature I have ever had the chance to study! Very, very dangerous, though.","Meu nome é Dr. Estly e estou estudando o ecossistema de Madrigal com meus 2 irmãos. Você já ouviu falar do Clockworks? Ele é a criatura mais incrível que já tive a chance de estudar! Muito, muito perigoso, entretanto."
NPC_000477,"Thanks for stopping by, friend. Let me know if you ever need any information on a specific creature.","Obrigado pela visita, amigo(a). Avise-me se precisar de alguma informação sobre uma criatura específica."
NPC_000478,"Assists are way better than Mercenaries! Quiet Mustang! *chuckles* Hey you, c'mere if you want to learn about Assists!","Assists são muito melhores do que Mercenários! Quieta Mustang! *risadinha* Ei você, venha aqui se quiser aprender sobre Assists!"
NPC_000479,"What is that crazy Mustang babbling about now... Ah, no matter. Every party needs an Assist. Any schmuck can wack a monster in the head, but we can do that AND play a support role! Do you like popularity? Than this is the job for you!","O que essa Mustang maluca está tagarelando agora... Ah, não importa. Cada grupo precisa de um Assist. Qualquer idiota pode quebrar a cabeça de um monstro, mas podemos fazer isso E ainda desempenhar um papel de suporte! Quer ser popular? Então esta é a classe para você!"
NPC_000480,"I am Captain Elic Eward of the Madrigal Job Training Center. If you want to become an Assist, I can help you.","Eu sou a Capitã Elic Eward, do Centro de Treinamento de Classe de Madrigal. Se você quiser se tornar um Assist, posso ajudá-lo(a)."
NPC_000481,"Remember, every party needs an Assist! Don't leave home without us!","Lembre-se, todos os grupos precisam de um Assist! Não saia de casa sem nós!"
NPC_000482,Yay! I am so happy! Bubble smiles on us!,Eba! Estou tão feliz! Bubble sorri para nós!
NPC_000483,"I may not look like much, but I'm very powerful. I'm ready for anything! The Soldiers of Kion will prevail!","Posso não parecer, mas sou muito poderoso. Estou pronto para tudo! Os soldados de Kion prevalecerão!"
NPC_000484,"My name is Eoners Archer and I am one of the hired soldiers of Kion. We are here to protect the citizens of Flarine, as long as the money is right. \n*wink*","Meu nome é Eoners Archer e sou um dos soldados contratados de Kion. Estamos aqui para proteger os cidadãos de Flarine, desde que o dinheiro seja justo.\n*piscadela*"
NPC_000485,Love to Kion!!,Amor para Kion!!
NPC_000486,"Welcome to Flarine! Please, enjoy your stay!","Bem-vindo(a) a Flarine! Por favor, aproveite a sua estadia!"
NPC_000487,"Flarine is the capital city of Madrigal. It may be a small city, but it's certainly the most beautiful. Feel free to come see me if you ever need anything.","Flarine é a capital de Madrigal. Pode ser uma cidade pequena, mas é certamente a mais bonita. Sinta-se à vontade para me ver se precisar de alguma coisa."
NPC_000488,I am the mayor of Flarine. The well-being of the citizens is my highest priority. Is there anything I can help you with?,Eu sou o prefeito de Flarine. O bem-estar dos cidadãos é a minha maior prioridade. Posso ajudá-lo em alguma coisa?
NPC_000489,#b#cff8a004fWe have a #cfffc0000Guild Siege #b#cff8a004fevery Saturday. Speak to the Guild Siege Managers for more information!#nc#nb,#b#cff8a004fNós temos #cfffc0000Batalhas de Guildas #b#cff8a004ftodo Sábado. Fale com os gerentes da Batalha de Guildas para obter mais informações!#nc#nb
NPC_000493,"*scribbles* Ah, yes! This is good stuff... I'm such a great writer! Now I just need a good protagonist...","*rabisca* Ah, sim! Isso é coisa boa... Eu sou um ótimo escritor! Agora só preciso de um bom protagonista..."
NPC_000494,"I am writing one of my best novels yet! It's action-packed, fast paced, dark, and even a little scary! It's about this hero who enters a dark cave and... well wait, if I tell you, you might steal my idea! Who are you anyway!?","Estou escrevendo um dos meus melhores romances! É cheio de ação, rápido, escuro e até um pouco assustador! É sobre esse herói que entra em uma caverna escura e... bem, espere, se eu contar, você pode roubar minha ideia! De qualquer modo, quem é você!?"
NPC_000495,Pleased to meet you! My name is Gergantes Hambert. I live here in Flarine and I love it. I am a famous novelist as well as the Chairman of the Publication Society. Do you like to read?,Prazer em conhecê-lo! Meu nome é Gergantes Hambert. Eu moro aqui em Flarine e adoro isso. Sou um romancista famoso e também presidente da Sociedade de Publicação. Você gosta de ler?
NPC_000496,"My next novel will be a best seller, I'm sure! Keep an eye out for it!","Meu próximo romance será um best-seller, tenho certeza! Fique de olho nisso!"
NPC_000497,"We, the Soldiers of Kion, are family! ","Nós, os soldados de Kion, somos uma família!"
NPC_000498,"Don't speak to me as if you know me, stranger. I am the most feared martial artist in all of Madrigal. I can take you down with one finger!","Não fale comigo como se me conhecesse, estranho. Eu sou o artista marcial mais temido de Madrigal. Eu posso derrubar você com um dedo!"
NPC_000499,"My name is Ghalade Elore, if you must know. I am one of the hired Kion Soldiers for Flarine. I am a legend in the world of martial arts, as I've followed in the footsteps of Roentel. Don't cross me.","Meu nome é Ghalade Elore, se você quer saber. Eu sou um dos soldados Kion contratados para Flarine. Eu sou uma lenda no mundo das artes marciais, pois tenho seguido os passos de Roentel. Não fique em meu caminho."
NPC_000500,Glory to Kion,Glória a Kion
NPC_000501,Tucani! Would you PLEASE stop singing that stupid song? I have a headache...,Tucani! Você pode POR FAVOR parar de cantar essa música estúpida? Estou com dor de cabeça...
NPC_000502,"Humans look down us because we used to do their work for them. But as 'smart' as humans may be, we are far stronger. We are by no means, inferior. Understand?","Os humanos nos desprezam porque costumávamos fazer seus trabalhos por eles. Mas, por mais 'inteligentes' que os humanos possam ser, somos muito mais fortes. Não somos de forma alguma inferiores. Compreende?"
NPC_000503,"Yeah, not gonna happen. If you didn't already figure it out, we don't particularly like you people. So unless you have some sort of business to discuss, I suggest you leave. Now.","Yep, não vai acontecer. Se você ainda não descobriu, não gostamos particularmente de vocês. Portanto, a menos que você tenha algum tipo de negócio a discutir, sugiro que saia. Agora."
NPC_000504,It's about time you left...,Já deu a hora de você sair...
NPC_000505,Only the bravest of adventurers should dare to enter. Are you prepared?,Apenas o mais corajoso dos aventureiros deve ousar entrar. Você está preparado(a)?
NPC_000506,"You are brave, young one. Go with honor.","Você é corajoso(a), jovem. Vá com honra."
NPC_000507,"If you have any doubts whatsoever, you should just quit now. Too much blood has been spilled already over all of this.","Seja qualquer dúvida que tiver, você deve apenas sair agora. Muito sangue já foi derramado sobre tudo isso."
NPC_000508,You are indeed foolish if you think you can go in there alone. You must bring friends if you wish to have a even a small chance at victory.,Você é realmente um tolo se pensa que pode entrar lá sozinho. Você deve trazer amigos se deseja ter uma pequena chance de vitória.
NPC_000509,You are not yet ready to challenge the beast within this lair. You are foolish if you think I would allow you to enter.,Você ainda não está pronto para desafiar a besta dentro deste covil. Você é um tolo se estava pensando que eu permitiria a sua entrada.
NPC_000510,Travel to Northern Flarine and speak with the Novelist there. I cannot help you. ,Viaje para o Norte de Flarine e fale com o Romancista lá. Eu não posso te ajudar.
NPC_000511,"No, not yet. You are not qualified to challenge this creature yet. Now please, leave in peace.","Não, ainda não. Você ainda não está qualificado para desafiar esta criatura. Agora, por favor, saia em paz."
NPC_000512,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.","Quer saber quem eu sou, filho(a)? Eu existo... e ainda, eu não existo. Isso é tudo que você precisa saber e não direi mais nada."
NPC_000513,"Farewell, brave one.","Adeus, valente."
NPC_000514,"Worry not, Hormes. We will not fail. ",Não se preocupe Hormes. Não iremos falhar.
NPC_000515,"It's hard to interpret the ancient texts. They are extremely old and in poor condition. What we have discerned, is that the fight for peace is far from over, and we must prepare ourselves for what's coming.",É difícil interpretar os textos antigos. Eles são extremamente velhos e em más condições. O que percebemos é que a luta pela paz está longe de terminar e devemos nos preparar para o que está por vir.
NPC_000516,"My name is Guabrill Elldoradin, the Blade Wise Man. We've all come together to guide to adventurer's such as your self on the path of the Heroes. Will you stand up for Madrigal, young one?","Meu nome é Guabrill Elldoradin, o Sábio Varão Blade. Todos nós nos reunimos para guiar aventureiros como você no caminho dos Heróis. Você vai defender Madrigal, jovem?"
NPC_000517,The Heroes will never be forgotten. Stories of their sacrifice will be told for generations to come.,Os heróis nunca serão esquecidos. Histórias de seu sacrifício serão contadas para as gerações futuras.
NPC_000518,"#b#cff8a004fWelcome, competitors! The #cfff60000Guild Siege Application Center #cff8a004fis open for business!#nc#nb",#b#cff8a004fSejam muito bem-vindos competidores! O #cfff60000Centro de Aplicação para Batalha de Guildas #cff8a004festá aberto para negócios!#nc#nb
NPC_000519,"If your guild has reached the point where you think you have the strength and numbers to compete against another guild, then you’re in the right place. Prove to everyone that you’re able to become a legend like Badza! ","Se sua guilda atingiu o ponto em que você acha que tem força e números para competir contra outras guildas, então você está no lugar certo. Prove a todos que você é capaz de se tornar uma lenda como Badza!"
NPC_000520,"It's a pleasure to make your acquaintance. I am the Guild Siege Master of Flarine. Speak with me if you need general Guild Siege information, want to apply, form your party, or enter the arena.","É um prazer conhecê-lo. Eu sou o Mestre de Batalhas de Guildas de Flarine. Fale comigo se precisar de informações gerais sobre a Batalha de Guilda, se quiser se inscrever, formar seu grupo ou entrar na arena."
NPC_000521,For Glory!,Pela Glória!
NPC_000522,I smell human... gross!,Sinto cheiro de humano... nojento!
NPC_000523,"We are superior to humans in all ways. You're lucky I'm even speaking to you. Now, what is it you want? Can't you see I'm busy?","Somos superiores aos humanos em todos os sentidos. Você tem sorte de eu estar falando com você. Agora, o que você quer? Você não vê que estou ocupado?"
NPC_000524,"Who wants to know? You? Haha! Right, like I owe you anything at all, human. Why don't you make like a tree, and get out of here?","Quem quer saber? Você? Haha! Certo, como se eu devesse alguma coisa a você, humano. Por que você não cai fora daqui?"
NPC_000525,"Thanks for leaving, chump!","Obrigado por sair, idiota!"
NPC_000526,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.","Quer saber quem eu sou, filho(a)? Eu existo... e ainda, eu não existo. Isso é tudo que você precisa saber e não direi mais nada."
NPC_000527,"Shade will return, this much is certain. We can only hope to be ready for her.","Shade irá retornar, isso é certo. Só nos resta esperar estarmos preparados para ela."
NPC_000528,"We await the day of our impending doom. The day will come, and pass. We must stand together.",Esperamos o dia de nossa desgraça iminente. O dia chegará e passará. Devemos ficar juntos.
NPC_000529,"My name is Hormes Kudo, the Knight Wise Man. I lead those who wish to become a Knight successor, and I help to preserve the memory of the Heroes.","Meu nome é Hormes Kudo, o Sábio Varão Knight. Eu lidero aqueles que desejam se tornar um sucessor Knight e ajudo a preservar a memória dos Heróis."
NPC_000530,Rhisis watch over you.,Que Rhisis ilumine você.
NPC_000531,Draw your weapon and cut down everything that stands in your way! A Mercenary fears nothing!,Pegue sua arma e corte tudo que estiver em seu caminho! Um Mercenário não teme nada!
NPC_000532,"The three most important things for a successful Mercenary are instinct, courage, and level headedness. If you possess these qualities, then you have what it takes to be a Mercenary.","As três coisas mais importantes para um Mercenário de sucesso são instinto, coragem e equilíbrio. Se você possui essas qualidades, então tens o que é preciso para ser um Mercenário."
NPC_000533,"Hello, my friend. It is my pleasure to make your acquaintance. My name is Hyuit Jenive and I am a sergeant of the Madrigal Job Training Center. I help train Vagrants to become Mercenaries, after Mustang signs off on them, of course. ","Olá, amigo(a). É um prazer conhecê-lo(a). Meu nome é Hyuit Jenive e sou a Sargento do Centro de Treinamento de Classe de Madrigal. Eu ajudo a treinar Vagrants para se tornarem Mercenários, depois que a Mustang os liberar, é claro."
NPC_000534,"Keep your pride, courage and hope!","Mantenha seu orgulho, coragem e esperança!"
NPC_000535,"Welcome! If you need any help or information, please don't hesitate to ask.","Bem-vindo(a)! Se precisar de ajuda ou informação, não hesite em perguntar."
NPC_000539,"Hi there, I have a quest for you!","Olá, tenho uma quest para você!"
NPC_000540,Welcome to Madrigal. You look lost! Is there anything I can help you with?,Bem-vindo(a) a Madrigal. Você parece perdido(a)! Posso ajudá-lo(a) em alguma coisa?
