Key,English
PROPITEM_TXT_110590,Black Easter Gambler Shoes (M)
PROPITEM_TXT_110591,Black Easter Gambler Backpack
PROPITEM_TXT_110592,Easter Gambler 2% Black Set (M)
PROPITEM_TXT_110593,The Easter Gambler 2% Black Set for male characters.
PROPITEM_TXT_110594,Black Easter Gambler Hat (F)
PROPITEM_TXT_110595,Black Easter Gambler Suit (F)
PROPITEM_TXT_110596,Black Easter Gambler Shoes (F)
PROPITEM_TXT_110597,Easter Gambler 2% Black Set (F)
PROPITEM_TXT_110598,The Easter Gambler 2% Black Set for female characters.
PROPITEM_TXT_110599,Easter Gambler 2% White Set
PROPITEM_TXT_110600,White Easter Gambler Hat (M)
PROPITEM_TXT_110601,White Easter Gambler Suit (M)
PROPITEM_TXT_110602,White Easter Gambler Shoes (M)
PROPITEM_TXT_110603,White Easter Gambler Backpack
PROPITEM_TXT_110604,Easter Gambler 2% White Set (M)
PROPITEM_TXT_110605,The Easter Gambler 2% White Set for male characters.
PROPITEM_TXT_110606,White Easter Gambler Hat (F)
PROPITEM_TXT_110607,White Easter Gambler Suit (F)
PROPITEM_TXT_110608,White Easter Gambler Shoes (F)
PROPITEM_TXT_110609,Easter Gambler 2% White Set (F)
PROPITEM_TXT_110610,The Easter Gambler 2% White Set for female characters.
PROPITEM_TXT_110617,Blue Flying Bunny
PROPITEM_TXT_110618,You caught this cute bunny during the Easter egg search! Keep it close to you!
PROPITEM_TXT_110619,Green Flying Bunny
PROPITEM_TXT_110620,Pink Flying Bunny
PROPITEM_TXT_110621,Purple Flying Bunny
PROPITEM_TXT_110622,Brown Flying Bunny
PROPITEM_TXT_110623,Black Flying Bunny
PROPITEM_TXT_110624,White Flying Bunny
PROPITEM_TXT_110625,Easter Gambler Lucky Box
PROPITEM_TXT_110626,This box contains a Easter Gambler Set with Speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_110627,Spring Yukata Costume Select Box
PROPITEM_TXT_110628,Master Unique Cloak
PROPITEM_TXT_110629,Unique cloak for players who completed the last master quest during the event period.
PROPITEM_TXT_110630,Master Cloak
PROPITEM_TXT_110631,A special cloak for players who completed the last master quest.
PROPITEM_TXT_110632,Hantiger Cage
PROPITEM_TXT_110633,"The extremely rare, limited Hantiger. Besides all the benefits he definitely gives a confidence boost!"
PROPITEM_TXT_110634,Star Fragment
PROPITEM_TXT_110635,Exchange them with the Galaxy Scout to get extraordinary rewards!
PROPITEM_TXT_110636,Teddy Bear Costume Select Box
PROPITEM_TXT_110637,Ninja Costume Select Box
PROPITEM_TXT_110638,Police Costume Select Box
PROPITEM_TXT_110639,Essentials Box X
PROPITEM_TXT_110640,Select if you want to receive 50x Tenth Refresher or VitalDrink 900
PROPITEM_TXT_110641,Gold Pill Package
PROPITEM_TXT_110642,Open this package to receive 10x Gold Pills!
PROPITEM_TXT_110643,Collection Reward Box S
PROPITEM_TXT_110644,Collection Reward Box S Description
PROPITEM_TXT_110645,Collection Reward Box A
PROPITEM_TXT_110646,Collection Reward Box A Description
PROPITEM_TXT_110647,Collection Reward Box B
PROPITEM_TXT_110648,Collection Reward Box B Description
PROPITEM_TXT_110649,Collection Reward Box C
PROPITEM_TXT_110650,Collection Reward Box C Description
PROPITEM_TXT_110651,Collection Reward Box D
PROPITEM_TXT_110652,Collection Reward Box D Description
PROPITEM_TXT_110653,Exp Lock
PROPITEM_TXT_110654,Provides unlimited Exp Lock gauge.
PROPITEM_TXT_110661,Easter Magic 10% Blue Set
PROPITEM_TXT_110662,Blue Easter Magic Hat (M)
PROPITEM_TXT_110663,Blue Easter Magic Suit (M)
PROPITEM_TXT_110664,Blue Easter Magic Shoes (M)
PROPITEM_TXT_110665,Blue Easter Magic Backpack
PROPITEM_TXT_110666,Easter Magic Glasses
PROPITEM_TXT_110667,Easter Magic 10% Blue Set (M)
PROPITEM_TXT_110668,The Easter Magic 10% Blue Set for male characters.
PROPITEM_TXT_110669,Blue Easter Magic Hat (F)
PROPITEM_TXT_110670,Blue Easter Magic Suit (F)
PROPITEM_TXT_110671,Blue Easter Magic Shoes (F)
PROPITEM_TXT_110672,Easter Magic 10% Blue Set (F)
PROPITEM_TXT_110673,The Easter Magic 10% Blue Set for female characters.
PROPITEM_TXT_110674,Easter Magic 10% Dark Set
PROPITEM_TXT_110675,Dark Easter Magic Hat (M)
PROPITEM_TXT_110676,Dark Easter Magic Suit (M)
PROPITEM_TXT_110677,Dark Easter Magic Shoes (M)
PROPITEM_TXT_110678,Dark Easter Magic Backpack
PROPITEM_TXT_110679,Easter Magic 10% Dark Set (M)
PROPITEM_TXT_110680,The Easter Magic 10% Dark Set for male characters.
PROPITEM_TXT_110681,Dark Easter Magic Hat (F)
PROPITEM_TXT_110682,Dark Easter Magic Suit (F)
PROPITEM_TXT_110683,Dark Easter Magic Shoes (F)
PROPITEM_TXT_110684,Easter Magic 10% Dark Set (F)
PROPITEM_TXT_110685,The Easter Magic 10% Dark Set for female characters.
PROPITEM_TXT_110686,Easter Magic 8% Green Set
PROPITEM_TXT_110687,Green Easter Magic Hat (M)
PROPITEM_TXT_110688,Green Easter Magic Suit (M)
PROPITEM_TXT_110689,Green Easter Magic Shoes (M)
PROPITEM_TXT_110690,Green Easter Magic Backpack
PROPITEM_TXT_110691,Easter Magic 8% Green Set (M)
PROPITEM_TXT_110692,The Easter Magic 8% Green Set for male characters.
PROPITEM_TXT_110693,Green Easter Magic Hat (F)
PROPITEM_TXT_110694,Green Easter Magic Suit (F)
PROPITEM_TXT_110695,Green Easter Magic Shoes (F)
PROPITEM_TXT_110696,Easter Magic 8% Green Set (F)
PROPITEM_TXT_110697,The Easter Magic 8% Green Set for female characters.
PROPITEM_TXT_110698,Easter Magic 8% Orange Set
PROPITEM_TXT_110699,Orange Easter Magic Hat (M)
PROPITEM_TXT_110700,Orange Easter Magic Suit (M)
PROPITEM_TXT_110701,Orange Easter Magic Shoes (M)
PROPITEM_TXT_110702,Orange Easter Magic Backpack
PROPITEM_TXT_110703,Easter Magic 8% Orange Set (M)
PROPITEM_TXT_110704,The Easter Magic 8% Orange Set for male characters.
PROPITEM_TXT_110705,Orange Easter Magic Hat (F)
PROPITEM_TXT_110706,Orange Easter Magic Suit (F)
PROPITEM_TXT_110707,Orange Easter Magic Shoes (F)
PROPITEM_TXT_110708,Easter Magic 8% Orange Set (F)
PROPITEM_TXT_110709,The Easter Magic 8% Orange Set for female characters.
PROPITEM_TXT_110710,Easter Magic 6% Pink Set
PROPITEM_TXT_110711,Pink Easter Magic Hat (M)
PROPITEM_TXT_110712,Pink Easter Magic Suit (M)
PROPITEM_TXT_110713,Pink Easter Magic Shoes (M)
PROPITEM_TXT_110714,Pink Easter Magic Backpack
PROPITEM_TXT_110715,Easter Magic 6% Pink Set (M)
PROPITEM_TXT_110716,The Easter Magic 6% Pink Set for male characters.
PROPITEM_TXT_110717,Pink Easter Magic Hat (F)
PROPITEM_TXT_110718,Pink Easter Magic Suit (F)
PROPITEM_TXT_110719,Pink Easter Magic Shoes (F)
PROPITEM_TXT_110720,Easter Magic 6% Pink Set (F)
PROPITEM_TXT_110721,The Easter Magic 6% Pink Set for female characters.
PROPITEM_TXT_110722,Easter Magic 4% Purple Set
PROPITEM_TXT_110723,Purple Easter Magic Hat (M)
PROPITEM_TXT_110724,Purple Easter Magic Suit (M)
PROPITEM_TXT_110725,Purple Easter Magic Shoes (M)
PROPITEM_TXT_110726,Purple Easter Magic Backpack
PROPITEM_TXT_110727,Easter Magic 4% Purple Set (M)
PROPITEM_TXT_110728,The Easter Magic 4% Purple Set for male characters.
PROPITEM_TXT_110729,Purple Easter Magic Hat (F)
PROPITEM_TXT_110730,Purple Easter Magic Suit (F)
PROPITEM_TXT_110731,Purple Easter Magic Shoes (F)
PROPITEM_TXT_110732,Easter Magic 4% Purple Set (F)
PROPITEM_TXT_110733,The Easter Magic 4% Purple Set for female characters.
PROPITEM_TXT_110734,Easter Magic 2% Black Set
PROPITEM_TXT_110735,Black Easter Magic Hat (M)
PROPITEM_TXT_110736,Black Easter Magic Suit (M)
PROPITEM_TXT_110737,Black Easter Magic Shoes (M)
PROPITEM_TXT_110738,Black Easter Magic Backpack
PROPITEM_TXT_110739,Easter Magic 2% Black Set (M)
PROPITEM_TXT_110740,The Easter Magic 2% Black Set for male characters.
PROPITEM_TXT_110741,Black Easter Magic Hat (F)
PROPITEM_TXT_110742,Black Easter Magic Suit (F)
PROPITEM_TXT_110743,Black Easter Magic Shoes (F)
PROPITEM_TXT_110744,Easter Magic 2% Black Set (F)
PROPITEM_TXT_110745,The Easter Magic 2% Black Set for female characters.
PROPITEM_TXT_110746,Easter Magic 2% White Set
PROPITEM_TXT_110747,White Easter Magic Hat (M)
PROPITEM_TXT_110748,White Easter Magic Suit (M)
PROPITEM_TXT_110749,White Easter Magic Shoes (M)
PROPITEM_TXT_110750,White Easter Magic Backpack
PROPITEM_TXT_110751,Easter Magic 2% White Set (M)
PROPITEM_TXT_110752,The Easter Magic 2% White Set for male characters.
PROPITEM_TXT_110753,White Easter Magic Hat (F)
PROPITEM_TXT_110754,White Easter Magic Suit (F)
PROPITEM_TXT_110755,White Easter Magic Shoes (F)
PROPITEM_TXT_110756,Easter Magic 2% White Set (F)
PROPITEM_TXT_110757,The Easter Magic 2% White Set for female characters.
PROPITEM_TXT_110758,Blue Hat Bunny
PROPITEM_TXT_110759,Add a touch of whimsy to your magic show with this playful bunny assistant!
PROPITEM_TXT_110760,Dark Hat Bunny
PROPITEM_TXT_110761,Green Hat Bunny
PROPITEM_TXT_110762,Orange Hat Bunny
PROPITEM_TXT_110763,Pink Hat Bunny
PROPITEM_TXT_110764,Purple Hat Bunny
PROPITEM_TXT_110765,Black Hat Bunny
PROPITEM_TXT_110766,White Hat Bunny
PROPITEM_TXT_110767,Easter Magic Lucky Box
PROPITEM_TXT_110768,This box contains a Easter Magic Set with Speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_110771,Gold Skeleton
PROPITEM_TXT_110772,Be cautious of the golden skeleton; it may steal your belongings while you sleep!
PROPITEM_TXT_110773,Witch Broom
PROPITEM_TXT_110774,Pumpkin Broom
PROPITEM_TXT_110775,Skeleton Broom
PROPITEM_TXT_110776,Phoenix Broom
PROPITEM_TXT_110655,Red Pill Package
PROPITEM_TXT_110656,Open this package to receive 10x Red Pills!
PROPITEM_TXT_110657,Blue Pill Package
PROPITEM_TXT_110658,Open this package to receive 10x Blue Pills!
PROPITEM_TXT_110659,Yellow Pill Package
PROPITEM_TXT_110660,Open this package to receive 10x Yellow Pills!
PROPITEM_TXT_110777,Used to craft level 60 unique weapons at Peach in Central Flarine.
PROPITEM_TXT_110778,Used to craft level 75 unique weapons at Peach in Central Flarine.
PROPITEM_TXT_110779,Used to craft level 90 unique weapons at Peach in Central Flarine.
PROPITEM_TXT_110780,Used to craft level 105 unique weapons at Peach in Central Flarine.
PROPITEM_TXT_110781,Used to craft level 120 unique weapons at Peach in Central Flarine.
PROPITEM_TXT_110782,Used in various gear upgrades. Found by harvesting Guru Catchers.
PROPITEM_TXT_110783,Used in various gear upgrades. Found by harvesting Krasec Catchers.
PROPITEM_TXT_110784,Used in various gear upgrades. Found by harvesting Erons Catchers.
PROPITEM_TXT_110785,Used in various gear upgrades. Found by harvesting Mine Catchers.
PROPITEM_TXT_110786,GM Box
PROPITEM_TXT_110787,"Contains 1x GM Scroll, 1x RM +10 Set, 1x +10 Bloody Stick, 1x +20 Jewelry Set and 1x White Wings of the Divine Prophet."
PROPITEM_TXT_110788,GM Bloody Set (M)
PROPITEM_TXT_110789,GM Bloody Set (F)
PROPITEM_TXT_110790,GM Bloody Set
PROPITEM_TXT_110791,Cake Piece
PROPITEM_TXT_110792,Exchange them with the Birthday Baker to get extraordinary rewards!
PROPITEM_TXT_110793,1 Year Anniversary Box
PROPITEM_TXT_110794,"A package containing 5x Flask Box, 5 Vital Drink X or Refresher Hold and 3x Smelting Scroll Box. All items are also linked."
PROPITEM_TXT_110795,1 Year Anniversary Package A
PROPITEM_TXT_110796,A package containing 25x Scroll of SProtect and 25x Scroll of Weapon Bonus. All items are also linked.
PROPITEM_TXT_110797,1 Year Anniversary Package B
PROPITEM_TXT_110798,A package containing 25x Scroll of GProtect and 45x Scroll of AProtect. All items are also linked.
PROPITEM_TXT_110799,1 Year Anniversary Special package
PROPITEM_TXT_110800,"A package containing 25x Scroll of GProtect, 25x Scroll of SProtect, 45x Scroll of AProtect and a 1st Anniversary Costume Set. All items are also linked."
PROPITEM_TXT_110801,1st Anniversary Costume Set
PROPITEM_TXT_110802,1st Anniversary Hat (M)
PROPITEM_TXT_110803,1st Anniversary Suit (M)
PROPITEM_TXT_110804,1st Anniversary Hands (M)
PROPITEM_TXT_110805,1st Anniversary Shoes (M)
PROPITEM_TXT_110806,1st Anniversary Cloak
PROPITEM_TXT_110807,1st Anniversary Costume Set (M)
PROPITEM_TXT_110808,Thank you to all the players for this amazing first year on Flyff Universe!
PROPITEM_TXT_110809,1st Anniversary Hat (F)
PROPITEM_TXT_110810,1st Anniversary Suit (F)
PROPITEM_TXT_110811,1st Anniversary Hands (F)
PROPITEM_TXT_110812,1st Anniversary Shoes (F)
PROPITEM_TXT_110813,1st Anniversary Costume Set (F)
PROPITEM_TXT_110814,Blue Sailor or Yukata Select Box
PROPITEM_TXT_110815,White Stripes 10% Purple Set
PROPITEM_TXT_110816,White Stripes Purple Hat (M)
PROPITEM_TXT_110817,White Stripes Purple Suit (M)
PROPITEM_TXT_110818,White Stripes Purple Shoes (M)
PROPITEM_TXT_110819,White Stripes Purple Backpack
PROPITEM_TXT_110820,White Stripes 10% Purple Set (M)
PROPITEM_TXT_110821,The White Stripes 10% Purple Set for male characters.
PROPITEM_TXT_110822,White Stripes Purple Hat (F)
PROPITEM_TXT_110823,White Stripes Purple Suit (F)
PROPITEM_TXT_110824,White Stripes Purple Shoes (F)
PROPITEM_TXT_110825,White Stripes 10% Purple Set (F)
PROPITEM_TXT_110826,The White Stripes 10% Purple Set for female characters.
PROPITEM_TXT_110827,White Stripes 10% Blue Set
PROPITEM_TXT_110828,White Stripes Blue Hat (M)
PROPITEM_TXT_110829,White Stripes Blue Suit (M)
PROPITEM_TXT_110830,White Stripes Blue Shoes (M)
PROPITEM_TXT_110831,White Stripes Blue Backpack
PROPITEM_TXT_110832,White Stripes 10% Blue Set (M)
PROPITEM_TXT_110833,The White Stripes 10% Blue Set for male characters.
PROPITEM_TXT_110834,White Stripes Blue Hat (F)
PROPITEM_TXT_110835,White Stripes Blue Suit (F)
PROPITEM_TXT_110836,White Stripes Blue Shoes (F)
PROPITEM_TXT_110837,White Stripes 10% Blue Set (F)
PROPITEM_TXT_110838,The White Stripes 10% Blue Set for female characters.
PROPITEM_TXT_110839,White Stripes 8% Green Set
PROPITEM_TXT_110840,White Stripes Green Hat (M)
PROPITEM_TXT_110841,White Stripes Green Suit (M)
PROPITEM_TXT_110842,White Stripes Green Shoes (M)
PROPITEM_TXT_110843,White Stripes Green Backpack
PROPITEM_TXT_110844,White Stripes 8% Green Set (M)
PROPITEM_TXT_110845,The White Stripes 8% Green Set for male characters.
PROPITEM_TXT_110846,White Stripes Green Hat (F)
PROPITEM_TXT_110847,White Stripes Green Suit (F)
PROPITEM_TXT_110848,White Stripes Green Shoes (F)
PROPITEM_TXT_110849,White Stripes 8% Green Set (F)
PROPITEM_TXT_110850,The White Stripes 8% Green Set for female characters.
PROPITEM_TXT_110851,White Stripes 6% Orange Set
PROPITEM_TXT_110852,White Stripes Orange Hat (M)
PROPITEM_TXT_110853,White Stripes Orange Suit (M)
PROPITEM_TXT_110854,White Stripes Orange Shoes (M)
PROPITEM_TXT_110855,White Stripes Orange Backpack
PROPITEM_TXT_110856,White Stripes 6% Orange Set (M)
PROPITEM_TXT_110857,The White Stripes 6% Orange Set for male characters.
PROPITEM_TXT_110858,White Stripes Orange Hat (F)
PROPITEM_TXT_110859,White Stripes Orange Suit (F)
PROPITEM_TXT_110860,White Stripes Orange Shoes (F)
PROPITEM_TXT_110861,White Stripes 6% Orange Set (F)
PROPITEM_TXT_110862,The White Stripes 6% Orange Set for female characters.
PROPITEM_TXT_110863,White Stripes 4% Pink Set
PROPITEM_TXT_110864,White Stripes Pink Hat (M)
PROPITEM_TXT_110865,White Stripes Pink Suit (M)
PROPITEM_TXT_110866,White Stripes Pink Shoes (M)
PROPITEM_TXT_110867,White Stripes Pink Backpack
PROPITEM_TXT_110868,White Stripes 4% Pink Set (M)
PROPITEM_TXT_110869,The White Stripes 4% Pink Set for male characters.
PROPITEM_TXT_110870,White Stripes Pink Hat (F)
PROPITEM_TXT_110871,White Stripes Pink Suit (F)
PROPITEM_TXT_110872,White Stripes Pink Shoes (F)
PROPITEM_TXT_110873,White Stripes 4% Pink Set (F)
PROPITEM_TXT_110874,The White Stripes 4% Pink Set for female characters.
PROPITEM_TXT_110875,White Stripes 2% Black Set
PROPITEM_TXT_110876,White Stripes Black Hat (M)
PROPITEM_TXT_110877,White Stripes Black Suit (M)
PROPITEM_TXT_110878,White Stripes Black Shoes (M)
PROPITEM_TXT_110879,White Stripes Black Backpack
PROPITEM_TXT_110880,White Stripes 2% Black Set (M)
PROPITEM_TXT_110881,The White Stripes 2% Black Set for male characters.
PROPITEM_TXT_110882,White Stripes Black Hat (F)
PROPITEM_TXT_110883,White Stripes Black Suit (F)
PROPITEM_TXT_110884,White Stripes Black Shoes (F)
PROPITEM_TXT_110885,White Stripes 2% Black Set (F)
PROPITEM_TXT_110886,The White Stripes 2% Black Set for female characters.
PROPITEM_TXT_110887,White Stripes 2% White Set
PROPITEM_TXT_110888,White Stripes White Hat (M)
PROPITEM_TXT_110889,White Stripes White Suit (M)
PROPITEM_TXT_110890,White Stripes White Shoes (M)
PROPITEM_TXT_110891,White Stripes White Backpack
PROPITEM_TXT_110892,White Stripes 2% White Set (M)
PROPITEM_TXT_110893,The White Stripes 2% White Set for male characters.
PROPITEM_TXT_110894,White Stripes White Hat (F)
PROPITEM_TXT_110895,White Stripes White Suit (F)
PROPITEM_TXT_110896,White Stripes White Shoes (F)
PROPITEM_TXT_110897,White Stripes 2% White Set (F)
PROPITEM_TXT_110898,The White Stripes 2% White Set for female characters.
PROPITEM_TXT_110899,White Stripe Purple Bear
PROPITEM_TXT_110900,Add some enchantment to your act with this bear - a charming and cuddly assistant that will capture the hearts of your audience.
PROPITEM_TXT_110901,White Stripe Blue Bear
PROPITEM_TXT_110902,White Stripe Green Bear
PROPITEM_TXT_110903,White Stripe Orange Bear
PROPITEM_TXT_110904,White Stripe Pink Bear
PROPITEM_TXT_110905,White Stripe Black Bear
PROPITEM_TXT_110906,White Stripe White Bear
PROPITEM_TXT_110907,White Stripe Lucky Box
PROPITEM_TXT_110908,This box contains a White Stripe Set with Speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_120786,FWC Black Wings
PROPITEM_TXT_120787,Earn it from the Flyff World Championship!
PROPITEM_TXT_120788,Green Chips
PROPITEM_TXT_120789,Adorned Aibatt Cap
PROPITEM_TXT_120790,Corrupted Aibatt Cap
PROPITEM_TXT_120791,Wings from a celestial being... or a really big bird
PROPITEM_TXT_120792,The wings of a fallen Meteonyker.
PROPITEM_TXT_120793,This flashy flying vehicle is perfect for those who want to make a statement. The red color and classic design are sure to turn heads.
PROPITEM_TXT_120794,These delicate wings seem to glow from within. A symbol of fragility and beauty.
PROPITEM_TXT_120795,"Alabaster Butterfly Wings are white, opaque, and delicate wings found on certain species of butterflies."
PROPITEM_TXT_120796,These wings have all four eyes on you.
PROPITEM_TXT_120797,Experience the enchanting beauty of these wings that blend the cool tones of blue with the rich hues of purple.
PROPITEM_TXT_120798,"This bike will never be ""two tired"" to take you around Madrigal!"
PROPITEM_TXT_120799,One-seater. Good for lone wolves.
PROPITEM_TXT_120800,Green Bike is the ultimate ride for the eco-conscious adventurer!
PROPITEM_TXT_120801,The funkiest bike in Madrigal.
PROPITEM_TXT_120802,"The ""Hot Rod from Hell."" This mount was made from the fires of Volkane Dungeon."
PROPITEM_TXT_120803,White Bike is a stunning masterpiece of minimalist design that exudes elegance and simplicity.
PROPITEM_TXT_120804,"YELLO! Apparently, some bike puns are becoming too tire-some!"
PROPITEM_TXT_120805,Statted Glasses (Black) (7 Days)
PROPITEM_TXT_120806,Select which Statted Glasses (Black) you would like to receive (7 Days)!
PROPITEM_TXT_120807,Attack Statted Hipster Glasses (Black)
PROPITEM_TXT_120808,Magic Power Statted Hipster Glasses (Black)
PROPITEM_TXT_120809,HP/MP Statted Hipster Glasses (Black)
PROPITEM_TXT_120810,HP/MP Statted Cat Mask
PROPITEM_TXT_120811,HP/MP Statted Fox Mask
PROPITEM_TXT_120812,Pink Balloon 3h
PROPITEM_TXT_120813,Blue Balloon 3h
PROPITEM_TXT_120814,Yellow Balloon 3h
PROPITEM_TXT_120815,Pretty Pink Balloons that increase your attack by +50. Lasts for 3 hours.
PROPITEM_TXT_120816,Beautiful Blue Balloons that increase your Defense (DEF) by +100. Lasts for 3 hours.
PROPITEM_TXT_120817,Pretty Yellow Balloons that increase your Health Points (HP) by +150. Lasts for 3 hours.
PROPITEM_TXT_120818,Extended 1 Year Anniversary Pass
PROPITEM_TXT_120819,This purchase gives you many advantages during the 1 Year Anniversary Pass season:\n-More Update Pass rewards\n-Common Bank\n-2 days Vendor Shops\n-Unlimited Acceleration Fuel\n-Unlimited Exp Lock\n-Dungeons Map and Navigator\n-Faster Safe Upgrades\n-1 More Free Dungeon Entrance\n-5 Daily Search Shop Teleports
PROPITEM_TXT_120820,FWC Golden Sword
PROPITEM_TXT_120821,FWC Golden Slayer
PROPITEM_TXT_120822,FWC Golden Axe
PROPITEM_TXT_120823,FWC Golden Executioner
PROPITEM_TXT_120824,FWC Golden Knuckle
PROPITEM_TXT_120825,FWC Golden Stick
PROPITEM_TXT_120826,FWC Golden Staff
PROPITEM_TXT_120827,FWC Golden Bow
PROPITEM_TXT_120828,FWC Golden Yo-Yo
PROPITEM_TXT_120829,FWC Golden Wand
PROPITEM_TXT_120830,FWC Golden Cryro Helmet
PROPITEM_TXT_120831,FWC Golden Cryro Suit
PROPITEM_TXT_120832,FWC Golden Cryro Gauntlets
PROPITEM_TXT_120833,FWC Golden Cryro Boots
PROPITEM_TXT_120834,FWC Golden Forrben Helmet
PROPITEM_TXT_120835,FWC Golden Forrben Suit
PROPITEM_TXT_120836,FWC Golden Forrben Gauntlets
PROPITEM_TXT_120837,FWC Golden Forrben Boots
PROPITEM_TXT_120838,FWC Golden Naneon Helmet
PROPITEM_TXT_120839,FWC Golden Naneon Suit
PROPITEM_TXT_120840,FWC Golden Naneon Gauntlets
PROPITEM_TXT_120841,FWC Golden Naneon Boots
PROPITEM_TXT_120842,FWC Golden Vizes Helmet
PROPITEM_TXT_120843,FWC Golden Vizes Suit
PROPITEM_TXT_120844,FWC Golden Vizes Gauntlets
PROPITEM_TXT_120845,FWC Golden Vizes Boots
PROPITEM_TXT_120846,FWC Golden Keinos Helmet
PROPITEM_TXT_120847,FWC Golden Keinos Suit
PROPITEM_TXT_120848,FWC Golden Keinos Gauntlets
PROPITEM_TXT_120849,FWC Golden Keinos Boots
PROPITEM_TXT_120850,FWC Golden Ouken Helmet
PROPITEM_TXT_120851,FWC Golden Ouken Suit
PROPITEM_TXT_120852,FWC Golden Ouken Gauntlets
PROPITEM_TXT_120853,FWC Golden Ouken Boots
PROPITEM_TXT_120854,FWC Golden Peinn Helmet
PROPITEM_TXT_120855,FWC Golden Peinn Suit
PROPITEM_TXT_120856,FWC Golden Peinn Gauntlets
PROPITEM_TXT_120857,FWC Golden Peinn Boots
PROPITEM_TXT_120858,FWC Golden Quinox Helmet
PROPITEM_TXT_120859,FWC Golden Quinox Suit
PROPITEM_TXT_120860,FWC Golden Quinox Gauntlets
PROPITEM_TXT_120861,FWC Golden Quinox Boots
PROPITEM_TXT_120862,FWC Golden Cyrent Helmet
PROPITEM_TXT_120863,FWC Golden Cyrent Suit
PROPITEM_TXT_120864,FWC Golden Cyrent Gauntlets
PROPITEM_TXT_120865,FWC Golden Cyrent Boots
PROPITEM_TXT_120866,FWC Golden Forrain Helmet
PROPITEM_TXT_120867,FWC Golden Forrain Suit
PROPITEM_TXT_120868,FWC Golden Forrain Gauntlets
PROPITEM_TXT_120869,FWC Golden Forrain Boots
PROPITEM_TXT_120870,FWC Golden Nanex Helmet
PROPITEM_TXT_120871,FWC Golden Nanex Suit
PROPITEM_TXT_120872,FWC Golden Nanex Gauntlets
PROPITEM_TXT_120873,FWC Golden Nanex Boots
PROPITEM_TXT_120874,FWC Golden Vizith Helmet
PROPITEM_TXT_120875,FWC Golden Vizith Suit
PROPITEM_TXT_120876,FWC Golden Vizith Gauntlets
PROPITEM_TXT_120877,FWC Golden Vizith Boots
PROPITEM_TXT_120878,FWC Golden Keisan Helmet
PROPITEM_TXT_120879,FWC Golden Keisan Suit
PROPITEM_TXT_120880,FWC Golden Keisan Gauntlets
PROPITEM_TXT_120881,FWC Golden Keisan Boots
PROPITEM_TXT_120882,FWC Golden Oukest Helmet
PROPITEM_TXT_120883,FWC Golden Oukest Suit
PROPITEM_TXT_120884,FWC Golden Oukest Gauntlets
PROPITEM_TXT_120885,FWC Golden Oukest Boots
PROPITEM_TXT_120886,FWC Golden Penel Helmet
PROPITEM_TXT_120887,FWC Golden Penel Suit
PROPITEM_TXT_120888,FWC Golden Penel Gauntlets
PROPITEM_TXT_120889,FWC Golden Penel Boots
PROPITEM_TXT_120890,FWC Golden Quition Helmet
PROPITEM_TXT_120891,FWC Golden Quition Suit
PROPITEM_TXT_120892,FWC Golden Quition Gauntlets
PROPITEM_TXT_120893,FWC Golden Quition Boots
PROPITEM_TXT_120894,FWC Golden Cryro Armor Set (M)
PROPITEM_TXT_120895,Level 140 FWC Knight Set.
PROPITEM_TXT_120896,FWC Golden Forrben Armor Set (M)
PROPITEM_TXT_120897,Level 140 FWC Blade Set.
PROPITEM_TXT_120898,FWC Golden Cyrent Armor Set (F)
PROPITEM_TXT_120899,Level 140 FWC Knight Set.
PROPITEM_TXT_120900,FWC Golden Forrain Armor Set (F)
PROPITEM_TXT_120901,Level 140 FWC Blade Set.
PROPITEM_TXT_120902,FWC Golden Naneon Armor Set (M)
PROPITEM_TXT_120903,Level 140 FWC Jester Set.
PROPITEM_TXT_120904,FWC Golden Vizes Armor Set (M)
PROPITEM_TXT_120905,Level 140 FWC Ranger Set.
PROPITEM_TXT_120906,FWC Golden Nanex Armor Set (F)
PROPITEM_TXT_120907,Level 140 FWC Jester Set.
PROPITEM_TXT_120908,FWC Golden Vizith Armor Set (F)
PROPITEM_TXT_120909,Level 140 FWC Ranger Set.
PROPITEM_TXT_120910,FWC Golden Keinos Armor Set (M)
PROPITEM_TXT_120911,Level 140 FWC Ringmaster Set.
PROPITEM_TXT_120912,FWC Golden Ouken Armor Set (M)
PROPITEM_TXT_120913,Level 140 FWC Billposter Set.
PROPITEM_TXT_120914,FWC Golden Keisan Armor Set (F)
PROPITEM_TXT_120915,Level 140 FWC Ringmaster Set.
PROPITEM_TXT_120916,FWC Golden Oukest Armor Set (F)
PROPITEM_TXT_120917,Level 140 FWC Billposter Set.
PROPITEM_TXT_120918,FWC Golden Peinn Armor Set (M)
PROPITEM_TXT_120919,Level 140 FWC Psykeeper Set.
PROPITEM_TXT_120920,FWC Golden Quinox Armor Set (M)
PROPITEM_TXT_120921,Level 140 FWC Elementor Set.
PROPITEM_TXT_120922,FWC Golden Penel Armor Set (F)
PROPITEM_TXT_120923,Level 140 FWC Psykeeper Set.
PROPITEM_TXT_120924,FWC Golden Quition Armor Set (F)
PROPITEM_TXT_120925,Level 140 FWC Elementor Set.
PROPITEM_TXT_120926,FWC Cloak
