Key,English
UI_GUILD_WAR_LOGO,Enemy Guild Logo:
UI_GUILD_WAR_WON,Wins:
UI_GUILD_WAR_LOST,Losses:
UI_GUILD_WAR_GAVEUP,Surrenders:
UI_GUILD_WAR_TIMELEFT,Time Left:
UI_OPTION_THEME,Theme
UI_HOME_PROLOGUE,Prologue
UI_SKILL_PLUS_TIP,Increase Skill Level
UI_SKILL_MAX_TIP,Maximize Skill Level
UI_SKILL_MINUS_TIP,Decrease Skill Level
UI_SKILL_RESET,Reset
UI_SKILL_RESET_TIP,Discard all unconfirmed changes
UI_SKILL_SAVE,Apply
UI_SKILL_SAVE_TIP,Apply new skill point allocations
UI_SKILL_POINTS,Skill Points
UI_WARNING,Warning
UI_SKILL_CONFIRM_QUESTION,Confirm skill point allocation?
UI_OPTION_VIBRATIONS,Vibrations
UI_INVENTORY_SORT,Sort inventory
UI_ITEM_DURATION_TITLE,Item Duration
UI_ITEM_DURATION_TIME_LEFT,Time Left
UI_QUERY_EQUIP_TITLE,Equipment View
UI_OPTION_EQUIP_VIEW,Equipment View
UI_OPTION_DUEL_REQUESTS,Duel Requests
UI_OPTION_DUEL_BETS,Duel Bets
UI_TRADE_TITLE,Trade
UI_TRADE_PENYA,Penya
UI_DROP_FILTER_TITLE,Pickup Pet
UI_DROP_FILTER_SETTINGS,Loot Filter Settings
UI_DROP_FILTER_CAT_EQUIPMENT,Equipment
UI_DROP_FILTER_0,Weapons
UI_DROP_FILTER_1,Armor
UI_DROP_FILTER_2,Accessories
UI_DROP_FILTER_3,Power Dice
UI_DROP_FILTER_4,Minerals
UI_DROP_FILTER_5,Element Cards
UI_DROP_FILTER_6,Socket Cards
UI_DROP_FILTER_7,Quest
UI_DROP_FILTER_8,Booty
UI_DROP_FILTER_CAT_MATERIAL,Materials
UI_DROP_FILTER_9,Food
UI_DROP_FILTER_10,Vital Drinks
UI_DROP_FILTER_11,Buffs
UI_DROP_FILTER_12,Pets
UI_DROP_FILTER_13,Misc.
UI_DROP_FILTER_CAT_ETC,Others
UI_DROP_FILTER_14,Common
UI_DROP_FILTER_15,Uncommon
UI_DROP_FILTER_16,Rare & Higher
UI_DROP_FILTER_17,Uncommon & Higher
UI_DROP_FILTER_19,Refreshers
UI_DROP_FILTER_APPLY,Apply
UI_TOOLTIP_ITEMTIME,Time Left:
UI_TOOLTIP_USE,Use: %s
UI_TOOLTIP_PERMANENTTIME,No Time Limit
UI_TOOLTIP_COOLTIME,Cooldown: %.2d:%.2d
UI_RESURRECTION_TITLE,Confirm Resurrection
UI_RESURRECTION_MESSAGE,Another player is trying to resurrect you (skill level %d). Accept the resurrection?
UI_TOOLTIP_EQUIPSET,Set Effect
UI_TOOLTIP_BLOCKRATE,Block
UI_OPTION_FIELDVIEW_AUTO,Auto
UI_OPTION_FIELDVIEW_HIGH,High
UI_OPTION_FIELDVIEW_VERYHIGH,Very High
UI_OPTION_FIELDVIEW_MEDIUM,Medium
UI_OPTION_FIELDVIEW_LOW,Low
UI_OPTION_FIELDVIEW_VERYLOW,Very Low
UI_OPTION_FIELDVIEW,View
UI_OPTION_FIELDVIEW_EXTREME,Extreme
UI_OPTION_COLORBLIND_1,Protanopia
UI_OPTION_COLORBLIND_2,Deuteranopia
UI_OPTION_COLORBLIND_3,Tritanopia
UI_OPTION_RENDERSCALE,Resolution
UI_OPTION_FOV,FoV
UI_OPTION_FOV_TIP,Field of View
UI_OPTION_ADVANCEDSFX,Special Effects
UI_INFO_PANG_TUTORIAL,Tutorial
UI_INFO_PANG_NEXT,Next
UI_INFO_PANG_DONE,Done
UI_INFO_PANG_GOTIT,Got it
UI_INFO_PANG_CHECKTHELIST,Check the List
UI_TUTORIAL_LIST_TITLE,Tutorial
UI_DROP_ITEM_CONFIRM,Drop this item?
UI_PRIVATE_SHOP_NAME,Shop Name
UI_PRIVATE_SHOP_LIST,Sale List
UI_PRIVATE_SHOP_RESET,Reset
UI_PRIVATE_SHOP_CHAT,Chat
UI_PRIVATE_SHOP_SELL_TITLE,List Item for Sale
UI_PRIVATE_SHOP_QUANTITY,Quantity
UI_PRIVATE_SHOP_UNIT_PRICE,Unit Price
UI_PRIVATE_SHOP_OPEN,Open your shop now?
UI_PRIVATE_SHOP_CLOSE,Close your shop?
UI_PERSONAL_SHOP_TITLE,%s's Private Shop
UI_PRIVATE_SHOP_BUY_TITLE,Purchase Item
UI_PRIVATE_SHOP_BUY,Purchase
UI_PRIVATE_SHOP_TOTAL_COST,Total Cost
UI_PERSONAL_SHOP_CHAT_TITLE,Private Shop Chat
UI_PERSONAL_SHOP_CHAT_USER,User
UI_PERSONAL_SHOP_CHAT_MESSAGE,Message
UI_PERSONAL_SHOP_CHAT_INPUT,Input
UI_PERSONAL_SHOP_CHAT_DIALOG,Chat
UI_PERSONAL_SHOP_CHAT_INFO,Activity
UI_PERSONAL_SHOP_CHAT_SEND,Send
UI_PERSONAL_SHOP_JOIN,%s has entered the shop.
UI_PERSONAL_SHOP_LEAVE,%s has left the shop.
UI_PERSONAL_SHOP_SALE,%s has purchased %s (%d) for %lld Penya.
UI_CONFIRM_SELL_PREMIUM_TITLE,Confirm Selling Premium Item
UI_CONFIRM_SELL_PREMIUM_MSG,This is a premium item. Are you sure you want to sell it?
UI_TOOLTIP_ITEM_BINDS,[Soul-Linked]
UI_TOOLTIP_ACCOUNT_BINDS,[Account-Linked]
UI_BEAUTY_SHOP_TITLE,Hair Salon
UI_BEAUTY_SHOP_RESET,Reset
UI_BEAUTY_SHOP_HAIR_COLOR,Hair Color
UI_BEAUTY_SHOP_HAIR_STYLE,Hair Style
UI_BEAUTY_SHOP_PREVIEW,Preview
UI_BEAUTY_SHOP_STYLE_PRICE,Style Price:
UI_BEAUTY_SHOP_COLOR_PRICE,Color Price:
UI_BEAUTY_SHOP_TOTAL_PRICE,Total:
UI_BEAUTY_SHOP_CONFIRM_TITLE,Confirm Purchase
UI_OPTION_TRADE,Trade Requests
UI_TRADE_REQUEST_TITLE,Trade
UI_TRADE_REQUEST_QUESTION,%s wants to trade. Accept the trade?
UI_TRADE_PUT_GOLD_QUESTION,How much would you like to trade?
UI_TRADE_PUT_GOLD_QTY,Penya:
UI_TRADE_ITEM,Item
UI_TRADE_PUT_ITEM_QUESTION,How many would you like to trade?
UI_TRADE_PUT_ITEM_QTY,Quantity:
UI_TRADE_CONFIRM_TITLE,Finalize Trade
UI_TRADE_CONFIRM_QUESTION,Accept the trade?
UI_TRADE_CONFIRM_WAIT,Waiting for the other player to accept the trade...
UI_OPTION_MOBILE_DIR,Directional Pad
UI_PIERCING_TITLE,Piercing
UI_PIERCING_PIERCE_ITEM,Pierce Item
UI_PIERCING_ITEM,Item
UI_PIERCING_MATERIAL,Power Dice
UI_PIERCING_PROTECTSCROLL,GProtect
UI_PIERCING_CONFIRMATION,Do you want to pierce this item?
UI_PIERCING_UNSAFE,"Without a Scroll of GProtect, the item will be destroyed if piercing fails."
UI_PIERCING_REMOVE_TITLE,Remove Piercing Card
UI_PIERCING_REMOVE_MSG,Remove the selected piercing card from this item? #b#cffff0000The removed card will be destroyed.#nc#nb
UI_PIERCING_REMOVE_OK,Remove
UI_UPGRADE_PROBTOOLTIP,The success rate increases with each failed attempt.
UI_UPGRADE_ATTEMPTS,Upgrade attempts: %d
UI_ELEMENT_ATTEMPTS,Element upgrade attempts: %d
UI_PIERCING_ATTEMPTS,Piercing attempts: %d
UI_ACCESSORY_TITLE,Accessory Upgrade
UI_ACCESSORY_UPGRADE_ITEM,Upgrade Item
UI_ACCESSORY_PROTECTSCROLL,AProtect
UI_ACCESSORY_UNSAFE,"Without a Scroll of AProtect, the item will be destroyed if upgrading fails (from +3 onward)."
UI_UPGRADE_TITLE,Upgrade
UI_UPGRADE_ITEM,Item
UI_UPGRADE_MATERIAL,Power Dice/Card
UI_UPGRADE_PROTECTSCROLL,SProtect
UI_ULTIMATE_UPGRADE_PROTECTSCROLL,XProtect
UI_PVP_UPGRADE_PROTECTSCROLL,PProtect
UI_ULTIMATE_UPGRADE_MATERIAL,Sunstone
UI_UPGRADE_CHANCESCROLL,SFusion
UI_UPGRADE_DEGRADE,"If upgrading fails, the item's upgrade level will decrease, but the item will not be destroyed."
UI_UPGRADE_UNSAFE,"Without a Scroll of SProtect, the item will be destroyed if upgrading fails (from +3 onward)."
UI_UPGRADE_CONFIRMATION,Do you want to upgrade this item?
UI_ATTRIBUTE_REMOVE_TITLE,Remove Element Upgrade
UI_ATTRIBUTE_REMOVE_MSG_TITLE,Confirm Removal
UI_ATTRIBUTE_REMOVE_MSG,Remove the element upgrade from this item? #b#cffff0000This action cannot be undone.#nc#nb
UI_REVIVAL_CASH_SHOP_TIP,Open the Flyff Shop to buy a Scroll of Resurrection
UI_REVIVAL_REVIVAL,Current Location
UI_REVIVAL_REVIVAL_TIP,Use a Scroll of Resurrection to revive at your current location
UI_COMMITEM_DIALOG_TITLE,Use Item
UI_RESTATE_CONFIRM_TITLE,Confirm Stat Reset
UI_RESTATE_CONFIRM_ALL,"This will reset all character stats, and the points will be returned to you. Continue?"
UI_RESTATE_CONFIRM_STR,"Your Strength (STR) stat will be reset, and the points will be returned to you. Continue?"
UI_RESTATE_CONFIRM_STA,"Your Stamina (STA) stat will be reset, and the points will be returned to you. Continue?"
UI_RESTATE_CONFIRM_DEX,"Your Dexterity (DEX) stat will be reset, and the points will be returned to you. Continue?"
UI_RESTATE_CONFIRM_INT,"Your Intellect (INT) stat will be reset, and the points will be returned to you. Continue?"
UI_RESTATE_CONFIRM_STR_LOW,50 Strength (STR) points will be returned to you. Continue?
UI_RESTATE_CONFIRM_STA_LOW,50 Stamina (STA) points will be returned to you. Continue?
UI_RESTATE_CONFIRM_DEX_LOW,50 Dexterity (DEX) points will be returned to you. Continue?
UI_RESTATE_CONFIRM_INT_LOW,50 Intelligence (INT) points will be returned to you. Continue?
UI_OPTION_BATTLEBGM,Battle Music
UI_OPTION_VOICES,Japanese Voices
UI_PK_CONFIRM_TITLE,P.K
UI_PK_CONFIRM,Killing players increases your PK value. Attack this player?
UI_BANK_ENTERPASS_TITLE,Bank PIN
UI_BANK_ENTERPASS_MSG,Enter Bank PIN (4 digits)
UI_BANK_ENTERPASS_PIN,PIN
UI_BANK_ENTERPASS_CHANGE,Change
UI_BANK_CHANGEPASS_TITLE,Bank PIN
UI_BANK_CHANGEPASS_MSG,Set/Change Bank PIN (4 Digits)
UI_BANK_CHANGEPASS_OLD,Old PIN:
UI_BANK_CHANGEPASS_NEW,New PIN:
UI_BANK_CHANGEPASS_CONFIRM,Confirm PIN:
UI_BANK_TITLE,Bank
UI_DUELREQUEST_TITLE,Duel Request
UI_DUELREQUEST_BETMSG,How much would you like to bet on this duel?
UI_DUELREQUEST_BETLBL,Penya:
UI_DUELREQUEST_MSG,%s challenges you to a duel %s. Accept the duel?
UI_DUELREQUEST_PARTY,%s challenges your party to a duel %s. Accept the party duel?
UI_DUELREQUEST_NOBET,(no bet)
UI_DUELREQUEST_BETAMOUNT,with a %s Penya bet
UI_DUELRESULT_TITLE,Duel Result
UI_DUELRESULT_WIN,%s wins the Duel!
UI_DUELRESULT_LOSE,%s loses the Duel!
UI_CASHSHOP_RELOAD,TOP-UP
UI_CASHSHOP_LEGALINFO,Legal Information
UI_CASHSHOP_GSC,General Sales Conditions
UI_CASHSHOP_SHOWALL,Show All
UI_CASHSHOP_SEARCH,Search:
UI_CASHSHOP_SORT_DEFAULT,Default
UI_CASHSHOP_SORT_NAME_ASC,Name (A - Z)
UI_CASHSHOP_SORT_NAME_DESC,Name (Z - A)
UI_CASHSHOP_SORT_PRICE_ASC,Price (Low > High)
UI_CASHSHOP_SORT_PRICE_DESC,Price (High > Low)
UI_CASHSHOP_ITEMCOUNT,#b%d#nb items in this category.
UI_CASHSHOP_SEARCHCOUNT,#b%d#nb items found matching your search.
UI_CASHSHOP_EMPTY,No items found.
UI_CASHSHOP_CONFIRM_TITLE,Confirm Purchase
UI_CASHSHOP_CONFIRM_MSG,Purchase %dx %s for %s?
UI_CASHSHOP_ORIGINAL_PRICE,Original Price:
UI_CASHSHOP_PURCHASE,PURCHASE
UI_CASHSHOP_QUANTITY,Quantity:
UI_CASHSHOP_UNIT_PRICE,Unit Price:
UI_CASHSHOP_TOTAL_PRICE,Total Price:
UI_CASHSHOP_LIMITED_OFFER,Limited Offer! Expires in #b%s#nb
UI_CASHSHOP_SUPP_ITEM_OFFER,Get %d additional item(s) per unit purchase!
UI_CASHSHOP_PRODUCT_ID,Product ID:
UI_OPTION_POSTPROCESSING,Post-processing
UI_CASHSHOP_PURCHASEPROCESSING,"Processing the purchase, please wait..."
UI_GUILD_WAR_DECLARE_TITLE,Declare Guild Duel
UI_GUILD_WAR_DECLARE_INPUT,Target Guild
UI_GUILD_WAR_REQUEST_TITLE,Guild Duel Request
UI_GUILD_WAR_REQUEST_MSG,"The guild leader of %s, %s, has declared a guild duel. Do you accept?"
UI_INDIRECTTALK_TITLE,Indirect conversation
UI_INDIRECTTALK_MOVER,Mover ID
UI_CREATEITEM_TITLE,Create Item
UI_CREATEITEM_TYPE,Type
UI_CREATEITEM_SEX,Sex
UI_CREATEITEM_JOB,Job
UI_CREATEITEM_LEVEL,Level
UI_CREATEITEM_QTY,Qty
UI_CREATEITEM_ITEM,Item
UI_CREATEITEM_CREATE,Create
UI_GUILD_WAR_GIVEUP_TITLE,Surrender
UI_GUILD_WAR_GIVEUP_MSG,Surrender the guild duel?
UI_GUILD_WAR_PEACE_TITLE,Truce
UI_GUILD_WAR_PEACE_MSG,Propose a truce to the enemy guild?
UI_GUILD_WAR_PEACE_CONFIRM_TITLE,Truce Approval
UI_GUILD_WAR_PEACE_CONFIRM_MSG,The opposing guild has proposed a truce. Do you accept?
UI_TOOLTIP_ATKPOWER_VALUE,Attack
UI_RANDOM_SCROLL_TITLE,Random Option
UI_SUMMON_FRIEND_TITLE,Summon
UI_SUMMON_FRIEND_MSG,Select a friend to summon
UI_SUMMON_FRIEND_INPUT,Name:
UI_SUMMON_FRIEND_CONFIRM,%s wants to summon you. Accept the summon?
UI_FONT_EDIT_TITLE,Text Formatting
UI_FONT_EDIT_BOLD,Bold
UI_FONT_EDIT_LINE,Underline
UI_FONT_EDIT_COLOR,Color
UI_FONT_EDIT_CANCELLINE,Strikethrough
UI_FONT_EDIT,Format Text
UI_SUMMON_PARTY_TITLE,Party Summon
UI_SUMMON_PARTY_MSG,"This item summons all party members to your current location. Cannot be used in event areas (e.g., Clockworks). Party members have one minute to accept the summon. Summon party members now?"
UI_SUMMON_PARTY_CONFIRM_TITLE,Party Summon
UI_SUMMON_PARTY_CONFIRM_MSG,"The party leader of ""%s"" has requested to summon you. You will be teleported to the party leader's location. You have one minute to accept."
UI_SUMMON_PARTY_CONFIRM_HOW,How to Accept the Summon
UI_SUMMON_PARTY_CONFIRM_TIP,"Double-click the ""%s"" icon in your buff list to teleport to the party leader."
UI_SUMMON_PARTY_USE,Teleport to the party leader now?
UI_SUMMON_BUFF_ICON,Double-click to teleport to the party leader.
UI_CHANGE_SEX_TITLE,Change Sex
UI_CHANGE_SEX_FACE,Change Face
UI_ITEM_TRANSY_TITLE,Item Transy
UI_ITEM_TRANSY_SEX,Change Item Sex
UI_ITEM_TRANSY_PUT,Place the item you want to transform.
UI_ITEM_TRANSY_PUT1,Place an item in the left slot to preview the resulting item.
UI_CHANGE_NAME_TITLE,Change Name
UI_CHANGE_NAME_INPUT,Enter your new name:
UI_CHANGE_NAME_PET_TITLE,Change Pet Name
UI_CHANGE_NAME_PET_INPUT,"Enter a new pet name, or leave it blank to reset to the default name."
UI_CHANGE_NAME_PET_LABEL,Pet Name:
UI_NAVIGATOR_MARK,Mark:
UI_MAP_MARK_ADD,Add Mark
UI_MAP_MARK_DELETE,Delete
UI_MAP_MARK_DELETE_ALL,Delete All
UI_MAP_MARK_PUT_CHAT,Link in Chat
UI_MAP_MARK_CHANGE_NAME,Set Name
UI_MAP_MARK,Position
UI_MAP_MARK_NAME_TITLE,Set Map Mark Name
UI_MAP_MARK_NAME_INPUT,Enter a new name for the mark:
UI_TOOLTIP_EQUIPPED,[ Equipped ]
UI_TOOLTIP_ACTIVESELF,Also Cast on You
UI_TOOLTIP_ACTIVETARGET,Also Cast on Target
UI_TOOLTIP_CHANGEIFHAS,If you have %s
UI_TOOLTIP_CHANGEIFHAS_TARGET,If the target has %s
UI_TOOLTIP_GAINSTACKS,%s Stacks Gained: %d
UI_TOOLTIP_GAINSTACKS_PVP,%s Stacks Gained: %d / %d (PvP)
UI_ITEM_LINK_TITLE,Linked Item Info.
UI_BEAUTY_SHOP_COUPON_TITLE,Use Coupon
UI_BEAUTY_SHOP_COUPON_MSG,You have a Free Coupon. Use it now?
UI_BEAUTY_SHOP_COUPON,Using the Free Coupon.
UI_GUILD_MEMBER_TIP,#b%s#nb\nEXP Contribution: %s\nPenya Contribution: %s\nNumber of Times Surrendered: %d
UI_REMOVE_ELEM_TITLE,Element Stone Removal
UI_REMOVE_ELEM_MSG,"This item has an element stone applied to it. If you unequip it, the element stone effect will be removed. Are you sure you want to unequip it?"
UI_HOME_LOGIN_ENTER_TIP,Enter Account ID
UI_HOME_PASSWORD_TIP,Enter Password
UI_CHAT_NORMAL_TIP,Send normal messages to players around you
UI_CHAT_WHISPER_TIP,Send whispers to another player
UI_CHAT_SHOUT_TIP,Send shout messages to players in your area
UI_CHAT_PARTY_TIP,Send messages to your party members
UI_CHAT_GUILD_TIP,Send messages to your guild members
UI_CHAT_SYSTEM_TIP,Show/Hide System Messages
UI_CHAT_FILTER_TIP,Filter function which allows you to filter the chatting.
UI_MESSENGER_MEMO_TIP,Check messages received while offline.
UI_GUILD_WAR_DECLARE_TIP,Request a guild duel
UI_GUILD_WAR_PEACE_TIP,Propose a truce to end the guild duel in a draw
UI_GUILDBANK_SUPPORT_TIP,Donate Penya and quest items to your guild
UI_GUILDBANK_CLOAK_TIP,Create a guild cloak with your guild logo on it (requires guild level 4)
UI_GUILDBANK_LOG_TIP,Open the guild bank log
UI_APP_DEBUG_TIP,Debug Window
UI_APP_INFO_PANG_TIP,Summon Info-Pang.
UI_APP_FAQ_TIP,View Frequently Asked Questions.
UI_APP_TIPS_TIP,View gameplay tips.
UI_APP_HELP_TIP,Open the help window.
UI_APP_GUILD_TIP,View and manage your guild.
UI_APP_PARTY_TIP,View and manage your party.
UI_APP_COUPLE_TIP,View and manage your couple.
UI_APP_MESSENGER_TIP,View and manage your friends list.
UI_APP_ITEMDURATION_TIP,View the remaining duration of your active premium items.
UI_APP_CASHSHOP_TIP,Open the Flyff Shop to purchase premium items.
UI_APP_QUEST_TIP,View the quest diary.
UI_APP_PRIVATESHOP_TIP,Set up a private shop.
UI_APP_SKILL_TIP,View and manage your character's skills.
UI_APP_INVENTORY_TIP,View and manage your inventory.
UI_APP_CHARINFO_TIP,View detailed character information and manage your stats.
UI_APP_MOTION_TIP,View emotes and emoticons you can use to express yourself.
UI_APP_STATUS_TIP,View your character's status.
UI_APP_CHAT_TIP,Show/hide the chat window.
UI_APP_QUIT_TIP,Exit the game.
UI_APP_SUPPORT_TIP,Open the customer support page in a new tab.
UI_APP_PRIVACY_TIP,Open Privacy Settings.
UI_APP_LOGOUT_TIP,Log out and return to the login screen.
UI_APP_OPTION_TIP,Open the game's options window.
UI_APP_MAP_TIP,View the world map.
UI_APP_NAVIGATOR_TIP,Open the mini-map widget.
UI_APP_NOTICE_TIP,Notice
UI_OPTION_OLD_KEYBOARD_MODE,Basic Keyboard Mode
UI_GUILDCOMBAT_OFFER_TITLE,Apply for Guild Siege
UI_GUILDCOMBAT_OFFER_TOTALAPPLICATION,Total Bid Amount
UI_GUILDCOMBAT_OFFER_TOTALAPPLICATION_TIP,Total bid amount from all guilds that applied. The winning guild receives 35% of the total bids from the top 10 guilds.
UI_GUILDCOMBAT_OFFER_CURRENTAPPLICATION,Your Current Bid
UI_GUILDCOMBAT_OFFER_CURRENTAPPLICATION_TIP,Enter your bid amount here
UI_GUILDCOMBAT_OFFER_PRIZEDETAIL,Reward Details
UI_GUILDCOMBAT_OFFER_PRESENT,1 Win: Dragon Cloak of the Initiate\n2 Consecutive Wins: Dragon Cloak of the Adept\n3 Consecutive Wins: Dragon Cloak of the Master\n4 Consecutive Wins: Dragon Cloak of the Hero
UI_GUILDCOMBAT_OFFER_CONFIRM,Current bid: %d Penya. You are about to add %d Penya. Proceed?
UI_GUILDCOMBAT_OFFER_ACCEPT_TIP,Submit your Guild Siege application
UI_GUILDCOMBAT_OFFER_PRESENT_TIP,"For more information on Guild Siege rewards, please speak with [Guild Siege Manager] Donaris."
UI_GUILDCOMBAT_STATE_TITLE,Guild Siege Application Status
UI_GUILDCOMBAT_STATE_TIMELEFT,Time Left
UI_GUILDCOMBAT_STATE_TIMELEFT_TIP,Time until the next Guild Siege
UI_GUILDCOMBAT_STATE_TOTALBID,Total Bid Amount:
UI_GUILDCOMBAT_STATE_TOTALBID_TIP,35% of the combined bids from the top 10 guilds is awarded to the winning guild.
UI_GUILDCOMBAT_STATE_BIDRANKING,Your Guild's Bid Rank
UI_GUILDCOMBAT_STATE_BIDRANKING_TIP,"Only the top 10 guilds can join the Guild Siege. If your guild isn't in the top 10, you can't participate."
UI_GUILDCOMBAT_STATE_CURRENTMINIMUM,Your Guild's Current Bid
UI_GUILDCOMBAT_STATE_CURRENTMINIMUM_TIP,The amount your guild has currently bid to participate in the Guild Siege.
UI_GUILDCOMBAT_STATE_APPLY,Apply
UI_GUILDCOMBAT_STATE_APPLY_TIP,Open the Guild Siege application window
UI_GUILDCOMBAT_STATE_REFRESH,Refresh
UI_GUILDCOMBAT_STATE_REFRESH_TIP,Refresh the current application status
UI_GUILDCOMBAT_STATE_LIST_TIP,Shows all applicants and their bid ranks
UI_GUILDCOMBAT_CANCEL_TITLE,Cancel Guild Siege Application
UI_GUILDCOMBAT_CANCEL_MSG,Withdraw your application for the Guild Siege?
UI_GUILDCOMBAT_SELECT_TITLE,Guild Siege Lineup
UI_GUILDCOMBAT_SELECT_CONNECTED,Online Guild Members
UI_GUILDCOMBAT_SELECT_ENTRANT,Lineup
UI_GUILDCOMBAT_SELECT_RIGHT_TIP,Add the selected member to the lineup
UI_GUILDCOMBAT_SELECT_LEFT_TIP,Remove the selected member from the lineup
UI_GUILDCOMBAT_SELECT_UP_TIP,Move the selected member up in the lineup
UI_GUILDCOMBAT_SELECT_DOWN_TIP,Move the selected member down in the lineup
UI_GUILDCOMBAT_SELECT_COMPLETE,Confirm
UI_GUILDCOMBAT_SELECT_COMPLETE_TIP,Save and confirm the lineup
UI_GUILDCOMBAT_SELECT_DEFENDER,Defender
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP,Designate the selected member as Defender
UI_GUILDCOMBAT_SELECT_REMAKE,Reset
UI_GUILDCOMBAT_SELECT_REMAKE_TIP,Reset the lineup
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP2,Opponents gain 1 bonus point when your guild's Defender is killed.
UI_GUILDCOMBAT_SELECT_INFO,Register your team. Starting team: %d members (Max participants: %d)
UI_GUILDCOMBAT_SELECT_ENTRANT_TIP,Set your lineup here. The first 6 members in the lineup will enter the Guild Siege combat area first.
UI_GUILDCOMBAT_SELECT_REMAKE_MAKEUP,Reset your lineup and start over?
UI_GUILDCOMBAT_TELE_TITLE,Guild Siege Entry
UI_GUILDCOMBAT_TELE_MSG,Guild Siege entry is now open. Teleport to the entry NPC?
UI_GUILDCOMBAT_JOIN_TITLE,Enter Guild Siege Arena
UI_GUILDCOMBAT_JOIN_MSG,Enter the Guild Siege Arena now?
UI_NETWORK_ERROR_TITLE,Network Error
UI_NETWORK_ERROR_MSG,"A network error happened, please check your connection and login again."
UI_GUILDCOMBAT_JOINWAR_TITLE,Select Entry Zone
UI_GUILDCOMBAT_JOINWAR_1_TIP,You have entered zone 1.
UI_GUILDCOMBAT_JOINWAR_2_TIP,You have entered zone 2.
UI_GUILDCOMBAT_JOINWAR_3_TIP,You have entered zone 3.
UI_GUILDCOMBAT_JOINWAR_4_TIP,You have entered zone 4.
UI_GUILDCOMBAT_JOINWAR_5_TIP,You have entered zone 5.
UI_GUILDCOMBAT_JOINWAR_6_TIP,You have entered zone 6.
UI_GUILDCOMBAT_JOINWAR_7_TIP,You have entered zone 7.
UI_GUILDCOMBAT_JOINWAR_8_TIP,You have entered zone 8.
UI_GUILDCOMBAT_JOINWAR_SELECT,Select the zone you wish to enter.
UI_GUILDCOMBAT_JOINWAR_MSG,"In %d seconds, you will enter zone %s."
UI_GUILDCOMBAT_JOINWAR_RANDOM,Random
UI_CHAT_ADMIN,[Admin] %s
UI_GUILDCOMBAT_RATE,Guild Rankings
UI_GUILDCOMBAT_PERSON_RATE,Player Rankings
UI_TOOLTIP_EXPBOX,#b%s's EXP box#nb\nTime left: %s
UI_GUILDCOMBAT_JOIN_READY,You will enter the combat area when one of your guildmates is defeated.
UI_GUILDCOMBAT_JOIN_READY2,Prepare yourself!
UI_GUILDCOMBAT_LOG_REALTIME,[%s]%s [%s] defeated [%s]%s [%s] and gained %d points.
UI_GUILDCOMBAT_LOG_MASTER,Guild Master
UI_GUILDCOMBAT_LOG_DEFENDER,Defender
UI_GUILDCOMBAT_RESULT_TITLE,Guild Siege Results
UI_GUILDCOMBAT_RESULT_GUILD,Guild Rankings
UI_GUILDCOMBAT_RESULT_MEMBER,Player Rankings
UI_GUILDCOMBAT_RESULT_RANK,Rankings
UI_GUILDCOMBAT_RESULT_LOG,Battle Log
UI_GUILDCOMBAT_LOG_GUILD,[%s]
UI_GUILDCOMBAT_LOG1,Basic Point +2
UI_GUILDCOMBAT_LOG2,Guild Master Bonus +1
UI_GUILDCOMBAT_LOG3,Defender Bonus +1
UI_GUILDCOMBAT_LOG4,Kill bonus +1
UI_GUILDCOMBAT_LOG5,Resurrecting Bonus +1
UI_GUILDCOMBAT_LOG6,Killing streak Bonus +%d
UI_GUILDCOMBAT_LOG_POINT,(%d grade)
UI_GUILDCOMBAT_LOG_ATTACK,Attack
UI_GUILDBANK_GUILDCOMBAT_CLOAK_TIP,Create a Dragon Cloak (Requires winning the Guild Siege)
UI_GUILDBANK_GUILDCOMBAT_CREATE_CLOAK,"Creating a Dragon Cloak costs 10,000 Penya. Create it now?"
UI_GUILDCOMBAT_RANKING_TITLE,Guild Siege Player Rankings
UI_GUILDCOMBAT_RANKING_RANK,Rank
UI_GUILDCOMBAT_RANKING_POINT,Points
UI_WORLD_DEVICEMOTION_TIP,Motion
UI_WORLD_TURBO_TIP,Fuel
UI_NAVIGATOR_SHIP,Ship
UI_OPTION_TOON_STYLE,Outline
UI_OPTION_RIM_OUTLINE,Rim Outlines
UI_APP_WIKI_TIP,Browse the Flyffipedia
UI_ROSHAMBO_OPEN_CONFIRM,I challenge you to a game of Rock-Paper-Scissors!
UI_ROSHAMBO_TITLE,Rock-Paper-Scissors
UI_ROSHAMBO_VS,VS
UI_ROSHAMBO_SCISSOR,Scissors
UI_ROSHAMBO_ROCK,Rock
UI_ROSHAMBO_PAPER,Paper
UI_ROSHAMBO_WINNINGCOUNT,%d win(s)
UI_ROSHAMBO_DEFEAT,You Lose!
UI_ROSHAMBO_WIN_TITLE,You Win!
UI_ROSHAMBO_WIN_END,End
UI_ROSHAMBO_WIN_NEXT,Next
UI_ROSHAMBO_WIN_MSG,"Press ""End"" to claim your current prize and stop playing, or press ""Next"" to keep playing for more prizes."
UI_ROSHAMBO_WIN_MSG2,"Note: If you keep playing, you will forfeit your current prize."
UI_ROSHAMBO_WIN_MSG3,"Congratulations, you won %d time(s)! You receive %s x%d."
UI_EXCHANGE_COUNT_TITLE,Input Item Quantity
UI_EXCHANGE_COUNT_MSG,How many?
