Key,English
PROPMOVER_TXT_100097,Violet Medumet
PROPMOVER_TXT_100063,Violet Leyena
PROPMOVER_TXT_100064,Violet Trangfoma
PROPMOVER_TXT_100065,Violet Steam Walker
PROPMOVER_TXT_100068,Violet Steel Knight
PROPMOVER_TXT_100069,Violet Nutty Wheel
PROPMOVER_TXT_100066,Violet Driller
PROPMOVER_TXT_100067,Violet Volt
PROPMOVER_TXT_100070,Violet Elderguard
PROPMOVER_TXT_100071,Violet Garbagespider
PROPMOVER_TXT_100072,Violet Crane Machinery
PROPMOVER_TXT_100074,Violet Greemong
PROPMOVER_TXT_100076,Violet Nuctuvehicle
PROPMOVER_TXT_100075,Violet Carrierbomb
PROPMOVER_TXT_100073,Violet Syliaca
PROPMOVER_TXT_100078,Violet Zombiger
PROPMOVER_TXT_100077,Violet Risem
PROPMOVER_TXT_100086,Violet Grrr
PROPMOVER_TXT_100091,Violet Dump
PROPMOVER_TXT_100085,Violet Nautrepy
PROPMOVER_TXT_100082,Violet Boo
PROPMOVER_TXT_100079,Violet Hoppre
PROPMOVER_TXT_100088,Violet Mushpoie
PROPMOVER_TXT_100081,Violet Iren
PROPMOVER_TXT_100080,Violet Watangka
PROPMOVER_TXT_100087,Violet Antiquery
PROPMOVER_TXT_100083,Violet Luia
PROPMOVER_TXT_100089,Violet Gongury
PROPMOVER_TXT_100084,Violet Shuhamma
PROPMOVER_TXT_100092,Violet Kern
PROPMOVER_TXT_100090,Violet Glaphan
PROPMOVER_TXT_100094,Violet Chimeradon
PROPMOVER_TXT_100095,Violet Bearnerky
PROPMOVER_TXT_100093,Violet Chef Muffrin
PROPMOVER_TXT_100096,Violet Popcrank
PROPMOVER_TXT_100034,Violet Aibatt
PROPMOVER_TXT_100035,Violet Mushpang
PROPMOVER_TXT_100036,Violet Burudeng
PROPMOVER_TXT_100038,Violet Pukepuke
PROPMOVER_TXT_100037,Violet Peakyturtle
PROPMOVER_TXT_100039,Violet Demian
PROPMOVER_TXT_100040,Violet Doridoma
PROPMOVER_TXT_100041,Violet Lawolf
PROPMOVER_TXT_100043,Violet Fefern
PROPMOVER_TXT_100042,Violet Nyangnyang
PROPMOVER_TXT_100044,Violet Bang
PROPMOVER_TXT_100099,Violet Mothbee
PROPMOVER_TXT_100098,Violet Flybrigen
PROPMOVER_TXT_100100,Violet Rockepeller
PROPMOVER_TXT_100106,Violet Zendros
PROPMOVER_TXT_100104,Violet Neparuba
PROPMOVER_TXT_100105,Violet Zenma
PROPMOVER_TXT_100103,Violet Longwing
PROPMOVER_TXT_100102,Violet Fafnir
PROPMOVER_TXT_100101,Violet Gorruda
PROPMOVER_TXT_100058,Violet Tombstone Bearer
PROPMOVER_TXT_100060,Violet Scorpicon
PROPMOVER_TXT_100059,Violet Basque
PROPMOVER_TXT_100061,Violet Prankster
PROPMOVER_TXT_100062,Violet Wheelem
PROPMOVER_TXT_100045,Violet Wagsaac
PROPMOVER_TXT_100047,Violet Mia
PROPMOVER_TXT_100048,Violet Mr. Pumpkin
PROPMOVER_TXT_100049,Violet Red Mantis
PROPMOVER_TXT_100050,Violet Jack the Hammer
PROPMOVER_TXT_100051,Violet Giggle Box
PROPMOVER_TXT_100052,Violet Rock Muscle
PROPMOVER_TXT_100053,Violet Hobo
PROPMOVER_TXT_100055,Violet Dumb Bull
PROPMOVER_TXT_100056,Violet Totemia
PROPMOVER_TXT_100057,Violet Cardpuppet
PROPMOVER_TXT_100046,Violet Flybat
PROPMOVER_TXT_100054,Violet Bucrow
PROPMOVER_TXT_100107,Baby Pink Cobra
PROPMOVER_TXT_100108,Baby Giant Aibatt
PROPMOVER_TXT_100109,Baby Glaphan
PROPMOVER_TXT_100110,Baby Longwing
PROPMOVER_TXT_100111,Baby Saphyryan
PROPMOVER_TXT_100112,Baby Mushpang
PROPMOVER_TXT_100113,Baby Wagsaac
PROPMOVER_TXT_100114,Baby Steel Knight
PROPMOVER_TXT_100115,Baby Nautrepy
PROPMOVER_TXT_100116,Small Meteonyker
PROPMOVER_TXT_100117,Berserk Meteonyker
PROPMOVER_TXT_100118,Cyclops X
PROPMOVER_TXT_100119,Giant Cyclops X
PROPMOVER_TXT_100120,Katamaw
PROPMOVER_TXT_100121,Zefus
PROPMOVER_TXT_100122,Gruntizer
PROPMOVER_TXT_100123,Obnis
PROPMOVER_TXT_100124,Airon
PROPMOVER_TXT_100125,Kumah
PROPMOVER_TXT_100126,Haom
PROPMOVER_TXT_100127,Scorched Meteonyker
PROPMOVER_TXT_100128,Red Meteonyker
PROPMOVER_TXT_100129,Baby Zendros
PROPMOVER_TXT_100130,Baby Dumb Bull
PROPMOVER_TXT_100131,Baby Bearnerky
PROPMOVER_TXT_100132,Yetti
PROPMOVER_TXT_100133,Mutant Yetti
PROPMOVER_TXT_100134,Dark Yetti
PROPMOVER_TXT_100135,Mad Yetti
PROPMOVER_TXT_100136,Violet Yetti
PROPMOVER_TXT_100137,Augu
PROPMOVER_TXT_100138,Mutant Augu
PROPMOVER_TXT_100139,Ardent Augu
PROPMOVER_TXT_100140,Glacial Augu
PROPMOVER_TXT_100141,Violet Augu
PROPMOVER_TXT_100142,Ghost of the Forgotten Prince
PROPMOVER_TXT_100143,Ghost of the Forgotten King
PROPMOVER_TXT_100144,Ghost of the Forgotten Emperor
PROPMOVER_TXT_100145,Ghost of the Forgotten Overlord
PROPMOVER_TXT_100146,Violet Ghost of the Forgotten Monarch
PROPMOVER_TXT_100147,Mammoth
PROPMOVER_TXT_100148,Cannibal Mammoth
PROPMOVER_TXT_100149,Ancient Mammoth
PROPMOVER_TXT_100150,Predator Mammoth
PROPMOVER_TXT_100151,Violet Mammoth
PROPMOVER_TXT_100152,Gigaka
PROPMOVER_TXT_100153,Mawrang
PROPMOVER_TXT_100154,Miriun
PROPMOVER_TXT_100155,Auxilior
PROPMOVER_TXT_100156,Blue Alien Octopus
PROPMOVER_TXT_100157,Yellow Alien Octopus
PROPMOVER_TXT_100158,Red Alien Octopus
PROPMOVER_TXT_100159,White Alien Octopus
PROPMOVER_TXT_100160,Green Alien Octopus
PROPMOVER_TXT_100161,Black Alien Octopus
PROPMOVER_TXT_100162,Baby Peakyturtle
PROPMOVER_TXT_100163,Baby Rock Muscle
PROPMOVER_TXT_100164,Baby Giggle Box
PROPMOVER_TXT_100165,Baby Totemia
PROPMOVER_TXT_100166,Baby Fafnir
PROPMOVER_TXT_100167,Baby Popcrank
PROPMOVER_TXT_100168,Rookie Cloudberry Carrier
PROPMOVER_TXT_100169,Cloudberry Carrier
PROPMOVER_TXT_100170,Lightberry Carrier
PROPMOVER_TXT_100171,Rookie Exoberry Carrier
PROPMOVER_TXT_100172,Exoberry Carrier
PROPMOVER_TXT_001068,Waforu
PROPMOVER_TXT_001069,Mysterious Robed Girl
PROPMOVER_TXT_001442,Lasa
PROPMOVER_TXT_100173,Baby Giant Bang
PROPMOVER_TXT_100174,Baby Burudeng
PROPMOVER_TXT_100175,Baby Iren
PROPMOVER_TXT_100176,Baby Mushpoie
PROPMOVER_TXT_100177,Baby Flybrigen
PROPMOVER_TXT_100178,Baby Nuctuvehicle
PROPMOVER_TXT_100179,Criminal Medumet
PROPMOVER_TXT_100180,Crystal Iphrine
PROPMOVER_TXT_100181,Yellow Teddy Bear
PROPMOVER_TXT_100182,Blue Teddy Bear
PROPMOVER_TXT_100183,Brown Teddy Bear
PROPMOVER_TXT_100184,Orange Teddy Bear
PROPMOVER_TXT_100185,Black Teddy Bear
PROPMOVER_TXT_100186,White Teddy Bear
PROPMOVER_TXT_100187,Baby Doridoma
PROPMOVER_TXT_100188,Baby Mothbee
PROPMOVER_TXT_100189,Baby Hobo
PROPMOVER_TXT_100190,Primgon
PROPMOVER_TXT_100191,Blue Gummy Bear
PROPMOVER_TXT_100192,Brown Gummy Bear
PROPMOVER_TXT_100193,Pink Gummy Bear
PROPMOVER_TXT_100194,Red Gummy Bear
PROPMOVER_TXT_100195,Black Gummy Bear
PROPMOVER_TXT_100196,White Gummy Bear
PROPMOVER_TXT_100197,Baby Wild Rabbit
PROPMOVER_TXT_100198,Puppy
PROPMOVER_TXT_100199,Furious Mr. Pumpkin
PROPMOVER_TXT_100200,Deviant Mr. Pumpkin
PROPMOVER_TXT_100201,Baby Winged Sheep
PROPMOVER_TXT_100202,Teddy Bear
PROPMOVER_TXT_100203,Kitty with Yellow Umbrella
PROPMOVER_TXT_100204,Kitty with Green Umbrella
PROPMOVER_TXT_100205,Kitty with Pink Umbrella
PROPMOVER_TXT_100206,Kitty with Purple Umbrella
PROPMOVER_TXT_100207,Kitty with Beige Umbrella
PROPMOVER_TXT_100208,Kitty with Grey Umbrella
PROPMOVER_TXT_100209,Halloween Ghost
PROPMOVER_TXT_100210,Lord Big Muscle
PROPMOVER_TXT_100211,Lord Krrr
PROPMOVER_TXT_100212,Lord Mushmoot
PROPMOVER_TXT_100213,Lord Meteonyker
PROPMOVER_TXT_100214,Lord Red Meteonyker
PROPMOVER_TXT_100215,Lord Pumpkin
PROPMOVER_TXT_100216,Lord Lykanos
PROPMOVER_TXT_100217,Lord Drakul
PROPMOVER_TXT_100219,Lord Ripper
PROPMOVER_TXT_100220,Lord Mia
PROPMOVER_TXT_100221,Lord Iblis Leanes
PROPMOVER_TXT_100222,Violet Halloween Puppet
PROPMOVER_TXT_100223,Orange Halloween Puppet
PROPMOVER_TXT_100224,Beige Halloween Puppet
PROPMOVER_TXT_100225,Pink Halloween Puppet
PROPMOVER_TXT_100226,Grey Halloween Puppet
PROPMOVER_TXT_100227,White Halloween Puppet
PROPMOVER_TXT_100228,Sport Pop Red Tiger
PROPMOVER_TXT_100229,Sport Pop Blue Tiger
PROPMOVER_TXT_100230,Sport Pop Green Tiger
PROPMOVER_TXT_100231,Sport Pop Orange Tiger
PROPMOVER_TXT_100232,Sport Pop Pink Tiger
PROPMOVER_TXT_100233,Sport Pop Purple Tiger
PROPMOVER_TXT_100234,Purple Disco Poodle
PROPMOVER_TXT_100235,Green Disco Poodle
PROPMOVER_TXT_100236,Orange Disco Poodle
PROPMOVER_TXT_100237,Pink Disco Poodle
PROPMOVER_TXT_100238,Black Disco Poodle
PROPMOVER_TXT_100239,Cyan Disco Poodle
PROPMOVER_TXT_100240,Nine Tails
PROPMOVER_TXT_100241,Nero
PROPMOVER_TXT_100242,Thief Santa Monster
PROPMOVER_TXT_100243,Grumpy elf
PROPMOVER_TXT_100250,Blue Winter Pixie
PROPMOVER_TXT_100251,Green Winter Pixie
PROPMOVER_TXT_100252,Purple Winter Pixie
PROPMOVER_TXT_100253,Cyan Winter Pixie
PROPMOVER_TXT_100254,Black Winter Pixie
PROPMOVER_TXT_100255,White Winter Pixie
PROPMOVER_TXT_100256,Fu Lion King
PROPMOVER_TXT_100257,Black Winter Tiger
PROPMOVER_TXT_100258,Pink Winter Tiger
PROPMOVER_TXT_100259,Green Winter Tiger 
PROPMOVER_TXT_100260,Purple Winter Tiger 
PROPMOVER_TXT_100261,Orange Winter Tiger 
PROPMOVER_TXT_100262,Cyan Winter Tiger 
PROPMOVER_TXT_100263,Tonge
PROPMOVER_TXT_100264,Fox
PROPMOVER_TXT_100265,Mermaid Beauty
PROPMOVER_TXT_100266,Overgrown Shark
PROPMOVER_TXT_100267,Grunt Gorilla
PROPMOVER_TXT_100268,Overgrown Spider
PROPMOVER_TXT_100269,Temple Guardian
PROPMOVER_TXT_100270,Sentient Tree Warrior
PROPMOVER_TXT_100271,Old Rut
PROPMOVER_TXT_100244,Skeletal Militant
PROPMOVER_TXT_100245,Crystal Demon Lord
PROPMOVER_TXT_100246,Great Kraken
PROPMOVER_TXT_100247,Siren
PROPMOVER_TXT_100248,Lurking Merman
PROPMOVER_TXT_100249,Cunning Merman
PROPMOVER_TXT_001198,Great Catsy
PROPMOVER_TXT_001200,Great Harpy
PROPMOVER_TXT_001202,Great Gullah
PROPMOVER_TXT_001204,Great Abraxas
PROPMOVER_TXT_001206,Great Hague
PROPMOVER_TXT_001208,Great Tengu
PROPMOVER_TXT_001210,Great Asterius
PROPMOVER_TXT_001212,Great Dantalian
PROPMOVER_TXT_001214,Great Gannessa
PROPMOVER_TXT_001216,Great Asuras
PROPMOVER_TXT_001180,Small Nyx
PROPMOVER_TXT_001182,Nyx
PROPMOVER_TXT_001184,Captain Nyx
PROPMOVER_TXT_001186,Asmodan
PROPMOVER_TXT_001100,Small Harpy
PROPMOVER_TXT_001102,Harpy
PROPMOVER_TXT_001104,Captain Harpy
PROPMOVER_TXT_001106,Giant Harpy
PROPMOVER_TXT_001108,Small Gullah
PROPMOVER_TXT_001110,Gullah
PROPMOVER_TXT_001112,Captain Gullah
PROPMOVER_TXT_001114,Giant Gullah
PROPMOVER_TXT_001116,Small Abraxas
PROPMOVER_TXT_001118,Abraxas
PROPMOVER_TXT_001120,Captain Abraxas
PROPMOVER_TXT_001122,Giant Abraxas
PROPMOVER_TXT_001124,Small Hague
PROPMOVER_TXT_001126,Hague
PROPMOVER_TXT_001128,Captain Hague
PROPMOVER_TXT_001130,Giant Hague
PROPMOVER_TXT_001132,Small Tengu
PROPMOVER_TXT_001134,Tengu
PROPMOVER_TXT_001136,Captain Tengu
PROPMOVER_TXT_001138,Giant Tengu
PROPMOVER_TXT_001140,Small Asterius
PROPMOVER_TXT_001142,Asterius
PROPMOVER_TXT_001144,Captain Asterius
PROPMOVER_TXT_001146,Giant Asterius
PROPMOVER_TXT_001148,Small Dantalian
PROPMOVER_TXT_001150,Dantalian
PROPMOVER_TXT_001152,Captain Dantalian
PROPMOVER_TXT_001154,Giant Dantalian
PROPMOVER_TXT_001156,Small Gannessa
PROPMOVER_TXT_001158,Gannessa
PROPMOVER_TXT_001160,Captain Gannessa
PROPMOVER_TXT_001162,Giant Gannessa
PROPMOVER_TXT_001164,Small Asuras
PROPMOVER_TXT_001166,Asuras
PROPMOVER_TXT_001168,Captain Asuras
PROPMOVER_TXT_001170,Giant Asuras
PROPMOVER_TXT_001172,Small Catsy
PROPMOVER_TXT_001174,Catsy
PROPMOVER_TXT_001176,Giant Catsy
PROPMOVER_TXT_001178,Captain Catsy
PROPMOVER_TXT_001218,Knight 2
PROPMOVER_TXT_001220,Knight 1
PROPMOVER_TXT_001221,Queen Long Legs
PROPMOVER_TXT_001222,Nightmist Empress
PROPMOVER_TXT_001223,Bolt Otem
PROPMOVER_TXT_001224,Overgrown Broodmother
PROPMOVER_TXT_001225,Spiderling
PROPMOVER_TXT_001226,Enraged Gorilla
PROPMOVER_TXT_001227,Sentient Tree Guardian
PROPMOVER_TXT_001228,Regal Kumai
PROPMOVER_TXT_001229,Enchanted Rider
PROPMOVER_TXT_001230,Enchanted Shaman
PROPMOVER_TXT_001231,Enchanted AI
PROPMOVER_TXT_001232,Pyramid Keeper
PROPMOVER_TXT_001233,Pyramid Guardian
PROPMOVER_TXT_001234,Defense Otem
PROPMOVER_TXT_001235,Skeleton General
PROPMOVER_TXT_230001,Enraged Yetti
PROPMOVER_TXT_230002,Frozen Hare Guard
PROPMOVER_TXT_230003,Saphyryan Hound
PROPMOVER_TXT_230004,Deep Cave Gorilla
PROPMOVER_TXT_230005,Caveman Chief
PROPMOVER_TXT_230006,Cavern Larva
PROPMOVER_TXT_230007,Radioactive Long Legs
PROPMOVER_TXT_230008,Cavern Nightmist
PROPMOVER_TXT_230009,Frozen Hare Assassin
PROPMOVER_TXT_230010,Giant Turtle
PROPMOVER_TXT_230011,Kraken Spawn
PROPMOVER_TXT_010000,Orange Sleeping Fox
PROPMOVER_TXT_010001,Black Sleeping Fox
PROPMOVER_TXT_010002,Blue Sleeping Fox
PROPMOVER_TXT_010003,Green Sleeping Fox
PROPMOVER_TXT_010004,Pink Sleeping Fox
PROPMOVER_TXT_010005,Purple Sleeping Fox
PROPMOVER_TXT_010006,White Sleeping Fox
PROPMOVER_TXT_110000,Pink Valentine's Bear
PROPMOVER_TXT_110001,White Valentine's Bear
PROPMOVER_TXT_110002,Dark Valentine's Bear
PROPMOVER_TXT_110003,Orange Valentine's Bear
PROPMOVER_TXT_110004,Green Valentine's Bear
PROPMOVER_TXT_110005,Purple Valentine's Bear
PROPMOVER_TXT_110006,Pink Little Cacti
PROPMOVER_TXT_110007,Green Little Cacti
PROPMOVER_TXT_110008,Purple Little Cacti
PROPMOVER_TXT_110009,Orange Little Cacti
PROPMOVER_TXT_110010,Red Little Cacti
PROPMOVER_TXT_110011,Cyan Little Cacti
PROPMOVER_TXT_110012,Phantom General
PROPMOVER_TXT_110013,Golden Aibatt
PROPMOVER_TXT_110014,Pink Modern Sports Bear
PROPMOVER_TXT_110015,Blue Modern Sports Bear
PROPMOVER_TXT_110016,Green Modern Sports Bear
PROPMOVER_TXT_110017,Purple Modern Sports Bear
PROPMOVER_TXT_110018,Dark Modern Sports Bear
PROPMOVER_TXT_110019,Light Modern Sports Bear
PROPMOVER_TXT_110020,Pink Easter Bunny
PROPMOVER_TXT_110021,Pink Future Robot
PROPMOVER_TXT_110022,Purple Future Robot
PROPMOVER_TXT_110023,Cyan Future Robot
PROPMOVER_TXT_110024,Dark Future Robot
PROPMOVER_TXT_110025,Green Future Robot
PROPMOVER_TXT_110026,Blue Future Robot
PROPMOVER_TXT_110027,Flying Egg
PROPMOVER_TXT_110028,Eggcellent
PROPMOVER_TXT_110029,Blue Flying Bunny
PROPMOVER_TXT_110030,Green Flying Bunny
PROPMOVER_TXT_110031,Pink Flying Bunny
PROPMOVER_TXT_110032,Purple Flying Bunny
PROPMOVER_TXT_110033,Brown Flying Bunny
PROPMOVER_TXT_110034,Black Flying Bunny
PROPMOVER_TXT_110035,White Flying Bunny
PROPMOVER_TXT_110036,Hantiger
PROPMOVER_TXT_110037,Galaxy Scout
PROPMOVER_TXT_110038,Blue Hat Bunny
PROPMOVER_TXT_110039,Dark Hat Bunny
PROPMOVER_TXT_110040,Green Hat Bunny
PROPMOVER_TXT_110041,Orange Hat Bunny
PROPMOVER_TXT_110042,Pink Hat Bunny
PROPMOVER_TXT_110043,Purple Hat Bunny
PROPMOVER_TXT_110044,Black Hat Bunny
PROPMOVER_TXT_110045,White Hat Bunny
PROPMOVER_TXT_110047,Gold Skeleton
PROPMOVER_TXT_110048,Birthday Baker
PROPMOVER_TXT_110049,White Stripe Purple Bear
PROPMOVER_TXT_110050,White Stripe Blue Bear
PROPMOVER_TXT_110051,White Stripe Green Bear
PROPMOVER_TXT_110052,White Stripe Orange Bear
PROPMOVER_TXT_110053,White Stripe Pink Bear
PROPMOVER_TXT_110054,White Stripe Black Bear
PROPMOVER_TXT_110055,White Stripe White Bear
PROPMOVER_TXT_110056,Lord Manager
PROPMOVER_TXT_110057,Black Japanese Piggy
PROPMOVER_TXT_110058,Purple Japanese Piggy
PROPMOVER_TXT_110059,Blue Japanese Piggy
PROPMOVER_TXT_110060,Light Red Japanese Piggy
PROPMOVER_TXT_110061,Orange Japanese Piggy
PROPMOVER_TXT_110062,White Japanese Piggy
PROPMOVER_TXT_110063,Light Japanese Piggy
PROPMOVER_TXT_110064,Baby Carrierbomb
PROPMOVER_TXT_110065,Baby Fefern
PROPMOVER_TXT_110066,Baby Wheelem
PROPMOVER_TXT_110067,Gacha Machine
PROPMOVER_TXT_110068,Skating Cat
PROPMOVER_TXT_110069,Bach
PROPMOVER_TXT_110070,Neo Purple Robot
PROPMOVER_TXT_110071,Neo Green Robot
PROPMOVER_TXT_110072,Neo Orange Robot
PROPMOVER_TXT_110073,Neo Yellow Robot
PROPMOVER_TXT_110074,Neo Black Robot
PROPMOVER_TXT_110075,Neo White Robot
PROPMOVER_TXT_110076,Pink Flying Froggy
PROPMOVER_TXT_110077,Green Flying Froggy
PROPMOVER_TXT_110078,Purple Flying Froggy
PROPMOVER_TXT_110079,Red Flying Froggy
PROPMOVER_TXT_110080,Black Flying Froggy
PROPMOVER_TXT_110081,Blue Flying Froggy
PROPMOVER_TXT_002016,Rex Potato
PROPMOVER_TXT_002017,Prince Potato
PROPMOVER_TXT_002159,Private Leo
PROPMOVER_TXT_002160,Noah
PROPMOVER_TXT_110082,Draco
PROPMOVER_TXT_110083,Pink Axolotl
PROPMOVER_TXT_110084,Yellow Axolotl
PROPMOVER_TXT_110085,Purple Axolotl
PROPMOVER_TXT_110086,Blue Axolotl
PROPMOVER_TXT_110087,Red Axolotl
PROPMOVER_TXT_110088,Black Axolotl
PROPMOVER_TXT_110089,Traveling Merchant
PROPMOVER_TXT_110046,Red Spirit Dragon
PROPMOVER_TXT_110090,Green Spirit Dragon
PROPMOVER_TXT_110091,Yellow Spirit Dragon
PROPMOVER_TXT_400000,Andrew
PROPMOVER_TXT_110092,Molu
PROPMOVER_TXT_110093,Blue Flying Sheep
PROPMOVER_TXT_110094,Yellow Flying Sheep
PROPMOVER_TXT_110095,Red Flying Sheep
PROPMOVER_TXT_110096,Purple Flying Sheep
PROPMOVER_TXT_110097,Pink Flying Sheep
PROPMOVER_TXT_110098,Black Flying Sheep
PROPMOVER_TXT_110100,Silver Aibatt
PROPMOVER_TXT_110151,Purple Floating Oni
PROPMOVER_TXT_110152,Blue Floating Oni
PROPMOVER_TXT_110153,Green Floating Oni
PROPMOVER_TXT_110154,Red Floating Oni
PROPMOVER_TXT_110155,Ice Blue Floating Oni
PROPMOVER_TXT_110156,Black Floating Oni
PROPMOVER_TXT_110157,Orange Witch Cat
PROPMOVER_TXT_110158,Purple Witch Cat
PROPMOVER_TXT_110159,Green Witch Cat
PROPMOVER_TXT_110160,Red Witch Cat
PROPMOVER_TXT_110161,Blue Witch Cat
PROPMOVER_TXT_110162,White Witch Cat
PROPMOVER_TXT_110163,Purple Phantocat
PROPMOVER_TXT_110164,Blue Phantocat
PROPMOVER_TXT_110165,Green Phantocat
PROPMOVER_TXT_110166,Black Phantocat
PROPMOVER_TXT_110167,Red Phantocat
PROPMOVER_TXT_110168,White Phantocat
PROPMOVER_TXT_210093,Prismatic Cobra
PROPMOVER_TXT_210094,Twinstrike Cobra
PROPMOVER_TXT_210095,Tanuki Enforcer
PROPMOVER_TXT_210096,Tanuki Protector
PROPMOVER_TXT_210097,Wildwood Stalker
PROPMOVER_TXT_210098,Wildwood Chieftain
PROPMOVER_TXT_210099,Beast King Khan
PROPMOVER_TXT_210100,Small Kingster
PROPMOVER_TXT_110101,Kingster
PROPMOVER_TXT_110102,Captain Kingster
PROPMOVER_TXT_110103,Small Kraken
PROPMOVER_TXT_110104,Kraken
PROPMOVER_TXT_110105,Captain Kraken
PROPMOVER_TXT_110106,Small Creper
PROPMOVER_TXT_110107,Creper
PROPMOVER_TXT_110108,Captain Creper
PROPMOVER_TXT_110109,Small Naga
PROPMOVER_TXT_110110,Naga
PROPMOVER_TXT_110111,Captain Naga
PROPMOVER_TXT_110112,Small Atrox
PROPMOVER_TXT_110113,Atrox
PROPMOVER_TXT_110114,Captain Atrox
PROPMOVER_TXT_110115,Small Okean
PROPMOVER_TXT_110116,Okean
PROPMOVER_TXT_110117,Captain Okean
PROPMOVER_TXT_110118,Small Tigar
PROPMOVER_TXT_110119,Tigar
PROPMOVER_TXT_110120,Captain Tigar
PROPMOVER_TXT_110121,Small Dorian
PROPMOVER_TXT_110122,Dorian
PROPMOVER_TXT_110123,Captain Dorian
PROPMOVER_TXT_110124,Small Meral
PROPMOVER_TXT_110125,Meral
PROPMOVER_TXT_110126,Captain Meral
PROPMOVER_TXT_110127,Giant Kingster
PROPMOVER_TXT_110128,Giant Kraken
PROPMOVER_TXT_110129,Giant Creper
PROPMOVER_TXT_110130,Giant Naga
PROPMOVER_TXT_110131,Giant Atrox
PROPMOVER_TXT_110132,Giant Okean
PROPMOVER_TXT_110133,Giant Tigar
PROPMOVER_TXT_110134,Giant Dorian
PROPMOVER_TXT_110135,Giant Meral
PROPMOVER_TXT_110136,Violet Kingster
PROPMOVER_TXT_110137,Violet Kraken
PROPMOVER_TXT_110138,Violet Creper
PROPMOVER_TXT_110139,Violet Naga
PROPMOVER_TXT_110140,Violet Atrox
PROPMOVER_TXT_110141,Violet Okean
PROPMOVER_TXT_110142,Violet Tigar
PROPMOVER_TXT_110143,Violet Dorian
PROPMOVER_TXT_110144,Violet Meral
PROPMOVER_TXT_110145,Blue Flying Sheep
PROPMOVER_TXT_110146,Yellow Flying Sheep
PROPMOVER_TXT_110147,Red Flying Sheep
PROPMOVER_TXT_110148,Purple Flying Sheep
PROPMOVER_TXT_110149,Pink Flying Sheep
PROPMOVER_TXT_110150,Black Flying Sheep
PROPMOVER_TXT_210151,Rainbow Race Officer
PROPMOVER_TXT_210152,Water Totem Pole
PROPMOVER_TXT_210153,Wind Totem Pole
PROPMOVER_TXT_210154,Earth Totem Pole
PROPMOVER_TXT_210155,Fire Totem Pole
PROPMOVER_TXT_210156,Electric Totem Pole
PROPMOVER_TXT_210157,Twinstrike Den Mother
PROPMOVER_TXT_210158,The Wilds Guard
PROPMOVER_TXT_210159,Pau Pau
PROPMOVER_TXT_210160,Kammie
PROPMOVER_TXT_210161,BoBu
PROPMOVER_TXT_210162,Talus
PROPMOVER_TXT_210163,Inventor Remi
PROPMOVER_TXT_210164,Sunny Pang
PROPMOVER_TXT_210165,'s Artifact
PROPMOVER_TXT_210166,Tanuki Trainee
PROPMOVER_TXT_210167,Wildwood Shaman
PROPMOVER_TXT_001312,Charlie
PROPMOVER_TXT_210168,Red Patrol Dog
PROPMOVER_TXT_210169,Purple Patrol Dog
PROPMOVER_TXT_210170,Cyan Patrol Dog
PROPMOVER_TXT_210171,Blue Patrol Dog
PROPMOVER_TXT_210172,Black Patrol Dog
PROPMOVER_TXT_210173,White Patrol Dog
PROPMOVER_TXT_110169,Wild Turkey
PROPMOVER_TXT_210174,Red Rolling Clown
PROPMOVER_TXT_210175,Purple Rolling Clown
PROPMOVER_TXT_210176,Green Rolling Clown
PROPMOVER_TXT_210177,Pink Rolling Clown
PROPMOVER_TXT_210178,Blue Rolling Clown
PROPMOVER_TXT_210179,White Rolling Clown
PROPMOVER_TXT_001313,Thief Santa
PROPMOVER_TXT_001314,Santa
PROPMOVER_TXT_400001,Red Snowman
PROPMOVER_TXT_400002,Purple Snowman
PROPMOVER_TXT_400003,Pink Snowman
PROPMOVER_TXT_400004,Green Snowman
PROPMOVER_TXT_400005,Blue Snowman
PROPMOVER_TXT_400006,Black Snowman
PROPMOVER_TXT_400007,Red Snowy Cat
PROPMOVER_TXT_400008,Pink Snowy Cat
PROPMOVER_TXT_400009,Green Snowy Cat
PROPMOVER_TXT_400010,Blue Snowy Cat
PROPMOVER_TXT_400011,Purple Snowy Cat
PROPMOVER_TXT_400012,Black Snowy Cat
PROPMOVER_TXT_400013,Blue Wonderful Dog
PROPMOVER_TXT_400014,Pink Wonderful Dog
PROPMOVER_TXT_400015,Green Wonderful Dog
PROPMOVER_TXT_400016,Yellow Wonderful Dog
PROPMOVER_TXT_400017,Purple Wonderful Dog
PROPMOVER_TXT_400018,Red Wonderful Dog
PROPMOVER_TXT_001316,Guest Book
PROPMOVER_TXT_001315,Kalgas
PROPMOVER_TXT_001317,Artifact
PROPMOVER_TXT_400019,Brown Cub
PROPMOVER_TXT_400020,Purple Cub
PROPMOVER_TXT_400021,Blue Cub
PROPMOVER_TXT_400022,Green Cub
PROPMOVER_TXT_400023,White Cub
PROPMOVER_TXT_400024,Black Cub
PROPMOVER_TXT_400025,Event Greemong
PROPMOVER_TXT_400200,[Event] Giant Wagsaac
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer
PROPMOVER_TXT_400202,[Event] Giant Bucrow
PROPMOVER_TXT_400203,[Event] Giant Totemia
PROPMOVER_TXT_400204,[Event] Giant Wheelem
PROPMOVER_TXT_400205,[Event] Giant Hoppre
PROPMOVER_TXT_400206,[Event] Giant Mushpoie
PROPMOVER_TXT_400207,[Event] Giant Watangka
