Key,English,French
UI_GUILDCOMBAT_OFFER_PRESENT_TIP,"For more information on Guild Siege rewards, please speak with [Guild Siege Manager] Donaris.",Parler avec le Manager des Guerres de Guildes Donaris pour obtenir votre récompense.
UI_GUILDCOMBAT_STATE_TITLE,Guild Siege Application Status,Etat des inscriptions
UI_GUILDCOMBAT_STATE_TIMELEFT,Time Left,Temps restant
UI_GUILDCOMBAT_STATE_TIMELEFT_TIP,Time until the next Guild Siege,La Guerre des Guildes débutera une fois ce délai écoulé
UI_GUILDCOMBAT_STATE_TOTALBID,Total Bid Amount:,Total des offres
UI_GUILDCOMBAT_STATE_TOTALBID_TIP,35% of the combined bids from the top 10 guilds is awarded to the winning guild.,La guilde victorieuse remporte 35% du total des frais d'inscription des 10 guildes.
UI_GUILDCOMBAT_STATE_BIDRANKING,Your Guild's Bid Rank,Votre position
UI_GUILDCOMBAT_STATE_BIDRANKING_TIP,"Only the top 10 guilds can join the Guild Siege. If your guild isn't in the top 10, you can't participate.","Si votre guilde n'a pas proposé une des 10 meilleures offres, vous ne pouvez participer à la Guerre des Guildes."
UI_GUILDCOMBAT_STATE_CURRENTMINIMUM,Your Guild's Current Bid,Votre offre
UI_GUILDCOMBAT_STATE_CURRENTMINIMUM_TIP,The amount your guild has currently bid to participate in the Guild Siege.,Frais d'inscription actuels engagés par votre guilde
UI_GUILDCOMBAT_STATE_APPLY,Apply,Appliquer
UI_GUILDCOMBAT_STATE_APPLY_TIP,Open the Guild Siege application window,Ouvrir le menu d'inscription à la Guerre des Guildes
UI_GUILDCOMBAT_STATE_REFRESH,Refresh,Rafraîchir
UI_GUILDCOMBAT_STATE_REFRESH_TIP,Refresh the current application status,Rafraîchir la liste des inscriptions
UI_GUILDCOMBAT_STATE_LIST_TIP,Shows all applicants and their bid ranks,Seules les 10 guildes ayant engagé les plus hauts frais d'inscription participent à la Guerre des Guildes.
UI_GUILDCOMBAT_CANCEL_TITLE,Cancel Guild Siege Application,Guerre de Guildes - Annuler l'inscription
UI_GUILDCOMBAT_CANCEL_MSG,Withdraw your application for the Guild Siege?,Souhaitez-vous renoncer à la Guerre des Guildes ?
UI_GUILDCOMBAT_SELECT_TITLE,Guild Siege Lineup,Composition de l'équipe
UI_GUILDCOMBAT_SELECT_CONNECTED,Online Guild Members,Membres de guilde connectés
UI_GUILDCOMBAT_SELECT_ENTRANT,Lineup,Liste des participants
UI_GUILDCOMBAT_SELECT_RIGHT_TIP,Add the selected member to the lineup,Ajouter un joueur à l'équipe
UI_GUILDCOMBAT_SELECT_LEFT_TIP,Remove the selected member from the lineup,Retirer un joueur de l'équipe
UI_GUILDCOMBAT_SELECT_UP_TIP,Move the selected member up in the lineup,Monter d'un cran dans la liste le joueur sélectionné
UI_GUILDCOMBAT_SELECT_DOWN_TIP,Move the selected member down in the lineup,Baisser d'un cran dans la liste le joueur sélectionné
UI_GUILDCOMBAT_SELECT_COMPLETE,Confirm,Achevé
UI_GUILDCOMBAT_SELECT_COMPLETE_TIP,Save and confirm the lineup,Valider la composition de l'équipe
UI_GUILDCOMBAT_SELECT_DEFENDER,Defender,Défenseur
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP,Designate the selected member as Defender,Sélection du défenseur
UI_GUILDCOMBAT_SELECT_REMAKE,Reset,Restructurer l'équipe
UI_GUILDCOMBAT_SELECT_REMAKE_TIP,Reset the lineup,Dissoudre l'équipe et réinscrire les membres
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP2,Opponents gain 1 bonus point when your guild's Defender is killed.,"Si le défenseur meurt au combat, l'adversaire obtiendra un bonus"
UI_GUILDCOMBAT_SELECT_INFO,Register your team. Starting team: %d members (Max participants: %d),Enregistrez votre équipe. Départ de %d membres (%d maximum)
UI_GUILDCOMBAT_SELECT_ENTRANT_TIP,Set your lineup here. The first 6 members in the lineup will enter the Guild Siege combat area first.,Choisissez les participants à la Guerre des Guildes. Les 5 membres sélectionnés entreront en premier dans l'arène.
UI_GUILDCOMBAT_SELECT_REMAKE_MAKEUP,Reset your lineup and start over?,Souhaitez-vous recomposer l'équipe pour la Guerre des Guildes ?
UI_GUILDCOMBAT_TELE_TITLE,Guild Siege Entry,Introduction au siège de guilde
UI_GUILDCOMBAT_TELE_MSG,Guild Siege entry is now open. Teleport to the entry NPC?,La Guerre des Guildes va commencer !! Êtes-vous prêt à entrer dans l'arène ?
UI_GUILDCOMBAT_JOIN_TITLE,Enter Guild Siege Arena,Entrer dans l'arène de la Guerre des Guildes
UI_GUILDCOMBAT_JOIN_MSG,Enter the Guild Siege Arena now?,Souhaitez-vous entrer dans l'arène ?
UI_NETWORK_ERROR_TITLE,Network Error,Erreur réseau
UI_NETWORK_ERROR_MSG,"A network error happened, please check your connection and login again.","Une erreur réseau s'est produite, veuillez vérifier votre connexion et vous reconnecter."
UI_GUILDCOMBAT_JOINWAR_TITLE,Select Entry Zone,Lieu de résurrection
UI_GUILDCOMBAT_JOINWAR_1_TIP,You have entered zone 1.,Vous allez entrer dans le premier secteur
UI_GUILDCOMBAT_JOINWAR_2_TIP,You have entered zone 2.,Vous allez entrer dans le second secteur
UI_GUILDCOMBAT_JOINWAR_3_TIP,You have entered zone 3.,Vous allez entrer dans le troisième secteur
UI_GUILDCOMBAT_JOINWAR_4_TIP,You have entered zone 4.,Vous allez entrer dans le quatrième secteur
UI_GUILDCOMBAT_JOINWAR_5_TIP,You have entered zone 5.,Vous allez entrer dans la 5ᵉ zone.
UI_GUILDCOMBAT_JOINWAR_6_TIP,You have entered zone 6.,Vous allez entrer dans la 6ᵉ zone.
UI_GUILDCOMBAT_JOINWAR_7_TIP,You have entered zone 7.,Vous allez entrer dans la 7ᵉ zone.
UI_GUILDCOMBAT_JOINWAR_8_TIP,You have entered zone 8.,Vous allez entrer dans la 8ᵉ zone.
UI_GUILDCOMBAT_JOINWAR_SELECT,Select the zone you wish to enter.,Sélectionner une zone d'admission
UI_GUILDCOMBAT_JOINWAR_MSG,"In %d seconds, you will enter zone %s.","Après %d, vous entrez en combat %s."
UI_GUILDCOMBAT_JOINWAR_RANDOM,Random,Aléatoire
UI_CHAT_ADMIN,[Admin] %s,[Admin] %s
UI_GUILDCOMBAT_RATE,Guild Rankings,Classement guildes
UI_GUILDCOMBAT_PERSON_RATE,Player Rankings,Classement joueurs
UI_TOOLTIP_EXPBOX,#b%s's EXP box#nb\nTime left: %s,#bBoîte d'expérience de %s#nb\nTemps restant: %s
UI_GUILDCOMBAT_JOIN_READY,You will enter the combat area when one of your guildmates is defeated.,Entrez en combat quand un membre de la guilde est vaincu.
UI_GUILDCOMBAT_JOIN_READY2,Prepare yourself!,Préparez vous !
UI_GUILDCOMBAT_LOG_REALTIME,[%s]%s [%s] defeated [%s]%s [%s] and gained %d points.,[%s]%s [%s] a tué [%s]%s [%s] et a gagné %d points.
UI_GUILDCOMBAT_LOG_MASTER,Guild Master,Maître de guilde
UI_GUILDCOMBAT_LOG_DEFENDER,Defender,Défenseur
UI_GUILDCOMBAT_RESULT_TITLE,Guild Siege Results,Classement des guildes et classement individuel
UI_GUILDCOMBAT_RESULT_GUILD,Guild Rankings,Classement de guilde
UI_GUILDCOMBAT_RESULT_MEMBER,Player Rankings,Classement individuel
UI_GUILDCOMBAT_RESULT_RANK,Rankings,Général
UI_GUILDCOMBAT_RESULT_LOG,Battle Log,Journal de bataille
UI_GUILDCOMBAT_LOG_GUILD,[%s],[%s]
UI_GUILDCOMBAT_LOG1,Basic Point +2,Points par ennemi +2 pts
UI_GUILDCOMBAT_LOG2,Guild Master Bonus +1,Bonus du maître de guilde +1
UI_GUILDCOMBAT_LOG3,Defender Bonus +1,Bonus du défenseur +1
UI_GUILDCOMBAT_LOG4,Kill bonus +1,Bonus ennemi +1
UI_GUILDCOMBAT_LOG5,Resurrecting Bonus +1,Bonus chance de résurrection +1
UI_GUILDCOMBAT_LOG6,Killing streak Bonus +%d,Bonus de série de meurtres +%d
UI_GUILDCOMBAT_LOG_POINT,(%d grade),(%d grade)
UI_GUILDCOMBAT_LOG_ATTACK,Attack,Attaque
UI_GUILDBANK_GUILDCOMBAT_CLOAK_TIP,Create a Dragon Cloak (Requires winning the Guild Siege),Création de la cape de dragon (condition: pour la guilde qui remporte la guerre de guilde).
UI_GUILDBANK_GUILDCOMBAT_CREATE_CLOAK,"Creating a Dragon Cloak costs 10,000 Penya. Create it now?",Il faut 10 000 pénya pour créer une Cape de Dragon. Souhaitez-vous poursuivre ?
UI_GUILDCOMBAT_RANKING_TITLE,Guild Siege Player Rankings,Classement individuel des Guerres de Guildes
UI_GUILDCOMBAT_RANKING_RANK,Rank,Rang
UI_GUILDCOMBAT_RANKING_POINT,Points,Points
UI_WORLD_DEVICEMOTION_TIP,Motion,Animation
UI_WORLD_TURBO_TIP,Fuel,Carburant
UI_NAVIGATOR_SHIP,Ship,Navire
UI_OPTION_TOON_STYLE,Outline,Cartoon
UI_OPTION_RIM_OUTLINE,Rim Outlines,Contour Cartoon
UI_APP_WIKI_TIP,Browse the Flyffipedia,Utiliser le Wiki.
UI_ROSHAMBO_OPEN_CONFIRM,I challenge you to a game of Rock-Paper-Scissors!,Souhaitez-vous jouer au Jeu du Flyffoumi ?
UI_ROSHAMBO_TITLE,Rock-Paper-Scissors,Jeu du Flyffoumi
UI_ROSHAMBO_VS,VS,VS
UI_ROSHAMBO_SCISSOR,Scissors,CISEAUX
UI_ROSHAMBO_ROCK,Rock,PIERRE
UI_ROSHAMBO_PAPER,Paper,FEUILLE
UI_ROSHAMBO_WINNINGCOUNT,%d win(s),%d victoire(s)
UI_ROSHAMBO_DEFEAT,You Lose!,Vous avez été vaincu au jeu du Flyffoumi.
UI_ROSHAMBO_WIN_TITLE,You Win!,Victoire !
UI_ROSHAMBO_WIN_END,End,Fin
UI_ROSHAMBO_WIN_NEXT,Next,Suivant
UI_ROSHAMBO_WIN_MSG,"Press ""End"" to claim your current prize and stop playing, or press ""Next"" to keep playing for more prizes.","Cliquer sur Fin pour obtenir votre récompense, ou sur Rejouer pour rejouer et tenter d'obtenir la récompense suivante."
UI_ROSHAMBO_WIN_MSG2,"Note: If you keep playing, you will forfeit your current prize.","Faites votre choix judicieusement, vous perdrez votre récompense actuelle si vous cliquez sur le bouton Rejouer."
UI_ROSHAMBO_WIN_MSG3,"Congratulations, you won %d time(s)! You receive %s x%d.","Félicitations, vous avez gagné %d fois d'affilée ! Vous recevez %s x%d en récompense."
UI_EXCHANGE_COUNT_TITLE,Input Item Quantity,Quantité
UI_EXCHANGE_COUNT_MSG,How many?,Entrez la quantité :
UI_EXCHANGE_COUNT_LABEL,Number:,Quantité :
UI_TOOLTIP_PET_REAR,[Raised Pet],(Familier)
UI_TOOLTIP_PET_PICKUP,[Pickup Pet],(Ramasseur)
UI_PET_GRADE_0,Egg,Œuf
UI_PET_GRADE_1,F Tier,Classe F
UI_PET_GRADE_2,E Tier,Classe E
UI_PET_GRADE_3,D Tier,Classe D
UI_PET_GRADE_4,C Tier,Classe C
UI_PET_GRADE_5,B Tier,Classe B
UI_PET_GRADE_6,A Tier,Classe A
UI_PET_GRADE_7,S Tier,Classe S
UI_PET_EXP_MAX,EXP: 99.99%,Exp : 99.99%
UI_PET_EXP,EXP: %.2f%%,Exp : %.2f%%
UI_TOOLTIP_ABILITY,Bonus,Spécial
UI_PET_HP,Energy: %d / %d,Énergie : %d / %d
UI_PET_LEVEL,Lv%d,Lv%d
UI_PET_DEAD,(DEAD),(Mort)
UI_PET_REROLL_TIER,Scroll-rerolled tier:,Niveau réinitialisé du parchemin :
UI_TARGET_CLEAR,Clear target,Fermer la cible
UI_OPTION_TAB_UI,Interface,Interface
UI_OPTION_AUTO_ATTACK,Auto Attack,Attaques automatiques
UI_OPTION_FIXED_CAMERA,Fixed Camera,Caméra fixe
UI_OPTION_OTHER_DAMAGES,Display All Damage,Afficher tous les dégâts
UI_OPTION_HIDE_OTHER_PLAYERS,Hide Other Players,Cacher les autres joueurs
UI_OPTION_TRANSPARENT_CHAT,Transparent chat,Chat transparent
UI_OPTION_RIGHT_CLICK_MENU,Right-Click Player Menu,Clic droit pour le menu
UI_OPTION_TOP_PLAYER_GAUGES,MP & FP Gauges,Jauges de PM et PF
UI_OPTION_TOP_PLAYER_GAUGES_TIP,Enables FP & MP gauges above the player.,Affiche les barres de PF et PM au-dessus du joueur.
UI_OPTION_SELECT_PETS,Select Pets,Sélection des Familiers
UI_FACE_SHOP_TITLE,Plastic Surgery,Institut de beauté
UI_FACE_SHOP_BASE_FACE,Current Face,Classique
UI_FACE_SHOP_NEW_FACE,New Face,Original
UI_TOOLTIP_SPELL_RANGE,Spell Range: %d,Portée du sort : %d
UI_TOOLTIP_COMBO_TYPE,Combo: %s,Combo : %s
UI_TOOLTIP_COMBO_STEP,Starter,Commencer
UI_TOOLTIP_COMBO_CIRCLE,Link,Continuer
UI_TOOLTIP_COMBO_FINISH,Finisher,Terminer
UI_TOOLTIP_BASE_DAMAGE,Base Damage: %d ~ %d,Dégâts de base : %d ~ %d
UI_TOOLTIP_DMG_MUL,Damage Multiplier: %.2f,Multiplicateur de dégâts : %.2f
UI_TOOLTIP_SCALE_ATTACK,Attack Scaling,Augmentation des dégâts
UI_TOOLTIP_SCALE_HEAL,Heal Scaling,Augmentation des soins
UI_TOOLTIP_SCALE_TIME,Time Scaling,Augmentation de la durée
UI_TOOLTIP_SCALE_CHARGE,Dec. Charging Time Scaling,Réduction du temps de charge
UI_TOOLTIP_SCALE_PARAM,Scaling,Augmentation
UI_TOOLTIP_SCALE_PARAM_PER,per,par
UI_TOOLTIP_SCALE_PARAM_MAX,max,max
UI_TOOLTIP_PVP,PvP,JcJ
UI_TOOLTIP_PVE,PvE,JcE
UI_TOOLTIP_AROUND,Around,Autour
UI_TOOLTIP_BASE_HEAL,Base Heal: %d,Soins de base : %d
UI_TOOLTIP_BASE_HEAL_MP,Base MP Heal: %d,Soins de base en PM : %d
UI_TOOLTIP_BASE_HEAL_FP,Base FP Heal: %d,Soins de base en PF : %d
UI_TOOLTIP_BASE_TIME,Base Time: %.2d:%.2d.%.3d,Temps de base : %.2d:%.2d.%.3d
UI_TOOLTIP_BASE_TIME_PVP,/ %.2d:%.2d (PvP & Giants),/ %.2d:%.2d (JcJ et Géants)
UI_TOOLTIP_PROBABILITY,Probability: %d%%,Probabilité : %d%%
UI_TOOLTIP_PROBABILITY_PVP,/ %d%% (PvP & Giants),/ %d%% (JcJ et Géants)
UI_TOOLTIP_PROBABILITY_FLYBACK,Knockdown Probability: %d%%,Probabilité de renversement : %d%%
UI_TOOLTIP_COOLDOWN,Cooldown: %.2d:%.2d,Temps de recharge : %.2d:%.2d
UI_TOOLTIP_COOLDOWN_PVP,/ %.2d:%.2d (PvP),/ %.2d:%.2d (JcJ)
UI_TOOLTIP_COOLDOWN_ONLY_PVP,Cooldown: %.2d:%.2d (PvP),Temps de Recharge : %.2d:%.2d (JcJ)
UI_TOOLTIP_COOLDOWN_ONEND,(After Expiry),(Après expiration)
UI_TOOLTIP_CASTING,Casting Time: %.2d:%.2d,Durée d'incantation : %.2d:%.2d
UI_TOOLTIP_CHARGING,Charging Time: %.2d:%.2d,Temps de charge : %.2d:%.2d
UI_NEWCHAR_FACE,Face,Visage
UI_NEWCHAR_HAIR,Hair,Cheveux
UI_NEWCHAR_HAIR_COLOR,Hair Color,Couleur des cheveux
UI_WORLD_ZOOM_LEVEL,%dX Zoom. Press Scroll Lock to cycle zoom levels.,Zoom x%d. Appuyez sur la touche Arrêt Défil. pour modifier.
UI_KEYBIND_CHAR_CONTROL,Movement Keys,Touches de déplacement
UI_KEYBIND_MOVE_FORWARD,Move Forward,Avancer
UI_KEYBIND_MOVE_BACKWARD,Move Backward,Reculer
UI_KEYBIND_TURN_LEFT,Turn Left,Tourner à gauche
UI_KEYBIND_TURN_RIGHT,Turn Right,Tourner à droite
UI_KEYBIND_JUMP,Jump,Sauter
UI_KEYBIND_WALK,Toggle Run/Walk,Basculer Course/Marche
UI_KEYBIND_SKILL_COMBO,Action Slot,Barre de combo
UI_KEYBIND_CLEAR_TARGET,Clear Target,Déselectionner la cible
UI_KEYBIND_TRACE_TARGET,Follow Target,Suivre la cible
UI_KEYBIND_SELECT_TARGET,Cycle Targets (PvP),Sélectionner la cible JcJ
UI_KEYBIND_APPLETS,Windows,Fenêtres
UI_KEYBIND_CAMERA,Camera Controls,Contrôle de la caméra
UI_KEYBIND_CAMERA_LEFT,Rotate Left,Tourner à gauche
UI_KEYBIND_CAMERA_RIGHT,Rotate Right,Tourner à droite
UI_KEYBIND_CAMERA_UP,Rotate Up,Tourner vers le haut
UI_KEYBIND_CAMERA_DOWN,Rotate Down,Tourner vers le bas
UI_KEYBIND_ZOOM_IN,Zoom In,Zoomer
UI_KEYBIND_ZOOM_OUT,Zoom Out,Dézoomer
UI_KEYBIND_ZOOM_LEVEL,Toggle Zoom,Changer le zoom
UI_KEYBIND_TASKBAR,Taskbar Functions,Fonctions de la barre d'outils
UI_KEYBIND_TASKBAR_N,Taskbar %d,Barre d'outils n°%d
UI_KEYBIND_TASKBAR_SLOT,Taskbar Slot %d,Emplacement n°%d
UI_KEYBIND_TASKBAR2_SLOT,2nd Bar Slot %d,Emplacements de 2e barre : %d
UI_KEYBIND_TASKBAR3_SLOT,3rd Bar Slot %d,Emplacements de 3e barre : %d
UI_KEYBIND_TASKBAR2,Additional Taskbars,Barres supplémentaires
UI_KEYBIND_FULLSCREEN,Toggle Fullscreen,Plein écran
UI_KEYBIND_MAIN_MENU,Main Menu,Menu principal
UI_KEYBIND_TOGGLE_UI,Hide/Show UI,Afficher/masquer l'IU
UI_KEYBIND_TOGGLE_SCREENSHOT,Screenshot Mode,Mode de capture d'écran
UI_KEYBIND_GAME,Game Functions,Fonctionnalités de jeu
UI_KEYBIND_NONE,Not Bound,Pas de touche associée
UI_KEYBIND_UNBIND,Unbind key,Supprimer la touche
UI_KEYBIND_TITLE,Keys,Touches
UI_KEYBIND_RESET,Reset,R. A. Z.
UI_UPGRADECARD_TITLE,Upgrade Suit Socket Cards,Amélioration de Cartes
UI_UPGRADECARD_REGISTER,Insert suit cards.,Insérez des cartes à fusionner.
UI_UPGRADECARD_INFO,Fuse 10 suit cards for a chance to get 1 higher-grade card.,Fusionnez 10 cartes pour recevoir 1 carte de qualité supérieure.
UI_RESHUFFLECARD_TITLE,Weapon Socket Card Reroll,Remaniement de Carte de Piercing d'Arme
UI_RESHUFFLECARD_REGISTER,Insert weapon cards to use as materials.,Insérez des cartes d'arme à fusionner.
UI_RESHUFFLECARD_INFO,Fuse 3 weapon cards to receive 1 card of the same grade.,Fusionnez 3 cartes d'arme pour recevoir 1 carte de même qualité.
UI_RESHUFFLECARD_CONFIRM,Rerolling will consume the material cards. Proceed?,"Si vous remélangez les cartes, les cartes utilisées disparaitront.\nVoulez-vous continuer ?"
UI_CONVERTSOULLINK_TITLE,Convert to Soul-Linked,Convertir un objet lié
UI_CONVERTSOULLINK_INFO,"The item will become soul-linked and can no longer be sold to NPCs. You can use this process to stack identical items that otherwise cannot be stacked due to differing properties. Note: Soul-linked items cannot be traded, and this action cannot be undone.",Vous pouvez convertir un objet lié.
UI_CONVERTSOULLINK_CONFIRM,This action cannot be undone.\nProceed?,L'objet à convertir ne peut être récupéré.\nSouhaitez-vous continuer ?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,Cet objet ne peut pas être converti.
UI_GUILD_SCROLLGADD_CONFIRM,This scroll permanently increases your guild's member limit by 5. It only applies to your current guild and will not affect any guild you join later. Use it now?,"Ce parchemin va augmenter de manière permanente le nombre maximum de joueurs dans la guilde de 5. Si vous joignez une autre guilde, il n'aura pas d'effet sur la nouvelle guilde. Voulez-vous continuer ?"
UI_GUILD_TOOLTIP_EXP,EXP:,Exp. :
UI_GUILD_TOOLTIP_GOLD,Penya:,Penya :
UI_GUILD_TOOLTIP_LEVEL,#bNext level: %d#nb,#bProchain niveau %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,Changer de canal
UI_CHANGECHANNEL_MSG,Select channel:,Choix de canal :
UI_REPORT_TITLE,Report,Signalement
UI_REPORT_PLAYER_LABEL,Player,Joueur
UI_REPORT_REASON_LABEL,Reason,Raison
UI_REPORT_MESSAGE_LABEL,Message,Envoyer un message
UI_REPORT_SEND,Send,Envoyer
UI_REPORT_REASON0,Botting,Utilisation de bots ou de scripts
UI_REPORT_REASON1,Real money transfer,Transaction en argent réel
UI_REPORT_REASON2,Cheating / hacking,Triche / hack
UI_REPORT_REASON3,Bad behavior,Mauvais comportement
UI_REPORT_REASON4,Insults,Insultes
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,Voulez-vous vraiment signaler %s ?\n\nAbuser de cette fonction peut entraîner la suspension de votre compte.
UI_APP_ACHIEVEMENTS_TIP,View your achievements.,Affiche le Menu des Succès.
UI_ACHIEVEMENTS_TITLE,Achievements,Succès
UI_ACHIEVEMENTS_GENERAL_TAB,General,Général
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Monstres
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Consommables
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Titres & Badges
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Évènements
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Temps de jeu
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,Connexions consécutives
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,Connexions totales
UI_ACHIEVEMENTS_DESCRIPTION,Description,Description
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Ce succès est lié à votre compte.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,Monstre(s) à tuer : %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,Objet(s) à utiliser : %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Récompenses
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Titre : #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Niveau %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Déjà reçu
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penyas :
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,- Objet(s) : %s
UI_ACHIEVEMENTS_REWARD_ATK,Increased Attack against target(s): %d%%,- Taux d'attaque sur cible(s) : %d%%
UI_ACHIEVEMENTS_PROGRESSION,Achievement Progress,Progression des succès
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Niveau %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Attaque +%s%%
UI_ACHIEVEMENTS_NOTITLE,(No Title),Aucun
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Hide your title.,Ne pas afficher de titre.
UI_ACHIEVEMENTS_PVPTITLE,PvP Title,Titre JcJ
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(Actuellement ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Display your current PvP title.,Afficher votre titre JcJ actuel.
UI_ACHIEVEMENTS_TITLES_SELECT,Apply,Sélectionner
UI_ACHIEVEMENTS_TITLES_FROM,Unlocked By,De
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Recevoir
UI_ACHIEVEMENTS_CLAIMTIP,Claim your rewards,Recevoir vos récompenses !
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Try your luck and see what you get today!,Faites tourner la roue ! La chance vous sourira-t'elle aujourd'hui ?
UI_ACHIEVEMENTS_AVAILABLE,Available,Disponible
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,Ce succès a été achevé !
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Niveau de groupe requis : %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Points de groupe requis : %d
UI_PARTY_PERMANENT_CONFIRM,This scroll will transform your party into a permanent party. Offline members will no longer be removed automatically. This scroll applies only to your current party and will not affect any party you create or join later. Use it now?,"Les membres de votre groupe ne seront plus expulsés automatiquement lorsqu'ils sont hors ligne. Si vous créez ou rejoignez un nouveau groupe, cet effet ne fonctionnera pas sur le nouveau groupe. Voulez-vous continuer ?"
UI_PARTY_PERMANENT,Permanent Party,Groupe permanent
UI_SEARCHPARTY_TITLE,Search Party,Rech. groupe
UI_SEARCHGUILD_TITLE,Search Guild,Rech. guilde
UI_GROUPSEARCH,Search,Rechercher
UI_TOOLTIP_TRANSMUTE,Transmutation:,Transmutation :
UI_TOOLTIP_RARITY,Rarity:,Rareté :
UI_TOOLTIP_RARITY_NORMAL,Common,Commun
UI_TOOLTIP_RARITY_RARE,Uncommon,Peu commun
UI_TOOLTIP_RARITY_STRONG,Rare,Rare
UI_TOOLTIP_RARITY_UNIQUE,Unique,Unique
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,Très rare
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,Ultime
UI_WORLD_CASTING,Casting,Incant.
UI_WORLD_HARVESTING,Harvesting,Récolte
UI_WORLD_OPENING,Opening,Ouverture
UI_WORLD_CHARGING,Charging,En chargement
UI_NAVIGATOR_LOCALTIME,Local Time,Heure locale :
UI_NAVIGATOR_SERVERTIME,Server Time,Heure du serveur :
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,Heure de Madrigal
UI_UPGRADESAFE_STOP,Stop,Arrêter
UI_UPGRADESAFE_RESET,Reset,R. A. Z.
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,Dés de puissance
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sunstone,Orichalque
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,Carte
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb par tentative
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,Perçage visé
UI_UPGRADESAFE_TARGET,Upgrade Goal,Niveau visé
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,Perçage actuel
UI_UPGRADESAFE_CURRENT,~Current Value~,Niveau actuel
UI_SEARCHGROUP_MODE_NO,Not Listed,Non listé
UI_SEARCHGROUP_MODE_CONFIRM,Requires Leader Approval,Sur acceptation
UI_SEARCHGROUP_MODE_FREE,Open to Anyone,Ouvert à tous
UI_GROUPSEARCH_REFRESH,Refresh,Rafraîchir
UI_GROUPSEARCH_FILTER,Filter:,Filtrer :
UI_GROUPSEARCH_SORT,Sort:,Trier :
UI_GROUPSEARCH_PARTYNAME,Party Name,Nom de groupe
UI_GROUPSEARCH_GUILDNAME,Guild Name,Nom
UI_GROUPSEARCH_LEADER,Leader,Chef
UI_GROUPSEARCH_MASTER,Master,Maître
UI_GROUPSEARCH_LEVEL,Level,Niveau
UI_GROUPSEARCH_MEMBERS,Members,Membres
UI_GROUPSEARCH_BUFFS,Buffs,Buffs
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,Niv. du leader
UI_GROUPSEARCH_LEADERNAME,Leader Name,Nom du leader :
UI_GROUPSEARCH_MASTERLEVEL,Master Level,Nom du maître :
UI_GROUPSEARCH_MASTERNAME,Master Name,Chef
UI_GROUPSEARCH_ALL,All,Tous
UI_GROUPSEARCH_FRIENDS,Friend Leaders,Leaders amis
UI_GROUPSEARCH_STRANGERS,Non-Friend Leaders,Leaders inconnus
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,Maîtres amis
UI_GROUPSEARCH_MASTERSTRANGERS,Non-Friend Masters,Maîtres inconnus
UI_GROUPSEARCH_JOIN,Join,Rejoindre
