Key,English,French
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,Vous ne pouvez pas utiliser d'Elytre pour fuir de l'arène.
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,Vous ne pouvez pas utiliser Téléportation ici.
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,Souhaitez-vous changer de classe? Vos points de statistiques seront alors remis à zéro.
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,Félicitations ! Vous êtes devenu un %s.
TEXTCLIENT_RETURN_USEITEM,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?,Les effets de cet objet se dissiperont 4 heures après avoir été équipé (si vous ne l'avez pas remis dans l'inventaire). Souhaitez-vous l'utiliser ?
TEXTCLIENT_LIMITZONE_USE,Unable to use item in the limit zone.,Il est impossible d'utiliser cet objet ici.
TEXTCLIENT_ON_EVENT,The '%s' event is underway! Visit %s for event details!,L'évènement '%s' est en cours ! Visitez %s pour plus de détails !
TEXTCLIENT_ON_EVENT_DESC,The '%s' event is underway! %s,L'évènement '%s' est en cours ! %s
TEXTCLIENT_START_EVENT,The '%s' event has just started. Visit %s for event details!,L'évènement '%s' a commencé ! Visitez %s pour plus de détails !
TEXTCLIENT_START_EVENT_DESC,The '%s' event has just started. %s,L'évènement '%s' a commencé ! %s
TEXTCLIENT_END_EVENT,The '%s' event is over.,L'évènement '%s' est terminé.
TEXTCLIENT_ARENA_DISABLED,Arena is not available on this channel.,L'arène n'est pas disponible sur ce canal.
TEXTCLIENT_CREATEMON_F_15,Summoning should be used on players that are 15 meters or closer to you.,L'invocation doit être utilisée dans un rayon de 15m.
TEXTCLIENT_CREATEMON_F_AREA,You can not summon there.,Vous ne pouvez pas invoquer à l'endroit sélectionné.
TEXTCLIENT_CREATEMON_S,You have summoned %s.,Vous avez invoqué %s.
TEXTCLIENT_PRIORITYSUMMONMOB,This monster was summoned by %s. You cannot attack it.,Ce monstre a été invoqué par %s. Vous ne pouvez pas l'attaquer.
TEXTCLIENT_CREATEMON_LIMIT,You cannot summon anymore monsters. Please wait and try again.,Vous ne pouvez plus invoquer de monstres. Veuillez essayer plus tard.
TEXTCLIENT_GETPKPOINT,You recovered your Karma points by %d.,Vous gagnez %d points de Karma.
TEXTCLIENT_DECPKPOINT,%d Karma points have been reduced.,Vous perdez %d points de Karma.
TEXTCLIENT_PK_MARKETNOUSE,You cannot use stores if your Karma grade is Vicious.,Votre Karma ne vous permet pas de visiter la boutique.
TEXTCLIENT_PKDEAD,You have been slain by %s.,Vous avez été vaincu par %s.
TEXTCLIENT_GETFAMEPOINT,You gained %d fame points.,Vous avez gagné %d points de Réputation.
TEXTCLIENT_DECFAMEPOINT,You lost %d fame points.,Vous avez perdu %d points de Réputation.
TEXTCLIENT_BANKWRONGPASS,Wrong password. Please try again.,Mot de passe erroné. Merci de bien vouloir réessayer.
TEXTCLIENT_BANKFULL,The bank is full.,La banque est pleine.
TEXTCLIENT_PK_LEVEL_GAP,Unable to duel. Level gap is more than 30.,Vous ne pouvez pas vous battre en duel avec plus de 30 niveaux d'écart.
TEXTCLIENT_PK_SAFETY_NO,You cannot duel in a safety zone.,Vous ne pouvez pas vous battre en duel dans une zone de sécurité.
TEXTCLIENT_PK_SAME_NO,You can duel only if the other player is in the same place as you.,Vous ne pouvez pas vous battre en duel si l'autre joueur ne se trouve pas dans la même zone.
TEXTCLIENT_PK_CHANGEJOB_NO,You can only duel after your 1st job-change.,Vous ne pouvez pas vous battre en duel en tant que Vagabond.
TEXTCLIENT_PK_PARTY_LIMIT,You cannot duel with party members.,Vous ne pouvez pas vous battre en duel avec les autres membres du groupe.
TEXTCLIENT_PK_MODE_REJECT,The other player is in duel rejection mode.,Ce joueur n'est pas disposé à se battre en duel.
TEXTCLIENT_DUELNO,%s refused to duel.,%s a refusé le duel.
TEXTCLIENT_DUELSTART,Duel with %s started!,Le duel contre %s a commencé !
TEXTCLIENT_DUELCANCEL,The duel has been cancelled.,Le duel a été annulé.
TEXTCLIENT_PK_NO_IPARTYLEADER,You are not the Party leader.,Vous n'êtes pas le leader du groupe.
TEXTCLIENT_PK_NO_UPARTYLEADER,The other member is not the Party leader.,L'autre membre n'est pas le leader du groupe.
TEXTCLIENT_PK_NO_DUEL,You cannot duel with the other player currently.,Vous ne pouvez pas faire de duel avec l'autre joueur actuellement.
TEXTCLIENT_PDSTART,Duel has started with %s party.,Le duel contre le groupe %s a commencé!
TEXTCLIENT_PVPLEAVE,"Party duel mode of %s was finished. If you join duel again, you will be penalized according to PK rules.","Le duel en groupe de %s est terminé. Si vous entrez de nouveau en duel, vous serez pénalisé conformément aux règles du monde de Flyff."
TEXTCLIENT_PDCANCEL,Duel has been cancelled.,Le duel a été annulé.
TEXTCLIENT_PDVICTORY,You won the party duel.,Vous avez remporté le duel.
TEXTCLIENT_PDLOSE,You lost the party duel.,Tu avez été vaincu en duel.
TEXTCLIENT_DONOTUSE_SHOP,You cannot use that item while using Hair Stylist or Plastic Surgeon.,Vous ne pouvez pas utiliser cet objet dans le Salon de coiffure ou de l'Institut de beauté.
TEXTCLIENT_CASHSHOP_NOACCOUNT,You cannot use the Flyff Shop without account. Please link an account.,Vous ne pouvez pas utiliser la Boutique Flyff sans compte. Veuillez lier un compte.
TEXTCLIENT_CASHSHOP_INVALIDPRODUCT,This product is invalid.,Ce produit n'est pas valide.
TEXTCLIENT_CASHSHOP_SERVEROFFLINE,Cannot use Flyff Shop because the server is offline.,Impossible d'utiliser la Boutique Flyff car le serveur est hors ligne.
TEXTCLIENT_CASHSHOP_LACKCASH,You don't have enough money to purchase the item. Reload your account before purchasing.,Vous n'avez pas assez d'argent pour acheter l'article. Rechargez votre compte avant d'acheter.
TEXTCLIENT_CASHSHOP_PURCHASEEXCEED,You reached the maximum amount of purchases per character for this product.,Vous avez atteint le nombre d'achats maximum par personnage pour cet objet.
TEXTCLIENT_CASHSHOP_UNKNOWNERROR,"Unknown error, please try again.","Erreur inconnue, veuillez réessayer."
TEXTCLIENT_CASHSHOP_PURCHASESUCCESS,Thank you for your purchase! If the inventory is full please make room and login again to receive the item.,"Merci pour votre achat ! Si l'inventaire est complet, veuillez faire de la place et vous reconnecter pour recevoir l'article."
TEXTCLIENT_CASHSHOP_INVALIDPLAYER,The player is invalid and cannot use Flyff Shop.,Le joueur n'est pas valide et ne peut pas utiliser la Boutique Flyff.
TEXTCLIENT_CASHSHOP_TIMEOVER,The operation is taking too much time. Please try again.,L'opération prend trop de temps. Veuillez réessayer.
TEXTCLIENT_FATHER,#cff0000ff I am your father!#nc,#cff0000ffJe suis ton père !#nc
TEXTCLIENT_MOTHER,#cff0000ff I am your mother!#nc,#cff0000ffJe suis ta mère !#nc
TEXTCLIENT_COMNOHAVECOM,Cannot cancel because you do not belong to a guild.,Impossible d'annuler car vous ne faites pas partie d'une guilde.
TEXTCLIENT_COMDELNOKINGPIN,Only the guild leader can disband the guild.,Seul le maître de guilde est habilité à dissoudre la guilde.
TEXTCLIENT_GUILDWARREQLV6,Your guild level has to be higher than 5 to declare a guild duel.,La guilde doit avoir atteint le niveau 6 pour déclarer une guerre.
TEXTCLIENT_GUILDWARSTILLNOWAR,Unable to declare war during guild duel.,Vous ne pouvez pas déclarer une nouvelle guerre pendant une Guerre des Guildes en cours.
TEXTCLIENT_GUILDWARNOTHINGGUILD,That Guild does not exist.,Cette guilde n'existe pas.
TEXTCLIENT_GUILDWAROTHERLV6,Unable to declare a guild duel. Opposing guild level is below 6.,La guilde adverse doit avoir atteint le niveau 6 pour entrer en guerre.
TEXTCLIENT_GUILDWARMASTEROFF,The opposing Guild Leader is offline.,Le maître de guilde adverse n'est pas connecté actuellement.
TEXTCLIENT_GUILDWARMEMBER10,The opposing guild must have at least 10 members.,La guilde adverse doit comporte plus de 10 membres pour entrer en guerre.
TEXTCLIENT_GUILDWAROTHERWAR,The other guild is already participating in a guild duel.,La guilde adverse est déjà engagé dans une Guerre des Guildes.
TEXTCLIENT_GUILDWARDECLINED,Opposing guild leader declined the duel.,Le chef de guilde opposé a refusé le duel.
TEXTCLIENT_GUILDWARNOFINDGUILD,Cannot find the guild that declared a guild duel.,Impossible de trouver la guilde ayant déclaré une Guerre des Guildes.
TEXTCLIENT_PK_NOFLIGHT_DURING,You cannot duel when only one player is flying.,Vous ne pouvez pas vous battre en duel en situation de vol.
TEXTCLIENT_GUILDWARERRORDUEL,You cannot duel during a guild duel.,Vous ne pouvez pas vous battre en duel pendant une Guerre des Guildes.
TEXTCLIENT_GUILDWARSTART,A guild duel has started between %s Guild and %s Guild.,Une Guerre des Guildes a démarré entre %s et %s.
TEXTCLIENT_GUILDWARSTILL,A guild duel between %s Guild and %s Guild is in progress.,Une Guerre des Guildes entre %s et %s est en cours.
TEXTCLIENT_GUILDWARDOING,You are at war with another guild.,Vous êtes déjà en guerre avec une autre guilde.
TEXTCLIENT_SHOUTAGREE,Shout messages allowed,Crier les messages est autorisés
TEXTCLIENT_SHOUTREFUSE,Shout messages refused,Crier les messages n'est plus autorisés
TEXTCLIENT_GUILDWARWIN_MASTER,A Guild Leader has been killed!,Le maître de guilde a été vaincu !
TEXTCLIENT_GUILDWARWIN_GIVEUP,Victory! Opponent guild has conceded.,La guilde adverse a abandonné la guerre.
TEXTCLIENT_GUILDWARWIN_TIMEUP,Victory by default!,Victoire !
TEXTCLIENT_GUILDWARWIN_KILLNUM,Victory due to number of opponents killed!,De nombreux joueurs de la guilde adverse ont été tués .
TEXTCLIENT_GUILDWARWIN,The guild duel between %s and %s has finished. The Guild %s has won. %s.,La Guerre entre %s et %s a été remportée par %s ! %s.
TEXTCLIENT_GUILDWARPEACE,%s and %s have agreed to a truce.,Un cessez-le-feu a été conclu entre les guildes %s et %s.
TEXTCLIENT_GUILDWARDRAW,The guild duel between %s and %s resulted in a tie.,La Guerre des Guildes entre %s et %s s'est conclue par un match nul.
TEXTCLIENT_GUILDWARNOETC,You are either not participating in a guild duel or have already given up.,"Vous ne participez pas à une Guerre des Guildes actuellement, ou avez déjà abandonné."
TEXTCLIENT_GUILDWARGIVEUP,%s of %s Guild has given up.,%s de la guilde %s a abandonné la guerre.
TEXTCLIENT_GUILDWARPEACEDECLINED,Opposing guild declined the truce.,La guilde adverse a refusé la trêve.
TEXTCLIENT_GUILDWARDEAD,"A warrior of %s Guild, %s, has been killed.","Un guerrier de %s Guild,%s, a été tué."
TEXTCLIENT_DISGUISE_DNT_WING,You cannot use a Trans and Glow item at the same time.,Vous ne pouvez pas utiliser une Morph et une Elytre en même temps.
TEXTCLIENT_NOTUSESKILL_ITEMUSE,You used the same item earlier. Try again after its effects have worn off.,Vous avez déjà utilisé cet objet précédemment. Réessayez quand ses effets se seront dissipés.
TEXTCLIENT_COUPLERING_ERR01,You have engraved the name '%s' on this ring. Give it to your sweetheart!,Le nom de %s a déjà été gravé dans l'anneau. Offrez-le à votre bien-aimé(e).
TEXTCLIENT_COUPLERING_CARVE,An engraving reads '%s'. Give it to your sweetheart!,Le nom de %s a été gravé dans l'anneau. Offrez-le à votre bien-aimé(e).
TEXTCLIENT_COUPLERING_NOTONLINE,The player with the name engraved on this ring is offline.,Le joueur dont le nom est gravé sur cette bague n'est pas en ligne.
TEXTCLIENT_COUPLERING_ERR02,You can not teleport to %s from here.,Vous ne pouvez pas aller à %s d'ici.
TEXTCLIENT_COUPLERING_ERR03,You can not teleport to a player who is flying.,Vous ne pouvez pas utiliser la bague d'osiris en volant.
TEXTCLIENT_RANDOMSCROLL_ERROR,This item can only be used on applicable weapons and armor.,cet objet ne peut être utilisé que sur des armes et armures.
TEXTCLIENT_RANDOMSCROLL_CONFIRM,Do you want to apply a random stat upgrade to the following item?\n%s,Voulez-vous appliquer une amélioration des statistiques aléatoire à l'élément suivant?\n%s
TEXTCLIENT_RANDOMSCROLL_CONFIRM1,This will overwrite the previous random stat upgrade that was applied. Do you want to continue?,Cela remplacera la précédente amélioration des statistiques qui a été appliquée. Voulez-vous continuer?
TEXTCLIENT_RANDOMSCROLL_SUCCESS,%s has been enchanted with %s +%d.,%s a reçu %s+%d.
TEXTCLIENT_STATE_NOTUSE,You cannot use %s,Vous ne pouvez pas utiliser %s.
TEXTCLIENT_TRADE_NOTUSE,Trading,Commence
TEXTCLIENT_TRADE_NOTUSE1,Because the person is trading.,car le joueur réalise un échange.
TEXTCLIENT_DIE_NOTUSE,If the person is dead,Mort
TEXTCLIENT_DIE_NOTUSE1,Because the person is dead,car le joueur a perdu la vie
TEXTCLIENT_VENDOR_NOTUSE,On opening a private shop,Boutique privée
TEXTCLIENT_VENDOR_NOTUSE1,Because the person is on opening a private shop,car le joueur a ouvert une boutique privée
TEXTCLIENT_ATTACK_NOTUSE,In Combat,Combat
TEXTCLIENT_ATTACK_NOTUSE1,Because the person is in combat.,car le joueur est en combat
TEXTCLIENT_FLY_NOTUSE,On flying,ceci en vol
TEXTCLIENT_FLY_NOTUSE1,Because the person is flying.,car le joueur est en train de voler
TEXTCLIENT_DUEL_NOTUSE,In Duel,en Duel
TEXTCLIENT_DUEL_NOTUSE1,Because the person is in duel.,Parce que la personne est en duel.
TEXTCLIENT_GAME_EVENT_WORLD_NOTUSE,In event area,Évènement
TEXTCLIENT_PRISON_WORLD_NOTUSE,In Kebaras,Sur Kebaras
TEXTCLIENT_SUMMON_FRIEND_MY_NOUSE,You can not use item to yourself.,cet objet n'est pas utilisable sur vous-même.
TEXTCLIENT_SUMMONFRIEND_NOUSER,%s is offline.,%s n'est pas connecté.
TEXTCLIENT_SUMMONFRIEND_NOTFRIEND,This player is not your friend or is blocked.,Ce joueur n'est pas votre ami ou est bloqué.
TEXTCLIENT_STATE_NOTSUMMON,You cannot summon %s,Vous ne pouvez pas invoquer %s.
TEXTCLIENT_STATE_NOTSUMMONOK,You cannot accept %s,Vous ne pouvez pas accepter %s.
TEXTCLIENT_WORLD_NOTUSE,Because you are in different areas,Parce que vous êtes dans des zones différentes 
TEXTCLIENT_DUNGEON_NOTUSE,Because you are in a dungeon,car vous êtes dans un donjon.
TEXTCLIENT_SUMMONFRIEND_CONFIRM,You have asked to summon %s,Vous avez invoqué %s
TEXTCLIENT_SUMMON_FRIEND_CANCEL,%s has cancelled the summon.,%s a annulé l'invocation.
TEXTCLIENT_SUMMONFRIEND_NOITEM,You don't have %s. You cannot summon %s.,Vous n'avez pas %s et ne pouvez donc pas invoquer %s.
TEXTCLIENT_SUMMON_SUCCESS1,You are summoned to %s,Vous êtes invoqué à %s.
TEXTCLIENT_SUMMON_SUCCESS,%s is summoned,%s est invoqué.
TEXTCLIENT_SUMMONPARTY_NOTTIME,You can not go.,Vous ne pouvez pas bouger pendant la durée de l'invocation.
TEXTCLIENT_TROUPECREATE,Only the party leader can use this function.,Seul le leader du groupe est habilité à utiliser cette fonction.
TEXTCLIENT_ITEM_TRANSY,This item is not available. Please input another item.,cet objet n'est pas disponible. Veuillez utiliser un autre objet.
TEXTCLIENT_ITEM_TRANSY_NOT_LEVEL,Only %d-%d level items are usable.,Vous pouvez seulement utiliser les objets de niveau %d à %d.
TEXTCLIENT_ITEM_TRANSY_SUCCESS,The change from %s to %s was successful.,Le changement de %s à %s a réussi.
TEXTCLIENT_GUILDCREATE,Only the guild master can use this function.,Seul le maître de guilde peut utiliser cette fonction.
TEXTCLIENT_CHANGENAME,Player name successfully changed.,Le personnage a été renommé avec succès.
TEXTCLIENT_MAP_MARK_MAX_NUMBER,You can't save your position any more. Please arrange your saved postion first and try again.,Vous ne pouvez plus enregistrer votre position. Veuillez d'abord fixer votre position enregistrée et réessayer.
TEXTCLIENT_UPGRADE_ERROR_NOUNICK,You cannot upgrade a unique item.,Vous ne pouvez pas enchanter un objet unique.
TEXTCLIENT_NOTEQUALELEM,The attribute of %s and the applied attribute of the item are not the same.,L'enchantement de %s et l'enchantement appliqué sur l'objet sont différents.
TEXTCLIENT_NOTELEMENT,The attribute has not been applied to the selected item. Please finish the attribute refining first.,L'enchantement n'a pas été appliqué sur l'objet. Veuillez d'abord terminer l'opération d'enchantement.
TEXTCLIENT_ALREADYELEM,Charge attribute has already been applied.,Cet enchantement a déjà été appliqué.
TEXTCLIENT_REMOVEELEMENT,The attribute of the selected item has been deleted.,L'enchantement de l'objet sélectionné a été supprimé.
TEXTCLIENT_CHATSAMETEXT,Unable to enter the same sentence twice in a row.,Vous ne pouvez répéter la même phrase deux fois de suite.
TEXTCLIENT_ERROR_CHATTING_1,The last message could not be transmitted due to chat spam limitations.,Le dernier message n'a pas pu être transmis en raison des limitations du spam de chat.
TEXTCLIENT_ERROR_CHATTING_3,Currently your chat has been blocked.(Remaining: %d minute %d second),Messages locaux bloqués. (Temps restant: %d min %d s)
TEXTCLIENT_LIMIT_SHOUT,Shouting is only allowed 5 times per 60 seconds.,"Sur une période de 60 secondes, vous ne pouvez crier que 5 fois."
TEXTCLIENT_LIMIT_FULL_SHOUT,Shouting with Full Shout is only allowed once every 2 minutes.,Crier avec le hurlement n'est autorisé qu'une fois toutes les 2 minutes.
TEXTCLIENT_GUILDCOMBAT_NOT_GUILD_LEADER,You are not in a guild or are not the Guild Master.,Seul le maître de guilde peut faire une offre de participation.
TEXTCLIENT_GUILDCOMBAT_REQUESTEND,Guild Siege is closed.,Fin des inscriptions pour la Guerre des Guildes !
TEXTCLIENT_GUILDCOMBAT_REQUEST_LEVEL,Your guild must be at least level %d to apply for the Guild Siege.,"Pour participer à la Guerre des Guildes, la guilde doit avoir atteint le niveau %d."
TEXTCLIENT_GUILDCOMBAT_REQUEST_BASEPENYA,It will cost you at least %d Penya to apply to the siege.,La particiation à la Guerre des Guildes vous coûtera au moins %d Penyas.
TEXTCLIENT_GUILDCOMBAT_REQUEST_PENYA,It will cost you %d Penya to apply to the siege.,Il vous en coûtera %d penya pour postuler au siège.
TEXTCLIENT_GUILDCOMBAT_REQUEST_NOTPENYA,You can apply to the guild siege if you have the required Penya.,Vous pouvez participez à la Guerre des Guildes une fois la contribution payée.
TEXTCLIENT_GUILDCOMBAT_APP_CONFIRM,Your previous bid was %d Penya. You have added %d Penya to increase your bid.,"Votre ancienne offre est de %d penya, et vous avez ajouté %d penya à votre offre."
TEXTCLIENT_GUILDCOMBAT_REQUEST_GUILDCOMBAT,You have successfully applied to the Guild Siege.,Vous vous êtes inscrit avec succès à la Guerre des Guildes ! La préparation des équipes se déroule le samedi à partir de 17h.
TEXTCLIENT_GUILDCOMBAT_APP,Registration for Guild Siege has finished.,"Si votre participation est retenue, vous aurez alors une heure pour composer votre équipe auprès de Franky."
TEXTCLIENT_GUILDCOMBAT_NOT_USE,You cannot use it right now.,Vous ne pouvez pas l'utiliser maintenant.
TEXTCLIENT_GUILDCOMBAT_NOTAPP,You did not apply for the Guild Siege.,Vous n'êtes pas inscrit à la Guerre des Guildes.
TEXTCLIENT_GUILDCOMBAT_EXPENSE_RETURN,The application fee has been refunded.,Une partie de l'offre de participation est remboursée si vous n'êtes pas qualifiés pour participer à la Guerre des Guildes. 
TEXTCLIENT_GUILDCOMBAT_CANCEL,Your guild's application for the Guild Siege has been canceled.,La Guerre des Guildes que tu as rejointe a été annulée.
TEXTCLIENT_GC_CANCELREQUEST,Guild Siege Application Refund,Abandon de la Guerre des Guildes
TEXTCLIENT_GC_CANCELREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application has been canceled, and the application fee has been refunded. Please note that a 20% commission has been deducted.\nHave a nice day!",Bonjour. Je suis un gestionnaire de guilde nommé Donaris.\nJe vais vous rembourser en raison de votre annulation. J'ai déduit 20% de commission.\nBonne journée!
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT,Today's Guild Siege will not be held due to lack of participants.,Le siège de guilde d’aujourd’hui ne sera pas tenu en raison du manque de participants.
TEXTCLIENT_GUILDCOMBAT_ENJOY,Have a good day!,Amusez-vous !
TEXTCLIENT_GUILDCOMBAT_JOIN_OK,You have qualified to enter the Guild Siege. Please complete your lineup setup in Flarine.,"Félicitations, vous êtes qualifié pour participer à la Guerre des Guildes ! Terminez la composition de votre équipe auprès de Franky à Flarine."
TEXTCLIENT_GUILDCOMBAT_JOIN_CANCEL,"You did not qualify for this Guild Siege. Please try again next week. After the Guild Siege ends, you may reclaim the application fee in Flarine.","Dommage, vous n'êtes pas qualifié pour participer à la Guerre des Guildes... Quand l'affrontement sera terminé, retournez voir Donaris à Flarine pour récupérer une partie de votre offre de participation."
TEXTCLIENT_GUILDCOMBAT_OPEN_READY_MSG,The Guild Siege will begin soon. You will be automatically teleported to Flaris after %d seconds.,La Guerre des Guildes débute dans un instant ! Vous serez automatiquement téléporté à Flarine d'ici %d s.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG,You can now enter the Guild Siege arena through Franky in Flarine.,"Désormais, Franky à Flarine peut vous laisser entrer dans l'arène du siège de guilde."
TEXTCLIENT_GUILDCOMBAT_NOW_PLAYER_MAKEUP,You can now set up the Guild Siege lineup.,La composition des équipes pour la Guerre des Guildes a commencé !
TEXTCLIENT_GUILDCOMBAT_PLAYER_MAKEUP_FINISH,Lineup Setup Ends In,Phase de constitution des équipes et de préparation à la Guerre des Guildes :
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE,Combat Starts In,Le Siège de Guilde commence dans
TEXTCLIENT_GUILDCOMBAT_WAR_END,Combat Ends In,Fin de la guerre dans 
TEXTCLIENT_GUILDCOMBAT_EXIT_MSG,Teleporting to Flarine,Vous allez être téléporté à Flaris dans :
TEXTCLIENT_GUILDCOMBAT_JOIN_NOW,You can now enter the Guild Siege.,Les inscriptions à la Guerre des Guildes sont ouvertes.
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP,You cannot edit the lineup at this time.,Vous ne pouvez plus modifier la composition de l'équipe.
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP_FAIL,Your guild did not apply for the Guild Siege or was not accepted.,Vous n'êtes pas inscrit à la Guerre des Guildes ou avez pas été qualifié pour y participer.
TEXTCLIENT_GUILDCOMBAT_SELECTION_MAX,The number %d of people was exceeded.,Le nombre %d de personnes a été dépassé.
TEXTCLIENT_GUILDCOMBAT_LIMIT_LEVEL_NOTICE,You should be over level %d for an entry.,Votre guilde doit avoir atteint le niveau %d pour participer.
TEXTCLIENT_GUILDCOMBAT_ALREADY_ENTRY,Be registered. Register again.,Enregistrez-vous à nouveau.
TEXTCLIENT_GUILDCOMBAT_MASTER_NOT_ASSIGN_DEFENDER,The Guild Master cannot be assigned as the Defender.,Le maître de guilde ne peut pas être choisi comme défenseur.
TEXTCLIENT_GUILDCOMBAT_HAVENOT_MASTER,There is no Guild Master or Kingpin in the lineup.,Le Maître de guilde ou le Général doivent faire partie de l'équipe. 
TEXTCLIENT_GUILDCOMBAT_NOT_ASSIGN_DEFENDER,No Defender has been assigned. Please select a Defender.,Choisissez un défenseur.
TEXTCLIENT_GUILDCOMBAT_HAVENOT_PLAYER,No participants have been selected. Please select participants.,Choisissez les membres de l'équipe.
TEXTCLIENT_GUILDCOMBAT_ENTER,The Guild Siege is now open.,La Guerre des Guildes aura lieu cette semaine.
TEXTCLIENT_GUILDCOMBAT_NOT_JOIN,Please join after a while.,Merci de vous joindre d'ici un moment.
TEXTCLIENT_GUILDCOMBAT_NOT_OPEN,Preparations underway.,Préparatifs en cours
TEXTCLIENT_GUILDCOMBAT_NOTENTER_VAGRANT,Vagrants are not eligible for the Guild Siege. Please try again after your first job change.,Un Vagabond ne peut pas participer à la Guerre des Guildes.
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,Bienvenue à la Guerre des Guildes.
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,Préparez-vous au combat !
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,"Soyez victorieux pour l'honneur de votre guilde ! En tant que maître de guilde, un bonus vous sera attribué pour tout adversaire vaincu."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.","Soyez victorieux pour l'honneur de votre guilde ! En tant que défenseur, un bonus sera attribué à votre adversaire s'il parvient à vous vaincre."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,Soyez victorieux pour l'honneur de votre guilde ! Un bonus vous sera attribué pour tout défenseur vaincu.
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,"Félicitations, vous avez reçu la carte de la guilde !"
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,La Guerre des Guildes débutera dès la fin de la maintenance. Préparez vous au combat !
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,Commencer la guerre
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,Le maître de guilde a gagné %d points !
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,Votre guilde a gagné %d points !
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,Votre défenseur a été vaincu par la guilde %s !!
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,Vous avez gagné %d points de résurrection !
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,Vous devez être connecté sur le canal 1 pour accéder au siège de guilde.
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,La Guerre des Guildes est terminée.
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,La guilde victorieuse cette semaine est: %s.
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,Le meilleur joueur (MVP) est: %s.
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,Félicitations !
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,Début de la Guerre des Guildes dans
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,Vous ne pouvez pas inviter un joueur à rejoindre la guilde pendant la Guerre des Guildes.
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,Il est impossible de dissoudre une guilde inscrite à la Guerre des Guildes.
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,Vous ne pouvez pas céder votre statut de maître de guilde pendant la Guerre des Guildes.
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,Impossible d'utiliser la fonction de gestion des membres pendant le siège de guilde.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,Vous ne pouvez pas changer le logo de votre guilde pendant le siège de guilde.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_NAME,You cannot change your guild name during Guild Siege.,Vous ne pouvez pas changer le nom de votre guilde pendant le siège de guilde.
TEXTCLIENT_GUILDCOMBAT_NOT_WAR,Unable to declare war during Guild Siege.,Impossible de déclarer la guerre pendant le siège de guilde.
TEXTCLIENT_EVENT_STANDS_NOTUSEITEM,You cannot use items during the event.,Vous ne pouvez pas utiliser d'objets ici.
