Key,English,French
PROPSKILL_TXT_000281,Attacks the enemy and prevents them from casting spells.,"Décoche une flèche destructrice, infligeant de lourds dommages et empêchant l'ennemi d'utiliser ses compétences pendant un certain temps."
PROPSKILL_TXT_000282,Nature,Faveur de la nature
PROPSKILL_TXT_000283,"Attunes you to nature, heightening your senses to increase Magic Resistance and Bow Range.",Augmente la résistance à la magie et la portée du Ranger.
PROPSKILL_TXT_000284,Triple Shot,Triforce
PROPSKILL_TXT_000285,Fires a volley of arrows that stuns the target.,"Décoche trois flèches d'affilée, étourdissant l'ennemi sous la grande puissance de l'attaque."
PROPSKILL_TXT_000286,Flash,Cécité
PROPSKILL_TXT_000287,Blinded by the flash of light.,L'éblouissement important empêche d'ouvrir les yeux.
PROPSKILL_TXT_000288,Single Stun,Étourdissement
PROPSKILL_TXT_000290,Stun Group,Étourdissement collectif
PROPSKILL_TXT_000291,You are stunned and cannot move.,Vous êtes étourdi et ne pouvez bouger.
PROPSKILL_TXT_000292,Damage,Dégâts
PROPSKILL_TXT_000294,Atk. Counter,Contre-attaque
PROPSKILL_TXT_000295,Attack just as an enemy attacks.,Attend l'attaque de l'ennemi pour riposter.
PROPSKILL_TXT_000296,Knockback,Repousser
PROPSKILL_TXT_000297,Pushes the enemy back.,Repousse l'ennemi à distance.
PROPSKILL_TXT_000298,Burningfield,Mer de flammes
PROPSKILL_TXT_000299,"Ignites the ground, creating a burning field that deals damage over time to enemies standing on it.","Englouti une zone sous une mer de flammes, infligeant des dégâts périodiques aux ennemis s'y trouvant."
PROPSKILL_TXT_000300,Poison,Piqûre de poison
PROPSKILL_TXT_000301,"You are poisoned, suffering damage over time and reduced HP Restoration.","Applique un poison à l'ennemi, infligeant des dégâts en continu et réduisant ses capacités de soins."
PROPSKILL_TXT_000302,Stun,Étourdissement
PROPSKILL_TXT_000303,You are stunned and cannot move.,Vous êtes étourdi et ne pouvez bouger.
PROPSKILL_TXT_000304,Bleeding,Saigner à blanc
PROPSKILL_TXT_000305,"You are bleeding, suffering damage over time and reduced Attack Speed and Casting Speed.","Fait saigner un ennemi, infligeant des dégâts en continu et réduisant sa vitesse d'attaque."
PROPSKILL_TXT_000306,Steal HP,Siphon de vie
PROPSKILL_TXT_000307,Drains life from an enemy.,Aspire les PV de l'ennemi.
PROPSKILL_TXT_000308,Swordcross,Crucifix
PROPSKILL_TXT_000310,Poison Sting,Piqûre de poison
PROPSKILL_TXT_000313,Damages an enemy over time.,"Fait saigner pendant un certain temps, infligeant des dégâts en continu."
PROPSKILL_TXT_000314,Chill of Death,Froid Mortel
PROPSKILL_TXT_000315,"You are chilled, suffering reduced Attack Speed and Casting Speed.",Diminue la vitesse d'attaque et augmente le temps de rechargement des compétences.
PROPSKILL_TXT_000319,You fainted.,Vous vous êtes évanoui.
PROPSKILL_TXT_000320,Krrr's Poison,Poison de Krrr
PROPSKILL_TXT_000324,Berserker Mushroom,Folie du champignon magique
PROPSKILL_TXT_000325,Increases Attack and Attack Speed.,Transporte dans un état euphorique qui augmente la puissance et la vitesse d’attaque.
PROPSKILL_TXT_000326,Protective Tree Bark,Armure d'écorce
PROPSKILL_TXT_000327,Reduces incoming damage by wrapping your body in tree bark.,Diminue les dégâts reçus en enveloppant le corps de votre personnage dans l'écorce des arbres.
PROPSKILL_TXT_000328,Buff Break,Buff breaker
PROPSKILL_TXT_000330,Buff Break X,Buff breaker X
PROPSKILL_TXT_000350,Burn,Immolation
PROPSKILL_TXT_000351,Damages the target continuously over time.,Inflige de gros dégâts de feu au cours du temps.
PROPSKILL_TXT_000380,Shield Bash,Coup de Bouclier
PROPSKILL_TXT_000381,"Strikes the target with your shield, with a chance to stun. Requires a shield.","Frappe la cible avec le bouclier, pouvant l'étourdir pour quelques instants. Requiert un bouclier."
PROPSKILL_TXT_000378,Grand Rage,Châtiment divin
PROPSKILL_TXT_000379,A powerful one-handed attack that recovers FP equal to 5% of the damage dealt.,Attaque lourde à une main qui convertit 5% des dégâts infligés en PF volés à l'ennemi.
PROPSKILL_TXT_000384,Heart of Fury,Furie Vengeresse
PROPSKILL_TXT_000385,Enhances combat ability at the cost of 1% of your maximum FP per strike. Damage is increased by 10% of your maximum FP. Requires a one-handed weapon.,Augmente les Coups Critiques et les dégâts d'attaque automatique mais coûte 1% de vos PF max par coup. Les dégâts sont augmentés de 10% de vos PF max. Requiert une arme à une main.
PROPSKILL_TXT_100000,Moon Beam,Rayon Lunaire
PROPSKILL_TXT_100001,"Calls upon the moon to afflict the target, dealing damage over time and making them more susceptible to all incoming damage.",En appelle à la lune pour affaiblir la cible. Tous les dégâts infligés à la cible sont augmentés pendant la durée de ce sort.
PROPSKILL_TXT_100002,Shade's Support,Appui de Shade
PROPSKILL_TXT_100003,Protects the monster from stun and rooting debuffs.,Protège un monstre des sorts d'étourdissement et d'immobilisation.
PROPSKILL_TXT_100004,Shade's Boost,Soutien de Shade
PROPSKILL_TXT_100005,Increases the monster's movement speed.,Augmente la vitesse du monstre.
PROPSKILL_TXT_100006,Dragon's Grace,Grâce du Dragon
PROPSKILL_TXT_100007,"Empowered by your dragon, gaining increased Attack.",La grâce du Dragon éveille votre puissance d'attaque.
PROPSKILL_TXT_100008,Lion's Grace,Grâce du Lion
PROPSKILL_TXT_100009,"Empowered by your lion, gaining increased max HP.",La grâce du Lion éveille votre vitalité.
PROPSKILL_TXT_100010,Tiger's Grace,Grâce du Tigre
PROPSKILL_TXT_100011,"Empowered by your tiger, gaining increased Critical Damage.",La grâce du Tigre éveille les dégâts de vos coups critiques.
PROPSKILL_TXT_100012,Fox's Grace,Grâce du Renard
PROPSKILL_TXT_100013,"Empowered by your fox, gaining increased Attack and Casting Speed.",La grâce du Renard éveille vos dégâts de compétences et votre vitesse d'incantation.
PROPSKILL_TXT_100014,Rabbit's Grace,Grâce du Lapin
PROPSKILL_TXT_100015,"Empowered by your rabbit, gaining increased Speed.",La grâce du Lapin éveille votre vitesse.
PROPSKILL_TXT_100016,Griffin's Grace,Grâce du Gryphon
PROPSKILL_TXT_100017,"Empowered by your griffin, taking reduced Incoming Damage.",La grâce du Gryphon éveille votre absorption des dégâts.
PROPSKILL_TXT_100018,Unicorn's Grace,Grâce de la Licorne
PROPSKILL_TXT_100019,"Empowered by your unicorn, gaining increased Block.",La grâce de la Licorne éveille votre taux de blocage.
PROPSKILL_TXT_100020,Angel's Grace,Grâce de l'Ange
PROPSKILL_TXT_100021,"Empowered by your angel, gaining increased Critical Damage.",La grâce de l'Ange éveille les dégâts de vos coups critiques.
PROPSKILL_TXT_100022,King Crab's Grace,Grâce du Roi Crabe
PROPSKILL_TXT_100023,"Empowered by your king crab, gaining increased Block Penetration.",La grâce du Roi Crabe éveille votre pénétration de blocage.
PROPSKILL_TXT_100024,Call of Fury,Appel de Fureur
PROPSKILL_TXT_100025,Lets out a furious shout that forces the target enemy and surrounding enemies to focus their attacks on you.,"Un appel fort qui dérange la cible et la force, ainsi que les ennemis proches, à vous attaquer."
PROPSKILL_TXT_100026,Heart of Sacrifice,Cœur du Sacrifice
PROPSKILL_TXT_100027,Redirects damage taken by the target player to yourself.,Redirige vers vous les dégâts reçus par un joueur ciblé.
PROPSKILL_TXT_000392,Rending Entry,Entrée Fracassante
PROPSKILL_TXT_000393,"Blink to a target point, damaging nearby enemies with a chance to immobilize them. If an enemy is defeated by this attack, Rending Entry's cooldown is reset.","Vous téléporte à la position de votre curseur, et inflige des dégâts aux ennemis alentour avec une chance de les ralentir. Si un ennemi meurt par l'effet de cette compétence, elle se recharge immédiatement."
PROPSKILL_TXT_000394,Barrier of Life,Bouclier de Vie
PROPSKILL_TXT_000395,Grants the target a barrier that causes all incoming hits to be blocked for a short duration.,"La cible bloque le(s) prochain(s) coup(s) reçu(s), pendant la durée du buff."
PROPSKILL_TXT_000430,Gravity Well,Puits Gravitationnel
PROPSKILL_TXT_000431,Creates a gravity well at a target point that greatly slows enemies within the area.,"Crée un puits gravitationnel à la position de votre curseur, qui ralentit considérablement les ennemis aux alentours."
PROPSKILL_TXT_000440,Eye of the Storm,Œil du Cyclone
PROPSKILL_TXT_000441,"Summons a violent storm around you that pushes enemies back on contact, forming a barrier that prevents enemies from approaching.","Invoque une tornade autour de vous, repoussant les ennemis proches et créant un bouclier qui empêche les gens de vous atteindre."
PROPSKILL_TXT_000424,Sury's Tenacity,Ténacité de Sury
PROPSKILL_TXT_000425,"Grants immunity to crowd control and increased incoming healing, but prevents skill usage.","Vous rend insensible aux effets négatifs et augmente vos soins reçus, mais vous empêche d'utiliser des compétences."
PROPSKILL_TXT_000400,Jester's Blast,Déflagration du Jester
PROPSKILL_TXT_000401,"Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range.","Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range."
PROPSKILL_TXT_000402,Boomburst,Explosion de Bombes
PROPSKILL_TXT_000403,"Fires a long-range projectile that detonates on impact, knocking down the target enemy and surrounding enemies.",Un coup à distance qui envoie une onde de choc dans une zone autour de la cible. Cette attaque assomme les ennemis autour de la cible.
PROPSKILL_TXT_000404,Raon's Fire,Feu de Raon
PROPSKILL_TXT_000405,Reduces fire resistance by 20%.,Réduit la résistance au feu de 20%.
PROPSKILL_TXT_000406,Herness' Water,Eau d'Herness
PROPSKILL_TXT_000407,Reduces water resistance by 20%.,Réduit la résistance à l'eau de 20%.
PROPSKILL_TXT_000408,Ishirut's Spark,Étincelle d'Ishirut
PROPSKILL_TXT_000409,Reduces electric resistance by 20%.,Réduit la résistance à l'électricité de 20%.
PROPSKILL_TXT_000410,Shelid's Earth,Terre de Shelid
PROPSKILL_TXT_000411,Reduces earth resistance by 20%.,Réduit la résistance à la terre de 20%.
PROPSKILL_TXT_000412,Ipuli's Breath,Souffle d'Ipuli
PROPSKILL_TXT_000413,Reduces wind resistance by 20%.,Réduit la résistance au vent de 20%.
PROPSKILL_TXT_100028,Lifesteal,Vol de Vie
PROPSKILL_TXT_100029,Mysterious Energy,Énergie Mystérieuse
PROPSKILL_TXT_100030,A mysterious magic energy is preventing you from moving.,Une énergie magique mystérieuse vous empêchant de vous déplacer.
PROPSKILL_TXT_100031,Bolstered,Renforcé
PROPSKILL_TXT_100032,Your defenses are enhanced.,Vos défenses sont améliorées.
PROPSKILL_TXT_100033,Explode,Explosion
PROPSKILL_TXT_100034,Curse of the Drowned Rangda,Malédiction de Rangda la Noyée
PROPSKILL_TXT_100035,"Monsters have increased attack, but take increased damage.",L'attaque des monstres et les dégâts reçus sont augmentés.
PROPSKILL_TXT_100036,Shade's Cruel Bargain,Marché Cruel de Shade
PROPSKILL_TXT_100037,"Monsters explode on death, but have an increased drop rate.","Tous les monstres explosent en mourant, mais leur butin est augmenté."
PROPSKILL_TXT_100038,Iblis Touched,Toucher d'Ivillis
PROPSKILL_TXT_100039,"Monsters reflect damage, but have an increased drop rate.","Les monstres renvoient les dégâts, mais ont un butin augmenté."
PROPSKILL_TXT_100040,Rhisis' Assistance,Assistance de Rhisis
PROPSKILL_TXT_100041,"Monsters regenerate a percentage of their HP per second, but grant increased EXP.","Les monstres régénèrent un pourcentage de leur PV chaque seconde, mais donnent plus d'expérience."
PROPSKILL_TXT_100042,"Monsters have increased movement speed, but take increased damage.",Les monstres se déplacent plus rapidement mais subissent plus de dégâts.
PROPSKILL_TXT_100043,Dagger from Within,Poignard Intérieur
PROPSKILL_TXT_100044,"Monsters have increased Critical Chance, but grant increased EXP.","Les monstres ont un taux de critique augmenté, mais donnent plus d'expérience."
PROPSKILL_TXT_100045,Phantom Pain,Douleur Fantôme
PROPSKILL_TXT_100046,"Monsters have a chance to strike twice, but have an increased drop rate.","Les monstres ont une chance de frapper deux fois, mais ont un butin augmenté."
PROPSKILL_TXT_100047,Drain of Iblis,Drain d'Ivillis
PROPSKILL_TXT_100048,"Monsters gain lifesteal, but take increased damage.","Les monstres peuvent voler des PV, mais reçoivent plus de dégâts."
PROPSKILL_TXT_100049,Shade's Adrenaline,Adrénaline de Shade
PROPSKILL_TXT_100050,"Monsters have increased Attack Speed, but have an increased drop rate.","Les monstres attaquent plus rapidement, mais ont un butin augmenté."
PROPSKILL_TXT_100051,Life-linked,Lien de Vie
PROPSKILL_TXT_100052,This entity cannot be defeated while its life-linked target remains above a certain HP threshold.,Cette entité ne peut pas mourir tant que la cible à laquelle elle est liée est au-dessus d'un certain seuil de PV.
PROPSKILL_TXT_100053,Kraken's Revenge,Revanche du Kraken
PROPSKILL_TXT_100054,Rapidly regenerating HP due to rage.,Effet de rage : Régénération rapide de PV.
PROPSKILL_TXT_100055,Ice Patch,Plaque de Glace
PROPSKILL_TXT_100056,Slowed by an ice patch.,Ralenti par une plaque de glace.
PROPSKILL_TXT_100057,Chill of the Ghostly Emperor,Frisson de l'Empereur Fantôme
PROPSKILL_TXT_100058,The dungeon is covered in patches of ice that slow you down. Increased drop rate.,Ce donjon est recouvert de plaque de glaces qui vous ralentissent. Le taux de butin est augmenté.
PROPSKILL_TXT_100059,Webbed,Entoilé
PROPSKILL_TXT_100060,A sticky web slows your movement.,Une toile d'araignée collante vous ralentit.
PROPSKILL_TXT_100061,Battered,Malmené
PROPSKILL_TXT_100062,A brutal strike has shattered your defenses. You take more damage than usual.,Une frappe brutale a brisé vos défenses. Vous subissez plus de dégâts que d'habitude.
PROPSKILL_TXT_100063,Poisoned,Empoisonné
PROPSKILL_TXT_100064,Reduces your HP Restoration.,Réduit les soins reçus.
PROPSKILL_TXT_100065,Misty Touch,Touche de Brume
PROPSKILL_TXT_100066,Reduces your accuracy.,Réduit vos chances de toucher.
PROPSKILL_TXT_100067,Hardened Carapace,Carapace Durcie
PROPSKILL_TXT_100068,"The enemy anticipates your movements, reducing damage taken from your attacks.",L'ennemi a anticipé vos mouvements et résiste à vos attaques.
PROPSKILL_TXT_100069,Mind Shatter,Esprit Éclaté
PROPSKILL_TXT_100070,"Your concentration has been shattered, reducing your magic damage.",Toute concentration est interrompue. Votre capacité à utiliser la magie a été réduite.
PROPSKILL_TXT_100071,Undying,Immortalité
PROPSKILL_TXT_100072,Life-linked to another entity.,Une entité est liée à celle-ci par un lien de vie.
PROPSKILL_TXT_100073,Reflective Shell,Coquille Réflective
PROPSKILL_TXT_100074,A portion of the damage you deal to this monster is reflected back to you.,Une partie des dégâts infligés à ce monstre vous sont renvoyés.
PROPSKILL_TXT_100075,Siren's Call,Appel des Sirènes
PROPSKILL_TXT_100076,"The Siren draws you closer. Her pain is your pain, redirecting a portion of any damage dealt to her to you.",La Sirène vous attire. Votre douleur est sa douleur.
PROPSKILL_TXT_100077,Double Vision,Vision Double
PROPSKILL_TXT_100078,"Your perception fractures. You take double damage, but your damage against monsters is doubled.",Vous voyez double. Et vous vous sentez double...
PROPSKILL_TXT_100079,Pack Tactics,Tactique de la Meute
PROPSKILL_TXT_100080,This monster gains increased Attack while fighting alongside allies.,Ce monstre reste fidèle à la meute.
PROPSKILL_TXT_100081,"You are caught in a gravitational well, suffering damage over time and greatly reduced movement speed.",Un puits gravitationnel vous ralentit considérablement et vous inflige des dégâts.
PROPSKILL_TXT_100082,"This monster steals your life force, but takes 5% more damage.","Ce monstre vole votre force vitale, mais subit 5% de dégâts supplémentaires."
PROPSKILL_TXT_100083,Curse of the Demon Lord,Malédiction du Seigneur des Démons
PROPSKILL_TXT_100084,"The Demon Lord has cursed you with overwhelming exhaustion, greatly reducing Speed, Attack Speed, and Casting Speed, and lowering all stats.",Le Seigneur des Démons vous a maudit d'un sentiment de fatigue écrasant.
PROPSKILL_TXT_100085,Blessing of the Golden Aibatt,Générosité
PROPSKILL_TXT_100086,"Blessed by the Golden Aibatt's generosity, this monster grants 10% increased EXP and drop rates when defeated.",Ce monstre est d'humeur généreuse et bénéficie d'un bonus de butin et d'Exp de 10%.
PROPSKILL_TXT_100087,Shade's Swiftness,Rapidité de Shade
PROPSKILL_TXT_100088,"Shade is a powerful god of fear and rage, and they grant this buff to players by imbuing them with a gust of wind that enhances their reflexes and allows them to move faster.","Shade est un puissant dieu de la peur et de la rage, et il accorde cet avantage aux joueurs en les imprégnant d'une bourrasque de vent qui améliore leurs réflexes et leur permet de se déplacer plus rapidement."
PROPSKILL_TXT_100089,Iblis' Fortitude,Force d'Ivilis
PROPSKILL_TXT_100090,"Iblis is a revered god of apathy and neutrality, and they grant this buff to players by infusing them with a burst of life energy that increases their maximum health and allows them to withstand more damage.","Iblis est un dieu vénéré de l'apathie et de la neutralité, et il accorde ce buff aux joueurs en leur insufflant une bouffée d'énergie vitale qui augmente leur santé maximale et leur permet d'encaisser plus de dégâts."
PROPSKILL_TXT_100091,Bubble's Bulwark,Rempart de Bubble
PROPSKILL_TXT_100092,"Bubble is a legendary god of joy and purity, and they grant this buff to players by creating a powerful shield that provides an extra layer of defense against enemy attacks.","Bubble est un dieu légendaire de la joie et de la pureté, et il accorde cet avantage aux joueurs en créant un puissant bouclier qui fournit une couche supplémentaire de défense contre les attaques ennemies."
PROPSKILL_TXT_100093,Guild's Enhancement,Améliorations de Guilde
PROPSKILL_TXT_100094,Donate G-Tokens to your guild and upgrade this enhancement's level!,Faites don de Token-G à votre Guilde pour améliorer le niveau d'enchantement !
PROPSKILL_TXT_100095,Spiritual Overcharge,Chance de Surcharge Spirituelle
PROPSKILL_TXT_100096,Healing Grace,Chance de Grâce de Soin
PROPSKILL_TXT_100097,Prankster's Escape,Chance d'Evasion du Farceur
PROPSKILL_TXT_100098,Last Stand,Chance du Dernier Recours
PROPSKILL_TXT_100099,Aura Burst,Chance d'Eclatement d'Aura
PROPSKILL_TXT_100100,Supercharged,Superchargé
PROPSKILL_TXT_100101,Crackling energy envelops the target. Increases the Drop Chance and Experience of this monster by 10%.,Une énergie crépitante enveloppe la cible. Augmente de 10 % la chance de loot et l’expérience de ce monstre.
PROPSKILL_TXT_100102,Static,Statique
PROPSKILL_TXT_100103,Sparks of power drain your strength. Run away to prevent it from spreading!,Des étincelles de puissance drainent vos forces. Fuyez pour éviter qu'elles ne se propagent !
PROPSKILL_TXT_100104,Tethered,Lié
PROPSKILL_TXT_100105,You are bound by a tether! Create distance to break it!,Vous êtes lié ! Prenez de la distance pour brisé le lien.
PROPSKILL_TXT_100106,Slowed,Ralenti
PROPSKILL_TXT_100107,Waterbomb,Chance de Bombe à Eau
PROPSKILL_TXT_100108,Jungle Fever,Fièvre de la Jungle
PROPSKILL_TXT_100109,"A disease spreads through your body. Hopefully, the fever breaks.",Un maladie se propage dans votre corps. En espérant que la fièvre cesse.
PROPSKILL_TXT_100110,PlayPark's Launch Buff,Buff de Lancement Playpark
PROPSKILL_TXT_100111,Enjoy increased Experience and Drops up to Level 119!,Appréciez de l'expérience et un butin accru jusqu'au niveau 119 !
PROPSKILL_TXT_100112,Artifact Power,Pouvoir d'Artifact
PROPSKILL_TXT_100113,"Your team's control over artifacts empowers you, increasing your damage against Kalgas!",Le nombre d'Artifacts de votre équipe augmente les dégâts contre Kalgas !
PROPSKILL_TXT_100114,Kalgas Poison,Poison de Kalgas
PROPSKILL_TXT_100115,Poison spreads through your body.,Le poison se répand dans votre corps.
PROPSKILL_TXT_100116,Kalgas' Dominance,Dominance de Kalgas
PROPSKILL_TXT_100117,The enemy team has claimed total dominance! Your team cannot damage Kalgas until an artifact is reclaimed.,Votre équipe est dominée ! Détruisez un Artifact pour retrouver de la puissance !
PROPSKILL_TXT_100118,2nd Anniversary Guild's Enhancement,Amélioration de la Guilde – 2e Anniversaire
PROPSKILL_TXT_100119,Donate 2nd Anniversary Tokens to your guild and upgrade this enhancement's level!,Donnez des Jetons du 2e Anniversaire à votre guilde pour améliorer cette amélioration !
PROPSKILL_TXT_100120,Poison (From Weapon),Poison (Arme)
PROPSKILL_TXT_100121,Stun (From Weapon),Étourdissement (Arme)
PROPSKILL_TXT_100122,Bleeding (From Weapon),Saignement (Arme)
PROPSKILL_TXT_100123,Increases FP and MP Restoration by 10% for you and your partner for 10 minutes.,Récupération de FP et MP augmentée de 10 % pendant 10 minutes.
PROPSKILL_TXT_100124,Madrigal Stroll,Balade à Madrigal
PROPSKILL_TXT_100125,Increases movement speed by 5% for you and your partner for 10 minutes.,Vitesse de déplacement augmentée de 5 % pendant 10 minutes.
PROPSKILL_TXT_100126,Field Outing,Escapade en duo
PROPSKILL_TXT_100127,Reload the Experience Lock Gauge by 5% of the maximum.,Réinitialise la jauge de verrouillage d'expérience de 5 % de son maximum.
PROPSKILL_TXT_100128,Party Together,Ensemble en groupe
PROPSKILL_TXT_100129,Increases party experience by 10% for 30 minutes while you and your partner are in the same party.,Bonus d'expérience de groupe de 10 % pendant 30 minutes si vous et votre partenaire êtes réunis dans le même groupe.
PROPSKILL_TXT_100130,Golden Luck,Chance dorée
PROPSKILL_TXT_100131,Increases drop rate and Penya gained by 5% for you and your partner for 10 minutes.,Bonus de 5 % sur les drops et les Penya obtenus pour vous et votre partenaire pendant 10 minutes.
PROPSKILL_TXT_100132,Stamina Boost,Boost de stamina
PROPSKILL_TXT_100133,Increases all stats by 5 for you and your partner for 10 minutes.,Toutes les statistiques augmentés de 5 pendant 10 minutes.
PROPSKILL_TXT_100134,Sky's Blessing,Bénédiction du ciel
PROPSKILL_TXT_100135,Increases flight speed by 3 km/h for you and your partner for 5 minutes.,Vitesse de vol de base augmentée de 3 km/h pendant 5 minutes.
PROPSKILL_TXT_100136,Cheer of Love,Acclamation d'amour
PROPSKILL_TXT_100137,"Cheered on by your partner, your EXP rate is increased by 5%.","+5 % d'expérience, accordé par votre partenaire de couple."
PROPSKILL_TXT_100138,Happy Jump,Saut heureux
PROPSKILL_TXT_100139,Increases Jump Height by 50 for you and your partner for 10 minutes.,Hauteur de saut augmentée de 50 pendant 10 minutes.
PROPSKILL_TXT_100140,Swift Recovery,Récupération rapide
PROPSKILL_TXT_100141,Herb Gathering,Cueillette d'herbes
PROPSKILL_TXT_100142,Gather various herbs.,Cueillir diverses herbes.
PROPSKILL_TXT_100143,Wood Cutting,Abattage de bois
PROPSKILL_TXT_100144,Cut down trees.,Couper des arbres.
PROPSKILL_TXT_100145,Mining,Mine
PROPSKILL_TXT_100146,Mine various ores and gems.,Extraire divers minerais et gemmes.
PROPSKILL_TXT_100147,Fishing,Pêche
PROPSKILL_TXT_100148,Catch various fish.,Pêcher différents poissons.
PROPSKILL_TXT_100149,Cooking,Cuisine
PROPSKILL_TXT_100150,Cook various foods.,Préparer différents plats.
PROPSKILL_TXT_100151,Alchemy,Alchimie
PROPSKILL_TXT_100152,Produce various potions.,Produire diverses potions.
PROPSKILL_TXT_100153,Carpentry,Menuiserie
PROPSKILL_TXT_100154,Craft furniture and other items.,Fabriquer des meubles et autres objets.
PROPSKILL_TXT_100155,Smithing,Ferronnerie
PROPSKILL_TXT_100156,Create various accessories.,Créer divers accessoires.
PROPSKILL_TXT_FWC_202501,Grinder's Blessing,Bénédiction du Grinder
PROPSKILL_TXT_FWC_202502,Madrigal's elites guide you!,Les élites de Madrigal vous guident !
PROPSKILL_TXT_FWC_202503,Bubble's Fortune,Chance de Bubble
PROPSKILL_TXT_FWC_202504,Madrigal's most fortunate guide you!,Les plus chanceux de Madrigal vous guident !
PROPSKILL_TXT_150000,Harlequin's Greeting,Salutation du Harlequin
PROPSKILL_TXT_150001,"Perform a quick step, teleporting behind your target with a swift attack.","Effectue un pas rapide, te téléportant derrière ta cible pour une attaque rapide."
PROPSKILL_TXT_150002,Shadow Attack,Attaque d'ombre
PROPSKILL_TXT_150003,"Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced.","Téléporte-toi instantanément derrière ta cible pour infliger des dégâts. Si tu utilises la compétence en étant invisible, la prochaine attaque automatique dans les trois secondes sera un coup critique, et le temps de recharge sera réduit."
PROPSKILL_TXT_150004,Range Increase,Augmentation de la portée
PROPSKILL_TXT_150005,Harlequin's Charge,Charge du Harlequin
PROPSKILL_TXT_150006,Gather strength to perform a powerful charging attack against a single enemy.,Accumule de la force pour effectuer une puissante attaque de charge sur un ennemi unique.
PROPSKILL_TXT_150007,Increased Damage,Dégâts augmentés
PROPSKILL_TXT_150008,Reduced Charge Time,Réduction du temps de charge
PROPSKILL_TXT_150009,Reduced Cooldown,Réduction du temps de recharge
PROPSKILL_TXT_150010,Alter Ego,Alter Ego
PROPSKILL_TXT_150011,"Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death.","Deviens invisible et fais apparaître un clone à ta position qui court dans une direction aléatoire, reflète les dégâts et explose à sa mort."
PROPSKILL_TXT_150012,Maintain Ego,Maintenir l'Ego
PROPSKILL_TXT_150014,Special Yo-Yo Mastery,Maîtrise spéciale du Yo-Yo
PROPSKILL_TXT_150015,"Increases auto attack damage, multistrike chance, and Yo-Yo range when used.","Augmente les dégâts des attaques automatiques, la chance de multistrike et la portée du Yo-Yo lorsqu'elle est utilisée."
PROPSKILL_TXT_150016,Auto Attack,Attaque automatique
PROPSKILL_TXT_150017,Range,Portée
PROPSKILL_TXT_150018,Multistrike,Multistrike
PROPSKILL_TXT_150019,Critical Yo-Yo Mastery,Maîtrise critique du Yo-Yo
PROPSKILL_TXT_150020,String Yo-Yo Mastery,Maîtrise du fil du Yo-Yo
PROPSKILL_TXT_150021,Critical Stab,Coup critique
PROPSKILL_TXT_150022,"Your critical chance is lowered, but critical damage is increased.","Votre chance de critique est réduite, mais les dégâts critiques sont augmentés."
PROPSKILL_TXT_150024,Increased Duration,Durée augmentée
PROPSKILL_TXT_150026,Shadow Strike,Frappe d'ombre
PROPSKILL_TXT_150027,Attacking from behind while invisible deals additional damage.,Attaquer par derrière en étant invisible inflige des dégâts supplémentaires.
PROPSKILL_TXT_150028,Agility,Agilité
PROPSKILL_TXT_150029,Movement speed temporarily increases after leaving invisibility.,La vitesse de déplacement augmente temporairement après être sorti de l'invisibilité.
PROPSKILL_TXT_150030,Concentration [Nen],Concentration [Nen]
PROPSKILL_TXT_150031,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.,Concentre ton esprit pour gagner du Nen lorsqu'utilisé. Peut générer jusqu'à 10 Nen avec cette compétence. Les effets des piles de Nen sont multipliés par le nombre de piles actuellement possédées.
PROPSKILL_TXT_150032,Forced Critical Hit,Coup critique garanti
PROPSKILL_TXT_150033,Your next auto attack is guaranteed to be a critical hit.,Ta prochaine attaque automatique sera forcément un coup critique.
PROPSKILL_TXT_150034,"Your critical chance is capped at 10%, while greatly increasing critical damage.","Votre chance de critique est limitée à 10 %, tout en augmentant considérablement les dégâts critiques."
PROPSKILL_TXT_150035,Barrage,Barrage
PROPSKILL_TXT_150036,Normal attacks have a chance to fire double arrows.,Les attaques normales ont une chance de tirer des flèches doubles.
PROPSKILL_TXT_150037,Increased Strike,Frappe augmentée
PROPSKILL_TXT_150038,Maintain Buff,Maintenir le buff
PROPSKILL_TXT_150040,Heavy Shot,Tir puissant
PROPSKILL_TXT_150041,Knocks back the target with an arrow.,Repousse la cible avec une flèche.
PROPSKILL_TXT_150042,Increased Knockback,Repoussement accru
PROPSKILL_TXT_150043,Group Knockback,Repoussement de groupe
PROPSKILL_TXT_150045,Repelling Shot,Tir repoussant
PROPSKILL_TXT_150046,Leap backwards after attacking the target.,Saut en arrière après avoir attaqué la cible.
PROPSKILL_TXT_150047,Long Jump,Long saut
PROPSKILL_TXT_150048,Debuff,Affaiblissement
PROPSKILL_TXT_150050,Condor Dive,Plongée du Condor
PROPSKILL_TXT_150051,Unleashes an area attack within the designated range.,Déclenche une attaque de zone dans la portée désignée.
PROPSKILL_TXT_150054,Quiver Master,Maître du carquois
