Key,English,French
PROPITEM_TXT_101637,Autumn 10% Yellow Set,Tenue d'Automne Jaune 10%
PROPITEM_TXT_101638,Autumn 8% Green Set,Tenue d'Automne Verte 8%
PROPITEM_TXT_101639,Autumn 6% Pink Set,Tenue d'Automne Rose 6%
PROPITEM_TXT_101640,Autumn 4% Purple Set,Tenue d'Automne Violette 4%
PROPITEM_TXT_101641,Autumn 2% Black Set,Tenue d'Automne Noire 2%
PROPITEM_TXT_101642,Autumn 2% Grey Set,Tenue d'Automne Grise 2%
PROPITEM_TXT_101643,Autumn 10% Yellow Set (F),Tenue d'Automne Jaune 10% (F)
PROPITEM_TXT_101644,Autumn 8% Green Set (F),Tenue d'Automne Verte 8% (F)
PROPITEM_TXT_101645,Autumn 6% Pink Set (F),Tenue d'Automne Rose 6% (F)
PROPITEM_TXT_101646,Autumn 4% Purple Set (F),Tenue d'Automne Violette 4% (F)
PROPITEM_TXT_101647,Autumn 2% Black Set (F),Tenue d'Automne Noire 2% (F)
PROPITEM_TXT_101648,Autumn 2% Grey Set (F),Tenue d'Automne Grise 2% (F)
PROPITEM_TXT_101649,Autumn 10% Yellow Set (M),Tenue d'Automne Jaune 10% (M)
PROPITEM_TXT_101650,Autumn 8% Green Set (M),Tenue d'Automne Verte 8% (M)
PROPITEM_TXT_101651,Autumn 6% Pink Set (M),Tenue d'Automne Rose 6% (M)
PROPITEM_TXT_101652,Autumn 4% Purple Set (M),Tenue d'Automne Violette 4% (M)
PROPITEM_TXT_101653,Autumn 2% Black Set (M),Tenue d'Automne Noire 2% (M)
PROPITEM_TXT_101654,Autumn 2% Grey Set (M),Tenue d'Automne Grise 2% (M)
PROPITEM_TXT_101655,The Autumn Yellow set for female characters.,Tenue d'Automne Jaune pour fille.
PROPITEM_TXT_101656,The Autumn Green set for female characters.,Tenue d'Automne Verte pour fille.
PROPITEM_TXT_101657,The Autumn Pink set for female characters.,Tenue d'Automne Rose pour fille.
PROPITEM_TXT_101658,The Autumn Purple set for female characters.,Tenue d'Automne Violette pour fille.
PROPITEM_TXT_101659,The Autumn Black set for female characters.,Tenue d'Automne Noire pour fille.
PROPITEM_TXT_101660,The Autumn Grey set for female characters.,Tenue d'Automne Grise pour fille.
PROPITEM_TXT_101661,The Autumn Yellow set for male characters.,Tenue d'Automne Jaune pour garçon.
PROPITEM_TXT_101662,The Autumn Green set for male characters.,Tenue d'Automne Verte pour garçon.
PROPITEM_TXT_101663,The Autumn Pink set for male characters.,Tenue d'Automne Rose pour garçon.
PROPITEM_TXT_101664,The Autumn Purple set for male characters.,Tenue d'Automne Violette pour garçon.
PROPITEM_TXT_101665,The Autumn Black set for male characters.,Tenue d'Automne Noire pour garçon.
PROPITEM_TXT_101666,The Autumn Grey set for male characters.,Tenue d'Automne Grise pour garçon.
PROPITEM_TXT_101667,Autumn Yellow Suit (F),Habit d'Automne Jaune (F)
PROPITEM_TXT_101668,Autumn Green Suit (F),Habit d'Automne Vert (F)
PROPITEM_TXT_101669,Autumn Pink Suit (F),Habit d'Automne Rose (F)
PROPITEM_TXT_101670,Autumn Purple Suit (F),Habit d'Automne Violet (F)
PROPITEM_TXT_101671,Autumn Black Suit (F),Habit d'Automne Noir (F)
PROPITEM_TXT_101672,Autumn Grey Suit (F),Habit d'Automne Gris (F)
PROPITEM_TXT_101673,Autumn Suit for female characters.,Habit d'Automne pour fille.
PROPITEM_TXT_101674,Autumn Yellow Suit (M),Habit d'Automne Jaune (M)
PROPITEM_TXT_101675,Autumn Green Suit (M),Habit d'Automne Vert (M)
PROPITEM_TXT_101676,Autumn Pink Suit (M),Habit d'Automne Rose (M)
PROPITEM_TXT_101677,Autumn Purple Suit (M),Habit d'Automne Violet (M)
PROPITEM_TXT_101678,Autumn Black Suit (M),Habit d'Automne Noir (M)
PROPITEM_TXT_101679,Autumn Grey Suit (M),Habit d'Automne Gris (M)
PROPITEM_TXT_101680,Autumn Suit for male characters.,Habit d'Automne pour garçon.
PROPITEM_TXT_101681,Autumn Yellow Shoes (F),Chaussures d'Automne Jaunes (F)
PROPITEM_TXT_101682,Autumn Green Shoes (F),Chaussures d'Automne Vertes (F)
PROPITEM_TXT_101683,Autumn Pink Shoes (F),Chaussures d'Automne Roses (F)
PROPITEM_TXT_101684,Autumn Purple Shoes (F),Chaussures d'Automne Violettes (F)
PROPITEM_TXT_101685,Autumn Black Shoes (F),Chaussures d'Automne Noires (F)
PROPITEM_TXT_101686,Autumn Grey Shoes (F),Chaussures d'Automne Grises (F)
PROPITEM_TXT_101687,Autumn Shoes for female characters.,Chaussures d'Automne pour fille.
PROPITEM_TXT_101688,Autumn Yellow Shoes (M),Chaussures d'Automne Jaunes (M)
PROPITEM_TXT_101689,Autumn Green Shoes (M),Chaussures d'Automne Vertes (M)
PROPITEM_TXT_101690,Autumn Pink Shoes (M),Chaussures d'Automne Roses (M)
PROPITEM_TXT_101691,Autumn Purple Shoes (M),Chaussures d'Automne Violettes (M)
PROPITEM_TXT_101692,Autumn Black Shoes (M),Chaussures d'Automne Noires (M)
PROPITEM_TXT_101693,Autumn Grey Shoes (M),Chaussures d'Automne Grises (M)
PROPITEM_TXT_101694,Autumn Shoes for male characters.,Chaussures d'Automne pour garçon.
PROPITEM_TXT_101695,Autumn Yellow Hat (F),Chapeau d'Automne Jaune (F)
PROPITEM_TXT_101696,Autumn Green Hat (F),Chapeau d'Automne Vert (F)
PROPITEM_TXT_101697,Autumn Pink Hat (F),Chapeau d'Automne Rose (F)
PROPITEM_TXT_101698,Autumn Purple Hat (F),Chapeau d'Automne Violet (F)
PROPITEM_TXT_101699,Autumn Black Hat (F),Chapeau d'Automne Noir (F)
PROPITEM_TXT_101700,Autumn Grey Hat (F),Chapeau d'Automne Gris (F)
PROPITEM_TXT_101701,Autumn Hat for female characters.,Chapeau d'Automne pour fille.
PROPITEM_TXT_101702,Autumn Yellow Hat (M),Chapeau d'Automne Jaune (M)
PROPITEM_TXT_101703,Autumn Green Hat (M),Chapeau d'Automne Vert (M)
PROPITEM_TXT_101704,Autumn Pink Hat (M),Chapeau d'Automne Rose (M)
PROPITEM_TXT_101705,Autumn Purple Hat (M),Chapeau d'Automne Violet (M)
PROPITEM_TXT_101706,Autumn Black Hat (M),Chapeau d'Automne Noir (M)
PROPITEM_TXT_101707,Autumn Grey Hat (M),Chapeau d'Automne Gris (M)
PROPITEM_TXT_101708,Autumn Hat for male characters.,Chapeau d'Automne pour garçon.
PROPITEM_TXT_101709,Yellow Hot Chocolate Kitty,Chocochaton Jaune
PROPITEM_TXT_101710,Green Hot Chocolate Kitty,Chocochaton Vert
PROPITEM_TXT_101711,Pink Hot Chocolate Kitty,Chocochaton Rose
PROPITEM_TXT_101712,Purple Hot Chocolate Kitty,Chocochaton Violet
PROPITEM_TXT_101713,Black Hot Chocolate Kitty,Chocochaton Noir
PROPITEM_TXT_101714,Grey Hot Chocolate Kitty,Chocochaton Gris
PROPITEM_TXT_101715,Halloween Costume Box,Boîte Mystère de Tenue d'Halloween
PROPITEM_TXT_101716,"Select if you want to receive a Skeleton Set, Ghastly Ghoul Set, Mummy Set or Vampire Set!","Sélectionnez la tenue que vous souhaitez entre une Tenue de Squelette, une Tenue de Zombie, une Tenue de Momie ou une Tenue de Vampire !"
PROPITEM_TXT_101717,Halloween Consumable Package,Paquet de Consommables d'Halloween
PROPITEM_TXT_101718,"A package containing 20 Upcut Stone, 20 Potion Box, 20 Flask Box, 20 Vital Drink X or Refresher Hold and 10 Bull Hamstern. All items are also linked.","Paquet qui contient 20 Pierres Mars, 20 Boîtes de Potion, 20 Boîtes de Flasques, 20 Boissons Énergétiques X ou Fiole de Mana X et 10 Hamburgers. Tous les objets sont liés."
PROPITEM_TXT_101719,Halloween Smelting Scroll Package A,Boîte de Parchemins de Fusion d'Halloween A
PROPITEM_TXT_101720,"A package containing 25 Scroll of SProtect, 25 Scroll of Weapon Bonus and a Halloween Costume Box (choose Skeleton Set or Ghastly Ghoul Set or Mummy Set or Vampire Set). All items are also linked.","Paquet qui contient 25 Parchemins SProtect, 25 Parchemins de Bonus d'Arme et une Boîte Mystère de Tenue d'Halloween (au choix : Tenue de Squelette, de Zombie, de Momie ou de Vampire). Tous les objets sont liés."
PROPITEM_TXT_101721,Halloween Smelting Scroll Package B,Boîte de Parchemins de Fusion d'Halloween B
PROPITEM_TXT_101722,"A package containing 25 Scroll of GProtect, 45 Scroll of AProtect and a Halloween Costume Box (choose Skeleton Set or Ghastly Ghoul Set or Mummy Set or Vampire Set). All items are also linked.","Paquet qui contient 25 Parchemins GProtect, 45 Parchemins AProtect et une Boîte de Tenue d'Halloween (au choix : Tenue de Squelette, de Zombie, de Momie ou de Vampire). Tous les objets sont liés."
PROPITEM_TXT_101723,Halloween ES Scroll Package,Paquet de Parchemins Spéciaux d'Amplification d'Halloween
PROPITEM_TXT_101724,"A package containing 15 Scroll of Amplification ES, 15 Upcut Stone, 15 Vital Drink X or Refresher Hold and 20 Scroll of Return Town. All items are also linked.","Paquet qui contient 15 Parchemins Spéciaux d'Amplification, 15 Pierres Mars, 15 Boissons Énergétiques X ou Fioles de Mana X et 20 Parchemins de Retour en Ville. Tous les objets sont liés."
PROPITEM_TXT_101725,Halloween Newcomer ES Scroll Package,Paquet de Parchemins Spéciaux d'Amplification du Nouveau Venu d'Halloween 
PROPITEM_TXT_101726,"A package containing 10 Scroll of Amplification ES, 2 Scroll ES20, 4 Scroll ES40, 6 Scroll ES60, 6 Scroll ES80, a Magic Broom for Beginners (7 Days) and a Kitty or Doggy (7 Days). All items are also linked.","Un pack contenant 10 Parchemins d'Amplification ES, 2 Parchemins ES20, 4 Parchemins ES40, 6 Parchemins ES60, 6 Parchemins ES80, un manche à balai magique pour les débutants (7 jours) et un Chaton ou Chiot (7 jours). Tous les éléments sont également liés."
PROPITEM_TXT_008442,Mummy Hat (M),Tête de Momie (G)
PROPITEM_TXT_008443,Mummy hat for Male characters. All the pieces were brought from Egypt.,Tête effrayante de momie pour garçon
PROPITEM_TXT_008444,Mummy Suit (M),Corps de Momie (G)
PROPITEM_TXT_008445,Mummy suit for Male characters. All the pieces were brought from Egypt.,Vêtement effrayant de momie pour garçon
PROPITEM_TXT_008446,Mummy Gloves (M),Mains de Momie (G)
PROPITEM_TXT_008447,Mummy gloves for Male characters. All the pieces were brought from Egypt.,Gants effrayants de momie pour garçon
PROPITEM_TXT_008448,Mummy Shoes (M),Pieds de Momie (G)
PROPITEM_TXT_008449,Mummy shoes for Male characters. All the pieces were brought from Egypt.,Chaussures effrayantes de momie pour garçon
PROPITEM_TXT_008450,Mummy Set (M),Tenue de Momie (G)
PROPITEM_TXT_008451,Mummy costume Male characters. All the pieces were brought from Egypt.,Tenue de momie importée d’Égypte pour garçon (4 pièces)
PROPITEM_TXT_008452,Mummy Hat (F),Tête de Momie (F)
PROPITEM_TXT_008453,Mummy hat for Female characters. All the pieces were brought from Egypt.,Tête effrayante de momie pour fille
PROPITEM_TXT_008454,Mummy Suit (F),Corps de Momie (F)
PROPITEM_TXT_008455,Mummy suit for Female characters. All the pieces were brought from Egypt.,vêtement effrayant de momie pour fille
PROPITEM_TXT_008456,Mummy Gloves (F),Mains de Momie (F)
PROPITEM_TXT_008457,Mummy gloves for Female characters. All the pieces were brought from Egypt.,Gants effrayants de momie pour fille
PROPITEM_TXT_008458,Mummy Shoes (F),Pieds de Momie (F)
PROPITEM_TXT_008459,Mummy shoes for Female characters. All the pieces were brought from Egypt.,Chaussures effrayantes de momie pour fille
PROPITEM_TXT_008460,Mummy Set (F),Tenue de Momie (F)
PROPITEM_TXT_008461,Mummy costume set for Female characters. All the pieces were brought from Egypt.,Tenue de momie importée d’Égypte pour fille (4 pièces)
PROPITEM_TXT_101727,Low Scroll of Amplification ES,Faible Parchemin Spécial d'Amplification
PROPITEM_TXT_101728,x1.25 Exp. for 1 hour. This buff is not stackable.,Parchemin augmentant l'expérience acquise de 25% pendant 1 heure. Le bonus n'est pas cumulable.
PROPITEM_TXT_101729,Frog Set,Tenue de Grenouille
PROPITEM_TXT_101730,Lamb Set,Tenue de Mouton
PROPITEM_TXT_101731,Bull's and Milk Cow Set,Tenue de Boviné
PROPITEM_TXT_101732,Panda Set,Tenue de Panda
PROPITEM_TXT_101733,Creepy Giraffe Set (M),Tenue de Girafe Glauque (M)
PROPITEM_TXT_101734,Creepy Giraffe Set (F),Tenue de Girafe Glauque (F)
PROPITEM_TXT_101735,Creepy Giraffe Hat (M),Chapeau de Girafe Glauque (M)
PROPITEM_TXT_101736,Creepy Giraffe Boots (M),Bottes de Girafe Glauque (M)
PROPITEM_TXT_101737,Creepy Giraffe Gloves (M),Gants de Girafe Glauque (M)
PROPITEM_TXT_101738,Creepy Giraffe Suit (M),Habit de Girafe Glauque (M)
PROPITEM_TXT_101739,Creepy Giraffe Hat (F),Chapeau de Girafe Glauque (F)
PROPITEM_TXT_101740,Creepy Giraffe Boots (F),Bottes de Girafe Glauque (F)
PROPITEM_TXT_101741,Creepy Giraffe Gloves (F),Gants de Girafe Glauque (F)
PROPITEM_TXT_101742,Creepy Giraffe Suit (F),Habit de Girafe Glauque (F)
PROPITEM_TXT_101743,Creepy Giraffe Set,Tenue de Girafe Glauque
PROPITEM_TXT_101744,Halloween Balloons Box,Boîte de Ballons d'Halloween
PROPITEM_TXT_101745,Select which balloons you want to select!,Sélectionnez le balon que vous souhaitez recevoir !
PROPITEM_TXT_101746,Halloween Ogre Balloons,Ballons d'Ogre d'Halloween
PROPITEM_TXT_101747,Stunning Halloween Balloons that increase your Exp by +50% and Attack Power (ATK) by +50.,Ballons d'Halloween époustouflant qui augmentent le gain d'expérience de 50% et l'Attaque (ATQ) de +50.
PROPITEM_TXT_101748,Halloween Skull Balloons,Ballons Crâne d'Halloween
PROPITEM_TXT_101749,Beautiful Halloween Balloons that increase your Exp by +50% and your Defense (DEF) by +100.,Jolis Ballons d'Halloween qui augmentent le gain d'expérience de 50% et la Défense (DEF) de +100.
PROPITEM_TXT_101750,Halloween Pumpkin Balloons,Ballons Citrouille d'Halloween
PROPITEM_TXT_101751,Pretty Halloween Balloons that increase your Exp by +50% and your Health Points (HP) by +150.,Beaux Ballons d'Halloween qui augmentent le gain d'expérience de 50% et vos Points de Vie (PV) de +150.
PROPITEM_TXT_008106,Pumpkin Mask,Masque Citrouille
PROPITEM_TXT_101752,Special Event Reward (1st),Récompense d'Événement Spécial (1ère)
PROPITEM_TXT_101753,Special Event Reward (2nd),Récompense d'Événement Spécial (2ème)
PROPITEM_TXT_101754,Special Event Reward (3rd),Récompense d'Événement Spécial (3ème)
PROPITEM_TXT_101755,Reward box for the winners of a Special Event!,Boîte de Récompenser pour les vainqueurs d'un Événement Spécial !
PROPITEM_TXT_101756,Clockworks Shield,Bouclier Clockworks
PROPITEM_TXT_101757,Clockworks Sword,Épée Clockworks
PROPITEM_TXT_101758,Clockworks Axe,Hache Clockworks
PROPITEM_TXT_101759,Clockworks Stick,Sceptre Clockworks
PROPITEM_TXT_101760,Clockworks Wand,Baguette Clockworks
PROPITEM_TXT_101761,Clockworks Staff,Bâton Clockworks
PROPITEM_TXT_101762,Clockworks Knuckle,Poing Clockworks
PROPITEM_TXT_101763,Clockworks Yo-Yo,Yo-Yo Clockworks
PROPITEM_TXT_101764,Clockworks Bow,Arc Clockworks
PROPITEM_TXT_101765,Clockworks Big Sword,Glaive Clockworks
PROPITEM_TXT_101766,Clockworks Big Axe,Doloire Clockworks
PROPITEM_TXT_101767,Clockworks Weapon Skin Box,Boîte d'Apparences d'Arme Clockworks
PROPITEM_TXT_101768,Select which Clockworks weapon or shield skin you want to receive!,Sélectionnez l'arme ou le bouclier Clockworks que vous souhaitez recevoir !
PROPITEM_TXT_101769,藐视全服 Guild Costume Box,Boîte de Tenue de la Guilde 藐视全服
PROPITEM_TXT_101770,Box only for the 藐视全服 Guild. Select which item you want to receive!,Boîte pour la Guilde 藐视全服. Choisissez quel objet vous souhaitez recevoir !
PROPITEM_TXT_101771,藐视全服 Guild Suit (F),Habit de la Guilde 藐视全服 (F)
PROPITEM_TXT_101772,藐视全服 Guild Suit (M),Habite de la Guilde 藐视全服 (M)
PROPITEM_TXT_101773,Clockworks Servant Cap (M),Casquette de Serviteur Clockworks (M)
PROPITEM_TXT_101774,Clockworks Servant cap for Male characters. Are you really serving the Clockworks?,Casque de Serviteur Clockworks pour garçon. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101775,Clockworks Servant Suit (M),Habit de Serviteur Clockworks (M)
PROPITEM_TXT_101776,Clockworks Servant suit for Male characters. Are you really serving the Clockworks?,Habit de Serviteur Clockworks pour garçon. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101777,Clockworks Servant Gloves (M),Gants de Serviteur Clockworks (M)
PROPITEM_TXT_101778,Clockworks Servant gloves for Male characters. Are you really serving the Clockworks?,Gants de Serviteur Clockworks pour garçon. Êtes-vous vraiment au service des Clockworks?
PROPITEM_TXT_101779,Clockworks Servant Shoes (M),Chaussures de Serviteur Clockworks (M)
PROPITEM_TXT_101780,Clockworks Servant shoes for Male characters. Are you really serving the Clockworks?,Chaussures de Serviteur Clockworks pour garçon. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101781,Clockworks Servant Set (M),Tenue de Serviteur Clockworks (M)
PROPITEM_TXT_101782,Clockworks Servant costume Male characters. Are you really serving the Clockworks?,Tenue de Serviteur Clockworks pour garçon. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101783,Clockworks Servant Cap (F),Casquette de Serviteur Clockworks (F)
PROPITEM_TXT_101784,Clockworks Servant cap for Female characters. Are you really serving the Clockworks?,Casquette de Serviteur Clockworks pour fille. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101785,Clockworks Servant Suit (F),Habit de Serviteur Clockworks (F)
PROPITEM_TXT_101786,Clockworks Servant suit for Female characters. Are you really serving the Clockworks?,Habit de Serviteur Clockworks pour fille. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101787,Clockworks Servant Gloves (F),Gants de Serviteur Clockworks (F)
PROPITEM_TXT_101788,Clockworks Servant gloves for Female characters. Are you really serving the Clockworks?,Gants de Serviteur Clockworks pour fille. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101789,Clockworks Servant Shoes (F),Chaussures de Serviteur Clockworks (F)
PROPITEM_TXT_101790,Clockworks Servant shoes for Female characters. Are you really serving the Clockworks?,Chaussures de Serviteur Clockworks pour fille. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101791,Clockworks Servant Set (F),Tenue de Serviteur Clockworks (F)
PROPITEM_TXT_101792,Clockworks Servant costume set for Female characters. Are you really serving the Clockworks?,Tenue de Serviteur Clockworks pour fille. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101793,Clockworks Servant Set,Tenue de Serviteur Clockworks
PROPITEM_TXT_101794,Clockworks Servant Glass,Monocle de Serviteur Clockworks (M)
PROPITEM_TXT_101795,Clockworks Servant glass. Are you really serving the Clockworks?,Monocle de Serviteur Clockworks pour garçon. Êtes-vous vraiment au service des Clockworks ?
PROPITEM_TXT_101798,Clockworks Servant Cloak,Cape de Serviteur Clockworks
PROPITEM_TXT_101799,Violet Halloween Puppet,Marionnette d'Halloween Violette
PROPITEM_TXT_101800,Orange Halloween Puppet,Marionnette d'Halloween Orange
PROPITEM_TXT_101801,Beige Halloween Puppet,Marionnette d'Halloween Beige
PROPITEM_TXT_101802,Pink Halloween Puppet,Marionnette d'Halloween Rose
PROPITEM_TXT_101803,Grey Halloween Puppet,Marionnette d'Halloween Grise
PROPITEM_TXT_101804,White Halloween Puppet,Marionnette d'Halloween Blanche
PROPITEM_TXT_101805,A cute Halloween Puppet that follows its master around and picks up dropped items.,Invoque une Marionnette d'Halloween toute mignone qui suit son invocateur partout et ramasse les objets laissés par les ennemis.
PROPITEM_TXT_101806,Halloween Bat Costume Lucky Box,Boîte Mystère de Tenue de Chauve-Souris d'Halloween
PROPITEM_TXT_101807,This box contains a Halloween Bat Costume Set with Speed bonus. You can select your gender after opening the Lucky Box.,Cette boîte contient un ensemble Tenue de Chauve-Souris d'Halloween avec un bonus de vitesse de déplacement. Vous pourrez sélectionner le genre du costume en ouvrant la boîte.
PROPITEM_TXT_101808,Halloween Bat 10% Violet Set,Tenue de Chauve-Souris d'Halloween Violette 10%
PROPITEM_TXT_101809,Halloween Bat 8% Blue Set,Tenue de Chauve-Souris d'Halloween Bleue 8%
PROPITEM_TXT_101810,Halloween Bat 6% Green Set,Tenue de Chauve-Souris d'Halloween Verte 6%
PROPITEM_TXT_101811,Halloween Bat 4% Pink Set,Tenue de Chauve-Souris d'Halloween Rose 4%
PROPITEM_TXT_101812,Halloween Bat 2% Red Set,Tenue de Chauve-Souris d'Halloween Rouge 2%
PROPITEM_TXT_101813,Halloween Bat 2% White Set,Tenue de Chauve-Souris d'Halloween Blanche 2%
PROPITEM_TXT_101814,Halloween Bat 10% Violet Set (F),Tenue de Chauve-Souris d'Halloween Violette 10 % (F)
PROPITEM_TXT_101815,Halloween Bat 8% Blue Set (F),Tenue de Chauve-Souris d'Halloween Bleue 8% (F)
PROPITEM_TXT_101816,Halloween Bat 6% Green Set (F),Tenue de Chauve-Souris d'Halloween Verte 6% (F)
PROPITEM_TXT_101817,Halloween Bat 4% Pink Set (F),Tenue de Chauve-Souris d'Halloween Rose 4% (F)
PROPITEM_TXT_101818,Halloween Bat 2% Red Set (F),Tenue de Chauve-Souris d'Halloween Rouge 2% (F)
PROPITEM_TXT_101819,Halloween Bat 2% White Set (F),Tenue de Chauve-Souris d'Halloween Blanche 2% (F)
PROPITEM_TXT_101820,Halloween Bat 10% Violet Set (M),Tenue de Chauve-Souris d'Halloween Violette 10% (M)
PROPITEM_TXT_101821,Halloween Bat 8% Blue Set (M),Tenue de Chauve-Souris d'Halloween Bleue 8% (M)
PROPITEM_TXT_101822,Halloween Bat 6% Green Set (M),Tenue de Chauve-Souris d'Halloween Verte 6% (M)
PROPITEM_TXT_101823,Halloween Bat 4% Pink Set (M),Tenue de Chauve-Souris d'Halloween Rose 4% (M)
PROPITEM_TXT_101824,Halloween Bat 2% Red Set (M),Tenue de Chauve-Souris d'Halloween Rouge 2% (M)
PROPITEM_TXT_101825,Halloween Bat 2% White Set (M),Tenue de Chauve-Souris d'Halloween Blanche 2% (M)
PROPITEM_TXT_101826,The Halloween Bat Violet set for female characters.,Tenue de Chauve-Souris d'Halloween Violette pour fille.
PROPITEM_TXT_101827,The Halloween Bat Blue set for female characters.,Tenue de Chauve-Souris d'Halloween Bleue pour fille.
PROPITEM_TXT_101828,The Halloween Bat Green set for female characters.,Tenue de Chauve-Souris d'Halloween Verte pour fille.
PROPITEM_TXT_101829,The Halloween Bat Pink set for female characters.,Tenue de Chauve-Souris d'Halloween Rose pour fille.
PROPITEM_TXT_101830,The Halloween Bat Red set for female characters.,Tenue de Chauve-Souris d'Halloween Rouge pour fille.
PROPITEM_TXT_101831,The Halloween Bat White set for female characters.,Tenue de Chauve-Souris d'Halloween Blanche pour fille.
PROPITEM_TXT_101832,The Halloween Bat Violet set for male characters.,Tenue de Chauve-Souris d'Halloween Violette pour fille.
PROPITEM_TXT_101833,The Halloween Bat Blue set for male characters.,Tenue de Chauve-Souris d'Halloween Bleue pour garçon.
PROPITEM_TXT_101834,The Halloween Bat Green set for male characters.,Tenue de Chauve-Souris d'Halloween Verte pour garçon.
PROPITEM_TXT_101835,The Halloween Bat Pink set for male characters.,Tenue de Chauve-Souris d'Halloween Rose pour garçon.
PROPITEM_TXT_101836,The Halloween Bat Red set for male characters.,Tenue de Chauve-Souris d'Halloween Rouge pour garçon.
PROPITEM_TXT_101837,The Halloween Bat White set for male characters.,Tenue de Chauve-Souris d'Halloween Blanche pour garçon.
PROPITEM_TXT_101838,Halloween Bat Violet Suit (F),Habit de Chauve-Souris d'Halloween Violet (F)
PROPITEM_TXT_101839,Halloween Bat Blue Suit (F),Habit de Chauve-Souris d'Halloween Bleu (F)
PROPITEM_TXT_101840,Halloween Bat Green Suit (F),Habit de Chauve-Souris d'Halloween Vert (F)
PROPITEM_TXT_101841,Halloween Bat Pink Suit (F),Habit de Chauve-Souris d'Halloween Rose (F)
PROPITEM_TXT_101842,Halloween Bat Red Suit (F),Habit de Chauve-Souris d'Halloween Rouge (F)
PROPITEM_TXT_101843,Halloween Bat White Suit (F),Habit de Chauve-Souris d'Halloween Blanc (F)
PROPITEM_TXT_101844,Halloween Bat Suit for female characters.,Habit de Chauve-Souris d'Halloween pour fille.
PROPITEM_TXT_101845,Halloween Bat Violet Suit (M),Habit de Chauve-Souris d'Halloween Violet (M)
PROPITEM_TXT_101846,Halloween Bat Blue Suit (M),Habit de Chauve-Souris d'Halloween Bleu (M)
PROPITEM_TXT_101847,Halloween Bat Green Suit (M),Habit de Chauve-Souris d'Halloween Vert (M)
PROPITEM_TXT_101848,Halloween Bat Pink Suit (M),Habit de Chauve-Souris d'Halloween Rose (M)
PROPITEM_TXT_101849,Halloween Bat Red Suit (M),Habit de Chauve-Souris d'Halloween Rouge (M)
PROPITEM_TXT_101850,Halloween Bat White Suit (M),Habit de Chauve-Souris d'Halloween Blanc (M)
PROPITEM_TXT_101851,Halloween Bat Suit for male characters.,Habit de Chauve-Souris d'Halloween pour garçon.
PROPITEM_TXT_101852,Halloween Bat Violet Shoes (F),Chaussures de Chauve-Souris d'Halloween Violettes (F)
PROPITEM_TXT_101853,Halloween Bat Blue Shoes (F),Chaussures de Chauve-Souris d'Halloween Bleues (F)
PROPITEM_TXT_101854,Halloween Bat Green Shoes (F),Chaussures de Chauve-Souris d'Halloween Vertes (F)
PROPITEM_TXT_101855,Halloween Bat Pink Shoes (F),Chaussures de Chauve-Souris d'Halloween Roses (F)
PROPITEM_TXT_101856,Halloween Bat Red Shoes (F),Chaussures de Chauve-Souris d'Halloween Rouges (F)
PROPITEM_TXT_101857,Halloween Bat White Shoes (F),Chaussures de Chauve-Souris d'Halloween Blanches (F)
PROPITEM_TXT_101858,Halloween Bat Shoes for female characters.,Chaussures de Chauve-Souris d'Halloween pour fille.
PROPITEM_TXT_101859,Halloween Bat Violet Shoes (M),Chaussures de Chauve-Souris d'Halloween Violettes (M)
PROPITEM_TXT_101860,Halloween Bat Blue Shoes (M),Chaussures de Chauve-Souris d'Halloween Bleues (M)
PROPITEM_TXT_101861,Halloween Bat Green Shoes (M),Chaussures de Chauve-Souris d'Halloween Vertes (M)
PROPITEM_TXT_101862,Halloween Bat Pink Shoes (M),Chaussures de Chauve-Souris d'Halloween Roses (M)
PROPITEM_TXT_101863,Halloween Bat Red Shoes (M),Chaussures de Chauve-Souris d'Halloween Rouges (M)
PROPITEM_TXT_101864,Halloween Bat White Shoes (M),Chaussures de Chauve-Souris d'Halloween Blanches (M)
PROPITEM_TXT_101865,Halloween Bat Shoes for male characters.,Chaussures de Chauve-Souris d'Halloween pour garçon.
PROPITEM_TXT_101866,Halloween Bat Violet Hat (F),Chapeau de Chauve-Souris d'Halloween Violet (F)
PROPITEM_TXT_101867,Halloween Bat Blue Hat (F),Chapeau de Chauve-Souris d'Halloween Bleu (F)
PROPITEM_TXT_101868,Halloween Bat Green Hat (F),Chapeau de Chauve-Souris d'Halloween Vert (F)
PROPITEM_TXT_101869,Halloween Bat Pink Hat (F),Chapeau de Chauve-Souris d'Halloween Rose (F)
PROPITEM_TXT_101870,Halloween Bat Red Hat (F),Chapeau de Chauve-Souris d'Halloween Rouge (F)
PROPITEM_TXT_101871,Halloween Bat White Hat (F),Chapeau de Chauve-Souris d'Halloween Blanc (F)
PROPITEM_TXT_101872,Halloween Bat Hat for female characters.,Chapeau de Chauve-Souris d'Halloween pour fille.
