Key,English,French
NPC_000395,"Hello, I'm Andy Kimu, the Mercenary Master of Flarine. The pay is good, but they make me wear this ridiculous looking robe. It's so itchy! I stroke my beard all day just to keep my mind off of it.","Je suis Andy Kimu, l'instructeur des Mercenaires. Je suis là pour enseigner l'art du Mercenaire aux Vagabonds. J'avoue que ce rôle est nouveau pour moi, mais je fais de mon mieux…"
NPC_000396,"Rhisis will be with you, always, young one.","Rhisis sera toujours avec toi, jeune enfant."
NPC_000397,Hmm Aha! Why not ask the vagrants? Maybe they can handle this.,Hmm… Pourquoi ne pas demander aux autres Vagabonds ?
NPC_000398,Merry Christmas! I hope everything goes well this time!,Joyeux Noël !! J'espère que les fêtes se passent bien cette année !!
NPC_000399,My name is Saint Aramy and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"Bonjour, je m'appelle Saint Aramy, et je suis l'un des Pères Noël de Madrigal."
NPC_000400,Hey! Merry Christmas!,Et Joyeux Noël !!
NPC_000401,Hmm It is very hard to track Noie's Planet in the Amedus galaxy. Maybe I have to use the chaos theory.,Hmm… il est très difficile de suivre la planète de Noier dans la galaxie Amedos… Peut-être devrais-je avoir recours à la théorie de chaos.
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.","Et il se réveillera… Le Héros ressuscitera à nouveau dans un lieu de souffrance et de mort, empli du bruit des machines…"
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?","Bonjour, mon nom est Ata Millenuit et j'étudie l'astronomie auprès de Noier. Hmm… saurais-tu analyser cette fractale ?"
NPC_000404,Argh! Where was I? Distractions...,"Désolé, je suis occupé pour le moment…(se parlant à soi-même) Donc cette fractale serait… Hmm…"
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,Mes frères ! Que dois-je faire ? Huh ? Noël…Noël sera… (en pleurs)
NPC_000406,I hope you have a wonderful Christmas!,Je te souhaite un merveilleux Noël.
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"Bien le bonjour. Mon nom est Saint Atto, comme tu peux le voir, je suis l'un des Pères Noël de Madrigal."
NPC_000408,Merry Christmas! Merry Christmas!,Joyeux Noël ! Joyeux Noël ! Ho ho ho
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!","Les fameuses armures créées par la famille Bobo sont en vente ici, et je m'occupe aussi de toutes vos réparations !"
NPC_000410,What should I ask you to do?,Que puis-je faire pour toi ?
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ","Le secret de la confection des armures ? Je ne peux malheureusement te le révéler, comprends moi…"
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.","Bienvenue, je suis Boboko Bobo. Je suis le propriétaire de cette boutique d'armure, et je m'occupe aussi de toutes les réparations d'équipement. Mon grand frère Boboku tiens le magasin d'armes à proximité."
NPC_000413,Tell your friends buy Bobo Family Equipment!,Seul un équipement de qualité protégera ta vie ! N'oublie jamais cela...
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!","Ton arme a l'air un peu terne, mon ami. Merci à Rhisis pour toi, j'achète et je vends des armes !"
NPC_000415,Here you are. Please solve this as soon as possible.,Et voilà.
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!","Je suis le fils aîné de la famille, il serait temps pour moi de me marier… Ha ha (rougissant) Pour être honnête j'aime Julia... Elle est adorable n'est-ce pas ?"
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!","Je m'appelle Boboku Bobo, et voici ma fameuse boutique d'arme. Je peux aussi appliquer un piercing sur une armure, afin que tu puisses l'améliorer. Au fait, mon petit frère vend des armures à côté, n'hésite pas à y jeter un oeil."
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,N'oubliez pas que la famille Bobo sera toujours là pour vous proposer les meilleurs équipements !
NPC_000419,"Do not worry, where there is a will, there is a way.","Ne t'inquiètes pas, il y a toujours une solution."
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,As-tu été sage cette année jeune aventurier ? Dans ce cas tu mérites un beau cadeau ! Ho ho ho.
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"Bonjour ! Mon nom est Saint Buruto, et je suis l'un des Pères Noël de Madrigal."
NPC_000422,Ha ha ha! Merry Christmas!,Ho ho ho ! Joyeux Noël !
NPC_000423,"Mommy, I am hungry.","Maman, j'ai faim !"
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.",Je viens de m'installer ici avec mon père. Nous n'avons pas encore la citoyenneté… mais nous espérons l'obtenir très bientôt.
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.","Je m'appelle Chichi Horis, et voici mon père, Paul Horis."
NPC_000426,Good bye,Au revoir !
NPC_000427,The new year has come!,Le Nouvel An est arrivé !!
NPC_000428,"How strange, I cannot remember the Happy New Year song.","C'est bizarre, je n'arrive pas à me rappeler la chanson du Nouvel An…"
NPC_000429,Happy new year!,Bonne année !!!
NPC_000430,New year has come!,"Santé, Bonheur et Richesse !"
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,"Je m'appelle Monako, je fais partie du choeur de Madrigal."
NPC_000432,New year has come!,"Santé, Bonheur et Richesse !"
NPC_000433,How strange I do not remember the Happy New Year song.,"Erf, impossible de me rappeler de l'air de la chanson du Nouvel An…"
NPC_000434,New year has come!,"Santé, Bonheur et Richesse !"
NPC_000435,"How strange, I do not remember the Happy New Year song.","Olala, je ne me souviens plus de la chanson du Nouvel An !"
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.","Vraiment ? Peut-être penses-tu ainsi car tu es écrivain, mais je ne veux pas faire de vague avec ça…"
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.","Les héros se sont sacrifiés pour vaincre Shade, mais elle reviendra un jour. Nous devons nous y préparer."
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.","Je suis le Sage des Prêtres, Clamb Cobonet. J'étudie et médite sur la vie d'Aenn, le Héros des Prêtres."
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.","Quoi qu'en dise les gens, ils ont été les Héros de Madrigal. N'es-tu pas de mon avis."
NPC_000440,Bubble watches over all aspiring heroes. ,Bubble veille sur tous les héros en herbe.Profite bien de ton aventure ! Ha ha ha !
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,Les boucliers des Héros ont protégé Madrigal de la colère de Shade. Nous leur serons éternellement reconnaissants pour leur bravoure et souhaitons perpétuer leur mémoire à jamais.
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.","Je suis le Sage des Sorciers, Cuarine Coexar. J'étudie et médite sur la vie d'Offerep, le Héros des Sorciers."
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",La puissance du Sorcier tiens à la force de son esprit. Souviens-toi de cela !
NPC_000444,A strange energy emanates from this fountain. What is it?,Tu es vraiment surprenant. Ha ha ha.
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.",Ils se réveilleront dans le sanctuaire… et deviendront alors de véritables Héros.
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.","Je suis le Sage des Elémentalistes, Cuzrill Rembright. J'étudie et médite sur la vie de Lillip, le Héros des Elémentalistes."
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.",Seul ceux gagnés par la sagesse pour honorer la volonté de Lillip. Je te souhaite cette vertu.
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,Bienvenue à la #b#cff0000ffGare de Dior#nc#nb ! Vous pouvez trouver ici des #b#cffff0000informations sur les vols#nc#nb. À ceux qui cherchent à atteindre le septième ciel : venez à la station de vol de Flarine !
NPC_000449,"Please, if you can help me, I will be in your debt.","S'il te plaît, rend moi service."
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,"Bienvenue à la station de vol de Flarine, que puis-je faire pour toi ?"
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ","Je m'appelle Dior Cristin. Ma famille s'occupe de cette station de vol depuis des générations, et en a fait la meilleure station de tout Flaris."
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.","1. À partir du niveau 20, achète un balai ou une planche à la station.\n 2. Double clique sur ton véhicule pour l'enfourcher. Tu peux également le placer dans ta barre de raccourcis."
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. Ensuite appuie sur la barre d'espace pour décoller ou t'arrêter.
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. Utilise alors les touches Z, Q, S, D ou maintiens enfoncé le bouton droit de la souris pour contrôler ton vol."
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.",5. Double clique sur le bouton droit de la souris pour changer de direction sans maintenir le bouton enfoncé.
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. Il y a de nombreux modèles de véhicules volants. Tu peux en trouver dans les boutiques d'autres joueurs ou en parcourant la Boutique d'Objets Premium.
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!","J'espère que ces informations t'auront été utiles. A toi de jouer maintenant, je te souhaite bon vol !"
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.",Le combat en vol possède quelques particularités:\n1. Des symboles ainsi qu'une boîte rouge entourent les monstres volants quand tu t'en approches.
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ","2. Les monstres volants peuvent être ciblés en utilisant la touche Tab ou un clic gauche sur la souris. Si vous les perdez de vue, une flèche verte apparaître sur le bord de l'écran pour vous indiquer leur direction."
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. Pour attaquer un monstre ciblé, il te suffit de t'en approcher et cliquer gauche, ou presser la touche Insert.\n4. Le monstre peut également être suivi automatiquement en pressant sur la touche W."
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,"5. Une fois morts, les monstres volants lâchent des objets qui restent en suspend dans les airs."
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!","6. Pour ramasser l'objet, clique dessus ou utilise le mouvement adéquat pour ramasser les objets à proximité (touche F3 par défaut)."
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7. Les Mercenaires et Acolytes peuvent attaquer une fois au corps à corps, alors que les Magiciens et Acrobates sont en mesure d'attaquer à distance."
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,Je te souhaite de devenir aussi redoutable dans les airs que sur terre.
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","Avant tout, prenez plaisir à voler !!"
NPC_000466,Why do we all have to wear the same outfit? ,Ha ha ha ! Je me sens vraiment à mon aise ici.
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.","Rhisis créa les trois Dieux : Shade, Ivillis et Bubble, et leur conféra à chacun un aspect différent d’elle-même. Shade, imprégnée de la Peur et de la Rage de Rhisis, faillit détruire notre monde d'origine."
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.","Je suis le Sage des Moines, Domek Ilujian. J'étudie et médite sur la vie de Roentel, le Héros des Moines."
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.",Il faut toujours avoir de l'espoir… Eux aussi ont toujours su garder espoir.
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#b#cff0000ffVoulez-vous connaître le résultat de la dernière Guerre des Guildes ?#nc#nb
NPC_000471,Only the most cunning of guilds can hope to achieve victory in the Guild Sieges. Are you ready for the challenge?,Votre courage et votre sagesse conduiront votre guilde à la victoire !
NPC_000472,"Hello, it's very nice to meet you! I am the Rewards Manager for the Guild Siege Center. I can reward prize money, return application fees, or even show you this week's ranking for the Guild Siege.","Je suis la manager des Guerres de Guildes. Je m'occupe de distribuer les récompenses, rembourser les frais d'inscription, réaliser les classements, etc."
NPC_000473,Good luck to you! I hope I see you on the ranking charts!,Bonne chance à tout le monde pour la Guerre des Guildes !
NPC_000474,"Madrigal's ecosystem is truly fascinating! The more you discover, the greater the mystery!","L'écosystème de Madrigal est vraiment étonnant ! Plus on l'étudie, plus le mystère s'épaissit..."
NPC_000475,"Researching Madrigal's vast ecosystem, particularly that of the Masquerpets, is very rewarding. I get to work outdoors, and examine all of the strange creatures created by the Clown Goddess of Fear and Rage, Shade.","Explorer le vaste écosystème de Madrigal, et plus particulièrement celui des Dwarpets, est extrêmement enrichissant. Je peux travailler en plein air et examiner toutes les étranges créatures créées par la Déesse de la Peur et de la Rage, Shade."
NPC_000476,"My name is Dr. Estly and I am studying Madrigal's Ecosystem with my 2 brothers. Have you ever heard of Clockworks? He is the most amazing creature I have ever had the chance to study! Very, very dangerous, though.",Je m'appelle Dr. Estly. J'étudie l'écologie de Madrigal avec mes deux frères.
NPC_000477,"Thanks for stopping by, friend. Let me know if you ever need any information on a specific creature.",Rends-moi visite quand tu voudras en savoir plus sur les monstres.
NPC_000478,"Assists are way better than Mercenaries! Quiet Mustang! *chuckles* Hey you, c'mere if you want to learn about Assists!","Avant d'aider les autres, commence par t'aider toi-même !"
NPC_000479,"What is that crazy Mustang babbling about now... Ah, no matter. Every party needs an Assist. Any schmuck can wack a monster in the head, but we can do that AND play a support role! Do you like popularity? Than this is the job for you!","J'ai traversé de nombreuses épreuves pour en arriver là, mais telle est la voie de l'Acolyte."
NPC_000480,"I am Captain Elic Eward of the Madrigal Job Training Center. If you want to become an Assist, I can help you.","Je suis Elic Eward, j'enseigne aux Vagabonds comment devenir des Acolytes."
NPC_000481,"Remember, every party needs an Assist! Don't leave home without us!","Aide toi d'abord, et le ciel t'aidera !"
NPC_000482,Yay! I am so happy! Bubble smiles on us!,Je suis heureuse…
NPC_000483,"I may not look like much, but I'm very powerful. I'm ready for anything! The Soldiers of Kion will prevail!",Ma puissance est si grande que les gens tombent des nues lorsqu'ils me voient en action.
NPC_000484,"My name is Eoners Archer and I am one of the hired soldiers of Kion. We are here to protect the citizens of Flarine, as long as the money is right. \n*wink*","Mon nom est Eoners Archer, je suis l'un des soldats de Kyon. Nous sommes là pour protéger les citoyens de Flarine... Tant que nous sommes payés pour.\n*clin d'œil*"
NPC_000485,Love to Kion!!,Gloire à Kyon !!
NPC_000486,"Welcome to Flarine! Please, enjoy your stay!","Les fêtes et événements de #b#cffff0000Genèse#nc#nb me manquent… j’espère que vous vous souvenez de ces temps heureux! ~Soupir~ Parfois, je ferme les yeux et je revois les rues de Flarine remplies d’aventuriers… comme au bon vieux temps."
NPC_000487,"Flarine is the capital city of Madrigal. It may be a small city, but it's certainly the most beautiful. Feel free to come see me if you ever need anything.","Bienvenue à Flarine, la plus belle ville de Madrigal !"
NPC_000488,I am the mayor of Flarine. The well-being of the citizens is my highest priority. Is there anything I can help you with?,"Je suis le maire de Flarine, je m'occupe de la ville et de ses habitants."
NPC_000489,#b#cff8a004fWe have a #cfffc0000Guild Siege #b#cff8a004fevery Saturday. Speak to the Guild Siege Managers for more information!#nc#nb,#b#cffff0000La Guerre des Guildes est ouverte chaque samedi !!#nc#nb Parlez aux Responsables du Siège de Guilde pour plus d’informations !.
NPC_000493,"*scribbles* Ah, yes! This is good stuff... I'm such a great writer! Now I just need a good protagonist...","#b*gribouille*#nb Ah, oui ! C’est du bon travail… Je suis vraiment un excellent écrivain ! Maintenant, il me faut juste un bon protagoniste…"
NPC_000494,"I am writing one of my best novels yet! It's action-packed, fast paced, dark, and even a little scary! It's about this hero who enters a dark cave and... well wait, if I tell you, you might steal my idea! Who are you anyway!?","J'écris actuellement un nouveau roman à destination du grand public, comme ça pas besoin de composer quelque chose de trop inventif et profond…"
NPC_000495,Pleased to meet you! My name is Gergantes Hambert. I live here in Flarine and I love it. I am a famous novelist as well as the Chairman of the Publication Society. Do you like to read?,"On m'appelle Gergantes Hambert. Je suis un romancier reconnu à travers Madrigal, ainsi que le président de l'Association des Ecrivains."
NPC_000496,"My next novel will be a best seller, I'm sure! Keep an eye out for it!","Mon prochain roman sera un best-seller, vous verrez. Ha ha ha !"
NPC_000497,"We, the Soldiers of Kion, are family! ","Nous, soldats de Kyon, sommes une grande famille !"
NPC_000498,"Don't speak to me as if you know me, stranger. I am the most feared martial artist in all of Madrigal. I can take you down with one finger!","Je ferai d'abord renaître l'Avatar de l'ombre, le plus puissant mantra de Roentel…"
NPC_000499,"My name is Ghalade Elore, if you must know. I am one of the hired Kion Soldiers for Flarine. I am a legend in the world of martial arts, as I've followed in the footsteps of Roentel. Don't cross me.","Mon nom est Ghalade Elore. Je suis un soldat de Kyon, et un stratège dans l'art de la guerre. Ha ha ha !"
NPC_000500,Glory to Kion,Gloire à Kyon !
NPC_000501,Tucani! Would you PLEASE stop singing that stupid song? I have a headache...,Le souffle de Rhisis protégera ton corps et ton âme. La larme de Rhisis te ramènera d'entre les morts.
NPC_000502,"Humans look down us because we used to do their work for them. But as 'smart' as humans may be, we are far stronger. We are by no means, inferior. Understand?","Les êtres humains se croient toujours supérieurs ! Mais ils sont stupides, nous ne sommes pas inférieurs à eux !! Compris ?!"
NPC_000503,"Yeah, not gonna happen. If you didn't already figure it out, we don't particularly like you people. So unless you have some sort of business to discuss, I suggest you leave. Now.",Non merci ! Je ne veux pas parler à un être humain. Va-t'en d'ici maintenant.
NPC_000504,It's about time you left...,"Ne me parle plus jamais, ok ? Plus jamais !"
NPC_000505,Only the bravest of adventurers should dare to enter. Are you prepared?,"Nous vous attendons. Venez, braves aventuriers !"
NPC_000506,"You are brave, young one. Go with honor.",C'est ton tour. Le test n'est pas encore terminé.
NPC_000507,"If you have any doubts whatsoever, you should just quit now. Too much blood has been spilled already over all of this.","Si tu n'es pas un brave, ne cherche pas à aller là-bas..."
NPC_000508,You are indeed foolish if you think you can go in there alone. You must bring friends if you wish to have a even a small chance at victory.,"Vouloir combattre seul… tu es vraiment insouciant ! Désolé, je ne peux pas te laisser entrer."
NPC_000509,You are not yet ready to challenge the beast within this lair. You are foolish if you think I would allow you to enter.,"Tu veux me défier ? Pour cela, tu dois d'abord te rendre à Flarine Nord."
NPC_000510,Travel to Northern Flarine and speak with the Novelist there. I cannot help you. ,Tu y trouveras quelqu'un… un romancier.
NPC_000511,"No, not yet. You are not qualified to challenge this creature yet. Now please, leave in peace.","Ton heure n'est pas venue, tu n'es pas encore autorisé à me défier."
NPC_000512,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.",Tu cherches à savoir qui je suis ? Et bien je suis à la fois l'existence et le néant…
NPC_000513,"Farewell, brave one.",Hmm.. Des années se sont écoulées depuis que j'ai commencé à travailler ici. (soupir)
NPC_000514,"Worry not, Hormes. We will not fail. ","Ha ha, ne te lamente pas tant. Tout ceci n'est pas vain, n'est-ce pas ?"
NPC_000515,"It's hard to interpret the ancient texts. They are extremely old and in poor condition. What we have discerned, is that the fight for peace is far from over, and we must prepare ourselves for what's coming.","Une grande étoile s'évanouit derrière le ciel écarlate, et les autres étoiles brillent alors de plus belle."
NPC_000516,"My name is Guabrill Elldoradin, the Blade Wise Man. We've all come together to guide to adventurer's such as your self on the path of the Heroes. Will you stand up for Madrigal, young one?","Je suis le Sage des Assassins, Guabrill Elldoradin. J'étudie et médite sur la vie de Heren, le Héros des Assassins."
NPC_000517,The Heroes will never be forgotten. Stories of their sacrifice will be told for generations to come.,"Ils resteront dans la mémoire collective, de génération en génération… car ils furent des Héros."
NPC_000518,"#b#cff8a004fWelcome, competitors! The #cfff60000Guild Siege Application Center #cff8a004fis open for business!#nc#nb","#b#cff0000ffRassemblez-vous, guerriers de Madrigal ! La Guerre des Guildes débute ici. Inscrivez votre guilde et gravez votre nom dans la légende !#nc#nb"
NPC_000519,"If your guild has reached the point where you think you have the strength and numbers to compete against another guild, then you’re in the right place. Prove to everyone that you’re able to become a legend like Badza! ","Si vous être brave et sage, vous devriez vous confronter aux autres aventuriers. Et ceci est possible ici, maintenant !"
NPC_000520,"It's a pleasure to make your acquaintance. I am the Guild Siege Master of Flarine. Speak with me if you need general Guild Siege information, want to apply, form your party, or enter the arena.","Je suis le manager des Guerres de Guildes, je m'occupe des inscriptions."
NPC_000521,For Glory!,Pour l'honneur de la Guilde !
NPC_000522,I smell human... gross!,Notre volonté et notre colère pourraient tout faire disparaître de ce monde.
NPC_000523,"We are superior to humans in all ways. You're lucky I'm even speaking to you. Now, what is it you want? Can't you see I'm busy?","Nous sommes bien supérieurs aux humains, c'est une évidence ! Tu ne peux que le reconnaître même si tu n'es pas d'accord."
NPC_000524,"Who wants to know? You? Haha! Right, like I owe you anything at all, human. Why don't you make like a tree, and get out of here?",Je ne le dirai jamais à un humain comme toi. Compris ?
NPC_000525,"Thanks for leaving, chump!",Je m'ennuie et j'ai envie de partir… (soupir)
NPC_000526,"So you want to know who I am, my child? I exist... and yet, I do not exist. That is all you need to know and I will tell you no more.",Tu cherches à savoir qui je suis ? Et bien je suis à la fois l'existence et le néant…
NPC_000527,"Shade will return, this much is certain. We can only hope to be ready for her.","Hmm.. Shade reviendra, c'est certain. Il ne nous reste plus qu'à espérer être prêts à l'accueillir."
NPC_000528,"We await the day of our impending doom. The day will come, and pass. We must stand together.","Le mal cherchera à s'emparer du monde, 8 étoiles apparaîtront alors et lutteront pour la paix et l'harmonie."
NPC_000529,"My name is Hormes Kudo, the Knight Wise Man. I lead those who wish to become a Knight successor, and I help to preserve the memory of the Heroes.","Je suis le Sage des Chevaliers, Hormes Kudo. J'étudie et médite sur la vie de Billein, le Héros des Chevaliers."
NPC_000530,Rhisis watch over you.,"Etudier la vie des Héros est une activité passionnante. Oui, on peut le dire ! Rhisis veille sur toi."
NPC_000531,Draw your weapon and cut down everything that stands in your way! A Mercenary fears nothing!,"Dégaine ton épée et tranche tout ce qui se mettra en travers de ton chemin ! En avant, Mercenaire !"
NPC_000532,"The three most important things for a successful Mercenary are instinct, courage, and level headedness. If you possess these qualities, then you have what it takes to be a Mercenary.","Les trois plus grandes qualités d'un Mercenaire sont l'instinct, la force et la dextérité. Souviens-t'en !"
NPC_000533,"Hello, my friend. It is my pleasure to make your acquaintance. My name is Hyuit Jenive and I am a sergeant of the Madrigal Job Training Center. I help train Vagrants to become Mercenaries, after Mustang signs off on them, of course. ","Je m'appelle Hyuit Jenive, et j'aide les courageux Vagabonds de Madrigal à devenir de redoutables Mercenaires."
NPC_000534,"Keep your pride, courage and hope!","Préserve ta fierté, ton courage et ton espoir !"
NPC_000535,"Welcome! If you need any help or information, please don't hesitate to ask.","Bienvenue ! Si vous avez la moindre question sur la ville, je suis là pour vous répondre."
NPC_000539,"Hi there, I have a quest for you!",Que venez-vous faire ici ?
NPC_000540,Welcome to Madrigal. You look lost! Is there anything I can help you with?,Bienvenue à Madrigal. Vous avez l'air perdu ! Puis-je vous aider ?
NPC_000541,"I am Is, and I am one of the guides in Flarine City. If you need any help or information, just ask me or my twin sisters!","Je m'appelle Is Trinity, et je suis en charge de renseigner les nouveaux aventuriers de Madrigal."
NPC_000542,"There are several of us throughout Flarine and we all look alike so try not to get confused, tee hee! We confuse ourselves sometimes so it's alright if you do.",Peut-être as-tu déjà rencontré d'autres personnes à Flarine qui t'ont proposé leur aide ?
NPC_000543,"Anyway, stop by and see me anytime if you need any help or information. That's what we're all here for!","Mais bon, je suis sûre que je peux t'apprendre de nouvelles choses !"
NPC_000544,"Flarine is the most beautiful city in Madrigal, in my humble opinion. It's always spring here and I love it. Just be careful of all the Masquerpets outside the city.","Flarine est la capitale de Madrigal, tu y es en totale sécurité. Mais attention, les monstres rôdent aux alentours…"
NPC_000545,"If you're going to explore the wilds of Flaris, make sure you stock up on supplies from one of our many vendors here before you leave. ","Avant de quitter la ville, sois bien sûr d'avoir collecté toutes les informations nécessaires et de t'être équipé comme il se doit !"
NPC_000546,"There are many shops in the city that sell everything from food and drink, to weapons and armor. Have a look around to see what we have available!","Au niveau 15, tu pourras rencontrer un entraîneur afin de changer de classe. Il te faudra choisir entre Mercenaire, Magicien, Acolyte ou Acrobate."
NPC_000547,"You can also purchase exotic items from the many private shops in the area. These shops are usually run by other adventurers, such as yourself.","Le Mercenaire est un expert des armes blanches, le magicien incante des sorts d'attaque, l'Acolyte soigne et bénit ses compagnons, et l'Acrobate combat à l'arc et au yo-yo !"
NPC_000548,People from all over Madrigal visit this city every day to shop and enjoy the sights. It is so beautiful here. Is there anything else I can assist you with? ,"Tu trouveras les entraîneurs des Mercenaires, Acolytes, Acrobates et Magiciens à Flarine..."
NPC_000549,"If your Health Points (HP) reach zero, you will die. Not to worry, though, you have several options when this happens.","Sois vigilant, car si ta jauge de PV se vide complètement, tu succomberas à tes blessures…"
NPC_000550,"If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died.","Mais ne t'affole pas : si tu viens à mourir (et crois-moi cela t'arrivera !), tu pourras ressusciter au Cristal de Vie de la ville."
NPC_000551,"In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place.","Cependant tu perdras quelques points d'expérience durement acquis, alors sois bien vigilant ! Il existe aussi des parchemins magiques qui pourraient t'être utiles en cas de déconvenue…"
NPC_000554,"Goodbye, adventurer. Enjoy your stay in Flarine!","Au revoir, aventurier. Profitez bien de votre séjour à Madrigal !"
NPC_000558,"I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!",Je m'appelle Iske Trinity. Je suis la gérante du salon de coiffure de Flarine.
NPC_000564,"My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!",Mon nom est Ismeralda Trinity. Je suppose que tu as déjà rencontré l'une de mes soeurs à Flarine.
