Key,English,German
ACHIEVEMENT_KILL_STEELKNIGHT_LVL3,Steel Knight Slayer 3,Steelknight Schlächter 3
ACHIEVEMENT_KILL_STEELKNIGHT_LVL4,Steel Knight Slayer 4,Steelknight Schlächter 4
ACHIEVEMENT_KILL_STEELKNIGHT_LVL5,Steel Knight Hunter,Steelknight Jäger
ACHIEVEMENT_KILL_ZOMBIGER_LVL1,Zombiger Slayer 1,Zombiger Jäger 1
ACHIEVEMENT_KILL_ZOMBIGER_LVL2,Zombiger Slayer 2,Zombiger Jäger 2
ACHIEVEMENT_KILL_ZOMBIGER_LVL3,Zombiger Slayer 3,Zombiger Jäger 3
ACHIEVEMENT_KILL_ZOMBIGER_LVL4,Zombiger Slayer 4,Zombiger Jäger 4
ACHIEVEMENT_KILL_ZOMBIGER_LVL5,Zombiger Hunter,Zombiger Jäger 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL1,Nuttywheel Slayer 1,Nuttywheel Jäger 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL2,Nuttywheel Slayer 2,Nuttywheel Jäger 2
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL3,Nuttywheel Slayer 3,Nuttywheel Jäger 3
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL4,Nuttywheel Slayer 4,Nuttywheel Jäger 4
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL5,Nuttywheel Hunter,Dampfwalze
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL1,Nuctuvehicle Slayer 1,Nuctuvehicle Jäger 1
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL2,Nuctuvehicle Slayer 2,Nuctuvehicle Jäger 2
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL3,Nuctuvehicle Slayer 3,Nuctuvehicle Jäger 3
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL4,Nuctuvehicle Slayer 4,Nuctuvehicle Jäger 4
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL5,Nuctuvehicle Hunter,Radioaktiv
ACHIEVEMENT_KILL_DRILLER_LVL1,Driller Slayer 1,Driller Jäger 1
ACHIEVEMENT_KILL_DRILLER_LVL2,Driller Slayer 2,Driller Jäger 2
ACHIEVEMENT_KILL_DRILLER_LVL3,Driller Slayer 3,Driller Jäger 3
ACHIEVEMENT_KILL_DRILLER_LVL4,Driller Slayer 4,Driller Jäger 4
ACHIEVEMENT_KILL_DRILLER_LVL5,Driller Hunter,Schlagbohrer
ACHIEVEMENT_KILL_RISEM_LVL1,Risem Slayer 1,Risem Jäger 1
ACHIEVEMENT_KILL_RISEM_LVL2,Risem Slayer 2,Risem Jäger 2
ACHIEVEMENT_KILL_RISEM_LVL3,Risem Slayer 3,Risem Jäger 3
ACHIEVEMENT_KILL_RISEM_LVL4,Risem Slayer 4,Risem Jäger 4
ACHIEVEMENT_KILL_RISEM_LVL5,Risem Hunter,Erdbändiger
ACHIEVEMENT_KILL_GRRR_LVL1,Grrr Slayer 1,Grrr Jäger 1
ACHIEVEMENT_KILL_GRRR_LVL2,Grrr Slayer 2,Grrr Jäger 2
ACHIEVEMENT_KILL_GRRR_LVL3,Grrr Slayer 3,Grrr Jäger 3
ACHIEVEMENT_KILL_GRRR_LVL4,Grrr Slayer 4,Grrr Jäger 4
ACHIEVEMENT_KILL_GRRR_LVL5,Grrr Hunter,Grrr
ACHIEVEMENT_KILL_VOLT_LVL1,Volt Slayer 1,Volt Jäger 1
ACHIEVEMENT_KILL_VOLT_LVL2,Volt Slayer 2,Volt Jäger 2
ACHIEVEMENT_KILL_VOLT_LVL3,Volt Slayer 3,Volt Jäger 3
ACHIEVEMENT_KILL_VOLT_LVL4,Volt Slayer 4,Volt Jäger 4
ACHIEVEMENT_KILL_VOLT_LVL5,Volt Hunter,Blitzableiter
ACHIEVEMENT_KILL_ELDERGUARD_LVL1,Elderguard Slayer 1,Elderguard Jäger 1
ACHIEVEMENT_KILL_ELDERGUARD_LVL2,Elderguard Slayer 2,Elderguard Jäger 2
ACHIEVEMENT_KILL_ELDERGUARD_LVL3,Elderguard Slayer 3,Elderguard Jäger 3
ACHIEVEMENT_KILL_ELDERGUARD_LVL4,Elderguard Slayer 4,Elderguard Jäger 4
ACHIEVEMENT_KILL_ELDERGUARD_LVL5,Elderguard Hunter,Vom alten Schlag
ACHIEVEMENT_KILL_DUMP_LVL1,Dump Slayer 1,Dump Jäger 1
ACHIEVEMENT_KILL_DUMP_LVL2,Dump Slayer 2,Dump Jäger 2
ACHIEVEMENT_KILL_DUMP_LVL3,Dump Slayer 3,Dump Jäger 3
ACHIEVEMENT_KILL_DUMP_LVL4,Dump Slayer 4,Dump Jäger 4
ACHIEVEMENT_KILL_DUMP_LVL5,Dump Hunter,Transformer
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL1,Garbagespider Slayer 1,Garbagespider Jäger 1
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL2,Garbagespider Slayer 2,Garbagespider Jäger 2
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL3,Garbagespider Slayer 3,Garbagespider Jäger 3
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL4,Garbagespider Slayer 4,Garbagespider Jäger 4
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL5,Garbagespider Hunter,Müllabfuhr
ACHIEVEMENT_KILL_ZENMA_LVL1,Zenma Slayer 1,Zenma Jäger 1
ACHIEVEMENT_KILL_ZENMA_LVL2,Zenma Slayer 2,Zenma Jäger 2
ACHIEVEMENT_KILL_ZENMA_LVL3,Zenma Slayer 3,Zenma Jäger 3
ACHIEVEMENT_KILL_ZENMA_LVL4,Zenma Slayer 4,Zenma Jäger 4
ACHIEVEMENT_KILL_ZENMA_LVL5,Zenma Hunter,Punk
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL1,Crane Machinery Slayer 1,Crane Machinery Jäger 1
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL2,Crane Machinery Slayer 2,Crane Machinery Jäger 2
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL3,Crane Machinery Slayer 3,Crane Machinery Jäger 3
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL4,Crane Machinery Slayer 4,Crane Machinery Jäger 4
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL5,Crane Machinery Hunter,Abrissbirne
ACHIEVEMENT_KILL_NAUTREPY_LVL1,Nautrepy Slayer 1,Nautrepy Jäger 1
ACHIEVEMENT_KILL_NAUTREPY_LVL2,Nautrepy Slayer 2,Nautrepy Jäger 2
ACHIEVEMENT_KILL_NAUTREPY_LVL3,Nautrepy Slayer 3,Nautrepy Jäger 3
ACHIEVEMENT_KILL_NAUTREPY_LVL4,Nautrepy Slayer 4,Nautrepy Jäger 4
ACHIEVEMENT_KILL_NAUTREPY_LVL5,Nautrepy Hunter,Flughörnchen
ACHIEVEMENT_KILL_SYLIACA_LVL1,Syliaca Slayer 1,Syliaca Jäger 1
ACHIEVEMENT_KILL_SYLIACA_LVL2,Syliaca Slayer 2,Syliaca Jäger 2
ACHIEVEMENT_KILL_SYLIACA_LVL3,Syliaca Slayer 3,Syliaca Jäger 3
ACHIEVEMENT_KILL_SYLIACA_LVL4,Syliaca Slayer 4,Syliaca Jäger 4
ACHIEVEMENT_KILL_SYLIACA_LVL5,Syliaca Hunter,Profiangler
ACHIEVEMENT_KILL_GREEMONG_LVL1,Greemong Slayer 1,Greemong Jäger 1
ACHIEVEMENT_KILL_GREEMONG_LVL2,Greemong Slayer 2,Greemong Jäger 2
ACHIEVEMENT_KILL_GREEMONG_LVL3,Greemong Slayer 3,Greemong Jäger 3
ACHIEVEMENT_KILL_GREEMONG_LVL4,Greemong Slayer 4,Greemong Jäger 4
ACHIEVEMENT_KILL_GREEMONG_LVL5,Greemong Hunter,Schleimer
ACHIEVEMENT_KILL_BOO_LVL1,Boo Slayer 1,Boo Jäger 1
ACHIEVEMENT_KILL_BOO_LVL2,Boo Slayer 2,Boo Jäger 2
ACHIEVEMENT_KILL_BOO_LVL3,Boo Slayer 3,Boo Jäger 3
ACHIEVEMENT_KILL_BOO_LVL4,Boo Slayer 4,Boo Jäger 4
ACHIEVEMENT_KILL_BOO_LVL5,Boo Hunter,Gärtner
ACHIEVEMENT_KILL_CARRIERBOMB_LVL1,Carrierbomb Slayer 1,Carrierbomb Jäger 1
ACHIEVEMENT_KILL_CARRIERBOMB_LVL2,Carrierbomb Slayer 2,Carrierbomb Jäger 2
ACHIEVEMENT_KILL_CARRIERBOMB_LVL3,Carrierbomb Slayer 3,Carrierbomb Jäger 3
ACHIEVEMENT_KILL_CARRIERBOMB_LVL4,Carrierbomb Slayer 4,Carrierbomb Jäger 4
ACHIEVEMENT_KILL_CARRIERBOMB_LVL5,Carrierbomb Hunter,Bombtastisch
ACHIEVEMENT_KILL_LONGWANG_LVL1,Longwing Slayer 1,Longwing Jäger 1
ACHIEVEMENT_KILL_LONGWANG_LVL2,Longwing Slayer 2,Longwing Jäger 2
ACHIEVEMENT_KILL_LONGWANG_LVL3,Longwing Slayer 3,Longwing Jäger 3
ACHIEVEMENT_KILL_LONGWANG_LVL4,Longwing Slayer 4,Longwing Jäger 4
ACHIEVEMENT_KILL_LONGWANG_LVL5,Longwing Hunter,Kleiner Teufel
ACHIEVEMENT_KILL_HOPPRE_LVL1,Hoppre Slayer 1,Hoppre Jäger 1
ACHIEVEMENT_KILL_HOPPRE_LVL2,Hoppre Slayer 2,Hoppre Jäger 2
ACHIEVEMENT_KILL_HOPPRE_LVL3,Hoppre Slayer 3,Hoppre Jäger 3
ACHIEVEMENT_KILL_HOPPRE_LVL4,Hoppre Slayer 4,Hoppre Jäger 4
ACHIEVEMENT_KILL_HOPPRE_LVL5,Hoppre Hunter,Grashüpfer
ACHIEVEMENT_KILL_MUSHPOIE_LVL1,Mushpoie Slayer 1,Mushpoie Jäger 1
ACHIEVEMENT_KILL_MUSHPOIE_LVL2,Mushpoie Slayer 2,Mushpoie Jäger 2
ACHIEVEMENT_KILL_MUSHPOIE_LVL3,Mushpoie Slayer 3,Mushpoie Jäger 3
ACHIEVEMENT_KILL_MUSHPOIE_LVL4,Mushpoie Slayer 4,Mushpoie Jäger 4
ACHIEVEMENT_KILL_MUSHPOIE_LVL5,Mushpoie Hunter,Champignon
ACHIEVEMENT_KILL_IREN_LVL1,Iren Slayer 1,Iren Jäger 1
ACHIEVEMENT_KILL_IREN_LVL2,Iren Slayer 2,Iren Jäger 2
ACHIEVEMENT_KILL_IREN_LVL3,Iren Slayer 3,Iren Jäger 3
ACHIEVEMENT_KILL_IREN_LVL4,Iren Slayer 4,Iren Jäger 4
ACHIEVEMENT_KILL_IREN_LVL5,Iren Hunter,Käfersammler
ACHIEVEMENT_KILL_WATANGKA_LVL1,Watangka Slayer 1,Watangka Jäger 1
ACHIEVEMENT_KILL_WATANGKA_LVL2,Watangka Slayer 2,Watangka Jäger 2
ACHIEVEMENT_KILL_WATANGKA_LVL3,Watangka Slayer 3,Watangka Jäger 3
ACHIEVEMENT_KILL_WATANGKA_LVL4,Watangka Slayer 4,Watangka Jäger 4
ACHIEVEMENT_KILL_WATANGKA_LVL5,Watangka Hunter,Indianer
ACHIEVEMENT_KILL_FAFNIR_LVL1,Fafnir Slayer 1,Fafnir Jäger 1
ACHIEVEMENT_KILL_FAFNIR_LVL2,Fafnir Slayer 2,Fafnir Jäger 2
ACHIEVEMENT_KILL_FAFNIR_LVL3,Fafnir Slayer 3,Fafnir Jäger 3
ACHIEVEMENT_KILL_FAFNIR_LVL4,Fafnir Slayer 4,Fafnir Jäger 4
ACHIEVEMENT_KILL_FAFNIR_LVL5,Fafnir Hunter,Schlüpfling
ACHIEVEMENT_KILL_ANTIQUERY_LVL1,Antiquery Slayer 1,Antiquery Jäger 1
ACHIEVEMENT_KILL_ANTIQUERY_LVL2,Antiquery Slayer 2,Antiquery Jäger 2
ACHIEVEMENT_KILL_ANTIQUERY_LVL3,Antiquery Slayer 3,Antiquery Jäger 3
ACHIEVEMENT_KILL_ANTIQUERY_LVL4,Antiquery Slayer 4,Antiquery Jäger 4
ACHIEVEMENT_KILL_ANTIQUERY_LVL5,Antiquery Hunter,Holzfäller
ACHIEVEMENT_KILL_LUIA_LVL1,Luia Slayer 1,Luia Jäger 1
ACHIEVEMENT_KILL_LUIA_LVL2,Luia Slayer 2,Luia Jäger 2
ACHIEVEMENT_KILL_LUIA_LVL3,Luia Slayer 3,Luia Jäger 3
ACHIEVEMENT_KILL_LUIA_LVL4,Luia Slayer 4,Luia Jäger 4
ACHIEVEMENT_KILL_LUIA_LVL5,Luia Hunter,Halbes Hähnchen
ACHIEVEMENT_KILL_GONGURY_LVL1,Gongury Slayer 1,Gongury Jäger 1
ACHIEVEMENT_KILL_GONGURY_LVL2,Gongury Slayer 2,Gongury Jäger 2
ACHIEVEMENT_KILL_GONGURY_LVL3,Gongury Slayer 3,Gongury Jäger 3
ACHIEVEMENT_KILL_GONGURY_LVL4,Gongury Slayer 4,Gongury Jäger 4
ACHIEVEMENT_KILL_GONGURY_LVL5,Gongury Hunter,Zementmischer
ACHIEVEMENT_KILL_SHUHAMMA_LVL1,Shuhamma Slayer 1,Shuhamma Jäger 1
ACHIEVEMENT_KILL_SHUHAMMA_LVL2,Shuhamma Slayer 2,Shuhamma Jäger 2
ACHIEVEMENT_KILL_SHUHAMMA_LVL3,Shuhamma Slayer 3,Shuhamma Jäger 3
ACHIEVEMENT_KILL_SHUHAMMA_LVL4,Shuhamma Slayer 4,Shuhamma Jäger 4
ACHIEVEMENT_KILL_SHUHAMMA_LVL5,Shuhamma Hunter,Riesenrüssel
ACHIEVEMENT_KILL_KERN_LVL1,Kern Slayer 1,Kern Jäger 1
ACHIEVEMENT_KILL_KERN_LVL2,Kern Slayer 2,Kern Jäger 2
ACHIEVEMENT_KILL_KERN_LVL3,Kern Slayer 3,Kern Jäger 3
ACHIEVEMENT_KILL_KERN_LVL4,Kern Slayer 4,Kern Jäger 4
ACHIEVEMENT_KILL_KERN_LVL5,Kern Hunter,Harter Kern
ACHIEVEMENT_KILL_GORRUDA_LVL1,Gorruda Slayer 1,Gorruda Jäger 1
ACHIEVEMENT_KILL_GORRUDA_LVL2,Gorruda Slayer 2,Gorruda Jäger 2
ACHIEVEMENT_KILL_GORRUDA_LVL3,Gorruda Slayer 3,Gorruda Jäger 3
ACHIEVEMENT_KILL_GORRUDA_LVL4,Gorruda Slayer 4,Gorruda Jäger 4
ACHIEVEMENT_KILL_GORRUDA_LVL5,Gorruda Hunter,Archäologe
ACHIEVEMENT_KILL_GLAPHAN_LVL1,Glaphan Slayer 1,Glaphan Jäger 1
ACHIEVEMENT_KILL_GLAPHAN_LVL2,Glaphan Slayer 2,Glaphan Jäger 2
ACHIEVEMENT_KILL_GLAPHAN_LVL3,Glaphan Slayer 3,Glaphan Jäger 3
ACHIEVEMENT_KILL_GLAPHAN_LVL4,Glaphan Slayer 4,Glaphan Jäger 4
ACHIEVEMENT_KILL_GLAPHAN_LVL5,Glaphan Hunter,Geisterjäger
ACHIEVEMENT_KILL_KIMERADON_LVL1,Chimeradon Slayer 1,Chimeradon Jäger 1
ACHIEVEMENT_KILL_KIMERADON_LVL2,Chimeradon Slayer 2,Chimeradon Jäger 2
ACHIEVEMENT_KILL_KIMERADON_LVL3,Chimeradon Slayer 3,Chimeradon Jäger 3
ACHIEVEMENT_KILL_KIMERADON_LVL4,Chimeradon Slayer 4,Chimeradon Jäger 4
ACHIEVEMENT_KILL_KIMERADON_LVL5,Chimeradon Hunter,Mutant
ACHIEVEMENT_KILL_BEARNUCKY_LVL1,Bearnerky Slayer 1,Bearnerky Jäger 1
ACHIEVEMENT_KILL_BEARNUCKY_LVL2,Bearnerky Slayer 2,Bearnerky Jäger 2
ACHIEVEMENT_KILL_BEARNUCKY_LVL3,Bearnerky Slayer 3,Bearnerky Jäger 3
ACHIEVEMENT_KILL_BEARNUCKY_LVL4,Bearnerky Slayer 4,Bearnerky Jäger 4
ACHIEVEMENT_KILL_BEARNUCKY_LVL5,Bearnerky Hunter,Knuddelig
ACHIEVEMENT_KILL_MUFFRIN_LVL1,Muffrin Slayer 1,Muffrin Jäger 1
ACHIEVEMENT_KILL_MUFFRIN_LVL2,Muffrin Slayer 2,Muffrin Jäger 2
ACHIEVEMENT_KILL_MUFFRIN_LVL3,Muffrin Slayer 3,Muffrin Jäger 3
ACHIEVEMENT_KILL_MUFFRIN_LVL4,Muffrin Slayer 4,Muffrin Jäger 4
ACHIEVEMENT_KILL_MUFFRIN_LVL5,Muffrin Hunter,Chefkoch
ACHIEVEMENT_KILL_POPCRANK_LVL1,Popcrank Slayer 1,Popcrank Jäger 1
ACHIEVEMENT_KILL_POPCRANK_LVL2,Popcrank Slayer 2,Popcrank Jäger 2
ACHIEVEMENT_KILL_POPCRANK_LVL3,Popcrank Slayer 3,Popcrank Jäger 3
ACHIEVEMENT_KILL_POPCRANK_LVL4,Popcrank Slayer 4,Popcrank Jäger 4
ACHIEVEMENT_KILL_POPCRANK_LVL5,Popcrank Hunter,Der zuletzt lacht
ACHIEVEMENT_KILL_CLOCKWORKS_LVL1,Clockworks Hunter 1,Clockworks Jäger 1
ACHIEVEMENT_KILL_CLOCKWORKS_LVL2,Clockworks Hunter 2,Clockworks Jäger 2
ACHIEVEMENT_KILL_CLOCKWORKS_LVL3,Clockworks Hunter 3,Clockworks Jäger 3
ACHIEVEMENT_KILL_CLOCKWORKS_LVL4,Clockworks Hunter 4,Clockworks Jäger 4
ACHIEVEMENT_KILL_CLOCKWORKS_LVL5,Clockworks Killer,Hüter von Madrigal
ACHIEVEMENT_KILL_METEONYKER_LVL1,Meteonyker Hunter 1,Meteonyker Jäger 1
ACHIEVEMENT_KILL_METEONYKER_LVL2,Meteonyker Hunter 2,Meteonyker Jäger 2
ACHIEVEMENT_KILL_METEONYKER_LVL3,Meteonyker Hunter 3,Meteonyker Jäger 3
ACHIEVEMENT_KILL_METEONYKER_LVL4,Meteonyker Hunter 4,Meteonyker Jäger 4
ACHIEVEMENT_KILL_METEONYKER_LVL5,Meteonyker Killer,Drachentöter
ACHIEVEMENT_KILL_MEDUMET_LVL1,Medumet Slayer 1,Medumet Jäger 1
ACHIEVEMENT_KILL_MEDUMET_LVL2,Medumet Slayer 2,Medumet Jäger 2
ACHIEVEMENT_KILL_MEDUMET_LVL3,Medumet Slayer 3,Medumet Jäger 3
ACHIEVEMENT_KILL_MEDUMET_LVL4,Medumet Slayer 4,Medumet Jäger 4
ACHIEVEMENT_KILL_MEDUMET_LVL5,Medumet Hunter,Bot
ACHIEVEMENT_KILL_YETTI_LVL1,Yetti Slayer 1,Yetti Jäger 1
ACHIEVEMENT_KILL_YETTI_LVL2,Yetti Slayer 2,Yetti Jäger 2
ACHIEVEMENT_KILL_YETTI_LVL3,Yetti Slayer 3,Yetti Jäger 3
ACHIEVEMENT_KILL_YETTI_LVL4,Yetti Slayer 4,Yetti Jäger 4
ACHIEVEMENT_KILL_YETTI_LVL5,Yetti Hunter,Pummelchen
ACHIEVEMENT_KILL_AUGU_LVL1,Augu Slayer 1,Augu Jäger 1
ACHIEVEMENT_KILL_AUGU_LVL2,Augu Slayer 2,Augu Jäger 2
ACHIEVEMENT_KILL_AUGU_LVL3,Augu Slayer 3,Augu Jäger 3
ACHIEVEMENT_KILL_AUGU_LVL4,Augu Slayer 4,Augu Jäger 4
ACHIEVEMENT_KILL_AUGU_LVL5,Augu Hunter,Amphibisch
ACHIEVEMENT_KILL_GHOSTKING_LVL1,Ghost King Slayer 1,Ghost King Jäger 1
ACHIEVEMENT_KILL_GHOSTKING_LVL2,Ghost King Slayer 2,Ghost King Jäger 2
ACHIEVEMENT_KILL_GHOSTKING_LVL3,Ghost King Slayer 3,Ghost King Jäger 3
ACHIEVEMENT_KILL_GHOSTKING_LVL4,Ghost King Slayer 4,Ghost King Jäger 4
ACHIEVEMENT_KILL_GHOSTKING_LVL5,Ghost King Hunter,Nekromant
ACHIEVEMENT_KILL_MAMMOTH_LVL1,Mammoth Slayer 1,Mammoth Jäger 1
ACHIEVEMENT_KILL_MAMMOTH_LVL2,Mammoth Slayer 2,Mammoth Jäger 2
ACHIEVEMENT_KILL_MAMMOTH_LVL3,Mammoth Slayer 3,Mammoth Jäger 3
ACHIEVEMENT_KILL_MAMMOTH_LVL4,Mammoth Slayer 4,Mammoth Jäger 4
ACHIEVEMENT_KILL_MAMMOTH_LVL5,Mammoth Hunter,Neanderthaler
ACHIEVEMENT_KILL_ATROX_LVL1,Atrox Slayer 1,Artrox Schlächter 1
ACHIEVEMENT_KILL_ATROX_LVL2,Atrox Slayer 2,Artrox Schlächter 2
ACHIEVEMENT_KILL_ATROX_LVL3,Atrox Slayer 3,Artrox Schlächter 3
ACHIEVEMENT_KILL_ATROX_LVL4,Atrox Slayer 4,Artrox Schlächter 4
ACHIEVEMENT_KILL_ATROX_LVL5,Atrox Hunter,Artrox Jäger
ACHIEVEMENT_KILL_TIGAR_LVL1,Tigar Slayer 1,Tigar Schlächter 1
ACHIEVEMENT_KILL_TIGAR_LVL2,Tigar Slayer 2,Tigar Schlächter 2
ACHIEVEMENT_KILL_TIGAR_LVL3,Tigar Slayer 3,Tigar Schlächter 3
ACHIEVEMENT_KILL_TIGAR_LVL4,Tigar Slayer 4,Tigar Schlächter 4
ACHIEVEMENT_KILL_TIGAR_LVL5,Tigar Hunter,Tigar Jäger
ACHIEVEMENT_KILL_MERAL_LVL1,Meral Slayer 1,Meral Schlächter 1
ACHIEVEMENT_KILL_MERAL_LVL2,Meral Slayer 2,Meral Schlächter 2
ACHIEVEMENT_KILL_MERAL_LVL3,Meral Slayer 3,Meral Schlächter 3
ACHIEVEMENT_KILL_MERAL_LVL4,Meral Slayer 4,Meral Schlächter 4
ACHIEVEMENT_KILL_MERAL_LVL5,Meral Hunter,Meral Jäger
ACHIEVEMENT_KILL_KINGSTER_LVL1,Kingster Slayer 1,Kingster Schlächter 1
ACHIEVEMENT_KILL_KINGSTER_LVL2,Kingster Slayer 2,Kingster Schlächter 2
ACHIEVEMENT_KILL_KINGSTER_LVL3,Kingster Slayer 3,Kingster Schlächter 3
ACHIEVEMENT_KILL_KINGSTER_LVL4,Kingster Slayer 4,Kingster Schlächter 4
ACHIEVEMENT_KILL_KINGSTER_LVL5,Kingster Hunter,Kingster Jäger
ACHIEVEMENT_KILL_CREPER_LVL1,Creper Slayer 1,Creper Schlächter 1
ACHIEVEMENT_KILL_CREPER_LVL2,Creper Slayer 2,Creper Schlächter 2
ACHIEVEMENT_KILL_CREPER_LVL3,Creper Slayer 3,Creper Schlächter 3
ACHIEVEMENT_KILL_CREPER_LVL4,Creper Slayer 4,Creper Schlächter 4
ACHIEVEMENT_KILL_CREPER_LVL5,Creper Hunter,Creper Jäger
ACHIEVEMENT_KILL_NAGA_LVL1,Naga Slayer 1,Naja Schlächter 1
ACHIEVEMENT_KILL_NAGA_LVL2,Naga Slayer 2,Naga Schlächter 2
ACHIEVEMENT_KILL_NAGA_LVL3,Naga Slayer 3,Naga Schlächter 3
ACHIEVEMENT_KILL_NAGA_LVL4,Naga Slayer 4,Naga Schlächter 4
ACHIEVEMENT_KILL_NAGA_LVL5,Naga Hunter,Naga Jäger
ACHIEVEMENT_KILL_DORIAN_LVL1,Dorian Slayer 1,Dorian Schlächter 1
ACHIEVEMENT_KILL_DORIAN_LVL2,Dorian Slayer 2,Dorian Schlächter 2
ACHIEVEMENT_KILL_DORIAN_LVL3,Dorian Slayer 3,Dorian Schlächter 3
ACHIEVEMENT_KILL_DORIAN_LVL4,Dorian Slayer 4,Dorian Schlächter 4
ACHIEVEMENT_KILL_DORIAN_LVL5,Dorian Hunter,Dorian Jäger
ACHIEVEMENT_KILL_OKEAN_LVL1,Okean Slayer 1,Okean Schlächter 1
ACHIEVEMENT_KILL_OKEAN_LVL2,Okean Slayer 2,Okean Schlächter 2
ACHIEVEMENT_KILL_OKEAN_LVL3,Okean Slayer 3,Okean Schlächter 3
ACHIEVEMENT_KILL_OKEAN_LVL4,Okean Slayer 4,Okean Schlächter 4
ACHIEVEMENT_KILL_OKEAN_LVL5,Okean Hunter,Okean Jäger
ACHIEVEMENT_KILL_KRAKEN_LVL1,Kraken Slayer 1,Kraken Schlächter 1
ACHIEVEMENT_KILL_KRAKEN_LVL2,Kraken Slayer 2,Kraken Schlächter 2
ACHIEVEMENT_KILL_KRAKEN_LVL3,Kraken Slayer 3,Kraken Schlächter 3
ACHIEVEMENT_KILL_KRAKEN_LVL4,Kraken Slayer 4,Kraken Schlächter 4
ACHIEVEMENT_KILL_KRAKEN_LVL5,Kraken Hunter,Kraken Jäger
ACHIEVEMENT_KILL_DREADFIN_LVL1,Dreadfin Slayer 1,Dreadfin Slayer 1
ACHIEVEMENT_KILL_DREADFIN_LVL2,Dreadfin Slayer 2,Dreadfin Slayer 2
ACHIEVEMENT_KILL_DREADFIN_LVL3,Dreadfin Slayer 3,Dreadfin Slayer 3
ACHIEVEMENT_KILL_DREADFIN_LVL4,Dreadfin Slayer 4,Dreadfin Slayer 4
ACHIEVEMENT_KILL_DREADFIN_LVL5,Dreadfin Hunter,Dreadfin Hunter
ACHIEVEMENT_KILL_DREADSCALE_LVL1,Dreadscale Slayer 1,Dreadscale Slayer 1
ACHIEVEMENT_KILL_DREADSCALE_LVL2,Dreadscale Slayer 2,Dreadscale Slayer 2
ACHIEVEMENT_KILL_DREADSCALE_LVL3,Dreadscale Slayer 3,Dreadscale Slayer 3
ACHIEVEMENT_KILL_DREADSCALE_LVL4,Dreadscale Slayer 4,Dreadscale Slayer 4
ACHIEVEMENT_KILL_DREADSCALE_LVL5,Dreadscale Hunter,Dreadscale Hunter
ACHIEVEMENT_KILL_LUMINFIN_LVL1,Luminfin Slayer 1,Luminfin Slayer 1
ACHIEVEMENT_KILL_LUMINFIN_LVL2,Luminfin Slayer 2,Luminfin Slayer 2
ACHIEVEMENT_KILL_LUMINFIN_LVL3,Luminfin Slayer 3,Luminfin Slayer 3
ACHIEVEMENT_KILL_LUMINFIN_LVL4,Luminfin Slayer 4,Luminfin Slayer 4
ACHIEVEMENT_KILL_LUMINFIN_LVL5,Luminfin Hunter,Luminfin Hunter
ACHIEVEMENT_KILL_PUPPETWOLF_LVL1,Hundur Sharpfoot Slayer 1,Hundur Sharpfoot Slayer 1
ACHIEVEMENT_KILL_PUPPETWOLF_LVL2,Hundur Sharpfoot Slayer 2,Hundur Sharpfoot Slayer 2
ACHIEVEMENT_KILL_PUPPETWOLF_LVL3,Hundur Sharpfoot Slayer 3,Hundur Sharpfoot Slayer 3
ACHIEVEMENT_KILL_PUPPETWOLF_LVL4,Hundur Sharpfoot Slayer 4,Hundur Sharpfoot Slayer 4
ACHIEVEMENT_KILL_PUPPETWOLF_LVL5,Hundur Sharpfoot Hunter,Hundur Sharpfoot Hunter
ACHIEVEMENT_KILL_RYSENTRY_LVL1,Samoset Slayer 1,Samoset Slayer 1
ACHIEVEMENT_KILL_RYSENTRY_LVL2,Samoset Slayer 2,Samoset Slayer 2
ACHIEVEMENT_KILL_RYSENTRY_LVL3,Samoset Slayer 3,Samoset Slayer 3
ACHIEVEMENT_KILL_RYSENTRY_LVL4,Samoset Slayer 4,Samoset Slayer 4
ACHIEVEMENT_KILL_RYSENTRY_LVL5,Samoset Hunter,Samoset Hunter
ACHIEVEMENT_KILL_RYGUARD_LVL1,Kyouchish Slayer 1,Kyouchish Slayer 1
ACHIEVEMENT_KILL_RYGUARD_LVL2,Kyouchish Slayer 2,Kyouchish Slayer 2
ACHIEVEMENT_KILL_RYGUARD_LVL3,Kyouchish Slayer 3,Kyouchish Slayer 3
