Key,English,German
TUTORIAL_TRADE_TITLE,Trade,Handeln
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.","#b#cff0000ff■ Direkter Handel#nb#nc\nEine Handelsmethode, bei der du Items oder Penya direkt mit einem Handelspartner tauschst. #cffff0000[[Linksklicke|Berühre]]#nc einen anderen Charakter und wähle Handel. Nun wird dem anderen Charakter eine Handelsanfrage gesendet.\n\n#b#cff0000ff■ Privater Shop#nb#nc\nHier kannst du Items an andere Leute verkaufen. [[Drücke|Berühre]] Start und wähle ""Privater Shop"" aus. Ein Handelsfenster öffnet sich, in welchem du deinen Shop benennen und Items mit Verkaufspreisen einstellen kannst. [[Klicke|Drücke]] abschließend OK, um deinen Shop zu öffnen. Private Shops können nicht in direkter Nähe zu NPCs geöffnet werden."
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.","[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels."
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,Charakter Menü
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.","#b#cff0000ff■ Charaktermenü#nb#nc\nWenn du auf einen anderen Spieler [[#cffff0000klickst#nc|#cffff0000drückst#nc]] öffnet sich ein Menü, über das du Handeln, zur Freundesliste hinzufügen, zur Party einladen, Folgen, Ausrüstung ansehen und Anfeuern kannst."
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],Du hast deine erste Fähigkeit freigeschaltet!\n\n[[Drücke 'K'|Drücke Fähigkeiten im Hauptmenü]] um das Fähigkeitenmenü zu öffnen.\n\n#cffff0000Aufgabe: Öffne das Fähigkeitenmenü[[ mit der Taste 'K'|]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,Jetzt [[klicke auf|drücke]] den Knopf #b#cff2fbe6dClean Hit#nc#nb.\n\nBenutze den + Knopf um der Fähigkeit Punkte zuzuweisen und drücke auf Fertig um deine Änderungen zu bestätigen.\n\n#cffff0000Aufgabe: Verteile Fähigkeitenpunkte
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,Du kannst die Fähigkeit jetzt verwenden.\n\nZiehe das #b#cff2fbe6dClean Hit#nc#nb Symbol auf deine Schnellzugriffsleiste.\n\nWähle ein Monster an und [[klicke auf|berühre]] das Fähigkeitensymbol um die Fähigkeit einzusetzen.\n\n#cffff0000Aufgabe: Benutze eine Fähigkeit
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],"Du hast deine #bzweite Fähigkeit#nb freigeschaltet.\n\nDu kannst den Kombo-Slot dazu verwenden um eine Kombination von Fähigkeiten auszuführen.\n\n[[Doppelklicke eine Fähigkeit im Fähigkeitsmenü oder ziehe sie manuell in den Kombo-Slot, um sie der Kombo hinzuzufügen.|Berühre die Schaltfläche #bDer Kombo hinzufügen#nb im Fähigkeitsmenü, um eine Fähigkeit der Kombo hinzuzufügen.]].\n\n#cffff0000Aufgabe: Füge einen Skill im Kombo-Slot hinzu"
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[Drücke C|Berühre das S-Symbol links vom Kombo-Slot]] um deine Kombo zu starten.\n\n#cffff0000Aufgabe: Benutze eine Kombo
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]","Verlässt du die Stadt? Dann wirst du gegen Monster kämpfen müssen!\n\n[[Drücke 'T'|Berühre Status im Hauptmenü]] um dein Statusfenster ein- oder auszublenden.\n\nEs zeigt dir Informationen zu deinen Lebenspunkten (HP), Magiepunkten (MP), Fokuspunkten (FP) und Erfahrung.\n\n#cffff0000Aufgabe: Öffne das Statusfenster[[ mit der Taste 'T'|]]"
TUTORIAL_STATUS_TITLE,Status Window,Statusfenster
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]","#b#cff0000ff■ Statusfenster#nb#nc\nHier siehst du die HP, MP, FP und Erfahrung deines Charakters.[[\nDie Taste für das Statusfenster ist T.|]]"
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,"Ist es schwierig, allein zu jagen? Dann bilde doch einfach eine Party mit anderen Spielern.\n\nManche Gegner lassen sich einfacher in einer Gruppe besiegen.\n\nNutze \n#cffff0000/partyinvite CharakterName\n#nc um jemanden in deine Party einzuladen.\n\nIhr beginnt mit einer einfachen Party. Sie kann erweitert werden, indem ihr als Gruppe auf die Jagd geht."
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],Du kannst Informationen über deine Party einsehen in dem du [['P' drückst|Party im Hauptmenü berührst]].\n\nHier kannst du die Level und die Klassen deiner Partymitglieder sehen.\n\n#cffff0000Aufgabe: Öffne das Partymenü[[ mit der Taste 'P'|]]
TUTORIAL_PARTY_TITLE,Party,Party
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]","#b#cff0000ff■ Party#nb#nc\nEine Party ist eine Gruppe von mindestens 2 Spielern. Spieler einer Party können das selbe Monster angreifen und die Beute der anderen Spieler aufheben. Spieler in der Nähe teilen sich die Erfahrungspunkte von besiegten Monstern. Die Verteilung der Erfahrungspunkte und der Items kann von dem Partyleiter eingestellt werden.\nGemeinsam Monster besiegen bringt der Party Erfahrungspunkte. Sobald die Party Level 10 erreicht hat, kann sie zu einer Erweiterten Party geändert werden, in der der Partyleiter besondere Partyskills zur Verfügung hat.\nDu kannst andere Spieler in deine Party einladen, indem du ihren Charakter [[rechtsklickst|berührst]] und #iIn Party einladen#ni auswählst, oder indem du in den Chat #cffff0000/partyinvite [character name]#nc eingibst.\n\n#b#cff0000ff■ Partyfenster#nb#nc\nHier kannst du Informationen über die Partymitglieder und Partyeinstellungen finden.[[\nSchnelltaste: 'P'|]]"
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,"Du hast alles was du für den Kampf brauchst!\n\n[[Klicke|Drücke]] auf ein Monster, um es auszuwählen. Dann [[klicke|berühre]] es nochmal, um es anzugreifen. Vergiss nicht deine Lebenspunkte durch Nahrung aufzufüllen wenn deine HP-Leiste knapp wird, ansonsten stirbst du.\n\n[[Klicke auf|Berühre]] den Boden, wenn du einen Angriff abbrechen willst. Viel Erfolg!"
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.","Du erhältst alle 60 Minuten, die du in Flyff verbringst, einen Cheer Punkt.\nKlicke auf einen anderen Spieler und drücke auf das Cheer Icon (Emoticon Fenster mit O öffnen) oder linksklicke den Spieler und klicke auf ""Cheer"".\nSpieler, die einen Cheer erhalten haben, erhalten für die nächsten 10 Minuten 5% mehr EXP als sie normalerweise von einem Monster erhalten würden."
CLIENT_TUTORIAL_TITLE_000016,Cheer,Cheer
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.","#b#cff0000ff■ Cheer#nb#nc\nFür jede Stunde, die du im Spiel verbringst, erhält du einen Cheer Punkt. Um einen anderen Spieler anzufeuern, wählst du entweder das Cheer Icon im Emoticon Menu (O) aus oder halte ALT gedrückt, linksklicke den Spieler und währe Cheer aus. Charaktere, die Cheer erhalten haben, bekommen für 10 Minuten 5% mehr EXP."
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window","Nicht genug Platz im Inventar? Keine Sorge.\nDu kannst Gegenstände in jeder Stadt bei der Bank abgeben, indem du mit dem NPC [Public Office] sprichst. Stell sicher, dass du im NPC Menü auf ""Einlagern"" klickst.\nDu kannst den NPC in Flaris finden wenn du nach Westen gehst, Julia ist gleich neben der Mailbox\n\n#cffff0000Aufgabe : Öffne dein Bankfach"
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,Bank
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,"#b#cffffdd66■ Bank#nb#nc\nDu kannst die Bank verwenden, indem du zur Stadtinformation gehst. Dort klickst du auf Einlagern um deine Gegenstände und Penya in der Bank zu lagern."
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,"Du hast eine neue Aufgabe!\n\nSprich mit #b#cffa0a0ff%s#nc#nb, um die Quest #b%s#nb zu starten!\n\nSchau auf der Karte nach und folge dem #bPfeil auf deinem Kopf#nb."
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,"Für diese Aufgabe müssen Sie #b#cffc32f07%dx#nc %s#nb! töten.\n\nSchau auf der Karte nach und folge dem #bPfeil auf deinem Kopf#nb, um sie zu erreichen."
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,"Für diese Aufgabe musst du #b#cffc32f07%dx#nc %s#nb! sammeln.\n\nSchau auf der Karte nach und folge dem #bPfeil auf deinem Kopf#nb, um das Gebiet zu erreichen.\n\nFinde dann die Gegenstände und #b[[klicke|berühre]] sie, um sie vom Boden aufzuheben."
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,"Für diese Aufgabe musst du #b#cffc32f07%dx#nc %s#nb von #b%s#nb sammeln!\n\nSchau auf der Karte nach und folge dem #bPfeil auf deinem Kopf#nb, um das Gebiet zu erreichen.\n\nBesiege dann die Monster#nb, um die Gegenstände einzusammeln."
