Key,English,German
PROPQUEST_DUNGEONANDPK_INC_000591,There is a copy of the Iblis Revelation in the Iblis Temple. Bring a rubbed copy of it.,Es gibt eine Kopie der Ivillisn Offenbarung im Tempel. Bitte bring mir die Rubbed Copy of Ivillis Revelation.
PROPQUEST_DUNGEONANDPK_INC_000593,The Revival,Die Auferstehung
PROPQUEST_DUNGEONANDPK_INC_000594,What should we do?! What should we do?!,Was... was können wir denn jetzt nur machen?!
PROPQUEST_DUNGEONANDPK_INC_000595,I read the revelation and it speaks of the revival of Iblis as the trigger to the end of the world!,Ich habe die Offenbarung gelesen. Sie beschreibt die Auferstehung von Ivillis.Schlimmer noch... Seine Auferstehung würde das Ende der Welt bedeuten!
PROPQUEST_DUNGEONANDPK_INC_000596,"If this is true, we have to stop it! This could be worse than the Hero Wars of long ago.","Wenn das wahr ist, müssen wir es verhindern! Diese Sache könnte noch viel schlimmer als der Krieg der Helden damals werden."
PROPQUEST_DUNGEONANDPK_INC_000597,You told me that you saw new types of masquerpets while you were getting the revelation right? I think that maybe…,"Du erwähntest neue Arten von Masquerpets im Tempel, als du die Offenbarung geholt hast, richtig? Das bedeutet vielleicht, dass..."
PROPQUEST_DUNGEONANDPK_INC_000598,...they are the scouts of the army of Iblis. It looks like we may have to work together for a little while longer. Are you willing to help?,"...sie die Späher in der Armee von Ivillis sind. Es sieht so aus, als wir noch etwas länger zusammenarbeiten. Wirst du mir helfen?"
PROPQUEST_DUNGEONANDPK_INC_000599,Excellent. Go in to the temple and gather any information you can about the strange masquerpets.,Wunderbar. Bitte kehre in den Tempel zurück und sammle so viele Informationen über diese seltsamen Masquerpets wie du kannst.
PROPQUEST_DUNGEONANDPK_INC_000600,What?! Are you really going to stand by and let the world end?,"Was?! Willst du wirklich einfach zusehen, wie die Welt untergeht?"
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.","Hmm... Ivillis Crasher... Das ist also eines dieser Masquerpets? Okay, gib mir ein wenig Zeit, um das zu untersuchen. Ich danke dir."
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,Jede Art von Information über diese Masquerpets ist hilfreich.
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,Geh in den Tempel und sammle so viele Informationen wie möglich.
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,In die Finsternis
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,"Hallo! Ich habe deine Informationen sorgfältig überprüft und fand heraus, dass es einen Altar im Ivillis Temple gibt. Es gibt zudem Hinweise auf Masquerpets, die diesen Altar bewachen."
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,"Verstehst du? Sie wollen verhindern, dass jemand die Auferstehung von Ivillis stört. Wir müssen etwas unternehmen! Wir müssen sie aufhalten!"
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,Bist du bereit für eine letzte Reise in die Finsternis?
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.",Ich wusste du würdest mich nicht hängen lassen. Es gibt ein Masquerpet namens Ivillis Guarder. Besiege es und du kannst zum Altar gelangen.
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,Ist das dein Ernst?! Was ist wichtiger als die Rettung der Welt?
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.",Großartig! Nun kannst du zum Altar gelangen. Wir müssen die Anhänger von Ivillis besiegen... Bitte geh nun zum Altar.
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,"Ich habe keine Ahnung, wo sich der Ivillis Guarder aufhält. Aber wir müssen ihn finden und besiegen!"
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,Besiege Ivillis Guarder und gelange zum Altar.
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,"Wenn du den Ivillis Guarder bezwingst, kannst du zum Altar gelangen."
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,Dekane Mine
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,Ivillis Tempel
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,Blutiger Flur
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,Nun... keine schlechter Handel... Kannst du für mich bitte 20 Teile von den Hazardous Blood Trilipy sammeln und einen Mutant Keakoon Worker besiegen?
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.",Wenn das so ist... viel Glück.
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,Hmm... die Hazardous Blood Trillipys sind viel stärker...
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,Dank dir ist der Abbau in diesem Gebiet nun viel einfacher geworden!
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,Hmm... Trotz deines Levels sind die Hazardous Blood Trillipys viel stärker...
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,Sammle $QUEST_END_ITEM_COUNT$ Schalen von den Blood Trillipy und besiege $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,Der tiefste Punkt der Mine.
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.","Hallo, du bist sicherlich hier, weil du alle uns bekannten Monster in der Mine besiegt hast. Ich bin Dekane, der Erbauer dieser Mine. Nun, da du dich bewiesen hast, werde ich dir vom wahren Problem erzählen, das sich am tiefsten Punkt der Mine befindet. In einem geheimen Raum schlafen Drachen aus uralter Zeit, die vor ewigen Jahren von Shade erschaffen wurden. "
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,Viel Glück!
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,"Mir ist bewusst, dass es für einen Abenteurer keine leichte Sache ist.Komm wieder sobald du bereit dafür bist."
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,Du hast also wirklich alle von ihnen besiegt... Vielen Dank.
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,Sammle 30 Blood Trillipy Shells von den Bloody Trillipy und töte 3 Mutant Keakoon Workers.
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","Um sie zu besiegen, brauchst du ein gut bewaffnetes Team. Ah, aber ein Detail habe ich vergessen zu erwähnen. Du brauchst 1.000.000 Penya, um die Tür zu öffnen, aber für den Moment reicht es aus, 30 Blood Trillipy Shells zu sammeln und 3 Mutant Keakoon Workers zu besiegen. Bist du bereit, diese Herausforderung anzunehmen?"
PROPQUEST_EILLUNQUESTS_INC_000001,Preparation,Preparation
PROPQUEST_EILLUNQUESTS_INC_000002,Prepare yourself... The first boss approaches!,Prepare yourself... The first boss approaches!
PROPQUEST_EILLUNQUESTS_INC_000003,Recover your strength. Next wave incoming!,Recover your strength. Next wave incoming!
PROPQUEST_EILLUNQUESTS_INC_000004,Steel yourself for the second boss battle!,Steel yourself for the second boss battle!
PROPQUEST_EILLUNQUESTS_INC_000005,Brace for impact. The third wave is coming!,Brace for impact. The third wave is coming!
PROPQUEST_EILLUNQUESTS_INC_000006,The third boss emerges. Stay vigilant!,The third boss emerges. Stay vigilant!
PROPQUEST_EILLUNQUESTS_INC_000007,Prepare for the fourth assault!,Prepare for the fourth assault!
PROPQUEST_EILLUNQUESTS_INC_000008,Another boss challenges you. Show your strength!,Another boss challenges you. Show your strength!
PROPQUEST_EILLUNQUESTS_INC_000009,One final wave awaits. Stand ready!,One final wave awaits. Stand ready!
PROPQUEST_EILLUNQUESTS_INC_000010,The ultimate challenge awaits. Fight with all your might!,The ultimate challenge awaits. Fight with all your might!
PROPQUEST_EILLUNQUESTS_INC_000011,"Complete Dungeon ""Rescue [Eillun Farmer] Sprout""","Complete Dungeon ""Rescue [Eillun Farmer] Sprout"""
PROPQUEST_EILLUNQUESTS_INC_000012,"Complete Dungeon ""Rescue [Eillun Farmer] Thorn""","Complete Dungeon ""Rescue [Eillun Farmer] Thorn"""
PROPQUEST_EILLUNQUESTS_INC_000013,"Complete Dungeon ""Defend [Eillun Farmer] Dr. Root""","Complete Dungeon ""Defend [Eillun Farmer] Dr. Root"""
PROPQUEST_EILLUNQUESTS_INC_000014,"Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root""","Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root"""
