Key,English,German
UI_APP_QUIT_TIP,Exit the game.,Spiel beenden
UI_APP_SUPPORT_TIP,Open the customer support page in a new tab.,Kundensupport öffnen.
UI_APP_PRIVACY_TIP,Open Privacy Settings.,Datenschutzeinstellungen öffnen.
UI_APP_LOGOUT_TIP,Log out and return to the login screen.,Ausloggen
UI_APP_OPTION_TIP,Open the game's options window.,Optionen-Fenster des Spiels öffnen.
UI_APP_MAP_TIP,View the world map.,Eine Karte der Welt
UI_APP_NAVIGATOR_TIP,Open the mini-map widget.,"Die Karte ist eine Mini-Ansicht der Umgebung, die dir bei deiner Reise helfen soll."
UI_APP_NOTICE_TIP,Notice,Notiz
UI_OPTION_OLD_KEYBOARD_MODE,Basic Keyboard Mode,Standardtastaturmodus
UI_GUILDCOMBAT_OFFER_TITLE,Apply for Guild Siege,Am Gildenkrieg teilnehmen
UI_GUILDCOMBAT_OFFER_TOTALAPPLICATION,Total Bid Amount,Die gesamte Anmeldegebühr
UI_GUILDCOMBAT_OFFER_TOTALAPPLICATION_TIP,Total bid amount from all guilds that applied. The winning guild receives 35% of the total bids from the top 10 guilds.,"Von den gesamten Anmeldegebühren, die von den 10 höchstzahlenden Gilden gezahlt werden, gehen 35 % an die siegreiche Gilde."
UI_GUILDCOMBAT_OFFER_CURRENTAPPLICATION,Your Current Bid,aktuelle Anmeldegebühr
UI_GUILDCOMBAT_OFFER_CURRENTAPPLICATION_TIP,Enter your bid amount here,"Geben sie Anmeldegebühr ein, nach dem Auswählen."
UI_GUILDCOMBAT_OFFER_PRIZEDETAIL,Reward Details,Preisinformation
UI_GUILDCOMBAT_OFFER_PRESENT,1 Win: Dragon Cloak of the Initiate\n2 Consecutive Wins: Dragon Cloak of the Adept\n3 Consecutive Wins: Dragon Cloak of the Master\n4 Consecutive Wins: Dragon Cloak of the Hero,1 Sieg: Dragon Cloak of the Initiate\n2 aufeinanderfolgende Siege: Dragon Cloak of the Adept\n3 aufeinanderfolgende Siege : Dragon Cloak of the Master\n4 aufeinanderfolgende Siege: Dragon Cloak of the Hero
UI_GUILDCOMBAT_OFFER_CONFIRM,Current bid: %d Penya. You are about to add %d Penya. Proceed?,Du hast bereits %d Penya eingezahlt. Möchtest du zusätzlich %d Penya zahlen.
UI_GUILDCOMBAT_OFFER_ACCEPT_TIP,Submit your Guild Siege application,Anmelden zum Gildenkrieg.
UI_GUILDCOMBAT_OFFER_PRESENT_TIP,"For more information on Guild Siege rewards, please speak with [Guild Siege Manager] Donaris.",Bitte frage den Guildwar Verwalter Donaris nach den Preisen.
UI_GUILDCOMBAT_STATE_TITLE,Guild Siege Application Status,Aktuelle Anforderungen für die Anmeldung zu Gildenkriegen
UI_GUILDCOMBAT_STATE_TIMELEFT,Time Left,Verbleibende Zeit
UI_GUILDCOMBAT_STATE_TIMELEFT_TIP,Time until the next Guild Siege,Verbleibende Zeit bis zum nächsten Gildenkrieg
UI_GUILDCOMBAT_STATE_TOTALBID,Total Bid Amount:,Die gesamte Anmeldegebühr.
UI_GUILDCOMBAT_STATE_TOTALBID_TIP,35% of the combined bids from the top 10 guilds is awarded to the winning guild.,"Von den gesamten Anmeldegebühren, die von den 10 höchstzahlenden Gilden gezahlt werden, gehen 35 % an die siegreiche Gilde."
UI_GUILDCOMBAT_STATE_BIDRANKING,Your Guild's Bid Rank,Der Stand des Angebots
UI_GUILDCOMBAT_STATE_BIDRANKING_TIP,"Only the top 10 guilds can join the Guild Siege. If your guild isn't in the top 10, you can't participate.",Nur Gilden unter Platz 10 können an einem Gildenkrieg teilnehmen. Bitte versucht es erneut.
UI_GUILDCOMBAT_STATE_CURRENTMINIMUM,Your Guild's Current Bid,Die momentane Anmeldegebühr
UI_GUILDCOMBAT_STATE_CURRENTMINIMUM_TIP,The amount your guild has currently bid to participate in the Guild Siege.,Das ist die momentane Anmeldegebühr deiner Gilde.
UI_GUILDCOMBAT_STATE_APPLY,Apply,OK
UI_GUILDCOMBAT_STATE_APPLY_TIP,Open the Guild Siege application window,Menü für Gildenkrieg Bewerbung anzeigen.
UI_GUILDCOMBAT_STATE_REFRESH,Refresh,Aktualisieren
UI_GUILDCOMBAT_STATE_REFRESH_TIP,Refresh the current application status,Überprüfe die aktuellen Gildenkriege -Bewerbungsanforderungen.
UI_GUILDCOMBAT_STATE_LIST_TIP,Shows all applicants and their bid ranks,"Die 10 Gilden, die die höchste Summe an Penya bieten, können am Gildenkrieg teilnehmen."
UI_GUILDCOMBAT_CANCEL_TITLE,Cancel Guild Siege Application,Gildenkrieg- Anmeldung zurückziehen
UI_GUILDCOMBAT_CANCEL_MSG,Withdraw your application for the Guild Siege?,Willst du dich vom Gildenkrieg abmelden?
UI_GUILDCOMBAT_SELECT_TITLE,Guild Siege Lineup,Eintragsliste für Gildenkrieg erstellen
UI_GUILDCOMBAT_SELECT_CONNECTED,Online Guild Members,Verbundene Gildenmitglieder
UI_GUILDCOMBAT_SELECT_ENTRANT,Lineup,Teilnehmerliste
UI_GUILDCOMBAT_SELECT_RIGHT_TIP,Add the selected member to the lineup,Gilden Mitglieder im Spiel in den Eintrag hinzufügen.
UI_GUILDCOMBAT_SELECT_LEFT_TIP,Remove the selected member from the lineup,Löschen der Guildwarteilnahme
UI_GUILDCOMBAT_SELECT_UP_TIP,Move the selected member up in the lineup,Anordnen in aufsteigender Reihenfolge der ausgewählten Spieler.
UI_GUILDCOMBAT_SELECT_DOWN_TIP,Move the selected member down in the lineup,Anordnen in absteigender Reihenfolge der ausgewählten Spieler.
UI_GUILDCOMBAT_SELECT_COMPLETE,Confirm,Confirm
UI_GUILDCOMBAT_SELECT_COMPLETE_TIP,Save and confirm the lineup,Eintrag vervollständigen
UI_GUILDCOMBAT_SELECT_DEFENDER,Defender,Verteidiger
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP,Designate the selected member as Defender,Verteidiger auswählen
UI_GUILDCOMBAT_SELECT_REMAKE,Reset,Erneut aufstellen
UI_GUILDCOMBAT_SELECT_REMAKE_TIP,Reset the lineup,Eintrag erneut machen.
UI_GUILDCOMBAT_SELECT_DEFENDER_TIP2,Opponents gain 1 bonus point when your guild's Defender is killed.,"Wenn der Verteidiger stirbt, bekommt der Kontrahent einen Bonus."
UI_GUILDCOMBAT_SELECT_INFO,Register your team. Starting team: %d members (Max participants: %d),Stelle dein Team auf. Teilnehmende Mitglieder: %d (Maximale Anzahl: %d)
UI_GUILDCOMBAT_SELECT_ENTRANT_TIP,Set your lineup here. The first 6 members in the lineup will enter the Guild Siege combat area first.,5 ausgewählte Mitglieder werden zuerst am Gildenkrieg teilnehmen. Bitte erstellt eine Teilnehmerliste.
UI_GUILDCOMBAT_SELECT_REMAKE_MAKEUP,Reset your lineup and start over?,Möchtest du wieder eine Aufstellung für den Gildenkrieg machen?
UI_GUILDCOMBAT_TELE_TITLE,Guild Siege Entry,Einführung in den Gildenkrieg
UI_GUILDCOMBAT_TELE_MSG,Guild Siege entry is now open. Teleport to the entry NPC?,Zugang wurde gestartet. Möchtest du dich in die Gildenkrieg-Arena teleportieren lassen?
UI_GUILDCOMBAT_JOIN_TITLE,Enter Guild Siege Arena,Gildenkrieg-Arena betreten
UI_GUILDCOMBAT_JOIN_MSG,Enter the Guild Siege Arena now?,Möchtest du dem Gildenkrieg beitreten?
UI_NETWORK_ERROR_TITLE,Network Error,Netzwerkfehler
UI_NETWORK_ERROR_MSG,"A network error happened, please check your connection and login again.",Ein Netzwerkfehler ist aufgetreten. Bitte überprüfe deine Internetverbindung und verbinde dich erneut.
UI_GUILDCOMBAT_JOINWAR_TITLE,Select Entry Zone,Wiederbelebungsort
UI_GUILDCOMBAT_JOINWAR_1_TIP,You have entered zone 1.,Du gehst zum ersten Bereich.
UI_GUILDCOMBAT_JOINWAR_2_TIP,You have entered zone 2.,Du gehst zum zweiten Bereich.
UI_GUILDCOMBAT_JOINWAR_3_TIP,You have entered zone 3.,Du gehst zum dritten Bereich.
UI_GUILDCOMBAT_JOINWAR_4_TIP,You have entered zone 4.,Du gehst zum vierten Bereich.
UI_GUILDCOMBAT_JOINWAR_5_TIP,You have entered zone 5.,You have entered zone 5.
UI_GUILDCOMBAT_JOINWAR_6_TIP,You have entered zone 6.,You have entered zone 6.
UI_GUILDCOMBAT_JOINWAR_7_TIP,You have entered zone 7.,You have entered zone 7.
UI_GUILDCOMBAT_JOINWAR_8_TIP,You have entered zone 8.,You have entered zone 8.
UI_GUILDCOMBAT_JOINWAR_SELECT,Select the zone you wish to enter.,Wähle den Startpunkt mit Hilfe der Landkarte
UI_GUILDCOMBAT_JOINWAR_MSG,"In %d seconds, you will enter zone %s.","Nach %d, betrittst du %s."
UI_GUILDCOMBAT_JOINWAR_RANDOM,Random,Zufällig
UI_CHAT_ADMIN,[Admin] %s,[Admin] %s
UI_GUILDCOMBAT_RATE,Guild Rankings,Gilden Ranking
UI_GUILDCOMBAT_PERSON_RATE,Player Rankings,Spieler Ranking
UI_TOOLTIP_EXPBOX,#b%s's EXP box#nb\nTime left: %s,#b%s's Erfahrungsbox#nb\nVerbleibende Zeit: %s
UI_GUILDCOMBAT_JOIN_READY,You will enter the combat area when one of your guildmates is defeated.,"Geh hinein, wenn einer deiner Gilde tot ist."
UI_GUILDCOMBAT_JOIN_READY2,Prepare yourself!,Sei bereit!
UI_GUILDCOMBAT_LOG_REALTIME,[%s]%s [%s] defeated [%s]%s [%s] and gained %d points.,[%s]%s [%s] hat [%s]%s [%s] getötet und %d Punkte erhalten.
UI_GUILDCOMBAT_LOG_MASTER,Guild Master,Gildenmeister
UI_GUILDCOMBAT_LOG_DEFENDER,Defender,Verteidiger
UI_GUILDCOMBAT_RESULT_TITLE,Guild Siege Results,Informationen über den Guildwar und Spieler
UI_GUILDCOMBAT_RESULT_GUILD,Guild Rankings,Gilden Rangliste
UI_GUILDCOMBAT_RESULT_MEMBER,Player Rankings,Spieler Rang
UI_GUILDCOMBAT_RESULT_RANK,Rankings,Gesamt Rang
UI_GUILDCOMBAT_RESULT_LOG,Battle Log,Das Schlachtenlogbuch
UI_GUILDCOMBAT_LOG_GUILD,[%s],[%s]
UI_GUILDCOMBAT_LOG1,Basic Point +2,Der Basispunkt +2
UI_GUILDCOMBAT_LOG2,Guild Master Bonus +1,Der Bonus mit Gildenmeister +1
UI_GUILDCOMBAT_LOG3,Defender Bonus +1,Der Verteidigungsbonus +1
UI_GUILDCOMBAT_LOG4,Kill bonus +1,Tötungsbonus +1
UI_GUILDCOMBAT_LOG5,Resurrecting Bonus +1,Der Wiederbelebungsbonus +1
UI_GUILDCOMBAT_LOG6,Killing streak Bonus +%d,Tötungsserienbonus +%d
UI_GUILDCOMBAT_LOG_POINT,(%d grade),(Stufe %d)
UI_GUILDCOMBAT_LOG_ATTACK,Attack,Angriff
UI_GUILDBANK_GUILDCOMBAT_CLOAK_TIP,Create a Dragon Cloak (Requires winning the Guild Siege),Erstelle einen Drachenumhang (Nur nach dem Sieg eines Gildenkrieges möglich).
UI_GUILDBANK_GUILDCOMBAT_CREATE_CLOAK,"Creating a Dragon Cloak costs 10,000 Penya. Create it now?",Einen Dragon Cloak herzustellen kostet 1000 Penya. Möchtest du ihn herstellen?
UI_GUILDCOMBAT_RANKING_TITLE,Guild Siege Player Rankings,Spieler Rang in der Gilde
UI_GUILDCOMBAT_RANKING_RANK,Rank,Rang
UI_GUILDCOMBAT_RANKING_POINT,Points,Stufe
UI_WORLD_DEVICEMOTION_TIP,Motion,Gerätebewegung aktivieren/deaktivieren
UI_WORLD_TURBO_TIP,Fuel,Treibstoff
UI_NAVIGATOR_SHIP,Ship,Schiff
UI_OPTION_TOON_STYLE,Outline,Umriss
UI_OPTION_RIM_OUTLINE,Rim Outlines,Rim Umrisse
UI_APP_WIKI_TIP,Browse the Flyffipedia,Flyffipedia durchsuchen
UI_ROSHAMBO_OPEN_CONFIRM,I challenge you to a game of Rock-Paper-Scissors!,Möchtest du Schnick Schnack Schnuck spielen?
UI_ROSHAMBO_TITLE,Rock-Paper-Scissors,Schere-Stein-Papier
UI_ROSHAMBO_VS,VS,VS
UI_ROSHAMBO_SCISSOR,Scissors,Schere
UI_ROSHAMBO_ROCK,Rock,Stein
UI_ROSHAMBO_PAPER,Paper,Papier
UI_ROSHAMBO_WINNINGCOUNT,%d win(s),%d hat gewonnen
UI_ROSHAMBO_DEFEAT,You Lose!,Du hast bei Schnick Schnack Schnuck verloren!
UI_ROSHAMBO_WIN_TITLE,You Win!,Gewonnen!
UI_ROSHAMBO_WIN_END,End,Ende
UI_ROSHAMBO_WIN_NEXT,Next,Weiter
UI_ROSHAMBO_WIN_MSG,"Press ""End"" to claim your current prize and stop playing, or press ""Next"" to keep playing for more prizes.","Klicke auf ENDE, um deine aktuelle Belohnung abzuholen. Klicke auf WEITER, wenn du weitere Belohnungen erspielen möchtest."
UI_ROSHAMBO_WIN_MSG2,"Note: If you keep playing, you will forfeit your current prize.","? Du kannst keine Belohnung bekommen, wenn du auf Weiter drückst , daher bedenke deine Wahl genau."
UI_ROSHAMBO_WIN_MSG3,"Congratulations, you won %d time(s)! You receive %s x%d.","Glückwunsch, du hast %d Mal(e) gewonnen! Du erhältst %s x%d."
UI_EXCHANGE_COUNT_TITLE,Input Item Quantity,Flyff Piece Exchange
UI_EXCHANGE_COUNT_MSG,How many?,Wieviele Pieces tauschen?
UI_EXCHANGE_COUNT_LABEL,Number:,Anzahl :
UI_TOOLTIP_PET_REAR,[Raised Pet],(Aufzuchtpet)
UI_TOOLTIP_PET_PICKUP,[Pickup Pet],(Sammelpet)
UI_PET_GRADE_0,Egg,Zustand des Eis
UI_PET_GRADE_1,F Tier,F Klasse
UI_PET_GRADE_2,E Tier,E Klasse
UI_PET_GRADE_3,D Tier,D Klasse
UI_PET_GRADE_4,C Tier,C Klasse
UI_PET_GRADE_5,B Tier,B Klasse
UI_PET_GRADE_6,A Tier,A Klasse
UI_PET_GRADE_7,S Tier,S Klasse
UI_PET_EXP_MAX,EXP: 99.99%,Erfahrung: 99.99%
UI_PET_EXP,EXP: %.2f%%,Erfahrung: %.2f%%
UI_TOOLTIP_ABILITY,Bonus,Skill
UI_PET_HP,Energy: %d / %d,Energie: %d / %d
UI_PET_LEVEL,Lv%d,Lvl %d
UI_PET_DEAD,(DEAD),(Tot)
UI_PET_REROLL_TIER,Scroll-rerolled tier:,Scroll-rerolled tier:
UI_TARGET_CLEAR,Clear target,Ziel abwählen
UI_OPTION_TAB_UI,Interface,Benutzeroberfläche
UI_OPTION_AUTO_ATTACK,Auto Attack,Automatisch angreifen
UI_OPTION_FIXED_CAMERA,Fixed Camera,Feste Kamera
UI_OPTION_OTHER_DAMAGES,Display All Damage,Gesamten Schaden anzeigen
UI_OPTION_HIDE_OTHER_PLAYERS,Hide Other Players,Andere Spieler ausblenden
UI_OPTION_TRANSPARENT_CHAT,Transparent chat,Transparentes Chatfenster
UI_OPTION_RIGHT_CLICK_MENU,Right-Click Player Menu,Rechtsklick für das Spielermenü
UI_OPTION_TOP_PLAYER_GAUGES,MP & FP Gauges,MP- & FP-Anzeigen
UI_OPTION_TOP_PLAYER_GAUGES_TIP,Enables FP & MP gauges above the player.,Aktiviert FP- & MP-Anzeigen über dem Spieler.
UI_OPTION_SELECT_PETS,Select Pets,Pets auswählen
UI_FACE_SHOP_TITLE,Plastic Surgery,Beauty Shop
UI_FACE_SHOP_BASE_FACE,Current Face,Nettes Gesicht
UI_FACE_SHOP_NEW_FACE,New Face,Neues Gesicht
UI_TOOLTIP_SPELL_RANGE,Spell Range: %d,Zauberreichweite: %d
UI_TOOLTIP_COMBO_TYPE,Combo: %s,Kombo: %s
UI_TOOLTIP_COMBO_STEP,Starter,Beginn
UI_TOOLTIP_COMBO_CIRCLE,Link,Übergang
UI_TOOLTIP_COMBO_FINISH,Finisher,Abschluss
UI_TOOLTIP_BASE_DAMAGE,Base Damage: %d ~ %d,Basisschaden: %d ~ %d
UI_TOOLTIP_DMG_MUL,Damage Multiplier: %.2f,Damage Multiplier: %.2f
UI_TOOLTIP_SCALE_ATTACK,Attack Scaling,Angriffsskalierung
UI_TOOLTIP_SCALE_HEAL,Heal Scaling,Heilungsskalierung
UI_TOOLTIP_SCALE_TIME,Time Scaling,Zeitskalierung
UI_TOOLTIP_SCALE_CHARGE,Dec. Charging Time Scaling,Dec. Charging Time Scaling
UI_TOOLTIP_SCALE_PARAM,Scaling,Skalierung
UI_TOOLTIP_SCALE_PARAM_PER,per,Pro
UI_TOOLTIP_SCALE_PARAM_MAX,max,Max
UI_TOOLTIP_PVP,PvP,PvP
UI_TOOLTIP_PVE,PvE,PvE
UI_TOOLTIP_AROUND,Around,Ungefähr
UI_TOOLTIP_BASE_HEAL,Base Heal: %d,Basisheilung: %d
UI_TOOLTIP_BASE_HEAL_MP,Base MP Heal: %d,Base MP Heal: %d
UI_TOOLTIP_BASE_HEAL_FP,Base FP Heal: %d,Base FP Heal: %d
UI_TOOLTIP_BASE_TIME,Base Time: %.2d:%.2d.%.3d,Base Time: %.2d:%.2d.%.3d
UI_TOOLTIP_BASE_TIME_PVP,/ %.2d:%.2d (PvP & Giants),/ %.2d:%.2d (PvP & Giants)
UI_TOOLTIP_PROBABILITY,Probability: %d%%,Wahrscheinlichkeit: %d%%
UI_TOOLTIP_PROBABILITY_PVP,/ %d%% (PvP & Giants),/ %d%% (PvP & Giants)
UI_TOOLTIP_PROBABILITY_FLYBACK,Knockdown Probability: %d%%,Knockdown Probability: %d%%
UI_TOOLTIP_COOLDOWN,Cooldown: %.2d:%.2d,Abklingzeit: %.2d:%.2d
UI_TOOLTIP_COOLDOWN_PVP,/ %.2d:%.2d (PvP),/ %.2d:%.2d (PvP)
UI_TOOLTIP_COOLDOWN_ONLY_PVP,Cooldown: %.2d:%.2d (PvP),Cooldown: %.2d:%.2d (PvP)
UI_TOOLTIP_COOLDOWN_ONEND,(After Expiry),(After Expiry)
UI_TOOLTIP_CASTING,Casting Time: %.2d:%.2d,Beschwörungszeit: %.2d:%.2d
UI_TOOLTIP_CHARGING,Charging Time: %.2d:%.2d,Charging Time: %.2d:%.2d
UI_NEWCHAR_FACE,Face,Gesicht
UI_NEWCHAR_HAIR,Hair,Haare
UI_NEWCHAR_HAIR_COLOR,Hair Color,Haarfarbe
UI_WORLD_ZOOM_LEVEL,%dX Zoom. Press Scroll Lock to cycle zoom levels.,%dX Zoom. Drücke die Bildlauf-Taste um hin- und herzuwechseln.
UI_KEYBIND_CHAR_CONTROL,Movement Keys,Bewegungstasten
UI_KEYBIND_MOVE_FORWARD,Move Forward,Vorwärts Bewegen
UI_KEYBIND_MOVE_BACKWARD,Move Backward,Rückwärts Bewegen
UI_KEYBIND_TURN_LEFT,Turn Left,Nach links drehen
UI_KEYBIND_TURN_RIGHT,Turn Right,Nach rechts drehen
UI_KEYBIND_JUMP,Jump,Springen
UI_KEYBIND_WALK,Toggle Run/Walk,Gehen/Laufen umschalten
UI_KEYBIND_SKILL_COMBO,Action Slot,Action Slot
UI_KEYBIND_CLEAR_TARGET,Clear Target,Ziel abwählen
UI_KEYBIND_TRACE_TARGET,Follow Target,Ziel folgen
UI_KEYBIND_SELECT_TARGET,Cycle Targets (PvP),Wähle PvP-Ziel aus
UI_KEYBIND_APPLETS,Windows,Fenster
UI_KEYBIND_CAMERA,Camera Controls,Kamerasteuerung
UI_KEYBIND_CAMERA_LEFT,Rotate Left,Nach Links drehen
UI_KEYBIND_CAMERA_RIGHT,Rotate Right,Nach Rechts drehen
UI_KEYBIND_CAMERA_UP,Rotate Up,Nach Oben drehen
UI_KEYBIND_CAMERA_DOWN,Rotate Down,Nach Unten drehen
UI_KEYBIND_ZOOM_IN,Zoom In,Vergrößern
UI_KEYBIND_ZOOM_OUT,Zoom Out,Verkleinern
UI_KEYBIND_ZOOM_LEVEL,Toggle Zoom,Zoom umschalten
UI_KEYBIND_TASKBAR,Taskbar Functions,Taskleistenfunktionen
UI_KEYBIND_TASKBAR_N,Taskbar %d,Taskleiste %d
UI_KEYBIND_TASKBAR_SLOT,Taskbar Slot %d,Taskleistenslot %d
UI_KEYBIND_TASKBAR2_SLOT,2nd Bar Slot %d,Zweite Schnellzugriffsleiste %d
UI_KEYBIND_TASKBAR3_SLOT,3rd Bar Slot %d,Dritte Schnellzugriffsleiste %d
UI_KEYBIND_TASKBAR2,Additional Taskbars,Zusätzliche Aktionsleiste
UI_KEYBIND_FULLSCREEN,Toggle Fullscreen,Vollbild ein-/ausschalten
UI_KEYBIND_MAIN_MENU,Main Menu,Hauptmenü
UI_KEYBIND_TOGGLE_UI,Hide/Show UI,Benutzerschnittstelle anzeigen/ausblenden
UI_KEYBIND_TOGGLE_SCREENSHOT,Screenshot Mode,Screenshot Modus
UI_KEYBIND_GAME,Game Functions,Spielfunktionen
UI_KEYBIND_NONE,Not Bound,Ungebunden
UI_KEYBIND_UNBIND,Unbind key,Tastenbelegung entfernen
UI_KEYBIND_TITLE,Keys,Tasten
UI_KEYBIND_RESET,Reset,Reset
UI_UPGRADECARD_TITLE,Upgrade Suit Socket Cards,Socket-Card-Verbesserung
UI_UPGRADECARD_REGISTER,Insert suit cards.,Materialkarte einlegen.
UI_UPGRADECARD_INFO,Fuse 10 suit cards for a chance to get 1 higher-grade card.,"Kombiniere 10 Materialkarten, um eine höherwertige Karte zu erhalten."
UI_RESHUFFLECARD_TITLE,Weapon Socket Card Reroll,Neuordnung der Waffensockelkarte
UI_RESHUFFLECARD_REGISTER,Insert weapon cards to use as materials.,Waffen Materialkarte registrieren
UI_RESHUFFLECARD_INFO,Fuse 3 weapon cards to receive 1 card of the same grade.,Verschmelze 3 Waffenmaterialkarten um eine gleichwertige Karte zu erhalten
UI_RESHUFFLECARD_CONFIRM,Rerolling will consume the material cards. Proceed?,"Wenn du die Karten neu mischst, verschwinden die Karten, die als Material verwendet wurden.\nWillst du fortfahren?"
UI_CONVERTSOULLINK_TITLE,Convert to Soul-Linked,Seelengebunden umwandeln
UI_CONVERTSOULLINK_INFO,"The item will become soul-linked and can no longer be sold to NPCs. You can use this process to stack identical items that otherwise cannot be stacked due to differing properties. Note: Soul-linked items cannot be traded, and this action cannot be undone.",Du kannst den Gegenstand in einen seelengebundenen Typ umwandeln.
UI_CONVERTSOULLINK_CONFIRM,This action cannot be undone.\nProceed?,Der umgewandelte Gegenstand kann nicht zurückgegeben werden.\nMöchtest du fortfahren?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,Dieser Gegenstand kann nicht umgewandelt werden. 
UI_GUILD_SCROLLGADD_CONFIRM,This scroll permanently increases your guild's member limit by 5. It only applies to your current guild and will not affect any guild you join later. Use it now?,"Diese Schriftrolle erhöht die Maximalanzahl der Mitglieder in deiner aktuellen Gilde dauerhaft um 5. Wenn du einer anderen Gilde beitrittst, wird sie die neue Gilde nicht beeinflussen. Fortfahren?"
UI_GUILD_TOOLTIP_EXP,EXP:,Erfahrung:
UI_GUILD_TOOLTIP_GOLD,Penya:,Penya:
UI_GUILD_TOOLTIP_LEVEL,#bNext level: %d#nb,#bNächstes Level %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,Kanal wechseln
UI_CHANGECHANNEL_MSG,Select channel:,Kanal auswählen:
UI_REPORT_TITLE,Report,Melden
UI_REPORT_PLAYER_LABEL,Player,Spieler
UI_REPORT_REASON_LABEL,Reason,Grund
UI_REPORT_MESSAGE_LABEL,Message,Nachricht
UI_REPORT_SEND,Send,Senden
UI_REPORT_REASON0,Botting,Verwendung von illegaler Automatisierungssoftware
UI_REPORT_REASON1,Real money transfer,Echtgeldtransfer
UI_REPORT_REASON2,Cheating / hacking,Cheaten / Hacken
UI_REPORT_REASON3,Bad behavior,Schlechtes Benehmen
UI_REPORT_REASON4,Insults,Beleidigung
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,"Bist du sicher, dass du %s melden möchtest?\n\nSolltest du Falschmeldungen abgeben, kann dein Konto gesperrt werden."
UI_APP_ACHIEVEMENTS_TIP,View your achievements.,Zeigt die Erfolge an.
UI_ACHIEVEMENTS_TITLE,Achievements,Erfolge
UI_ACHIEVEMENTS_GENERAL_TAB,General,General
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Monster
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Verbrauchsgegenstände
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Titel & Abzeichen
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Events
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Spielzeit
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,Anmeldeserie
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,Gesamte Verbindungen
UI_ACHIEVEMENTS_DESCRIPTION,Description,Beschreibung
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Dieser Erfolg ist accountgebunden.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,Zu tötende Monster: %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,Zu benutzende Gegenstände: %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Belohnungen
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Titel: #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Level %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Abgeholt
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penya:
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,Gegenstand: %s
UI_ACHIEVEMENTS_REWARD_ATK,Increased Attack against target(s): %d%%,Angriffsrate auf Ziel(e): %d%% 
UI_ACHIEVEMENTS_PROGRESSION,Achievement Progress,Fortschritt
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Level %d 
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Angriff +%s%%
UI_ACHIEVEMENTS_NOTITLE,(No Title),Keinen Titel ausgewählt.
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Hide your title.,Keinen Titel anzeigen.
UI_ACHIEVEMENTS_PVPTITLE,PvP Title,PvP Titel
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(Zurzeit ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Display your current PvP title.,Zeige deinen aktuellen PvP Titel.
UI_ACHIEVEMENTS_TITLES_SELECT,Apply,Auswählen
UI_ACHIEVEMENTS_TITLES_FROM,Unlocked By,Von
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Abholen
UI_ACHIEVEMENTS_CLAIMTIP,Claim your rewards,Erhalte deine Belohnungen!
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Try your luck and see what you get today!,Drehe das Rad! Wirst du heute Glück haben?
UI_ACHIEVEMENTS_AVAILABLE,Available,Verfügbar
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,Diese Errungenschaft wurde abgeschlossen!
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Benötigtes Partylevel: %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Benötigte Punkte: %d
UI_PARTY_PERMANENT_CONFIRM,This scroll will transform your party into a permanent party. Offline members will no longer be removed automatically. This scroll applies only to your current party and will not affect any party you create or join later. Use it now?,"Mitglieder deiner Party werden nicht mehr automatisch entfernt, wenn sie offline sind. Wenn du eine neue Party gründest oder einer anderen Party beitretest, hat es keinen Effekt auf die neue Party. Fortfahren?"
UI_PARTY_PERMANENT,Permanent Party,Dauerhafte Party
UI_SEARCHPARTY_TITLE,Search Party,Partysuche
