Key,English,German
TEXTCLIENT_CREATEMON_F_AREA,You can not summon there.,"Du kannst nichts an dem Ort beschwören, den du ausgewählt hast."
TEXTCLIENT_CREATEMON_S,You have summoned %s.,Du hast %s beschworen.
TEXTCLIENT_PRIORITYSUMMONMOB,This monster was summoned by %s. You cannot attack it.,Dieses Monster wurde von %s beschworen. Du kannst es nicht angreifen.
TEXTCLIENT_CREATEMON_LIMIT,You cannot summon anymore monsters. Please wait and try again.,Du kannst keine Monster mehr beschwören. Bitte warte und versuche es später noch einmal.
TEXTCLIENT_GETPKPOINT,You recovered your Karma points by %d.,Deine Karma Punkte wurden um %d wiederhergestellt.
TEXTCLIENT_DECPKPOINT,%d Karma points have been reduced.,%d Karma Punkte wurden reduziert.
TEXTCLIENT_PK_MARKETNOUSE,You cannot use stores if your Karma grade is Vicious.,"Du kannst keine Geschäfte nutzen, wenn dein Karma Death anzeigt."
TEXTCLIENT_PKDEAD,You have been slain by %s.,Du wurdest von %s getötet.
TEXTCLIENT_GETFAMEPOINT,You gained %d fame points.,Du hast %d Ruhmpunkte gewonnen.
TEXTCLIENT_DECFAMEPOINT,You lost %d fame points.,Du hast %d Ruhmpunkte verloren.
TEXTCLIENT_BANKWRONGPASS,Wrong password. Please try again.,Falsches Passwort. Bitte versuche es erneut.
TEXTCLIENT_BANKFULL,The bank is full.,Die Bank ist voll.
TEXTCLIENT_PK_LEVEL_GAP,Unable to duel. Level gap is more than 30.,Duell ist nicht möglich. Levelunterschied beträgt mehr als 30 Level.
TEXTCLIENT_PK_SAFETY_NO,You cannot duel in a safety zone.,In einer Sicherheitszone kannst du dich nicht duellieren.
TEXTCLIENT_PK_SAME_NO,You can duel only if the other player is in the same place as you.,"Du kannst dich nur duellieren, wenn der andere Spieler in deiner Nähe ist."
TEXTCLIENT_PK_CHANGEJOB_NO,You can only duel after your 1st job-change.,Du kannst dich erst nach dem ersten Jobwechsel duellieren.
TEXTCLIENT_PK_PARTY_LIMIT,You cannot duel with party members.,Du kannst dich nicht mit Partymitgliedern duellieren.
TEXTCLIENT_PK_MODE_REJECT,The other player is in duel rejection mode.,Der andere Spieler akzeptiert keine Duelle.
TEXTCLIENT_DUELNO,%s refused to duel.,%s hat das Duell abgelehnt.
TEXTCLIENT_DUELSTART,Duel with %s started!,Das Duell mit %s hat begonnen!
TEXTCLIENT_DUELCANCEL,The duel has been cancelled.,Das Duell wurde abgebrochen.
TEXTCLIENT_PK_NO_IPARTYLEADER,You are not the Party leader.,Du bist nicht der Partyleader.
TEXTCLIENT_PK_NO_UPARTYLEADER,The other member is not the Party leader.,Das andere Mitglied ist nicht der Partyleader.
TEXTCLIENT_PK_NO_DUEL,You cannot duel with the other player currently.,Du kannst dich momentan nicht mit dem anderen Spieler duellieren.
TEXTCLIENT_PDSTART,Duel has started with %s party.,Das Duell mit der Party %s hat begonnen.
TEXTCLIENT_PVPLEAVE,"Party duel mode of %s was finished. If you join duel again, you will be penalized according to PK rules.","Party Duell Modus von %s wurde abgeschlossen. Wenn du dem Duell erneut beitrittst, wird du nach den PK Regeln bestraft."
TEXTCLIENT_PDCANCEL,Duel has been cancelled.,Das Duell wurde abgebrochen.
TEXTCLIENT_PDVICTORY,You won the party duel.,Du hast das Party Duell gewonnen.
TEXTCLIENT_PDLOSE,You lost the party duel.,Du hast das Party Duell verloren.
TEXTCLIENT_DONOTUSE_SHOP,You cannot use that item while using Hair Stylist or Plastic Surgeon.,Du kannst diesen Gegenstand derzeit nicht verwenden.
TEXTCLIENT_CASHSHOP_NOACCOUNT,You cannot use the Flyff Shop without account. Please link an account.,Die Benutzung des Flyff Shops ohne Account ist nicht möglich. Bitte verbinde einen Account.
TEXTCLIENT_CASHSHOP_INVALIDPRODUCT,This product is invalid.,Dieses Produkt ist ungültig.
TEXTCLIENT_CASHSHOP_SERVEROFFLINE,Cannot use Flyff Shop because the server is offline.,Flyff Shop kann nicht benutzt werden. Server ist offline.
TEXTCLIENT_CASHSHOP_LACKCASH,You don't have enough money to purchase the item. Reload your account before purchasing.,"Du hast nicht genügend Geld, um diesen Gegenstand zu erwerben. Bitte lade deinen Account auf, bevor du eine Einkaufstransaktion tätigst."
TEXTCLIENT_CASHSHOP_PURCHASEEXCEED,You reached the maximum amount of purchases per character for this product.,Du hast die maximale Anzahl von Käufen pro Charakter für dieses Produkt erreicht.
TEXTCLIENT_CASHSHOP_UNKNOWNERROR,"Unknown error, please try again.","Unbekannter Fehler, bitte erneut versuchen."
TEXTCLIENT_CASHSHOP_PURCHASESUCCESS,Thank you for your purchase! If the inventory is full please make room and login again to receive the item.,"Vielen Dank für den Einkauf! Falls dein Inventar voll ist, schaffe etwas Platz und melde dich erneut an, um den Gegenstand zu erhalten."
TEXTCLIENT_CASHSHOP_INVALIDPLAYER,The player is invalid and cannot use Flyff Shop.,Der Spieler hat keine Berechtigung den Flyff Shop zu verwenden.
TEXTCLIENT_CASHSHOP_TIMEOVER,The operation is taking too much time. Please try again.,Die Anfrage dauerte zu lange. Bitte versuche es erneut.
TEXTCLIENT_FATHER,#cff0000ff I am your father!#nc,#cffffdd66Ich bin dein Vater!#nc
TEXTCLIENT_MOTHER,#cff0000ff I am your mother!#nc,#cffffdd66Ich bin deine Mutter!#nc
TEXTCLIENT_COMNOHAVECOM,Cannot cancel because you do not belong to a guild.,"Du kannst nicht abbrechen, weil du zu keiner Gilde gehört hast."
TEXTCLIENT_COMDELNOKINGPIN,Only the guild leader can disband the guild.,Nur der Gildenmeister kann die Gilde auflösen.
TEXTCLIENT_GUILDWARREQLV6,Your guild level has to be higher than 5 to declare a guild duel.,Euer Gildenlevel muss höher als Level 5 sein um einen Gildenkrieg auszurufen.
TEXTCLIENT_GUILDWARSTILLNOWAR,Unable to declare war during guild duel.,Es ist nicht möglich einen Gildenkrieg auszurufen während eines laufenden Gildenkrieg
TEXTCLIENT_GUILDWARNOTHINGGUILD,That Guild does not exist.,Die Gilde existiert nicht.
TEXTCLIENT_GUILDWAROTHERLV6,Unable to declare a guild duel. Opposing guild level is below 6.,Es ist nicht möglich einen Gildenkrieg auszurufen. Gegnerisches Gilde liegt unter Level 6.
TEXTCLIENT_GUILDWARMASTEROFF,The opposing Guild Leader is offline.,Der gegnerische Gildenmeister ist offline.
TEXTCLIENT_GUILDWARMEMBER10,The opposing guild must have at least 10 members.,Die gegnerische Gilde muss mindestens 10 Mitglieder haben.
TEXTCLIENT_GUILDWAROTHERWAR,The other guild is already participating in a guild duel.,Die andere Gilde nimmt bereits an einem Gildenkrieg teil.
TEXTCLIENT_GUILDWARDECLINED,Opposing guild leader declined the duel.,Der angefragte Gildenleiter hat das Duell abgelehnt.
TEXTCLIENT_GUILDWARNOFINDGUILD,Cannot find the guild that declared a guild duel.,"Die Gilde, die den euch den Krieg erklärt hat, ist nicht auffindbar."
TEXTCLIENT_PK_NOFLIGHT_DURING,You cannot duel when only one player is flying.,Du kannst dich nicht duellieren wenn nur einer der Spieler fliegt.
TEXTCLIENT_GUILDWARERRORDUEL,You cannot duel during a guild duel.,Du kannst dich nicht während eines Gildenkriegs duellieren.
TEXTCLIENT_GUILDWARSTART,A guild duel has started between %s Guild and %s Guild.,Ein Gildenkrieg zwischen %s und %s hat begonnen.
TEXTCLIENT_GUILDWARSTILL,A guild duel between %s Guild and %s Guild is in progress.,Ein Gildenkrieg zwischen %s und %s ist in Gange.
TEXTCLIENT_GUILDWARDOING,You are at war with another guild.,Du bist mit einer anderen Gilde im Krieg.
TEXTCLIENT_SHOUTAGREE,Shout messages allowed,Shout Nachrichten sind erlaubt.
TEXTCLIENT_SHOUTREFUSE,Shout messages refused,Shout Nachrichten abgelehnt.
TEXTCLIENT_GUILDWARWIN_MASTER,A Guild Leader has been killed!,durch die Tötung des gegnerischen Gildenmeisters
TEXTCLIENT_GUILDWARWIN_GIVEUP,Victory! Opponent guild has conceded.,Sieg! Die gegnerische Gilde hat den Rückzug angetreten.
TEXTCLIENT_GUILDWARWIN_TIMEUP,Victory by default!,Sieg durch Versäumnis!
TEXTCLIENT_GUILDWARWIN_KILLNUM,Victory due to number of opponents killed!,Sieg durch die Anzahl der getöteten Gegner!
TEXTCLIENT_GUILDWARWIN,The guild duel between %s and %s has finished. The Guild %s has won. %s.,Das Gildenduell zwischen %s und %s ist beendet. %s hat gewonnen. %s.
TEXTCLIENT_GUILDWARPEACE,%s and %s have agreed to a truce.,%s und %s haben einen Pakt abgeschlossen.
TEXTCLIENT_GUILDWARDRAW,The guild duel between %s and %s resulted in a tie.,Der Gildenkrieg zwischen %s und %s ist unentschieden ausgegangen.
TEXTCLIENT_GUILDWARNOETC,You are either not participating in a guild duel or have already given up.,Du nimmst entweder an einem Gildenkrieg nicht teil oder du hast bereits aufgegeben.
TEXTCLIENT_GUILDWARGIVEUP,%s of %s Guild has given up.,%s 's Kriegserklärung wurde von %s zurückgezogen.
TEXTCLIENT_GUILDWARPEACEDECLINED,Opposing guild declined the truce.,Die gegnerische Gilde lehnt einen Waffenstillstand ab.
TEXTCLIENT_GUILDWARDEAD,"A warrior of %s Guild, %s, has been killed.","Ein Kämpfer der Gilde %s, %s, wurde besiegt."
TEXTCLIENT_DISGUISE_DNT_WING,You cannot use a Trans and Glow item at the same time.,Das gleichzeitige Benutzen von Trans und Glow Item ist nicht möglich!
TEXTCLIENT_NOTUSESKILL_ITEMUSE,You used the same item earlier. Try again after its effects have worn off.,"Du hast das gleiche Item vorher benutzt. Versuch es erneut, wenn die Wirkung nachlässt."
TEXTCLIENT_COUPLERING_ERR01,You have engraved the name '%s' on this ring. Give it to your sweetheart!,Der Name von %s wurde bereits auf den Ring graviert. Gib ihn als Geschenk an deinen Schatz.
TEXTCLIENT_COUPLERING_CARVE,An engraving reads '%s'. Give it to your sweetheart!,Der Name von %s wurde auf den Ring graviert. Gib ihn als Geschenk an deinen Schatz.
TEXTCLIENT_COUPLERING_NOTONLINE,The player with the name engraved on this ring is offline.,Der Spieler mit dem eingravierten Namen im Ring ist zur Zeit nicht online.
TEXTCLIENT_COUPLERING_ERR02,You can not teleport to %s from here.,Du kannst nicht zu %ss Ort gehen.
TEXTCLIENT_COUPLERING_ERR03,You can not teleport to a player who is flying.,"Du kannst nicht zu der Person gehen, wenn diese fliegt."
TEXTCLIENT_RANDOMSCROLL_ERROR,This item can only be used on applicable weapons and armor.,Dieses Item kann nur auf Waffen und Rüstung angewendet werden.
TEXTCLIENT_RANDOMSCROLL_CONFIRM,Do you want to apply a random stat upgrade to the following item?\n%s,Möchtest du ein zufälliges Statuspunkteupgrade auf dem Gegenstand anwenden?\n%s
TEXTCLIENT_RANDOMSCROLL_CONFIRM1,This will overwrite the previous random stat upgrade that was applied. Do you want to continue?,Diese Aktion wird das vorherige zufällige Stat Upgrade überschreiben. Möchtest du fortfahren?
TEXTCLIENT_RANDOMSCROLL_SUCCESS,%s has been enchanted with %s +%d.,"In den Gegenstand %s, %s+%d wurden übernommen."
TEXTCLIENT_STATE_NOTUSE,You cannot use %s,"Du kannst dies nicht tun, %s"
TEXTCLIENT_TRADE_NOTUSE,Trading,Handel
TEXTCLIENT_TRADE_NOTUSE1,Because the person is trading.,weil die Person am handeln ist.
TEXTCLIENT_DIE_NOTUSE,If the person is dead,wenn die Person tot ist.
TEXTCLIENT_DIE_NOTUSE1,Because the person is dead,weil die Person tot ist.
TEXTCLIENT_VENDOR_NOTUSE,On opening a private shop,Eröffnen eines Shops
TEXTCLIENT_VENDOR_NOTUSE1,Because the person is on opening a private shop,weil die Person einen Shop eröffnen möchte.
TEXTCLIENT_ATTACK_NOTUSE,In Combat,weil du in einen Kampf verwickelt bist.
TEXTCLIENT_ATTACK_NOTUSE1,Because the person is in combat.,weil die Person gerade kämpft.
TEXTCLIENT_FLY_NOTUSE,On flying,während du fliegst.
TEXTCLIENT_FLY_NOTUSE1,Because the person is flying.,weil die Person gerade fliegt
TEXTCLIENT_DUEL_NOTUSE,In Duel,Im Duell
TEXTCLIENT_DUEL_NOTUSE1,Because the person is in duel.,Weil sich die Person in einem Duell befindet.
TEXTCLIENT_GAME_EVENT_WORLD_NOTUSE,In event area,In der Event Zone
TEXTCLIENT_PRISON_WORLD_NOTUSE,In Kebaras,In Kebaras
TEXTCLIENT_SUMMON_FRIEND_MY_NOUSE,You can not use item to yourself.,Du kannst dieses Item nicht auf dich selbst anwenden.
TEXTCLIENT_SUMMONFRIEND_NOUSER,%s is offline.,%s ist nicht online.
TEXTCLIENT_SUMMONFRIEND_NOTFRIEND,This player is not your friend or is blocked.,Dieser Spieler befindet sich nicht in deiner Freundesliste oder wurde von dir blockiert.
TEXTCLIENT_STATE_NOTSUMMON,You cannot summon %s,Du kannst %s nicht einladen.
TEXTCLIENT_STATE_NOTSUMMONOK,You cannot accept %s,Du kannst %s nicht annehmen.
TEXTCLIENT_WORLD_NOTUSE,Because you are in different areas,Weil ihr euch in verschiedenen Gebieten befindet.
TEXTCLIENT_DUNGEON_NOTUSE,Because you are in a dungeon,Weil du in einem Dungeon bist
TEXTCLIENT_SUMMONFRIEND_CONFIRM,You have asked to summon %s,Du möchtest %s herbeirufen.
TEXTCLIENT_SUMMON_FRIEND_CANCEL,%s has cancelled the summon.,%s hat die Einladung abgelehnt.
TEXTCLIENT_SUMMONFRIEND_NOITEM,You don't have %s. You cannot summon %s.,Du hast keine %s. Deshalb kannst du %s nicht rufen.
TEXTCLIENT_SUMMON_SUCCESS1,You are summoned to %s,Du wurdest zu %s gerufen.
TEXTCLIENT_SUMMON_SUCCESS,%s is summoned,%s wurde herbeigerufen.
TEXTCLIENT_SUMMONPARTY_NOTTIME,You can not go.,"Du kannst dich nicht bewegen, solange die Summon Time läuft."
TEXTCLIENT_TROUPECREATE,Only the party leader can use this function.,Nur der Party Leiter kann diese Funktion nutzen.
TEXTCLIENT_ITEM_TRANSY,This item is not available. Please input another item.,Du kannst dieses Item nicht verwenden. Bitte setze ein anderes Item ein.
TEXTCLIENT_ITEM_TRANSY_NOT_LEVEL,Only %d-%d level items are usable.,Nur %d-%d Level Items sind nutzbar.
TEXTCLIENT_ITEM_TRANSY_SUCCESS,The change from %s to %s was successful.,Der Wechsel von %s zu %s war erfolgreich.
TEXTCLIENT_GUILDCREATE,Only the guild master can use this function.,Nur der Gildenmeister kann diese Funktion benutzen.
TEXTCLIENT_CHANGENAME,Player name successfully changed.,Spielername erfolgreich geändert.
TEXTCLIENT_MAP_MARK_MAX_NUMBER,You can't save your position any more. Please arrange your saved postion first and try again.,Du kannst deine Positionskoordinaten nicht mehr speichern. Bitte organisiere deine gespeicherte Positionskoordinaten neu und versuche es noch einmal.
TEXTCLIENT_UPGRADE_ERROR_NOUNICK,You cannot upgrade a unique item.,Ein Upgrade an einem Unique Item ist nicht möglich.
TEXTCLIENT_NOTEQUALELEM,The attribute of %s and the applied attribute of the item are not the same.,Das Attribut von %s und des bereits bestehenden Itemattributs sind nicht die Gleichen.
TEXTCLIENT_NOTELEMENT,The attribute has not been applied to the selected item. Please finish the attribute refining first.,Das Attribut wurde für das Item nicht bestätigt. Bitte beende das Attributrefining zuerst.
TEXTCLIENT_ALREADYELEM,Charge attribute has already been applied.,Das Angriffsattribut wurde bereits gewählt.
TEXTCLIENT_REMOVEELEMENT,The attribute of the selected item has been deleted.,Das Attribut des gewählten Gegenstandes wurde gelöscht.
TEXTCLIENT_CHATSAMETEXT,Unable to enter the same sentence twice in a row.,"Es ist nicht möglich, den selben Satz zweimal hintereinander zu schreiben."
TEXTCLIENT_ERROR_CHATTING_1,The last message could not be transmitted due to chat spam limitations.,Die letzte Nachricht konnte aufgrund von Chat Spam nicht gesendet werden.
TEXTCLIENT_ERROR_CHATTING_3,Currently your chat has been blocked.(Remaining: %d minute %d second),Deine Chatfunktion ist momentan blockiert. (Verbleibende Zeit: %d Minuten %d Sekunden)
TEXTCLIENT_LIMIT_SHOUT,Shouting is only allowed 5 times per 60 seconds.,Du kannst nur 5 Mal innerhalb von 60 Sekunden rufen.
TEXTCLIENT_LIMIT_FULL_SHOUT,Shouting with Full Shout is only allowed once every 2 minutes.,Das Rufen mit Full Shout ist nur alle 2 Minuten gestattet.
TEXTCLIENT_GUILDCOMBAT_NOT_GUILD_LEADER,You are not in a guild or are not the Guild Master.,Entweder hast du keine Gilde oder du bist kein Gildenmeister.
TEXTCLIENT_GUILDCOMBAT_REQUESTEND,Guild Siege is closed.,Der Anmeldeschluss für den Gildenkrieg ist erreicht.
TEXTCLIENT_GUILDCOMBAT_REQUEST_LEVEL,Your guild must be at least level %d to apply for the Guild Siege.,"Man benötigt mindestens Gilden Level %d, um am Gildenkrieg teilnehmen zu können."
TEXTCLIENT_GUILDCOMBAT_REQUEST_BASEPENYA,It will cost you at least %d Penya to apply to the siege.,"Es kostet dich mindestens %d Penya, um am Guild War teilnehmen zu können."
TEXTCLIENT_GUILDCOMBAT_REQUEST_PENYA,It will cost you %d Penya to apply to the siege.,Die Anmeldung zur Schlacht kostet %d Penya.
TEXTCLIENT_GUILDCOMBAT_REQUEST_NOTPENYA,You can apply to the guild siege if you have the required Penya.,"Du kannst an dem Gildenkrieg nur teilnehmen, wenn du genug Penya hast."
TEXTCLIENT_GUILDCOMBAT_APP_CONFIRM,Your previous bid was %d Penya. You have added %d Penya to increase your bid.,Du hast erst nach %d Penya gefragt. Und jetzt fragst du zusätzlich nach %d Penya.
TEXTCLIENT_GUILDCOMBAT_REQUEST_GUILDCOMBAT,You have successfully applied to the Guild Siege.,Du hast dich erfolgreich für den Gildenkrieg eingetragen. Du kannst für die Gilde jeden Samstag um 17 Uhr Einstellungen vornehmen.
TEXTCLIENT_GUILDCOMBAT_APP,Registration for Guild Siege has finished.,Registrierung den Gildenkrieg ist abgeschlossen.
TEXTCLIENT_GUILDCOMBAT_NOT_USE,You cannot use it right now.,Du kannst das zur Zeit nicht benutzen.
TEXTCLIENT_GUILDCOMBAT_NOTAPP,You did not apply for the Guild Siege.,Du hast dich nicht zum Gildenkrieg angemeldet.
TEXTCLIENT_GUILDCOMBAT_EXPENSE_RETURN,The application fee has been refunded.,"Die Teilnahmegebühr wird zurückerstattet, wenn du am Gildenkrieg nicht teilnehmen kannst."
TEXTCLIENT_GUILDCOMBAT_CANCEL,Your guild's application for the Guild Siege has been canceled.,"Der Gildenkrieg dem du beigetreten bist, wurde abgebrochen."
TEXTCLIENT_GC_CANCELREQUEST,Guild Siege Application Refund,"Wenn du dich für Aufgeben entscheidest, wird der Gildenkrieg abgebrochen."
TEXTCLIENT_GC_CANCELREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application has been canceled, and the application fee has been refunded. Please note that a 20% commission has been deducted.\nHave a nice day!",Hallo. Ich bin der Gildenmanager Donaris.\nAufgrund deiner Stornierung werde ich dir nun dein Geld zurückerstatten. 20% deines Geldes wurden als Bearbeitungsgebühr einbehalten.\nEinen schönen Tag noch!
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT,Today's Guild Siege will not be held due to lack of participants.,Today's Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_ENJOY,Have a good day!,Einen angenehmen Tag noch.
TEXTCLIENT_GUILDCOMBAT_JOIN_OK,You have qualified to enter the Guild Siege. Please complete your lineup setup in Flarine.,Du hast dich für den Gildenkrieg qualifiziert. Bitte führe die Aufstellung für den Gildenkrieg bei Franky bis 18 Uhr durch.
TEXTCLIENT_GUILDCOMBAT_JOIN_CANCEL,"You did not qualify for this Guild Siege. Please try again next week. After the Guild Siege ends, you may reclaim the application fee in Flarine.",Du hast dich nicht qualifiziert. Bitte versuche es nächste Woche noch einmal. Nachdem der Gildenkrieg beendet ist erhalte deine Anmeldegebühr in Flaris.
TEXTCLIENT_GUILDCOMBAT_OPEN_READY_MSG,The Guild Siege will begin soon. You will be automatically teleported to Flaris after %d seconds.,Der Gildenkrieg wird bald starten. Du wirst in %d Sekunden automatisch nach Flaris teleportiert.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG,You can now enter the Guild Siege arena through Franky in Flarine.,Von nun an kann dich Franky in Flaris in die Gildenkriegsarena einlassen.
TEXTCLIENT_GUILDCOMBAT_NOW_PLAYER_MAKEUP,You can now set up the Guild Siege lineup.,Von nun an kannst du die Teilnahme am Gildenkrieg organisieren.
TEXTCLIENT_GUILDCOMBAT_PLAYER_MAKEUP_FINISH,Lineup Setup Ends In,Zeit zur Aufstellung und Vorbereitung für den Gildenkrieg
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE,Combat Starts In,Gildenkrieg beginnt in 
TEXTCLIENT_GUILDCOMBAT_WAR_END,Combat Ends In,Kampf beendet
TEXTCLIENT_GUILDCOMBAT_EXIT_MSG,Teleporting to Flarine,Nach Flaris teleportiert
TEXTCLIENT_GUILDCOMBAT_JOIN_NOW,You can now enter the Guild Siege.,Der Gildenkrieg Modus ist nun verfügbar.
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP,You cannot edit the lineup at this time.,Ab jetzt kannst du nicht mehr teilnehmen.
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP_FAIL,Your guild did not apply for the Guild Siege or was not accepted.,Du hast dich nicht zum Gildenkrieg angemeldet oder du kannst am Gildenkrieg nicht teilnehmen.
TEXTCLIENT_GUILDCOMBAT_SELECTION_MAX,The number %d of people was exceeded.,Die Anzahl %d an Personen wurde überschritten.
TEXTCLIENT_GUILDCOMBAT_LIMIT_LEVEL_NOTICE,You should be over level %d for an entry.,Du solltest für die Teilnahme über Level %d sein.
TEXTCLIENT_GUILDCOMBAT_ALREADY_ENTRY,Be registered. Register again.,Nicht registriert. Bitte neu registrieren.
TEXTCLIENT_GUILDCOMBAT_MASTER_NOT_ASSIGN_DEFENDER,The Guild Master cannot be assigned as the Defender.,Der Gildenmeister kann kein Verteidiger sein.
TEXTCLIENT_GUILDCOMBAT_HAVENOT_MASTER,There is no Guild Master or Kingpin in the lineup.,Es ist kein Gildenmeister oder Kingpin eingetragen.
TEXTCLIENT_GUILDCOMBAT_NOT_ASSIGN_DEFENDER,No Defender has been assigned. Please select a Defender.,Es gibt keinen Verteidiger. Wähle einen Verteidiger.
TEXTCLIENT_GUILDCOMBAT_HAVENOT_PLAYER,No participants have been selected. Please select participants.,Es gibt keine Teilnehmer. Wähle einen Teilnehmer aus.
TEXTCLIENT_GUILDCOMBAT_ENTER,The Guild Siege is now open.,Der Gildenkrieg wird diese Woche abgehalten.
TEXTCLIENT_GUILDCOMBAT_NOT_JOIN,Please join after a while.,Trete bitte in Kürze ein.
TEXTCLIENT_GUILDCOMBAT_NOT_OPEN,Preparations underway.,Vorbereitungen laufen.
TEXTCLIENT_GUILDCOMBAT_NOTENTER_VAGRANT,Vagrants are not eligible for the Guild Siege. Please try again after your first job change.,Ein Vagrant kann nicht am Gildenkrieg teilnehmen. Nach dem Jobwechsel kannst du es nochmal probieren.
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,Willkommen beim Gildenkrieg.
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,Du kannst die Kamera reinzoomen indem du die ROLLEN Taste drückst.
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,"Du bist der Gildenmeister! Du erhältst einen Bonus, wenn du einen Verteidiger besiegst."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.","Ihr seid der Verteidiger! Wenn ihr vom Feind besiegt werdet, erhält euer Gegner einen Bonus."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,"Besiegt euren Gegner um der Gilde Ruhm zu bringen! Wenn ihr den Feind besiegt, erhaltet ihr einen Bonus."
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,"Herzlichen Glückwunsch, du hast die Gildenkarte erhalten!"
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,Der Kampf startet direkt nach der Serverwartung. Bereite dich auf den Krieg vor!
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,Kampf gestartet
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,Der Gildenmeister erhält %d!!
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,Deine Gilde erhält %d!!
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,Euer Verteidiger ist tot!! Die Gilde %s hat einen Punkt erhalten!!
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,You gained %d resurrection points!
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,"Du musst dich auf Kanal 1 einloggen, um dem Gildenkrieg beitreten zu können."
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,Der Guild War ist beendet.
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,Die Siegergilde dieser Woche ist die Gilde: %s .
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,%s ist der MVP.
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,Gratulation!
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,Zeitlimit
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,Du kannst niemanden während des Gildenkrieg in die Gilde einladen.
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,"Es ist nicht möglich eine Gilde aufzulösen, die sich am Gildenkrieg eingetragen hat."
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,Du kannst nicht während des Gildenkrieg aussteigen.
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,Das Verwenden des Gildenmitglieder-Verwaltungsmenü ist während des Gildenkriegs nicht möglich.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,Du kannst das Gildenemblem nicht während des Gildenkriegs ändern.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_NAME,You cannot change your guild name during Guild Siege.,Du kannst den Namen deiner Gilde nicht während der Gildenschlacht ändern.
TEXTCLIENT_GUILDCOMBAT_NOT_WAR,Unable to declare war during Guild Siege.,Du kannst während der Gildenschlacht keinen Gildenkrieg starten.
TEXTCLIENT_EVENT_STANDS_NOTUSEITEM,You cannot use items during the event.,Du kannst während des Events keine Gegenstände benutzen.
TEXTCLIENT_EVENT_STANDS_NOTUSESKILL,You cannot use skills during the event.,Du kannst während des Events keine Fähigkeiten benutzen.
TEXTCLIENT_EVENT_STANDS_NOTENCHANT,You cannot enchant during the event.,Du kannst während des Events nichts verzaubern.
TEXTCLIENT_EVENT_STANDS_NOTSHOUT,You cannot shout during the event.,Du kannst während des Events nicht rufen.
TEXTCLIENT_GUILDCOMBAT_NOT_GETITEM,That is unavailable during the Guild Siege.,Dies ist nicht verfügbar während des Gildenkrieg.
TEXTCLIENT_GC_NOTREQUEST,Guild Siege Application Refund,Rückzahlung wegen Fehlschlag eines Gildenkrieg
