Key,English,German
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000113,Unknown powerful energy exists in this district.\nNobody wants to know where the power came from.,"Eine unbekannte, mächtige Energie umgibt dieses Gebiet.\nNiemand möchte wissen, woher diese Energie stammt."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000114,Darkon 3\nEastern Cendil,Darkon 3\nOst-Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000115,Mileng is a holy place surrounded by giant trees shaped like mushrooms.,"Mileng ist ein heiliger Ort, umgeben von riesigen Bäumen, die wie Pilze geformt sind."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000116,Mileng,Mileng
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000117,Mileng is a holy place surrounded by giant trees shaped like mushrooms.\nThe Heroes of Madrigal won their first victory here.,"Mileng ist ein heiliger Ort, welcher von riesigen Bäumen in Pilzform umgeben wird.\nDie Helden Madrigals haben hier ihre erste Schlacht gewonnen."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000118,Darkon 3\nGuardiane,Darkon 3\nGuardiane
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000119,This is a place of Guardians.\nThe final battle in the Hero War happened here\nAdventurers who wish to follow the will of heroes come here.,"Dies ist ein Ort der Wächter.\nDie letzte Schlacht im Heldenkrieg fand hier statt.\nHierher kommen Abenteurer, die dem Ruf des Helden folgen wollen."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000120,Darkon 3\nRoom of Guardian,Darkon 3\nRaum des Wächters
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000121,There is a monster called Venel Guardian protecting the symbol of the wisdom of the heroes.,In diesem Raum wartet der Wächter auf die Prüflinge
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000122,Altar of Ringmaster,Altar des Ringmaster
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000123,The place where the Soulstone of the Ringmaster is kept.\nThe admirers of the hero Aenn\nmake a pilgrimage here every year.,"Der Ort, an dem der Soulstone of the Ringmaster aufbewahrt wird.\nDie Bewunderer des Helden Aenn\npilgern jedes Jahr zu diesem Ort."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000124,Altar of Elementor,Altar des Elementor
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000125,The place where the Soulstone of the Elementor is kept.\nThe admirers of the hero Lillip\nmake a pilgrimage here every year.,"Der Ort, an dem der Soulstone of the Elementor aufbewahrt wird.\nDie Bewunderer des Helden Lillip\npilgern jedes Jahr zu diesem Ort."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000126,Altar of Ranger,Altar des Ranger
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000127,The place where the Soulstone of the Ranger is kept.\nThe admirers of the hero Hynan\nmake a pilgrimage here every year.,"Der Ort, an dem der Soulstone of the Ranger aufbewahrt wird.\nDie Bewunderer des Helden Hynan\npilgern jedes Jahr zu diesem Ort."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000128,Altar of Billposter,Altar des Billposter
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000129,The place where the Soulstone of the Billposter is kept.\nThe admirers of the hero Roentel\nmake a pilgrimage here every year.,"Der Ort, an dem der Soulstone of the Billposter aufbewahrt wird.\nDie Bewunderer des Helden Roentel\npilgern jedes Jahr zu diesem Ort."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000130,Altar of Blade,Altar des Blade
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000131,The place where the Soulstone of the Blade is kept.\nThe admirers of the hero Heren\nmake a pilgrimage here every year.,"Der Ort, an dem der Soulstone of the Blade aufbewahrt wird.\nDie Bewunderer des Helden Heren\npilgern jedes Jahr zu diesem Ort."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000132,Altar of Knight,Altar des Knight
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000133,The place where the Soulstone of the Knight is kept.\nThe admirers of the hero Billaon\nmake a pilgrimage  here every year.,"Der Ort, an dem der Soulstone of the Knight aufbewahrt wird.\nDie Bewunderer des Helden Billeien\npilgern jedes Jahr  zu diesem Ort."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000134,Kyon Soldiers,Soldaten von Kyon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000135,"The greatest soldiers in Madrigal.\nTheir numbers may not be very large,\nbut they are all highly-qualified warriors.","Die beste Militäreinheit von Teshar in Madrigal.\nEs mögen nicht viele sein,\naber alle sind hochqualifizierte Individuen."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000136,Darkon 2\nDarken,Darkon 2\nDarkon
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000137,Administrative City of Darkon.\nMost of the citizens are slightly hard of hearing\nbecause of the machine noise.,Verwaltung von Darkon.\nDie meisten Menschen der bewohner hören schlecht\nwegen dem Lärm von all den Maschinengeräuschen.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000138,Darkon 2\nCave of Envy,Darkon 2\nHöhle des Neids
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000139,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,"Künstliche Höhle.\nDer Großteil davon, außer Darkon, wurde zum Monsterareal \nals der Clockwork War beendet war."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000140,Darkon 2\nCave of Envy,Darkon 2\nHöhle des Neids
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000141,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,"Künstliche Höhle.\nDer Großteil davon, außer Darkon, wurde zum Monsterareal \nals der Clockwork War beendet war."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000142,Darkon 2\nCave of Envy,Darkon 2\nHöhle des Neids
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000143,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,"Künstliche Höhle.\nDer Großteil davon, außer Darkon, wurde zum Monsterareal \nals der Clockwork War beendet war."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000144,Darkon 1\nKhipra,Darkon 1\nKhipra
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000145,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,"Die Natur hier sieht sehr zerstört aus, was an den erbauten \nErons Fabriken liegen könnte. In diesen Firmen werden die Erons hergestellt."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000146,Darkon 1\nGouthan Mountains,Darkon 1\nGouthan Gebirge
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000147,The biggest mountains in Darkon.,Der größte Berg in Darkon.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000148,Darkon 1\nGouthan Mountains,Darkon 1\nGouthan Gebirge
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000149,The biggest mountains in Darkon.,Der größte Berg in Darkon.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000150,Darkon 1\nKhipra,Darkon 1\nKhipra
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000151,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,"Die Natur hier sieht sehr zerstört aus, was an den erbauten \nErons Fabriken liegen könnte. In diesen Firmen werden die Erons hergestellt."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000152,Darkon 2\nThe Cage of Clockworks.,Darkon 2\nClockworks Arena
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000153,Clockworks was sealed here after the Clockworks War.,"Dies ist der Käfig, in dem Clockworks nach dem Clockwork War versiegelt wurde."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000154,Flaris Observatory,Observatorium von Flaris
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000155,Lab of Wise-men,Versammlungsort der Weisen
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000156,Saint City\nAncient Document Office,Saint Morning\nBibliothek
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000157,Saint City\nLittle Theater of Pepoview,Saint Morning\nDas kleine Theater von Tantalus
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000158,Darkon 1\nHideout of Hanoyan,Darkon 1\nDas Versteck von Hanoyan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000159,Altar of Jester,Altar des Jester
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000160,Darkon 3\nVillage of Kan,Darkon 3\nDorf von Kan
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000161,Herneos,Herneos
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000162,"Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption.",Herneos war ein wunderschönes Unterwasserparadies mit prächtiger Architektur.\n Doch Shades Hand brachte großes Unheil.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000163,Eillun,Eillun
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000164,Euphresia,Euphresia
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000165,"Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare.","Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare."
PROTOTYPE_WLD_000000,Prototype,Prototyp
WDPROTOTYPE_WLD_000000,Unknown Place in Madrigal,Unbekannter Ort in Madrigal
WDPROTOTYPE_WLD_000001,Only a Game Master can help you to leave.,Nur ein Game Master kann dir helfen zu gehen.
WDREALM_WLD_000000,This is a safe place.,Dies ist ein sicherer Ort.
WDREALM_WLD_000001,This is a safe place.,Dies ist ein sicherer Ort.
WDREALM_WLD_000002,This is a safe place.,This is a safe place.
WORLD_WDEVENT01_WDEVENT01_RGN_000000,You enter a battle zone!!!,Willkommen in der Kampfzone!
WDHEAVEN06_1_WLD_000003,Secret Room,Geheimer Raum
WDUPRESIA_WLD_000000,Euphresia,Euphresia
