Key,English,German
PROPQUEST_INC_000744,"It's important to remember that you must have the right weapon equipped to perform certain abilities. With enough practice, a good Assist can switch weapons in combat seamlessly.","Um anderen Berufsgruppen zu helfen oder den Nahkampf effektiv auszuführen, müssen die beiden Waffenarten rasch gewechselt werden können. Das ist das Wesentliche. Versteht du?"
PROPQUEST_INC_000745,"I'm sorry, I'm waiting for someone to bring something very important. Is that you? I didn't think so.","Tut mir leid, ich warte auf jemanden, der etwas sehr wichtiges mitbringt. Bist du das? Hätte ich auch nicht gedacht."
PROPQUEST_INC_000746,"Gather 10 Forforms from Mushpangs, 5 Peakyrinds from Peakyturtles and 1 Poporam from Doridoma then deliver them to Maki, the Assist Master in Northern Flarine.","Es gibt einen wichtigen Gegenstand, den du brauchst: 5 Forform von Mushpang. Bringe diese zum Assist Meister!"
PROPQUEST_INC_000748,Assist Skills,Die Skills des Assist
PROPQUEST_INC_000749,"Now that you have a good understanding of Assist weaponry, I'd like you to visit Goripeg, one of the High-Dwarpets north of Flarine.","Ich glaube getan zu haben, was ich tun konnte. Lass mich nun über die nächste Prüfung reden. Es geht dabei um die Fähigkeiten des Assist. Zunächst musst du an den Ort gehen, an dem der High-Dwarpet lebt."
PROPQUEST_INC_000750,High-Dwarpet Goripeg will give you information on Assist skills. He knows a lot about Assists and I think you are ready to speak with him.,"Suche den High-Dwarpet Goripeg. Er wird dich die Kampfkunst des Assist lehren. Oh, zuvor noch eins."
PROPQUEST_INC_000751,"You can find the High-Dwarpets by opening your map (M Key). Go quickly, young one!","Er hat eine wichtige Aufgabe für dich, also höre ihm gut zu. "
PROPQUEST_INC_000752,May Bubble protect you and guide you.,Gott segne dich! 
PROPQUEST_INC_000753,"If you feel that you are not ready, young one, that is your decision. If you change your mind, come and speak with me again.",Ich verstehe dich nicht. Du willst jetzt wirklich aufgeben und deine Anstrengungen sollen völlig umsonst gewesen sein? Denke noch einmal sorgfältig nach!
PROPQUEST_INC_000754,Erhm… hello there! You must be the young apprentice Maki spoke so highly of.,Elic scheint dich zu mir geschickt zu haben. Das ist gut. Ich benötige dringend Hilfe.
PROPQUEST_INC_000755,"The blessing of Rhisis be with you, apprentice! I'd like to go over one of the Assist skills with you. Haste is a skill that you can cast on yourself or an ally.",Bringe das Monster Chaner bitte zur Strecke. Es versetzt die Bewohner von Flaris in Angst und Schrecken.
PROPQUEST_INC_000756,"The Haste skill allows you to increase your attack speed and decrease your casting time, or that of a friend's, by a very large amount. It is an amazing skill!","Die Fertigkeit Haste ermöglicht es dir, deine Angriffsgeschwindigkeit zu erhöhen und deine Zauberzeit oder die eines Freundes um ein Vielfaches zu verkürzen. Es ist eine erstaunliche Fähigkeit!"
PROPQUEST_INC_000757,Excuse me? I don't believe we have anything to discuss. Please leave me in peace.,"Wie bitte? Ich glaube nicht, dass wir etwas zu besprechen haben. Bitte lass mich in Ruhe."
PROPQUEST_INC_000758,Visit High-Dwarpet Goripeg north of Flarine. Check your map (M Key) if you get lost.,"Suche den High-Dwarpet Goripeg. Er wird dich in der Kampfkunst des Assist unterweisen. Oh, zuvor noch eins."
PROPQUEST_INC_000760,Duty of Assist,Die Pflicht des Assist
PROPQUEST_INC_000761,Here… take this. It's a Label of Technique. It details what I've told you today.,"Jetzt verstehst du es. Nicht wahr? So gut lehrte ich. Verliere ja nicht das Label of Technique, weil es sehr wichtig ist. Es ist unbezahlbar. Verstanden?"
PROPQUEST_INC_000762,"Now, for the final leg of your journey, apprentice. A creature called Chaner has been terrorizing the locals near the Demians in Madren Town.","Übrig bleibt nun nur die letzte Stufe der Ausbildung. Du weißt doch, wo der Ausbilder zu finden ist, nicht wahr? Dort wirst du die Anweiserin finden. Ihr Name ist Lumarka. Gehe zu ihr!"
PROPQUEST_INC_000763,"Slay him, then return to Assist Instructor Kidmen in Eastern Flarine. She will conclude your Assist training.","Vorher musst du Chaner jagen, welcher die Menschen in Flaris bedroht."
PROPQUEST_INC_000764,"Good luck to you, apprentice!","Viel Glück! Mir ist es gleich, ob du es schaffst oder nicht."
PROPQUEST_INC_000765,No? What a shame. Speak to me again if you have a change of heart.,"Nein? Das ist schade. Sprich mich wieder an, wenn du deine Meinung geändert hast."
PROPQUEST_INC_000766,"Chaner is… gone? Great work! Now, listen carefully. I have something very important to tell you.",Chaner ist... weg? Gute Arbeit! Hör gut zu. Ich habe dir etwas sehr Wichtiges zu sagen.
PROPQUEST_INC_000767,"The role of an Assist on the field of combat is primarily party support, however, an Assist can also prove to be a potent fighter as well.","Der Beruf des Assist ist ein Hilfsberuf im Kampf, aber er kann die Feinde ebenso gut direkt angreifen. Er unterstützt in der ersten Reihe den Kampf des Mercenary oder anderer Berufe."
PROPQUEST_INC_000768,"Congratulations, my friend! You are now an Assist! Welcome to the fold!","Der Assist begleitet und hilft anderen, wie der Name schon sagt. Gratulation! Deine Ausbildung ist vollendet. Von jetzt an bist du ein Assist."
PROPQUEST_INC_000769,I'm waiting for word that Chaner has been destroyed. Last I heard he is still on the loose in Madren Town.,"Siehst du nicht, dass ich ziemlich beschäftigt bin? Ich bin keine Auskunft. Wenn sonst nichts weiter ist, störe mich nicht länger und lass mich allein. Verdammt! Chaner.. Warte, du Bösewicht!"
PROPQUEST_INC_000770,"Travel to Madren Town, east of the High-Dwarpets, and slay Chaner. Once Chaner is defeated, speak with Assist Instructor Kidmen in Eastern Flarine.","Oh. Bevor du zum Assist Anweiser gehst, musst du Chaner in Madren jagen."
PROPQUEST_INC_000772,Vagrant Master (Magician),Meister der Magician
PROPQUEST_INC_000773,"Are you intrigued by the art of magic? If you're speaking with me, you must be interested in becoming a Magician. I must warn you, it is not an easy road.","Bist du von der Kunst der Magie fasziniert? Wenn du mit mir sprichst, musst du daran interessiert sein, ein Magier zu werden. Ich muss dich warnen, es ist kein leichter Weg."
PROPQUEST_INC_000774,"Very well then, first, I would like you to perform a small task for me. Captain Aibatts have infested the area north of Eastern Flarine.","Ich möchte sehen, wie schnell und präzise du deine Aufgaben mit deiner Erfahrung als Vagrant erfüllst."
PROPQUEST_INC_000775,"If you're interested in helping, this little nuisance is just north of there. Will you slay 15 Captain Aibatts and 10 Small Burudengs to help us?","Falls du helfen willst, dieses kleine Ärgernis befindet sich gleich nördlich von dort. Wirst du 15 Kapitän Aibatts und 10 kleine Burudengs töten, um uns zu helfen?"
PROPQUEST_INC_000776,Thank you! Good luck!,Viel Erfolg.
PROPQUEST_INC_000777,"I see you're not ready to walk the path of the Magician. Very well, speak to me again if you change your mind.",Gibst du schon auf? Ich verstehe das. Das wird dir lieber sein als viele blutige Kämpfe.
PROPQUEST_INC_000778,"Great job, young Vagrant! I think you'll make a fine Magician.","Gut gemacht, junger Vagrant! Ich glaube, du wirst ein guter Magier werden."
PROPQUEST_INC_000779,You must defeat 15 Captain Aibatts and 10 Small Burudengs to prove you are worthy of Magician training. I will not help you if you cannot even complete this simple task.,"Wenn du jetzt aufgibst, brauchst du dich nicht schuldig fühlen, viele Leute getötet zu haben. Alles hängt von deiner Entscheidung ab."
PROPQUEST_INC_000780,I'm afraid you've already chosen a different job. We have nothing more to discuss. You can still cancel the other job quest in the Quest Window and come back to me.,"Ich fürchte, Du hast Dich bereits für einen anderen Job entschieden. Wir haben nichts mehr zu besprechen. Du kannst immer noch die andere Aufgabe im Questfenster abbrechen und zu mir zurückkommen."
PROPQUEST_INC_000781,"Slay 15 Captain Aibatts and 10 Small Burudengs then return to Wingyei, the Magician Drillmaster in Flarine.",Jage 15 Captain Aibatt und 10 Small Burudengs und kehre zum Ausbilder Wingyei zurück.
PROPQUEST_INC_000783,Weapons of the Magician,Die Waffen des Magician
PROPQUEST_INC_000784,"Nice work taking care of those Captain Aibatts for us. Now, on to your next task!",Ich gratuliere dir zum Bestehen der ersten Prüfung! Aber die Ausbildung hat gerade erst begonnen. Versuche die Sache ernster zu nehmen!
PROPQUEST_INC_000785,"I need you to collect some materials for me and deliver them to Hee, the Magician Master. She will instruct you on the use of Magician weaponry.",Thema der zweiten Prüfung ist die Waffe. Ziel dieser Ausbildung ist der Einblick in die Waffe des Magicians. Du musst einen wichtigen Gegenstand finden.
PROPQUEST_INC_000786,"Gather 10 Twinkle Stones from Aibatts near Flarine, 5 Chupims from Pukepukes and 1 Slain from Lawolf then you may speak with Hee.","Es gibt einen wichtigen Gegenstand, den du brauchst: 10 Twinkle Stone. Bringe diese zum Magician Meister!"
PROPQUEST_INC_000787,The Magician Master is located just north of Flarine.,Der Magician Master befindet sich direkt nördlich von Flaris.
PROPQUEST_INC_000788,"Good luck to you, Vagrant!","Viel Glück für Sie, Vagrant!"
PROPQUEST_INC_000789,I see you're not quite ready to continue down the path to becoming a Magician. Speak with me again if you change your mind.,"Obwohl es schade wäre, wenn du jetzt aufgeben würdest, würde ich dich nicht davon abhalten. Hoffentlich bereust du deinen Entschluss nicht."
PROPQUEST_INC_000790,"Thank you for delivering the Twinkle Stones, Vagrant. Wingyei has told me a lot about you. Now, let me tell you a little something about Magician weaponry.","Danke für deinen Besuch. Du hast dich sehr angestrengt, hierher zu kommen. Höre mir aufmerksam zu. Ich werde von den 2 Arten von Waffen berichten, die Magician benutzen - den Wand und den Staff."
PROPQUEST_INC_000791,Magicians can use both wands and staves. A wand allows the magician to attack from a distance with a charged up attack that deals additional damage while a staff can be used as a melee weapon.,Mit Wands kann man elementare Angriffe ausüben. Der Staff ist bei elementaren Angriffen schwach.
PROPQUEST_INC_000792,"You will find that Magicians primarily rely on magic spells to deal damage. However, it is important to know how these weapons work.","Aber die Angriffskraft ist nicht sehr stark. Wenn du die beiden Waffenarten gut benutzt, wirst du gewiss rasch zu einem guten Magician aufsteigen. Ich drücke dir die Daumen, Zauberlehrling!"
PROPQUEST_INC_000793,I am waiting for someone to deliver some materials I require for Magician weaponry.,"Wie? Gab dir Wingyei nicht einen Auftrag, bevor du mich aufsuchen solltest. Hast du in schon vergessen? Mit diesem Alter schon so vergesslich? Bla.. bla.. bla.."
PROPQUEST_INC_000794,"Gather 10 Twinkle Stones from Aibatts near Flarine, 5 Chupims from Pukepukes and 1 Slain from Lawolf then speak with Magician Master Hee in Northern Flarine.","Sammle 10 Twinkle Stones von Aibatts in der Nähe von Flaris, 5 Chupims von Pukepukes und 1 Slain von Lawolf und spreche dann mit Magician Master Hee im nördlichen Flaris."
PROPQUEST_INC_000796,Magician Skills,Die Skills des Magician
PROPQUEST_INC_000797,"That concludes your lesson on Magician weaponry. Now, I'll need you to visit one of the High-Dwarpets to continue your training.","Ich glaube getan zu haben, was ich tun konnte. Lass mich nun über die nächste Prüfung reden. Es geht dabei um die Fähigkeiten des Magicians. Gehe zu den High-Dwarpet."
PROPQUEST_INC_000798,Travel to Flarine and head north. You'll find a High-Dwarpet camp just south of the middle of Leren Mountains.,"Suche den High-Dwarpet Hastan. Er wird dich in der Kampfkunst des Magicians unterweisen. Oh, zuvor noch eins.."
PROPQUEST_INC_000799,"Speak with High-Dwarpet Hastan once you arrive. If you get lost, you can check your map (M Key) to find your way.",Er wird dir ein Label of Technique geben und eine Aufgabe. Erfülle diese bitte.
PROPQUEST_INC_000801,Do not be frightened by what lies ahead. This is your destiny. Speak with me again if you'd like to continue your path.,"Ärgerst du dich über das, was Wingyei sagte? Sie ist immer so, deshalb brauchst dir darüber keine Gedanken machen. Habe Selbstvertrauen! Okay?"
PROPQUEST_INC_000802,"Greetings, young one! The will of Rhisis be with you! I am Hastan. Magician Master Hee mentioned that you might be stopping by.","Sei gegrüßt, Jüngling! Der Wille von Rhisis sei mit dir! Ich bin Hastan. Magiermeister Hee erwähnte, dass du vielleicht vorbeikommen würdest."
PROPQUEST_INC_000803,Magicians are powerful fighters that utilize magic to defeat their enemies. Let me go over one of the basic attacks with you.,Saint Morning wird seit längerem von einem Monster namens Seido angegriffen. Vernichte Seido und kehre zurück zum Magician Anweiser.
PROPQUEST_INC_000804,Mental Strike is a very strong magic attack that consumes Magic Points (MP) in order to be cast. This skill allows you to attack the target from a distance for a high amount of damage.,"Nimm bitte dieses Label of Technique. Es ist der Beweis, das ich dir die Aufgabe erteilt habe."
PROPQUEST_INC_000805,Excuse me? Who are you exactly? I'm waiting for someone else right now. Take a hike!,Wie bitte? Wer bist du eigentlich? Ich warte gerade auf jemand anderen. Verschwinde!
PROPQUEST_INC_000806,Speak with High-Dwarpet Hastan north of Flarine. Check your map (M Key) if you lose your way.,"Suche den High-Dwarpet Hastan. Er wird dich in der Kampfkunst des Magicians unterweisen. Oh, zuvor noch eins.."
PROPQUEST_INC_000808,Duty of Magician,Die Pflicht des Magician
PROPQUEST_INC_000809,"You learn quickly, Vagrant! Perhaps you will be a great Magician one day! Here, take this. It is a Label of Technique that details what I've explained to you today.","Jetzt verstehst du es. Nicht wahr? So gut lehrte ich. Verliere ja nicht das Label of Technique, weil es sehr wichtig ist. Ich trage keine Verantwortung für ihn. Verstanden?"
PROPQUEST_INC_000810,"For your final task, I want you to travel to the west of Flaris and defeat the creature known as Seido. He has been harassing some of the residents of Flarine as of late.","Als letzte Aufgabe möchte ich, dass du in den Westen von Flaris reist und die Kreatur namens Seide besiegst. Er hat in letzter Zeit einige Bewohner von Flaris belästigt."
PROPQUEST_INC_000811,"Once Seido is defeated, speak with Magician Instructor Lopaze in Eastern Flarine. She will conclude your training.",Sobald Seido besiegt wurde spreche mit Magician Instructor Lopaze in Ost-Flaris. Sie wird dein Training abschließen.
PROPQUEST_INC_000812,"You've done very well so far, young one. Keep up the great work!",Nun gehe! Ich bin deiner überdrüssig. Gehe schnell fort! 
PROPQUEST_INC_000813,You've come a long way just to give up when you're so close to the end. Speak with me again if you change your mind.,"Belastet es dich? Gut, es liegt bei dir. Das ist nicht meine Angelegenheit. Es ist mir gleich, ob du aufhörst oder weitermachst."
PROPQUEST_INC_000815,"As Magicians, we are most effective when attacking at long range. Many of our skills employ the power of the elements.","Der Magician ist zwar schwach im Nahkampf, aber sehr stark beim Angriff aus der Entfernung. Viele unserer Fähigkeiten ziehen ihre Stärke aus den Elementen."
PROPQUEST_INC_000816,"This allows us to take advantage of elemental vulnerabilities that our enemies may have. Congratulations, young one! You are now a Magician!",Im Vergleich zu anderen Kampfberufen ist der Magician sehr viel stärker im Einzelkampf. Gratulation! Deine Ausbildung ist vollendet. Von jetzt an bist du ein Magician!
PROPQUEST_INC_000817,"I sure wish someone would take care of that Seido creature near Flarine… Oh, hello! Did you need something?","Ich wünschte, jemand würde sich dieser Kreatur namens Seido in der Nähe von Flaris annehmen... Oh hallo! Brauchst du etwas?"
PROPQUEST_INC_000818,Defeat Seido near the west of Flarine. Speak with Magician Instructor Lopaze once he has been defeated.,Besiege Seido in der Nähe des westlichen Flaris. Spreche mit Magician Instructor Lopaze sobald er besiegt wurde.
PROPQUEST_INC_000820,Find Red Bang Thieves,Finde die Red Bang Diebesbande
PROPQUEST_INC_000821,Help! Help me! My cash box... My money... It's all gone! Someone stole my cash box! Iblis watch over me!,Hilfe! Hilfe! Mein Safe.. Mein Geld.. Ach!!! Was soll ich tun? Jemand hat meinen Safe gestohlen! Oh mein Gott!
PROPQUEST_INC_000822,"I was saving money in my cash box in order to buy a present for my girlfriend, but it disappeared this morning.","In meinem Safe sparte ich eigentlich mein ganzes Geld, um meiner Freundin davon ein Geschenk zu kaufen. Heute Morgen aber entdeckte ich, dass er verschwunden ist."
PROPQUEST_INC_000823,"So I have asked people, and they said that there are unknown thieves just west of the Fountain of Dead Person these days. I'm not sure I believe them though…","Daher fragte ich einige Leute, die dann sagten, dass es zur Zeit unbekannte Diebe im Norden des Leren Gebirges gäbe. Deshalb verdächtige ich diese Diebesbande."
PROPQUEST_INC_000824,Can you investigate and let me know?,"Ich kann es nicht eher glauben, bis ich es mit meinen eigenen Augen gesehen habe. Könntest du das anstelle meiner überprüfen? Bitte!"
PROPQUEST_INC_000825,"Thank you! Please bring me the evidence which proves they really exist. If you find them, that is.","Danke! Beschaffe mir bitte einen Beweis dessen, dass sie wirklich existieren. Ich bitte dich!"
PROPQUEST_INC_000826,"You only care about yourself. Fine, I'll find someone else.","Du willst meine Bitte ignorieren, weil es nicht deine Angelegenheit ist? Du bist böse! Ich kann vielleicht jemand anders darum bitten. Ich brauche deine Hilfe nicht!"
PROPQUEST_INC_000827,So they really do exist!,Wie bitte? Es gibt die Diebe also wirklich. Ich danke dir vielmals.
PROPQUEST_INC_000828,"I think this is good evidence, but... I want something more conclusive!","Meiner Meinung nach sind das starke Beweise, aber.. ich möchte noch mehr!"
PROPQUEST_INC_000829,Find the thieves west of the Fountain of Dead Person in Flaris and return with evidence.,Finde bitte die Diebe im Norden des Leren Gebirges und beschaffe mir die Beweise!
PROPQUEST_INC_000831,Find Luda's Cash Box,Finde den Safe von Luda
PROPQUEST_INC_000832,"I asked the witnesses with the evidence you have brought to me, and now it is clear they had stolen my cash box. Now the only thing I have to do is get the cash box back from them.","Mit den Beweisen befragte ich die Zeugen und nun ist klar, dass diese Diebe den Safe gestohlen haben. Das einzige, was jetzt noch zu tun bleibt, ist den Safe zu finden."
PROPQUEST_INC_000833,I am really sorry but please do me a favor once again? I really need to get that cash box back. I really need to get my girlfriend a present. You see…,"Entschuldige bitte, aber kannst du mir ein weiteres Mal helfen? Erst wenn ich das Geld aus dem Safe habe, kann ich meiner Freundin das Geschenk kaufen. Weißt du... "
PROPQUEST_INC_000834,it is our 100th day anniversary… She will be so upset if I don't. Would you please get my cash box back from them? I will reward you.,Bald wird unser 100. Jubiläumstag sein.. Würdest du also bitte den Safe von den Dieben zurückbringen? Ich werde dich reich belohnen.
PROPQUEST_INC_000835,"Thank you. Thank you very much. As I heard, one of them is keeping the cash box.","Ich danke dir. Ich danke dir vielmals. Ich hörte, einer der Diebe verwahre den Safe."
PROPQUEST_INC_000836,You make me really disappointed. Whatever…,"Du machst mich wirklich traurig.. Okay, ich verstehe das.. Meinetwegen soll kein anderer belastet werden."
PROPQUEST_INC_000837,"You found it! Thank you so much! I'll never forget this! Take this, it's the least I can do.",Danke. Vielen Dank. Hier ist meine kleine Belohnungen. Bitte nimm sie an!
PROPQUEST_INC_000838,Where is my cash box? You have not found it yet. Please bring it to me. I will be waiting.,"Wo ist mein Safe? Du hast ihn noch nicht gefunden. Aber ich glaube dir, dass du ihn mir zurückbringen wirst."
PROPQUEST_INC_000839,Recover Luda's cash box from the Red bang Thieves at the camp west of the Fountain of Dead Person.,Hol dir Ludas Geldkassette von den Red Bang Dieben im Lager westlich des Fountain of Dead Person.
PROPQUEST_INC_000841,Plot of Colack,Das Vorhaben von Colack
PROPQUEST_INC_000842,Did you know that a huge meteorite fell nearby a few days ago?,"Weißt du eigentlich, dass neulich ein großer Meteorit in der Nähe von Saint Morning vom Himmel fiel?"
PROPQUEST_INC_000843,We usually refine chunks of meteorite into a very rare metal. We call it Meteoritill.,"(Flüstern) Man sagt, wenn Stücke von einem Meteoriten abbrechen, verändern sie sich zu seltenem Metall. Wir nennen dieses Metall Meteoritil."
PROPQUEST_INC_000844,It is the best material for making expensive arms or armor in Madrigal.,"Das ist das beste Material in Madrigal, um daraus teure Waffen und Rüstung zu fertigen. Und dieses Material ist sehr selten."
PROPQUEST_INC_000845,"It usually takes about 500 years to get it because meteorites don't fall every day. However, one just fell, so now's our chance!",Die Herstellung der Waffen und Rüstung bedarf etwa 500 Jahre. Aber dieses Mal liegt der Fall anders: Wir können sehr große Stücke Meteoritils bekommen.
PROPQUEST_INC_000846,Think you can find me some Meteoritill? I would be very pleased to acquire some.,"Kannst du mir etwas Meteoritill besorgen? Ich würde mich sehr freuen, welche zu erwerben."
PROPQUEST_INC_000847,"Keep it secret, though. I don't want the other armorsmiths to find out! Try searching south of Saint City.",Hole mir bitte 5 Stücke Meteoritils. Dieser Meteorit ging irgendwo im südlichen Saint Morning nieder.
PROPQUEST_INC_000848,"Pfft! Fine! I'll find someone else to help me, but you better keep your mouth shut!","Huh! Ich weiß nicht wie ehrlich du bist, aber wenn du das nicht machen willst.. Auch gut! Ich brauche dich nicht."
PROPQUEST_INC_000849,Oh my… you found it! Real Meteoritill! I'll be rich beyond my wildest dreams! Muahahah!,Oh je... du hast ihn gefunden! Ein echter Meteoritill! Ich werde reicher sein als in meinen kühnsten Träumen! Muahahah!
PROPQUEST_INC_000850,"Oh, I mean uh… I will be sure to make good use of this material. Here's a little something for your trouble.","Oh, ich meine, äh... ich werde dieses Material sicher gut gebrauchen können. Hier ist eine Kleinigkeit für deine Mühe."
PROPQUEST_INC_000851,"Thanks again, friend!","Vielen Dank. Du hast gute Arbeit geleistet. Danke, danke (schaut sich Meteoritil erneut an und bewundert es)"
PROPQUEST_INC_000852,You didn't find any? That's a shame. Keep looking! Don't give up!,Du konntest keine finden? Das ist sehr schade. Such weiter! Gib nicht auf!
PROPQUEST_INC_000853,Find 5 Pieces of Meteoritill and bring them to Colack in Saint City.,Bitte bringe mir 5 Meteoritils. Der Meteorit befindet sich irgendwo südlich von Saint Morning
PROPQUEST_INC_000855,Missing Play Script,Das verschwundene Skript
PROPQUEST_INC_000856,Oh boy... I am in big trouble. How long have you been standing there? Did you hear everything I was saying?,"Oh... jetzt bin ich in Schwierigkeiten (überrascht) Ups! Hast du hier gestanden? hast du gehört, was ich gesagt habe?"
PROPQUEST_INC_000857,"You heard? Hmm... Okay, I will tell you what happened. I am in charge of play scripts for the Pepoview Troupe.","Du hast es gehört? Hmm... Okay, ich werde dir erzählen, was passiert ist. Ich bin für die Drehbücher der Tantalus-Truppe zuständig."
PROPQUEST_INC_000858,"The new play script called The Sky of Madrigal has disappeared. If I don't get it back, I'll be fired.","Das neue Skript der Himmel Madrigals ist verschwunden. Ich weiß nicht, was ich tun soll.. Ich werde bestimmt entlassen.."
PROPQUEST_INC_000859,"I know who stole it. His name is Colar, and I think he did it as payback for being fired himself.","Ich weiß, wer es gestohlen hat. Sein Name ist Colar, und ich glaube, er hat es aus Rache getan, weil er selbst gefeuert wurde."
PROPQUEST_INC_000860,Would you please do me a favor? Would you please bring me the play script from Colar?,"Jeder wird wissen, dass das Skript verschwunden ist.Tu mir bitte einen Gefallen und hole das Skript von Colar zurück."
PROPQUEST_INC_000861,You will?! Thank you very much! Colar is hiding somewhere in the far east of Darkon 1. Please find him!,Oh vielen Dank. Colar versteckt sich irgendwo in Darkon 1.
PROPQUEST_INC_000862,I knew you weren't going to help me. Why did I even tell you all of that?,"Was kann ich also tun ? ich werde gefeuert, oh Gott..."
PROPQUEST_INC_000863,"What?! What play script? I don't have it, I swear!","Was?! Welches Drehbuch? Ich habe es nicht, ich schwöre!"
PROPQUEST_INC_000864,"Well, yes. I stole it. A grave robber who was riding some kind of strange machine took it from me.","Nun...ja.... ich habe es gestohlen, doch ein Grabräuber, der auf einer komischen Maschine ritt, hat es mir weggenommen"
PROPQUEST_INC_000865,The machine was spouting steam and the grave robber was riding and controlling it. That is why I am in this terrible situation now.,"Die Maschine spuckte Dampf und er kontrollierte sie, darum bin ich jetzt in dieser Lage."
PROPQUEST_INC_000866,All I know is that he is somewhere in the far east of Darkon 1. Please find him.,"Ich weiß nur, dass er irgendwo in der Nähe von Darkon 1 ist, bitte finde ihn."
PROPQUEST_INC_000867,Colar is hiding somewhere in Darkon 1. Find him and retrieve the play script.,"Colar versteckt sich irgendwo bei Darkon 1, bitte finde ihn und bringe das Skript zurück."
PROPQUEST_INC_000869,Looking for the Play Script,Suche nach dem Skript
PROPQUEST_INC_000870,"Hey! I am not lying! Why on earth do you not believe me? Okay, yes, I stole the play script, but it was for revenge!","Hey! Ich lüge nicht! Ich habe das Skript gestohlen, aber nur aus Rache!"
PROPQUEST_INC_000871,"There is no evidence that I'm a liar, right? In that case, if you want to find the play script...","Es gibt keine Beweise dafür, dass ich ein Lügner bin, richtig? In diesem Fall, wenn du das Drehbuch des Stücks finden willst..."
PROPQUEST_INC_000872,I think someone among them has it.,"Einer von denen hat es, denke ich."
PROPQUEST_INC_000873,"Hey! You there! Let me out of here! Help me, please!","Hey! Hey! Ich will hier raus, Hilfe!"
PROPQUEST_INC_000874,"Look, I know it's none of your business. Will you help me anyway? Please!?","Yes, ich weiß, das ist nicht den Problem, aber bitte hilf mir!"
PROPQUEST_INC_000875,Oh thank goodness! Finally I got it back! Thank you so very much!,"(weint) ..danke, danke, .."
PROPQUEST_INC_000876,"If you would have been 5 minutes longer, I would have been fired. Whew! That was a close one!","Wärst du später gekommen, hätte jeder von meiner Entlassung gewusst."
PROPQUEST_INC_000877,"I have a gift for you for helping me out. Please, take it.",Dies ist mein Geschenk für deine Mühen. Danke.
PROPQUEST_INC_000878,"Please find it quickly. If you don't return in time, I'll be fired! I've got 5 kids to feed!","Finde sie bitte schnell, ich will nicht entlassen werden."
PROPQUEST_INC_000879,Look around for the machine spouting steam that is being controlled by a grave robber. You may have to use force…,Finde die Steamwalker und hole dir das Skript. Setze zur Not deine Kräfte ein.
PROPQUEST_INC_000881,Helper Text Book,Helferinnen Handbuch
PROPQUEST_INC_000882,"What am I going to do? Oh my... What? You're curious as to why I'm so nervous? Actually, we Helpers have a test once every year and I'm no good under pressure.","Was soll ich nur tun? Oh mein... Was? Du bist neugierig, warum ich so nervös bin? Wir Helfer haben einmal im Jahr eine Prüfung, und ich bin nicht gut unter Druck."
PROPQUEST_INC_000883,"The test is very soon, and the date was just moved up all of the sudden! I am so worried! I'm a good helper, so I should pass and all, but I want to be the best!","Der Test ist sehr bald, und das Datum wurde einfach plötzlich vorverlegt! Ich bin so besorgt! Ich bin ein guter Helfer, also sollte ich bestehen und so, aber ich will der Beste sein!"
PROPQUEST_INC_000884,"I have never taken first place because of that know-it-all Herth, and I absolutely must beat her this year! I will do anything to come in first place and I need your help!","Ich war aber nie die Beste, sondern Herth. Sie war immer besser als ich. Dieses mal will ich sie schlagen, aber ich brauche Hilfe."
PROPQUEST_INC_000885,"So will you help me, stranger?",Würdest du mir helfen?
PROPQUEST_INC_000886,I need lessons 1 and 2 of the Helper Text Books. I understand that both lessons can be found in the flower bed behind the Public Office. Will you bring it to me?,"Hole das Helper Book bitte aus der Stadtverwaltung in Flaris. Das ist doch keine zu schwere Aufgabe, oder?"
PROPQUEST_INC_000887,"You know, people nowadays are only worried about themselves. Typical…",(schaut bedrückt) Okay.. Ich frage jemand anderes...
PROPQUEST_INC_000888,"Hmmm yes! These are the ones! So this must be the range of possible questions, huh?","Ja, es gibt 2 Arten von Helper Text Book. Aufgrund der vielen Fragen, was?"
PROPQUEST_INC_000889,"Yes, it all makes sense now! This is the information I needed. This will really help me put Herth in her place!",Ja sicher!
PROPQUEST_INC_000890,"Thank you very much, my friend! Please see me anytime if you need my help.","Danke, komm zu mir, wenn du Hilfe brauchst."
PROPQUEST_INC_000891,"Do you have the Helper Text Books I need? Please hurry, the test is very soon. I'm so nervous!","Danke, aber dieses Buch ist nicht das, welches ich brauche. Bringe mir bitte das andere Helper Text Book."
PROPQUEST_INC_000892,The Helper Text Books can be found in the flower bed behind Public Office of Flarine.,Die Textbücher für die Helfer befinden sich im Blumenbeet hinter dem Bürgerbüro von Flaris.
PROPQUEST_INC_000894,Find the Portrait of Radion,Finde das Portrait von Radion
PROPQUEST_INC_000895,Hey! You there! I don't know what to do. My drawing... My best drawing has disappeared!,Hey! Hey! Ich habe Probleme. Meine Zeichnung.. sie ist verschwunden.
PROPQUEST_INC_000896,My hobby is collecting rare and expensive artwork. This morning I redecorating my house and I realized my most prized drawing was gone!,"Ich sammle seltene und teure Zeichnungen, aber meine teuerste ist verschwunden."
PROPQUEST_INC_000897,"It is the portrait of the wise man, Radion. There are a number of suspects and I have no idea where to begin. What should I do?","Es ist ein Portrait Radions, welches nur wenige kennen, ich muss es wieder haben"
PROPQUEST_INC_000898,Wait a minute… I have an idea. Will you do me a favor?,Moment mal... Ich habe eine Idee. Würdest du mir einen Gefallen tun?
