Key,English,German
NPC_000320,"Farewell, adventurer.",Leb Wohl.
NPC_000321,"Offerep, please strengthen this world with your strong spirit.","Offerep, bitte stärke diese Welt mit deinem Geist."
NPC_000322,They will lose everything they love. They will get angry. And they will stand up.,"Sie werden alles verlieren, was sie lieben. Sie werden wütend. Sie werden sich erheben."
NPC_000323,"My name is Pereb Endrile, and I am one the 8 priests of Offerep the Psykeeper hero. I am delivering the spirit of Offerep to his future successor.","Mein Name ist Pereb Endrile und ich bin eine der 8 Priesterinnen von Offerep, dem Psykeeper Helden. Ich überbringe den Geist von Offerep an seine künftigen Nachfolger."
NPC_000324,The spirit of Offerep will strengthen you.,Der Geist von Offerep wird dich stärken.
NPC_000325,Hey! Hey! I have something good Just take a look!,Hey! Hey! Ich habe etwas gutes. Sieh es dir an!
NPC_000326,"So, what are you going to do for me? Hmmm?","So, was wirst du für mich tun?"
NPC_000327,The world has become so dangerous. It was not like this when I was young. Damn! This is why we need shields. Why not buy one?,"Die Welt ist gefährlich geworden. Als ich jung war, war es nicht so. Verflixt! Daher brauchst du eines dieser Schilde! Warum kaufst du nicht eins?"
NPC_000328,"Actually I have sold lots of different things in my life, but now I am selling the shields here in Erons Factory. Nice to meet you, my name is Phacham Dudury.","Eigentlich bin ich ein wandernder Händler, aber nun verkaufe ich hier Schilde in der Erons Fabrik. Mein Name ist Phacham Dudury und es freut mich, dich kennenzulernen."
NPC_000329,Bye! Visit me when you come here again! Ha ha ha!,"Bye! Besuch mich, wenn du wieder in der Nähe bist!"
NPC_000330,Arise now.. from the darkness. You now bear the shining name - the title of Acrobat!,Erhebe dich nun... aus der Dunkelheit. Du trägst nun den glänzenden Namen des - Acrobat!
NPC_000331,Here you are. Time to fulfill your duty.,Du bist hier. Es ist deine Pflicht.
NPC_000332,Everything is the Acrobat. The Acrobat is everything. Take a moment to ponder what I have said.,"Alles ist der Acrobat. Der Acrobat ist alles. Nimm dir einen Moment und denk drüber nach, was ich gesagt habe."
NPC_000333,"My name is Pyre and I am the Acrobat Master. Nice to meet you. Ha ha ha I am in charge of helping the vagrants, who want to, become an Acrobat.","Mein Name ist Pyre und ich bin der Acrobat Meister. Schön dich zu sehen. Ich bin hier um den Vagranten zu helfen, die Acrobat werden möchten."
NPC_000334,Good bye. Never forget the way of the Acrobat. Ha ha ha,Auf Wiedersehen. vergiss niemals was es bedeutet ein Acrobat zu sein.
NPC_000335,"No one can stop you from jumping into it, even though you know that it is extremely hot.","Niemand kann dich daran hindern hineinzuspringen. Obwohl du weißt, dass es extrem heiß ist."
NPC_000336,Cell,Cell
NPC_000337,What? What do you want?,Was? Was willst du?
NPC_000338,I know you were here before. I believe you have the ability to overcome the dangers.,"Ich kenne dich.. du warst schon einmal hier. Ich glaube, du hast die Fähigkeit, alle Gefahren zu meistern."
NPC_000339,Speaking to me is already dangerous as it is. What do you want?,Mit mir zu sprechen ist schon gefährlich genug. Was willst du?
NPC_000340,Everything is the same. Or is there something special about you? Ha ha Everything is the same.,Alle sind gleich. Oder bist du anders? Alle sind sie immer nur gleich...
NPC_000341,"You MUST be crazy if you want to know about the mine behind me! If you really wish to enter the mine, talk to Cell. He is somewhere in Darkon.","Du MUSST verrückt sein, wenn du etwas über die Mine hinter mir erfahren möchtest! Wenn du wirklich in die Mine möchtest.. sprich mit Cell. Er ist irgendwo in Darkon 1."
NPC_000342,..,.....
NPC_000343,Oh Cell! He is really a bother. I have written this message for him. Please deliver it to him.,Oh Cell! Er ist wirklich lästig. Ich habe diese Nachricht für ihn geschrieben. Bitte bringe sie ihm.
NPC_000344,"Do you want to get the best weapon in Madrigal? Then come here, you will not regret it.",Du willst die beste Waffe in Madrigal haben? Dann komm zu mir. Du wirst es nicht bereuen.
NPC_000345,"Come on, choose one. Which one do you want?","Komm schon, nimm eine. Welche willst du?"
NPC_000346,"Even though I am very young, many people say that I am the best weapon manufacturer in all of Madrigal.","Kleiner Mann ganz groß! Obwohl ich jung bin, ist meine Schmiedekunst die Beste auf dem ganzen Kontinent."
NPC_000347,"My name is Remine Crowd, and I run the Weapon Shop here in Darken.","Mein Name ist Remine Crowd, und ich betreibe den Waffen Laden in Darkon."
NPC_000348,Please visit me again!,Bitte besuche mich wieder!
NPC_000349,"Roentel, the seed you sowed in this world will be harvested soundly.","Roentel, die Saat, die du auf der Welt gesät hast, wird singend geerntet."
NPC_000350,Everything began with them and everything will end with them.,Alles hat damit begonnen und wird damit enden. Jeder Anfang ist ihr Ende.
NPC_000351,"My name is Ride Ropeaedilo, and I am the Billposter Master.",Mein Name ist Ride Ropeaedilo und ich bin die Billposter Meisterin.
NPC_000352,I hope the courage of Roentel will be delivered to you.,Ich hoffe der Mut von Roentel wird dich erreichen.
NPC_000353,"You, who wants to follow the Ringmaster hero Aenn. Do you believe in the will of the hero?","Du, der dem Ringmaster Helden Eiene folgen möchte, glaubst du an den Willen des Helden?"
NPC_000354,The world will be divided into two factions. Those who follow the heroes and those that follow those who the heroes face.,Die Welt wird in zwei geteilt: Die Gefolgschaft der Helden und die Anhänger der Gefolgschaft...
NPC_000355,"My name is Romvoette Guardian I am protecting the will of Aenn, the Ringmaster hero.","Mein Name ist Romvoette Wächter. Ich beschütze den Willen von Eiene, dem Ringmaster Helden."
NPC_000356,The teardrops of Aenn will protect you.,Die Träne von Eiene wird dein Leben schützen..
NPC_000357,The best armors are here. I am Rocky the Armor artist.,"Die besten Rüstungen gibt es hier! Willkommen im Rüstungsladen von Rocky, dem besten Schmied!"
NPC_000358,Hey! Can you do anything about this?,Hey! Kannst du dich nicht entscheiden?
NPC_000359,You have a good eye for great shields. And these are the best.,Du hast ein gutes Auge für ein gutes Schild! Ich stelle nur Schilder von guter Qualität her!
NPC_000360,My name is Rocky Forward. I am the Armor Artist that runs this Armor shop! Ha ha ha!,Mein Name ist Rocky Forwad. Ich betreibe den Schildladen in Darkon. Ich bin der beste Schmied der Stadt! Ha ha ha!
NPC_000361,Hope to see you soon alive! Ha ha ha!,Bis später. Hoffentlich lebendig! 
NPC_000362,"Oh Hynan, I will follow your great will.",Oh Held... Hainan... Ich werde deinem Willen folgen.
NPC_000363,"When night falls and daylight disappears, the heroes will rise.",Wenn die Nacht anbricht und das Licht verschwindet... dann werden die Helden erscheinen. Die Menschen werden sie bewundern.
NPC_000364,I am honoring the Ranger hero Hynan as one of the 8 Priests of Altar. I am in charge of passing on the will of the Ranger to you.,"Ich verehre den Ranger Held Hainan als einer der 8 Priester von Altar. Ich habe die Aufgabe, den Willen des Rangers an dich weiterzugeben."
NPC_000365,May the blessing of Hynan be with you always.,Möge der Segen von Hainan ewig mit dir sein..
NPC_000366,"You, who want to follow the Blade hero Heren, are you ready to follow the hero?","Du, der du dem Blade Helden Heren folgen möchte, bist du bereit dem Helden zu folgen?"
NPC_000367,The Clowns will have their amusement. And their amusement will destroy the world.,"Ihr Vergnügen soll beginnen. Vergiss nicht, das Vergnügen wird die Welt vernichten."
NPC_000368,"My name is Sencyrit Guardian. I am protecting the will of Heren, who is the Blade hero.","Mein Name ist Sencyrit. Ich beschütze den Willen von Heren, dem Blade Helden."
NPC_000369,Heren will bless you forever.,Heren wird dich auf ewig segnen..
NPC_000370,"You, who want to follow the Psykeeper hero Offerep, do you honor the will of hero?","Du, der du dem Psykeeper Helden Offerep folgen willst, ehrst du den Willen des Helden?"
NPC_000371,Everything will end like it began.,Alles hat einen Anfang. Ebenso hat alles ein Ende.
NPC_000372,"My name is Shyniff Guardian. I am protecting the will of Offerep, the Psykeeper hero.","Mein Name ist Shyniff. Ich beschütze den Willen von Offerep, dem Psykeeper Helden."
NPC_000373,The spirit of Offerep will strengthen your soul.,Der Geist von Offerep wird deine schwache Seele stärken.
NPC_000374,Everything you want is here in the Weapon Shop of Stima!,"Alles was du willst, findest du im Waffen Laden von Stima!"
NPC_000375,What would you do for me?,Was kann ich für dich tun?
NPC_000376,"Being a travelling salesman was too hard so I settled here. My shop is still small, but I have a good feeling about this place.","Das Leben eines reisenden Händlers ist hart.. Daher habe ich mich hier niedergelassen. Mein Shop ist sehr klein, aber er wird mit der Zeit wachsen."
NPC_000377,My name is Stima Ogonel. I travel from place to place selling weapons. Nice to meet you.,Mein Name ist Stima Ogonel. Ich bin ein reisender Händler und verkaufe meine Waffen hier in der Erons Fabrik. Angenehm.
NPC_000378,It was very nice to meet you. I hope I can see you again.,Es war schön dich kennen zu lernen. Ich hoffe wir sehen uns wieder.
NPC_000379,Are you ready?,Bist du bereit?
NPC_000380,It is your duty!,Es ist deine Pflicht.
NPC_000381,I am a proud training instructor of Madrigal!,"Ich bin stolz darauf, eine Ausbliderin von zu sein!"
NPC_000382,I am here to show vagrants the way.,"Ich bin hier, um den Vagrants den Weg zu zeigen."
NPC_000383,Attention! Salute!,Achtung! Salutieren! Flyff!!
NPC_000389,"You, who want to become the successor of the Elementor hero Lillip, do you believe in the will of the hero?","Du, der du ein Nachfolger des Elementor Helden Lillip werden willst, glaubst du an den Geist der Helden?"
NPC_000390,You will be one of the 8 that watch the stars for a sign of their arrival.,"Du wirst sehen wie 7 Sterne verschwinden und einer von ihnen wird zu einem roten Tropfen, der die Erde tränken wird.."
NPC_000391,"My name is Wendien Guardian. I am protecting the will of Lillip, the Elementor hero.","Mein Name ist Wendien. Ich beschütze den Willen von Lillip, dem Elementor Helden."
NPC_000392,You will be enlightened with the wisdom of Lillip.,"Jeder, der ein Mercenary werden möchte, sei mir willkommen! Gratulation, dass du eine Welt voller Abenteuer suchst!"
NPC_000393,You will be enlightened with the wisdom of Lillip.,"Jeder, der ein Mercenary werden möchte, sei mir willkommen! Gratulation, dass du eine Welt voller Abenteuer suchst!"
NPC_000394,"A piece of advice? A Mercenary's weapon is their livelihood. You must dedicate your life to the blade, and in turn, it will protect you. ","Wenn du etwas haben willst, dann musst du erst zahlen. Denk daran."
NPC_000395,"Hello, I'm Andy Kimu, the Mercenary Master of Flarine. The pay is good, but they make me wear this ridiculous looking robe. It's so itchy! I stroke my beard all day just to keep my mind off of it.","Ich bin Andy Kimu, der Mercenary Meister. Ich bin für die Prüfung zum Mercenary verantwortlich. Ich weiß fast alles, obwohl ich erst angefangen habe."
NPC_000396,"Rhisis will be with you, always, young one.",Das Schwert des Mercenary wird dich beschützen.
NPC_000397,Hmm Aha! Why not ask the vagrants? Maybe they can handle this.,Hmm.. Aha! Warum fragst du nicht einen Vagranten? Vielleicht schaffen die es?
NPC_000398,Merry Christmas! I hope everything goes well this time!,"Frohe Weihnachten!! Ich hoffe, das dieses mal alles klappt!!"
NPC_000399,My name is Saint Aramy and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Mein Name ist Saint Aramy und ich bin ein Weihnachtsmann der Weihnachtsmann Vereinigung. Angenehm.
NPC_000400,Hey! Merry Christmas!,Hey! Frohe Weihnachten!
NPC_000401,Hmm It is very hard to track Noie's Planet in the Amedus galaxy. Maybe I have to use the chaos theory.,Hmm.. Es ist sehr schwer den Noier Planet in der Amedos Galaxie zu verfolgen. Vielleicht muss ich die Chaos Theorie verwenden.
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.","Er wird erwachen. Der Held wird wiederauferstehen an einem Ort, an dem es von Maschinen wimmelt."
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?","Mein Name ist Ata Milleniut. Ich lerne Astronomie von Noier, meinem Lehrer. Könntest du diese Fraktal Kurve analysieren?"
NPC_000404,Argh! Where was I? Distractions...,"Entschuldige, ich bin sehr beschäftigt.. Diese Kurve ist.. hm...."
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,Brüder! Was soll ich tun? Hm? Weihnachten.. Weihnachten wird... *weinen*
NPC_000406,I hope you have a wonderful Christmas!,Ich hoffe du hast schöne Weihnachten!
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Mein Name ist Saint Atto und ich bin ein Weihnachtsmann der Weihnachtsmann Vereinigung. Angenehm.
NPC_000408,Merry Christmas! Merry Christmas!,Frohe Wehnacht! Frohe Weihnacht!
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!",Die perfekte Abenteurerausrüstung der Bobo Familie gibt es nur im Laden von Boboko!
NPC_000410,What should I ask you to do?,Um welchen Gefallen soll ich dich bitten?
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ","Das Geheimnis der Schildherstellung? Das kann ich dir nicht verraten, weil es ein Geheimnis der Bobo Familie ist."
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.",Mein Name ist Boboku Bobo. Ich betreibe den Schildladen und mein älterer Bruder besitzt den Waffenladen neben mir.
NPC_000413,Tell your friends buy Bobo Family Equipment!,Nur der perfekte Schild kann dein Leben schützen! Vergiss das nie!
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!","Die Waffen, die mit der geheimen Kraft der Bobo Familie versiegelt wurden, gibt es nur im Waffenladen von Boboku!"
NPC_000415,Here you are. Please solve this as soon as possible.,Da bist du ja. Bitte löse das so schnell wie möglich.
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!","Ich bin der älteste Sohn der Bobo Familie, daher wird es für mich Zeit zu heiraten. Um ehrlich zu sein, liebe ich Juria. Sie ist so reizend, findest du nicht?"
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!",Mein Name ist Boboku Bobo. Ich betreibe den Waffenladen hier in Flaris. Hast du schon einmal den Schildladen von meinem kleinen Bruder besucht?
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,"Vergiss nicht, dass die Bobo Familie immer für dich da ist!"
NPC_000419,"Do not worry, where there is a will, there is a way.","Sorge dich nicht, es gibt einen Weg. Gibt es denn keinen einfachen Weg?"
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,Warst du ein braver Junge dieses Jahr? Dann werde ich dich mit einem großen Geschenk belohnen. 
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Mein Name ist Saint Buruto und ich bin ein Weihnachtsmann der Weihnachtsmann Vereinigung. Angenehm.
NPC_000422,Ha ha ha! Merry Christmas!,Frohe Weihnachten!
NPC_000423,"Mommy, I am hungry.","Mama, ich hab Hunger."
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.","Ich bin mit meinem Papa hier her gezogen. Ich habe noch keine Einbürgerung, aber hoffentlich bald."
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.",Mein Name ist ChiChi Horis und das ist mein Papa Paul Horis.
NPC_000426,Good bye,Leb Wohl.
NPC_000427,The new year has come!,Das neue Jahr ist da!
NPC_000428,"How strange, I cannot remember the Happy New Year song.","Seltsam, ich kann mich an das Neujahrslied nicht erinnern."
NPC_000429,Happy new year!,Frohes neues Jahr!
NPC_000430,New year has come!,Das neue Jahr ist da!
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,Du wirst mit Chorus Monaco sein. Ich bin nämlich Monaco.
NPC_000432,New year has come!,Das neue Jahr ist da!
NPC_000433,How strange I do not remember the Happy New Year song.,"Seltsam, ich kann mich an das Neujahrslied nicht erinnern."
NPC_000434,New year has come!,Das neue Jahr ist da!
NPC_000435,"How strange, I do not remember the Happy New Year song.","Seltsam, ich kann mich an das Neujahrslied nicht erinnern."
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.","Vertraue auf Aenn, und dein Weg wird mit dem Licht von tausend Kerzen erhellt werden."
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.",Die 8 Strahlen des Schicksals werden sich an einem Ort vereinen. Der letzte Tag wird bald da sein.
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.","Mein Name ist Clamb Cobonet. Ich bin der Ringmaster Weise. Ich schreibe das Leben von Eiene, dem Ringmaster Helden nieder und ebne den Weg für diejenigen, die in Eienes Fußstapfen treten wollen. Hab Vertrauen, junger Mann, Eiene wacht über dich."
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.","Folgt Aenn's Pfad, und Ihr werdet niemals in Vergessenheit geraten."
NPC_000440,Bubble watches over all aspiring heroes. ,Für die Gemeinschaft! Bitte genieße dein Abenteuer.
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,Jeder wird seinen Weg gehen und dennoch werden sie am Ende eins.
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.","Mein Name ist Cuarine Coexar. Ich bin der Psykeeper Weise. Ich schreibe das Leben von Offerep, dem Psykeeper Helden nieder."
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",Ein starker Geist ist das Merkmal der Psykeeper. Denk daran!
NPC_000444,A strange energy emanates from this fountain. What is it?,Gleich. Genau gleich. Du bist unglaublich.
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.",Sie werden in ihren Heiligtümern erwachen und wahre Helden werden.
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.","Mein Name ist Cuzrill Rembright. Ich bin der Elementor Weise. Ich schreibe das Leben von Lillip, dem Elementor Helden nieder."
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.","Nur jene, die von der Weisheit erfüllt sind, können den Willen von Lillip ehren. Mögest du von Weisheit erfüllt sein."
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,Willkommen an der Station von Dior. Hier erhältst du Informationen zum Fliegen.
NPC_000449,"Please, if you can help me, I will be in your debt.","Bitte hilf mir, wo immer du kannst. Bitte?"
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,Unsere Familie verwaltet die Station seit Generationen. Sie waren großartig. Ich wäre gern wie sie.
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ","Ich bin Dior Christin. Ich wohne schon mein ganzes Leben in Flaris und liebe diesen Ort. Sieh mich an, ich kann nicht aufhören zu hüpfen! Ich leite die Station hier, also sag mir Bescheid, wenn du Fragen hast!"
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.",1. Du musst einen Besen oder ein Board kaufen um fliegen zu können. Diese erhältst du an der Station. \n 2. Ziehe dein Board oder deinen Besen in den Slot in deinem Inventar oder führe einen Doppelklick auf dein Board aus.
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. Drücke die Leertaste um dein Fluggerät zu beschleunigen. Drücke sie erneut um wieder anzuhalten.
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. Wenn du die rechte Maustaste gedrückt hälst, kannst du die Kamera drehen und somit auch dein Fluggerät steuern.\nAlternativ kannst du die Tasten W, A, S und D nutzen, um zu steuern."
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.","5. Hier noch ein Tipp. Wenn du mit der rechten Maustaste einen Doppelklick machst, dann kannst du die Flugsteuerung mit der Mausbewegung steuern."
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,"6. Jeder kann ab Level 20 ein Board, einen Besen oder ein anderes Fluggerät zum Fliegen benutzen.."
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!",Das ist alles über das Fliegen. Von nun an liegt es in deinen Händen. Angenehmen Flug.
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.","1. Wenn du dich während des Fliegens einem Monster näherst, erscheint eine rechteckige Box als Markierung für das angewählte Monster."
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ","2. Du kannst diese Kreaturen mit der linken Maustaste anvisieren. Wenn du sie beim Fliegen aus den Augen verlierst, erscheint ein grüner Pfeil am Rand des Bildschirms, der dir anzeigt, in welche Richtung du dich drehen musst."
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. Wenn du in der Nähe des Monsters bist, kannst du es mit der linken Maustaste oder mit der Einfügen-Taste angreifen. \n Wenn du die Z-Taste drückst, verfolgst du das Monster automatisch."
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. Magicians und Acrobats können in der Luft aus der Ferne angreifen. Mercenaries und Assists müssen sich auf Nahkampfangriffe verlassen. Du kannst auch deine Fähigkeiten einsetzen!
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!",5. Jede Klasse kann vom Board aus Monster angreifen. Allerdings ist dies auf Nahkampf beschränkt. Die Verwendung von Magie und Distanzangriffswaffen ist nicht möglich.
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","6. Es gibt sehr viele verschiedene Fluggeräte, wie zum Beispiel Boards, Besen und Fluggeräte aus dem Cash Shop."
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,Einen angenehmen Flug und genieße spannende Kämpfe.
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","Bitte denk daran, was ich dir gesagt habe. Nun, viel Spass beim Fliegen!"
NPC_000466,Why do we all have to wear the same outfit? ,"Es scheint, dass ich hier hin gehöre. Stimmt doch, oder?"
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.",Jedes Leben wird verschwinden. Stück für Stück. Sie werden während diesem Schauspiel vernichtet.
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.","Mein Name ist Doman Ilujian. Ich bin der Billposter Weiser. Ich schreibe das Leben von Roentel, dem Billposter Helden nieder."
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.","Da ist Hoffnung, weil dort eine Möglichkeit ist. Sie haben diese Möglichkeit wohl auch bemerkt."
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#bDu willst das Ergebnis des letzten Gildenkriegs sehen? Sieh selbst.#nb
NPC_000471,Only the most cunning of guilds can hope to achieve victory in the Guild Sieges. Are you ready for the challenge?,Nur die gerissensten Gilden können auf den Sieg in den Gildenkriege hoffen. Seid ihr bereit für diese Herausforderung?
NPC_000472,"Hello, it's very nice to meet you! I am the Rewards Manager for the Guild Siege Center. I can reward prize money, return application fees, or even show you this week's ranking for the Guild Siege.","Hallo, ich freue mich sehr, dich kennenzulernen! Ich bin der Belohnungs-Manager für das Gildenkriegs-Zentrum. Ich kann dir Preisgelder auszahlen, Anmeldegebühren zurückerstatten oder dir sogar die Rangliste der Gildenkriege von dieser Woche zeigen."
NPC_000473,Good luck to you! I hope I see you on the ranking charts!,Viel Glück beim Guild War!
NPC_000474,"Madrigal's ecosystem is truly fascinating! The more you discover, the greater the mystery!","Die Natur Madrigals ist wirklich ein Meisterstück von Gott. Je mehr du weißt, desto größer sind die Mysterien."
NPC_000475,"Researching Madrigal's vast ecosystem, particularly that of the Masquerpets, is very rewarding. I get to work outdoors, and examine all of the strange creatures created by the Clown Goddess of Fear and Rage, Shade.",Monster wie zum Beispiel diese Clockworks sind ein dauerhafter Schmerz. Sie erschweren unsere Forschung sehr.
NPC_000476,"My name is Dr. Estly and I am studying Madrigal's Ecosystem with my 2 brothers. Have you ever heard of Clockworks? He is the most amazing creature I have ever had the chance to study! Very, very dangerous, though.",Mein Name ist Dr. Estly. Ich studiere die Natur Madrigals mit meinen 2 Brüdern.
NPC_000477,"Thanks for stopping by, friend. Let me know if you ever need any information on a specific creature.","Bitte besuche mich jederzeit, wenn du etwas über die Monster wissen möchtest."
NPC_000478,"Assists are way better than Mercenaries! Quiet Mustang! *chuckles* Hey you, c'mere if you want to learn about Assists!","Du musst nicht den anderen helfen. Hilf dir erst mal selbst! Wie kannst du anderen helfen, wenn du dir nicht einmal selber helfen kannst?"
NPC_000479,"What is that crazy Mustang babbling about now... Ah, no matter. Every party needs an Assist. Any schmuck can wack a monster in the head, but we can do that AND play a support role! Do you like popularity? Than this is the job for you!","Ich musste viele Schwierigkeiten überstehen, bevor ich Assist wurde. Ich hoffe du tust dies auch, denn es gibt keinen anderen Weg, um ein Assist zu werden."
NPC_000480,"I am Captain Elic Eward of the Madrigal Job Training Center. If you want to become an Assist, I can help you.","Ich bin Captain Elic Edward vom Job Zentrum in Madrigal. Wenn du ein Assist werden möchtest, werde ich dir helfen."
NPC_000481,"Remember, every party needs an Assist! Don't leave home without us!",Hilf dir erst selbst!
NPC_000482,Yay! I am so happy! Bubble smiles on us!,Ich bin ein glücklicher Eoners!
NPC_000483,"I may not look like much, but I'm very powerful. I'm ready for anything! The Soldiers of Kion will prevail!","Mein Metho Poll ist sehr stark und die Menschen glauben es erst, wenn sie es sehen."
NPC_000484,"My name is Eoners Archer and I am one of the hired soldiers of Kion. We are here to protect the citizens of Flarine, as long as the money is right. \n*wink*","Mein Name ist Eoners Archer und ich bin einer der angeheuerten Soldaten von Kion. Wir sind hier, um die Bürger von Flaris zu schützen. Solange das Geld stimmt.\n*zwinker*"
NPC_000485,Love to Kion!!,Liebt Kyon!!
NPC_000486,"Welcome to Flarine! Please, enjoy your stay!",Willkommen in Flaris! Genieß deinen Aufenthalt!
NPC_000487,"Flarine is the capital city of Madrigal. It may be a small city, but it's certainly the most beautiful. Feel free to come see me if you ever need anything.","Flaris ist die schönste Stadt in Madrigal. Sie ist zwar sehr klein, aber sie ist dennoch die Hauptstadt."
NPC_000488,I am the mayor of Flarine. The well-being of the citizens is my highest priority. Is there anything I can help you with?,Ich bin der Bürgermeister von Flaris. Ich trage hier die Verantwortung.
NPC_000489,#b#cff8a004fWe have a #cfffc0000Guild Siege #b#cff8a004fevery Saturday. Speak to the Guild Siege Managers for more information!#nc#nb,#b#cff8a004fWir haben jeden Samstag einen #cfffc0000Gildenkrieg#b#cff8a004f. Sprich mit den Gildenkrieg Managern für weitere Informationen!#nc#nb
NPC_000493,"*scribbles* Ah, yes! This is good stuff... I'm such a great writer! Now I just need a good protagonist...",Das wird gutes Material für mein Buch. Aber ich weiß nicht wie ich es formulieren soll. Hmm..
