Key,English,Traditional_Chinese
PROPCTRL_TXT_000437,St Morning Rock 7,聖音特岩石 7
PROPCTRL_TXT_000438,St Morning Rock 8,聖音特岩石 8
PROPCTRL_TXT_000439,St Morning Rock 9,聖音特岩石 9
PROPCTRL_TXT_000440,St Morning Rock 10,聖音特岩石 10
PROPCTRL_TXT_000441,St Morning Rock 11,聖音特岩石 11
PROPCTRL_TXT_000442,St Morning Rock 12,聖音特岩石 12
PROPCTRL_TXT_000443,St Morning Rock 13,聖音特岩石 13
PROPCTRL_TXT_000444,St Morning Rock 14,聖音特岩石 14
PROPCTRL_TXT_000445,St Morning Rock 15,聖音特岩石 15
PROPCTRL_TXT_000446,St Morning Light 2,聖音特光 2
PROPCTRL_TXT_000447,Darkon Wagon 2,得肯馬車 2
PROPCTRL_TXT_000448,Darkon Wagon 3,得肯馬車 3
PROPCTRL_TXT_000449,Darkon Wagon 4,得肯馬車 4
PROPCTRL_TXT_000450,Darkon Wagon 5,得肯馬車 5
PROPCTRL_TXT_000451,Darkon Sign 2,得肯標誌 2
PROPCTRL_TXT_000452,Darkon Sign 3,得肯標誌 3
PROPCTRL_TXT_000453,Darkon Sign 4,得肯標誌 4
PROPCTRL_TXT_000454,Darkon Sign 5,得肯標誌 5
PROPCTRL_TXT_000455,Darkon Sign 6,得肯標誌 6
PROPCTRL_TXT_000456,Darkon Sign 7,得肯標誌 7
PROPCTRL_TXT_000457,Darkon Big Box 2,得肯大盒子 2
PROPCTRL_TXT_000458,Darkon Big Box 3,得肯大盒子 3
PROPCTRL_TXT_000459,Darkon Big Box 4,得肯大盒子 4
PROPCTRL_TXT_000460,Darkon Big Box 5,得肯大盒子 5
PROPCTRL_TXT_000461,Darkon Brown Rock 2,得肯布朗岩石 2
PROPCTRL_TXT_000462,Darkon Brown Rock 3,得肯布朗岩石 3
PROPCTRL_TXT_000463,Darkon Brown Rock 4,得肯布朗岩石 4
PROPCTRL_TXT_000464,Darkon Brown Rock 5,得肯布朗岩石 5
PROPCTRL_TXT_000465,Darkon Brown Rock 6,得肯布朗岩石 6
PROPCTRL_TXT_000466,Darkon Brown Rock 7,得肯布朗岩石 7
PROPCTRL_TXT_000467,Darkon Barrel 2,得肯桶 2
PROPCTRL_TXT_000468,Darkon Light 2,得肯之光 2
PROPCTRL_TXT_000469,Darkon Light 3,得肯之光 3
PROPCTRL_TXT_000470,Darkon Light 4,得肯之光 4
PROPCTRL_TXT_000471,Darkon Light 5,得肯之光 5
PROPCTRL_TXT_000472,Darkon Light 6,得肯之光 6
PROPCTRL_TXT_000473,Darkon Mushroom 2,得肯蘑菇 2
PROPCTRL_TXT_000474,Darkon Mushroom 3,得肯蘑菇 3
PROPCTRL_TXT_000475,Darkon Mushroom 4,得肯蘑菇 4
PROPCTRL_TXT_000476,Darkon Mushroom 5,得肯蘑菇 5
PROPCTRL_TXT_000477,Darkon Tree 2,得肯樹 2
PROPCTRL_TXT_000478,Darkon Tree 3,得肯樹 3
PROPCTRL_TXT_000479,Darkon Tree 4,得肯樹 4
PROPCTRL_TXT_000480,Darkon Tree 5,得肯樹 5
PROPCTRL_TXT_000481,Darkon Tree 6,得肯樹 6
PROPCTRL_TXT_000482,Darkon Tree 7,得肯樹 7
PROPCTRL_TXT_000483,Darkon Tree 8,得肯樹 8
PROPCTRL_TXT_000484,Darkon Tree 9,得肯樹 9
PROPCTRL_TXT_000485,Azria Plant 2,阿茲里亞植物 2
PROPCTRL_TXT_000486,Azria Plant 3,阿茲里亞植物 3
PROPCTRL_TXT_000487,Azria Plant 4,阿茲里亞植物 4
PROPCTRL_TXT_000488,Azria Plant 5,阿茲里亞植物 5
PROPCTRL_TXT_000489,Azria Tree 2,阿茲里亞樹 2
PROPCTRL_TXT_000490,Azria Tree 3,阿茲里亞樹 3
PROPCTRL_TXT_000491,Azria Tree 4,阿茲里亞樹 4
PROPCTRL_TXT_000492,Azria Tree 5,阿茲里亞樹 5
PROPCTRL_TXT_000493,Azria Tree 6,阿茲里亞樹 6
PROPCTRL_TXT_000494,Azria Tree 7,阿茲里亞樹 7
PROPCTRL_TXT_000495,Azria Tree 8,阿茲里亞樹 8
PROPCTRL_TXT_000496,Azria Tree 9,阿茲里亞樹 9
PROPCTRL_TXT_000497,Azria Tree 10,阿茲里亞樹 10
PROPCTRL_TXT_000498,Azria Tree 11,阿茲里亞樹 11
PROPCTRL_TXT_000499,Azria Tree 12,阿茲里亞樹 12
PROPCTRL_TXT_000500,Azria Tree 13,阿茲里亞樹 13
PROPCTRL_TXT_000501,Azria Tree 14,阿茲里亞樹 14
PROPCTRL_TXT_000502,Azria Tree 15,阿茲里亞樹 15
PROPCTRL_TXT_000503,Azria Tree 16,阿茲里亞樹 16
PROPCTRL_TXT_000504,Azria Tree 17,阿茲里亞樹 17
PROPCTRL_TXT_000505,Azria Tree 18,阿茲里亞樹 18
PROPCTRL_TXT_000506,Azria Tree 19,阿茲里亞樹 19
PROPCTRL_TXT_000507,Azria Tree 20,阿茲里亞樹 20
PROPCTRL_TXT_000508,Azria Tree 21,阿茲里亞樹 21
PROPCTRL_TXT_000509,Azria Light 2,阿茲里亞之光 2
PROPCTRL_TXT_000510,Azria Light 3,阿茲里亞之光 3
PROPCTRL_TXT_000511,Azria Rock 2,阿茲里亞岩石 2
PROPCTRL_TXT_000512,Azria Rock 3,阿茲里亞岩石 3
PROPCTRL_TXT_000513,Azria Rock 4,阿茲里亞岩石 4
PROPCTRL_TXT_000514,Azria Rock 5,阿茲里亞岩石 5
PROPCTRL_TXT_000515,Azria Rock 6,阿茲里亞岩石 6
PROPCTRL_TXT_000516,Azria Rock 7,阿茲里亞岩石 7
PROPCTRL_TXT_000517,Azria Rock 8,阿茲里亞岩石 8
PROPCTRL_TXT_000518,Azria Rock 9,阿茲里亞岩石 9
PROPCTRL_TXT_000519,Azria Rock 10,阿茲里亞岩石 10
PROPCTRL_TXT_000520,Azria Rock 11,阿茲里亞岩石 11
PROPCTRL_TXT_000521,Azria Rock 12,阿茲里亞岩石 12
PROPCTRL_TXT_000522,Azria Rock 13,阿茲里亞岩石 13
PROPCTRL_TXT_000523,Azria Mushroom 2,阿茲里亞蘑菇 2
PROPCTRL_TXT_000524,Azria Mushroom 3,阿茲里亞蘑菇 3
PROPCTRL_TXT_000525,Azria Mushroom 4,阿茲里亞蘑菇 4
PROPCTRL_TXT_000526,Azria Grass 2,阿茲里亞草 2
PROPCTRL_TXT_000527,Azria Grass 3,阿茲里亞草 3
PROPCTRL_TXT_000528,Azria Sign 2,阿茲里亞標誌 2
PROPCTRL_TXT_000529,Azria Sign 3,阿茲里亞標誌 3
PROPCTRL_TXT_000530,Azria Sign 4,阿茲里亞標誌 4
PROPCTRL_TXT_000531,Azria Box 2,阿茲里亞箱子 2
PROPCTRL_TXT_000532,Coral Island Tree 2,珊瑚島樹 2
PROPCTRL_TXT_000533,Coral Island Shellfish 2,珊瑚島貝殼 2
PROPCTRL_TXT_000534,Coral Island Shellfish 3,珊瑚島貝殼 3
PROPCTRL_TXT_000535,Coral Island Shellfish 4,珊瑚島貝殼 4
PROPCTRL_TXT_000536,Coral Island Shellfish 5,珊瑚島貝殼 5
PROPCTRL_TXT_000537,Coral Island Shellfish 6,珊瑚島貝殼 6
PROPCTRL_TXT_000538,Coral Island Shellfish 7,珊瑚島貝殼 7
PROPCTRL_TXT_000539,Coral Island Shellfish 8,珊瑚島貝殼 8
PROPCTRL_TXT_000540,Coral Island Shellfish 9,珊瑚島貝殼 9
PROPCTRL_TXT_000541,Coral Island Coral 2,珊瑚島珊瑚 2
PROPCTRL_TXT_000542,Coral Island Coral 3,珊瑚島珊瑚 3
PROPCTRL_TXT_000543,Coral Island Coral 4,珊瑚島珊瑚 4
PROPCTRL_TXT_000544,Coral Island Coral 5,珊瑚島珊瑚 5
PROPCTRL_TXT_000545,Coral Island Coral 6,珊瑚島珊瑚 6
PROPCTRL_TXT_000546,Coral Island Coral 7,珊瑚島珊瑚 7
PROPCTRL_TXT_000547,Coral Island Coral 8,珊瑚島珊瑚 8
PROPCTRL_TXT_000548,Coral Island Coral 9,珊瑚島珊瑚 9
PROPCTRL_TXT_000549,Coral Island Coral 10,珊瑚島珊瑚 10
PROPCTRL_TXT_000550,Coral Island Coral 11,珊瑚島珊瑚 11
PROPCTRL_TXT_000551,Coral Island Coral 12,珊瑚島珊瑚 12
PROPCTRL_TXT_000552,Coral Island Starfish 2,珊瑚島貝殼 2
PROPCTRL_TXT_000553,Coral Island Starfish 3,珊瑚島貝殼 3
PROPCTRL_TXT_000554,Coral Island Table 2,珊瑚島桌 2
PROPCTRL_TXT_000555,Flaris Pot 2,布拉里斯鍋 2
PROPCTRL_TXT_000556,Flaris Fence 2,布拉里斯柵欄 2
PROPCTRL_TXT_000557,Flaris Fence 3,布拉里斯柵欄 3
PROPCTRL_TXT_000558,Flaris Fence 4,布拉里斯柵欄 4
PROPCTRL_TXT_000559,Flaris Fence 5,布拉里斯柵欄 5
PROPCTRL_TXT_000560,Flaris Fence 6,布拉里斯柵欄 6
PROPCTRL_TXT_000561,1st Anniversary Flaris Cake,一週年布拉里斯蛋糕
PROPCTRL_TXT_000562,1st Anniversary Saint Morning Cake,一週年聖音特蛋糕
PROPCTRL_TXT_000563,1st Anniversary Darkon Cake,一週年得肯蛋糕
PROPCTRL_TXT_000564,2nd Anniversary Flaris Cake,兩週年布拉里斯蛋糕
PROPCTRL_TXT_000565,2nd Anniversary Saint Morning Cake,兩週年聖音特蛋糕
PROPCTRL_TXT_000566,2nd Anniversary Darkon Cake,兩週年得肯蛋糕
PROPCTRL_TXT_000567,2nd Anniversary Presents 1,兩週年紀念禮物 1
PROPCTRL_TXT_000568,2nd Anniversary Presents 2,兩週年紀念禮物 2
PROPCTRL_TXT_000569,2nd Anniversary Arch 1,兩週年拱門 1
PROPCTRL_TXT_000570,Luxury Chandelier,豪華吊燈
PROPCTRL_TXT_000571,Luxury Table,豪華桌
PROPCTRL_TXT_000572,Luxury Dressing Table,豪華梳妝台
PROPCTRL_TXT_000573,Luxury Wardrobe,奢華衣櫃
PROPCTRL_TXT_000574,Luxury Bookcase,豪華書櫃
PROPCTRL_TXT_000575,Luxury Sofa,豪華沙發
PROPCTRL_TXT_000576,Luxury Armchair,豪華扶手椅
PROPCTRL_TXT_000577,Luxury Chair,豪華椅
PROPCTRL_TXT_000578,Luxury Bed,豪華床
PROPCTRL_TXT_000579,Ordinary Herb,普通草藥
PROPCTRL_TXT_000580,Regular Herb,一般草藥
PROPCTRL_TXT_000581,Unique Herb,獨特草藥
PROPCTRL_TXT_000582,Rare Herb,稀有草藥
PROPCTRL_TXT_000583,Legendary Herb,傳奇草藥
PROPCTRL_TXT_000584,Ordinary Tree,一般樹
PROPCTRL_TXT_000585,Regular Tree,普通樹
PROPCTRL_TXT_000586,Unique Tree,獨特樹
PROPCTRL_TXT_000587,Rare Tree,稀有樹
PROPCTRL_TXT_000588,Legendary Tree,傳奇樹
PROPCTRL_TXT_000589,Ordinary Rock,一般礦石
PROPCTRL_TXT_000590,Regular Rock,普通礦石
PROPCTRL_TXT_000591,Unique Rock,獨特礦石
PROPCTRL_TXT_000592,Rare Rock,稀有礦石
PROPCTRL_TXT_000593,Legendary Rock,傳奇礦石
PROPCTRL_TXT_000594,Alchemy Desk,鍊金桌
PROPCTRL_TXT_000595,Hearth,火爐
PROPCTRL_TXT_000596,Carpentry Workspace,木匠臺
PROPCTRL_TXT_000597,Smithing Workspace,鍛造臺
PROPCTRL_TXT_000598,Halloween Pumpkin,萬聖節南瓜
PROPCTRL_TXT_000599,Message Sign,資訊牌
PROPCTRL_TXT_000600,Medieval Bed,中世紀床
PROPCTRL_TXT_000601,Medieval Sofa,中世紀沙發
PROPCTRL_TXT_000602,Medieval Armchair,中世紀扶手椅
PROPCTRL_TXT_000603,Medieval Bookcase,中世紀書櫃
PROPCTRL_TXT_000604,Medieval Wardrobe,中世紀衣櫥
PROPCTRL_TXT_000605,Medieval Table,中世紀桌子
PROPCTRL_TXT_000606,Medieval Chair,中世紀椅子
PROPCTRL_TXT_000607,Medieval Floor Lamp,中世紀落地燈
PROPCTRL_TXT_000608,Medieval Drawer,中世紀畫師
PROPCTRL_TXT_000609,Halloween 2024 Bed,2024 年萬聖節床
PROPCTRL_TXT_000610,Halloween 2024 Sofa,2024 年萬聖節沙發
PROPCTRL_TXT_000611,Halloween 2024 Armchair,2024 年萬聖節扶手椅
PROPCTRL_TXT_000612,Halloween 2024 Bookcase,2024 年萬聖節書架
PROPCTRL_TXT_000613,Halloween 2024 Wardrobe,2024 年萬聖節衣櫃
PROPCTRL_TXT_000614,Halloween 2024 Table,2024 年萬聖節桌子
PROPCTRL_TXT_000615,Halloween 2024 Chair,2024 年萬聖節椅子
PROPCTRL_TXT_000616,Halloween 2024 Lantern,2024 年萬聖節燈籠
PROPCTRL_TXT_000617,Halloween 2024 Drawer,2024 年萬聖節畫師
PROPCTRL_TXT_000618,Flaris House 1,布拉里斯小屋 1
PROPCTRL_TXT_000619,Flaris House 2,布拉里斯小屋 2
PROPCTRL_TXT_000620,Flaris House 3,布拉里斯小屋 3
PROPCTRL_TXT_000621,Flaris House 4,布拉里斯小屋 4
PROPCTRL_TXT_000622,Flaris House 5,布拉里斯小屋 5
PROPCTRL_TXT_000623,Flaris House 6,布拉里斯小屋 6
PROPCTRL_TXT_000624,Flaris House 7,布拉里斯小屋 7
PROPCTRL_TXT_000625,Flaris House 8,布拉里斯小屋 8
PROPCTRL_TXT_000626,Flaris House 9,布拉里斯小屋 9
PROPCTRL_TXT_000627,Flaris House 10,布拉里斯小屋 10
PROPCTRL_TXT_000628,Saint Morning House 1,聖音特小屋 1
PROPCTRL_TXT_000629,Saint Morning House 2,聖音特小屋 2
PROPCTRL_TXT_000630,Saint Morning House 3,聖音特小屋 3
PROPCTRL_TXT_000631,Saint Morning House 4,聖音特小屋 4
PROPCTRL_TXT_000632,Saint Morning House 5,聖音特小屋 5
PROPCTRL_TXT_000633,Saint Morning House 6,聖音特小屋 6
PROPCTRL_TXT_000634,Saint Morning House 7,聖音特小屋 7
PROPCTRL_TXT_000635,Saint Morning House 8,聖音特小屋 8
PROPCTRL_TXT_000636,Saint Morning House 9,聖音特小屋 9
PROPCTRL_TXT_000637,Saint Morning House 10,聖音特小屋 10
PROPCTRL_TXT_000638,Saint Morning House 11,聖音特小屋 11
PROPCTRL_TXT_000639,Pumpkin Town House 1,南瓜鎮小屋 1
PROPCTRL_TXT_000640,Pumpkin Town House 2,南瓜鎮小屋 2
PROPCTRL_TXT_000641,Pumpkin Town House 3,南瓜鎮小屋 3
PROPCTRL_TXT_000642,Darkon House 1,得肯小屋 1
PROPCTRL_TXT_000643,Darkon House 2,得肯小屋 2
PROPCTRL_TXT_000644,Darkon House 3,得肯小屋 3
PROPCTRL_TXT_000645,Darkon House 4,得肯小屋 4
PROPCTRL_TXT_000646,Darkon House 5,得肯小屋 5
PROPCTRL_TXT_000647,Azria House 1,阿茲里亞小屋 1
PROPCTRL_TXT_000648,Azria House 2,阿茲里亞小屋 2
PROPCTRL_TXT_000649,Azria House 3,阿茲里亞小屋 3
PROPCTRL_TXT_000650,Azria House 4,阿茲里亞小屋 4
PROPCTRL_TXT_000651,Flaris Street Lamp,布拉里斯街燈
PROPCTRL_TXT_000652,Flaris Tent 1,布拉里斯帳篷 1
PROPCTRL_TXT_000653,Madrigal Floating Sign 1,瑪德利賈浮動標誌 1
PROPCTRL_TXT_000654,Madrigal Floating Sign 2,瑪德利賈浮動標誌 2
PROPCTRL_TXT_000655,Madrigal No-fly Sign,瑪德利賈禁飛標誌
PROPCTRL_TXT_000656,Madrigal Floating Ring,瑪德利賈浮環
PROPCTRL_TXT_000657,Flaris Box and cover,布拉里斯盒子和蓋子
PROPCTRL_TXT_000658,Magic Crystal Object,魔法水晶
PROPCTRL_TXT_000659,Flaris Tent 2,布拉里斯帳篷 2
PROPCTRL_TXT_000662,Flaris Carriage,布拉里斯馬車
PROPCTRL_TXT_000663,Flaris Torch,布拉里斯火炬
PROPCTRL_TXT_000664,Flaris Floating Island,布拉里斯浮島
PROPCTRL_TXT_000665,Saint Morning Lighthouse,聖音特燈塔
PROPCTRL_TXT_000666,Saint Morning Crane,聖音特起重機
PROPCTRL_TXT_000667,Saint Morning Campfire,聖音特營火
PROPCTRL_TXT_000668,Saint Morning Palm Tree,聖音特棕櫚樹
PROPCTRL_TXT_000669,Saint Morning Pumpkin Fence,聖音特南瓜籬笆
PROPCTRL_TXT_000670,Saint Morning Scarecrow,聖音特稻草人
PROPCTRL_TXT_000672,Saint Morning Cactus 1,聖音特仙人掌 1
PROPCTRL_TXT_000673,Saint Morning Cactus 2,聖音特仙人掌 2
PROPCTRL_TXT_000674,Saint Morning Cactus 3,聖音特仙人掌 3
PROPCTRL_TXT_000675,Rhisis Stone Pillar 1,黎席斯石柱 1
PROPCTRL_TXT_000676,Rhisis Stone Pillar 2,黎席斯石柱 2
PROPCTRL_TXT_000677,Rhisis Broken Temple,黎席斯破碎神廟
PROPCTRL_TXT_000678,Darkon Steel Frame 1,得肯鋼架 1
PROPCTRL_TXT_000679,Darkon Steel Frame 2,得肯鋼架 2
PROPCTRL_TXT_000680,Darkon Structure,得肯結構
PROPCTRL_TXT_000681,Darkon Water Tank,得肯水箱
PROPCTRL_TXT_000682,Darkon Large crane,得肯大型起重機
PROPCTRL_TXT_000683,Darkon Dirt pile,得肯土堆
PROPCTRL_TXT_000684,Darkon Shack,得肯窩棚
PROPCTRL_TXT_000685,Darkon Market,得肯市場
PROPCTRL_TXT_000686,Darkon Tree Bark,得肯樹皮
PROPCTRL_TXT_000687,Darkon Fossil,得肯化石
PROPCTRL_TXT_000688,Darkon Large Fossil,得肯巨大化石
PROPCTRL_TXT_000689,Guardiane Structure,守護者祭壇結構
PROPCTRL_TXT_000690,Guardiane Platform,守護者祭壇平台
PROPCTRL_TXT_000691,Azria Ground Window,阿茲里亞地面窗
PROPCTRL_TXT_000692,Azria Large Crane,阿茲里亞大型起重機
PROPCTRL_TXT_000693,Azria Water Tank,阿茲里亞水箱
PROPCTRL_TXT_000694,Azria Arch,阿茲里亞拱門
PROPCTRL_TXT_000695,Azria Stone Pile,阿茲里亞石堆
PROPCTRL_TXT_000696,Azria Stone Pillar,阿茲里亞柱
PROPCTRL_TXT_000697,Azria Stone Tower,阿茲里亞石塔
PROPCTRL_TXT_000698,Coral Island Wrecked Ship Part,珊瑚島沉船殘骸
PROPCTRL_TXT_000699,Coral Island Wrecked Ship,珊瑚島沉船
PROPCTRL_TXT_000700,Coral Island Sea Weed 1,珊瑚島海藻 1
PROPCTRL_TXT_000701,Coral Island Sea Weed 2,珊瑚島海藻 2
PROPCTRL_TXT_000702,Coral Island Sea Weed 3,珊瑚島海藻 3
PROPCTRL_TXT_000703,Coral Island Coral Platform,珊瑚島珊瑚平台
PROPCTRL_TXT_000704,Coral Island Coral 13,珊瑚島珊瑚 13
PROPCTRL_TXT_000705,Coral Island Coral 14,珊瑚島珊瑚 14
PROPCTRL_TXT_000706,Coral Island Coral 15,珊瑚島珊瑚 15
PROPCTRL_TXT_000707,Coral Island Coral 16,珊瑚島珊瑚 16
PROPCTRL_TXT_000708,Coral Island Campfire,珊瑚島營火
PROPCTRL_TXT_000709,Saint Morning Wall Pillar,聖音特牆柱
PROPCTRL_TXT_000710,Neon Valentines Black Lamp,霓虹情人節黑燈
PROPCTRL_TXT_000711,Neon Valentines Black Desk,霓虹情人節黑桌
PROPCTRL_TXT_000712,Neon Valentines Black Drawer,霓虹情人節黑色抽屜
PROPCTRL_TXT_000713,Neon Valentines Black Dresser,霓虹情人節黑色梳妝台
PROPCTRL_TXT_000714,Neon Valentines Black Bookshelf,霓虹情人節黑色書架
PROPCTRL_TXT_000715,Neon Valentines Black Chair,霓虹情人節黑色椅子
PROPCTRL_TXT_000716,Neon Valentines Black Bath,霓虹情人節黑色浴池
PROPCTRL_TXT_000717,Neon Valentines Black Bed,霓虹情人節黑色床
PROPCTRL_TXT_000718,Neon Valentines Black Sofa,霓虹情人節黑色沙發
PROPCTRL_TXT_000719,Neon Valentines White Lamp,霓虹情人節白燈
PROPCTRL_TXT_000720,Neon Valentines White Desk,霓虹情人節白色桌
PROPCTRL_TXT_000721,Neon Valentines White Drawer,霓虹情人節白色抽屜
PROPCTRL_TXT_000722,Neon Valentines White Dresser,霓虹情人節白色梳妝台
PROPCTRL_TXT_000723,Neon Valentines White Bookshelf,霓虹情人節白色書架
PROPCTRL_TXT_000724,Neon Valentines White Chair,霓虹情人節白色椅子
PROPCTRL_TXT_000725,Neon Valentines White Bath,霓虹情人節白色浴缸
PROPCTRL_TXT_000726,Neon Valentines White Bed,霓虹情人節白色床
PROPCTRL_TXT_000727,Neon Valentines White Sofa,霓虹情人節白色沙發
PROPCTRL_TXT_000728,Pastel Bed,粉彩床
PROPCTRL_TXT_000729,Pastel Sofa,粉彩沙發
PROPCTRL_TXT_000730,Pastel Stool,粉彩凳子
PROPCTRL_TXT_000731,Pastel Bookshelf,粉彩書架
PROPCTRL_TXT_000732,Pastel Lamp,粉彩燈
PROPCTRL_TXT_000733,Pastel Desk,粉彩桌
PROPCTRL_TXT_000734,Pastel Chair,粉彩椅子
PROPCTRL_TXT_000735,Pastel Nightstand,粉彩床頭櫃
PROPCTRL_TXT_000736,Pastel Bathtub,粉彩浴缸
PROPCTRL_TXT_000737,[Event] Chroma Ore,[活動] 色礦
PROPCTRL_TXT_000738,Statue Base,雕像底座
PROPCTRL_TXT_000739,3rd Anniversary Flaris Cake,三週年布拉里斯蛋糕
PROPCTRL_TXT_000740,3rd Anniversary Saint Morning Cake,三週年聖音特蛋糕
PROPCTRL_TXT_000741,3rd Anniversary Darkon Cake,三週年得肯蛋糕
PROPCTRL_TXT_000742,Dungeon Warp 07,副本傳送 07
