Key,English,Traditional_Chinese
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000128,Altar of Billposter,爆咒師的祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000129,The place where the Soulstone of the Billposter is kept.\nThe admirers of the hero Roentel\nmake a pilgrimage here every year.,保管爆咒師的靈魂之石的地方\n崇拜爆咒師英雄倫特爾的人\n每年皆會到此地朝拜
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000130,Altar of Blade,暗殺者的祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000131,The place where the Soulstone of the Blade is kept.\nThe admirers of the hero Heren\nmake a pilgrimage here every year.,保管暗殺者的靈魂之石的地方\n崇拜暗殺者英雄赫倫的人\n每年皆會到此地朝拜
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000132,Altar of Knight,騎士的祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000133,The place where the Soulstone of the Knight is kept.\nThe admirers of the hero Billaon\nmake a pilgrimage  here every year.,保管騎士的靈魂之石的地方\n崇拜騎士英雄畢雷恩的人\n每年皆會到此地朝拜！
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000134,Kyon Soldiers,吉翁士兵團
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000135,"The greatest soldiers in Madrigal.\nTheir numbers may not be very large,\nbut they are all highly-qualified warriors.",瑪德利賈世界最棒的精兵。\n他們的人數不多，\n但全都是高素質的戰士。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000136,Darkon 2\nDarken,得肯第二區\n得肯
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000137,Administrative City of Darkon.\nMost of the citizens are slightly hard of hearing\nbecause of the machine noise.,得肯大陸的行政都市，\n因為機器噪音相當吵鬧，居住於此的人民\n大多有著溫柔的語氣。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000138,Darkon 2\nCave of Envy,得肯第二區\n嫉妒洞窟
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000139,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,人工挖掘而成的洞穴\n在時空毀滅者戰爭後，\n此區域逐漸變成變異魔物的棲地。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000140,Darkon 2\nCave of Envy,得肯第二區\n嫉妒洞窟
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000141,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,人工挖掘而成的洞穴\n在時空毀滅者戰爭後，\n此區域逐漸變成變異魔物的棲地。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000142,Darkon 2\nCave of Envy,得肯第二區\n嫉妒洞窟
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000143,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,人工挖掘而成的洞穴\n在時空毀滅者戰爭後，\n此區域逐漸變成變異魔物的棲地。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000144,Darkon 1\nKhipra,得肯第一區\n克拉
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000145,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,周遭的自然環境因過渡採集艾磷斯礦石\n而遭受到破壞。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000146,Darkon 1\nGouthan Mountains,得肯第一區\n古坦山脈
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000147,The biggest mountains in Darkon.,得肯最陡峭的山脈
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000148,Darkon 1\nGouthan Mountains,得肯第一區\n古坦山脈
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000149,The biggest mountains in Darkon.,得肯最陡峭的山脈
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000150,Darkon 1\nKhipra,得肯第一區\n克拉
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000151,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,周遭的自然環境因過渡採集艾磷斯礦石\n而遭受到破壞。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000152,Darkon 2\nThe Cage of Clockworks.,得肯第二區\n時空毀滅者囚籠
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000153,Clockworks was sealed here after the Clockworks War.,在時空毀滅者戰爭過後，將時空毀滅者囚禁於此處。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000154,Flaris Observatory,布拉里斯天文台
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000155,Lab of Wise-men,賢者的研究所
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000156,Saint City\nAncient Document Office,聖音特城\n古代文件管理處
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000157,Saint City\nLittle Theater of Pepoview,聖音特城\n帕佩團小劇場
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000158,Darkon 1\nHideout of Hanoyan,得肯第一區\n哈諾揚的藏身處
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000159,Altar of Jester,操偶師的祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000160,Darkon 3\nVillage of Kan,得肯第三區\n坎恩村
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000161,Herneos,海尼爾遺都
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000162,"Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption.",海尼爾遺都是一座美麗的水下天堂，擁有宏偉的建築。\n然而，陰影之手卻造成了混亂。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000163,Eillun,艾爾倫村
PROTOTYPE_WLD_000000,Prototype,原型
WDPROTOTYPE_WLD_000000,Unknown Place in Madrigal,瑪德利賈大陸未知地區
WDPROTOTYPE_WLD_000001,Only a Game Master can help you to leave.,你無法自行離開，請聯繫 GM 遊戲管理員。
WDREALM_WLD_000000,This is a safe place.,這裡是安全地區
WDREALM_WLD_000001,This is a safe place.,這裡是安全地區
WDREALM_WLD_000002,This is a safe place.,這裡是安全地區
WORLD_WDEVENT01_WDEVENT01_RGN_000000,You enter a battle zone!!!,你進入了戰鬥區域!!!
WDHEAVEN06_1_WLD_000003,Secret Room,秘密房間
