Key,English,Traditional_Chinese
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.",嗯……伊普里司破壞者……所以那是其中一種怪物嗎？好，給我一點時間研究這些情報。謝謝你。
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,請幫我搜集地穴怪物的情報，一切小心囉！
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,請幫我搜集地穴怪物的情報，好好注意自身安全！
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,黑暗中
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,從你帶回來的資訊看來，伊普里司神殿裡確實有一座祭壇，而且似乎還有假面怪在守著它……
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,祭團的存在，也與拓本裡的內文相符，這絕不是巧合！
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,可得要消滅祭團才行，這只能靠你幫忙了！
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.",從拓本的內文來看，這地穴赤焰鳳凰，就是維護祭團的怪物！要先消滅牠才行……
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,事況緊急……該怎麼辦才好！？
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.",辛苦你了！這神殿有太多詭異的地方，可要多留意才行！
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,神殿裡跟迷宮一樣，我也不知道地穴赤焰鳳凰的所在確切位置！你一定要打敗牠才行！
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,從拓本的內文來看，這地穴赤焰鳳凰，就是維護祭團的怪物！
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,伊普里司啟示錄一定就掉落在神殿裡，請仔細搜索！
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,迪坎礦坑
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,伊普里司神殿
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,血腥走廊
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,嗯……不錯的交易……你能在危險的凶惡噬血蜈蚣上獲得 20 個戰利品嗎？
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.",在那種情況下…呃，祝你好運！
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,嗯……凶惡噬血蜈蚣要強多了……
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,多虧了您，這區域的萃取會容易得多！
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,嗯……儘管你的水平，危險的凶惡噬血蜈蚣要強得多……
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,從噬血蜈蚣身上收集 $QUEST_END_ITEM_COUNT$ 戰利品並殺死 $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$。
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,礦井底部
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.",您好，如果您在這裡，那是因為您已經擊敗了礦井中所有已知的怪物。我是德卡內，這個礦井的創造者。既然你已經證明了自己，我就可以告訴你礦井底部的真正問題。在一個秘密房間裡，沉睡於很久以前由陰影創造的遠古時代的龍。
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,好運！
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,說實在的，這對於冒險者來說並不是一件容易的事。準備好後再來試試運氣。
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,所以你真的把他們都殺了……非常感謝。
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,從噬血蜈蚣身上收集 30 件背甲並殺死 3 名模範奇昆工頭。
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","要打敗他們，你需要一支裝備精良的隊伍。啊，但是有一個細節我忘了說：你需要 1,000,000 金幣才能打開門，但現在，30 個噬血蜈蚣背甲和 3 個模範奇昆工頭就足夠了。你準備好接受這個挑戰了嗎？"
