Key,English,Traditional_Chinese
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,未知的職業
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,您的角色的技能點數已被重置，請在技能樹視窗中重新分配您的點數。
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,等級 15 之後，必須選擇新職業轉職。
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,非專家職業。
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,專家職業：%s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,專家等級：%d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,非專業職業
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,非進階職業
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,專業職業：%s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,專業等級：%d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,進階職業：%s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,進階職業等級：%d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,技能點數上升。
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,您已經學會了 %s，現在可將技能點數分配給此技能。
TEXTCLIENT_FLYLVLUP,Flying level up!,飛行等級上升！
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,您必須裝備箭矢或相應的符咒或藥瓶才能使用此技能。
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,你以為這裡是哪裡啊！怎麼給我闖進來了！
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,不怕死活的傢伙！
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,我要開始審判你們！
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,不要惹我！
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!",%s 你竟敢在這裡放肆！
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,我要粉碎你們！
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,我要消滅你們！
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,看看我的厲害吧！
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,既然吵醒我睡覺！
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s！ 我和我的斧頭會毀了你！
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,我要讓你們下地獄！
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,%s 技能只能設定為 1 ~ %d 級。
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,不是幻影術的施展狀態。
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,您無法使用技能。
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,因為裝備的物品沒有元素，所以無法使用。
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,目前已有較高等級的技能，無法使用此等級的技能！
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,您必須裝備箭矢或相應的符咒或藥瓶才能使用此技能。
TEXTCLIENT_SKILLWAITTIME,Please wait.,請稍後。
TEXTCLIENT_SKILL_SELF,You use %s.,您使用了 %s。
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,您使用了 %s (%s)。
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s 對您使用了 %s。
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s 對您使用了 %s (%s)。
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,拒絕查看裝備的狀態。
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,您必須重新啟動遊戲，所有變更才會生效。
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,您已經在使用此道具，請在效果消失後再試。
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,因為您的等級太低，您無法使用此物品。 (要求等級：%s)
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,您無法與此物品重複使用。
TEXTCLIENT_COND_USE,Takes effect when player dies.,當死亡時生效。
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d 天
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d 小時
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d 分
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d 秒
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,由於您目前已經是基本能力值的狀態，因此無法重置您的能力值。
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,只有罪犯才能使用這件物品。
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,恢復了 1 點惡名點數。
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,您不屬於任何劇團，或劇團的等級已經到達 10 級。
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.",您無法再疊加此物品，在等級 %d ~ %d 時，最多只能疊加 %d 次。
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,您無法使用此物品，僅適用於等級 %d ~ %d 的角色。
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** 您的經驗值加成增加為#cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,剩餘時間：
TEXTCLIENT_EXP_COUTMSG1,First:,第一：
TEXTCLIENT_EXP_COUTMSG2,Second:,第二：
TEXTCLIENT_EXP_COUTMSG3,Third:,第三：
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,如果您返回死亡的地點回收經驗盒，可恢復部分的經驗。
TEXTCLIENT_NOT_EXPBOX,You can not use it.,您無法使用它。
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,您恢復了因死亡而減少經驗值的 30%。
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,隱形
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,無敵 1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,無敵 2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,禁止玩家移動
TEXTCLIENT_ADMIN_MIGHTY,OneKill,一擊必殺
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,請點擊您想使用 %s 的位置。
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,請點擊您想要召喚怪物的位置。
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,%s 施放已取消。
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,怪物召喚已被取消。
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.",如果要裝備飛行器，您的角色等級必須到達 20 級。
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,您變身時無法飛行。
TEXTCLIENT_UPGRADE_FIRE,Fire,火
TEXTCLIENT_UPGRADE_WATER,Water,水
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,雷
TEXTCLIENT_UPGRADE_WIND,Wind,風
TEXTCLIENT_UPGRADE_EARTH,Earth,地
TEXTCLIENT_RUN,Run,切換成跑步。
TEXTCLIENT_WALK,Walk,切換成走路。
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,您無法將金幣丟棄到地上。
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,您無法將商城物品丟棄到地上。
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,沒有這個物品，任務就無法進行。繼續丟棄物品嗎?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,您無法在飛行中丟棄物品。
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,您無法在交易中丟棄物品。
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,只有翅膀才能在墜落時拯救您。
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,無法使用此商店名稱。
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,您無法在公會戰場中交易。
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,您無法在這區域開啟個人商店。
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,您無法在 NPC 附近開啟個人商店。
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,這家個人商店的所有物品都賣光了。
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,鼓勵點數：%d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,剩下時間
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s 給您鼓勵！
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s 給您情侶鼓勵！
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,您的鼓勵點數增加 1 點了。
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,目前沒有可用的鼓勵點數，請在 %s 分鐘後再試。
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,請選擇一名角色給予鼓勵，只能向您自己以外的角色發送鼓勵。
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,您需要裝備一個收集器。
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.",無法收集，沒有鎖定死亡的礦獸怪物目標。
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,此怪物資源已經被採集完畢了。
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,這是其他玩家獵殺的怪物，所以您無法馬上採集物品。
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,您需要裝備收成手套。
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,您已收成 %s x%d。
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,發現一隻蟲子！殺死它即可獲得額外的莓果。
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.",您目前無法打開，請稍後再試。
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,請先把裝備在頭部的裝備卸下後再使用。
TEXTCLIENT_SHOP_CHOICE,Selected,已選擇
TEXTCLIENT_CHANGE_HAIR,Change your Hair,變更髮型
TEXTCLIENT_SHOP_COST,Price is,費用是
TEXTCLIENT_SHOP_PENYA,Penya.,金幣。
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,您要更改髮型嗎?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,您已對 %s 提出交易請求。
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,該玩家正在交易中。
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,無法在戰鬥中進行交易。
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,交易已被拒絕或取消。
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,無法交易的物品。
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,已按下確認，您無法再新增或移除物品。
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s 確認了交易內容。
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s 已進行最終確認。
TEXTCLIENT_TRADEAGREE,You agreed to trade.,您同意交易。
TEXTCLIENT_TRADEREFUSE,You refused to trade.,您拒絕交易。
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,您無法使用物品。
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,無法被穿洞的物品。
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,此功能仍在開發中。
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,您無法再使用 %s，該物品已過期。
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,您可使用 %s，剩餘 %d 天。
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,%s 的剩餘使用時間為 %d 天。
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,已經超過使用期限的物品。
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,精煉過程中，該物品無法裝備或移動。
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,等級不符，無法註冊。
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,沒有可以放入卡片的空間。
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,嗚…穿洞失敗了…
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,恭喜！穿洞成功了！
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,只有插入卡片的衣服才能使用。
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,您的卡片已成功被移除。
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,無法使用在此物品上。
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,商城物品無法被精煉。
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,錯誤的物品。
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,您可以在武器店的穿洞視窗中使用此物品。
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,您可以在武器店的升級視窗中使用此物品。
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,您可以在防具店的升級視窗中使用此物品。
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,在背包中點擊兩次使用它。
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,該物品無法使用元素精煉。
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,你不能在同一個物品上使用兩個不同的元素。
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,使用錯誤的精煉材料。
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,最高只能升級到 10 級。
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,飾品可以升級到 +20。
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,使用錯誤的精煉材料。
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,精煉的材料不足。
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,嗚…精煉失敗了…
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,恭喜！精煉成功了!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,該武器無法移除元素精煉，請檢查後重試。
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,武器的元素已被移除。
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,此物品會在角色死亡時生效，請問要使用嗎？
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,此物品會重置您的技能，請問要使用嗎？
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,您的技能已重置。
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,您可以在第一次轉職後使用此物品。
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,請先卸下裝備。
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,您無法在卡巴拉斯使用傳送卷軸。
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,您無法在活動區域使用傳送卷軸。
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,您無法在公會戰場中使用傳送卷軸。
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,您無法在競技場中使用風之傳送。
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,轉職後，您的能力值將會重置。您確定要轉職嗎？
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,您已成功轉職為 %s。
TEXTCLIENT_RETURN_USEITEM,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?,使用此物品後，若 4 小時內未放回原位，效果將會消失。您要使用嗎？
TEXTCLIENT_LIMITZONE_USE,Unable to use item in the limit zone.,無法在限制區域內使用此物品。
TEXTCLIENT_ON_EVENT,The '%s' event is underway! Visit %s for event details!,'%s' 活動正在進行中！請訪問 %s 了解更多活動詳情！
TEXTCLIENT_ON_EVENT_DESC,The '%s' event is underway! %s,'%s' 活動正在進行中！%s
TEXTCLIENT_START_EVENT,The '%s' event has just started. Visit %s for event details!,'%s' 活動已開始。請訪問 %s 了解更多活動詳情！
TEXTCLIENT_START_EVENT_DESC,The '%s' event has just started. %s,'%s' 活動剛剛開始。%s
TEXTCLIENT_END_EVENT,The '%s' event is over.,'%s' 活動已經結束了。
TEXTCLIENT_ARENA_DISABLED,Arena is not available on this channel.,此頻道不提供競技場。
TEXTCLIENT_CREATEMON_F_15,Summoning should be used on players that are 15 meters or closer to you.,召喚只能在 15 米內使用。
TEXTCLIENT_CREATEMON_F_AREA,You can not summon there.,您無法在這區域召喚。
TEXTCLIENT_CREATEMON_S,You have summoned %s.,您召喚了 %s。
TEXTCLIENT_PRIORITYSUMMONMOB,This monster was summoned by %s. You cannot attack it.,這個怪物是由 %s 召喚的，您無法攻擊。
TEXTCLIENT_CREATEMON_LIMIT,You cannot summon anymore monsters. Please wait and try again.,您無法再召喚任何怪物。請稍後重試。
TEXTCLIENT_GETPKPOINT,You recovered your Karma points by %d.,您恢復了 %d 點惡名點數
TEXTCLIENT_DECPKPOINT,%d Karma points have been reduced.,您已減少了 %d 點惡名點數。
TEXTCLIENT_PK_MARKETNOUSE,You cannot use stores if your Karma grade is Vicious.,如果您的惡名等級是兇殘的，你不能使用商店。
TEXTCLIENT_PKDEAD,You have been slain by %s.,您被 %s 殺死了。
TEXTCLIENT_GETFAMEPOINT,You gained %d fame points.,您獲得了 %d 點名譽值
TEXTCLIENT_DECFAMEPOINT,You lost %d fame points.,您失去了 %d 名譽值。
TEXTCLIENT_BANKWRONGPASS,Wrong password. Please try again.,密碼錯誤，請再試一次。
TEXTCLIENT_BANKFULL,The bank is full.,銀行已滿。
TEXTCLIENT_PK_LEVEL_GAP,Unable to duel. Level gap is more than 30.,因為等級相差超過 30 級，無法進行決鬥。
TEXTCLIENT_PK_SAFETY_NO,You cannot duel in a safety zone.,您無法在安全區域無法進行決鬥。
TEXTCLIENT_PK_SAME_NO,You can duel only if the other player is in the same place as you.,只有當您與另一名玩家位於相同區域時，才能進行決鬥。
TEXTCLIENT_PK_CHANGEJOB_NO,You can only duel after your 1st job-change.,只有在您第一次轉職之後才能進行決鬥。
TEXTCLIENT_PK_PARTY_LIMIT,You cannot duel with party members.,您無法與同劇團的人決鬥。
TEXTCLIENT_PK_MODE_REJECT,The other player is in duel rejection mode.,對方是拒絕決鬥的狀態。
TEXTCLIENT_DUELNO,%s refused to duel.,%s 拒絕了決鬥申請。
TEXTCLIENT_DUELSTART,Duel with %s started!,您與 %s 之間的決鬥開始了！
TEXTCLIENT_DUELCANCEL,The duel has been cancelled.,決鬥已被取消。
TEXTCLIENT_PK_NO_IPARTYLEADER,You are not the Party leader.,您不是劇團團長。
TEXTCLIENT_PK_NO_UPARTYLEADER,The other member is not the Party leader.,對方不是劇團團長。
TEXTCLIENT_PK_NO_DUEL,You cannot duel with the other player currently.,您目前無法與其他玩家決鬥。
TEXTCLIENT_PDSTART,Duel has started with %s party.,與 %s 劇團的決鬥即將開始。
TEXTCLIENT_PVPLEAVE,"Party duel mode of %s was finished. If you join duel again, you will be penalized according to PK rules.",%s 的劇團決鬥已結束。若再次參與決鬥，將依 PK 規則受罰。
TEXTCLIENT_PDCANCEL,Duel has been cancelled.,已取消劇團決鬥。
TEXTCLIENT_PDVICTORY,You won the party duel.,您在劇團決鬥中勝利了！
TEXTCLIENT_PDLOSE,You lost the party duel.,您在劇團決鬥中失敗了！
TEXTCLIENT_DONOTUSE_SHOP,You cannot use that item while using Hair Stylist or Plastic Surgeon.,使用髮型變更卷軸 / 整容卷軸時，無法使用該物品。
TEXTCLIENT_CASHSHOP_NOACCOUNT,You cannot use the Flyff Shop without account. Please link an account.,因為您沒有帳號，無法使用 Flyff 商店。請綁定帳號。
TEXTCLIENT_CASHSHOP_INVALIDPRODUCT,This product is invalid.,此產品無效。
TEXTCLIENT_CASHSHOP_SERVEROFFLINE,Cannot use Flyff Shop because the server is offline.,因為伺服器離線，無法使用 Flyff 商店。
TEXTCLIENT_CASHSHOP_LACKCASH,You don't have enough money to purchase the item. Reload your account before purchasing.,您的帳號餘額不足，無法購買此商品。請先儲值再購買。
TEXTCLIENT_CASHSHOP_PURCHASEEXCEED,You reached the maximum amount of purchases per character for this product.,您的角色已達到此商品的最大購買次數。
TEXTCLIENT_CASHSHOP_UNKNOWNERROR,"Unknown error, please try again.",未知錯誤，請重試。
TEXTCLIENT_CASHSHOP_PURCHASESUCCESS,Thank you for your purchase! If the inventory is full please make room and login again to receive the item.,感謝您的購買！如果背包已滿，請騰出空間並重新登入以領取物品。
TEXTCLIENT_CASHSHOP_INVALIDPLAYER,The player is invalid and cannot use Flyff Shop.,角色無效，無法使用 Flyff 商店。
TEXTCLIENT_CASHSHOP_TIMEOVER,The operation is taking too much time. Please try again.,操作時間過長，請稍後再試。
TEXTCLIENT_FATHER,#cff0000ff I am your father!#nc,#cff0000ff我是你老爸啦！#nc
TEXTCLIENT_MOTHER,#cff0000ff I am your mother!#nc,#cff0000ff我是你老媽啦！#nc
TEXTCLIENT_COMNOHAVECOM,Cannot cancel because you do not belong to a guild.,因為您不屬於任何公會，所以沒有可解散的公會。
TEXTCLIENT_COMDELNOKINGPIN,Only the guild leader can disband the guild.,只有公會會長才能解散公會。
TEXTCLIENT_GUILDWARREQLV6,Your guild level has to be higher than 5 to declare a guild duel.,您的公會等級必須超過 6 級才能發起公會決鬥。
TEXTCLIENT_GUILDWARSTILLNOWAR,Unable to declare war during guild duel.,公會決鬥中，無法宣戰。
TEXTCLIENT_GUILDWARNOTHINGGUILD,That Guild does not exist.,該公會不存在。
TEXTCLIENT_GUILDWAROTHERLV6,Unable to declare a guild duel. Opposing guild level is below 6.,因為對方的公會等級未到達 6 級，所以無法發起公會決鬥。
TEXTCLIENT_GUILDWARMASTEROFF,The opposing Guild Leader is offline.,對方公會會長已離線。
TEXTCLIENT_GUILDWARMEMBER10,The opposing guild must have at least 10 members.,對方公會必須至少有 10 名成員。
TEXTCLIENT_GUILDWAROTHERWAR,The other guild is already participating in a guild duel.,對方公會正在進行公會決鬥。
TEXTCLIENT_GUILDWARDECLINED,Opposing guild leader declined the duel.,對方公會會長拒絕了決鬥。
TEXTCLIENT_GUILDWARNOFINDGUILD,Cannot find the guild that declared a guild duel.,無法找到宣戰的公會。
TEXTCLIENT_PK_NOFLIGHT_DURING,You cannot duel when only one player is flying.,當其中一名玩家飛行時，您無法進行決鬥。
TEXTCLIENT_GUILDWARERRORDUEL,You cannot duel during a guild duel.,公會決鬥中，無法進行決鬥。
TEXTCLIENT_GUILDWARSTART,A guild duel has started between %s Guild and %s Guild.,%s 公會與 %s 公會之間的決鬥開始了。
TEXTCLIENT_GUILDWARSTILL,A guild duel between %s Guild and %s Guild is in progress.,%s 公會與 %s 公會之間正在進行公會決鬥。
TEXTCLIENT_GUILDWARDOING,You are at war with another guild.,您正在與其他公會交戰。
TEXTCLIENT_SHOUTAGREE,Shout messages allowed,允許大喊
TEXTCLIENT_SHOUTREFUSE,Shout messages refused,不允許大喊
TEXTCLIENT_GUILDWARWIN_MASTER,A Guild Leader has been killed!,公會會長已被擊殺！
TEXTCLIENT_GUILDWARWIN_GIVEUP,Victory! Opponent guild has conceded.,勝利！對方公會認輸了。
TEXTCLIENT_GUILDWARWIN_TIMEUP,Victory by default!,勝利！時間結束。
TEXTCLIENT_GUILDWARWIN_KILLNUM,Victory due to number of opponents killed!,勝利！因擊殺敵方人數過多而獲勝！
TEXTCLIENT_GUILDWARWIN,The guild duel between %s and %s has finished. The Guild %s has won. %s.,%s 公會與 %s 公會之間的公會決鬥已結束。%s 獲勝！%s。
TEXTCLIENT_GUILDWARPEACE,%s and %s have agreed to a truce.,%s 公會與 %s 公會已同意休戰。
TEXTCLIENT_GUILDWARDRAW,The guild duel between %s and %s resulted in a tie.,%s 公會與 %s 公會之間的決鬥打成平手。
TEXTCLIENT_GUILDWARNOETC,You are either not participating in a guild duel or have already given up.,您目前沒有參加公會決鬥或已經是投降狀態。
TEXTCLIENT_GUILDWARGIVEUP,%s of %s Guild has given up.,%s (%s 公會) 已投降。
TEXTCLIENT_GUILDWARPEACEDECLINED,Opposing guild declined the truce.,對方公會已拒絕休戰。
TEXTCLIENT_GUILDWARDEAD,"A warrior of %s Guild, %s, has been killed.",%s 公會的一名戰士 %s 被擊殺。
TEXTCLIENT_DISGUISE_DNT_WING,You cannot use a Trans and Glow item at the same time.,您無法同時使用變身球和輝光效果的物品。
TEXTCLIENT_NOTUSESKILL_ITEMUSE,You used the same item earlier. Try again after its effects have worn off.,您正在使用相同的物品，請等待效果消失後再試。
TEXTCLIENT_COUPLERING_ERR01,You have engraved the name '%s' on this ring. Give it to your sweetheart!,您已在這枚戒指上刻了名字「%s」，把它送給您的愛人吧！
TEXTCLIENT_COUPLERING_CARVE,An engraving reads '%s'. Give it to your sweetheart!,上面刻著'%s'，把它送給您的愛人吧！
TEXTCLIENT_COUPLERING_NOTONLINE,The player with the name engraved on this ring is offline.,在這枚戒指上刻著名字的玩家目前離線。
TEXTCLIENT_COUPLERING_ERR02,You can not teleport to %s from here.,您無法在這裡傳送到 %s 的位置。
TEXTCLIENT_COUPLERING_ERR03,You can not teleport to a player who is flying.,您無法傳送到正在飛行中的玩家位置。
TEXTCLIENT_RANDOMSCROLL_ERROR,This item can only be used on applicable weapons and armor.,此物品只能應用於合適的武器和防具。
TEXTCLIENT_RANDOMSCROLL_CONFIRM,Do you want to apply a random stat upgrade to the following item?\n%s,您想對以下物品進行隨機能力值提升嗎？\n%s
TEXTCLIENT_RANDOMSCROLL_CONFIRM1,This will overwrite the previous random stat upgrade that was applied. Do you want to continue?,這將覆蓋先前的隨機能力值提升。是否繼續？
TEXTCLIENT_RANDOMSCROLL_SUCCESS,%s has been enchanted with %s +%d.,%s 已附加 %s +%d。
TEXTCLIENT_STATE_NOTUSE,You cannot use %s,您無法使用 %s。
TEXTCLIENT_TRADE_NOTUSE,Trading,交易
TEXTCLIENT_TRADE_NOTUSE1,Because the person is trading.,對方正在交易中。
TEXTCLIENT_DIE_NOTUSE,If the person is dead,如果死亡時
TEXTCLIENT_DIE_NOTUSE1,Because the person is dead,對方已死亡
TEXTCLIENT_VENDOR_NOTUSE,On opening a private shop,已開啟個人商店中
TEXTCLIENT_VENDOR_NOTUSE1,Because the person is on opening a private shop,對方正在開啟個人商店中
TEXTCLIENT_ATTACK_NOTUSE,In Combat,戰鬥中
