Key,English,Traditional_Chinese
CLIENT_HELP_INC_000150,Become an Advanced Party,成立巡迴劇團
CLIENT_HELP_INC_000151,When a basic Party’s level reaches 10 it is able to change to an Advanced Party. Simply select the Change button on the Party Menu. Once your Party changes to an Advanced Party you will be able to name your Party. Once you have an Advanced Party you can begin to take advantage of the Skills Tab inside the Party Menu.,巡迴劇團是臨時劇團等級 10 級時，團長可將臨時劇團轉換成巡迴劇團。轉換時，可依巡迴劇團團長的選擇替巡迴劇團取個名稱，也可以使用劇團技能。
CLIENT_HELP_INC_000152,Advanced Party System,巡迴劇團
CLIENT_HELP_INC_000153,Advanced Parties evolve from Basic Parties. They are very beneficial for groups attempting to conquer the most difficult tasks!,以下是巡迴劇團的說明
CLIENT_HELP_INC_000154,Become an Advanced Party,成立巡迴劇團
CLIENT_HELP_INC_000155,When a basic Party’s level reaches 10 it is able to change to an Advanced Party. Simply select the Change button on the Party Menu. Once your Party changes to an Advanced Party you will be able to name your Party. Once you have an Advanced Party you can begin to take advantage of the Skills Tab inside the Party Menu.,巡迴劇團是臨時劇團等級 10 級時，團長可將臨時劇團轉換成巡迴劇團。轉換時，可依巡迴劇團團長的選擇替巡迴劇團取個名稱，也可以使用劇團技能。
CLIENT_HELP_INC_000156,Inviting members to a Party,邀請劇團團員
CLIENT_HELP_INC_000157,"To invite a player, either hold the ALT key and left click on the player or simply right click on the user. After accessing the Player Menu, simply select ""Invite to join party"".",要邀請玩家，請按住 ALT 鍵並左鍵單擊玩家或直接右鍵單擊玩家，進入玩家選單後，選擇“邀請加入劇團”
CLIENT_HELP_INC_000158,Joining an advanced party.,加入巡迴劇團
CLIENT_HELP_INC_000159,Select ACCEPT when you are invited to join a party.,當被邀請加入劇團時，選擇接受。
CLIENT_HELP_INC_000160,Party Exp and Skills,劇團經驗和技能
CLIENT_HELP_INC_000161,The Advanced Party will get stronger as your Party earns Exp which in turn gives the Party Points. These Party Points are then consumed to use Party Skills. The Party Skills and Points are different according to the level of the Party. Only the Party Leader can use the Party Skills.,巡迴劇團會依劇團獲得的經驗值成長。劇團點數會在成長時獲得。使用劇團技能時，點數會被消耗掉。巡迴劇團的技能和點數會隨著劇團等級的提升而增加，只有團長才能使用劇團技能。
CLIENT_HELP_INC_000162,Leave a Party,退出劇團
CLIENT_HELP_INC_000163,"To leave a Party, open the Party Menu and click on the LEAVE button. A Party will be disbanded automatically if everyone leaves the Party.",按下劇團介面裡的『退出』鍵，即可退出劇團。如果每個人都離開劇團，劇團將自動解散。
CLIENT_HELP_INC_000164,Removing a Party member,逐出劇團團員
CLIENT_HELP_INC_000165,"Only the Leader of the Party can remove a Party member. To do this you need to access the Party Menu, select the targeted Party member, and then finally press the Leave Button.",團長在巡迴劇團的介面上選擇團員後，按『踢出』鍵，該團員就會被逐出。
CLIENT_HELP_INC_000166,Changing Party Leader,變更劇團團長
CLIENT_HELP_INC_000167,"To transfer leadership in an Advanced Party the Leader must choose a Party member and click the Transfer button. In case the Leader leaves the party, then the Party member placed next to Leader becomes the Party Leader.",巡迴劇團的團長在選擇團員後，按下交接，就能夠讓該成員接任團長職位。要是劇團團長直接退出劇團時，在劇團界面上團長下方的成員會接任團長職位。
CLIENT_HELP_INC_000168,,
CLIENT_HELP_INC_000169,,
CLIENT_HELP_INC_000170,Advanced Party Skills,巡迴劇團的技能
CLIENT_HELP_INC_000171,Only the Advanced Party Leader can use the Advanced Party Skills. The Advanced Party Skills will be acquired as you reach a certain Party Level. Party Points are consumed to use Skills.,巡迴劇團的技能只有團長可以使用。巡迴劇團的技能會在達到必要等級時，自動出現。使用技能時，某些技能會消耗巡迴劇團的點數。
CLIENT_HELP_INC_000172,Call,集合
CLIENT_HELP_INC_000173,Informs all Party members of the location of the Party Leader. It does not consume any Party Points.,告知所有團員團長的所在位置，使用時不會消耗巡迴劇團點數。
CLIENT_HELP_INC_000174,Blitz,集中攻擊
CLIENT_HELP_INC_000175,Party Leader orders Party members to attack a target. It does not consume any Party Points.,團長可以指定某個攻擊對象後，使用此技能來請團員集中攻擊所指定的對象。使用時不會消耗巡迴劇團點數。
CLIENT_HELP_INC_000176,Retreat,撤退
CLIENT_HELP_INC_000177,Party Leader orders all Party members to retreat. It does not consume any Party Points.,團長可使用此技能來通知團員撤退。使用時不會消耗巡迴劇團點數。
CLIENT_HELP_INC_000179,,
CLIENT_HELP_INC_000180,Precision,狂暴團長
CLIENT_HELP_INC_000181,"Use this ability to gain an almost guaranteed critical hit on your next attack. Available at party level 17, consumes 1 Party Point.",使用此技能後，您的下一次攻擊幾乎必定會造成暴擊。劇團等級 17 可學習，使用時消耗 1 點劇團點數。
CLIENT_HELP_INC_000182,Linked Attack,聲援團長
CLIENT_HELP_INC_000183,"While the Party Leader is attacking a target, damage increase for all Party members attacking the same target. Available at party level 20, consumes 3 Party Points.",劇團 20 級時，就能夠使用。團長攻擊目標時，所有攻擊同一目標的隊員傷害增加。使用時會消耗點劇團 3 點數。
CLIENT_HELP_INC_000184,Lucky Drop,幸運降臨
CLIENT_HELP_INC_000185,"Increases the chance of Masquerpets dropping unique items. Available at party level 25, consumes 5 Party Points.",劇團 25 級時，就能夠使用。使用技能的有效時間內，可增加怪物掉落特殊物品的機率。使用時會消耗 5 點劇團點數。
CLIENT_HELP_INC_000186,Resting,寂靜的祝福
CLIENT_HELP_INC_000187,"Party members recover 1.5 times faster. It the Party Leader is an Assist, Party members recover 1.8 times faster. Available at party level 30, consumes 2 Party Points.",巡迴劇團 30 級時就能使用。讓隊伍成員的恢復量變成 1.5 倍。若團長的職業是神職者則恢復量變成 1.8 倍。使用時會消耗 2 點劇團點數。
CLIENT_HELP_INC_000188,Gift Box,愛的禮物
CLIENT_HELP_INC_000189,"Increases the amount of items dropped by Masquerpets. Available at party level 40, consumes 8 Party Points.",巡迴劇團 40 級時就能使用。使用技能的有效時間內，讓怪物掉落的物品增加。使用時會消耗 8 點劇團點數。
CLIENT_HELP_INC_000190,Jobs and their Skills,各職業技能說明
CLIENT_HELP_INC_000191,This section details the various Jobs in Flyff and all of their corresponding skills. The Skill Menu can be pulled up by pressing the K Key.,接下來為您解說各職業的特徵與技能，技能視窗可以按下 K 鍵開啟。
CLIENT_HELP_INC_000192,Players will receive Skill Points as they Level up their characters.,玩家在角色升級時將獲得技能點。
CLIENT_HELP_INC_000193,These Skill Points can then be assigned to various skills to increase the strength of that particular Skill.,可以將這些技能點分配給各種技能，以增加該技能的強度。
CLIENT_HELP_INC_000194,PH1,見習生
CLIENT_HELP_INC_000195,Vagrants are the basic class everyone in Flyff starts with before they decide on their First Job Change. They use physical attacks and use melee weapons like swords and axes.,見習生是剛開始遊戲時的基本職業。此職業會使用物理攻擊並使用近戰武器，如劍和斧頭。
CLIENT_HELP_INC_000196,Clean Hit,重擊
CLIENT_HELP_INC_000197,"A powerful, downward strike. This skill is available at Level 3 and can be used with any Melee Weapon.",見習生等級 3 級時，可使用的前段技能。將力量集中後，瞬間爆發出威力的單手武器技能。
CLIENT_HELP_INC_000198,Flurry,疾刺連擊
CLIENT_HELP_INC_000199,A rapid stabbing attack that follows a Clean Hit in the Action Slot. This skill is available at Level 5 to Players who have at least 3 Skill Points in Clean Hit and can be used with any Melee Weapon.,在連技欄中，可在接在重擊之後的技能。 該技能在 5 級時，需要在重擊使用 3 個技能點的玩家才可使用，並且可以與任何近戰武器一起使用。
CLIENT_HELP_INC_000200,Over Cutter,破空上斬
CLIENT_HELP_INC_000201,This attack gathers all of the power the vagrant has and unleashes it in a strong upwards finishing blow. Over Cutter completes the combo after Flurry in the Action Slot. This skill is available at Level 10 to Players who have at least 3 Skill Points in Flurry and can be used with any Melee Weapon.,破空上斬在連技欄中需接在疾刺連擊之後才可使用。 該技能在 10 級時，需要在疾刺連擊使用 3 個技能點的玩家才可使用，並且可以與任何近戰武器一起使用。
CLIENT_HELP_INC_000202,Mercenary,勇者
CLIENT_HELP_INC_000203,"Mercenaries prefer to partake in close range combat. The main characteristics of this particular class involve physical strength, and a strong body that is able to withstand attacks.",勇者是擅長近戰的職業，主要特色是擁有強大的力量。此職業主要使用劍、斧類的武器來進行攻擊或使用技能。
CLIENT_HELP_INC_000204,"Powerful and headstrong, the mercenary has both inner and physical strength. Mercenaries will become either a Blade or a Knight.",強大而意志堅定，勇者有內在的力量，也有身體的力量。勇者將轉職成為暗殺者或騎士。
CLIENT_HELP_INC_000205,PH2,月牙斬
CLIENT_HELP_INC_000206,"Strikes the enemy two times, in rapid succession. This skill is available at Level 15 and can be used with any Axe or Sword.",連續攻擊敵人兩次。 該技能在 15 級時可使用，可以與任何斧頭或劍一起使用。
CLIENT_HELP_INC_000207,PH3,旋風斬
CLIENT_HELP_INC_000208,A continuous spinning attack. This skill is available at Level 18 to Players who have at least 4 Skill Points in Slash and can be used with any Axe or Sword.,急速旋轉身體並在空中施展迴旋斬來攻擊目標的單手劍技能，該技能在 18 級時需於在月牙斬使用 4 個技能點的玩家，並且可以與任何斧或劍一起使用。
CLIENT_HELP_INC_000209,PH4,迴旋奇襲
CLIENT_HELP_INC_000210,"A spinning, finishing move. This skill is available at Level 24 to Players who have at least 6 Skill Points in Keenwheel and can be used with any Axe or Sword.",一個旋轉收尾動作，該技能在 24 級時適用於在旋風斬中擁有至少 6 個技能點的玩家，且可與任何斧頭或劍一起使用。
CLIENT_HELP_INC_000211,Special Hit,環震重擊
CLIENT_HELP_INC_000212,A single powerful strike. This skill is available at Level 30 to Players who have at least 8 Skill Points in Blindside and can be used with any Axe or Sword.,一次強力一擊，該技能在 30 級時適用在迴旋奇襲中擁有至少 8 個技能點的玩家，且可與任何斧頭或劍一起使用。
CLIENT_HELP_INC_000213,PH5,嗜血打擊
CLIENT_HELP_INC_000214,Drains life from an enemy. This skill is available at Level 20 to Players who have at least 3 Skill Points in Slash and can be used with any Axe or Sword.,吸取敵人的生命，此技能在 20 級時適用於在月牙斬中具有至少 3 個技能點的玩家，並且可以與任何斧頭或劍一起使用。
CLIENT_HELP_INC_000215,Reflex Hit,吸收反擊
CLIENT_HELP_INC_000216,This Skill absorbs one attack and releases it back at an enemy. This skill is available at Level 25 to Players who have at least 8 Skill Points in Bloody Strike and can be used with any Axe or Sword.,此技能吸收一次攻擊並將其釋放回敵人，此技能適用於 25 級嗜血打擊技能點數至少為 8 點的玩家，可與任何斧或劍一起使用。
CLIENT_HELP_INC_000217,Guillotine,斷魂劍氣
CLIENT_HELP_INC_000218,This attack begins from a short distance and then launches the player at the enemy in a fiery burst. This skill is available at Level 30 to Players who have at least 10 Skill Points in Reflex Hit and can be used with any Axe or Sword.,此攻擊從短距離開始，然後以火爆的方式將玩家發射到敵人身上。此技能在 30 級時適用於吸收反擊技能點至少為 10 點的玩家，並且可以與任何斧或劍一起使用 。
CLIENT_HELP_INC_000219,Protection,盾牌防護
CLIENT_HELP_INC_000220,Increases the defense of a Shield against melee attacks. This skill is available at Level 15 and requires a shield.,增加盾對近戰攻擊的防禦。此技能在 15 級可用，需要盾。
CLIENT_HELP_INC_000221,Pan Barrier,遠矢屏障
CLIENT_HELP_INC_000222,Increases the defense of a Shield against ranged attacks. This skill is available at Level 18 to Players who have at least 3 Skill Points in Protection and requires a shield.,增加盾對遠程攻擊的防禦。該技能在 18 級時適用於具有至少 3 個盾牌防護技能點且需要盾牌的玩家。
CLIENT_HELP_INC_000223,Sneaker,縛敵戰網
CLIENT_HELP_INC_000224,Holds an enemy in place with a net. This skill is available at Level 20 to Players who have at least 10 Skill Points in Pan Barrier and can be used with any Axe or Sword.,用網子將敵人套在原地。該技能等級為 20 級，技能點數至少為 10 技能點遠矢屏障的玩家可以使用該技能，並且可以與任何斧或劍一起使用。
CLIENT_HELP_INC_000225,Empower Weapon,元素賦武
CLIENT_HELP_INC_000226,This Skill strengthens the elemental damage of a weapon. It is not applied if there is no elemental attack power on the weapon. This skill is available at Level 20 to Players who have at least 5 Skill Points in Protection and can be used with any Axe or Sword.,該技能強化武器的元素傷害。如果武器上沒有元素攻擊力，則不適用。該技能在 20 級時可供擁有至少 5 個盾牌防護技能點的玩家使用，並且可以與任何斧或劍一起使用。
CLIENT_HELP_INC_000227,Smite Axe,狂斧戰意
CLIENT_HELP_INC_000228,Increases the attack level of an Axe and gives additional defense. This skill is available at Level 25 to Players who have at least 4 Skill Points in Empower Weapon and can be used with any Axe.,增加斧頭的攻擊等級並提供額外的防禦 該技能在 25 級時適用於在元素賦武中至少有 4 個技能點的玩家，並且可以與任何斧頭一起使用。
CLIENT_HELP_INC_000229,Axe Mastery,斧之精通
CLIENT_HELP_INC_000230,Increases the attack level of an Axe. This skill is available at Level 30 to Players who have at least 9 Skill Points in Smite Axe and can be used with any Axe.,提升斧的攻擊等級。該技能在 30 級時適用於在狂斧戰意中擁有至少 9 點技能點的玩家，並且可以與任何斧頭一起使用。
CLIENT_HELP_INC_000231,Blazing Sword,熾焰劍術
CLIENT_HELP_INC_000232,Increases the attack level and accuracy of a Sword. This skill is available at Level 25 to Players who have at least 4 Skill Points in Empower Weapon and can be used with any Sword.,增加劍的攻擊等級和準度。該技能在 25 級時可供擁有至少 4 點元素賦武技能點的玩家使用，並且可以與任何劍一起使用。
CLIENT_HELP_INC_000233,Sword Mastery,劍之精通
CLIENT_HELP_INC_000234,Increases the attack level of a Sword. This skill is available at Level 30 to Players who have at least 9 Skill Points in Blazing Sword and can be used with any Sword.,增加劍的攻擊等級。該技能在 30 級時適用於擁有至少 9 個熾焰劍術技能點的玩家，並且可以與任何劍一起使用。
CLIENT_HELP_INC_000235,Acrobat,雜技師
CLIENT_HELP_INC_000236,"Acrobats mainly wield long distance weapons such as Bows or Yo-Yos. Using tactics based on speed and accuracy, they are usually able to break anyone willing enough to fight them. Sly and witty, the acrobat is a cunning trickster.",雜技師主要使用長距離武器，如弓箭或溜刃，使用基於速度和準度的戰術，它們通常能擊敗任何願意與他們戰鬥的人。 狡猾而詼諧的雜技師是一個狡猾的騙子。
CLIENT_HELP_INC_000237,"An Acrobat will use MP for Bow Skills and FP for Yo-Yo skills. For universal skills like Dark Illusion, Acrobats use FP. Acrobats will become either a Jester or a Ranger.",雜技師將魔力用於弓箭技能，活力用於溜刃技能。 雜技師使用活力於通用技能像幻影術。 雜技師之後將成為操偶師或浪人。
CLIENT_HELP_INC_000238,Pulling,溜刃牽引
CLIENT_HELP_INC_000239,Pulls a target towards the player. This skill is available at Level 15 to Players and can be used with any Yo-Yo.,將目標拉向玩家。該技能在 15 級時可供玩家使用，並且可以與任何溜刃一起使用。
CLIENT_HELP_INC_000240,Fast Walker,疾行術
CLIENT_HELP_INC_000241,Increases the walking speed of the user for a limited time. This skill is available at Level 18 to Players who have at least 3 Skill Points in Pulling and can be used with any Bow or Yo-Yo.,在有限的時間內增加玩家的步行速度。該技能在 18 級時適用於溜刃牽引技能點數至少為 3 的玩家，並且可以與任何弓或溜刃一起使用。
CLIENT_HELP_INC_000242,Dark Illusion,幻影術
CLIENT_HELP_INC_000243,Turn a character invisible for a short time. This skill is available at Level 30 to Players who have at least 6 Skill Points in Fast Walker and can be used with any Bow or Yo-Yo.,讓角色在短時間內隱形。該技能在 30 級時適用於擁有至少 6 個疾行術技能點的玩家，並且可以與任何弓或溜刃一起使用。
CLIENT_HELP_INC_000244,Perfect Block,絕對格擋
CLIENT_HELP_INC_000245,Block rate will be increased. This skill is available at Level 45 to Players who have at least 8 Skill Points in Dark Illusion and can be used with any Bow or Yo-Yo.,格擋率將提高，該技能在 45 級適用於擁有至少 8 個幻影術技能點的玩家，並且可以與任何弓或溜刃一起使用。
CLIENT_HELP_INC_000246,Slow Step,遲滯步伐
CLIENT_HELP_INC_000247,You have a chance to decrease the moving speed of enemy. This skill is available at Level 15 and can be used with any Yo-Yo.,你有機會降低敵人的移動速度。該技能在 15 級時可用，並且可以與任何溜刃一起使用。
CLIENT_HELP_INC_000248,Yo-Yo Mastery,溜刃精通
CLIENT_HELP_INC_000249,Increases Yo-Yo damage. This skill is available at Level 20 to Players who have at least 3 Skill Points in Slow Step and can be used with any Yo-Yo.,增加溜刃的傷害。該技能在 20 級時適用至少有 3 個遲滯步伐技能點的玩家，並且可以與任何溜刃一起使用。
CLIENT_HELP_INC_000250,Snatch,強奪
CLIENT_HELP_INC_000251,Steals Penya from the target; can only be used while in Dark Illusion from behind target. This skill is available at Level 35 to Players who have at least 8 Skill Points in Yo-Yo Mastery and can be used with any Yo-Yo.,從目標搶奪金幣；只能在目標背後使用幻影術中搶奪。該技能在 35 級時適用於擁有至少 8 個溜刃精通技能點的玩家，並且可以與任何溜刃一起使用。
CLIENT_HELP_INC_000252,Deadly Swing,致命擺擊
CLIENT_HELP_INC_000253,A critical attack that has a chance to cause the enemy to bleed. This skill is available at Level 50 to Players who have at least 10 Skill Points in Snatch and can be used with any Yo-Yo.,使出一次致命攻擊，並有機會讓敵人進入流血狀態。此技能於角色等級 50 開放，需先在強奪投入至少 10 點技能點，且可搭配任何溜刃使用。
CLIENT_HELP_INC_000254,Cross Line,十字爆氣
CLIENT_HELP_INC_000255,Gather energy into your Yo-Yo in order to strike an enemy with a powerful attack that has the chance to stun your target. This skill is available at Level 30 to Players who have at least 8 Skill Points in Yo-Yo Mastery and can be used with any Yo-Yo. .,將能量集中在溜刃中，以強大的攻擊力攻擊敵人，並有機會擊暈目標。此技能 30 級時且玩家必須至少投入 8 個技能點在溜刃精通上，可以用在任何溜刃上。
CLIENT_HELP_INC_000256,Counterattack,逆襲
CLIENT_HELP_INC_000257,Evade the enemy's next attack and strike back with an attack of your own. This skill is available at Level 40 to Players who have at least 10 Skill Points in Cross Line and can be used with any Yo-Yo.,躲避敵人的下一次攻擊並用自己的攻擊進行反擊。 該技能在 40 級時適用於擁有至少 10 個十字爆氣技能點的玩家，並且可以與任何溜刃一起使用。
CLIENT_HELP_INC_000258,Junk Arrow,亂箭射殺
CLIENT_HELP_INC_000259,This skill shoots four arrows very quickly but with reduced accuracy. This skill is available at Level 15 and can be used with any Bow.,該技能射出速度非常快的四支箭，但準度會降低。 該技能在 15 級時可用，可以與任何弓一起使用。
CLIENT_HELP_INC_000260,Bow Mastery,弓術精通
CLIENT_HELP_INC_000261,Increases Bow damage. This skill is available at Level 20 to Players who have at least 5 Skill Points in Junk Arrow and can be used with any Bow.,增加弓的傷害，該技能在 20 級時可供擁有至少 5 個亂箭射殺技能點的玩家使用，並且可以與任何弓一起使用。
CLIENT_HELP_INC_000262,Silent Shot,匿影射擊
CLIENT_HELP_INC_000263,Delivers a powerful sneak attack to the target if you are in Dark Illusion. This skill is available at Level 30 to Players who have at least 4 Skill Points in Bow Mastery and can be used with any Bow.,如果你處於幻影術中，會對目標進行強大的偷襲。 該技能在 30 級時可供擁有至少 4 個弓術精通技能點的玩家使用，並且可以與任何弓一起使用。
CLIENT_HELP_INC_000264,Auto Shot,連發箭
CLIENT_HELP_INC_000265,Attacks four times in succession without missing. Each hit is slightly less damaging than a hit from Junk Arrow. This skill is available at Level 45 to Players who have at least 9 Skill Points in Silent Shot and can be used with any Bow.,連續攻擊四次不失手。每次擊中的傷害都略低於亂箭射殺的擊中。 該技能在 45 級時適用於在擁有至少有 9 點匿影射擊技能點的玩家，並且可以與任何弓一起使用。
CLIENT_HELP_INC_000266,Aimed Shot,狙擊
CLIENT_HELP_INC_000267,A carefully aimed shot that has a chance to deal double damage to the target. This skill is available at Level 35 to Players who have at least 5 Skill Points in Bow Mastery and can be used with any Bow.,精心瞄準的射擊，有機會對目標造成雙倍傷害。該技能在 35 級時可供擁有至少 5 個弓術精通技能點的玩家使用，並且可以與任何弓一起使用。
CLIENT_HELP_INC_000268,Arrow Rain,箭雨
CLIENT_HELP_INC_000269,A rain of arrows that will fall on all enemies in a wide circle around your target. This skill is available at Level 50 to Players who have at least 5 Skill Points in Aimed Shot and can be used with any Bow.,箭雨將落在目標周圍大範圍內的所有敵人身上。 該技能在 50 級時適用於狙擊技能點數至少為 5 的玩家，並且可以與任何弓一起使用。
CLIENT_HELP_INC_000270,Assist,神職者
CLIENT_HELP_INC_000271,"The Assist is the priest or medic of Flyff. The two primary builds for this job are a Full Support healer or a Buff Warrior. Both have the same skills to chose from. Where the Healer will need a partner to level, the Warrior can self-buff and fight alone.",擁有保護其他角色能力的職業。神職者可細分為加持系與攻擊系。加持系也就是輔助型，主要使用的武器是法棒。而攻擊系的神職者必須使用拳套來進行近身攻擊。
CLIENT_HELP_INC_000272,The Assist may chose from Ringmaster or Billposter when the times comes to progress into a second Job.,當轉職進入第二個職業時，神職者可以從守護者或爆咒師中來選擇。
CLIENT_HELP_INC_000273,Heal,治癒術
CLIENT_HELP_INC_000274,"Primary healing spell, which recovers a portion of the target's HP. This skill is available at Level 15 and can be used with any Stick.",主要治療法術，可以恢復目標的一部分生命。該技能在 15 級時可用，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000275,Patience,生命的祝福
CLIENT_HELP_INC_000276,Increases the target’s maximum HP. This skill is available at Level 18 to Players who have at least 3 Skill Points in Heal and can be used with any Stick.,增加目標的最大生命。該技能在 18 級時適用於擁有至少 3 個治癒術技能點的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000277,Resurrection,復活術
CLIENT_HELP_INC_000278,"Revives a dead Player, but only grants a portion of their HP. This skill is available at Level 20 to Players who have at least 4 Skill Points in Patience and can be used with any Stick.",復活死去的玩家，但只給予他們的一部分生命。該技能在 20 級時適用於擁有至少 4 點生命的祝福技能點的玩家使用，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000279,Circle Healing,聖環治癒
CLIENT_HELP_INC_000280,Heals Party Members within a specified range of yourself. This skill is available at Level 25 to Players who have at least 4 Skill Points in Resurrection and can be used with any Stick.,治療自己指定範圍內的劇團成員。該技能在 25 級時適用於擁有至少為 4 復活術技能點數的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000281,Prevention,千鈞一髮
CLIENT_HELP_INC_000282,This spell will automatically recover all of your HP if you drop below 10% HP. This skill is available at Level 30 to Players who have at least 4 Skill Points in Circle Healing and can be used with any Stick.,如果您的生命低於 10%，此法術將自動恢復您的所有生命。此技能在 30 級時適用於擁有至少 4 個聖環治癒技能點的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000283,Quick Step,風精之舞
CLIENT_HELP_INC_000284,"Increases the target’s walking speed. The higher the level, the faster the target walks. This skill is available at Level 20 to Players who have at least 3 Skill Points in Heal and can be used with any Stick.",增加目標的行走速度，等級越高，向目標走得越快。 該技能在 20 級時可供擁有至少 3 點治癒術技能點的玩家使用，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000285,Haste,風精的祝福
CLIENT_HELP_INC_000286,Increases the attack speed of a target Player. This skill is available at Level 25 to Players who have at least 3 Skill Points in Quick Step and can be used with any Stick.,增加目標玩家的攻擊速度。該技能在 25 級時適用於至少有 3 個風精之舞技能點的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000287,Cat's Reflex,靈敏術
CLIENT_HELP_INC_000288,Increases the Evasion rate of a target Player. This skill is available at Level 30 to Players who have at least 4 Skill Points in Haste and can be used with any Stick.,增加目標玩家的閃避率，該技能在 30 級時適用於至少有 4 個風精的祝福技能點數的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000289,Cannon Ball,敏捷術
CLIENT_HELP_INC_000290,Increases the DEX of a target Player. This skill is available at Level 35 to Players who have at least 4 Skill Points in Cat's Reflex and can be used with any Stick.,增加目標玩家的敏捷。該技能在 35 級時適用於至少有 4 個靈敏術技能點數的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000291,Mental Sign,心智符印
CLIENT_HELP_INC_000292,Increases the INT of a target Player. This skill is available at Level 18 to Players who have at least 3 Skill Points in Heal and can be used with any Stick.,增加目標玩家的智力，此技能在 18 級時適用於至少有 3 點治癒術技能點的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000293,Heap Up,體魄強化
CLIENT_HELP_INC_000294,Increases the STA of a target Player. This skill is available at Level 20 to Players who have at least 4 Skill Points in Mental Sign and can be used with any Stick.,增加目標玩家的體力，該技能在 20 級時適用於擁有至少有 4 個心智符印技能點的玩家，並且可以與任何魔法棒一起使用。。
CLIENT_HELP_INC_000295,Beef Up,神力祝福
CLIENT_HELP_INC_000296,Increases the STR of a target Player. This skill is available at Level 25 to Players who have at least 4 Skill Points in Heap Up and can be used with any Stick.,增加目標玩家的力量，該技能在 25 級時適用於擁有至少有 4 個體魄強化技能點的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000297,Accuracy,第三眼
CLIENT_HELP_INC_000298,Increases the accuracy of a target player. This skill is available at Level 30 to Players who have at least 4 Skill Points in Beef Up and can be used with any Stick.,提高目標玩家的命中率，該技能在 30 級時適用於擁有至少 4 個神力祝福技能點的玩家，並且可以與任何魔法棒一起使用。
CLIENT_HELP_INC_000299,Temping Hole,破空直拳
CLIENT_HELP_INC_000300,"A powerful, straight punch that strikes the enemy with a concentrated attack. This skill is available at Level 20 to Players who have at least 3 Skill Points in Heal and can be used with any Knuckle.",集中攻擊敵人強有力的直拳，該技能在 20 級時可供擁有至少 3 點治癒術技能點的玩家使用，並且可與任何拳套一起使用。
CLIENT_HELP_INC_000301,Stone Hand,石拳重擊
CLIENT_HELP_INC_000302,Physical attacks gain the chance to stun the target. This skill is available at Level 25 to Players who have at least 4 Skill Points in Temping Hole and can be used with any Knuckle.,物理攻擊有機會擊暈目標，該技能在 25 級時適用於至少擁有 4 個破空直拳技能點的玩家，並且可以與任何拳套一起使用。
CLIENT_HELP_INC_000303,Burst Crack,爆震術
CLIENT_HELP_INC_000304,Smashes the ground and inflicts damage to enemies within the surrounding area. This skill is available at Level 28 to Players who have at least 4 Skill Points in Stone Hand and can be used with any Knuckle.,猛擊地面，對周圍範圍內的敵人造成傷害。此技能於角色等級 28 開放，需先在石拳重擊投入至少 4 點技能點，且可搭配任何拳套使用。
CLIENT_HELP_INC_000305,Power Fist,三重勁拳
CLIENT_HELP_INC_000306,A concentrated powerful strike. This skill is available at Level 35 to Players who have at least 4 Skill Points in Burst Crack and can be used with any Knuckle.,集中的強力一擊，該技能在 35 級時適用於至少擁有 4 個爆震術技能點的玩家，並且可以與任何指拳套一起使用。
CLIENT_HELP_INC_000307,Magician,魔法使
CLIENT_HELP_INC_000308,Magicians control powerful elemental magic with the use of wands or staves. Magicians benefit from high intelligence.,魔法使能藉由魔杖或法杖操控強大的元素魔法。高智力屬性可讓魔法使獲得更大優勢。
CLIENT_HELP_INC_000309,Magicians will be able to advance in their Jobs to become either an Elementor or a Psykeeper.,魔法使將能夠在他們的職業中取得進階，成為研術者或念力師。
CLIENT_HELP_INC_000310,Mental Strike,念能衝擊
CLIENT_HELP_INC_000311,Deals non elemental magic damage to the target. Damage dealt varies by the difference of INT between the caster and the target. This skill is available at Level 15 and can be used with any Wand or Staff.,對目標造成非魔法傷害，造成的傷害因施法者和目標之間的智力差異而異，該技能在 15 級時可用，可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000312,Flame Ball,灼炎球
CLIENT_HELP_INC_000313,Strikes at the enemy with a ball of flame. This skill is available at Level 18 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,用火球攻擊敵人，該技能在 18 級時適用於至少擁有 3 個念能衝擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000314,Flame Geyser,炎柱噴發
