Key,English,Traditional_Chinese
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.",[[左鍵點選|點選]] 其他玩家會開啟 #b互動選單#nb。\n\n選項包含交易、加入好友、邀請入劇團、邀請入公會、跟隨、決鬥與應援。\n\n在 PK 頻道中也可以選擇攻擊。
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,角色選單
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.",#b#cff0000ff■ 角色選單#nb#nc\n當你 [[#cffff0000左鍵點選#nc其他|#cffff0000點選#nc另一名]] 玩家，選單中有各種選項：交易，加入聯絡人，招募團員，跟隨，查看裝備和鼓勵，點選你所需要的吧。
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],你解鎖了#b第一個技能#nb呢！\n\n[[按下 'K'|點選主選單中的技能]] 來開啟#b技能樹#nb視窗。\n\n#cffff0000 完成條件：[[熱鍵 'K'|開啟技能視窗]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,現在 [[點選|點選]] #b#cff2fbe6d重擊#nc#nb的技能圖示。\n\n使用#b + #nb分配技能點到技能上，記得在分配完成後按下#b分配完成#nb。\n\n#cffff0000 完成條件：使用技能點
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,你已經準備好#b使用技能#nb了。\n\n將#b#cff2fbe6d重擊#nc#nb的技能圖示拖到#b快捷欄#nb上。\n\n[[點選|點選]] 你想要#b攻擊#nb的怪物，然後 [[點選|點選]] 技能攻擊\n\n#cffff0000 完成條件：使用技能
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],你解鎖了#b第二個技能#nb呢。\n\n你可以使用#b[[連技系統|連技系統]]#nb來連續發動技能。\n\n[[雙擊在技能樹中的技能圖示，或者將他拖到連技系統的空欄中。|點選技能視窗的#b加入連技#nb就會自動追加到連技欄中]]。\n\n#cffff0000 完成條件：追加技能到 [[連技欄|連技欄]]
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[點選左方的 S 圖示連續發動技能，你也可以使用快捷鍵 'C'。|點選#b連技#nb來連續發動技能]]\n\n#cffff0000 完成條件：使用 [[連技|連技]]
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]",離開城鎮？那你肯定會和#b怪物戰鬥#nb的！\n\n如果你想查看你的角色#b狀態#nb[[按下 'T' 查看你的狀態視窗|只要看到你螢幕的左上方]]。\n\n你會看到#b生命，魔力，活力，和 Exp#nb 等狀態資訊。[[\n\n#cffff0000 完成條件：熱鍵 'T'|]]
TUTORIAL_STATUS_TITLE,Status Window,屬性視窗
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]",#b#cff0000ff■ 狀態視窗#nb#nc\n你可以查看你的生命，魔力，活力，Exp 等狀態。[[\n快捷鍵 T.|]]
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,還在一個人狩獵？那麼試試和其他玩家#b組成劇團#nb吧。\n\n與隊友一起將會更容易的擊殺強大的怪物。\n\n使用\n#cffff0000/partyinvite 玩家名稱\n#nc 來邀請劇團成員吧。\n\n你的劇團將從臨時劇團開始，持續擊殺怪物讓你的劇團升級吧。
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],你可以 [[按下 'P'|點選左方的#b劇團#nb]] 開啟劇團視窗。\n\n你可以查看劇團成員的等級還有職業。\n\n#cffff0000 完成條件：[[熱鍵 'P'|開啟劇團視窗]]
TUTORIAL_PARTY_TITLE,Party,劇團
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]",#b#cff0000ff■ 劇團#nb#nc\n劇團最少需要兩名玩家，劇團成員可以攻擊同一個怪物並撿起道具，周遭的成員將會共享被擊殺怪物的經驗值，劇團團長可以更改物品分配和經驗值分配的模式。\n擊殺怪物可以提升劇團等級，臨時劇團達到 10 級後可以更改為巡迴劇團，升級之後團長可以使用劇團技能。\n你可以 [[右鍵點選|點選]] 其他玩家#i招募團員#ni邀請進你的劇團，或者在聊天視窗輸入 #cffff0000/partyinvite [玩家名稱]#nc。\n\n#b#cff0000ff■ 劇團視窗#nb#nc 你可以在這看到成員資訊和劇團設定。[[\n快捷鍵 P|]]
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,看來你準備好#b戰鬥#nb了！\n\n[[點選|點選]] 怪物，然後再次 [[點選|點選]] 就會開始攻擊了。別忘記當你的生命條減少的時候使用#b食物#nb來恢復的所受到的傷害不然你可能會#b死亡#nb.\n\n當你想#b取消攻擊#nb的時候 [[點選|點選]] 地面就好，祝好運！
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.",遊戲進行時間，每經過 1 小時就可以獲得鼓勵點數。\n選擇其它的角色在動作視窗 (熱鍵 O) 的加油圖示或透過 Alt +點選滑鼠左鍵時，在出現的選單上能夠給予加油。\n受到加油的角色在 10 分內，經驗值會增加 5%
CLIENT_TUTORIAL_TITLE_000016,Cheer,應援
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.",#b#cff0000ff■ 鼓勵#nb#nc\n每次持續遊戲 1 個小時，角色可以得到鼓勵點數。選擇其它的角色，透過在動作視窗 (快捷鍵為 O) 的鼓勵圖示或 Alt +滑鼠左鍵所出現的鼓勵選項，就能給予對方鼓勵。得到應援的角色在 10 分內，經驗值會加 5%。
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window",在物品欄內保管道具的空間不足嗎？不用太擔心。\n到各城鎮裡找城鎮服務處 NPC 後，可以使用銀行。點選城鎮服務處 NPC 的保管選單後即可。\n布拉里斯鎮的城鎮服務處 NPC 就在西邊。\n\n#cffff0000 完成條件：開啟銀行。
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,保管方法
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,#b#cff0000ff■ Bank#nb#nc\n你可點選每個村莊公共委託中心的 NPC 來使用銀行。點選公共委託中心 NPC 的存款選單。
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,你有一個新的任務！\n\n與#b#cffa0a0ff%s#nc#nb 交談來開始任務#b%s#nb！\n\n檢查地圖並跟的頭頂上的#b箭#nb。
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,做得好！你已完成 #b「%s」#nb 任務！\n\n現在請與 #b#cffa0a0ff%s#nc#nb 對話，#b領取你的獎勵#nb，並繼續展開冒險吧。\n\n查看地圖並#b跟隨你頭上的箭頭#nb前進。
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,這個任務需要你獵殺#b#cffc32f07%dx#nc %s#nb!\n\n檢查地圖並跟著頭頂上的#b箭#nb 去完成它。
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,這個任務需要你收集#b#cffc32f07%dx#nc %s#nb!\n\n查看地圖並跟著頭頂上的#b箭#nb 到達該區域。\n\n然後找到並#b[[點選|觸碰]] 物品#nb 從地上撿起它們。
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,這個任務需要你從 #b%dx#nb 身上收集 #b#cffc32f07%s#nc %s#nb！\n\n查看地圖，並跟著頭頂上的#b箭頭#nb前往該區域。\n\n接著#b擊敗怪物#nb來收集這些物品。
