Key,English,Filipino
TUTORIAL_GUILD_TEXT,"A #bGuild#nb is a bigger community than a Party and can be created by the #b#cffa0a0ff[Public Office] Helena#nc#nb when you reach level 40.\n\nEach tab's details are as follows:\nInfo tab provides general info about the guild and notice, \nMember tab manages Guild members.\n\n#cffff0000Clear Condition: [[Hot Key 'G'|Open Guild window]]","Ang #bGuild#nb ay mas malaking komunidad kaysa Party at pwede itong gawin sa pamamagitan ni #b#cffa0a0ff[Public Office] Helena#nc#nb kapag umabot ka sa level 40.\n\nGanito ang laman ng bawat tab:\nAng Info tab ay nagpapakita ng pangkalahatang impormasyon tungkol sa guild at notice, \nang Member tab naman ay para sa pamamahala ng mga miyembro ng Guild.\n\n#cffff0000Kinakailangang Gawin: [[Hot Key 'G'|Buksan ang Guild window]]"
TUTORIAL_MESSENGER_TEXT,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.,Pwede mong gamitin ang #bMessenger#nb Window para tingnan kung online ang mga kaibigan mo at makipag-chat sa kanila. Huwag kalimutang idagdag ang #bmga kaibigan#nb mo sa messenger.
TUTORIAL_MESSENGER_TITLE,Messenger,Messenger
TUTORIAL_MESSENGER_CONTENT,"#b#cff0000ff■ Messenger#nb#nc\nYou can check for log in status of registered players, channel and you can use chat easily. To register player [[click on|touch]] + button on the messenger window, then enter the character name that you want to register.[[\nShortcut key is E.|]]","#b#cff0000ff■ Messenger#nb#nc\nMakikita mo rito kung naka-log in ang mga rehistradong player, kung anong channel sila naroon, at madali ka ring makakapag-chat. Para magdagdag ng player, [[i-click|i-tap]] ang + button sa messenger window, pagkatapos ay ilagay ang pangalan ng karakter na gusto mong idagdag.[[\nShortcut key is E.|]]"
TUTORIAL_TRADE_TEXT,"You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu.","Pwede kang gumamit ng #b1 on 1 trade#nb para magpalitan ng items at Penya. [[I-left click lang ang isang|I-tap lang ang isa pang]] player, tapos piliin ang #b'Trade'#nb mula sa menu."
TUTORIAL_TRADE_TITLE,Trade,Kalakal
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.","#b#cff0000ff■ 1:1 Trade#nb#nc\nIto ay paraan ng pakikipagpalitan kung saan nagpapalitan kayo ng items o Penya ng ibang karakter. [[#cffff0000I-left click#nc ang ibang|#cffff0000I-tap#nc ang isa pang]] karakter at piliin ang Trade menu. Tatanungin nito ang kabilang karakter kung gusto niyang makipag-trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nPwede mong ibenta ang items mo sa ibang player. Kapag [[pinindot mo|tinap mo]] ang Start button, lalabas ang menu at kapag pinili mo ang private shop, lalabas ang private shop window. Pwede mong ilagay ang pangalan ng shop at ang mga item na gusto mong ibenta, tapos [[i-click|i-tap]] ang OK button para simulan ang private shop. Kung may NPC na malapit sa iyo, hindi magbubukas ang private shop."
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,May mga item ka bang hindi na kailangan? Magbukas ng #bprivate shop#nb at ibenta ang mga ito sa ibang players!\n\n[[I-click ang Menu button at piliin ang Private Shop sa menu|I-tap ang Private Shop button sa itaas]].\n\n#cffff0000Kinakailangang Gawin: Buksan ang Private Shop window
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.","Kapag [[nag-left click ka sa|tinap mo ang]] ibang player, lalabas ang #bcontextual menu#nb.\n\nKasama sa mga option ang Trade, Add to Messenger, Party Invite, Guild Invite, Follow, Duel, at Cheer. \n\nAvailable rin ang Attack sa PK channels."
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,Menu ng Karakter
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.","#b#cff0000ff■ Character Menu#nb#nc\nKapag [[#cffff0000nag-left click#nc ka sa ibang|#cffff0000tinap mo ang isa pang#nc]] karakter, iba't ibang menu ang lalabas. Kasama rito ang Trade, Add to messenger, Invite to party, Follow, View equipment, at Aid, kaya gamitin mo ito kapag kailangan mo."
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],Na-unlock mo na ang #buna mong skill#nb!\n\n[[Pindutin ang 'K'|I-tap ang Skills sa main menu]] para buksan ang #bSkill tree#nb window.\n\n#cffff0000Kinakailangang Gawin: [[Hot Key 'K'|Buksan ang Skill window]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,Ngayon [[i-click|i-tap]] ang icon ng skill na #b#cff2fbe6dClean Hit#nc#nb.\n\nGamitin ang #b+ button#nb para maglagay ng skill points sa skill at ang #bFinish#nb button para kumpirmahin ang mga pagbabago.\n\n#cffff0000Kinakailangang Gawin: Gumamit ng skill points
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,Handa ka na ngayong #bgamitin ang skill#nb.\n\nI-drag ang icon ng #b#cff2fbe6dClean Hit#nc#nb papunta sa #bQuick Slot#nb.\n\n[[I-click|I-tap]] ang monster na gusto mong #batakihin#nb at [[i-click|i-tap]] ang skill icon para gamitin ito.\n\n#cffff0000Kinakailangang Gawin: Gumamit ng skill
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],Na-unlock mo na ang #bikalawa mong skill#nb.\n\nPwede mong gamitin ang #b[[Action Slot|Combo Bar]]#nb para magpakawala ng sunod-sunod na skill.\n\n[[I-double click ang skill icon sa Skill tree window o i-drag ito sa Action Slot para maidagdag ang skill sa Action Slot.|I-tap ang #bAdd to Combo#nb button sa Skill window para maidagdag ang skill sa combo bar.]]\n\n#cffff0000Kinakailangang Gawin: Magdagdag ng skill sa [[Action Slot|Combo Bar]]
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[I-click ang S icon sa kaliwa ng Action Slot para paganahin ang sunod-sunod na skill. Pwede mo ring gamitin ang shortcut key na 'C'.|I-tap ang #bCombo#nb button para paganahin ang sunod-sunod na skill.]]\n\n#cffff0000Kinakailangang Gawin: Gamitin ang [[Action Slot|Combo Bar]]
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]","Aalis ka na ba ng bayan? Lalaban ka na sa #bmga halimaw#nb!\n\nKung gusto mong tingnan ang #bstatus#nb ng karakter mo, [[pindutin ang 'T' para buksan ang status window|tingnan mo lang ang kaliwang itaas ng screen]].\n\nMakikita mo rito ang #bHP, MP, FP, at Exp#nb.[[\n\n#cffff0000Kinakailangang Gawin: Hot Key 'T'|]]"
TUTORIAL_STATUS_TITLE,Status Window,Window ng Status
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]","#b#cff0000ff■ Status Window#nb#nc\nMakikita mo rito ang HP, MP, FP, at Exp ng karakter mo.[[\nShortcut key is T.|]]"
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,Hirap ka bang mang-hunt mag-isa? Kung gano'n #bgumawa ka ng party#nb kasama ang iba.\n\nMas madali ninyong mapapatay ang boss monsters kapag kasama mo ang party members mo.\n\nGamitin ang\n#cffff0000/partyinvite CharacterName\n#nc para mag-imbita ng party member.\n\nNagsisimula ka sa basic party at tataas ang level nito habang mas matagal kayong nangangaso nang magkakasama.
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],Makikita mo ang impormasyon tungkol sa Party mo sa party window sa pamamagitan ng [[pagpindot sa 'P'|pag-tap sa #bParty#nb sa kaliwa]].\n\nMakikita mo rito ang level at class ng party members mo.\n\n#cffff0000Kinakailangang Gawin: [[Hot Key 'P'|Buksan ang Party window]]
TUTORIAL_PARTY_TITLE,Party,Partido
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]","#b#cff0000ff■ Party#nb#nc\nAng Party ay grupo na binubuo ng hindi bababa sa 2 players. Ang mga player sa Party ay pwedeng umatake sa iisang monster at pumulot ng item ng isa't isa. Ang mga player na magkalapit ay naghahati sa Exp points na nakukuha mula sa mga natalong monster. Pwedeng ayusin ng Party Leader ang hatian ng item at Exp.\n Kapag sama-sama kayong pumapatay ng monster, tumataas ang level ng Party. Kapag umabot ang Party Level sa level 10, pwede na itong gawing Advanced Party para makapagbigay ng espesyal na skills sa Party Leader.\n Pwede kang mag-imbita ng ibang player sa party mo sa pamamagitan ng [[pag-right click|pag-tap]] sa kanilang karakter at pagpili ng #iInvite to Party#ni, o sa pag-type ng #cffff0000/partyinvite [character name]#nc sa chat.\n \n #b#cff0000ff■ Party window#nb#nc Dito mo makikita ang impormasyon tungkol sa Party Members, pati na rin ang Party Settings.[[\n Shortcut key is P.|]]"
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,Nasa iyo na ang lahat para #blumaban#nb ngayon!\n\n[[I-click|I-tap]] ang monster para piliin ito. Pagkatapos [[i-click|i-tap]] mo ulit ito para umatake. Huwag kalimutang gumamit ng #bfood items#nb para maibalik ang hit points mo kapag mababa na ang HP bar mo kung hindi ay maaari kang #bmamatay#nb.\n\n[[I-click|I-tap]] ang lupa kung gusto mong #bihinto ang pag-atake#nb. Good luck!
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.","Kumukuha ka ng 1 Cheer Point bawat oras na naglalaro ka ng Flyff.\nPara mag-cheer ng ibang player, piliin ang kanilang karakter at i-click ang Cheer icon sa Emotes window (Hotkey: O). Pwede mo ring i-click ang malapit na karakter at piliin ang Cheer mula sa interaction menu.\nAng mga na-cheer na karakter ay makakakuha ng +5% EXP sa loob ng 10 minuto."
CLIENT_TUTORIAL_TITLE_000016,Cheer,Aluin
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.","#b#cff0000ff■ Cheer#nb#nc\nKumukuha ka ng 1 Cheer Point bawat oras na naglalaro ka. Para mag-cheer ng ibang player, piliin ang kanilang karakter at i-click ang Cheer icon sa Emotes window (Hotkey: O). Pwede mo ring i-click ang malapit na karakter at piliin ang Cheer mula sa interaction menu. Ang mga na-cheer na karakter ay makakakuha ng +5% EXP sa loob ng 10 minuto."
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window","Wala nang espasyo ang imbentaryo mo? Huwag mag-alala.\nPwede mong gamitin ang Bank sa pamamagitan ng pakikipag-usap sa [Public Office] NPC sa bawat bayan. Siguraduhing i-click ang Deposit mula sa NPC menu.\nMakikita mo ang NPC sa Flaris sa bandang timog, katabi ni Julia sa mailbox.\n\n#cffff0000Kinakailangang Gawin: Buksan ang Bank Window"
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,Paraan ng Deposito
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,#b#cff0000ff■ Bank#nb#nc\nPwede mong gamitin ang bank sa pamamagitan ng pag-click sa public office NPC sa bawat baryo. I-click ang deposit menu mula sa public office NPC.
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,May bago kang quest!\n\nKausapin si #b#cffa0a0ff%s#nc#nb para simulan ang quest na #b%s#nb!\n\nTingnan ang mapa at sundan ang #barrow sa ibabaw ng ulo mo#nb.
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,Magaling! Natapos mo na ang quest na #b'%s'#nb!\n\nNgayon kausapin si #b#cffa0a0ff%s#nc#nb para #bkunin ang rewards mo#nb at ipagpatuloy ang adventure mo.\n\nTingnan ang mapa at #bsundan ang arrow#nb sa itaas mo para mahanap ang daan.
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,Kailangan mong patayin ang #b#cffc32f07%dx#nc %s#nb para sa quest na ito!\n\nTingnan ang mapa at sundan ang #barrow sa ibabaw ng ulo mo#nb para marating sila.
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,Kailangan mong kumuha ng #b#cffc32f07%dx#nc %s#nb para sa quest na ito!\n\nTingnan ang mapa at sundan ang #barrow sa ibabaw ng ulo mo#nb para marating ang lugar.\n\nPagkatapos hanapin at #b[[i-click|i-tap]] ang mga item#nb para mapulot sila mula sa lupa.
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,Kailangan mong kolektahin ang #b#cffc32f07%dx#nc %s#nb mula sa #b%s#nb para sa quest na ito!\n\nTingnan ang mapa at sundan ang #barrow sa ibabaw ng ulo mo#nb para marating ang lugar.\n\nPagkatapos #bpatayin ang mga monster#nb para makuha ang mga item.
