Key,English,Filipino
PROPQUEST_DUNGEONANDPK_INC_000591,There is a copy of the Iblis Revelation in the Iblis Temple. Bring a rubbed copy of it.,May kopya ng Iblis Revelation sa Iblis Temple. Dalhin mo ang kiniskis na kopya nito.\n
PROPQUEST_DUNGEONANDPK_INC_000593,The Revival,Ang Pagbabangon\n
PROPQUEST_DUNGEONANDPK_INC_000594,What should we do?! What should we do?!,Ano ang gagawin natin?! Ano ang gagawin natin?!\n
PROPQUEST_DUNGEONANDPK_INC_000595,I read the revelation and it speaks of the revival of Iblis as the trigger to the end of the world!,Binasa ko ang revelation at sinasabi nito na ang pagbabangon ni Iblis ang magiging mitsa ng katapusan ng mundo!\n
PROPQUEST_DUNGEONANDPK_INC_000596,"If this is true, we have to stop it! This could be worse than the Hero Wars of long ago.","Kung totoo ito, kailangan natin pigilan! Maaaring mas masahol pa ito kaysa sa Hero Wars noon.\n"
PROPQUEST_DUNGEONANDPK_INC_000597,You told me that you saw new types of masquerpets while you were getting the revelation right? I think that maybe…,"Sinabi mo sa'kin na may nakita kang bagong uri ng masquerpets habang kinukuha mo ang revelation, hindi ba? Sa tingin ko baka…\n"
PROPQUEST_DUNGEONANDPK_INC_000598,...they are the scouts of the army of Iblis. It looks like we may have to work together for a little while longer. Are you willing to help?,...sila ang mga espiya ng hukbo ni Iblis. Mukhang kailangan pa nating magtulungan ng sandali. Handa ka bang tumulong?\n
PROPQUEST_DUNGEONANDPK_INC_000599,Excellent. Go in to the temple and gather any information you can about the strange masquerpets.,Mahusay. Pumasok ka sa templo at mag-ipon ng anumang impormasyon na makakakuha ka tungkol sa mga kakaibang masquerpets.\n
PROPQUEST_DUNGEONANDPK_INC_000600,What?! Are you really going to stand by and let the world end?,Ano?! Talaga bang titigil ka lang at hahayaang magwakas ang mundo?\n
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.","Hmmm... Iblis Crasher... Iyan pala ay isa sa mga masquerpets? Sige, bigyan mo ako ng kaunting panahon para pag-aralan ang impormasyon na ito. Salamat.\n"
PROPQUEST_DUNGEONANDPK_INC_000602,Any information about any Masquerpets is good.,Kahit anumang impormasyon tungkol sa mga Masquerpets ay mahalaga.\n
PROPQUEST_DUNGEONANDPK_INC_000603,Go into the temple and gather any information you can.,Pumasok ka sa templo at mag-ipon ng anumang impormasyong makakaya mo.\n
PROPQUEST_DUNGEONANDPK_INC_000605,Into the Dark,Papunta sa Dilim\n
PROPQUEST_DUNGEONANDPK_INC_000606,Hi. I have studied the information you brought me and I have found that there is an altar in the Iblis Temple. There is also evidence that there are masquerpets guarding the altar.,Hi. Inaral ko ang impormasyong dinala mo at natuklasan kong may isang altar sa Iblis Temple. May ebidensya rin na may mga masquerpets na nagbabantay sa altar.\n
PROPQUEST_DUNGEONANDPK_INC_000607,Do you see? They do not want anyone to interupt the revival of Iblis. We need to do something. We need to stop them!,Nakikita mo? Ayaw nila ng sinuman na makagambala sa pagbabangon ni Iblis. Kailangan nating kumilos. Kailangan natin silang pigilin!\n
PROPQUEST_DUNGEONANDPK_INC_000608,Are you ready for one last journey into the dark?,Handa ka na ba para sa huling paglalakbay sa dilim?\n
PROPQUEST_DUNGEONANDPK_INC_000609,"I knew you would be. There is a masquerpet name Iblis Guardian. If you can defeat it, you can enter the altar.","Alam kong sasabihin mo 'oo'. May masquerpet na tinatawag na Iblis Guardian. Kung mapapabagsak mo ito, makakapunta ka sa altar.\n"
PROPQUEST_DUNGEONANDPK_INC_000610,Are you serious? What could be more important than saving the world?,Seryoso ka ba? Ano pa ang mas mahalaga kaysa iligtas ang mundo?\n
PROPQUEST_DUNGEONANDPK_INC_000611,"Great job, now you can enter the altar. I am counting on you to defeat the followers of Iblis... we all are. Go to the altar now.","Magaling na trabaho, ngayon makakapasok ka sa altar. Umaasa ako sa'yo na talunin ang mga tagasunod ni Iblis... tayo lahat. Punta ka na sa altar.\n"
PROPQUEST_DUNGEONANDPK_INC_000612,I do not know exactly where Iblis Guardian is. But we have to find it and destroy it.,Hindi ko tiyak kung nasaan ang Iblis Guardian. Pero kailangan natin itong hanapin at sirain.\n
PROPQUEST_DUNGEONANDPK_INC_000613,Defeat Iblis Guardian and enter the altar.,Talunin ang Iblis Guardian at pumasok sa altar.\n
PROPQUEST_DUNGEONANDPK_INC_000615,If you can defeat the Iblis Guardian you can enter the altar.,"Kung kaya mong talunin ang Iblis Guardian, makakapasok ka sa altar.\n"
PROPQUEST_DUNGEONANDPK_INC_000625,Dekane Mine,Dekane Mine\n
PROPQUEST_DUNGEONANDPK_INC_000626,Iblis Temple,Iblis Temple\n
PROPQUEST_DUNGEONANDPK_INC_000640,Bloody corridor,Madugong Koridor\n
PROPQUEST_DUNGEONANDPK_INC_000641,Well... Not a bad deal... Can you collect 20 Blood Trillipy Shells and defeat a Mutant Keakoon Worker?,Hmm... Hindi masamang kasunduan... Kaya mo bang mag-ipon ng 20 Blood Trillipy Shells at patayin ang isang Mutant Keakoon Worker?\n
PROPQUEST_DUNGEONANDPK_INC_000642,"In that case...Hic, good luck.","Kung ganoon... *hic*, sana suwertehin ka.\n"
PROPQUEST_DUNGEONANDPK_INC_000643,Hmm... the Hazardous Blood Trillipys are much stronger...,Hmm... mas malakas ang Hazardous Blood Trillipys...\n
PROPQUEST_DUNGEONANDPK_INC_000644,Thanks to you the extraction in this area will be much easier!,Dahil sa'yo mas madali na ang pagkuhang-mina sa lugar na ito!\n
PROPQUEST_DUNGEONANDPK_INC_000645,Hmm... Despite your level the Hazardous Blood Trillipys are much stronger...,"Hmm... Kahit sa level mo, mas malakas talaga ang Hazardous Blood Trillipys...\n"
PROPQUEST_DUNGEONANDPK_INC_000646,Collect $QUEST_END_ITEM_COUNT$ loot from the Bloody Trilipy and kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.,Mangolekta ng $QUEST_END_ITEM_COUNT$ mula sa Bloody Trilipy at patayin ang $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$.\n
PROPQUEST_DUNGEONANDPK_INC_000648,The bottom of the mine,Pinakailalim ng mina\n
PROPQUEST_DUNGEONANDPK_INC_000649,"Hello, if you're here it's because you've defeated all the known monsters in the mine. I'm Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem that lies at the bottom of the mine. In a secret room sleep dragons from ancient times created by Shade ages ago.","Hello, kung nandito ka ibig sabihin natalo mo na ang lahat ng kilalang halimaw sa mina. Ako si Dekane, ang gumawa ng minahang ito. Ngayon na napatunayan mo na ang sarili mo, masasabi ko na sa'yo ang totoong problema na nasa kailaliman ng mina. Sa isang lihim na silid natutulog ang mga dragon mula pa sa sinaunang panahon na nilikha ni Shade noon.\n"
PROPQUEST_DUNGEONANDPK_INC_000650,Good luck!,Sana suwertehin ka!\n
PROPQUEST_DUNGEONANDPK_INC_000651,It is true that this is not an easy thing for an adventurer. Come and try your luck again when you are ready.,Totoo na hindi ito madaling gawain para sa isang adventurer. Bumalik at subukan muli ang swerte mo kapag handa ka na.\n
PROPQUEST_DUNGEONANDPK_INC_000652,So you really did kill them all... Thank you very much.,Kaya pala talagang pinatay mo silang lahat... Maraming salamat.\n
PROPQUEST_DUNGEONANDPK_INC_000654,Collect 30 Blood Trillipy Shells from the Bloody Trillipy and kill 3 Mutant Keakoon Workers.,Mangolekta ng 30 Blood Trillipy Shells mula sa Bloody Trillipy at pumatay ng 3 Mutant Keakoon Worker.\n
PROPQUEST_DUNGEONANDPK_INC_000656,"To defeat them, you'll need a well-armed team. Ah, but there's one detail I forgot to mention. You'll need 1,000,000 Penya to open the door, but for now, collecting 30 Blood Trillipy Shells and defeating 3 Mutant Keakoon Workers will be enough. Are you ready to accept this challenge?","Para talunin sila, kakailanganin mo ng maayos na armadong koponan. Ah, may isang detalye akong nakalimutan banggitin. Kakailanganin mo ng 1,000,000 Penya para mabuksan ang pinto, pero sa ngayon, sapat na ang pagkuha ng 30 Blood Trillipy Shells at pagpatay ng 3 Mutant Keakoon Workers. Handang tanggapin ang hamon na ito?\n"
PROPQUEST_EILLUNQUESTS_INC_000001,Preparation,Preparation
PROPQUEST_EILLUNQUESTS_INC_000002,Prepare yourself... The first boss approaches!,Prepare yourself... The first boss approaches!
PROPQUEST_EILLUNQUESTS_INC_000003,Recover your strength. Next wave incoming!,Recover your strength. Next wave incoming!
PROPQUEST_EILLUNQUESTS_INC_000004,Steel yourself for the second boss battle!,Steel yourself for the second boss battle!
PROPQUEST_EILLUNQUESTS_INC_000005,Brace for impact. The third wave is coming!,Brace for impact. The third wave is coming!
PROPQUEST_EILLUNQUESTS_INC_000006,The third boss emerges. Stay vigilant!,The third boss emerges. Stay vigilant!
PROPQUEST_EILLUNQUESTS_INC_000007,Prepare for the fourth assault!,Prepare for the fourth assault!
PROPQUEST_EILLUNQUESTS_INC_000008,Another boss challenges you. Show your strength!,Another boss challenges you. Show your strength!
PROPQUEST_EILLUNQUESTS_INC_000009,One final wave awaits. Stand ready!,One final wave awaits. Stand ready!
PROPQUEST_EILLUNQUESTS_INC_000010,The ultimate challenge awaits. Fight with all your might!,The ultimate challenge awaits. Fight with all your might!
PROPQUEST_EILLUNQUESTS_INC_000011,"Complete Dungeon ""Rescue [Eillun Farmer] Sprout""","Complete Dungeon ""Rescue [Eillun Farmer] Sprout"""
PROPQUEST_EILLUNQUESTS_INC_000012,"Complete Dungeon ""Rescue [Eillun Farmer] Thorn""","Complete Dungeon ""Rescue [Eillun Farmer] Thorn"""
PROPQUEST_EILLUNQUESTS_INC_000013,"Complete Dungeon ""Defend [Eillun Farmer] Dr. Root""","Complete Dungeon ""Defend [Eillun Farmer] Dr. Root"""
PROPQUEST_EILLUNQUESTS_INC_000014,"Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root""","Complete Dungeon ""Rescue [Eillun Farmer] Dr. Root"""
