Key,English,Indonesian
NPC_000329,Bye! Visit me when you come here again! Ha ha ha!,Selamat tinggal! Kunjungi saya ketika kamu datang ke sini lagi! Ha ha ha!
NPC_000330,Arise now.. from the darkness. You now bear the shining name - the title of Acrobat!,Bangkitlah sekarang.. dari kegelapan. Kamu sekarang menyandang nama yang bersinar - gelar Acrobat!
NPC_000331,Here you are. Time to fulfill your duty.,Ini kamu. Saatnya memenuhi kewajibanmu.
NPC_000332,Everything is the Acrobat. The Acrobat is everything. Take a moment to ponder what I have said.,Semuanya adalah Akrobat. Akrobat adalah segalanya. Luangkan waktu sejenak untuk merenungkan apa yang telah saya katakan.
NPC_000333,"My name is Pyre and I am the Acrobat Master. Nice to meet you. Ha ha ha I am in charge of helping the vagrants, who want to, become an Acrobat.",Nama saya Pyre dan saya adalah Master Acrobat. Senang bertemu denganmu. Ha ha ha saya bertugas membantu para gelandangan yang ingin menjadi Akrobat.
NPC_000334,Good bye. Never forget the way of the Acrobat. Ha ha ha,Selamat tinggal. Jangan pernah melupakan jalan Akrobat. Ha ha ha
NPC_000335,"No one can stop you from jumping into it, even though you know that it is extremely hot.","Tidak ada yang bisa menghentikan kamu untuk melompat ke dalamnya, meskipun kamu tahu bahwa itu sangat panas."
NPC_000336,Cell,Cell
NPC_000337,What? What do you want?,Apa? Apa yang kamu inginkan?
NPC_000338,I know you were here before. I believe you have the ability to overcome the dangers.,Aku tahu kau ada di sini sebelumnya. Saya percaya kamu memiliki kemampuan untuk mengatasi bahaya.
NPC_000339,Speaking to me is already dangerous as it is. What do you want?,Berbicara kepada saya sudah berbahaya seperti itu. Apa yang kamu inginkan?
NPC_000340,Everything is the same. Or is there something special about you? Ha ha Everything is the same.,Semua sama. Atau ada yang spesial dari kamu? Hahaha Semuanya sama.
NPC_000341,"You MUST be crazy if you want to know about the mine behind me! If you really wish to enter the mine, talk to Cell. He is somewhere in Darkon.","Kamu HARUS gila jika kamu ingin tahu tentang tambang di belakang saya! Jika kamu benar-benar ingin memasuki tambang, bicaralah dengan Cell. Dia ada di suatu tempat di Darkon."
NPC_000342,..,..
NPC_000343,Oh Cell! He is really a bother. I have written this message for him. Please deliver it to him.,Oh Cell! Dia benar-benar merepotkan. Saya telah menulis pesan ini untuknya. Tolong antarkan padanya.
NPC_000344,"Do you want to get the best weapon in Madrigal? Then come here, you will not regret it.","Apakah kamu ingin mendapatkan senjata terbaik di Madrigal? Kemudian datang ke sini, kamu tidak akan menyesal."
NPC_000345,"Come on, choose one. Which one do you want?","Ayo, pilih salah satu. Yang mana yang kamu mau?"
NPC_000346,"Even though I am very young, many people say that I am the best weapon manufacturer in all of Madrigal.","Meskipun saya masih sangat muda, banyak orang mengatakan bahwa saya adalah produsen senjata terbaik di seluruh Madrigal."
NPC_000347,"My name is Remine Crowd, and I run the Weapon Shop here in Darken.","Nama saya Remine Crowd, dan saya menjalankan Toko Senjata di Darken."
NPC_000348,Please visit me again!,Silakan kunjungi saya lagi!
NPC_000349,"Roentel, the seed you sowed in this world will be harvested soundly.","Roentel, benih yang kau tabur di dunia ini akan dipanen dengan baik."
NPC_000350,Everything began with them and everything will end with them.,Semuanya dimulai dengan mereka dan semuanya akan berakhir dengan mereka.
NPC_000351,"My name is Ride Ropeaedilo, and I am the Billposter Master.","Nama saya Ride Ropeaedilo, dan saya adalah Master Billposter."
NPC_000352,I hope the courage of Roentel will be delivered to you.,Saya harap keberanian Roentel akan dikirimkan kepadamu.
NPC_000353,"You, who wants to follow the Ringmaster hero Aenn. Do you believe in the will of the hero?",Kamu yang ingin mengikuti hero Ringmaster Aenn. Apakah kamu percaya pada kehendak pahlawan?
NPC_000354,The world will be divided into two factions. Those who follow the heroes and those that follow those who the heroes face.,Dunia akan dibagi menjadi dua faksi. Mereka yang mengikuti para pahlawan dan mereka yang mengikuti mereka yang dihadapi para pahlawan.
NPC_000355,"My name is Romvoette Guardian I am protecting the will of Aenn, the Ringmaster hero.","Nama saya Romvoette Guardian Saya melindungi kehendak Aenn, pahlawan Ringmaster."
NPC_000356,The teardrops of Aenn will protect you.,Tetesan air mata Aenn akan melindungimu.
NPC_000357,The best armors are here. I am Rocky the Armor artist.,Armor terbaik ada di sini. Saya Rocky the Armor artist.
NPC_000358,Hey! Can you do anything about this?,Hai! Dapatkah kamu melakukan sesuatu tentang ini?
NPC_000359,You have a good eye for great shields. And these are the best.,Kamu memiliki mata yang bagus untuk perisai besar. Dan ini adalah yang terbaik.
NPC_000360,My name is Rocky Forward. I am the Armor Artist that runs this Armor shop! Ha ha ha!,Nama saya Rocky Forward. Saya Artis Armor yang menjalankan toko Armor ini! Ha ha ha!
NPC_000361,Hope to see you soon alive! Ha ha ha!,Berharap untuk melihat kamu segera hidup! Ha ha ha!
NPC_000362,"Oh Hynan, I will follow your great will.","Oh Hynan, aku akan mengikuti keinginan besarmu."
NPC_000363,"When night falls and daylight disappears, the heroes will rise.","Ketika malam tiba dan siang hari menghilang, para pahlawan akan bangkit."
NPC_000364,I am honoring the Ranger hero Hynan as one of the 8 Priests of Altar. I am in charge of passing on the will of the Ranger to you.,Saya menghormati pahlawan Ranger Hynan sebagai salah satu dari 8 Imam Altar. Saya bertanggung jawab untuk menyampaikan wasiat Ranger kepadamu.
NPC_000365,May the blessing of Hynan be with you always.,Semoga berkah Hynan selalu menyertaimu.
NPC_000366,"You, who want to follow the Blade hero Heren, are you ready to follow the hero?","Kamu yang ingin mengikuti hero Blade Heren, sudah siap mengikuti hero tersebut?"
NPC_000367,The Clowns will have their amusement. And their amusement will destroy the world.,Para Badut akan bersenang-senang. Dan hiburan mereka akan menghancurkan dunia.
NPC_000368,"My name is Sencyrit Guardian. I am protecting the will of Heren, who is the Blade hero.","Nama saya Sencyrit Guardian. Saya melindungi kehendak Heren, yang merupakan pahlawan Blade."
NPC_000369,Heren will bless you forever.,Heren akan memberkatimu selamanya.
NPC_000370,"You, who want to follow the Psykeeper hero Offerep, do you honor the will of hero?","Kamu yang mau ikutan hero psykeeper Offerep, apakah kamu menghormati wasiat hero?"
NPC_000371,Everything will end like it began.,Semuanya akan berakhir seperti itu dimulai.
NPC_000372,"My name is Shyniff Guardian. I am protecting the will of Offerep, the Psykeeper hero.","Nama saya Penjaga Shyniff. Saya melindungi kehendak Offerep, pahlawan Psykeeper."
NPC_000373,The spirit of Offerep will strengthen your soul.,Semangat Offerep akan menguatkan jiwamu.
NPC_000374,Everything you want is here in the Weapon Shop of Stima!,Semua yang kamu inginkan ada di sini di Weapon Shop of Stima!
NPC_000375,What would you do for me?,Apa yang akan kamu lakukan untuk saya?
NPC_000376,"Being a travelling salesman was too hard so I settled here. My shop is still small, but I have a good feeling about this place.","Menjadi salesman keliling terlalu sulit jadi saya menetap di sini. Toko saya masih kecil, tetapi saya memiliki perasaan yang baik tentang tempat ini."
NPC_000377,My name is Stima Ogonel. I travel from place to place selling weapons. Nice to meet you.,Nama saya Stima Ogonel. Saya bepergian dari satu tempat ke tempat lain menjual senjata. Senang bertemu denganmu.
NPC_000378,It was very nice to meet you. I hope I can see you again.,Senang bertemu denganmu. Saya harap saya bisa melihat kamu lagi.
NPC_000379,Are you ready?,Apakah kamu siap?
NPC_000380,It is your duty!,Ini adalah tugas Anda!
NPC_000381,I am a proud training instructor of Madrigal!,Saya bangga menjadi instruktur pelatihan Madrigal!
NPC_000382,I am here to show vagrants the way.,Saya di sini untuk menunjukkan jalan kepada gelandangan.
NPC_000383,Attention! Salute!,Perhatian! Salam!
NPC_000389,"You, who want to become the successor of the Elementor hero Lillip, do you believe in the will of the hero?","Kamu yang ingin menjadi penerus dari hero Elementor Lillip, percayakah dengan kemauan sang hero?"
NPC_000390,You will be one of the 8 that watch the stars for a sign of their arrival.,Kamu akan menjadi salah satu dari 8 orang yang melihat bintang-bintang sebagai tanda kedatangan mereka.
NPC_000391,"My name is Wendien Guardian. I am protecting the will of Lillip, the Elementor hero.","Nama saya Wendien Guardian. Saya melindungi kehendak Lilip, pahlawan Elementor."
NPC_000392,You will be enlightened with the wisdom of Lillip.,kamu akan tercerahkan dengan kebijaksanaan Lilip.
NPC_000393,You will be enlightened with the wisdom of Lillip.,kamu akan tercerahkan dengan kebijaksanaan Lilip.
NPC_000394,"A piece of advice? A Mercenary's weapon is their livelihood. You must dedicate your life to the blade, and in turn, it will protect you. ","Sebuah nasihat? Senjata Mercenary adalah mata pencaharian mereka. Kamu harus mendedikasikan hidup kamu untuk pedang, dan pada gilirannya, itu akan melindungimu. "
NPC_000395,"Hello, I'm Andy Kimu, the Mercenary Master of Flarine. The pay is good, but they make me wear this ridiculous looking robe. It's so itchy! I stroke my beard all day just to keep my mind off of it.","Halo, saya Andy Kimu, Mercenary Master of Flarine. Bayarannya bagus, tapi mereka membuatku memakai jubah yang tampak konyol ini. Ini sangat gatal! Aku membelai janggutku sepanjang hari hanya untuk mengalihkan pikiranku darinya."
NPC_000396,"Rhisis will be with you, always, young one.","Rhisis akan bersamamu, selalu, anak muda."
NPC_000397,Hmm Aha! Why not ask the vagrants? Maybe they can handle this.,Hmm! Mengapa tidak bertanya pada gelandangan? Mungkin mereka bisa menangani ini.
NPC_000398,Merry Christmas! I hope everything goes well this time!,Selamat natal! Saya harap semuanya berjalan baik kali ini!
NPC_000399,My name is Saint Aramy and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,Nama saya Saint Aramy dan saya salah satu Santa di Madrigal Christmas Society. Senang bertemu denganmu
NPC_000400,Hey! Merry Christmas!,Hai! Selamat natal!
NPC_000401,Hmm It is very hard to track Noie's Planet in the Amedus galaxy. Maybe I have to use the chaos theory.,Hmm Sangat sulit untuk melacak Planet Noie di galaksi Amedus. Mungkin aku harus menggunakan teori chaos.
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.","*Hmmm... Ambil keduanya, bagi dengan nol, dan kurangi akar kuadrat dari empat... Tunggu sebentar. Dibagi nol? Itu mustahil! Ini akan jauh lebih mudah jika aku memiliki alat yang lebih bagus dari sekedar sempoa tipis ini."
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?","Hai di sana! Namaku Ata Milleniut, aku sedang belajar Astronomi dari Noie. Omong-omong, apakah kamu bisa menganalisis kurva fraktal ini?"
NPC_000404,Argh! Where was I? Distractions...,Argh! Sampai mana aku tadi?
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,Kakak! Apa yang harus kulakukan? Hah? Christmas.. Christmas akan berantakan!
NPC_000406,I hope you have a wonderful Christmas!,Aku berharap kamu akan memiliki Christmas yang indah!
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"Nama saya Saint Atto, salah satu Santa di Madrigal Christmas Society. Senang bertemu denganmu"
NPC_000408,Merry Christmas! Merry Christmas!,Merry Christmas! Merry Christmas!
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!","Perisai original buatan keluarga Bobo hanya ada di sini, di Boboku Shield Shop!"
NPC_000410,What should I ask you to do?,Apa yang harus kuminta untuk kau lakukan?
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ","Kamu tidak akan menemukan pilihan Armor lain yang lebih baik diseluruh Flaris, aku jamin itu! "
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.","Siapa aku? Jangan bercanda. Aku adalah pembuat Armor paling terkenal di seluruh Flarine, Boboko Bobo! Aku menjalankan Armor Shop ini untuk membantu Mercenary, Acrobat, dan Assist pemula."
NPC_000413,Tell your friends buy Bobo Family Equipment!,Beritahu temanmu untuk selalu membeli Equipment buatan Keluarga Bobo!
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!",Senjatamu terlihat usang kawan. Bersyukurlah pada Rhisis karena aku melakukan jual beli weapon!
NPC_000415,Here you are. Please solve this as soon as possible.,Akhirnya kamu disini. Tolong selesaikan ini secepat mungkin.
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!","*menghela nafas* Oh, maaf! Aku sedang melamun tentang Julia di sana. Dia sangat menakjubkan! Hei, menurutmu apakah seorang gadis seperti dia dan pria sepertiku bisa menjadi? Apa? Bagaimana dia bisa menolakku?!"
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!",Halo orang asing! Aku Boboku Bobo. Aku pemilik Weapon Shop di Flarine sini. Silakan meihat-lihat dan jangan lupa kunjungi juga toko saudaraku nanti!
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,Terima kasih sudah mampir! Beritahu Julia aku menyapa!
NPC_000419,"Do not worry, where there is a will, there is a way.","Jangan khawatir, di mana ada kemauan, di situ ada jalan."
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,"Sudahkah kamu menjadi anak yang baik tahun ini? Kalau sudah, maka kamu harus diberi hadiah yang besar Ha ha ha"
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,"Nama saya Saint Buruto, salah satu dari Santa di Madrigal Christmas Society. Senang bertemu denganmu."
NPC_000422,Ha ha ha! Merry Christmas!,Ha ha ha! Merry Christmas!
NPC_000423,"Mommy, I am hungry.","Ibu, aku lapar."
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.","Aku pindah kesini dengan Ayahku. Aku mungkin masih belum memiliki surat kependudukan sekarang, tetapi tidak lama lagi aku akan mendapatkannya"
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.","Namaku ChiChi Horis, dan ini Ayahku, Paul Horis."
NPC_000426,Good bye,Selamat tinggal
NPC_000427,The new year has come!,Tahun Baru telah tiba!
NPC_000428,"How strange, I cannot remember the Happy New Year song.","Aneh sekali, aku tidak dapat mengingat lagu Selamat Tahun Baru."
NPC_000429,Happy new year!,Selamat Tahun Baru!
NPC_000430,New year has come!,Tahun Baru telah tiba!
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,"Kamu akan senang bertemu dengan pemimpin paduan suara. Yup, Itu aku! Monaco."
NPC_000432,New year has come!,Tahun Baru telah tiba!
NPC_000433,How strange I do not remember the Happy New Year song.,Aneh sekali aku tidak dapat mengingat lagu Selamat Tahun Baru.
NPC_000434,New year has come!,Tahun Baru telah tiba!
NPC_000435,"How strange, I do not remember the Happy New Year song.","Aneh sekali, aku tidak dapat mengingat lagu Selamat Tahun Baru."
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.","Percaya pada Aenn, dan jalanmu akan diterangi dengan cahaya seribu lilin."
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.","Para Heroes mengorbankan diri mereka untuk mengalahkan Shade. Tapi suatu hari nanti, dia akan kembali. Kita harus bersiap."
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.","Nama saya Clamb Cobonet, seorang Ringmaster Wise Man. Saya di sini untuk melestarikan warisan dari Aenn, seorang Ringmaster Hero dan untuk menerangi jalan bagi mereka yang ingin mengikuti jejak Aenn. Percayalah anak muda, Aenn selalu menjagamu."
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.","Ikuti jalan aenn, dan Anda tidak akan pernah dilupakan."
NPC_000440,Bubble watches over all aspiring heroes. ,Bubble meenjaga semua yang terinspirasi menjadi pahlawan. 
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,Perisai dari para Hero telah melindungi Madrigal dari angkara murka Shade. Kami selamanya berterima kasih atas keberanian mereka dan ingin melestarikan memori mereka sepanjang masa.
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.","Nama saya Cuarine Coexar, seorang Psykeeper Wise Man. Saya di sini untuk melestarikan peninggalan para Hero dan menyediakan petunjuk bagi mereka yang ingin mengikuti jejak Offerep, seorang Psykeeper Hero."
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.","Ikuti jalan para Pahlawan, dan Anda tidak akan pernah tersesat."
NPC_000444,A strange energy emanates from this fountain. What is it?,Energi aneh terpancar dari air mancur ini. Apa itu?
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.","Kami menunggu, mempersiapkan yang terburuk, dan berharap untuk masa depan yang akan datang ketika para hero akan muncul sekali lagi."
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.","Nama saya Cuzril Rembright, seorang Elementor Wise Man. Saya di sini untuk melestarikan peninggalan dari para Hero dan menyediakan petunjuk bagi mereka yang ingin mengikuti jejak Lillip, seorang Elementor Hero."
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.","Percaya pada warisan para Hero, Adventurer. Karena hanya itu yang bisa menyelamatkan kita sekarang."
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,Selamat datang ke #b#cff0000ffDior Station#nc#nb! Kamu dapat mencari tahu #b#cffff0000informasi tentang terbang#nc#nb disini.
NPC_000449,"Please, if you can help me, I will be in your debt.","Tolong, jika kamu dapat membantuku, aku akan berhutang budi kepadamu."
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,Keluargaku telah mengelola Stasiun Flarine selama beberapa generasi dan aku sangat bangga untuk melanjutkan tradisi itu.
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ","Namaku Dior Christin. Semenjak lahir, aku tak pernah meninggalkan Flarine sama sekali. Aku sangat cinta tempat ini. Lihat aku, aku tidak bisa berhenti memantul-mantul! Omong-omong, aku mengelola stasiun di sini jadi beri tahu aku jika kamu memiliki pertanyaan!"
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.","1. Pertama, kamu harus membeli Broom atau Board dan setidaknya mencapai level 20 untuk bisa terbang\n2. Selanjutnya, klik dua kali Board atau Broom di inventory, atau cukup pindahkan ke tombol pintas untuk naik ke atas."
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. Press the Space Bar untuk mempercepat kendaraan terbang anda. Press the Space Bar key lagi saat bergerak untuk berhenti. Pikirkan akselerator seperti tombol sakelar untuk *Go* dan *Stop*.
NPC_000454,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. Untuk menavigasi, anda cukup menahan Tombol Mouse Kanan ke bawah dan mengarahkan kamera ke arah yang ingin kamu tuju.\nAtau, kamu juga dapat menggunakan kontrol W, A, S dan D untuk berbelok."
NPC_000455,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.","5. Selain itu, kamu cukup mengetuk Right Mouse Button dua kali untuk mengunci kamera ke penunjuk tetikus. Ini memungkinkanmu untuk menavigasi tanpa menahan tombol kanan mouse. Mengklik dua kali lagi akan mematikan efek ini."
NPC_000456,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. Siapapun bisa terbang di Madrigal. Kamu hanya perlu mendapatkan kendaraan terbang!\n7. Ada banyak merek dan model kendaraan terbang. Cobalah berbelanja di toko pemain atau klik ikon Use Premium Item Shop di sebelah Start Button.
NPC_000457,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!","Semoga informasi yang saya berikan bermanfaat. Kamu sendirian sekarang, penerbang! Sampai jumpa di awan!"
NPC_000458,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.","1. Kadang-kadang, kamu akan bertemu dengan beberapa topeng sial saat terbang. Kamu akan melihat kotak merah mengelilingi mereka."
NPC_000459,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ","2. Kamu dapat menargetkan makhluk-makhluk ini dengan Left Mouse Button. Jika kamu kehilangan pandangan saat terbang, panah hijau muncul di tepi layar untuk menunjukkan arah mana yang harus kamu putar. "
NPC_000460,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. Untuk menyerang makhluk itu, cukup sedekat mungkin dan tekan Left Mouse Button atau Insert Key.\n4. Jika Anda ingin mengikuti monster secara otomatis, tekan Z Key."
NPC_000461,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. Penyihir dan Akrobat dapat menembak dari jarak jauh saat berada di udara. Mercenary dan Assist harus mengandalkan serangan jarak dekat. Kamu juga dapat menggunakan keterampilanmu!
NPC_000462,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!","6. Saat kamu menghancurkan flying masquerpet, setiap loot yang dijatuhkan akan dimasukkan ke dalam inventory kamu secara otomatis. Jika tidak ada ruang di inventarismu, jarahan hilang, jadi berhati-hatilah!"
NPC_000463,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7. Itu tentang menutupinya untuk pelatihan tempur terbangmu, kadet! Hanya satu hal lagi... Jangan menabrak dan membakar! Hahaha, hanya sedikit humor pilot."
NPC_000464,Have fun out there and be safe! Don't forget to check your six!,Bersenang-senang di luar sana dan aman! Jangan lupa untuk memeriksa enammu!
NPC_000465,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","Selamat tinggal, petualang! Jangan ragu untuk mampir lagi jika kamu memiliki pertanyaan tentang terbang."
NPC_000466,Why do we all have to wear the same outfit? ,Mengapa kita semua harus memakai pakaian yang sama?
NPC_000467,"Rhisis created the three Clown Gods; Shade, Iblis and Bubble and bestowed each of them with a different aspect of herself. Shade, infused with the Fear and Rage of Rhisis, nearly destroy our original home, Roika.","Rhisis menciptakan 3 Clown God; Shade, Iblis, dan Bubble. Dia menganugerahkan masing-masing dari mereka dengan aspek dirinya yang berbeda. Shade, yang di anugerahi dengan Fear dan Rage oleh Rhisis, hampir menghancurkan kampung halaman kami, Roika."
NPC_000468,"I am Domek Ilujian, the Billposter Wise Man. I am here to record the history of the Billposter Hero, Roentel, and educate travelers on Madrigal's rich history.","Saya Domek Ilujian, seorang Billposter Wise Man. Saya di sini untuk merekam sejarah Hero Billposter, Roentel, dan mendidik para traveler tentang sejarah Madrigal."
NPC_000469,"Farewell, traveler. If we do not learn from our past, we are doomed to repeat it.","Selamat tinggal, traveler. Jika kita tidak belajar dari kesalahan masa lalu kita, maka kita pasti akan mengulanginya nanti."
NPC_000470,#b#cff8a004fCheck in here to review the weekly results of the #cfffc0000Guild Siege!#nc#nb,#b#cff8a004fPeriksa di sini untuk meninjau hasil mingguan dari #cfffc0000Guild Siege!#nc#nb
NPC_000471,Only the most cunning of guilds can hope to achieve victory in the Guild Sieges. Are you ready for the challenge?,Hanya guild yang paling cerdik yang bisa berharap untuk meraih kemenangan di Guild Siege. Apakah kamu siap?
NPC_000472,"Hello, it's very nice to meet you! I am the Rewards Manager for the Guild Siege Center. I can reward prize money, return application fees, or even show you this week's ranking for the Guild Siege.","Halo, senang bertemu denganmu! Aku Rewards Manager untuk Guild Siege Center. Aku dapat memberikan hadiah uang, mengembalikan biaya aplikasi pendaftaran, atau bahkan menunjukkan peringkat minggu ini."
NPC_000473,Good luck to you! I hope I see you on the ranking charts!,Semoga sukses! Aku harap dapat melihat namamu di daftar ranking!
NPC_000474,"Madrigal's ecosystem is truly fascinating! The more you discover, the greater the mystery!","Ekosistem Madrigal benar-benar menarik! Semakin banyak yang kau temukan, semakin besar misterinya!"
NPC_000475,"Researching Madrigal's vast ecosystem, particularly that of the Masquerpets, is very rewarding. I get to work outdoors, and examine all of the strange creatures created by the Clown Goddess of Fear and Rage, Shade.","Meneliti ekosistem Madrigal yang luas, khususnya Masquerpet, sangat bermanfaat. Aku mulai bekerja di luar ruangan, dan memeriksa semua makhluk aneh yang diciptakan oleh Clown Goddes of Fear and Rage, Shade."
NPC_000476,"My name is Dr. Estly and I am studying Madrigal's Ecosystem with my 2 brothers. Have you ever heard of Clockworks? He is the most amazing creature I have ever had the chance to study! Very, very dangerous, though.",Namaku Dr. Estly dan saat ini sedang mempelajari Ekosistem Madrigal dengan 2 saudara laki-lakiku. Pernahkah kamu mendengar tentang Clockwork? Dia adalah makhluk paling menakjubkan yang pernah aku pelajari! Tetapi hati-hatilah karena dia sangat berbahaya sekali.
NPC_000477,"Thanks for stopping by, friend. Let me know if you ever need any information on a specific creature.",Terima kasih sudah mampir kawan. Bilang saja jika kamu membutuhkan informasi tentang makhluk-makhluk tertentu.
NPC_000478,"Assists are way better than Mercenaries! Quiet Mustang! *chuckles* Hey you, c'mere if you want to learn about Assists!","Assist jauh lebih baik daripada Mercenaries! Diam Mustang! *terkekeh* Hei kau, kesini jika kau ingin belajar tentang Assist!"
NPC_000479,"What is that crazy Mustang babbling about now... Ah, no matter. Every party needs an Assist. Any schmuck can wack a monster in the head, but we can do that AND play a support role! Do you like popularity? Than this is the job for you!","Ocehan si gila Mustang itu jangan didengarkan.... Setiap Party membutuhkan Assist. Kita para Assist bisa menghajar monster SEKALIGUS memainkan peran sebagai support! Apakah kamu suka jadi orang populer? Jika iya, maka ini adalah yang cocok untukmu!"
NPC_000480,"I am Captain Elic Eward of the Madrigal Job Training Center. If you want to become an Assist, I can help you.","Aku adalah Captain Elic Eward dari Madrigal Job Training Center. Jika kamu ingin menjadi Assist, aku dapat membantumu."
NPC_000481,"Remember, every party needs an Assist! Don't leave home without us!","Ingatlah, setiap party pasti membutuhkan Assist! Jangan berpetualang tanpa kami!"
NPC_000482,Yay! I am so happy! Bubble smiles on us!,Ya! Aku sangat senang! Bubble sedang tersenyum pada kami!
NPC_000483,"I may not look like much, but I'm very powerful. I'm ready for anything! The Soldiers of Kion will prevail!","Aku mungkin tidak terlihat meyakinkan, tapi aku sangat kuat. Aku siap untuk apa pun! Pasukan Kion akan menang!"
NPC_000484,"My name is Eoners Archer and I am one of the hired soldiers of Kion. We are here to protect the citizens of Flarine, as long as the money is right. \n*wink*",Namaku Eoners Archer dan salah satu dari pasukan sewaan Kion. Kita disini untuk melindungi penduduk Flarine asalkan bayarannya pas. \n*mengedip*
NPC_000485,Love to Kion!!,Hidup Kion!!
NPC_000486,"Welcome to Flarine! Please, enjoy your stay!",Selamat datang di Flarine! Silakan nikmati waktu anda disini!
NPC_000487,"Flarine is the capital city of Madrigal. It may be a small city, but it's certainly the most beautiful. Feel free to come see me if you ever need anything.","Flarine adalah kota di Madrigal. Ini mungkin hanyalah kota kecil, tapi sangatlah bersih dan indah. Jangan ragu untuk datang menemuiku jika kamu membutuhkan sesuatu."
