Key,English,Indonesian
PROPQUEST_INC_001116,"Saint City is being developed even today. By the way, why did Porgo tell you to meet me? Do you have something to show me?","Saint City sedang dikembangkan bahkan sampai hari ini. Ngomong-ngomong, kenapa Porgo menyuruhmu menemuiku? Apakah kamu memiliki sesuatu untuk ditunjukkan kepada saya?"
PROPQUEST_INC_001117,Bring the Disappearance Investigation report to the Mayor or Saint City.,Bawa laporan Disappearance Investigation ke Walikota atau Saint City.
PROPQUEST_INC_001119,"Mia, the Cursed Name","Mia, the Cursed Name"
PROPQUEST_INC_001120,We made an inquiry group and started to review the case again. I can't believe something this horrific has happened in Saint City.,Kami membuat kelompok penyelidikan dan mulai meninjau kasus itu lagi. Aku tidak percaya sesuatu yang mengerikan ini telah terjadi di Saint City.
PROPQUEST_INC_001121,I suppose it's better late than never. Will you return to Porgo and let him know that we are investigating the case again? His cooperation is appreciated.,Kurasa lebih baik terlambat daripada tidak sama sekali. Apakah kamu akan kembali ke Porgo dan memberi tahu dia bahwa kami sedang menyelidiki kasus ini lagi? Kerjasamanya diapresiasi.
PROPQUEST_INC_001122,Thank you. I will do everything I can to make Saint City more beautiful and peaceful than it already is.,Terima kasih. Saya akan melakukan semua yang saya bisa untuk membuat Saint City lebih indah dan damai dari sebelumnya.
PROPQUEST_INC_001123,"I tour the city every day, so I am extremely busy. Please tell him what I said.","Saya berkeliling kota setiap hari, jadi saya sangat sibuk. Tolong katakan padanya apa yang saya katakan."
PROPQUEST_INC_001124,Has the truth finally been revealed? It has?! I am so glad to hear that the case has been reopened.,Apakah kebenaran akhirnya terungkap? Memiliki?! Saya sangat senang mendengar bahwa kasus telah dibuka kembali.
PROPQUEST_INC_001125,"Thank you so much for your help, young one. I couldn't have done all this alone. The girls thank you, as well.","Terima kasih banyak atas bantuanmu, anak muda. Aku tidak bisa melakukan semua ini sendirian. Gadis-gadis itu juga berterima kasih."
PROPQUEST_INC_001126,"Have you spoken to the Mayor? Please hurry, this case needs to be reopened!","Apakah kamu sudah berbicara dengan Walikota? Tolong cepat, kasus ini perlu dibuka kembali!"
PROPQUEST_INC_001127,Speak with Porgo and tell him the good news.,Bicaralah dengan Porgo dan beri tahu dia kabar baik.
PROPQUEST_INC_001129,Legendary Redmantis (Part 1),Legendary Redmantis (Bagian 1)
PROPQUEST_INC_001130,"Hey you! Yeah, you! Come here for a minute… I would like to speak with about something.",Hei kamu! Ya kamu! Kemarilah sebentar… Saya ingin berbicara tentang sesuatu.
PROPQUEST_INC_001131,"My name is Rudvihil, and I am a collector or rare and expensive artifacts. I'm always on the lookout for something new and precious.","Nama saya Rudvihil, dan saya seorang kolektor atau artefak langka dan mahal. Saya selalu mencari sesuatu yang baru dan berharga."
PROPQUEST_INC_001132,"Anyway, to the point, I heard some rumors that there is a very rare artifact in Saint Morning.","Ngomong-ngomong, inti pembicaraan, aku mendengar beberapa rumor bahwa ada artefak yang sangat langka di Saint Morning."
PROPQUEST_INC_001133,I intend to acquire this artifact for my collection. I have a vast collection of artifacts and it would make a nice addition.,Saya berniat untuk mendapatkan artefak ini untuk koleksi saya. Saya memiliki banyak koleksi artefak dan itu akan menjadi tambahan yang bagus.
PROPQUEST_INC_001134,"So, what do you say? Will you help me find this artifact?","Jadi, apa yang kamu katakan? Maukah kamu membantu saya menemukan artefak ini?"
PROPQUEST_INC_001135,"Great! Travel to Saint City, and speak with Helgar, the connoisseur of rare and precious items. He should be located near Saint Hall.","Benar! Perjalanan ke Saint City, dan berbicara dengan Helgar, penikmat barang langka dan berharga. Dia harus berada di dekat Saint Hall."
PROPQUEST_INC_001136,"What? You won't help me? Fine, get off my property, then!","Apa? Kamu tidak akan membantu saya? Baiklah, turun dari propertiku, kalau begitu!"
PROPQUEST_INC_001137,"Hello there, are you interested in any rare artifacts? I have an stunning ancient Aibatt carving here that is very unique…","Halo, apakah Anda tertarik dengan artefak langka? Saya memiliki ukiran Aibatt kuno yang menakjubkan di sini yang sangat unik…"
PROPQUEST_INC_001138,Rudvihil? Hahaha! That guy will never stop hoarding rare and precious treasure.,Rudvihil? Hahaha! Orang itu tidak akan pernah berhenti menimbun harta langka dan berharga.
PROPQUEST_INC_001139,"Have you found anything, yet? No? Well hurry up! I don't have all day!","Apakah kamu menemukan sesuatu, belum? Tidak? Yah cepatlah! Saya tidak punya waktu seharian!"
PROPQUEST_INC_001140,"Travel to Saint City and speak with Helgar, the connoisseur of rare and precious items. He should be located near Saint hall.","Perjalanan ke Saint City dan berbicara dengan Helgar, penikmat barang langka dan berharga. Dia seharusnya berada di dekat aula Saint."
PROPQUEST_INC_001142,Legendary Redmantis (Part 2),Legendary Redmantis (Bagian 2)
PROPQUEST_INC_001143,"Hmmm, I think Rudvihil is referring to the Red Mantis Egg. These eggs are difficult to acquire and I think these might be the eggs Rudvihil is after.","Hmmm, menurut saya Rudvihil mengacu pada Red Mantis Egg. Telur-telur ini sulit didapat dan saya pikir ini mungkin telur yang dicari Rudvihil."
PROPQUEST_INC_001144,"There are reports that some Red Mantis C, the female variety, have been seen near the pumpkin patch. Feel like taking a trip?","Ada laporan bahwa beberapa Red Mantis C, varietas betina, telah terlihat di dekat kebun labu. Merasa seperti melakukan perjalanan?"
PROPQUEST_INC_001145,"Great! Head to the pumpkin patch, slay 10 Red Mantis C and collect 15 Redyspawn. These are the eggs. Hopefully we'll find a pristine one!","Besar! Pergilah ke petak labu, bunuh 10 Red Mantis C dan kumpulkan 15 Redyspawn. Ini adalah telur. Semoga kita akan menemukan yang murni!"
PROPQUEST_INC_001146,"Are you afraid of a little action? This is a very rare find, it will be worthwhile, I promise. Let me know if you change your mind.","Apakah kamu takut dengan tindakan kecil? Ini adalah penemuan yang sangat langka, itu akan bermanfaat, saya janji. Beri tahu saya jika kamu berubah pikiran."
PROPQUEST_INC_001147,"Let me see what you've got there… Hmm yes, these are very nice! Thank you for bring these to me!","Biarkan saya melihat apa yang kamu dapatkan di sana ... Hmm ya, ini sangat bagus! Terima kasih telah membawakan ini untukku!"
PROPQUEST_INC_001148,What are you doing here? You have work to do!,Apa yang kamu lakukan di sini? Kamu memiliki pekerjaan yang harus dilakukan!
PROPQUEST_INC_001149,"Travel to the Pumpkin patch, slay 10 Red Mantis C and acquire 15 Redyspawn. Return to Helgar when you've completed this task.","Pergi ke patch Pumpkin, bunuh 10 Red Mantis C dan dapatkan 15 Redyspawn. Kembali ke Helgar setelah kamu menyelesaikan tugas ini."
PROPQUEST_INC_001151,Legendary Redmantis (Part 3),Legendary Redmantis (Bagian 3)
PROPQUEST_INC_001152,"Well, I have good news and bad news. The bad news is, the Redyspawn is not that valuable. The good news, is that I believe I know what Rudvihil is searching for.","Yah, aku punya kabar baik dan kabar buruk. Kabar buruknya, Redyspawn tidak begitu berharga. Kabar baiknya, saya yakin saya tahu apa yang dicari Rudvihil."
PROPQUEST_INC_001153,"It's Emeraldispawn. It is extremely difficult to acquire, as you can only get it once a year.","Itu adalah Emeraldspawn. Sangat sulit untuk mendapatkannya, karena kamu hanya bisa mendapatkannya setahun sekali."
PROPQUEST_INC_001154,"In addition, it's mother is rather… protective of her eggs. However, we're in luck! It's breeding season!","Selain itu, induknya agak… protektif terhadap telurnya. Namun, kami beruntung! Ini musim kawin!"
PROPQUEST_INC_001155,Now is our chance! Will you retrieve this egg for Rudvihil?,Sekarang adalah kesempatan kita! Maukah kamu mengambil telur ini untuk Rudvihil?
PROPQUEST_INC_001156,"I knew you would! The mother, Emerald Mantis, is located somewhere near the Central Hillid Mountains. Find and defeat her, then retrieve the egg!","Saya tahu kamu akan melakukannya! Sang ibu, Emerald Mantis, terletak di suatu tempat di dekat Pegunungan Central Hillid. Temukan dan kalahkan dia, lalu ambil telurnya!"
PROPQUEST_INC_001157,What? Why? We're so close to uncovering a precious artifact? Rudvihil will be disappointed.,Apa? Mengapa? Kami begitu dekat untuk mengungkap artefak berharga? Rudvihil akan kecewa.
PROPQUEST_INC_001158,"Do you have it? Let me see it! Oh my… it is everything I dreamed it would be. Thank you very much, stranger! My collection is getting better and better!","Apakah kamu memilikinya? Coba kulihat! Ya ampun ... itu semua yang saya impikan. Terima kasih banyak, orang asing! Koleksi saya menjadi lebih baik dan lebih baik!"
PROPQUEST_INC_001159,Here's a little something for you. Call it a tip! Thanks again!,Ini sedikit sesuatu untukmu. Sebut saja tip! Terima kasih lagi!
PROPQUEST_INC_001160,Do you have it? No? Then get back to work!,Apakah kamu memilikinya? Tidak? Kemudian kembali bekerja!
PROPQUEST_INC_001161,"The Emerald Mantis is located somewhere near the Central Hillid Mountains. Defeat her, retrieve the Emerald Mantis Egg, then return to Rudvihil.","Emerald Mantis terletak di suatu tempat di dekat Pegunungan Central Hillid. Kalahkan dia, ambil Telur Emerald Mantis, lalu kembali ke Rudvihil."
PROPQUEST_INC_001163,Internal War of Red Bang Troupe,Internal War of Red Bang Troupe
PROPQUEST_INC_001164,"Listen, I've been talking to some townsfolk…","Dengar, aku telah berbicara dengan beberapa penduduk kota..."
PROPQUEST_INC_001165,"After Lord Bang died, I have heard various rumors about the Red Bang Troupe that lead me to believe they are still around.","Setelah Lord Bang meninggal, saya telah mendengar berbagai rumor tentang Red Bang Troupe yang membuat saya percaya bahwa mereka masih ada."
PROPQUEST_INC_001166,"I can't ignore these rumors. If there is any chance that the Red bang Troup is still in existence, we need to take care of it immediately.","Saya tidak bisa mengabaikan rumor ini. Jika ada kemungkinan bahwa Red bang Troup masih ada, kita harus segera menanganinya."
PROPQUEST_INC_001167,Will you help an old friend once again?,Maukah kamu membantu sekali lagi teman lama?
PROPQUEST_INC_001168,"Thank you, friend. There are reports of Red Bang Troupe activity near the Erons Factory in Darkon 1. I need you to investigate!",Terima kasih teman. Ada laporan tentang aktivitas Red Bang Troupe di dekat Pabrik Erons di Darkon 1. Aku ingin kamu menyelidikinya!
PROPQUEST_INC_001169,I can't ignore these rumors. Please help me!,Saya tidak bisa mengabaikan rumor ini. Tolong bantu aku!
PROPQUEST_INC_001170,Then it's true. It's worse than I thought. Thank you for bringing me this information.,Maka itu benar. Ini lebih buruk dari yang saya kira. Terima kasih telah membawakan saya informasi ini.
PROPQUEST_INC_001171,"You didn't find anything? These rumors are unsubstantiated, but I believe them to be true.","Anda tidak menemukan apa-apa? Desas-desus ini tidak berdasar, tetapi saya percaya itu benar."
PROPQUEST_INC_001172,Travel to the Erons Factory in Darkon 1 and search for evidence of Red Bang Troupe activity.,Pergi ke Pabrik Erons di Darkon 1 dan cari bukti aktivitas Red Bang Troupe.
PROPQUEST_INC_001174,New Lord Bang,New Lord Bang
PROPQUEST_INC_001175,"They still exist, huh? I knew it. This can only mean there is a new leader.","Mereka masih ada, ya? Aku tahu itu. Ini hanya bisa berarti ada pemimpin baru."
PROPQUEST_INC_001176,Darn it! We've got to do something before it's too late!,Sialan! Kita harus melakukan sesuatu sebelum terlambat!
PROPQUEST_INC_001177,"Since there is evidence of a new leader, there must be a new group of Red Bang Troupe members hiding out somewhere.","Karena ada bukti pemimpin baru, pasti ada kelompok baru anggota Red Bang Troupe yang bersembunyi di suatu tempat."
PROPQUEST_INC_001178,A good friend of mine mentioned having seen some Red bang Troupe members in the Northern Leren Mountains,Seorang teman baikku menyebutkan telah melihat beberapa anggota Red bang Troupe di Pegunungan Leren Utara
PROPQUEST_INC_001179,"I am sure that the group of them live in the Northern Leren Mountains. Go now, friend, and see if you can identify a new group of troupe members.","Saya yakin kelompok mereka tinggal di Pegunungan Leren Utara. Pergi sekarang, teman, dan lihat apakah kamu dapat mengidentifikasi grup baru dari anggota rombongan."
PROPQUEST_INC_001180,"I know I've asked for many favors, but we are so close to putting an end to this threat. Please, help me!","Saya tahu saya telah meminta banyak bantuan, tetapi kami sangat dekat untuk mengakhiri ancaman ini. Tolong bantu aku!"
PROPQUEST_INC_001181,I see. There must be a new leader. Thank you for delivering this information.,Saya mengerti. Harus ada pemimpin baru. Terima kasih telah menyampaikan informasi ini.
PROPQUEST_INC_001182,"Please, hurry! We don't have much time!","Tolong, cepat! Kami tidak punya banyak waktu!"
PROPQUEST_INC_001183,Search the Northern Leren Mountains for evidence of another Red bang Troupe camp.,Cari di Northern Leren Mountains untuk mencari bukti kamp Red bang Troupe lainnya.
PROPQUEST_INC_001185,Ambition of Lord Bang,Ambition of Lord Bang
PROPQUEST_INC_001186,The new leader of the Red Bang Troupe must be at the Erons Factory location you discovered before.,Pemimpin baru dari Red Bang Troupe harus berada di lokasi Erons Factory yang kamu temukan sebelumnya.
PROPQUEST_INC_001187,We need to strike a blow to his troupe and cripple his operations in Darkon 1.,Kita perlu menyerang rombongannya dan melumpuhkan operasinya di Darkon 1.
PROPQUEST_INC_001188,"I know what to do! You need to visit Amadolka. But first, defeat 35 Red bang Troupe Leaders southwest of the Erons Factory.","Saya tahu apa yang harus dilakukan! Kamu perlu mengunjungi Amadolka. Tapi pertama-tama, kalahkan 35 Red bang Troupe Leaders di southwest of the Erons Factory."
PROPQUEST_INC_001189,"Will you help me once more, friend?","Maukah kamu membantu saya sekali lagi, teman?"
PROPQUEST_INC_001190,"Great! Now please go and visit Amadolka, who is a guard leader at Erons Factory.","Baik! Sekarang silakan pergi dan kunjungi Amadolka, yang merupakan pemimpin penjaga di Pabrik Erons."
PROPQUEST_INC_001191,You have to believe me! A lot of people are in danger! Do you understand?,Kamu harus percaya padaku! Banyak orang dalam bahaya! Apakah kamu mengerti??
PROPQUEST_INC_001192,What? Really? Good job thinning the herd a bit.,Apa? Betulkah? Kerja bagus menipiskan kawanan sedikit.
PROPQUEST_INC_001193,Hmmm... you may prove useful.,Hmm... Kamu mungkin terbukti berguna.
PROPQUEST_INC_001194,I am in charge of security in Erons Factory. Do you know Luda? How is he doing?,Saya bertanggung jawab atas keamanan di Pabrik Erons. Kamu kenal Luda? Bagaimana kabarnya?
PROPQUEST_INC_001195,Defeat 35 Red Bang Troupe Leaders and speak with Amadolka at the Erons Factory in Darkon 1.,Kalahkan 35 Red Bang Troupe Leaders dan bicaralah dengan Amadolka di Pabrik Erons di Darkon 1.
PROPQUEST_INC_001197,Unified Red Bang Troupe,Rombongan Red Bang Troupe
PROPQUEST_INC_001198,They have occupied almost half of Erons Factory. I didn't realize how strong they really were.,Mereka telah menempati hampir setengah dari Pabrik Erons. Saya tidak menyadari betapa kuatnya mereka sebenarnya.
PROPQUEST_INC_001199,"We are having a hard time defending this narrow entrance, they will get through here in no time unless we do something about it.","Kami mengalami kesulitan mempertahankan pintu masuk sempit ini, mereka akan melewati sini dalam waktu singkat kecuali kita melakukan sesuatu tentang hal itu."
PROPQUEST_INC_001200,We need more information! We need a scout to survey their base and let us know what we're really up against.,Kami membutuhkan lebih banyak informasi! Kami membutuhkan mata - mata untuk survei markas mereka dan memberi tahu kami apa yang sebenarnya kami hadapi.
PROPQUEST_INC_001201,You seem like a good candidate for the job. What do you say? Want to help the people of Erons Factory?,Kamu tampak seperti kandidat yang baik untuk pekerjaan itu. Apa yang kamu katakan? Ingin membantu orang-orang di Pabrik Erons?
PROPQUEST_INC_001202,Great! I am sure their base is somewhere in the depths of Darkon 1. Let me know what you find out!,Baiklah! Saya yakin markas mereka ada di suatu tempat di kedalaman Darkon 1. Beri tahu saya apa yang kamu temukan!
PROPQUEST_INC_001203,No? Fine… We will have to deal with it ourselves.,Tidak? Baik... Kita harus menghadapinya sendiri.
PROPQUEST_INC_001204,Excellent work! So now we know where exactly their base is located and what we're up against with their new leader.,Kerja bagus! Jadi sekarang kita tahu di mana tepatnya markas mereka berada dan apa yang kita hadapi dengan pemimpin baru mereka.
PROPQUEST_INC_001205,"Have you found it yet? We don't have much time! Please, hurry!","Apakah kamu sudah menemukannya? Kami tidak punya banyak waktu! Tolong, cepat!"
PROPQUEST_INC_001206,"Locate the Red bang Troupe base in Erons Factory 2, Darkon 1, and report back to Amadolka with anything you find.","Temukan markas Red bang Troupe di Erons Factory 2, Darkon 1, dan laporkan kembali ke Amadolka dengan apa pun yang kamu temukan."
PROPQUEST_INC_001208,Legend of Dreadpet <Big Thyred>,Legenda Dreadpet <Big Thyred>
PROPQUEST_INC_001209,"Pssst, hey you! I'm writing a book and I need your help. I'm having a bit of writer's block and I need a brave adventurer to help me write it!","Pssst, hai kamu! Saya sedang menulis buku dan saya butuh bantuanmu. Saya mengalami sedikit hambatan penulis dan saya membutuhkan seorang petualang pemberani untuk membantu saya menulisnya!"
PROPQUEST_INC_001210,"Have you ever heard about the Legend of Big Thyred? No? A long long time ago, there was very a famous adventurer named Big Thyred. One day, he found an interesting place to adventure…","Pernahkah kamu mendengar tentang Legenda Big Thyred? Tidak? Dahulu kala, ada seorang petualang yang sangat terkenal bernama Big Thyred. Suatu hari, dia menemukan tempat yang menarik untuk berpetualang…"
PROPQUEST_INC_001211,"It was a cave deep underground, surrounded with this strange, bloody fog. Big Thyred investigated the cave only to become infected by a disease within the cave called Horrible Fear.","Itu adalah gua jauh di bawah tanah, dikelilingi oleh kabut berdarah yang aneh ini. Big Thyred menyelidiki gua hanya untuk terinfeksi oleh penyakit di dalam gua yang disebut Horrible Fear."
PROPQUEST_INC_001212,"The disease transformed him into a hideous monster, whom we now call Big Muscle. There's virtually nothing left of that brave adventurer but bits and pieces, or so the story goes…","Penyakit itu mengubahnya menjadi monster yang mengerikan, yang sekarang kita sebut Big Muscle. Hampir tidak ada yang tersisa dari petualang pemberani itu kecuali potongan-potongan, atau begitulah ceritanya…"
PROPQUEST_INC_001213,"So, here's where you come in. I need to an ending to the story and I'd like to know what's become of Big Muscle. Feel like lending a hand?","Jadi, di sinilah kamu masuk. Saya perlu mengakhiri cerita dan saya ingin tahu apa yang terjadi dengan Big Muscle. Merasa seperti meminjamkan tangan?"
PROPQUEST_INC_001214,"One of those mangy Organigors ate one of my reference books. Defeat the Organigors at the Plain of Bubble and acquire the Book of Fear 1. While you're there, find the Fortress Map.","Salah satu Organigor kudis itu memakan salah satu buku referensiku. Kalahkan Organigor di Dataran Gelembung dan dapatkan Book of Fear 1. Saat kamu di sana, temukan Peta Benteng."
PROPQUEST_INC_001215,"Awwww, come on! Look, I'll give you HALF of the sales from my book if you'll help. Still having second thoughts?","Awwww, ayolah! Dengar, saya akan memberi kamu SETENGAH dari penjualan dari buku saya jika kamu mau membantu. Masih berpikir dua kali?"
PROPQUEST_INC_001216,"Oh, Rhisis! You've got the Book of Fear! Great work! Alright, sounds like you have what it takes to face Big Muscle.","Oh, Rhisis! Kamu memiliki Kitab Ketakutan! Kerja bagus! Baiklah, sepertinya kamu memiliki apa yang diperlukan untuk menghadapi Big Muscle."
PROPQUEST_INC_001217,"Here, take this. It's Big Thyred's Heart. \n\n#b*You drop the heart and scream!*#nb\n\nHey, careful! You need that!","Ambil ini. Ini Big Thyred's Heart.. \n\n#b*Kamu menjatuhkan hati dan berteriak!*#nb\n\nHei, hati-hati! Kamu membutuhkan itu!"
PROPQUEST_INC_001218,"Take the heart to the Dreadpet Manager just southwest of here. You'll have to join a party before you face Big Muscle, it's too dangerous to go alone.","Bawa hati ini ke Manajer Dreadpet di barat daya dari sini. Kamu harus bergabung dengan pesta sebelum kamu menghadapi Big Muscle, terlalu berbahaya untuk pergi sendiri."
PROPQUEST_INC_001219,"Look, I know it's scary to face the Organigor, but I believe you can do it. Go, now!","Dengar, aku tahu menghadapi Organigor itu menakutkan, tapi aku yakin kamu bisa melakukannya. Pergi sekarang!"
PROPQUEST_INC_001220,"Travel to the Plain of bubble, defeat Organigor, and recover both the Fortress Map and the 1st book of Dread for Novelist Gergantes in Northern Flarine.","Bepergian ke Dataran gelembung, kalahkan Organigor, dan pulihkan Fortress Map dan 1st book of Dread untuk Novelis Gergantes di Northern Flarine."
PROPQUEST_INC_001222,Legend of Dreadpet <Krren Dacid>,Legenda Dreadpet <Krren Dacid>
PROPQUEST_INC_001223,"Pssst, hey you! I'm writing a book and I need your help! I'm having a bit of writer's block and I need a brave adventurer to help me write it!","Pssst, hai kamu! Saya sedang menulis buku dan saya butuh bantuanmu! Saya mengalami sedikit hambatan penulis dan saya membutuhkan seorang petualang pemberani untuk membantu saya menulisnya!"
PROPQUEST_INC_001224,"Have you ever heard about the legend of Krren Dacid? A long long time ago, there was a very famous adventurer. His name was Krren Dacid. One day, he found an interesting place to adventure…","Pernahkah kamu mendengar tentang legenda Keren David? Dahulu kala, ada seorang petualang yang sangat terkenal. Namanya Karen David. Suatu hari, dia menemukan tempat yang menarik untuk berpetualang…"
PROPQUEST_INC_001225,It was a huge temple in the sky. Krren investigated the temple only to become infected by a disease within the cave called Cold Fear.,Itu adalah kuil besar di langit. Krren menyelidiki kuil hanya untuk terinfeksi oleh penyakit di dalam gua yang disebut Cold Fear.
PROPQUEST_INC_001226,"The disease transformed him into a hideous monster, whom we now call Krrr. There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…","Penyakit itu mengubahnya menjadi monster yang mengerikan, yang sekarang kita sebut Krrr. Hampir tidak ada yang tersisa dari petualang pemberani itu kecuali potongan-potongan, atau begitulah kata mereka…"
PROPQUEST_INC_001227,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Krrr. So whaddya' say?","Jadi, di sinilah kamu masuk. Saya perlu akhir cerita dan saya ingin tahu apa yang terjadi dengan Krrr. Jadi apa katamu?"
PROPQUEST_INC_001228,"Great! One of those Gangards at the Plain of Bubble scooped up one of my reference books. Defeat the Gangards and acquire the Book of Fear 2. While you're there, try to find the Temple Map.","Bagus! Salah satu Gangards at the Plain of Bubble itu mengambil salah satu buku referensi saya. Kalahkan Gangard dan dapatkan Book of Fear 2. Saat berada di sana, cobalah untuk menemukan Temple Map."
PROPQUEST_INC_001229,"Oh, come on now! Tell you what, I'll give you 50% of the proceeds from the sale of my book when I release it! How does that sound? Bah!","Ayo sekarang! Katakan apa, saya akan memberimu 50% dari hasil penjualan buku saya ketika saya merilisnya! Bagaimana itu terdengar? Bah!"
PROPQUEST_INC_001230,"Blessings from Bubble, you've got it! It looks like you do indeed have what it takes to face Krrr.","Anugrah dari Bubble, kamu mendapatkannya! Sepertinya kamu memang memiliki apa yang diperlukan untuk menghadapi Krrr."
PROPQUEST_INC_001231,"Here, take this. It's Krrr's Heart. \n\n#b*You vomit all over him*#nb\n\n Hey, knock it off!","Ambil ini. Ini Hati Krrr.\n\n#b*Kamu muntah di sekujur tubuhnya*#nb\n\nHei, lepaskan!"
PROPQUEST_INC_001232,"If you're done being sick, take the heart to the Dreadpet Manager in Madren Town. You'll have to join a party to enter the temple, it's way too dangerous to go alone.","Jika kamu sudah selesai sakit, bawa hati ke Manajer Dreadpet di Kota Madren. Kamu harus bergabung dalam pesta untuk memasuki kuil, terlalu berbahaya untuk pergi sendiri."
PROPQUEST_INC_001233,"Look, I know Ganguard's smell bad and all that, so I understand your reservations… but I really need that book.","Dengar, aku tahu bau Ganguard tidak enak dan sebagainya, jadi aku mengerti keberatanmu… tapi aku sangat membutuhkan buku itu."
PROPQUEST_INC_001234,"Travel to the Plain of Bubble, defeat $QUEST_END_KILL_NAME$, and retrieve both the $QUEST_END_ITEM_NAME$ and the $QUEST_END_ITEM_NAME,2$ for Novelist Gergantes in Northern Flarine.","Perjalanan ke Plain of Bubble, kalahkan $QUEST_END_KILL_NAME$, dan ambil $QUEST_END_ITEM_NAME$ dan $QUEST_END_ITEM_NAME,2$ untuk Novelist Gergantes di Northern Flarine."
PROPQUEST_INC_001236,Legend of Dreadpet <Moot Arvan>,Legenda Dreadpet <Moot Arvan>
PROPQUEST_INC_001237,"Pssst, hey you! I am writing a book and I need your help! I've had a little writers block lately and I need a brave adventurer to help me write it!","Pssst, hai kamu! Saya sedang menulis buku dan saya butuh bantuanmu! Akhir-akhir ini saya mengalami sedikit hambatan penulis dan saya membutuhkan seorang petualang pemberani untuk membantu saya menulisnya!"
PROPQUEST_INC_001238,"Have you ever heard of the legend of Moot Arvan? No? A long time ago, there was very a famous adventurer, Moot Arvan. One day, he found an interesting place to adventure...","Pernahkah kamu mendengar tentang legenda Moot Arvan? Tidak? Dahulu kala, ada seorang petualang yang sangat terkenal, Moot Arvan. Suatu hari, dia menemukan tempat yang menarik untuk berpetualang..."
PROPQUEST_INC_001239,"It was a strange, wet marsh. Moot explored the marsh only to become infested with a disease called Unpleasant Fear.",Itu adalah rawa basah yang aneh. Moot menjelajahi rawa hanya untuk terserang penyakit yang disebut Unpleasant Fear.
PROPQUEST_INC_001240,"The disease transformed him into a hideous monster known as Mushmoot! There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…","Penyakit itu mengubahnya menjadi monster mengerikan yang dikenal sebagai Mushmoot! Hampir tidak ada yang tersisa dari petualang pemberani itu kecuali potongan-potongan, atau begitulah kata mereka…"
PROPQUEST_INC_001241,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Mushmoot. Feel like helping?","Jadi, di sinilah kamu masuk. Saya perlu akhir cerita dan saya ingin tahu apa yang terjadi dengan Mushmoot. Merasa ingin membantu?"
PROPQUEST_INC_001242,Great! One of those pesky Hadeseors at the Plain of Bubble has stolen one of my reference books! Find and recover the book for me and see if you can locate the Boggy Map while you're there.,Baik! Salah satu Hadeseor sial di Plain of Bubble itu telah mencuri salah satu buku referensiku! Temukan dan pulihkan buku untuk saya dan lihat apakah kamu dapat menemukan Peta Boggy saat kamu berada di sana.
PROPQUEST_INC_001243,"Don't be a scaredy-cat! Look, I'll even give you 50% of the proceeds from my book sales if you help. Okay?","Jangan menjadi kucing penakut! Dengar, aku bahkan akan memberimu 50% dari hasil penjualan bukuku jika kau membantu. Oke?"
PROPQUEST_INC_001244,"Yes, great work! I knew you could do it!","Ya, kerja bagus! Aku tahu kamu bisa melakukannya!"
PROPQUEST_INC_001245,"Here, take this. It's Moot's Heart. \n\n*You begin to feel sick…*\n\n Oh shake it off, slacker!","Ambil ini. Ini Hati Moot.\n\n*Kamu mulai merasa sakit…*\n\nOh, lepaskan, pemalas!"
PROPQUEST_INC_001246,"Take that heart to the Dreadpet Manager at the Eastern River of Weeping. You'll need to form a party first, it's way too dangerous to go in there alone.","Bawa hati itu ke Manajer Dreadpet di Eastern River of Weeping. Kamu harus membentuk pesta terlebih dahulu, terlalu berbahaya untuk masuk ke sana sendirian."
PROPQUEST_INC_001247,Ah geez! What are you afraid of? A Hadeseor? Psht! I guess you aren't as brave as I thought you were.,Ah astaga! Apa yang kamu takutkan? Seorang Hadesor? Sst! Saya kira kamu tidak seberani yang saya kira.
PROPQUEST_INC_001250,Sad Christmas,Sad Christmas
PROPQUEST_INC_001251,Hmm... We are in big trouble now. Do you know what happened? Do you? The stockings are gone. The stockings...,Hmm.. Kami dalam masalah besar sekarang. Apakah kamu tahu apa yang telah terjadi? Apakah kamu? Stokingnya hilang. Stokingnya..
PROPQUEST_INC_001252,"Are you asking why I am making a big deal about the stockings? Are you serious? These are not normal stockings, these are the Christmas stockings which have the wishes of children!","Apakah kamu bertanya mengapa saya membuat masalah besar tentang stoking? Apakah kamu serius? Ini bukan stoking biasa, ini adalah stoking Natal yang memiliki keinginan anak-anak!"
PROPQUEST_INC_001253,"A few days ago, every stocking was stolen in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.","Beberapa hari yang lalu, setiap kaus kaki dicuri di Madrigal. Saya menemukan bahwa Masquerpets melakukannya. Sekarang kita dalam masalah besar."
PROPQUEST_INC_001254,Would you please help me make a Merry Christmas in Madrigal?,Maukah kamu membantu saya membuat Selamat Natal di Madrigal?
PROPQUEST_INC_001255,Thank you. Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,Terima kasih. Silakan berburu setiap Masquerpet di Madrigal dan bawakan aku $QUEST_END_ITEM_COUNT$ stocking. Saya pasti akan memberimu imbalan.
