Key,English,Polish
ACHIEVEMENT_KILL_STEAMWALKER_LVL3,Steam Walker Slayer 3,Pogromca Parochodziarzy 3
ACHIEVEMENT_KILL_STEAMWALKER_LVL4,Steam Walker Slayer 4,Pogromca Parochodziarzy 4
ACHIEVEMENT_KILL_STEAMWALKER_LVL5,Steam Walker Hunter,Łowca Parochodziarzy
ACHIEVEMENT_KILL_STEELKNIGHT_LVL1,Steel Knight Slayer 1,Pogromca Żelaznego Rycerza 1
ACHIEVEMENT_KILL_STEELKNIGHT_LVL2,Steel Knight Slayer 2,Pogromca Żelaznego Rycerza 2
ACHIEVEMENT_KILL_STEELKNIGHT_LVL3,Steel Knight Slayer 3,Pogromca Żelaznego Rycerza 3
ACHIEVEMENT_KILL_STEELKNIGHT_LVL4,Steel Knight Slayer 4,Pogromca Żelaznego Rycerza 4
ACHIEVEMENT_KILL_STEELKNIGHT_LVL5,Steel Knight Hunter,Łowca Żelaznego Rycerza
ACHIEVEMENT_KILL_ZOMBIGER_LVL1,Zombiger Slayer 1,Pogromca Zombiger 1
ACHIEVEMENT_KILL_ZOMBIGER_LVL2,Zombiger Slayer 2,Pogromca Zombiger 2
ACHIEVEMENT_KILL_ZOMBIGER_LVL3,Zombiger Slayer 3,Pogromca Zombiger 3
ACHIEVEMENT_KILL_ZOMBIGER_LVL4,Zombiger Slayer 4,Pogromca Zombiger 4
ACHIEVEMENT_KILL_ZOMBIGER_LVL5,Zombiger Hunter,Pogromca Zombiger 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL1,Nuttywheel Slayer 1,Pogromca Pokręconego Koła 1
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL2,Nuttywheel Slayer 2,Pogromca Pokręconego Koła 2
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL3,Nuttywheel Slayer 3,Pogromca Pokręconego Koła 3
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL4,Nuttywheel Slayer 4,Pogromca Pokręconego Koła 4
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL5,Nuttywheel Hunter,Łowca Pokręconego Koła 
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL1,Nuctuvehicle Slayer 1,Pogromca Nuctuvehicle 1
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL2,Nuctuvehicle Slayer 2,Pogromca Nuctuvehicle 2
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL3,Nuctuvehicle Slayer 3,Pogromca Nuctuvehicle 3
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL4,Nuctuvehicle Slayer 4,Pogromca Nuctuvehicle 4
ACHIEVEMENT_KILL_NUCTUVEHICLE_LVL5,Nuctuvehicle Hunter,Łowca Nuctuvehicle
ACHIEVEMENT_KILL_DRILLER_LVL1,Driller Slayer 1,Pogromca Wiertników 1
ACHIEVEMENT_KILL_DRILLER_LVL2,Driller Slayer 2,Pogromca Wiertników 2
ACHIEVEMENT_KILL_DRILLER_LVL3,Driller Slayer 3,Pogromca Wiertników 3
ACHIEVEMENT_KILL_DRILLER_LVL4,Driller Slayer 4,Pogromca Wiertników 4
ACHIEVEMENT_KILL_DRILLER_LVL5,Driller Hunter,Łowca Wiertników
ACHIEVEMENT_KILL_RISEM_LVL1,Risem Slayer 1,Pogromca Risem 1
ACHIEVEMENT_KILL_RISEM_LVL2,Risem Slayer 2,Pogromca Risem 2
ACHIEVEMENT_KILL_RISEM_LVL3,Risem Slayer 3,Pogromca Risem 3
ACHIEVEMENT_KILL_RISEM_LVL4,Risem Slayer 4,Pogromca Risem 4
ACHIEVEMENT_KILL_RISEM_LVL5,Risem Hunter,Łowca Risem
ACHIEVEMENT_KILL_GRRR_LVL1,Grrr Slayer 1,Pogromca Grrr 1
ACHIEVEMENT_KILL_GRRR_LVL2,Grrr Slayer 2,Pogromca Grrr 2
ACHIEVEMENT_KILL_GRRR_LVL3,Grrr Slayer 3,Pogromca Grrr 3
ACHIEVEMENT_KILL_GRRR_LVL4,Grrr Slayer 4,Pogromca Grrr 4
ACHIEVEMENT_KILL_GRRR_LVL5,Grrr Hunter,Łowca Grrr
ACHIEVEMENT_KILL_VOLT_LVL1,Volt Slayer 1,Pogromca Volt 1
ACHIEVEMENT_KILL_VOLT_LVL2,Volt Slayer 2,Pogromca Volt 2
ACHIEVEMENT_KILL_VOLT_LVL3,Volt Slayer 3,Pogromca Volt 3
ACHIEVEMENT_KILL_VOLT_LVL4,Volt Slayer 4,Pogromca Volt 4
ACHIEVEMENT_KILL_VOLT_LVL5,Volt Hunter,Łowca Volt
ACHIEVEMENT_KILL_ELDERGUARD_LVL1,Elderguard Slayer 1,Pogromca Prastrażników 1
ACHIEVEMENT_KILL_ELDERGUARD_LVL2,Elderguard Slayer 2,Pogromca Prastrażników 2
ACHIEVEMENT_KILL_ELDERGUARD_LVL3,Elderguard Slayer 3,Pogromca Prastrażników 3
ACHIEVEMENT_KILL_ELDERGUARD_LVL4,Elderguard Slayer 4,Pogromca Prastrażników 4
ACHIEVEMENT_KILL_ELDERGUARD_LVL5,Elderguard Hunter,Łowca Prastrażników
ACHIEVEMENT_KILL_DUMP_LVL1,Dump Slayer 1,Pogromca Dump 1
ACHIEVEMENT_KILL_DUMP_LVL2,Dump Slayer 2,Pogromca Dump 2
ACHIEVEMENT_KILL_DUMP_LVL3,Dump Slayer 3,Pogromca Dump 3
ACHIEVEMENT_KILL_DUMP_LVL4,Dump Slayer 4,Pogromca Dump 4
ACHIEVEMENT_KILL_DUMP_LVL5,Dump Hunter,Łowca Dump
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL1,Garbagespider Slayer 1,Pogromca Pająkoszy 1
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL2,Garbagespider Slayer 2,Pogromca Pająkoszy 2
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL3,Garbagespider Slayer 3,Pogromca Pająkoszy 3
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL4,Garbagespider Slayer 4,Pogromca Pająkoszy 4
ACHIEVEMENT_KILL_GARBAGEPIDER_LVL5,Garbagespider Hunter,Łowca Pająkoszy
ACHIEVEMENT_KILL_ZENMA_LVL1,Zenma Slayer 1,Pogromca Zenma 1
ACHIEVEMENT_KILL_ZENMA_LVL2,Zenma Slayer 2,Pogromca Zenma 2
ACHIEVEMENT_KILL_ZENMA_LVL3,Zenma Slayer 3,Pogromca Zenma 3
ACHIEVEMENT_KILL_ZENMA_LVL4,Zenma Slayer 4,Pogromca Zenma 4
ACHIEVEMENT_KILL_ZENMA_LVL5,Zenma Hunter,Łowca Zenma
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL1,Crane Machinery Slayer 1,Pogromca Dźwigów 1
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL2,Crane Machinery Slayer 2,Pogromca Dźwigów 2
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL3,Crane Machinery Slayer 3,Pogromca Dźwigów 3
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL4,Crane Machinery Slayer 4,Pogromca Dźwigów 4
ACHIEVEMENT_KILL_CRANEMACHINERY_LVL5,Crane Machinery Hunter,Łowca Dźwigów
ACHIEVEMENT_KILL_NAUTREPY_LVL1,Nautrepy Slayer 1,Pogromca Nautrepy 1
ACHIEVEMENT_KILL_NAUTREPY_LVL2,Nautrepy Slayer 2,Pogromca Nautrepy 2
ACHIEVEMENT_KILL_NAUTREPY_LVL3,Nautrepy Slayer 3,Pogromca Nautrepy 3
ACHIEVEMENT_KILL_NAUTREPY_LVL4,Nautrepy Slayer 4,Pogromca Nautrepy 4
ACHIEVEMENT_KILL_NAUTREPY_LVL5,Nautrepy Hunter,Łowca Nautrepy
ACHIEVEMENT_KILL_SYLIACA_LVL1,Syliaca Slayer 1,Pogromca Syliaca 1
ACHIEVEMENT_KILL_SYLIACA_LVL2,Syliaca Slayer 2,Pogromca Syliaca 2
ACHIEVEMENT_KILL_SYLIACA_LVL3,Syliaca Slayer 3,Pogromca Syliaca 3
ACHIEVEMENT_KILL_SYLIACA_LVL4,Syliaca Slayer 4,Pogromca Syliaca 4
ACHIEVEMENT_KILL_SYLIACA_LVL5,Syliaca Hunter,Łowca Syliaca
ACHIEVEMENT_KILL_GREEMONG_LVL1,Greemong Slayer 1,Pogromca Greemong 1
ACHIEVEMENT_KILL_GREEMONG_LVL2,Greemong Slayer 2,Pogromca Greemong 2
ACHIEVEMENT_KILL_GREEMONG_LVL3,Greemong Slayer 3,Pogromca Greemong 3
ACHIEVEMENT_KILL_GREEMONG_LVL4,Greemong Slayer 4,Pogromca Greemong 4
ACHIEVEMENT_KILL_GREEMONG_LVL5,Greemong Hunter,Łowca Greemong
ACHIEVEMENT_KILL_BOO_LVL1,Boo Slayer 1,Pogromca Boo 1
ACHIEVEMENT_KILL_BOO_LVL2,Boo Slayer 2,Pogromca Boo 2
ACHIEVEMENT_KILL_BOO_LVL3,Boo Slayer 3,Pogromca Boo 3
ACHIEVEMENT_KILL_BOO_LVL4,Boo Slayer 4,Pogromca Boo 4
ACHIEVEMENT_KILL_BOO_LVL5,Boo Hunter,Łowca Boo
ACHIEVEMENT_KILL_CARRIERBOMB_LVL1,Carrierbomb Slayer 1,Pogromca Carrierbomb 1
ACHIEVEMENT_KILL_CARRIERBOMB_LVL2,Carrierbomb Slayer 2,Pogromca Carrierbomb 2
ACHIEVEMENT_KILL_CARRIERBOMB_LVL3,Carrierbomb Slayer 3,Pogromca Carrierbomb 3
ACHIEVEMENT_KILL_CARRIERBOMB_LVL4,Carrierbomb Slayer 4,Pogromca Carrierbomb 4
ACHIEVEMENT_KILL_CARRIERBOMB_LVL5,Carrierbomb Hunter,Łowca Carrierbomb
ACHIEVEMENT_KILL_LONGWANG_LVL1,Longwing Slayer 1,Pogromca Longwing 1
ACHIEVEMENT_KILL_LONGWANG_LVL2,Longwing Slayer 2,Pogromca Longwing 2
ACHIEVEMENT_KILL_LONGWANG_LVL3,Longwing Slayer 3,Pogromca Longwing 3
ACHIEVEMENT_KILL_LONGWANG_LVL4,Longwing Slayer 4,Pogromca Longwing 4
ACHIEVEMENT_KILL_LONGWANG_LVL5,Longwing Hunter,Łowca Longwing
ACHIEVEMENT_KILL_HOPPRE_LVL1,Hoppre Slayer 1,Pogromca Hoppre 1
ACHIEVEMENT_KILL_HOPPRE_LVL2,Hoppre Slayer 2,Pogromca Hoppre 2
ACHIEVEMENT_KILL_HOPPRE_LVL3,Hoppre Slayer 3,Pogromca Hoppre 3
ACHIEVEMENT_KILL_HOPPRE_LVL4,Hoppre Slayer 4,Pogromca Hoppre 4
ACHIEVEMENT_KILL_HOPPRE_LVL5,Hoppre Hunter,Łowca Hoppre
ACHIEVEMENT_KILL_MUSHPOIE_LVL1,Mushpoie Slayer 1,Pogromca Mushpoie 1
ACHIEVEMENT_KILL_MUSHPOIE_LVL2,Mushpoie Slayer 2,Pogromca Mushpoie 2
ACHIEVEMENT_KILL_MUSHPOIE_LVL3,Mushpoie Slayer 3,Pogromca Mushpoie 3
ACHIEVEMENT_KILL_MUSHPOIE_LVL4,Mushpoie Slayer 4,Pogromca Mushpoie 4
ACHIEVEMENT_KILL_MUSHPOIE_LVL5,Mushpoie Hunter,Łowca Mushpoie
ACHIEVEMENT_KILL_IREN_LVL1,Iren Slayer 1,Pogromca Iren 1
ACHIEVEMENT_KILL_IREN_LVL2,Iren Slayer 2,Pogromca Iren 2
ACHIEVEMENT_KILL_IREN_LVL3,Iren Slayer 3,Pogromca Iren 3
ACHIEVEMENT_KILL_IREN_LVL4,Iren Slayer 4,Pogromca Iren 4
ACHIEVEMENT_KILL_IREN_LVL5,Iren Hunter,Łowca Iren
ACHIEVEMENT_KILL_WATANGKA_LVL1,Watangka Slayer 1,Pogromca Watangka 1
ACHIEVEMENT_KILL_WATANGKA_LVL2,Watangka Slayer 2,Pogromca Watangka 2
ACHIEVEMENT_KILL_WATANGKA_LVL3,Watangka Slayer 3,Pogromca Watangka 3
ACHIEVEMENT_KILL_WATANGKA_LVL4,Watangka Slayer 4,Pogromca Watangka 4
ACHIEVEMENT_KILL_WATANGKA_LVL5,Watangka Hunter,Łowca Watangka
ACHIEVEMENT_KILL_FAFNIR_LVL1,Fafnir Slayer 1,Pogromca Fafnir 1
ACHIEVEMENT_KILL_FAFNIR_LVL2,Fafnir Slayer 2,Pogromca Fafnir 2
ACHIEVEMENT_KILL_FAFNIR_LVL3,Fafnir Slayer 3,Pogromca Fafnir 3
ACHIEVEMENT_KILL_FAFNIR_LVL4,Fafnir Slayer 4,Pogromca Fafnir 4
ACHIEVEMENT_KILL_FAFNIR_LVL5,Fafnir Hunter,Łowca Fafnir
ACHIEVEMENT_KILL_ANTIQUERY_LVL1,Antiquery Slayer 1,Pogromca Antiquery 1
ACHIEVEMENT_KILL_ANTIQUERY_LVL2,Antiquery Slayer 2,Pogromca Antiquery 2
ACHIEVEMENT_KILL_ANTIQUERY_LVL3,Antiquery Slayer 3,Pogromca Antiquery 3
ACHIEVEMENT_KILL_ANTIQUERY_LVL4,Antiquery Slayer 4,Pogromca Antiquery 4
ACHIEVEMENT_KILL_ANTIQUERY_LVL5,Antiquery Hunter,Łowca Antiquery
ACHIEVEMENT_KILL_LUIA_LVL1,Luia Slayer 1,Pogromca Luia 1
ACHIEVEMENT_KILL_LUIA_LVL2,Luia Slayer 2,Pogromca Luia 2
ACHIEVEMENT_KILL_LUIA_LVL3,Luia Slayer 3,Pogromca Luia 3
ACHIEVEMENT_KILL_LUIA_LVL4,Luia Slayer 4,Pogromca Luia 4
ACHIEVEMENT_KILL_LUIA_LVL5,Luia Hunter,Łowca Luia
ACHIEVEMENT_KILL_GONGURY_LVL1,Gongury Slayer 1,Pogromca Gongury 1
ACHIEVEMENT_KILL_GONGURY_LVL2,Gongury Slayer 2,Pogromca Gongury 2
ACHIEVEMENT_KILL_GONGURY_LVL3,Gongury Slayer 3,Pogromca Gongury 3
ACHIEVEMENT_KILL_GONGURY_LVL4,Gongury Slayer 4,Pogromca Gongury 4
ACHIEVEMENT_KILL_GONGURY_LVL5,Gongury Hunter,Łowca Gongury
ACHIEVEMENT_KILL_SHUHAMMA_LVL1,Shuhamma Slayer 1,Pogromca Shuhamma 1
ACHIEVEMENT_KILL_SHUHAMMA_LVL2,Shuhamma Slayer 2,Pogromca Shuhamma 2
ACHIEVEMENT_KILL_SHUHAMMA_LVL3,Shuhamma Slayer 3,Pogromca Shuhamma 3
ACHIEVEMENT_KILL_SHUHAMMA_LVL4,Shuhamma Slayer 4,Pogromca Shuhamma 4
ACHIEVEMENT_KILL_SHUHAMMA_LVL5,Shuhamma Hunter,Łowca Shuhamma
ACHIEVEMENT_KILL_KERN_LVL1,Kern Slayer 1,Pogromca Kern 1
ACHIEVEMENT_KILL_KERN_LVL2,Kern Slayer 2,Pogromca Kern 2
ACHIEVEMENT_KILL_KERN_LVL3,Kern Slayer 3,Pogromca Kern 3
ACHIEVEMENT_KILL_KERN_LVL4,Kern Slayer 4,Pogromca Kern 4
ACHIEVEMENT_KILL_KERN_LVL5,Kern Hunter,Łowca Kern
ACHIEVEMENT_KILL_GORRUDA_LVL1,Gorruda Slayer 1,Pogromca Gorruda 1
ACHIEVEMENT_KILL_GORRUDA_LVL2,Gorruda Slayer 2,Pogromca Gorruda 2
ACHIEVEMENT_KILL_GORRUDA_LVL3,Gorruda Slayer 3,Pogromca Gorruda 3
ACHIEVEMENT_KILL_GORRUDA_LVL4,Gorruda Slayer 4,Pogromca Gorruda 4
ACHIEVEMENT_KILL_GORRUDA_LVL5,Gorruda Hunter,Łowca Gorruda
ACHIEVEMENT_KILL_GLAPHAN_LVL1,Glaphan Slayer 1,Pogromca Glaphan 1
ACHIEVEMENT_KILL_GLAPHAN_LVL2,Glaphan Slayer 2,Pogromca Glaphan 2
ACHIEVEMENT_KILL_GLAPHAN_LVL3,Glaphan Slayer 3,Pogromca Glaphan 3
ACHIEVEMENT_KILL_GLAPHAN_LVL4,Glaphan Slayer 4,Pogromca Glaphan 4
ACHIEVEMENT_KILL_GLAPHAN_LVL5,Glaphan Hunter,Łowca Glaphan
ACHIEVEMENT_KILL_KIMERADON_LVL1,Chimeradon Slayer 1,Pogromca Chimeradon 1
ACHIEVEMENT_KILL_KIMERADON_LVL2,Chimeradon Slayer 2,Pogromca Chimeradon 2
ACHIEVEMENT_KILL_KIMERADON_LVL3,Chimeradon Slayer 3,Pogromca Chimeradon 3
ACHIEVEMENT_KILL_KIMERADON_LVL4,Chimeradon Slayer 4,Pogromca Chimeradon 4
ACHIEVEMENT_KILL_KIMERADON_LVL5,Chimeradon Hunter,Łowca Chimeradon
ACHIEVEMENT_KILL_BEARNUCKY_LVL1,Bearnerky Slayer 1,Pogromca Bearnerky 1
ACHIEVEMENT_KILL_BEARNUCKY_LVL2,Bearnerky Slayer 2,Pogromca Bearnerky 2
ACHIEVEMENT_KILL_BEARNUCKY_LVL3,Bearnerky Slayer 3,Pogromca Bearnerky 3
ACHIEVEMENT_KILL_BEARNUCKY_LVL4,Bearnerky Slayer 4,Pogromca Bearnerky 4
ACHIEVEMENT_KILL_BEARNUCKY_LVL5,Bearnerky Hunter,Łowca Bearnerky
ACHIEVEMENT_KILL_MUFFRIN_LVL1,Muffrin Slayer 1,Pogromca Muffrin 1
ACHIEVEMENT_KILL_MUFFRIN_LVL2,Muffrin Slayer 2,Pogromca Muffrin 2
ACHIEVEMENT_KILL_MUFFRIN_LVL3,Muffrin Slayer 3,Pogromca Muffrin 3
ACHIEVEMENT_KILL_MUFFRIN_LVL4,Muffrin Slayer 4,Pogromca Muffrin 4
ACHIEVEMENT_KILL_MUFFRIN_LVL5,Muffrin Hunter,Łowca Muffrin
ACHIEVEMENT_KILL_POPCRANK_LVL1,Popcrank Slayer 1,Pogromca Popcrank 1
ACHIEVEMENT_KILL_POPCRANK_LVL2,Popcrank Slayer 2,Pogromca Popcrank 2
ACHIEVEMENT_KILL_POPCRANK_LVL3,Popcrank Slayer 3,Pogromca Popcrank 3
ACHIEVEMENT_KILL_POPCRANK_LVL4,Popcrank Slayer 4,Pogromca Popcrank 4
ACHIEVEMENT_KILL_POPCRANK_LVL5,Popcrank Hunter,Łowca Popcrank
ACHIEVEMENT_KILL_CLOCKWORKS_LVL1,Clockworks Hunter 1,Clockworks Hunter 1
ACHIEVEMENT_KILL_CLOCKWORKS_LVL2,Clockworks Hunter 2,Clockworks Hunter 2
ACHIEVEMENT_KILL_CLOCKWORKS_LVL3,Clockworks Hunter 3,Clockworks Hunter 3
ACHIEVEMENT_KILL_CLOCKWORKS_LVL4,Clockworks Hunter 4,Clockworks Hunter 4
ACHIEVEMENT_KILL_CLOCKWORKS_LVL5,Clockworks Killer,Clockworks Killer
ACHIEVEMENT_KILL_METEONYKER_LVL1,Meteonyker Hunter 1,Meteonyker Hunter 1
ACHIEVEMENT_KILL_METEONYKER_LVL2,Meteonyker Hunter 2,Meteonyker Hunter 2
ACHIEVEMENT_KILL_METEONYKER_LVL3,Meteonyker Hunter 3,Meteonyker Hunter 3
ACHIEVEMENT_KILL_METEONYKER_LVL4,Meteonyker Hunter 4,Meteonyker Hunter 4
ACHIEVEMENT_KILL_METEONYKER_LVL5,Meteonyker Killer,Meteonyker Killer
ACHIEVEMENT_KILL_MEDUMET_LVL1,Medumet Slayer 1,Pogromca Medumet 1
ACHIEVEMENT_KILL_MEDUMET_LVL2,Medumet Slayer 2,Pogromca Medumet 2
ACHIEVEMENT_KILL_MEDUMET_LVL3,Medumet Slayer 3,Pogromca Medumet 3
ACHIEVEMENT_KILL_MEDUMET_LVL4,Medumet Slayer 4,Pogromca Medumet 4
ACHIEVEMENT_KILL_MEDUMET_LVL5,Medumet Hunter,Łowca Medumet
ACHIEVEMENT_KILL_YETTI_LVL1,Yetti Slayer 1,Pogromca Yetti 1
ACHIEVEMENT_KILL_YETTI_LVL2,Yetti Slayer 2,Pogromca Yetti 2
ACHIEVEMENT_KILL_YETTI_LVL3,Yetti Slayer 3,Pogromca Yetti 3
ACHIEVEMENT_KILL_YETTI_LVL4,Yetti Slayer 4,Pogromca Yetti 4
ACHIEVEMENT_KILL_YETTI_LVL5,Yetti Hunter,Łowca Yetti
ACHIEVEMENT_KILL_AUGU_LVL1,Augu Slayer 1,Pogromca Augu 1
ACHIEVEMENT_KILL_AUGU_LVL2,Augu Slayer 2,Pogromca Augu 2
ACHIEVEMENT_KILL_AUGU_LVL3,Augu Slayer 3,Pogromca Augu 3
ACHIEVEMENT_KILL_AUGU_LVL4,Augu Slayer 4,Pogromca Augu 4
ACHIEVEMENT_KILL_AUGU_LVL5,Augu Hunter,Łowca Augu
ACHIEVEMENT_KILL_GHOSTKING_LVL1,Ghost King Slayer 1,Pogromca Ghost King 1
ACHIEVEMENT_KILL_GHOSTKING_LVL2,Ghost King Slayer 2,Pogromca Ghost King 2
ACHIEVEMENT_KILL_GHOSTKING_LVL3,Ghost King Slayer 3,Pogromca Ghost King 3
ACHIEVEMENT_KILL_GHOSTKING_LVL4,Ghost King Slayer 4,Pogromca Ghost King 4
ACHIEVEMENT_KILL_GHOSTKING_LVL5,Ghost King Hunter,Łowca Ghost King
ACHIEVEMENT_KILL_MAMMOTH_LVL1,Mammoth Slayer 1,Pogromca Mammoth 1
ACHIEVEMENT_KILL_MAMMOTH_LVL2,Mammoth Slayer 2,Pogromca Mammoth 2
ACHIEVEMENT_KILL_MAMMOTH_LVL3,Mammoth Slayer 3,Pogromca Mammoth 3
ACHIEVEMENT_KILL_MAMMOTH_LVL4,Mammoth Slayer 4,Pogromca Mammoth 4
ACHIEVEMENT_KILL_MAMMOTH_LVL5,Mammoth Hunter,Łowca Mammoth
ACHIEVEMENT_KILL_ATROX_LVL1,Atrox Slayer 1,Pogromca Atrox 1
ACHIEVEMENT_KILL_ATROX_LVL2,Atrox Slayer 2,Pogromca Atrox 2
ACHIEVEMENT_KILL_ATROX_LVL3,Atrox Slayer 3,Pogromca Atrox 3
ACHIEVEMENT_KILL_ATROX_LVL4,Atrox Slayer 4,Pogromca Atrox 4
ACHIEVEMENT_KILL_ATROX_LVL5,Atrox Hunter,Łowca Atrox
ACHIEVEMENT_KILL_TIGAR_LVL1,Tigar Slayer 1,Pogromca Tigar 1
ACHIEVEMENT_KILL_TIGAR_LVL2,Tigar Slayer 2,Pogromca Tigar 2
ACHIEVEMENT_KILL_TIGAR_LVL3,Tigar Slayer 3,Pogromca Tigar 3
ACHIEVEMENT_KILL_TIGAR_LVL4,Tigar Slayer 4,Pogromca Tigar 4
ACHIEVEMENT_KILL_TIGAR_LVL5,Tigar Hunter,Łowca Tigar
ACHIEVEMENT_KILL_MERAL_LVL1,Meral Slayer 1,Pogromca Meral 1
ACHIEVEMENT_KILL_MERAL_LVL2,Meral Slayer 2,Pogromca Meral 2
ACHIEVEMENT_KILL_MERAL_LVL3,Meral Slayer 3,Pogromca Meral 3
ACHIEVEMENT_KILL_MERAL_LVL4,Meral Slayer 4,Pogromca Meral 4
ACHIEVEMENT_KILL_MERAL_LVL5,Meral Hunter,Łowca Meral
ACHIEVEMENT_KILL_KINGSTER_LVL1,Kingster Slayer 1,Pogromca Kingster 1
ACHIEVEMENT_KILL_KINGSTER_LVL2,Kingster Slayer 2,Pogromca Kingster 2
ACHIEVEMENT_KILL_KINGSTER_LVL3,Kingster Slayer 3,Pogromca Kingster 3
ACHIEVEMENT_KILL_KINGSTER_LVL4,Kingster Slayer 4,Pogromca Kingster 4
ACHIEVEMENT_KILL_KINGSTER_LVL5,Kingster Hunter,Łowca Kingster
ACHIEVEMENT_KILL_CREPER_LVL1,Creper Slayer 1,Pogromca Creper 1
ACHIEVEMENT_KILL_CREPER_LVL2,Creper Slayer 2,Pogromca Creper 2
ACHIEVEMENT_KILL_CREPER_LVL3,Creper Slayer 3,Pogromca Creper 3
ACHIEVEMENT_KILL_CREPER_LVL4,Creper Slayer 4,Pogromca Creper 4
ACHIEVEMENT_KILL_CREPER_LVL5,Creper Hunter,Łowca Creper
ACHIEVEMENT_KILL_NAGA_LVL1,Naga Slayer 1,Pogromca Naga 1
ACHIEVEMENT_KILL_NAGA_LVL2,Naga Slayer 2,Pogromca Naga 2
ACHIEVEMENT_KILL_NAGA_LVL3,Naga Slayer 3,Pogromca Naga 3
ACHIEVEMENT_KILL_NAGA_LVL4,Naga Slayer 4,Pogromca Naga 4
ACHIEVEMENT_KILL_NAGA_LVL5,Naga Hunter,Łowca Naga
ACHIEVEMENT_KILL_DORIAN_LVL1,Dorian Slayer 1,Pogromca Dorian 1
ACHIEVEMENT_KILL_DORIAN_LVL2,Dorian Slayer 2,Pogromca Dorian 2
ACHIEVEMENT_KILL_DORIAN_LVL3,Dorian Slayer 3,Pogromca Dorian 3
ACHIEVEMENT_KILL_DORIAN_LVL4,Dorian Slayer 4,Pogromca Dorian 4
ACHIEVEMENT_KILL_DORIAN_LVL5,Dorian Hunter,Łowca Dorian
ACHIEVEMENT_KILL_OKEAN_LVL1,Okean Slayer 1,Pogromca Okean 1
ACHIEVEMENT_KILL_OKEAN_LVL2,Okean Slayer 2,Pogromca Okean 2
ACHIEVEMENT_KILL_OKEAN_LVL3,Okean Slayer 3,Pogromca Okean 3
ACHIEVEMENT_KILL_OKEAN_LVL4,Okean Slayer 4,Pogromca Okean 4
ACHIEVEMENT_KILL_OKEAN_LVL5,Okean Hunter,Łowca Okean
ACHIEVEMENT_KILL_KRAKEN_LVL1,Kraken Slayer 1,Pogromca Kraken 1
ACHIEVEMENT_KILL_KRAKEN_LVL2,Kraken Slayer 2,Pogromca Kraken 2
ACHIEVEMENT_KILL_KRAKEN_LVL3,Kraken Slayer 3,Pogromca Kraken 3
ACHIEVEMENT_KILL_KRAKEN_LVL4,Kraken Slayer 4,Pogromca Kraken 4
ACHIEVEMENT_KILL_KRAKEN_LVL5,Kraken Hunter,Łowca Kraken
ACHIEVEMENT_KILL_DREADFIN_LVL1,Dreadfin Slayer 1,Pogromca Dreadfin 1
ACHIEVEMENT_KILL_DREADFIN_LVL2,Dreadfin Slayer 2,Pogromca Dreadfin 2
ACHIEVEMENT_KILL_DREADFIN_LVL3,Dreadfin Slayer 3,Pogromca Dreadfin 3
ACHIEVEMENT_KILL_DREADFIN_LVL4,Dreadfin Slayer 4,Pogromca Dreadfin 4
ACHIEVEMENT_KILL_DREADFIN_LVL5,Dreadfin Hunter,Łowca Dreadfin
ACHIEVEMENT_KILL_DREADSCALE_LVL1,Dreadscale Slayer 1,Pogromca Dreadscale 1
ACHIEVEMENT_KILL_DREADSCALE_LVL2,Dreadscale Slayer 2,Pogromca Dreadscale 2
ACHIEVEMENT_KILL_DREADSCALE_LVL3,Dreadscale Slayer 3,Pogromca Dreadscale 3
ACHIEVEMENT_KILL_DREADSCALE_LVL4,Dreadscale Slayer 4,Pogromca Dreadscale 4
ACHIEVEMENT_KILL_DREADSCALE_LVL5,Dreadscale Hunter,Łowca Dreadscale
ACHIEVEMENT_KILL_LUMINFIN_LVL1,Luminfin Slayer 1,Pogromca Luminfin 1
ACHIEVEMENT_KILL_LUMINFIN_LVL2,Luminfin Slayer 2,Pogromca Luminfin 2
ACHIEVEMENT_KILL_LUMINFIN_LVL3,Luminfin Slayer 3,Pogromca Luminfin 3
ACHIEVEMENT_KILL_LUMINFIN_LVL4,Luminfin Slayer 4,Pogromca Luminfin 4
ACHIEVEMENT_KILL_LUMINFIN_LVL5,Luminfin Hunter,Łowca Luminfin
ACHIEVEMENT_KILL_PUPPETWOLF_LVL1,Hundur Sharpfoot Slayer 1,Pogromca Hundur Sharpfoot 1
ACHIEVEMENT_KILL_PUPPETWOLF_LVL2,Hundur Sharpfoot Slayer 2,Pogromca Hundur Sharpfoot 2
