Key,English,Polish
TEXTCLIENT_ON_EVENT_DESC,The '%s' event is underway! %s,Wydarzenie '%s' jest w trakcie! %s
TEXTCLIENT_START_EVENT,The '%s' event has just started. Visit %s for event details!,Wydarzenie '%s' właśnie się rozpoczęło! Zobacz %s by poznać szczegóły!
TEXTCLIENT_START_EVENT_DESC,The '%s' event has just started. %s,Wydarzenie '%s' właśnie się rozpoczęło! %s
TEXTCLIENT_END_EVENT,The '%s' event is over.,Wydarzenie '%s' dobiegło końca.
TEXTCLIENT_ARENA_DISABLED,Arena is not available on this channel.,Arena nie jest dostępna na tym kanale.
TEXTCLIENT_CREATEMON_F_15,Summoning should be used on players that are 15 meters or closer to you.,Możesz przywołać jedynie graczy oddalonych nie więcej niż 15 metrów od ciebie.
TEXTCLIENT_CREATEMON_F_AREA,You can not summon there.,Tu nie można przywoływać.
TEXTCLIENT_CREATEMON_S,You have summoned %s.,Przywołałeś/aś %s.
TEXTCLIENT_PRIORITYSUMMONMOB,This monster was summoned by %s. You cannot attack it.,%s Przywołał/a tego potwora. Nie możesz go zaatakować.
TEXTCLIENT_CREATEMON_LIMIT,You cannot summon anymore monsters. Please wait and try again.,Nie możesz przywołać więcej potworów. Spróbuj ponownie później.
TEXTCLIENT_GETPKPOINT,You recovered your Karma points by %d.,Odzyskano %d punktów Karmy.
TEXTCLIENT_DECPKPOINT,%d Karma points have been reduced.,Karma spadła o %d punktów.
TEXTCLIENT_PK_MARKETNOUSE,You cannot use stores if your Karma grade is Vicious.,"Gracze o stopniu Karmy ""Okrutny"" nie mogą używać sklepów."
TEXTCLIENT_PKDEAD,You have been slain by %s.,Zabił/a Cię %s.
TEXTCLIENT_GETFAMEPOINT,You gained %d fame points.,Uzyskano %d punktów Sławy.
TEXTCLIENT_DECFAMEPOINT,You lost %d fame points.,Stracono %d punktów Sławy.
TEXTCLIENT_BANKWRONGPASS,Wrong password. Please try again.,Błędne hasło. Spróbuj ponownie.
TEXTCLIENT_BANKFULL,The bank is full.,Twój bank jest pełny.
TEXTCLIENT_PK_LEVEL_GAP,Unable to duel. Level gap is more than 30.,Nie można pojedynkować się gdy różnica poziomów jest większa niż 30.
TEXTCLIENT_PK_SAFETY_NO,You cannot duel in a safety zone.,Nie można pojedynkować się w Bezpiecznej Strefie.
TEXTCLIENT_PK_SAME_NO,You can duel only if the other player is in the same place as you.,Możesz pojedynkować się tylko z przeciwnikiem blisko siebie.
TEXTCLIENT_PK_CHANGEJOB_NO,You can only duel after your 1st job-change.,Pojedynki są możliwe dopiero po pierwszej zmianie klasy.
TEXTCLIENT_PK_PARTY_LIMIT,You cannot duel with party members.,Nie możesz wyzwać na pojedynek członka drużyny.
TEXTCLIENT_PK_MODE_REJECT,The other player is in duel rejection mode.,Ten gracz odmawia wszystkich pojedynków.
TEXTCLIENT_DUELNO,%s refused to duel.,%s odmówił/a pojedynku.
TEXTCLIENT_DUELSTART,Duel with %s started!,Pojedynek z %s się rozpoczął!
TEXTCLIENT_DUELCANCEL,The duel has been cancelled.,Pojedynek został odwołany.
TEXTCLIENT_PK_NO_IPARTYLEADER,You are not the Party leader.,Nie jesteś Dowódcą Drużyny.
TEXTCLIENT_PK_NO_UPARTYLEADER,The other member is not the Party leader.,Ten gracz nie jest Dowódcą Drużyny.
TEXTCLIENT_PK_NO_DUEL,You cannot duel with the other player currently.,Nie możesz się chwilowo pojedynkować z tym graczem.
TEXTCLIENT_PDSTART,Duel has started with %s party.,Rozpoczęto pojedynek z drużyną %s.
TEXTCLIENT_PVPLEAVE,"Party duel mode of %s was finished. If you join duel again, you will be penalized according to PK rules.","Pojedynek Drużynowy %s został zakończony. Jeśli spróbujecie teraz walczyć, otrzymacie karę zgodnie z zasadami PK."
TEXTCLIENT_PDCANCEL,Duel has been cancelled.,Pojedynek został odwołany.
TEXTCLIENT_PDVICTORY,You won the party duel.,Wygrano pojedynek!
TEXTCLIENT_PDLOSE,You lost the party duel.,Przegrano pojedynek...
TEXTCLIENT_DONOTUSE_SHOP,You cannot use that item while using Hair Stylist or Plastic Surgeon.,Nie możesz użyć tego przedmiotu w trakcie Zmiany Uczesania lub u Chirurga Plastycznego.
TEXTCLIENT_CASHSHOP_NOACCOUNT,You cannot use the Flyff Shop without account. Please link an account.,Nie możesz użyć Sklepu Flyff bez zarejestrowanego konta.
TEXTCLIENT_CASHSHOP_INVALIDPRODUCT,This product is invalid.,Ten produkt jest nieprawidłowy.
TEXTCLIENT_CASHSHOP_SERVEROFFLINE,Cannot use Flyff Shop because the server is offline.,Nie można używać Sklepu Flyff gdy servery są offline.
TEXTCLIENT_CASHSHOP_LACKCASH,You don't have enough money to purchase the item. Reload your account before purchasing.,Nie masz dość funduszy by dokonać zakupu. Doładuj konto i spróbuj ponownie.
TEXTCLIENT_CASHSHOP_PURCHASEEXCEED,You reached the maximum amount of purchases per character for this product.,You reached the maximum amount of purchases per character for this product.
TEXTCLIENT_CASHSHOP_UNKNOWNERROR,"Unknown error, please try again.","Wystąpił nieznany błąd, spróbuj ponownie."
TEXTCLIENT_CASHSHOP_PURCHASESUCCESS,Thank you for your purchase! If the inventory is full please make room and login again to receive the item.,"Dziękujemy za zakupy! Jeśli twój ekwipunek jest pełny, zrób w nim miejsce i zaloguj się ponownie by otrzymać swój zakup."
TEXTCLIENT_CASHSHOP_INVALIDPLAYER,The player is invalid and cannot use Flyff Shop.,Gracz jest niewłaściwy i nie może używać Sklepu Flyff.
TEXTCLIENT_CASHSHOP_TIMEOVER,The operation is taking too much time. Please try again.,Czas operacji był zbyt długi. Proszę spróbować raz jeszcze.
TEXTCLIENT_FATHER,#cff0000ff I am your father!#nc,#cff0000ff Ja jestem twoim Ojcem!#nc
TEXTCLIENT_MOTHER,#cff0000ff I am your mother!#nc,#cff0000ff Ja jestem twoją Matką!#nc
TEXTCLIENT_COMNOHAVECOM,Cannot cancel because you do not belong to a guild.,Nie można anulować gdy nie jest się w Gildii.
TEXTCLIENT_COMDELNOKINGPIN,Only the guild leader can disband the guild.,Tylko Mistrz Gildii może ją rozwiązać.
TEXTCLIENT_GUILDWARREQLV6,Your guild level has to be higher than 5 to declare a guild duel.,Gildia musi być poziomu 5-tego by się Pojedynkować z inną Gildią.
TEXTCLIENT_GUILDWARSTILLNOWAR,Unable to declare war during guild duel.,Nie możesz wypowiedzieć wojny podczas Pojedynku Gildii.
TEXTCLIENT_GUILDWARNOTHINGGUILD,That Guild does not exist.,Ta Gildia nie istnieje.
TEXTCLIENT_GUILDWAROTHERLV6,Unable to declare a guild duel. Opposing guild level is below 6.,Nie można wyzwać na Pojedynek. Przeciwna Gildia jest poniżej poziomu 6-tego.
TEXTCLIENT_GUILDWARMASTEROFF,The opposing Guild Leader is offline.,Przeciwny Mistrz Gildii jest niezalogowany.
TEXTCLIENT_GUILDWARMEMBER10,The opposing guild must have at least 10 members.,Przeciwna Gildia musi mieć co najmniej 10 członków.
TEXTCLIENT_GUILDWAROTHERWAR,The other guild is already participating in a guild duel.,Ta Gildia jest w trakcie Pojedynku Gildii.
TEXTCLIENT_GUILDWARDECLINED,Opposing guild leader declined the duel.,Mistrz przeciwnej Gildii odmówił wyzwania.
TEXTCLIENT_GUILDWARNOFINDGUILD,Cannot find the guild that declared a guild duel.,Nie można odnaleźć gildii która rzuciła wyzwanie.
TEXTCLIENT_PK_NOFLIGHT_DURING,You cannot duel when only one player is flying.,Nie możesz się pojedynkować gdy tylko jeden gracz lata.
TEXTCLIENT_GUILDWARERRORDUEL,You cannot duel during a guild duel.,Nie możesz się pojedynkować w trakcie Pojedynku Gildii.
TEXTCLIENT_GUILDWARSTART,A guild duel has started between %s Guild and %s Guild.,Rozpoczął się Pojedynek Gildii między %s i Gildią %s.
TEXTCLIENT_GUILDWARSTILL,A guild duel between %s Guild and %s Guild is in progress.,Gildia %s jest w trakcie pojedynku z Gildią %s.
TEXTCLIENT_GUILDWARDOING,You are at war with another guild.,Prowadzisz teraz Wojnę z inną Gildią.
TEXTCLIENT_SHOUTAGREE,Shout messages allowed,Krzyczenie jest dozwolone.
TEXTCLIENT_SHOUTREFUSE,Shout messages refused,Krzyczenie jest zabronione.
TEXTCLIENT_GUILDWARWIN_MASTER,A Guild Leader has been killed!,Mistrz Gildii został zabity!
TEXTCLIENT_GUILDWARWIN_GIVEUP,Victory! Opponent guild has conceded.,Wygrana! Wroga Gildia się poddała.
TEXTCLIENT_GUILDWARWIN_TIMEUP,Victory by default!,Wygrano walkowerem!
TEXTCLIENT_GUILDWARWIN_KILLNUM,Victory due to number of opponents killed!,Wygrano przez liczbę zabitych wrogów!
TEXTCLIENT_GUILDWARWIN,The guild duel between %s and %s has finished. The Guild %s has won. %s.,Pojedynek pomiędzy Gildiami %s i %s dobiegł końca. Wygrała Gildia %s. %s.
TEXTCLIENT_GUILDWARPEACE,%s and %s have agreed to a truce.,Gildie %s i %s zgodziły się na rozejm.
TEXTCLIENT_GUILDWARDRAW,The guild duel between %s and %s resulted in a tie.,Pojedynek Gildii %s i %s zakończono remisem.
TEXTCLIENT_GUILDWARNOETC,You are either not participating in a guild duel or have already given up.,Nie bierzesz udziału w Pojedynku Gildii albo właśnie się poddałeś.
TEXTCLIENT_GUILDWARGIVEUP,%s of %s Guild has given up.,%s z Gildii %s właśnie się poddał/a.
TEXTCLIENT_GUILDWARPEACEDECLINED,Opposing guild declined the truce.,Przeciwna Gildia odmówiła rozejmu.
TEXTCLIENT_GUILDWARDEAD,"A warrior of %s Guild, %s, has been killed.","Członek Gildii %s, %s został zabity."
TEXTCLIENT_DISGUISE_DNT_WING,You cannot use a Trans and Glow item at the same time.,Nie można używać razem przedmiotów do Transformacji i Błysku.
TEXTCLIENT_NOTUSESKILL_ITEMUSE,You used the same item earlier. Try again after its effects have worn off.,Już wcześniej użyto tego przedmiotu. Spróbuj ponownie gdy zakończy działanie.
TEXTCLIENT_COUPLERING_ERR01,You have engraved the name '%s' on this ring. Give it to your sweetheart!,Wyryłeś imię '%s' na pierścionku. Daj go swej Sympatii!
TEXTCLIENT_COUPLERING_CARVE,An engraving reads '%s'. Give it to your sweetheart!,Pierścionek ma wyryte imię '%s'. Daj go swej Sympatii!
TEXTCLIENT_COUPLERING_NOTONLINE,The player with the name engraved on this ring is offline.,Gracz o imieniu wyrytym na pierścionku nie jest zalogowany w grze.
TEXTCLIENT_COUPLERING_ERR02,You can not teleport to %s from here.,Nie możesz się stąd udać do %s.
TEXTCLIENT_COUPLERING_ERR03,You can not teleport to a player who is flying.,Nie możesz udać się do gracza który lata.
TEXTCLIENT_RANDOMSCROLL_ERROR,This item can only be used on applicable weapons and armor.,Tego przedmiotu można użyć tylko na wybranych zbrojach i broni.
TEXTCLIENT_RANDOMSCROLL_CONFIRM,Do you want to apply a random stat upgrade to the following item?\n%s,Czy chcesz nadać losowe atrybuty temu przedmiotowi?\n%s
TEXTCLIENT_RANDOMSCROLL_CONFIRM1,This will overwrite the previous random stat upgrade that was applied. Do you want to continue?,Ten proces nadpisze poprzednie losowe atrybuty. Czy chcesz to zrobić?
TEXTCLIENT_RANDOMSCROLL_SUCCESS,%s has been enchanted with %s +%d.,%s został/a wzmocniony o %s +%d.
TEXTCLIENT_STATE_NOTUSE,You cannot use %s,Nie możesz użyć %s
TEXTCLIENT_TRADE_NOTUSE,Trading,Wymiana
TEXTCLIENT_TRADE_NOTUSE1,Because the person is trading.,bo gracz obecnie handluje.
TEXTCLIENT_DIE_NOTUSE,If the person is dead,jeśli osoba nie żyje
TEXTCLIENT_DIE_NOTUSE1,Because the person is dead,bo gracz nie żyje
TEXTCLIENT_VENDOR_NOTUSE,On opening a private shop,w trakcie otwieraniu Prywatnego Sklepu
TEXTCLIENT_VENDOR_NOTUSE1,Because the person is on opening a private shop,kiedy gracz otwiera swój Prywatny Sklep
TEXTCLIENT_ATTACK_NOTUSE,In Combat,w trakcie Walki
TEXTCLIENT_ATTACK_NOTUSE1,Because the person is in combat.,kiedy gracz walczy.
TEXTCLIENT_FLY_NOTUSE,On flying,na kimś kto lata
TEXTCLIENT_FLY_NOTUSE1,Because the person is flying.,na graczu który lata
TEXTCLIENT_DUEL_NOTUSE,In Duel,w trakcie Pojedynku
TEXTCLIENT_DUEL_NOTUSE1,Because the person is in duel.,gdy ktoś jest w trakcie pojedynku.
TEXTCLIENT_GAME_EVENT_WORLD_NOTUSE,In event area,w miejscach specjalnych
TEXTCLIENT_PRISON_WORLD_NOTUSE,In Kebaras,będąc w Kebaras
TEXTCLIENT_SUMMON_FRIEND_MY_NOUSE,You can not use item to yourself.,Nie możesz użyć tego przedmiotu na sobie.
TEXTCLIENT_SUMMONFRIEND_NOUSER,%s is offline.,%s nie jest zalogowany.
TEXTCLIENT_SUMMONFRIEND_NOTFRIEND,This player is not your friend or is blocked.,Ten gracz nie jest twoim przyjacielem albo jest zablokowany.
TEXTCLIENT_STATE_NOTSUMMON,You cannot summon %s,Nie możesz przywołać %s
TEXTCLIENT_STATE_NOTSUMMONOK,You cannot accept %s,Nie możesz zaakceptować %s
TEXTCLIENT_WORLD_NOTUSE,Because you are in different areas,będąc w różnych miejscach
TEXTCLIENT_DUNGEON_NOTUSE,Because you are in a dungeon,Because you are in a dungeon
TEXTCLIENT_SUMMONFRIEND_CONFIRM,You have asked to summon %s,Wysłałeś/aś prośbę by przywołać %s
TEXTCLIENT_SUMMON_FRIEND_CANCEL,%s has cancelled the summon.,%s anulował/a przywołanie.
TEXTCLIENT_SUMMONFRIEND_NOITEM,You don't have %s. You cannot summon %s.,Nie masz %s. Nie możesz przywołać %s.
TEXTCLIENT_SUMMON_SUCCESS1,You are summoned to %s,Przywołano Cię do %s
TEXTCLIENT_SUMMON_SUCCESS,%s is summoned,%s został/a przywołany/a
TEXTCLIENT_SUMMONPARTY_NOTTIME,You can not go.,Nie możesz tam iść.
TEXTCLIENT_TROUPECREATE,Only the party leader can use this function.,Tylko dowódca drużyny może użyć tej funkcji.
TEXTCLIENT_ITEM_TRANSY,This item is not available. Please input another item.,Ten przedmiot nie jest dostępny. Musisz użyć innego przedmiotu.
TEXTCLIENT_ITEM_TRANSY_NOT_LEVEL,Only %d-%d level items are usable.,Only %d-%d level items are usable.
TEXTCLIENT_ITEM_TRANSY_SUCCESS,The change from %s to %s was successful.,Zmiana z %s na %s ukończona sukcesem.
TEXTCLIENT_GUILDCREATE,Only the guild master can use this function.,Tylko Mistrz Gildii może użyć tej funkcji.
TEXTCLIENT_CHANGENAME,Player name successfully changed.,Imię gracza zmienione pomyślnie.
TEXTCLIENT_MAP_MARK_MAX_NUMBER,You can't save your position any more. Please arrange your saved postion first and try again.,Nie możesz zapisać więcej swojej pozycji. Musisz uporządkować zapisane pozycje by spróbować ponownie.
TEXTCLIENT_UPGRADE_ERROR_NOUNICK,You cannot upgrade a unique item.,Nie możesz ulepszyć przedmiotu wyjątkowego.
TEXTCLIENT_NOTEQUALELEM,The attribute of %s and the applied attribute of the item are not the same.,Atrybuty %s i wybranego przedmiotu nie są takie same.
TEXTCLIENT_NOTELEMENT,The attribute has not been applied to the selected item. Please finish the attribute refining first.,Nie ustawiono atrybutów przedmiotu. Musisz najpierw zakończyć nadawanie atrybutów.
TEXTCLIENT_ALREADYELEM,Charge attribute has already been applied.,Ten atrybut już został nadany.
TEXTCLIENT_REMOVEELEMENT,The attribute of the selected item has been deleted.,Wybrany atrybut został skasowany.
TEXTCLIENT_CHATSAMETEXT,Unable to enter the same sentence twice in a row.,Nie można powtórzyć tej samej sentencji w krótkim czasie.
TEXTCLIENT_ERROR_CHATTING_1,The last message could not be transmitted due to chat spam limitations.,Redukcja spamu aktywna. Ostatnia wypowiedź nie została wysłana.
TEXTCLIENT_ERROR_CHATTING_3,Currently your chat has been blocked.(Remaining: %d minute %d second),Twój chat jest chwilowo zablokowany. (Pozostały Czas: %d min %d sek)
TEXTCLIENT_LIMIT_SHOUT,Shouting is only allowed 5 times per 60 seconds.,Wolno krzyczeć tylko 5 razy w ciągu 60 sekund.
TEXTCLIENT_LIMIT_FULL_SHOUT,Shouting with Full Shout is only allowed once every 2 minutes.,Krzyczenie za pomocą Pełnego Krzyku jest dozwolone tylko raz na 2 minuty.
TEXTCLIENT_GUILDCOMBAT_NOT_GUILD_LEADER,You are not in a guild or are not the Guild Master.,Nie masz Gildii lub nie jesteś Mistrzem Gildii.
TEXTCLIENT_GUILDCOMBAT_REQUESTEND,Guild Siege is closed.,Oblężenie Gildii jest zamknięte.
TEXTCLIENT_GUILDCOMBAT_REQUEST_LEVEL,Your guild must be at least level %d to apply for the Guild Siege.,Twoja Gildia musi mieć co najmniej poziom %d by dołączyć do Oblężenia.
TEXTCLIENT_GUILDCOMBAT_REQUEST_BASEPENYA,It will cost you at least %d Penya to apply to the siege.,Wzięcie udziału w oblężeniu wyniesie co najmniej %d Penya.
TEXTCLIENT_GUILDCOMBAT_REQUEST_PENYA,It will cost you %d Penya to apply to the siege.,Koszt udziału w oblężeniu wynosi %d Penya.
TEXTCLIENT_GUILDCOMBAT_REQUEST_NOTPENYA,You can apply to the guild siege if you have the required Penya.,Możesz wziąć udział w Oblężeniu Gildii jeśli posiadasz wymaganą ilość Penya.
TEXTCLIENT_GUILDCOMBAT_APP_CONFIRM,Your previous bid was %d Penya. You have added %d Penya to increase your bid.,Twoja pierwsza oferta to %d Penya. Stawka została podbita o dodatkowe %d Penya.
TEXTCLIENT_GUILDCOMBAT_REQUEST_GUILDCOMBAT,You have successfully applied to the Guild Siege.,Udało Ci się dołączyć do Oblężenia Gildii. Możesz próbować dołączyć swoją Gildią od godziny 17:00 (PST) w każdą Sobotę.
TEXTCLIENT_GUILDCOMBAT_APP,Registration for Guild Siege has finished.,Rejestracja na Oblężenie Gildii zakończona.
TEXTCLIENT_GUILDCOMBAT_NOT_USE,You cannot use it right now.,Nie możesz teraz tego użyć.
TEXTCLIENT_GUILDCOMBAT_NOTAPP,You did not apply for the Guild Siege.,Nie zarejestrowałeś/aś się do Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_EXPENSE_RETURN,The application fee has been refunded.,Koszt dołączenia zostanie zwrócony jeśli nie uda Ci się dołączyć do Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_CANCEL,Your guild's application for the Guild Siege has been canceled.,Oblężenie Gildii do którego dołączyłeś/aś zostało odwołane.
TEXTCLIENT_GC_CANCELREQUEST,Guild Siege Application Refund,Zwrot Penya
TEXTCLIENT_GC_CANCELREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application has been canceled, and the application fee has been refunded. Please note that a 20% commission has been deducted.\nHave a nice day!","Witaj. Jestem Donaris, Menedżer Gildii.\nOddam Ci twoją wpłatę za odwołanie udziału, ale odjąłem 20% na koszty prowizji.\nMiłego dnia!"
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT,Today's Guild Siege will not be held due to lack of participants.,Today's Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_ENJOY,Have a good day!,Miłego Dnia!
TEXTCLIENT_GUILDCOMBAT_JOIN_OK,You have qualified to enter the Guild Siege. Please complete your lineup setup in Flarine.,Zakwalifikowana Cię do udziału w Oblężeniu Gildii. Pogadaj z Franky we Flaris by stworzyć zespół.
TEXTCLIENT_GUILDCOMBAT_JOIN_CANCEL,"You did not qualify for this Guild Siege. Please try again next week. After the Guild Siege ends, you may reclaim the application fee in Flarine.","Nie udało Ci się zakwalifikować, spróbuj ponownie za tydzień. Po zakończeniu Oblężenia Gildii, porozmawiaj z Donaris we Flaris w sprawie kosztu wstępu."
TEXTCLIENT_GUILDCOMBAT_OPEN_READY_MSG,The Guild Siege will begin soon. You will be automatically teleported to Flaris after %d seconds.,Oblężenie Gildii zaraz się zacznie. Będziesz automatycznie przeniesiony/a do Flaris za %d sek.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG,You can now enter the Guild Siege arena through Franky in Flarine.,"Od teraz, Franky pozwoli Ci wejść na arenę Oblężenia Gildii."
TEXTCLIENT_GUILDCOMBAT_NOW_PLAYER_MAKEUP,You can now set up the Guild Siege lineup.,Od teraz możesz zarządzać swoim udziałem w Oblężeniu Gildii.
TEXTCLIENT_GUILDCOMBAT_PLAYER_MAKEUP_FINISH,Lineup Setup Ends In,Czas na przygotowanie zespołu do Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE,Combat Starts In,Oblężenia Gildii zacznie się za
TEXTCLIENT_GUILDCOMBAT_WAR_END,Combat Ends In,Koniec Walki
TEXTCLIENT_GUILDCOMBAT_EXIT_MSG,Teleporting to Flarine,Teleportuję do Flaris
TEXTCLIENT_GUILDCOMBAT_JOIN_NOW,You can now enter the Guild Siege.,Tryb Oblężenia Gildii jest teraz dostępny.
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP,You cannot edit the lineup at this time.,Nie możesz w tym czasie zarejestrować zespołu.
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP_FAIL,Your guild did not apply for the Guild Siege or was not accepted.,Nie udało Ci się dołączyć lub nie zaakceptowano Cię do wzięcia udziału w Oblężeniu Gildii.
TEXTCLIENT_GUILDCOMBAT_SELECTION_MAX,The number %d of people was exceeded.,Liczba %d graczy przekroczona.
TEXTCLIENT_GUILDCOMBAT_LIMIT_LEVEL_NOTICE,You should be over level %d for an entry.,Musisz być powyżej %d poziomu by dołączyć.
TEXTCLIENT_GUILDCOMBAT_ALREADY_ENTRY,Be registered. Register again.,Musisz się zarejestrować.
TEXTCLIENT_GUILDCOMBAT_MASTER_NOT_ASSIGN_DEFENDER,The Guild Master cannot be assigned as the Defender.,Mistrz Gildii nie może być Obrońcą.
TEXTCLIENT_GUILDCOMBAT_HAVENOT_MASTER,There is no Guild Master or Kingpin in the lineup.,Wśród zapisanych nie ma Mistrza Gildii lub Generała.
TEXTCLIENT_GUILDCOMBAT_NOT_ASSIGN_DEFENDER,No Defender has been assigned. Please select a Defender.,Nie ma Obrońcy. Musisz wybrać Obrońcę.
TEXTCLIENT_GUILDCOMBAT_HAVENOT_PLAYER,No participants have been selected. Please select participants.,Nie ma uczestników. Wybierz uczestnika.
TEXTCLIENT_GUILDCOMBAT_ENTER,The Guild Siege is now open.,Oblężenie Gildii odbędzie się w tym tygodniu.
TEXTCLIENT_GUILDCOMBAT_NOT_JOIN,Please join after a while.,Proszę dołączyć za chwilę.
TEXTCLIENT_GUILDCOMBAT_NOT_OPEN,Preparations underway.,Przygotowania w toku.
TEXTCLIENT_GUILDCOMBAT_NOTENTER_VAGRANT,Vagrants are not eligible for the Guild Siege. Please try again after your first job change.,Włóczęga nie może brać udziału w Oblężeniu Gildii. Spróbuj ponownie po pierwszej zmianie klasy.
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,Witaj na Oblężeniu Gildii.
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,Możesz przybliżyć kamerę za pomocą przycisku [Scroll Lock].
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,Jako Mistrz Gildi otrzymujesz dodatkowe punkty za pokonanie Obrońcy.
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.",Jesteś Obrońcą! Przeciwnicy otrzymują dodatkowe punkty za zgładzenie Cię.
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,Pokonaj przeciwników dla chwały swojej Gildii! Zgładzenie Obrońcy daje dodatkowe punkty!
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,"Gratulacje, otrzymujesz mapę Gildii!"
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,Walka rozpocznie się zaraz po konserwacji serwerów. Przygotujcie się do bitwy!
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,Rozpocząć Bitwę!
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,Mistrz Gildii uzyskał %d punkty!
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,Twoja Gildia uzyskała %d punkty!
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,Twój Obrońca został zgładzony! Gildia %s otrzymała punkty!
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,You gained %d resurrection points!
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,Musisz być na Kanale 1 by uczestniczyć w Oblężeniu Gildii.
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,Oblężenie Gildii dobiegło końca.
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,W tym tygodniu wygrywa Gildia %s!
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,%s otrzymuje tytuł MVP!
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,Gratulacje!
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,Limit Czasu
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,Nie możesz zaprosić kogoś do Gildii w trakcie Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,Możesz rozwiązać Gildię która zgłosiła udział do Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,Nie możesz porzucić Gildii w trakcie Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,Nie możesz zarządzać członkostwem w trakcie Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,Nie możesz zmienić logo Gildii w trakcie Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_NAME,You cannot change your guild name during Guild Siege.,Nie możesz zmienić nazwy Gildii w trakcie Oblężenia Gildii.
TEXTCLIENT_GUILDCOMBAT_NOT_WAR,Unable to declare war during Guild Siege.,Nie można wypowiedzieć wojny w trakcie Oblężenia Gildii.
TEXTCLIENT_EVENT_STANDS_NOTUSEITEM,You cannot use items during the event.,Nie możesz używać przedmiotu podczas wydarzenia.
TEXTCLIENT_EVENT_STANDS_NOTUSESKILL,You cannot use skills during the event.,Nie możesz używać umiejętności podczas wydarzenia.
TEXTCLIENT_EVENT_STANDS_NOTENCHANT,You cannot enchant during the event.,Nie możesz ulepszać podczas wydarzenia.
TEXTCLIENT_EVENT_STANDS_NOTSHOUT,You cannot shout during the event.,"Podczas wydarzenia, nie można krzyczeć."
TEXTCLIENT_GUILDCOMBAT_NOT_GETITEM,That is unavailable during the Guild Siege.,To jest niedozwolone w trakcie Oblężenia Gildii.
TEXTCLIENT_GC_NOTREQUEST,Guild Siege Application Refund,Uzyskujesz zwrot kosztów z przegranej licytacji na Oblężenie Gildii.
