Key,English,Japanese
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000117,Mileng is a holy place surrounded by giant trees shaped like mushrooms.\nThe Heroes of Madrigal won their first victory here.,巨大なキノコの突然変異種に囲まれた聖地です。\n英雄戦争の際に、ここで英雄が勝利をしたと伝えられています。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000118,Darkon 3\nGuardiane,ガルディア\n（ダーコン3地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000119,This is a place of Guardians.\nThe final battle in the Hero War happened here\nAdventurers who wish to follow the will of heroes come here.,英雄の守護者が静かに見守っている場所です。\nここは、英雄達の最後の戦いがあったと言われています。\n英雄の意思を継ごうと、冒険者はここに集う。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000120,Darkon 3\nRoom of Guardian,守護者の部屋\n（ダーコン3地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000121,There is a monster called Venel Guardian protecting the symbol of the wisdom of the heroes.,英雄の魂が眠る場所と言われています。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000122,Altar of Ringmaster,リングマスターの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000123,The place where the Soulstone of the Ringmaster is kept.\nThe admirers of the hero Aenn\nmake a pilgrimage here every year.,リングマスターのソウルスートンを保管する場所\nリングマスター英雄エーエンヌの崇拝者たちが\n毎年ここを巡礼する。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000124,Altar of Elementor,エレメンターの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000125,The place where the Soulstone of the Elementor is kept.\nThe admirers of the hero Lillip\nmake a pilgrimage here every year.,エレメンターのソウルスートンを保管する場所\nエレメンター英雄リルリッップの崇拝者たちが\n毎年ここを巡礼する。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000126,Altar of Ranger,レンジャーの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000127,The place where the Soulstone of the Ranger is kept.\nThe admirers of the hero Hynan\nmake a pilgrimage here every year.,レンジャーのソウルスートンを保管する場所\nレンジャー英雄ハイナンの崇拝者たちが\n毎年ここを巡礼する。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000128,Altar of Billposter,ビルポスターの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000129,The place where the Soulstone of the Billposter is kept.\nThe admirers of the hero Roentel\nmake a pilgrimage here every year.,ビルポスターのソウルスートンを保管する場所\nビルポスター英雄ロエンテルの崇拝者たちが\n毎年ここを巡礼する。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000130,Altar of Blade,ブレードの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000131,The place where the Soulstone of the Blade is kept.\nThe admirers of the hero Heren\nmake a pilgrimage here every year.,ブレードのソウルスートンを保管する場所\nブレード英雄へレンの崇拝者たちが\n毎年ここを巡礼する。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000132,Altar of Knight,ナイトの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000133,The place where the Soulstone of the Knight is kept.\nThe admirers of the hero Billaon\nmake a pilgrimage  here every year.,ナイトのソウルスートンを保管する場所\nナイト英雄ビレイアンの崇拝者たちが\n毎年ここを巡礼する。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000134,Kyon Soldiers,キオン傭兵団
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000135,"The greatest soldiers in Madrigal.\nTheir numbers may not be very large,\nbut they are all highly-qualified warriors.",テサルが導いているマドリガル最高の用兵団\n団員が多くわけではないが、一人一人がみんな最高の\n実力者で構成されている。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000136,Darkon 2\nDarken,ダーコン\n（ダーコン第2地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000137,Administrative City of Darkon.\nMost of the citizens are slightly hard of hearing\nbecause of the machine noise.,ダーコン大陸の行政都市\n機会の騒音のせいで、市民の大体が\n軟調を持っている。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000138,Darkon 2\nCave of Envy,ダーコン第2地区\nエイエンブルケーブ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000139,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,神ならざる人の手によって造られた洞窟\nクロックワーク戦争によって大陸は荒れ果て、\nミュータントモンスターがはびこるようになった。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000140,Darkon 2\nCave of Envy,ダーコン第2地区\nエイエンブルケーブ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000141,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,神ならざる人の手によって造られた洞窟\nクロックワーク戦争によって大陸は荒れ果て、\nミュータントモンスターがはびこるようになった。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000142,Darkon 2\nCave of Envy,ダーコン第2地区\nエイエンブルケーブ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000143,Artificial cave.\nThe area surrounding Darken became infested with Masquerpets\nafter the Clockworks War.,神ならざる人の手によって造られた洞窟\nクロックワーク戦争によって大陸は荒れ果て、\nミュータントモンスターがはびこるようになった。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000144,Darkon 1\nKhipra,キプラ荒原\n（ダーコン1地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000145,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,乱開発で自然環境が大分破壊された。\nエランス生産公団エランペクスがある。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000146,Darkon 1\nGouthan Mountains,ゴウダン山脈\n（ダーコン1地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000147,The biggest mountains in Darkon.,ダーコン大陸で最も広大な山脈
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000148,Darkon 1\nGouthan Mountains,ゴウダン山脈\n（ダーコン1地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000149,The biggest mountains in Darkon.,ダーコン大陸で最も広大な山脈
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000150,Darkon 1\nKhipra,キプラ荒原\n（ダーコン1地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000151,The wildlife around this area was destroyed during\nthe construction of the nearby Erons Factory.,乱開発で自然環境が大分破壊された。\nエランス生産公団エランペクスがある。
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000152,Darkon 2\nThe Cage of Clockworks.,奈落～歯車の永久牢獄\n（ダーコン2地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000153,Clockworks was sealed here after the Clockworks War.,クロックワークス戦争で負けたクロックワークスが封印されている牢獄
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000154,Flaris Observatory,フラリスの天文台
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000155,Lab of Wise-men,賢者の館
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000156,Saint City\nAncient Document Office,セイントモーニング\n古代文書管理所
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000157,Saint City\nLittle Theater of Pepoview,セイントモーニング\n双月の夜の小劇場
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000158,Darkon 1\nHideout of Hanoyan,ネオ・ロードヴァンのアジト\n（ダーコン第1地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000159,Altar of Jester,ジェスターの祭壇
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000160,Darkon 3\nVillage of Kan,ムーの谷\n（ダーコン第3地区）
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000161,Herneos,Herneos
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000162,"Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption.","Herneos was a beautiful underwater haven with magnificent architecture.\n However, Shade's hand caused great disruption."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000163,Eillun,Eillun
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000164,Euphresia,Euphresia
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000165,"Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare.","Euphresia was a magical, dreamlike wetland where giant glowing mushrooms and enchanted fauna thrived in perfect harmony.\nHowever, Rhisis' ancient anger unleashed a dark corruption upon the soil, twisting the peaceful forest into a treacherous, spore-choked nightmare."
PROTOTYPE_WLD_000000,Prototype,プロトタイプ
WDPROTOTYPE_WLD_000000,Unknown Place in Madrigal,マドリガルの知られざる場所
WDPROTOTYPE_WLD_000001,Only a Game Master can help you to leave.,ゲームマスターだけがあなたが去るのを手伝うことができます。
WDREALM_WLD_000000,This is a safe place.,～安全地帯～
WDREALM_WLD_000001,This is a safe place.,～安全地帯～
WDREALM_WLD_000002,This is a safe place.,～安全地帯～
WORLD_WDEVENT01_WDEVENT01_RGN_000000,You enter a battle zone!!!,バトルゾーンに入場しました！
WDHEAVEN06_1_WLD_000003,Secret Room,シークレットルーム
WDUPRESIA_WLD_000000,Euphresia,Euphresia
