Key,English,Japanese
PROPSKILL_TXT_000285,Fires a volley of arrows that stuns the target.,3本の矢を一度に発射し、敵に強力なダメージを与え、弾き飛ばす
PROPSKILL_TXT_000286,Flash,フラッシュ
PROPSKILL_TXT_000287,Blinded by the flash of light.,まばゆい閃光で視力を落とします。
PROPSKILL_TXT_000288,Single Stun,スタンシングル
PROPSKILL_TXT_000290,Stun Group,スタングループ
PROPSKILL_TXT_000291,You are stunned and cannot move.,複数の対象を動けなくします。
PROPSKILL_TXT_000292,Damage,ダメージ
PROPSKILL_TXT_000294,Atk. Counter,ｶｳﾝﾀｰｱﾀｯｸ
PROPSKILL_TXT_000295,Attack just as an enemy attacks.,敵の攻撃を避けながらカウンターで攻撃を行う。
PROPSKILL_TXT_000296,Knockback,ノックバック
PROPSKILL_TXT_000297,Pushes the enemy back.,攻撃と共に対象をはじき飛ばす
PROPSKILL_TXT_000298,Burningfield,バーニングフィールド
PROPSKILL_TXT_000299,"Ignites the ground, creating a burning field that deals damage over time to enemies standing on it.",一定時間の間、指定地域を火の海にし、全ての敵に継続的に火属性のダメージを与える
PROPSKILL_TXT_000300,Poison,ポイズン
PROPSKILL_TXT_000301,"You are poisoned, suffering damage over time and reduced HP Restoration.",一定時間の間、毒による継続的なダメージを与える
PROPSKILL_TXT_000302,Stun,スタン
PROPSKILL_TXT_000303,You are stunned and cannot move.,一定時間の間、スタン状態にする
PROPSKILL_TXT_000304,Bleeding,ブリーディング
PROPSKILL_TXT_000305,"You are bleeding, suffering damage over time and reduced Attack Speed and Casting Speed.",一定時間の間、出血による継続的なダメージを与える
PROPSKILL_TXT_000306,Steal HP,スティールHP
PROPSKILL_TXT_000307,Drains life from an enemy.,対象のヒットポイントを吸収する
PROPSKILL_TXT_000308,Swordcross,ソードクロス
PROPSKILL_TXT_000310,Poison Sting,ポイズンスティング
PROPSKILL_TXT_000313,Damages an enemy over time.,一定時間の間、出血による継続的なダメージを与える
PROPSKILL_TXT_000314,Chill of Death,チル・オブ・デス
PROPSKILL_TXT_000315,"You are chilled, suffering reduced Attack Speed and Casting Speed.",攻撃速度と魔法キャスティングタイムの速度を低下させる
PROPSKILL_TXT_000319,You fainted.,複数の対象を動けなくします。
PROPSKILL_TXT_000320,Krrr's Poison,ポイズンブレス
PROPSKILL_TXT_000324,Berserker Mushroom,フランジポイズンマッシュ
PROPSKILL_TXT_000325,Increases Attack and Attack Speed.,攻撃力と攻撃速度が増加する
PROPSKILL_TXT_000326,Protective Tree Bark,バークプロテクション
PROPSKILL_TXT_000327,Reduces incoming damage by wrapping your body in tree bark.,堅い樹皮で全身を包み、物理攻撃力を減少させる
PROPSKILL_TXT_000328,Buff Break,バフブレーカー
PROPSKILL_TXT_000330,Buff Break X,バフブレーカーX
PROPSKILL_TXT_000350,Burn,バーンブレス
PROPSKILL_TXT_000351,Damages the target continuously over time.,一定時間、強力な炎によるダメージを与えます。
PROPSKILL_TXT_000380,Shield Bash,シールドストライク
PROPSKILL_TXT_000381,"Strikes the target with your shield, with a chance to stun. Requires a shield.",対象を盾で突き飛ばし、一定確率でスタン状態にする。
PROPSKILL_TXT_000378,Grand Rage,グランドレイジ
PROPSKILL_TXT_000379,A powerful one-handed attack that recovers FP equal to 5% of the damage dealt.,対象に大ダメージを与える。
PROPSKILL_TXT_000384,Heart of Fury,ホーリーアーマー
PROPSKILL_TXT_000385,Enhances combat ability at the cost of 1% of your maximum FP per strike. Damage is increased by 10% of your maximum FP. Requires a one-handed weapon.,攻撃ごとに最大FPの1%を消費して、戦闘能力を向上させます。ダメージは最大FPの10%増加します。片手武器で使用可能
PROPSKILL_TXT_100000,Moon Beam,ムーンビーム
PROPSKILL_TXT_100001,"Calls upon the moon to afflict the target, dealing damage over time and making them more susceptible to all incoming damage.",月を呼び出し、対象を弱体化させる。効果中ターゲットに与える全てのダメージが増加する。
PROPSKILL_TXT_100002,Shade's Support,シャドウサポート
PROPSKILL_TXT_100003,Protects the monster from stun and rooting debuffs.,スタンや不動デバフからモンスターを守ります。
PROPSKILL_TXT_100004,Shade's Boost,シェイドブースト
PROPSKILL_TXT_100005,Increases the monster's movement speed.,モンスターの速度を増加します。
PROPSKILL_TXT_100006,Dragon's Grace,ドラゴンズグレイス
PROPSKILL_TXT_100007,"Empowered by your dragon, gaining increased Attack.",ドラゴンの力が攻撃力を覚醒させる。
PROPSKILL_TXT_100008,Lion's Grace,ライオンズグレイス
PROPSKILL_TXT_100009,"Empowered by your lion, gaining increased max HP.",ライオンの力があなたのHPを覚醒させます。
PROPSKILL_TXT_100010,Tiger's Grace,タイガーズグレイス
PROPSKILL_TXT_100011,"Empowered by your tiger, gaining increased Critical Damage.",虎の力がクリティカルダメージを覚醒させます。
PROPSKILL_TXT_100012,Fox's Grace,フォックスグレイス
PROPSKILL_TXT_100013,"Empowered by your fox, gaining increased Attack and Casting Speed.",フォックスの力がスキルダメージと詠唱速度を覚醒させます。
PROPSKILL_TXT_100014,Rabbit's Grace,ラビットグレイス
PROPSKILL_TXT_100015,"Empowered by your rabbit, gaining increased Speed.",ラビットの力がスピードを覚醒させます。
PROPSKILL_TXT_100016,Griffin's Grace,グリフィングレイス
PROPSKILL_TXT_100017,"Empowered by your griffin, taking reduced Incoming Damage.",グリフィンの力が受けるダメージの無効化を覚醒させます。
PROPSKILL_TXT_100018,Unicorn's Grace,ユニコーングレイス
PROPSKILL_TXT_100019,"Empowered by your unicorn, gaining increased Block.",ユニコーンの力がブロック率を覚醒させます。
PROPSKILL_TXT_100020,Angel's Grace,エンジェルグレイス
PROPSKILL_TXT_100021,"Empowered by your angel, gaining increased Critical Damage.",天使の力がクリティカルダメージを覚醒させます。
PROPSKILL_TXT_100022,King Crab's Grace,キングクラブグレイス
PROPSKILL_TXT_100023,"Empowered by your king crab, gaining increased Block Penetration.",キングクラブの力がブロック貫通力を覚醒させます。
PROPSKILL_TXT_100024,Call of Fury,怒りの呼び声
PROPSKILL_TXT_100025,Lets out a furious shout that forces the target enemy and surrounding enemies to focus their attacks on you.,大声で相手を妨害し、相手近くの敵を自分のほうへ呼び寄せます。
PROPSKILL_TXT_100026,Heart of Sacrifice,犠牲の心
PROPSKILL_TXT_100027,Redirects damage taken by the target player to yourself.,ターゲットプレイヤーから受けたダメージを自分にリダイレクトします。
PROPSKILL_TXT_000392,Rending Entry,レンディングエントリ
PROPSKILL_TXT_000393,"Blink to a target point, damaging nearby enemies with a chance to immobilize them. If an enemy is defeated by this attack, Rending Entry's cooldown is reset.",カーソルクリック位置にテレポートし、近くの敵にダメージを与えます。この攻撃で敵が死亡した場合、レンディングエントリーのクールダウンはリセットされます。
PROPSKILL_TXT_000394,Barrier of Life,生命の障壁
PROPSKILL_TXT_000395,Grants the target a barrier that causes all incoming hits to be blocked for a short duration.,ターゲットは、何があっても次のインカミングヒットをブロックします。
PROPSKILL_TXT_000430,Gravity Well,グラビティウェル
PROPSKILL_TXT_000431,Creates a gravity well at a target point that greatly slows enemies within the area.,カーソル位置にグラビティウェルを生成し、エリア内の敵の速度を大幅に低下させます。
PROPSKILL_TXT_000440,Eye of the Storm,ストームアイ
PROPSKILL_TXT_000441,"Summons a violent storm around you that pushes enemies back on contact, forming a barrier that prevents enemies from approaching.",自分の周りに竜巻を召喚し、近くの敵を押し戻し、人々があなたに到達するのを妨げる障壁を作成します。
PROPSKILL_TXT_000424,Sury's Tenacity,テナシティスリーズ
PROPSKILL_TXT_000425,"Grants immunity to crowd control and increased incoming healing, but prevents skill usage.",スキルを唱える能力を失い、入ってくる回復を増やすという犠牲を払って、群衆の制御に免疫を取ります。
PROPSKILL_TXT_000400,Jester's Blast,ジェスターズブラスト
PROPSKILL_TXT_000401,"Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range.","Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range."
PROPSKILL_TXT_000402,Boomburst,ブームバースト
PROPSKILL_TXT_000403,"Fires a long-range projectile that detonates on impact, knocking down the target enemy and surrounding enemies.",ターゲットの周囲に衝撃波を送る長距離ショット。この攻撃は、影響を受けたターゲットの周りの敵をノックダウンします。
PROPSKILL_TXT_000404,Raon's Fire,ラオンズファイア
PROPSKILL_TXT_000405,Reduces fire resistance by 20%.,火抵抗20%減少
PROPSKILL_TXT_000406,Herness' Water,ハーネスウォーター
PROPSKILL_TXT_000407,Reduces water resistance by 20%.,水抵抗20％減少
PROPSKILL_TXT_000408,Ishirut's Spark,イシルトスパーク
PROPSKILL_TXT_000409,Reduces electric resistance by 20%.,雷抵抗20％減少
PROPSKILL_TXT_000410,Shelid's Earth,シールズアース
PROPSKILL_TXT_000411,Reduces earth resistance by 20%.,地抵抗20％減少
PROPSKILL_TXT_000412,Ipuli's Breath,イプリスブレス
PROPSKILL_TXT_000413,Reduces wind resistance by 20%.,風抵抗20％減少
PROPSKILL_TXT_100028,Lifesteal,ライフスティール
PROPSKILL_TXT_100029,Mysterious Energy,ミステリアスエナジー
PROPSKILL_TXT_100030,A mysterious magic energy is preventing you from moving.,不思議な魔法のエネルギーがあなたの動きを妨げています。
PROPSKILL_TXT_100031,Bolstered,ボルスタード
PROPSKILL_TXT_100032,Your defenses are enhanced.,防御力が強化されます。
PROPSKILL_TXT_100033,Explode,エクスプロード
PROPSKILL_TXT_100034,Curse of the Drowned Rangda,カースオブザドロウンラング
PROPSKILL_TXT_100035,"Monsters have increased attack, but take increased damage.",モンスターの攻撃力が上がり、ダメージが上がります。
PROPSKILL_TXT_100036,Shade's Cruel Bargain,シェードクリューバルゲイン
PROPSKILL_TXT_100037,"Monsters explode on death, but have an increased drop rate.",すべてのモンスターは死ぬと爆発しますが、ドロップ率は高くなります。
PROPSKILL_TXT_100038,Iblis Touched,イブリスタッチ
PROPSKILL_TXT_100039,"Monsters reflect damage, but have an increased drop rate.",モンスターはダメージを反射しますが、ドロップ率は高くなります。
PROPSKILL_TXT_100040,Rhisis' Assistance,リシスアシスタンス
PROPSKILL_TXT_100041,"Monsters regenerate a percentage of their HP per second, but grant increased EXP.",モンスターは毎秒体力の一定の割合を回復しますが、より多くの経験値を与えます。
PROPSKILL_TXT_100042,"Monsters have increased movement speed, but take increased damage.",モンスターの速度は上がりますが、受けるダメージは上がります。
PROPSKILL_TXT_100043,Dagger from Within,ダガーフロムウィズイン
PROPSKILL_TXT_100044,"Monsters have increased Critical Chance, but grant increased EXP.",モンスターはよりクリティカルなチャンスがありますが、より多くの経験を与えます。
PROPSKILL_TXT_100045,Phantom Pain,ファントムペイン
PROPSKILL_TXT_100046,"Monsters have a chance to strike twice, but have an increased drop rate.",モンスターは2回攻撃するチャンスがありますが、ドロップ率は高くなります。
PROPSKILL_TXT_100047,Drain of Iblis,ドレインオブイブリス
PROPSKILL_TXT_100048,"Monsters gain lifesteal, but take increased damage.",モンスターはライフスティールを持っていますが、入ってくるダメージは増加します。
PROPSKILL_TXT_100049,Shade's Adrenaline,シェードアドベンチャー
PROPSKILL_TXT_100050,"Monsters have increased Attack Speed, but have an increased drop rate.",モンスターの攻撃は速くなりますが、ドロップ率は高くなります。
PROPSKILL_TXT_100051,Life-linked,ライフリンク
PROPSKILL_TXT_100052,This entity cannot be defeated while its life-linked target remains above a certain HP threshold.,このエンティティは、ターゲットライフリンクが特定のHPしきい値を下回るまで死ぬことはありません。
PROPSKILL_TXT_100053,Kraken's Revenge,クラーケンの復讐
PROPSKILL_TXT_100054,Rapidly regenerating HP due to rage.,怒りの結果として急速にHPを回復する。
PROPSKILL_TXT_100055,Ice Patch,アイスパッチ
PROPSKILL_TXT_100056,Slowed by an ice patch.,氷のパッチによって遅くなりました。
PROPSKILL_TXT_100057,Chill of the Ghostly Emperor,チルオブザゴーストエンペラー
PROPSKILL_TXT_100058,The dungeon is covered in patches of ice that slow you down. Increased drop rate.,ダンジョンは氷のパッチで覆われており、速度が低下します。より多くのドロップ率があります。
PROPSKILL_TXT_100059,Webbed,ウェブベッド
PROPSKILL_TXT_100060,A sticky web slows your movement.,粘着性のある糸はあなたの動きを遅くします。
PROPSKILL_TXT_100061,Battered,バタード
PROPSKILL_TXT_100062,A brutal strike has shattered your defenses. You take more damage than usual.,残忍なストライキはあなたの防御を打ち砕きました。あなたはいつもより多くのダメージを受けます。
PROPSKILL_TXT_100063,Poisoned,ポイズンド
PROPSKILL_TXT_100064,Reduces your HP Restoration.,受ける回復の量を減らしました。
PROPSKILL_TXT_100065,Misty Touch,ミスティタッチ
PROPSKILL_TXT_100066,Reduces your accuracy.,ヒットするチャンスを減らします。
PROPSKILL_TXT_100067,Hardened Carapace,ハードエンドカラペース
PROPSKILL_TXT_100068,"The enemy anticipates your movements, reducing damage taken from your attacks.",敵はあなたの動きを予測しており、あなたの攻撃に耐性があります。
PROPSKILL_TXT_100069,Mind Shatter,マインドシャッター
PROPSKILL_TXT_100070,"Your concentration has been shattered, reducing your magic damage.",すべての集中が止まりました。魔法を喚起する能力が低下しました。
PROPSKILL_TXT_100071,Undying,アンダイン
PROPSKILL_TXT_100072,Life-linked to another entity.,これに関連するエンティティライフがあります。
PROPSKILL_TXT_100073,Reflective Shell,リフレクティブシェル
PROPSKILL_TXT_100074,A portion of the damage you deal to this monster is reflected back to you.,このモンスターに与えたダメージの一部が自分に反映されます。
PROPSKILL_TXT_100075,Siren's Call,サイレンコール
PROPSKILL_TXT_100076,"The Siren draws you closer. Her pain is your pain, redirecting a portion of any damage dealt to her to you.",サイレンがあなたを近づけます。あなたの痛みは彼女の痛みです。
PROPSKILL_TXT_100077,Double Vision,ダブルビジョン
PROPSKILL_TXT_100078,"Your perception fractures. You take double damage, but your damage against monsters is doubled.",あなたは二重に見ています。そして二重に感じる..
PROPSKILL_TXT_100079,Pack Tactics,パックタクティクス
PROPSKILL_TXT_100080,This monster gains increased Attack while fighting alongside allies.,このモンスターはパックに忠実であり続けます。
PROPSKILL_TXT_100081,"You are caught in a gravitational well, suffering damage over time and greatly reduced movement speed.",グラビティウェルはかなり遅くなり、損傷を与えます。
PROPSKILL_TXT_100082,"This monster steals your life force, but takes 5% more damage.",このモンスターはあなたの生命力を盗みますが、5%多くのダメージを受けます。
PROPSKILL_TXT_100083,Curse of the Demon Lord,魔王の呪い
PROPSKILL_TXT_100084,"The Demon Lord has cursed you with overwhelming exhaustion, greatly reducing Speed, Attack Speed, and Casting Speed, and lowering all stats.",魔王は圧倒的な疲労感であなたを呪いました。
PROPSKILL_TXT_100085,Blessing of the Golden Aibatt,フィーリングジェネラス
PROPSKILL_TXT_100086,"Blessed by the Golden Aibatt's generosity, this monster grants 10% increased EXP and drop rates when defeated.",このモンスターは寛大に感じており、ドロップ&経験値ボーナスが10%増加します。
PROPSKILL_TXT_100087,Shade's Swiftness,シェイドの素早さ
PROPSKILL_TXT_100088,"Shade is a powerful god of fear and rage, and they grant this buff to players by imbuing them with a gust of wind that enhances their reflexes and allows them to move faster.",シェイドは恐怖と怒りの強力な神であり、反射神経を高め、より速く移動できるようにする突風をプレイヤーに吹き込むことで、このバフをプレイヤーに与えます。
PROPSKILL_TXT_100089,Iblis' Fortitude,イブリスの不屈の精神
PROPSKILL_TXT_100090,"Iblis is a revered god of apathy and neutrality, and they grant this buff to players by infusing them with a burst of life energy that increases their maximum health and allows them to withstand more damage.",イブリスは無関心と中立の崇拝された神であり、最大体力を増やし、より多くのダメージに耐えられるようにする生命エネルギーのバーストをプレイヤーに注入することで、このバフをプレイヤーに与えます。
PROPSKILL_TXT_100091,Bubble's Bulwark,バブルの防波堤
PROPSKILL_TXT_100092,"Bubble is a legendary god of joy and purity, and they grant this buff to players by creating a powerful shield that provides an extra layer of defense against enemy attacks.",バブルは喜びと純粋さの伝説の神であり、敵の攻撃に対する防御層を追加する強力なシールドを作成することで、プレイヤーにこのバフを付与します。
PROPSKILL_TXT_100093,Guild's Enhancement,ギルドの強化
PROPSKILL_TXT_100094,Donate G-Tokens to your guild and upgrade this enhancement's level!,Gトークンをギルドに寄付して、この強化のレベルをアップグレードしましょう!
PROPSKILL_TXT_100095,Spiritual Overcharge,スピリチュアル・オーバーチャージ・チャンス
PROPSKILL_TXT_100096,Healing Grace,ヒーリンググレースチャンス
PROPSKILL_TXT_100097,Prankster's Escape,いたずら好きの脱出チャンス
PROPSKILL_TXT_100098,Last Stand,ラストスタンドチャンス
PROPSKILL_TXT_100099,Aura Burst,オーラバーストチャンス
PROPSKILL_TXT_100100,Supercharged,スーパーチャージャー
PROPSKILL_TXT_100101,Crackling energy envelops the target. Increases the Drop Chance and Experience of this monster by 10%.,パチパチと音を立てるエネルギーが対象を包み込む。このモンスターのドロップ率と経験値が10%増加する。
PROPSKILL_TXT_100102,Static,Static
PROPSKILL_TXT_100103,Sparks of power drain your strength. Run away to prevent it from spreading!,力の火花はあなたの力を消耗します。蔓延を防ぐために逃げよう!
PROPSKILL_TXT_100104,Tethered,連結
PROPSKILL_TXT_100105,You are bound by a tether! Create distance to break it!,あなたは縛られています!縛りを解くために少し距離をとってください!
PROPSKILL_TXT_100106,Slowed,鈍化
PROPSKILL_TXT_100107,Waterbomb,水爆弾チャンス
PROPSKILL_TXT_100108,Jungle Fever,ジャングルフィーバー
PROPSKILL_TXT_100109,"A disease spreads through your body. Hopefully, the fever breaks.",病気は体中に広がります。熱が下がることを願っています。
PROPSKILL_TXT_100110,PlayPark's Launch Buff,プレイパークローンチバフ
PROPSKILL_TXT_100111,Enjoy increased Experience and Drops up to Level 119!,レベル119まで上昇する経験値とドロップをお楽しみください!
PROPSKILL_TXT_100112,Artifact Power,アーティファクトパワー
PROPSKILL_TXT_100113,"Your team's control over artifacts empowers you, increasing your damage against Kalgas!",私のチームのアーティファクト数がカルガスにダメージを与えます!
PROPSKILL_TXT_100114,Kalgas Poison,カルガスポイズン
PROPSKILL_TXT_100115,Poison spreads through your body.,毒は体中に広がります。
PROPSKILL_TXT_100116,Kalgas' Dominance,カルガスの支配
PROPSKILL_TXT_100117,The enemy team has claimed total dominance! Your team cannot damage Kalgas until an artifact is reclaimed.,あなたのチームは支配されています!アーティファクトを倒して力を取り戻そう!
PROPSKILL_TXT_100118,2nd Anniversary Guild's Enhancement,2周年記念ギルドの強化
PROPSKILL_TXT_100119,Donate 2nd Anniversary Tokens to your guild and upgrade this enhancement's level!,2周年記念トークンをギルドに寄付して、この強化のレベルをアップグレードしましょう!
PROPSKILL_TXT_100120,Poison (From Weapon),ポイズン（武器）
PROPSKILL_TXT_100121,Stun (From Weapon),スタン（武器）
PROPSKILL_TXT_100122,Bleeding (From Weapon),出血（武器）
PROPSKILL_TXT_100123,Increases FP and MP Restoration by 10% for you and your partner for 10 minutes.,Increases FP and MP Restoration by 10% for you and your partner for 10 minutes.
PROPSKILL_TXT_100124,Madrigal Stroll,Madrigal Stroll
PROPSKILL_TXT_100125,Increases movement speed by 5% for you and your partner for 10 minutes.,Increases movement speed by 5% for you and your partner for 10 minutes.
PROPSKILL_TXT_100126,Field Outing,Field Outing
PROPSKILL_TXT_100127,Reload the Experience Lock Gauge by 5% of the maximum.,Reload the Experience Lock Gauge by 5% of the maximum.
PROPSKILL_TXT_100128,Party Together,Party Together
PROPSKILL_TXT_100129,Increases party experience by 10% for 30 minutes while you and your partner are in the same party.,Increases party experience by 10% for 30 minutes while you and your partner are in the same party.
PROPSKILL_TXT_100130,Golden Luck,Golden Luck
PROPSKILL_TXT_100131,Increases drop rate and Penya gained by 5% for you and your partner for 10 minutes.,Increases drop rate and Penya gained by 5% for you and your partner for 10 minutes.
PROPSKILL_TXT_100132,Stamina Boost,Stamina Boost
PROPSKILL_TXT_100133,Increases all stats by 5 for you and your partner for 10 minutes.,Increases all stats by 5 for you and your partner for 10 minutes.
PROPSKILL_TXT_100134,Sky's Blessing,Sky's Blessing
PROPSKILL_TXT_100135,Increases flight speed by 3 km/h for you and your partner for 5 minutes.,Increases flight speed by 3 km/h for you and your partner for 5 minutes.
PROPSKILL_TXT_100136,Cheer of Love,Cheer of Love
PROPSKILL_TXT_100137,"Cheered on by your partner, your EXP rate is increased by 5%.","Cheered on by your partner, your EXP rate is increased by 5%."
PROPSKILL_TXT_100138,Happy Jump,Happy Jump
PROPSKILL_TXT_100139,Increases Jump Height by 50 for you and your partner for 10 minutes.,Increases Jump Height by 50 for you and your partner for 10 minutes.
PROPSKILL_TXT_100140,Swift Recovery,Swift Recovery
PROPSKILL_TXT_100141,Herb Gathering,Herb Gathering
PROPSKILL_TXT_100142,Gather various herbs.,Gather various herbs.
PROPSKILL_TXT_100143,Wood Cutting,Wood Cutting
PROPSKILL_TXT_100144,Cut down trees.,Cut down trees.
PROPSKILL_TXT_100145,Mining,Mining
PROPSKILL_TXT_100146,Mine various ores and gems.,Mine various ores and gems.
PROPSKILL_TXT_100147,Fishing,Fishing
PROPSKILL_TXT_100148,Catch various fish.,Catch various fish.
PROPSKILL_TXT_100149,Cooking,Cooking
PROPSKILL_TXT_100150,Cook various foods.,Cook various foods.
PROPSKILL_TXT_100151,Alchemy,Alchemy
PROPSKILL_TXT_100152,Produce various potions.,Produce various potions.
PROPSKILL_TXT_100153,Carpentry,Carpentry
PROPSKILL_TXT_100154,Craft furniture and other items.,Craft furniture and other items.
PROPSKILL_TXT_100155,Smithing,Smithing
PROPSKILL_TXT_100156,Create various accessories.,Create various accessories.
PROPSKILL_TXT_FWC_202501,Grinder's Blessing,Grinder's Blessing
PROPSKILL_TXT_FWC_202502,Madrigal's elites guide you!,Madrigal's elites guide you!
PROPSKILL_TXT_FWC_202503,Bubble's Fortune,Bubble's Fortune
PROPSKILL_TXT_FWC_202504,Madrigal's most fortunate guide you!,Madrigal's most fortunate guide you!
PROPSKILL_TXT_150000,Harlequin's Greeting,Harlequin's Greeting
PROPSKILL_TXT_150001,"Perform a quick step, teleporting behind your target with a swift attack.","Perform a quick step, teleporting behind your target with a swift attack."
PROPSKILL_TXT_150002,Shadow Attack,Shadow Attack
PROPSKILL_TXT_150003,"Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced.","Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced."
PROPSKILL_TXT_150004,Range Increase,Range Increase
PROPSKILL_TXT_150005,Harlequin's Charge,Harlequin's Charge
PROPSKILL_TXT_150006,Gather strength to perform a powerful charging attack against a single enemy.,Gather strength to perform a powerful charging attack against a single enemy.
PROPSKILL_TXT_150007,Increased Damage,Increased Damage
PROPSKILL_TXT_150008,Reduced Charge Time,Reduced Charge Time
PROPSKILL_TXT_150009,Reduced Cooldown,Reduced Cooldown
PROPSKILL_TXT_150010,Alter Ego,Alter Ego
PROPSKILL_TXT_150011,"Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death.","Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death."
PROPSKILL_TXT_150012,Maintain Ego,Maintain Ego
PROPSKILL_TXT_150014,Special Yo-Yo Mastery,Special Yo-Yo Mastery
PROPSKILL_TXT_150015,"Increases auto attack damage, multistrike chance, and Yo-Yo range when used.","Increases auto attack damage, multistrike chance, and Yo-Yo range when used."
PROPSKILL_TXT_150016,Auto Attack,自動攻撃
PROPSKILL_TXT_150017,Range,Range
PROPSKILL_TXT_150018,Multistrike,Multistrike
PROPSKILL_TXT_150019,Critical Yo-Yo Mastery,Critical Yo-Yo Mastery
PROPSKILL_TXT_150020,String Yo-Yo Mastery,String Yo-Yo Mastery
PROPSKILL_TXT_150021,Critical Stab,Critical Stab
PROPSKILL_TXT_150022,"Your critical chance is lowered, but critical damage is increased.","Your critical chance is lowered, but critical damage is increased."
PROPSKILL_TXT_150024,Increased Duration,Increased Duration
PROPSKILL_TXT_150026,Shadow Strike,Shadow Strike
PROPSKILL_TXT_150027,Attacking from behind while invisible deals additional damage.,Attacking from behind while invisible deals additional damage.
PROPSKILL_TXT_150028,Agility,Agility
PROPSKILL_TXT_150029,Movement speed temporarily increases after leaving invisibility.,Movement speed temporarily increases after leaving invisibility.
PROPSKILL_TXT_150030,Concentration [Nen],Concentration [Nen]
PROPSKILL_TXT_150031,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.
PROPSKILL_TXT_150032,Forced Critical Hit,Forced Critical Hit
PROPSKILL_TXT_150033,Your next auto attack is guaranteed to be a critical hit.,Your next auto attack is guaranteed to be a critical hit.
PROPSKILL_TXT_150034,"Your critical chance is capped at 10%, while greatly increasing critical damage.","Your critical chance is capped at 10%, while greatly increasing critical damage."
PROPSKILL_TXT_150035,Barrage,Barrage
PROPSKILL_TXT_150036,Normal attacks have a chance to fire double arrows.,Normal attacks have a chance to fire double arrows.
PROPSKILL_TXT_150037,Increased Strike,Increased Strike
PROPSKILL_TXT_150038,Maintain Buff,Maintain Buff
PROPSKILL_TXT_150040,Heavy Shot,Heavy Shot
PROPSKILL_TXT_150041,Knocks back the target with an arrow.,Knocks back the target with an arrow.
PROPSKILL_TXT_150042,Increased Knockback,Increased Knockback
PROPSKILL_TXT_150043,Group Knockback,Group Knockback
PROPSKILL_TXT_150045,Repelling Shot,Repelling Shot
PROPSKILL_TXT_150046,Leap backwards after attacking the target.,Leap backwards after attacking the target.
PROPSKILL_TXT_150047,Long Jump,Long Jump
PROPSKILL_TXT_150048,Debuff,Debuff
PROPSKILL_TXT_150050,Condor Dive,Condor Dive
PROPSKILL_TXT_150051,Unleashes an area attack within the designated range.,Unleashes an area attack within the designated range.
PROPSKILL_TXT_150054,Quiver Master,Quiver Master
PROPSKILL_TXT_150055,Swift Hands,Swift Hands
PROPSKILL_TXT_150056,Your action speed increases when using non-magical skills.,Your action speed increases when using non-magical skills.
PROPSKILL_TXT_150057,Eagle Eye,Eagle Eye
PROPSKILL_TXT_150058,Call upon your inherent eagle to increase bow range.,Call upon your inherent eagle to increase bow range.
PROPSKILL_TXT_150059,Arcane Enchantment,Arcane Enchantment
PROPSKILL_TXT_150060,Provide Elemental status to the skills..,Provide Elemental status to the skills..
PROPSKILL_TXT_150061,Increased Element,Increased Element
PROPSKILL_TXT_150062,Decreased Element,Decreased Element
PROPSKILL_TXT_150063,Elemental Debuff,Elemental Debuff
PROPSKILL_TXT_150064,Laughter of La Croix,Laughter of La Croix
PROPSKILL_TXT_150065,You can ignore one instance of disable or weaken debuffs,You can ignore one instance of disable or weaken debuffs
PROPSKILL_TXT_150066,Successfull Debuff,Successfull Debuff
PROPSKILL_TXT_150067,Additional Shield,Additional Shield
PROPSKILL_TXT_150069,Chimera's Curse,Chimera's Curse
PROPSKILL_TXT_150070,"Use Chimera's spirit to curse your target, dealing damage and mutating them into an Aibatt. While mutated, they cannot attack. When fully charged, this skill has a 30% higher chance of success.","Use Chimera's spirit to curse your target, dealing damage and mutating them into an Aibatt. While mutated, they cannot attack. When fully charged, this skill has a 30% higher chance of success."
PROPSKILL_TXT_150071,Full charge duration increase,Full charge duration increase
PROPSKILL_TXT_150072,Full charge debuff increase,Full charge debuff increase
PROPSKILL_TXT_150073,Malefic Detonation,Malefic Detonation
PROPSKILL_TXT_150074,"Track the number of Disable type debuffs you apply, multiplying the bonuses given.","Track the number of Disable type debuffs you apply, multiplying the bonuses given."
PROPSKILL_TXT_150075,Weaken at full charge,Weaken at full charge
PROPSKILL_TXT_150076,Cooldown reduction,Cooldown reduction
PROPSKILL_TXT_150077,Shield,ｼｰﾙﾄﾞ
PROPSKILL_TXT_150078,Hexe's Lament,Hexe's Lament
