Key,English,Japanese
NPC_000265,"May the grace of Heren shine on you, my child.",あなたに＜ヘレン＞の恩寵が宿りますように。
NPC_000266,Welcome to Jinitte's Restaurant! I serve the best food in Madrigal!,さすらいの商人＜ジニート＞の最上級の料理はいかがですか？
NPC_000267,"Greetings, traveler! The Khan Union is quite well known throughout Madrigal for our high quality foods, goods, weapons, and armor. Are you in need of supplies?",さすらいの商人集団、ムー商隊はマドリガル中をさすらいながら、最上級の品物を販売することで有名です。
NPC_000268,"My name is Jinitte Khan. I, and my friends here, are all part of the Khan Union. We are traveling nomads who sell our goods to locals.",オイラはこの＜ムーの谷＞でフードを販売している＜ジニート＞です。え？みんな同じ顔をしているって？…慰めてくれているんですね。オイラが商隊で下から2番目か3番目のブサイクだから。シクシク。
NPC_000269,Welcome to Kablloc's Weapon Shop! I carry the best weapons in town!,さすらいの商人＜ケイブロック＞の最上級の武器はいかがですか？
NPC_000270,"You want to know who I am? Really? Wow, not too many people care to ask who I am... Well then! I'm Kablloc Khan and I'm a nomad!",オイラはこの＜ムーの谷＞でフードを販売している＜ケイブロック＞です。え？みんな同じ顔をしているって？…いえいえ、みんな個性的な顔をしていますよ。たとえば、オイラの顔は商隊で最も可もなく不可もないという特徴があります。
NPC_000271,"Do you wish to follow the Ranger Hero, Hynan? Are you ready to undergo the harsh trials to become a Hero?",レンジャーの英雄＜ハイナン＞の後を継ごうとする者よ！あなたは英雄として、険しい道を切り抜ける覚悟はありますか？
NPC_000272,New life springs forth wherever the seeds are cast. The way to new life has been opened by the Heroes.,彼らが通ったところに新たな命の芽が吹いたのです。新たな命の道が開き、彼らは英雄となるのです。
NPC_000273,"I am the Ranger Guardian, Kailreard. It is my duty to protect the will of the Ranger Hero, Hynan.",全8英雄の中、レンジャーの英雄＜ハイナン＞の意志を守るレンジャー守護者＜カイレアド＞と申します。
NPC_000274,"May the glory of Hynan be with you, always.",＜ハイナン＞の光栄がありますように。
NPC_000275,Only a Knight wielding the strength of Billaon will succeed.,＜ビレリアン＞よ、あなたの遺志は全ての地に広まるでしょう。
NPC_000276,Shade must not be allowed to torment us and our way of life.,8個の炎が完全に消えた瞬間、世界に平和が戻ってくるだろう･･･。
NPC_000277,My name is Karandur Eope from the Eope family. I am a Knight Master and in charge of leading you to the way of the Hero. ,8個の炎が消え行くとき、世界に真の平和が戻ってくるだろう･･･。
NPC_000278,May the sword of Billaon cut through those who wish to destroy us.,＜ビレリアン＞の剣があなたを守りますように。
NPC_000279,This is a terrible location for my shield shop! Why can't I be closer to the mayor?!,マドリガル最高の盾を見てってくれよ！
NPC_000280,I don't understand why we have to sell our goods over here. We hardly get any customers. Bolpor and Haven have prime locations! It's just not fair!,こんなに質のいい盾なんて他じゃ手に入らねーぞ！盾を探してるならとことん選んでってくれ！
NPC_000281,"Krinton's the name, and shields are my game. I make the toughest shields in town. I am following in the footsteps of Lucky, the original proprietor of this store.",俺は＜盾商店＞のクリントンだ。盾は俺の仕事だ！腕利きのロッキーの盾を仕入れて販売してるぜ！
NPC_000282,"Thank you, come again! But don't expect any discounts...",また来てくれよな！
NPC_000283,Mmmm I love the way my flowers smell. So pure and sweet.,私は既に老いた身です。人里知れぬ秘境に居を構え、静かに暮らしています。
NPC_000284,What do you think of my flower garden? I've been working on it for a very long time. It's so peaceful here that it's easy to forget all the terrible things going on in the world.,アハハハ…私はこう見えてもあなたがたより200年も長く生きています。見かけだけでは人を判断できませんよ。　
NPC_000285,"I am the Great Magician Laola. I may look young, but I am at least 200 years older than you, my child. Never judge a person by their looks. I've had a long life, and many adventures.",私は大魔導師＜ラオラ＞。人々は私のことを偉大なマジシャンと呼びますが、それは過去のことです。今はここでひとり、静かに暮らしています。
NPC_000286,Be careful out there. There are many dangerous creatures around.,あなたは何か、とても大きな使命を持って生まれてきたようですね。行く手には困難が待ち受けているだろうが、くじけず進みなさい。
NPC_000287,I live for the thrill of the adventure! Woooo!,僕はただの風雲児さ。
NPC_000288,"Hey, you there! I've got a job for you. No questions, just do it! Hahaha!",おい、君の仕事だ。何？ 何でやらなきゃいけないかって？ へへへ、理由なんかないよ、とにかくやるしかないんだ！
NPC_000289,The Arrows of the Clown Goddess will fall from the sky and dye the world red. I have foreseen it. What? You're darn right I have a defeatist attitude. Have you seen what Shade can do?,神聖な弓が空高く舞い上がり、雨となって降り注ぎ、そして大地が赤く染まるのだ。
NPC_000290,"I'm Leikyen, if you must know. We High-Dwarpets are very different from the normal Dwarpets. However, both Dwarpets and High-Dwarpets are FAR superior to humans such as yourself.",僕たちハイドワーフは、一般のドワーフとはクラスが違うんだ。何？ それでも人間より低能？ なんだと？
NPC_000291,Was it something I said?,へへへ、気をつけてな！
NPC_000292,"Billaon, our Hero. We will follow your spirit.",＜ビレリアン＞よ、あなたの気高き志に従います！
NPC_000293,"He will smile, and the world will smile back. He is in our thoughts, our dreams, our hopes. He will not fail us, or leave us unprotected. He, is Billaon.",彼が微笑むとき、世界もまた幼子のごとく微笑むでしょう･･･。
NPC_000294,"My name is Lobiet Lee and I am one of the 8 priests of Billaon, the Knight Hero. I am here to deliver the will of Billaon to his future successor.",ボクは八英雄の一人、ナイトの英雄 ＜鉄壁の豪腕＞ビレリアンの志を守護する ＜ロビエト・リ＞ です。英雄の志を継ぐ方にビレリアンの志をお伝えしているんだ！
NPC_000295,"Billaon will be watching over you, always.",＜ビレリアン＞がいつもあなたを見守っていますように。
NPC_000296,"Oh, I am so sleepy! Do you have a question? Then you should ask me, Pang!",ふぁ～あ。...眠い。分からないことがあったらボクに聞いてね！
NPC_000297,Choose what you want to do.,何をするの？
NPC_000298,Hello this is the place where silly humans visit.,こんにちは。ロードライトに何しにきたの？困ったことでもあったの？ふぁ～あ。ボクすごく眠いんだけど･･･むにゃむにゃ。
NPC_000299,"Hello I am Darkon Pang, the youngest of the Pang brothers. We manage the Lodelights.",代々この復活機ロードライトを管理している＜ファン＞家の末っ子＜ダーコン・ファン＞というんだ。
NPC_000300,"Choose the Lodelight where you want to revive.\nIf you want to revive somewhere else, just designate the place. Got it?",復活場所の設定を選択すると、死んでしまった時にボクが立っているロードライトで復活する事ができるんだ。\nもし、他のところから復活したいなら、その場所を設定すればいいだけさ。話はわかったかーい？
NPC_000301,"Bye! See you soon, after you die that is!",良い旅を･･･。ボクはもう一眠りしようかな･･･。
NPC_000302,"Hello I am Darkon Pang, the youngest of the Pang brothers. We are technically twins but I am still the youngest. We manage the Lodelights.",代々この復活機ロードライトを管理している＜ファン＞家の末っ子＜ダーコン・ファン＞というんだ。実は双子なんだ。へへ～
NPC_000303,"The soul of Jester hero, Curenen, will protect them.",ジェスター英雄＜カエネン＞の魂が彼らを包むでしょう。
NPC_000304,They may disappear but they will be victorious And then the world will be saved.,彼は消え去る。しかし彼らは勝利する。そして世界は救われるのです。
NPC_000305,I am the Jester Master It is my duty to lead you to the way of the hero.,私はジェスターマスターとして、あなたたちを英雄の道へとご案内する役割を担っております。
NPC_000306,May the blessing of Curenen be with you always.,＜カエネン＞の祝福がありますように
NPC_000307,Welcome to the #b#cffff0000Darken Quest Office#nc#nb! Looking for work? I may have a job for you...,レベル51以上の腕に覚えのある冒険者の方々に、様々な依頼を用意しております。
NPC_000308,Welcome to the Quest Office! The local citizens have issued the following quests. Please select the quest you wish to take from the list below.,こんにちは、いくつか依頼があります。以下を選択してください。
NPC_000309,"My apologies, there are no quests available for an adventurer of your talent and skill at this time. ",ご提供できるクエストがありません。申し訳ありません。またいらしてくださいね。
NPC_000310,My name is Luriff and I run the Quest Office in Darkon. These quests came from the local citizens and we list them here for you. Are you looking for some work?,ダーコンの依頼所を担当しておりますルリフです。 ここではダーコンの人たちからの依頼を受付け、あなた方に情報を提供しております。
NPC_000311,To throw my life into the fire of the red lotus blossom would be spectacular!,赤い炎を前に命懸けで仕事するのもいいもんだ、ハハハ。
NPC_000312,Hmm.. Do you have anything to ask of me?,ん？この俺に何か用か？
NPC_000313,I apologize.. but this heat is just too oppressive. I need to lie down for a while. Please see me again when it is cooler.,いや～、暑くて話しにならね～、涼しくなったらまた来てくれよな！
NPC_000314,My name is Nein and refining metal is what I love to do.,俺は金属精錬の名人ナイン、よろしくな！
NPC_000315,Good bye. Be careful not to succumb to the oppressive heat.,じゃあな、日差しが強いから、気をつけろよ！
NPC_000316,"Do you have anything to ask at #b#cffff0000Office#nc#nb?Then you should visit me, Olien.",#b#cffff0000シティホール#nc#nbに何か用かい？
NPC_000317,Is there anything you can do? Oh ho ho!,あんたに何ができるってんだい？
NPC_000318,Is there something you want to know? I will probably give you the most simple answer so you may just want to think about it on your own. Okay?,何が知りたいんだい、忙しいんだから手短に答えな！
NPC_000319,My name is Olien Hengart. I am in charge of managing the Office here in Darken city.,あたしゃ、ダーコンのシティホールを管理している＜オリーン・ヘンガルト＞っていうのさ。
NPC_000320,"Farewell, adventurer.",気をつけていくんだよ！
NPC_000321,"Offerep, please strengthen this world with your strong spirit.",＜オルファー＞よ、あなたの強靭な精神でこの世界を健やかならしめたまえ！
NPC_000322,They will lose everything they love. They will get angry. And they will stand up.,彼は愛するものを全て失うでしょう。そして怒りと共に再度立ち上がるでしょう･･･。
NPC_000323,"My name is Pereb Endrile, and I am one the 8 priests of Offerep the Psykeeper hero. I am delivering the spirit of Offerep to his future successor.",ボクは八英雄の一人、サイキーパーの英雄 ＜閉じられし瞳＞オルファーの志を守護する ＜ハーマイオ・エンドリル＞ です。英雄の志を継ぐ方にオルファー様の精神をお伝えしているんだ！　
NPC_000324,The spirit of Offerep will strengthen you.,＜オルファー＞の精神があなたをの力を強めますように。
NPC_000325,Hey! Hey! I have something good Just take a look!,最高級のアイテムを入荷したばかりさ！見て損はないぜ！
NPC_000326,"So, what are you going to do for me? Hmmm?",そう、何ができるんだい？
NPC_000327,The world has become so dangerous. It was not like this when I was young. Damn! This is why we need shields. Why not buy one?,世界がますます混沌と化してると思わないか？ここ＜ダーコン＞はその中でもやばい。ここで生き延びるためには、俺様の販売する防具が役に立つはずさ。
NPC_000328,"Actually I have sold lots of different things in my life, but now I am selling the shields here in Erons Factory. Nice to meet you, my name is Phacham Dudury.",おい、冒険者よ。俺は＜ファチャム＞という。俺は各地を歩きながらアイテムを販売している行商人だ。昔は商いもうまくいっていたのだが、最近はどうも景気がよくねぇな。
NPC_000329,Bye! Visit me when you come here again! Ha ha ha!,じゃあな
NPC_000330,Arise now.. from the darkness. You now bear the shining name - the title of Acrobat!,闇から目覚める時が来たのだ！その眩しい名前＜アクロバット＞よ！
NPC_000331,Here you are. Time to fulfill your duty.,さあ、お主がやらねばならぬことだぞ！
NPC_000332,Everything is the Acrobat. The Acrobat is everything. Take a moment to ponder what I have said.,全てのことはアクロバット、アクロバットは全てのこと。この意味をよーく考えてみるがよい。
NPC_000333,"My name is Pyre and I am the Acrobat Master. Nice to meet you. Ha ha ha I am in charge of helping the vagrants, who want to, become an Acrobat.",ワシはアクロバットマスター＜ピレ＞。アクロバットを希望する放浪者諸君の役に立ちたいのだ。
NPC_000334,Good bye. Never forget the way of the Acrobat. Ha ha ha,気をつけてな。己の意志でアクロバットを育ててみるだぞ。
NPC_000335,"No one can stop you from jumping into it, even though you know that it is extremely hot.",熱いのを知りながらも走り込むのなら、もう止めたって仕方ないだろう。
NPC_000336,Cell,セル
NPC_000337,What? What do you want?,お、どうしたの？ 用があるなら、話してみなよ。
NPC_000338,I know you were here before. I believe you have the ability to overcome the dangers.,以前にも来た事あるな！危険に立ち向かうのに十分な能力を身に付けてきたようだね。
NPC_000339,Speaking to me is already dangerous as it is. What do you want?,十分な能力がないのなら、私に話しかけない方がいいでしょ。で、用件は？
NPC_000340,Everything is the same. Or is there something special about you? Ha ha Everything is the same.,まあ、お互い様だよ。君に特別な能力があるとでも？ そんなもんさ。
NPC_000341,"You MUST be crazy if you want to know about the mine behind me! If you really wish to enter the mine, talk to Cell. He is somewhere in Darkon.",ほう、私の後ろの鉱山に興味があるようだね。あの鉱山に行きたければ、ダーコンにいるセルという奴に聞いてみてよ。
NPC_000342,..,.....
NPC_000343,Oh Cell! He is really a bother. I have written this message for him. Please deliver it to him.,あ～、セルね！ 厄介な依頼だったよ。 セルの奴にこの手紙を渡してくれ。頼むよ！
NPC_000344,"Do you want to get the best weapon in Madrigal? Then come here, you will not regret it.",マドリガル最高の武器がほしいなら？あたいの武器を見てきな。後悔はさせないよ！
NPC_000345,"Come on, choose one. Which one do you want?",さあ、選んでみな。何にする？
NPC_000346,"Even though I am very young, many people say that I am the best weapon manufacturer in all of Madrigal.",こう見えても武器製造の技術だけはこの大陸で最高クラスだぜ！
NPC_000347,"My name is Remine Crowd, and I run the Weapon Shop here in Darken.",あたいの名前は＜リマイン・クラウッド＞。ここダーコンで武器を売ってるんだ。
NPC_000348,Please visit me again!,最高の冒険者を目指すなら、最高の盾を装備しなくちゃな。また来いよ。
NPC_000349,"Roentel, the seed you sowed in this world will be harvested soundly.",＜ロエンテール＞よ、あなたが蒔いた種は今こそ実を結ぶでしょう。
NPC_000350,Everything began with them and everything will end with them.,彼は最初にして最後のもの･･･。全にして一なるものであった･･･。
NPC_000351,"My name is Ride Ropeaedilo, and I am the Billposter Master.",ビルポースターマスター＜ライド・ロペエンディロ＞といいます。
NPC_000352,I hope the courage of Roentel will be delivered to you.,＜ロエンテール＞の勇気があなたと共にありますように。
NPC_000353,"You, who wants to follow the Ringmaster hero Aenn. Do you believe in the will of the hero?",リングマスター英雄＜エーエンヌ＞の道を継ぐ者よ、英雄の道を歩む準備は出来ていますか？
NPC_000354,The world will be divided into two factions. Those who follow the heroes and those that follow those who the heroes face.,道は二つある、英雄の道を歩むか、滅びの道を歩むか･･･。
NPC_000355,"My name is Romvoette Guardian I am protecting the will of Aenn, the Ringmaster hero.",リングマスター英雄＜エーエンヌ＞の意思を守護するリングマスターの守護者＜ロンボーヌ＞と言います。
NPC_000356,The teardrops of Aenn will protect you.,＜エーエンヌ＞の涙があなたの命を守りますように･･･。
NPC_000357,The best armors are here. I am Rocky the Armor artist.,最上級の防具が集まってるよ！防具のことなら、ロッキーの防具店！
NPC_000358,Hey! Can you do anything about this?,おい！この中でできるのはあるだろう？
NPC_000359,You have a good eye for great shields. And these are the best.,お目が高いね。こんな防具店は二つとないぜ！俺の作った防具は魔物100匹と戦ったってびくともしねぇ優れものだぜ！
NPC_000360,My name is Rocky Forward. I am the Armor Artist that runs this Armor shop! Ha ha ha!,マドリガル最高の防具売り、この大陸最高の工匠でもある＜ロッキー・フォアード＞っていうのは俺のことでぇ！
NPC_000361,Hope to see you soon alive! Ha ha ha!,死ぬなよ。生きて帰って来い！
NPC_000362,"Oh Hynan, I will follow your great will.",＜ハイナン＞、私たちの英雄よ、あなたの偉大な意志に従います。
NPC_000363,"When night falls and daylight disappears, the heroes will rise.",夜と昼が消える時、世界を救う者が現れる。彼らを褒めたたえたまえ。
NPC_000364,I am honoring the Ranger hero Hynan as one of the 8 Priests of Altar. I am in charge of passing on the will of the Ranger to you.,私は英雄8司祭のうち、レンジャーの英雄＜ハイナン＞を奉っております。ルピンと申します。 あなた方にレンジャーの志を伝える役割を担っております。
NPC_000365,May the blessing of Hynan be with you always.,あなたに＜ハイナン＞の祝福がありますように。
NPC_000366,"You, who want to follow the Blade hero Heren, are you ready to follow the hero?",ブレード英雄＜ヘレン＞の道を継ぐ者よ、英雄の道を歩む準備は出来ていますか？
NPC_000367,The Clowns will have their amusement. And their amusement will destroy the world.,破滅への歯車が回りだすと、世界は滅亡に向かって動き出すでしょう･･･。
NPC_000368,"My name is Sencyrit Guardian. I am protecting the will of Heren, who is the Blade hero.",ブレード英雄＜ヘレン＞の意思を守護するブレード守護者＜センシリット＞といいます。
NPC_000369,Heren will bless you forever.,＜ヘレン＞の祝福があなたを満しますように･･･。
NPC_000370,"You, who want to follow the Psykeeper hero Offerep, do you honor the will of hero?",サイキーパーの英雄 ＜閉じられし瞳＞オルファーの道を継ぐ者よ、英雄の道を歩む準備は出来ていますか？
NPC_000371,Everything will end like it began.,全てはかく始まり、かく終わりを告げるであろう。
NPC_000372,"My name is Shyniff Guardian. I am protecting the will of Offerep, the Psykeeper hero.",サイキーパーの英雄 ＜閉じられし瞳＞オルファーの意思を守護するサイキーパー＜シーニフ＞といいます。
NPC_000373,The spirit of Offerep will strengthen your soul.,＜オルファー＞の精神があなたの心に翼を与えますように･･･。
NPC_000374,Everything you want is here in the Weapon Shop of Stima!,みんなが欲しがる魅惑の武器！このスティーマの武器店に全部ありますよ～。
NPC_000375,What would you do for me?,何を処理してもらえますか？
NPC_000376,"Being a travelling salesman was too hard so I settled here. My shop is still small, but I have a good feeling about this place.",放浪の商人って、やっぱり大変なのよ。だからここに定住することにしちゃった。今はこんなだけど、いつかちゃんとしたショップをオープンしたいわ！
NPC_000377,My name is Stima Ogonel. I travel from place to place selling weapons. Nice to meet you.,私はこのエランパークスで武器を取り扱いしている＜スティーマ・オゴネル＞といいます。よろしくね！
NPC_000378,It was very nice to meet you. I hope I can see you again.,またどうぞいらしてね！
NPC_000379,Are you ready?,点呼！準備はいいかー！？
NPC_000380,It is your duty!,あなたに与えられた任務ですよ。
NPC_000381,I am a proud training instructor of Madrigal!,私は誇り高きマドリガルの訓練教師タイラーよ！
NPC_000382,I am here to show vagrants the way.,訓練教師としての私の任務は、放浪者の皆さんが立派な職業に就き、成長できるよう導いてさしあげることです。
NPC_000383,Attention! Salute!,ではみなさん、頑張ってくださいね！
NPC_000389,"You, who want to become the successor of the Elementor hero Lillip, do you believe in the will of the hero?",エレメンターの英雄 ＜異世界の理を識る者＞リルリップの後継者になる者よ、英雄の道を歩む準備は出来ていますか？
NPC_000390,You will be one of the 8 that watch the stars for a sign of their arrival.,7つの星が墜ち、残された1つの星は血の涙を大地にこぼすでしょう･･･。
NPC_000391,"My name is Wendien Guardian. I am protecting the will of Lillip, the Elementor hero.",エレメンターの英雄 ＜異世界の理を識る者＞リルリップの意思を守護しているエレメンターの守護者＜ウェンディ＞といいます。
NPC_000392,You will be enlightened with the wisdom of Lillip.,マーシナリーを志望する勇敢な冒険者達よ、ようこそ。
NPC_000393,You will be enlightened with the wisdom of Lillip.,マーシナリーを志望する勇敢な冒険者達よ、ようこそ。
NPC_000394,"A piece of advice? A Mercenary's weapon is their livelihood. You must dedicate your life to the blade, and in turn, it will protect you. ",なりたい自分になるためには、いつでも努力が必要なのですよ。いつもそれを忘れないようにしてください。
NPC_000395,"Hello, I'm Andy Kimu, the Mercenary Master of Flarine. The pay is good, but they make me wear this ridiculous looking robe. It's so itchy! I stroke my beard all day just to keep my mind off of it.",私はマドリガル職業訓練所に所属するマーシナリーマスター、＜アンディ・キム＞と申します。赴任したばかりなので、わからないこともありますが、マーシナリーを目指すあなたがたを、しっかりサポートさせてもらうつもりですよ。　
NPC_000396,"Rhisis will be with you, always, young one.",どんな悪も許さぬ正義の剣が、必ずやあなたを守ってくれるでしょう。　気をつけていきなさい。　
NPC_000397,Hmm Aha! Why not ask the vagrants? Maybe they can handle this.,あはは～！冒険者たちに頼んでみたら？彼らなら解決できるかも～。　
NPC_000398,Merry Christmas! I hope everything goes well this time!,今年のクリスマスは、幸せになりますよ～に～！ハッピ～クリスマ～ス！！
NPC_000399,My name is Saint Aramy and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,私はマドリガルのホーリー教会で、サンタを司っている＜セイント・アラミ＞というんだ。
NPC_000400,Hey! Merry Christmas!,メリ～メリ～ クリスマァ～ス！！
NPC_000401,Hmm It is very hard to track Noie's Planet in the Amedus galaxy. Maybe I have to use the chaos theory.,うーん、ノイエ星の軌道追跡は大変だなぁ。やっぱりカオス理論を使わないと･･･。
NPC_000402,"*Hmmm... carry the two, divide by zero, and subtract the square root of fourte... Wait a minute. Divide by zero? That's impossible! This would be so much easier if I had more than just this flimsy abacus.",機械の騒音がひしめく死の大地で敵対者は目を覚ます。敵対者の鼓動が英雄を覚醒させるであろう。
NPC_000403,"Hi there! My name is Ata Milleniut and I am learning Astronomy from Noie, my mentor. Hey, do you think you could analyze this fractal curve?",私は＜ノイエ＞師匠から天文学を学んでいる＜アタ・ミレ二アト＞といいます。あの･･･このプレクタル曲線の分析ができますか？
NPC_000404,Argh! Where was I? Distractions...,ではまた！･･･この曲線の角度がこうなっているから･･･ふむふむ･･･。
NPC_000405,Brothers! What should I do? Huh? Christmas.. Christmas will be Ruined!,あぁぁぁぁ！！！どうすればいいんだっていうんだ！うーむむむ・・・　このままだとクリスマスは・・・　ブツブツ・・・
NPC_000406,I hope you have a wonderful Christmas!,幸せが満ち溢れ、暖かく優しい気持ちいっぱいのクリスマスになりますようにっ！
NPC_000407,My name is Saint Atto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,私はマドリガルのホーリー教会で、サンタを司っている＜セイント・アト＞といいます。
NPC_000408,Merry Christmas! Merry Christmas!,メリークリスマス！！メリークリスマース！！
NPC_000409,"The perfect shields of the Bobo family are only here, in the Shield Shop of Boboku!",装備のことならボボ一族に任せな！防具はボボコの防具店が一番さ！
NPC_000410,What should I ask you to do?,何を頼もうか？
NPC_000411,"You won't find a better armor selection in all of Flaris, I'll guarantee you that! ",いい防具を作るテクニック？それは教えられんなぁ。企業秘密ってやつよ。ガッハッハッ。
NPC_000412,"Who am I? You must be joking. I'm only the most famous armorer in Flarine! I'm Boboko Bobo and I run the Bobo family Armor Shop for new Mercenaries, Acrobats and Assists.",俺はフラリスで防具ショップを運営している＜ボボコ＞という。兄が武器ショップを経営してるぞ！
NPC_000413,Tell your friends buy Bobo Family Equipment!,鍛え抜かれた防具だけが、命を守ってくれるんだ！忘れるんじゃないぜ！
NPC_000414,"Your weapon is looking a little dull there, friend. Thank Rhisis for you, I buy and sell weapons!",装備のことなら俺ら兄弟に任せな！武器はボボクの武器店がマドリガル一さ！
NPC_000415,Here you are. Please solve this as soon as possible.,ふむ……
NPC_000416,"*sighs* Oh, sorry! I was daydreaming about Julia over there. She's so amazing! Hey, do you think a girl like her and a guy like me could ever be? What? How could she resist me?!",一族の長男として、そろそろ結婚もしないとなぁ。はあ、実は俺･･･ジュリアを愛しているんだ、すごい美人だろう？
NPC_000417,"Greetings from the Bobo Family, stranger! I am Boboku Bobo. I run the Weapon Shop here in Flarine. Have a look around and don't forget to visit my brother's shops!",俺はフラリスで武器商店を運営している＜ボボク＞だ。弟の防具商店に行ってみたかい？
NPC_000418,Thanks for stopping by! Tell Julia I said hello!,俺らの武器・防具をよろしく頼むぜ！
NPC_000419,"Do not worry, where there is a will, there is a way.",心配しないでおくれ。きっと何か方法があるだろう。
NPC_000420,Have you been a very good boy this year? Then you should be rewarded with a big present Ha ha ha,今年、良い行いをしたと？　はっはっはっ！それならば、すばらしいプレゼントがもらえるだろう。わっはっはっ！！　
NPC_000421,My name is Saint Buruto and I am one of the Santa's in the Madrigal Christmas Society. Nice to meet you,私はマドリガルのホーリー教会でサンタを司っている＜セイント・ブルト＞という。
NPC_000422,Ha ha ha! Merry Christmas!,わっはっはっは！メリークリスマス！！
NPC_000423,"Mommy, I am hungry.",お母さ～ん！　そろそろお腹がすいたよう！
NPC_000424,"I moved here with my father I do not have citizenship yet, but I will very soon.",お父さんがこの土地を気に入って、家族で一緒にここへ引っ越してきたの。引越してきてすぐなので、まだ市民権はないんだけど。
NPC_000425,"My name is ChiChi Horis, and this is my father Paul Horis.",わたしはポールの娘＜チッチ＞よ。
NPC_000426,Good bye,バイバイ。　気をつけてね！
NPC_000427,The new year has come!,新しい年の始まりです。明けましておめでとうございます。
NPC_000428,"How strange, I cannot remember the Happy New Year song.",どうしたのかしら～。どうしても詩が思い出せないわ。
NPC_000429,Happy new year!,新年明けましておめでとうございます。
NPC_000430,New year has come!,今年もよろしく～～！
NPC_000431,You will be happy with the leader of the chorus. That is me! My name is Monaco.,合唱団の＜モナコ＞と一緒なら、元気になりますよ～。モナコで～す。
NPC_000432,New year has come!,今年もよろしく～～！
NPC_000433,How strange I do not remember the Happy New Year song.,キャ！どこまで歌ったか忘れちゃった～。ヤダ～
NPC_000434,New year has come!,今年もよろしく～～！
NPC_000435,"How strange, I do not remember the Happy New Year song.",あの・・・・・・　　その詩なんだっけ？？
NPC_000436,"Trust in Aenn, and your path shall be lit with the light of a thousand candles.",時がどれほど移り変わろうと、英雄の偉業は色あせぬ。
NPC_000437,"The Heroes sacrificed themselves to defeat Shade, but she will one day return. We must prepare.",8つの運命の光は約束の地に集う。最後の日はすぐそこまで来ておる。
NPC_000438,"My name is Clamb Cobonet, the Ringmaster Wise Man. I am here to preserve the legacy of Aenn, the Ringmaster Hero and to light the path for those that wish to follow in Aenn's footsteps. Have faith, young one, Aenn watches over you.",ワシは八賢者の一人、＜クラムボ・コボネト＞じゃ。リングマスターの英雄＜神の声を聞く者＞エーエンヌの生涯を記録に残しておる。
NPC_000439,"Follow the path of Aenn, and you will never be forgotten.",誰のために生きる？友のため、愛のため、己のため……。
NPC_000440,Bubble watches over all aspiring heroes. ,誰も運命からは逃れられぬ。
NPC_000441,The shields of the Heroes have defended Madrigal from the wrath of Shade. We are forever grateful for their bravery and wish to preserve their memory for all time.,英雄達は別々の道を歩んだ。じゃが、その終着点は同じじゃった。
NPC_000442,"My name is Cuarine Coexar and I am the Psykeeper Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Offerep, the Psykeeper Hero.",ワシは八賢者の一人、＜クリサリス・コエクサー＞じゃ。サイキーパーの英雄＜閉じられし瞳＞オルファーの生涯を記録に残しておる。
NPC_000443,"Follow the path of the Heroes, and you will never lose your way.",心を鍛えよ。運命に立ち向かう強い心を持つのじゃぞ。
NPC_000444,A strange energy emanates from this fountain. What is it?,苦難という名の滝を越え、その先にある光を求めるか？
NPC_000445,"We lie in wait, preparing for the worst, and hoping for a future to come when the heroes will arise once more.",聖域で覚醒し、ついには世界を背負し者、それが英雄じゃ。
NPC_000446,"My name is Cuzrill Rembright and I am the Elementor Wise Man. I preserve the history of the Heroes and provide guidance for those wishing to follow the path Lillip, the Elementor Hero.",ワシは八賢者の一人、＜カズリル・ラムブライト＞じゃ。エレメンターの英雄＜異世界の理を識る者＞リルリップの生涯を記録に残しておる。
NPC_000447,"Trust in the legacy of the Heroes, adventurer. For it is all that can save us now.",空や大地にも心がある。世界と心通わせよ。
NPC_000448,Welcome to #b#cff0000ffDior Station#nc#nb! You can find #b#cffff0000flying information#nc#nb here.,飛行に対する情報を提供しているディオールのステーションです。
NPC_000449,"Please, if you can help me, I will be in your debt.",ぜひ助けてください！
NPC_000450,My family has managed the Flarine Station for generations. I am proud to continue that tradition. ,私の一族は代々このステーションを管理しています。私も一族の名に恥じないよう立派に役目を果たしたいです。
NPC_000451,"My name is Dior Christin. I've lived in Flarine all my life and I love this place. Look at me, I can't stop bouncing! Anyway, I manage the station here so let me know if you have any questions! ",フラリスが誇る最高のステーションを管理している＜ディオール・クリスティン＞といいます。ずっとフラリスに住んでいて、ここが本当に好き。何か質問があったら言ってね！
NPC_000452,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly\n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.",1. 飛行ができる＜ホウキ＞や＜ボード＞をステーションから購入できます。\n 2.インベントリウィンドウから、＜ホウキ＞や＜ボード＞のアイコンを装備欄にドラックするか、ダブルクリックすることで乗ることができますよ。
NPC_000453,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. スペースバーを押すと、加速を始めます。停止したいときはもう1度スペースを押してくださいね。
