Key,English,Japanese
PROPMOVER_TXT_000890,Iblis Guardian,イブル・プレジャー
PROPMOVER_TXT_000892,Iblis Quaker,イブル・アンガー
PROPMOVER_TXT_000894,Iblis Mushellizer,イブル・サッドネス
PROPMOVER_TXT_000896,Iblis Leanes,イブル
PROPMOVER_TXT_000898,Iblis Red Otem,イブル・レッドコルム
PROPMOVER_TXT_000900,Iblis Black Otem,イブル・ブラックコルム
PROPMOVER_TXT_000902,Iblis Boxter,イブル・パンドラボックス
PROPMOVER_TXT_000904,Iblis Dandysher,イブル・ジョーカー
PROPMOVER_TXT_000906,Chitos,チトース
PROPMOVER_TXT_000908,Clocks,クロックス
PROPMOVER_TXT_000910,Soldier Chimeradon,スモール・アバドン
PROPMOVER_TXT_000912,Brigadier Chimeradon,アバドン
PROPMOVER_TXT_000914,Major Chimeradon,キャプテン・アバドン
PROPMOVER_TXT_000916,Lieutenant Chimeradon,グレート・アバドン
PROPMOVER_TXT_000918,General Chimeradon,ジャイアント・アバドン
PROPMOVER_TXT_000920,Private Bearnerky,スモール・ハニーシーカー
PROPMOVER_TXT_000922,Specialist Bearnerky,ハニーシーカー
PROPMOVER_TXT_000924,Sergeant Bearnerky,キャプテン・ハニーシーカー
PROPMOVER_TXT_000926,Captain Bearnerky,グレート・ハニーシーカー
PROPMOVER_TXT_000928,General Bearnerky,ジャイアント・ハニーシーカー
PROPMOVER_TXT_000930,Great Chef Muffrin,ジャイアント・マフリン・シェフ
PROPMOVER_TXT_000932,Queen Popcrank,ジャイアント・ポップクランク
PROPMOVER_TXT_000934,Baby Polar Bear,ベイビーポーラベアー
PROPMOVER_TXT_000936,Polar Bear,ポーラベアー
PROPMOVER_TXT_000946,Mailbox,マドリガル郵便ポスト
PROPMOVER_TXT_000950,Blue Meteonyker,ブルーメテオニカ
PROPMOVER_TXT_000954,Baby Penguin,セイントペンギン
PROPMOVER_TXT_000956,Baby Iguana,デェカネスイグアナ
PROPMOVER_TXT_000958,Baby Cobra,デッドウィルダニスコブラ
PROPMOVER_TXT_000960,Egg,卵（ペット）
PROPMOVER_TXT_000962,White Tiger,タイガー
PROPMOVER_TXT_000966,Babari Lion,ベイビーライオン
PROPMOVER_TXT_000970,Rabbit,ラビット
PROPMOVER_TXT_000974,Dragon,ドラゴン
PROPMOVER_TXT_000978,Unicorn,ユニコーン
PROPMOVER_TXT_000982,Old Fox,オールドフォックス
PROPMOVER_TXT_000986,Griffin,グリフォン
PROPMOVER_TXT_000987,Angel,エンジェル
PROPMOVER_TXT_000988,King Crab,キングクラブ
PROPMOVER_TXT_000996,Gambler,ギャンブラー
PROPMOVER_TXT_000998,Hair Designer,ヘアーデザイナー
PROPMOVER_TXT_001000,Make-Up Artist,メイクアップアーティスト
PROPMOVER_TXT_001002,Pet Tamer,ペットテイマー
PROPMOVER_TXT_001010,Behemoth,ベヒーモス
PROPMOVER_TXT_001012,Hellion,ヘリオン
PROPMOVER_TXT_001014,Jackalope,ジャッカロープ
PROPMOVER_TXT_001016,Bahamut,バハムート
PROPMOVER_TXT_001018,Nightmare,ナイトメア
PROPMOVER_TXT_001020,Reinecke,ライネッケ
PROPMOVER_TXT_001022,Hippogryph,ヒポグリフ
PROPMOVER_TXT_001024,Cute Frog,センディルグリーンフロッグ
PROPMOVER_TXT_001026,Cute Hamburger,マドリガルバーガー
PROPMOVER_TXT_001028,Baby Turtle,エイエンブルグリーンタートル
PROPMOVER_TXT_001034,Baby Chicken,クック老師
PROPMOVER_TXT_001036,Baby Cow,アリアンスホルスタイン
PROPMOVER_TXT_001038,Baby Beagle,ヒルリドビーグル
PROPMOVER_TXT_001040,Baby Blue Dragon,ガルディアブルードラゴン
PROPMOVER_TXT_001042,Baby Hamster,マッドランハムスター
PROPMOVER_TXT_001044,Baby Horse,バブルブラウンホース
PROPMOVER_TXT_001046,Baby Monkey,ヘルエットモンキー
PROPMOVER_TXT_001048,Baby Pig,レルエンピッグ
PROPMOVER_TXT_001050,Baby Rabbit,ふわふわホワイトラビット
PROPMOVER_TXT_001052,Cute Lamb,モフモフこひつじ
PROPMOVER_TXT_001054,Baby Tiger,キプラタイガー
PROPMOVER_TXT_001076,Small Maid Cardpuppet,てきぱきメイド
PROPMOVER_TXT_001078,Small Mia,スモール・ミーア
PROPMOVER_TXT_001080,Baby Black Dragon,ブラックドラゴン
PROPMOVER_TXT_001196,Baby Yetti,ファミリア・イエティン
PROPMOVER_TXT_001300,[Guildwar Manager] Frankie,[ギルド対戦マネージャー]フランキー
PROPMOVER_TXT_001302,[Guildwar Manager] Donaris,[ギルド対戦マネージャー]ドナリス
PROPMOVER_TXT_001304,[1vs1Guildwar Manager] Amos,[1vs1ギルド対戦マネージャー]アーモス
PROPMOVER_TXT_001306,[1vs1Guildwar Manager] Annie,[1vs1ギルド対戦マネージャー]エーニー
PROPMOVER_TXT_001308,[Arena Manager] Lay,[アレーナー管理者]レイ
PROPMOVER_TXT_001310,Mayor,市場
PROPMOVER_TXT_001318,English Bulldog,ゴウダンブルドッグ
PROPMOVER_TXT_001320,Naughty Ghost,幼いゴースト
PROPMOVER_TXT_001322,Baby Fu Lion,ブレッキンシーサー
PROPMOVER_TXT_001324,Smart Owl,ジェントルアウル
PROPMOVER_TXT_001326,Patches,ベルドール
PROPMOVER_TXT_001328,Cute Robot,エランロボット
PROPMOVER_TXT_001330,Baby Bang,リトル・ヴァン
PROPMOVER_TXT_001332,Baby Panda,ベビーパンダ
PROPMOVER_TXT_001334,Red Armored Tigar,ルビー・ティーガー
PROPMOVER_TXT_001336,Blue Armored Tigar,サファイア・ティーガー
PROPMOVER_TXT_001338,Yellow Armored Tigar,エメラルド・ティーガー
PROPMOVER_TXT_001446,Tommy Toucan,トミーオウム
PROPMOVER_TXT_001452,Johnny Four-Wheels,超合金ハルモニオン
PROPMOVER_TXT_001460,Tiny Tanuki,ポンスケ
PROPMOVER_TXT_001466,Inisis,[伝説の師匠]ロッテンマイヤー
PROPMOVER_TXT_001496,Mini Santa,クリスマスサンタ
PROPMOVER_TXT_001498,Mini Snowman,スノーウィ
PROPMOVER_TXT_001504,Little Lykan,ハイブリッドライカン
PROPMOVER_TXT_001554,Joey,砂漠ぎつね
PROPMOVER_TXT_001556,Spike,アミナスワンワン
PROPMOVER_TXT_001558,Lumia,雪少女ルミア
PROPMOVER_TXT_001560,Inspector Koko,コアラのココ
PROPMOVER_TXT_001564,Cheshire Cat,スマイルキャット
PROPMOVER_TXT_001566,The White Rabbit,ドリームラビット
PROPMOVER_TXT_001568,Tiger Cub,かわいい白トラ
PROPMOVER_TXT_001586,Bone Golem,骸骨
PROPMOVER_TXT_001588,Mocomochi,モコモチ
PROPMOVER_TXT_001590,Soul Dancer,ジョニー
PROPMOVER_TXT_001592,Clockworks Butler,時計ゼンマイのバトラー
PROPMOVER_TXT_001628,[Village Chief] Huntrang,[族長] フンツラン
PROPMOVER_TXT_001630,[Quest Office] Miorang,[依頼所] ミウラン
PROPMOVER_TXT_001654,[Crackshooter Master] Meiarun,[レンジャー上級教官] メイアルン
PROPMOVER_TXT_001656,[Arcanist Master] Howrang,[エレメンター上級教官] ハウラン
PROPMOVER_TXT_001680,Cheirang,[ペットテイマー]チェイラン
PROPMOVER_TXT_001714,[Rock Scissor Paper NPC] Demian,[じゃんけんNPC] いたずらっ子デミアン
PROPMOVER_TXT_001716,Chameleon,ワンパクカメレオン
PROPMOVER_TXT_001804,Braaaaains,リトルゾンビィィ
PROPMOVER_TXT_001814,Male Zombie,ゾンビくん
PROPMOVER_TXT_001816,Female Zombie ,ゾンビちゃん
PROPMOVER_TXT_001826,Big Red,さすらいのベニス
PROPMOVER_TXT_002000,Buur,バウアー
PROPMOVER_TXT_002002,Saphyryan,サフィリアン
PROPMOVER_TXT_002004,Gray Earl,グレイアール
PROPMOVER_TXT_002006,Jack Frost,モッフィー
PROPMOVER_TXT_002008,Mr. Grinchie,Mr.グリンチー
PROPMOVER_TXT_002010,Rudolph,ルドルフ
PROPMOVER_TXT_002020,[Development Supervisor] Kim,見守るギムガムドク
PROPMOVER_TXT_002026,Kuma,くるりんベアー
PROPMOVER_TXT_002034,Usagi,乙女うさぎ
PROPMOVER_TXT_002036,Cooperative Donation NPC,パートナー寄付NPC
PROPMOVER_TXT_002038,X900 EvilTron,ロボット悪魔X900
PROPMOVER_TXT_002040,Mister Grizz,ラブリィベア
PROPMOVER_TXT_002162,Lil' Potato,リルポテト
PROPMOVER_TXT_002166,Friendly Baby Kargo,キュートなベビーカルゴ
PROPMOVER_TXT_002170,Charming Babushka Doll,マートの鹿
PROPMOVER_TXT_002232,Cute Baby Cat,キュートベイビーキャット
PROPMOVER_TXT_002234,Little Muran,ティティ
PROPMOVER_TXT_002236,Baby Buur,もふもふウーパールーパー
PROPMOVER_TXT_002238,Baby Ripper,見張る死神
PROPMOVER_TXT_002240,Baby Gray Earl,ベビー帽子屋
PROPMOVER_TXT_002242,Tamed Bolo,ゴリラ
PROPMOVER_TXT_002282,Pink Mocomochi Pet,桜モコモチペット
PROPMOVER_TXT_002284,Rainbow Mocomochi Pet,かわいいレインボーモコモチペット
PROPMOVER_TXT_002286,Black Bulldog Pet,黒いブルドッグ
PROPMOVER_TXT_002288,Red Dragon Pet,レッドドラゴン
PROPMOVER_TXT_002292,Blue Snowman Pet,青い雪だるま
PROPMOVER_TXT_002142,Reonan,[謎の男]レオナン
PROPMOVER_TXT_002144,Nerco,[悶着する]ネルコ
PROPMOVER_TXT_002146,Hael,[陰気な]ハエル
PROPMOVER_TXT_002148,Handel,[真実の探求]ヘンデル
PROPMOVER_TXT_002150,Reodos,[呪われた]レオドス
PROPMOVER_TXT_002152,Zoro,[解決]ゾロ
PROPMOVER_TXT_002154,Elaine,[農夫]エルライン
PROPMOVER_TXT_002156,Ainher,[知の探究者]アインヘル
PROPMOVER_TXT_002158,Sury,[掃除屋]シュリ
PROPMOVER_TXT_002230,Earl Vermelho,アール・ベルメーリョ
PROPMOVER_TXT_100000,Small Gorruda,スモール・ゴルーダ
PROPMOVER_TXT_100001,Gorruda,ゴルーダ
PROPMOVER_TXT_100002,Captain Gorruda,キャプテン・ゴルーダ
PROPMOVER_TXT_100003,Giant Gorruda,ジャイアント・ゴルーダ
PROPMOVER_TXT_100004,Young Fafnir,ヤング・ファフニール
PROPMOVER_TXT_100005,Fafnir,ファフニール
PROPMOVER_TXT_100006,Grownup Fafnir,グロウアップ・ファフニール
PROPMOVER_TXT_100007,Giant Fafnir,ジャイアント・ファフニール
PROPMOVER_TXT_100008,Small Longwing,スモール・ロングウィング
PROPMOVER_TXT_100009,Longwing,ロングウィング
PROPMOVER_TXT_100010,Captain Longwing,キャプテン・ロングウィング
PROPMOVER_TXT_100011,Giant Longwing,ジャイアント・ロングウィング
PROPMOVER_TXT_100012,Neparuba,ネパルバ
PROPMOVER_TXT_100013,Captain Neparuba,キャプテン・ネパルバ
PROPMOVER_TXT_100014,Boss Neparuba,ボス・ネパルバ
PROPMOVER_TXT_100015,Giant Neparuba,ジャイアント・ネパルバ
PROPMOVER_TXT_100016,Small Zenma,スモール・ゼンマー
PROPMOVER_TXT_100017,Zenma,ゼンマー
PROPMOVER_TXT_100018,Captain Zenma,キャプテン・ゼンマー
PROPMOVER_TXT_100019,Giant Zenma,ジャイアント・ゼンマー
PROPMOVER_TXT_100020,Small Zendros,スモール・ゼンドロス
PROPMOVER_TXT_100021,Zendros,ゼンドロス
PROPMOVER_TXT_100022,Captain Zendros,キャプテン・ゼンドロス
PROPMOVER_TXT_100023,Giant Zendros,ジャイアント・ゼンドロス
PROPMOVER_TXT_100024,Small Medumet,スモール・メデュメット
PROPMOVER_TXT_100025,Medumet,メデュメット
PROPMOVER_TXT_100026,Captain Medumet,キャプテン・メデュメット
PROPMOVER_TXT_100027,Giant Medumet,ジャイアント・メデュメット
PROPMOVER_TXT_100028,Training Dummy,ダミー人形
PROPMOVER_TXT_100029,Fire Training Dummy,火属性のダミー人形
PROPMOVER_TXT_100030,Water Training Dummy,水属性のダミー人形
PROPMOVER_TXT_100031,Earth Training Dummy,土属性のダミー人形
PROPMOVER_TXT_100032,Electric Training Dummy,雷属性のダミー人形
PROPMOVER_TXT_100033,Wind Training Dummy,風属性のダミー人形
PROPMOVER_TXT_100097,Violet Medumet,バイオレット・メデュメット
PROPMOVER_TXT_100063,Violet Leyena,バイオレット・レイーナ
PROPMOVER_TXT_100064,Violet Trangfoma,バイオレット・トランフォーマ
PROPMOVER_TXT_100065,Violet Steam Walker,バイオレット・スチームウォーカー
PROPMOVER_TXT_100068,Violet Steel Knight,バイオレット・スチールナイト
PROPMOVER_TXT_100069,Violet Nutty Wheel,バイオレット・ナッティフィール
PROPMOVER_TXT_100066,Violet Driller,バイオレット・ドリラー
PROPMOVER_TXT_100067,Violet Volt,バイオレット・ボルト
PROPMOVER_TXT_100070,Violet Elderguard,バイオレット・エルダーガード
PROPMOVER_TXT_100071,Violet Garbagespider,バイオレット・ガーベイジパイダー
PROPMOVER_TXT_100072,Violet Crane Machinery,バイオレット・クレーンマシン
PROPMOVER_TXT_100074,Violet Greemong,バイオレット・グリーモン
PROPMOVER_TXT_100076,Violet Nuctuvehicle,バイオレット・ナックトビークル
PROPMOVER_TXT_100075,Violet Carrierbomb,バイオレット・キャリアボム
PROPMOVER_TXT_100073,Violet Syliaca,バイオレット・シーラカ
PROPMOVER_TXT_100078,Violet Zombiger,バイオレット・ゾンビガー
PROPMOVER_TXT_100077,Violet Risem,バイオレット・ライゼム
PROPMOVER_TXT_100086,Violet Grrr,バイオレット・グルルン
PROPMOVER_TXT_100091,Violet Dump,バイオレット・ダンプ
PROPMOVER_TXT_100085,Violet Nautrepy,バイオレット・ノートレー
PROPMOVER_TXT_100082,Violet Boo,バイオレット・ブウ
PROPMOVER_TXT_100079,Violet Hoppre,バイオレット・ホップル
PROPMOVER_TXT_100088,Violet Mushpoie,バイオレット・マッシュポワ
PROPMOVER_TXT_100081,Violet Iren,バイオレット・アイレン
PROPMOVER_TXT_100080,Violet Watangka,バイオレット・ワタングカ
PROPMOVER_TXT_100087,Violet Antiquery,バイオレット・アンティクエリー
PROPMOVER_TXT_100083,Violet Luia,バイオレット・ルイア
PROPMOVER_TXT_100089,Violet Gongury,バイオレット・ゴングリー
PROPMOVER_TXT_100084,Violet Shuhamma,バイオレット・シューハンマー
PROPMOVER_TXT_100092,Violet Kern,バイオレット・ケルン
PROPMOVER_TXT_100090,Violet Glaphan,バイオレット・グラファン
PROPMOVER_TXT_100094,Violet Chimeradon,バイオレット・キメラドン
PROPMOVER_TXT_100095,Violet Bearnerky,バイオレット・ハニーシーカー
PROPMOVER_TXT_100093,Violet Chef Muffrin,バイオレット・マフリン・シェフ
PROPMOVER_TXT_100096,Violet Popcrank,バイオレット・ポップクランク
PROPMOVER_TXT_100034,Violet Aibatt,バイオレット・アイバット
PROPMOVER_TXT_100035,Violet Mushpang,バイオレット・マッシュファング
PROPMOVER_TXT_100036,Violet Burudeng,バイオレット・ブルデング
PROPMOVER_TXT_100038,Violet Pukepuke,バイオレット・プケプケ
PROPMOVER_TXT_100037,Violet Peakyturtle,バイオレット・ピーキータートル
PROPMOVER_TXT_100039,Violet Demian,バイオレット・デミアン
PROPMOVER_TXT_100040,Violet Doridoma,バイオレット・ドリドマ
PROPMOVER_TXT_100041,Violet Lawolf,バイオレット・ラーウルフ
PROPMOVER_TXT_100043,Violet Fefern,バイオレット・フェフェルン
PROPMOVER_TXT_100042,Violet Nyangnyang,バイオレット・ニャングニャング
PROPMOVER_TXT_100044,Violet Bang,バイオレット・バン
PROPMOVER_TXT_100099,Violet Mothbee,バイオレット・モスビー
PROPMOVER_TXT_100098,Violet Flybrigen,バイオレット・フリビーリーズン
PROPMOVER_TXT_100100,Violet Rockepeller,バイオレット・ロケッペラー
PROPMOVER_TXT_100106,Violet Zendros,バイオレット・ゼンドロス
PROPMOVER_TXT_100104,Violet Neparuba,バイオレット・ネパルバ
PROPMOVER_TXT_100105,Violet Zenma,バイオレット・ゼンマー
PROPMOVER_TXT_100103,Violet Longwing,バイオレット・ロングウィング
PROPMOVER_TXT_100102,Violet Fafnir,バイオレット・ファフニール
PROPMOVER_TXT_100101,Violet Gorruda,バイオレット・ゴルーダ
PROPMOVER_TXT_100058,Violet Tombstone Bearer,バイオレット・トムストンベアラー
PROPMOVER_TXT_100060,Violet Scorpicon,バイオレット・スコーピオン
PROPMOVER_TXT_100059,Violet Basque,バイオレット・バスキュー
PROPMOVER_TXT_100061,Violet Prankster,バイオレット・プランクスター
PROPMOVER_TXT_100062,Violet Wheelem,バイオレット・ホイール
PROPMOVER_TXT_100045,Violet Wagsaac,バイオレット・ワッグサック
PROPMOVER_TXT_100047,Violet Mia,バイオレット・ミーア
PROPMOVER_TXT_100048,Violet Mr. Pumpkin,バイオレット・カボチャ男爵
PROPMOVER_TXT_100049,Violet Red Mantis,バイオレット・レッドマンティス
PROPMOVER_TXT_100050,Violet Jack the Hammer,バイオレット・ジャックザハンマー
PROPMOVER_TXT_100051,Violet Giggle Box,バイオレット・ギッグルボックス
PROPMOVER_TXT_100052,Violet Rock Muscle,バイオレット・ロックマッスル
PROPMOVER_TXT_100053,Violet Hobo,バイオレット・ホボー
PROPMOVER_TXT_100055,Violet Dumb Bull,バイオレット・ダンブル
PROPMOVER_TXT_100056,Violet Totemia,バイオレット・トーテミア
PROPMOVER_TXT_100057,Violet Cardpuppet,バイオレット・カードパペット
PROPMOVER_TXT_100046,Violet Flybat,バイオレット・フライバット
PROPMOVER_TXT_100054,Violet Bucrow,バイオレット・バクロウ
PROPMOVER_TXT_100107,Baby Pink Cobra,ピンクウィルダニスコブラ
PROPMOVER_TXT_100108,Baby Giant Aibatt,リトル・ジャイアント・アイバット
PROPMOVER_TXT_100109,Baby Glaphan,リトル・グラファン
PROPMOVER_TXT_100110,Baby Longwing,おちび・ロングウィング
PROPMOVER_TXT_100111,Baby Saphyryan,リトル・サフィリアン
PROPMOVER_TXT_100112,Baby Mushpang,リトル・マッシュファング
PROPMOVER_TXT_100113,Baby Wagsaac,リトル・ワッグサック
PROPMOVER_TXT_100114,Baby Steel Knight,リトル・スチールナイト
PROPMOVER_TXT_100115,Baby Nautrepy,リトル・ノートレー
PROPMOVER_TXT_100116,Small Meteonyker,スモールメテオニカ
PROPMOVER_TXT_100117,Berserk Meteonyker,バーサクメテオニカ
PROPMOVER_TXT_100118,Cyclops X,サイクロプスX
PROPMOVER_TXT_100119,Giant Cyclops X,ジャイアントサイクロプスX
PROPMOVER_TXT_100120,Katamaw,カタモー
PROPMOVER_TXT_100121,Zefus,ゼファス
PROPMOVER_TXT_100122,Gruntizer,グランタイザー
PROPMOVER_TXT_100123,Obnis,オブニス
PROPMOVER_TXT_100124,Airon,アイアン
PROPMOVER_TXT_100125,Kumah,クマー
PROPMOVER_TXT_100126,Haom,ハオムー
PROPMOVER_TXT_100127,Scorched Meteonyker,煉獄メテオニカ
PROPMOVER_TXT_100128,Red Meteonyker,レッドメテオニカ
PROPMOVER_TXT_100129,Baby Zendros,ベイビー・ゼンドロス
PROPMOVER_TXT_100130,Baby Dumb Bull,ベイビー・ダム・ブル
PROPMOVER_TXT_100131,Baby Bearnerky,ベイビーベアナーキー
PROPMOVER_TXT_100132,Yetti,イエティ
PROPMOVER_TXT_100133,Mutant Yetti,ミュータントイエティ
PROPMOVER_TXT_100134,Dark Yetti,ダークイエティ
PROPMOVER_TXT_100135,Mad Yetti,マッドイエティ
PROPMOVER_TXT_100136,Violet Yetti,バイオレットイエティ
PROPMOVER_TXT_100137,Augu,アウグ
PROPMOVER_TXT_100138,Mutant Augu,ミュータントアウグ
PROPMOVER_TXT_100139,Ardent Augu,アーデントアウグ
PROPMOVER_TXT_100140,Glacial Augu,グレイシャルアウグ
PROPMOVER_TXT_100141,Violet Augu,ヴァイオレットアウグ
PROPMOVER_TXT_100142,Ghost of the Forgotten Prince,プリンス・ゴースト
PROPMOVER_TXT_100143,Ghost of the Forgotten King,キング・ゴースト
PROPMOVER_TXT_100144,Ghost of the Forgotten Emperor,エンペラー・ゴースト
PROPMOVER_TXT_100145,Ghost of the Forgotten Overlord,ロード・ゴースト
PROPMOVER_TXT_100146,Violet Ghost of the Forgotten Monarch,バイオレット・ゴースト
PROPMOVER_TXT_100147,Mammoth,マンモス
PROPMOVER_TXT_100148,Cannibal Mammoth,人食いマンモス
PROPMOVER_TXT_100149,Ancient Mammoth,古代マンモス
PROPMOVER_TXT_100150,Predator Mammoth,プレデターマンモス
PROPMOVER_TXT_100151,Violet Mammoth,バイオレットマンモス
PROPMOVER_TXT_100152,Gigaka,ギガカ
PROPMOVER_TXT_100153,Mawrang,マウラン
PROPMOVER_TXT_100154,Miriun,ミリオン
PROPMOVER_TXT_100155,Auxilior,ヘルパー
PROPMOVER_TXT_100156,Blue Alien Octopus,ブルーエイリアンオクトパス
PROPMOVER_TXT_100157,Yellow Alien Octopus,イエローエイリアンオクトパス
PROPMOVER_TXT_100158,Red Alien Octopus,レッドエイリアンオクトパス
PROPMOVER_TXT_100159,White Alien Octopus,ホワイトエイリアンオクトパス
PROPMOVER_TXT_100160,Green Alien Octopus,グリーンエイリアンオクトパス
PROPMOVER_TXT_100161,Black Alien Octopus,ブラックエイリアンオクトパス
PROPMOVER_TXT_100162,Baby Peakyturtle,ベイビーピーキータートル
PROPMOVER_TXT_100163,Baby Rock Muscle,ベビーロックマッスル
PROPMOVER_TXT_100164,Baby Giggle Box,ベビーギグルボックス
PROPMOVER_TXT_100165,Baby Totemia,ベビートテミア
PROPMOVER_TXT_100166,Baby Fafnir,ベイビー・ファフニール
PROPMOVER_TXT_100167,Baby Popcrank,ベイビー・ポップクランク
PROPMOVER_TXT_100168,Rookie Cloudberry Carrier,ルーキークラウドベリーキャリア
PROPMOVER_TXT_100169,Cloudberry Carrier,クラウドベリーキャリア
PROPMOVER_TXT_100170,Lightberry Carrier,ライトベリーキャリア
PROPMOVER_TXT_100171,Rookie Exoberry Carrier,ルーキーエグゾベリーキャリア
PROPMOVER_TXT_100172,Exoberry Carrier,エグゾベリーキャリア
PROPMOVER_TXT_001068,Waforu,ワーポル
PROPMOVER_TXT_001069,Mysterious Robed Girl,謎のローブ少女
PROPMOVER_TXT_001442,Lasa,ラサ
PROPMOVER_TXT_100173,Baby Giant Bang,ベビージャイアントバング
PROPMOVER_TXT_100174,Baby Burudeng,ベビーブルデン
PROPMOVER_TXT_100175,Baby Iren,ベビーイレン
PROPMOVER_TXT_100176,Baby Mushpoie,ベビーマッシュポイ
PROPMOVER_TXT_100177,Baby Flybrigen,ベビーフライブリゲン
PROPMOVER_TXT_100178,Baby Nuctuvehicle,ベビーヌークビークル
PROPMOVER_TXT_100179,Criminal Medumet,犯罪メデュメット
PROPMOVER_TXT_100180,Crystal Iphrine,クリスタルイフリン
PROPMOVER_TXT_100181,Yellow Teddy Bear,イエローテディベア
PROPMOVER_TXT_100182,Blue Teddy Bear,ブルーテディベア
PROPMOVER_TXT_100183,Brown Teddy Bear,ブラウンテディベア
PROPMOVER_TXT_100184,Orange Teddy Bear,オレンジテディベア
PROPMOVER_TXT_100185,Black Teddy Bear,ブラックテディベア
PROPMOVER_TXT_100186,White Teddy Bear,ホワイトテディベア
PROPMOVER_TXT_100187,Baby Doridoma,ベビードリドマ
PROPMOVER_TXT_100188,Baby Mothbee,ベビーモスピー
PROPMOVER_TXT_100189,Baby Hobo,ベビーホーボー
PROPMOVER_TXT_100190,Primgon,プリムゴン
PROPMOVER_TXT_100191,Blue Gummy Bear,ブルーグミベア
PROPMOVER_TXT_100192,Brown Gummy Bear,ブラウングミベア
PROPMOVER_TXT_100193,Pink Gummy Bear,ピンクグミベア
PROPMOVER_TXT_100194,Red Gummy Bear,レッドグミベア
PROPMOVER_TXT_100195,Black Gummy Bear,ブラックグミベア
PROPMOVER_TXT_100196,White Gummy Bear,ホワイトグミベア
PROPMOVER_TXT_100197,Baby Wild Rabbit,ベビーラビット
PROPMOVER_TXT_100198,Puppy,ベビードッグ
PROPMOVER_TXT_100199,Furious Mr. Pumpkin,激怒したミスター・パンプキン
PROPMOVER_TXT_100200,Deviant Mr. Pumpkin,逸脱したミスター・パンプキン
PROPMOVER_TXT_100201,Baby Winged Sheep,ウィングベビーシープ
PROPMOVER_TXT_100202,Teddy Bear,テディベア
PROPMOVER_TXT_100203,Kitty with Yellow Umbrella,黄色い傘をさしたキティ
PROPMOVER_TXT_100204,Kitty with Green Umbrella,緑の傘をさしたキティ
PROPMOVER_TXT_100205,Kitty with Pink Umbrella,桃色の傘をさしたキティ
PROPMOVER_TXT_100206,Kitty with Purple Umbrella,紫の傘をさしたキティ
PROPMOVER_TXT_100207,Kitty with Beige Umbrella,白茶の傘をさしたキティ
PROPMOVER_TXT_100208,Kitty with Grey Umbrella,灰色の傘をさしたキティ
PROPMOVER_TXT_100209,Halloween Ghost,ハロウィン・ゴースト
PROPMOVER_TXT_100210,Lord Big Muscle,ロード・ビッグマッスル
PROPMOVER_TXT_100211,Lord Krrr,ロード・グルルン
PROPMOVER_TXT_100212,Lord Mushmoot,ロード・マージュムート
PROPMOVER_TXT_100213,Lord Meteonyker,ロード・メテオニカ
PROPMOVER_TXT_100214,Lord Red Meteonyker,ロード・レッド・メテオニカ
PROPMOVER_TXT_100215,Lord Pumpkin,ロード・カボチャ男爵
PROPMOVER_TXT_100216,Lord Lykanos,ロード・ライカン
PROPMOVER_TXT_100217,Lord Drakul,ロード・ヴァンパイア
PROPMOVER_TXT_100219,Lord Ripper,ロード・死神
PROPMOVER_TXT_100220,Lord Mia,ロード・ミーア
PROPMOVER_TXT_100221,Lord Iblis Leanes,ロード・イブル
PROPMOVER_TXT_100222,Violet Halloween Puppet,ヴァイオレット・ハロウィーンパペット
PROPMOVER_TXT_100223,Orange Halloween Puppet,オレンジ・ハロウィーンパペット
PROPMOVER_TXT_100224,Beige Halloween Puppet,ベージュ・ハロウィーンパペット
PROPMOVER_TXT_100225,Pink Halloween Puppet,ピンク・ハロウィーンパペット
PROPMOVER_TXT_100226,Grey Halloween Puppet,グレー・ハロウィーンパペット
PROPMOVER_TXT_100227,White Halloween Puppet,ホワイト・ハロウィーンパペット
PROPMOVER_TXT_100228,Sport Pop Red Tiger,スポーツポップ・レッドタイガー
PROPMOVER_TXT_100229,Sport Pop Blue Tiger,スポーツポップ・ブルータイガー
PROPMOVER_TXT_100230,Sport Pop Green Tiger,スポーツポップ・グリーンタイガー
PROPMOVER_TXT_100231,Sport Pop Orange Tiger,スポーツポップ・オレンジタイガー
PROPMOVER_TXT_100232,Sport Pop Pink Tiger,スポーツポップ・ピンクタイガー
PROPMOVER_TXT_100233,Sport Pop Purple Tiger,スポーツポップ・パープルタイガー
PROPMOVER_TXT_100234,Purple Disco Poodle,パープルディスコ・プードル
PROPMOVER_TXT_100235,Green Disco Poodle,グリーンディスコ・プードル
PROPMOVER_TXT_100236,Orange Disco Poodle,オレンジディスコ・プードル
PROPMOVER_TXT_100237,Pink Disco Poodle,ピンクディスコ・プードル
PROPMOVER_TXT_100238,Black Disco Poodle,ブラックディスコ・プードル
PROPMOVER_TXT_100239,Cyan Disco Poodle,シアンディスコ・プードル
PROPMOVER_TXT_100240,Nine Tails,キュウビ
PROPMOVER_TXT_100241,Nero,ネロ
PROPMOVER_TXT_100242,Thief Santa Monster,偽サンタ
PROPMOVER_TXT_100243,Grumpy elf,グルンピーエルフ
PROPMOVER_TXT_100250,Blue Winter Pixie,ブルーウィンターピクシー
PROPMOVER_TXT_100251,Green Winter Pixie,グリーンウィンターピクシー
PROPMOVER_TXT_100252,Purple Winter Pixie,パープルウィンターピクシー
PROPMOVER_TXT_100253,Cyan Winter Pixie,シアンウィンターピクシー
