Key,English,Japanese
PROPQUEST_INC_001230,"Blessings from Bubble, you've got it! It looks like you do indeed have what it takes to face Krrr.",おぉー！君！さすがじゃないか！結構大変だっただろう。よーし、これを受け取ってくれ。これはシードの心臓だ。とても気持ち悪くて、私は見たくもないがね。
PROPQUEST_INC_001231,"Here, take this. It's Krrr's Heart. \n\n#b*You vomit all over him*#nb\n\n Hey, knock it off!",でも、君がシヴァーモンスターに遭うためには、必要なものなんだよ。2度と手に入らないものだから注意して持っておくといい。絶対になくすんじゃないぞ。
PROPQUEST_INC_001232,"If you're done being sick, take the heart to the Dreadpet Manager in Madren Town. You'll have to join a party to enter the temple, it's way too dangerous to go alone.",マッドランタウンの何処かにいるという、シヴァーモンスター伝道師の元へ行くといい。彼が案内してくれるはずだ。それと、一人では無理だから、必ずパーティーを組んで行くことだ。
PROPQUEST_INC_001233,"Look, I know Ganguard's smell bad and all that, so I understand your reservations… but I really need that book.",ガンガードをあなどってはいかんぞ。なにしろ闇黒の洗礼を受けた奴だからな。でも、君ならきっと大丈夫だろう。頑張ってくれ！
PROPQUEST_INC_001234,"Travel to the Plain of Bubble, defeat $QUEST_END_KILL_NAME$, and retrieve both the $QUEST_END_ITEM_NAME$ and the $QUEST_END_ITEM_NAME,2$ for Novelist Gergantes in Northern Flarine.","＜バブルの平原＞に生息する＜$QUEST_END_KILL_NAME$＞というモンスターを倒し、＜$QUEST_END_ITEM_NAME$＞と、＜$QUEST_END_ITEM_NAME,2$＞を持ってこよう。手に入れたらフラリス北広場のゲルガンデスに渡しにいこう。"
PROPQUEST_INC_001236,Legend of Dreadpet <Moot Arvan>,伝説のシヴァーモンスター<ムト・アールバン>
PROPQUEST_INC_001237,"Pssst, hey you! I am writing a book and I need your help! I've had a little writers block lately and I need a brave adventurer to help me write it!",私は小説を書こうとしてるんだが、一人ではどうにもできないのだよ・・・。\nとてもよい題材があるのに残念だ。
PROPQUEST_INC_001238,"Have you ever heard of the legend of Moot Arvan? No? A long time ago, there was very a famous adventurer, Moot Arvan. One day, he found an interesting place to adventure...",君は、シヴァーモンスターの話しを聞いたことがあるか？　ふーむ・・。知らないようだな。\n昔、＜ムト・アールバン＞という、とても有名な冒険者がいたのだよ。ある日、彼は得体の知れない何者かに遭遇したというんだ。
PROPQUEST_INC_001239,"It was a strange, wet marsh. Moot explored the marsh only to become infested with a disease called Unpleasant Fear.",そこは、とてつもない湿りを帯び、ひとたびも陽の光射すことのないおどろおどろしい湿地帯だったそうだ。ここで遭遇したのが、マージュムートだ。陰鬱の恐怖と呼ぶものもいるがね。
PROPQUEST_INC_001240,"The disease transformed him into a hideous monster known as Mushmoot! There's virtually nothing left of that brave adventurer but bits and pieces, or so they say…",ムトは、このマージュムートに遭遇した後、消息を絶ったとして伝えられている・・・。\nとまぁ、これが今回の題材なんだ。陰鬱の恐怖！伝説のシヴァーモンスター！！\nどうかね？
PROPQUEST_INC_001241,"So, here's where you come in. I need an ending to the story and I'd like to know what's become of Mushmoot. Feel like helping?",そこで君に頼みがあるのだが・・・。この小説が完成できるように、君がムトの代わりに、今話したことを体験し、私に話してほしいのだ。どうだ？やってくれるか？
PROPQUEST_INC_001242,Great! One of those pesky Hadeseors at the Plain of Bubble has stolen one of my reference books! Find and recover the book for me and see if you can locate the Boggy Map while you're there.,よし！それでは、手始めにバブルの平原に生息するハデュサという奴を倒し、恐怖の書を持ってきてほしい。あぁ。それと、平原の何処かにある、彼らの湿原を見つけることも忘れないでくれよ。
PROPQUEST_INC_001243,"Don't be a scaredy-cat! Look, I'll even give you 50% of the proceeds from my book sales if you help. Okay?",とてもスリリングで、冒険者にはたまらない話だと思うんだが・・・。私がこの本を出版したら、売り上げの50％をあげよう。\nどうだい？それでもやらないのかい？
PROPQUEST_INC_001244,"Yes, great work! I knew you could do it!",おぉー！君！さすがじゃないか！結構大変だっただろう。よーし、これを受け取ってくれ。これはアールバンの心臓だ。とても気持ち悪くて、私は見たくもないがね。
PROPQUEST_INC_001245,"Here, take this. It's Moot's Heart. \n\n*You begin to feel sick…*\n\n Oh shake it off, slacker!",でも、君がシヴァーモンスターに遭うためには、必要なものなんだよ。2度と手に入らないものだから注意して持っておくといい。絶対になくすんじゃないぞ。
PROPQUEST_INC_001246,"Take that heart to the Dreadpet Manager at the Eastern River of Weeping. You'll need to form a party first, it's way too dangerous to go in there alone.",勇気の谷の何処かにいるという、シヴァーモンスター伝道師の元へ行くといい。彼が案内してくれるはずだ。それと、一人では無理だから、必ずパーティーを組んで行くことだ。
PROPQUEST_INC_001247,Ah geez! What are you afraid of? A Hadeseor? Psht! I guess you aren't as brave as I thought you were.,ハデュサをあなどってはいかんぞ。なにしろ陰鬱の洗礼を受けた奴だからな。でも、君ならきっと大丈夫だろう。頑張ってくれ！
PROPQUEST_INC_001250,Sad Christmas,悲しいクリスマス
PROPQUEST_INC_001251,Hmm... We are in big trouble now. Do you know what happened? Do you? The stockings are gone. The stockings...,ああ、大変だ！大変なことが起きてしまったよ！　靴下が・・・靴下がなくなってしまったんだよ。
PROPQUEST_INC_001252,"Are you asking why I am making a big deal about the stockings? Are you serious? These are not normal stockings, these are the Christmas stockings which have the wishes of children!",靴下がなくなったくらいで、なぜそんなに困ってるのかって？　違うんだ、なくなったのは普通の靴下じゃないんだよ。子どもたちの願いが込めてあるクリスマス用の特別な靴下なんだ。
PROPQUEST_INC_001253,"A few days ago, every stocking was stolen in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.",何日か前にマドリガルの全地域で、クリスマス用の靴下がごっそりなくなってしまったんだ。調べてみたら、原因はモンスターの仕業だったことがわかってな。
PROPQUEST_INC_001254,Would you please help me make a Merry Christmas in Madrigal?,君・・・マドリガルの未来の為に、私の頼みを聞いてくれないか？　
PROPQUEST_INC_001255,Thank you. Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,力を貸してくれるんだね、ありがとう。　では、マドリガルにいるモンスターを、どんなモンスターでも良いから倒してきて、$QUEST_END_ITEM_COUNT$個取り戻してくれ。もちろんお礼はするつもりだよ。
PROPQUEST_INC_001256,"No, no... This Christmas will be tragic without the stockings... Oh...",このままでは、プレゼントを楽しみにしていたマドリガル中の子どもたちがとても悲しむだろう。　靴下がないと、子どもたちは笑顔でクリスマスを迎えられないよ。
PROPQUEST_INC_001257,Ha ha ha! I knew you would! Thank you so much! But... We still lack enough stockings... Hmm...,そうか。子どもたちの笑顔には興味がないのか。　君は冷たい人だねえ。
PROPQUEST_INC_001258,"Hey... I told you I need 500 stockings. I know 500 stockings are a lot, but it is not that difficult to get.",おや、ちゃんと個数を確認してくれ。　取り戻してきてほしい靴下は500個だ。　ひとりでも靴下が足りない子がいたら、かわいそうだろう？
PROPQUEST_INC_001259,Please hunt every Masquerpet in Madrigal and bring me $QUEST_END_ITEM_COUNT$ stockings. I will definitely reward you.,マドリガルに棲息しているモンスターを、どんなモンスターでも良いから倒してきて、靴下を$QUEST_END_ITEM_COUNT$個取り戻してくれ。もちろんお礼はするつもりだよ。
PROPQUEST_INC_001261,Christmas Nightmare,悪夢のクリスマス
PROPQUEST_INC_001262,"Hey, you! Yes, you! Come here. Come! Coooome!",ああ、大変だ！大変なことが起きてしまったよ！　靴下が・・・靴下がなくなってしまったんだよ。
PROPQUEST_INC_001263,"You know about the Christmas stockings, right? Well, they disappeared!. Maybe you do not understand, but this is a very big accident. Are you listening?!",靴下がなくなったくらいで、なぜそんなに困ってるのかって？　違うんだ、なくなったのは普通の靴下じゃないんだよ。子どもたちの願いが込めてあるクリスマス用の特別な靴下なんだ。
PROPQUEST_INC_001264,"A few days ago, every stocking was stolen in Madrigal. I figured out that the darn Masquerpets did it. Now we are in big trouble. Darn it!",何日か前にマドリガルの全地域で、クリスマス用の靴下がごっそりなくなってしまったんだ。調べてみたら、原因はモンスターの仕業だったことがわかってな。
PROPQUEST_INC_001265,"You can help me create a Merry Christmas in Madrigal, right?",そこで君・・・マドリガルの素敵なクリスマスのために、私の頼みを聞いてくれないか？　
PROPQUEST_INC_001266,"Good! Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!",力を貸してくれるんだね、ありがとう。　では、マドリガルにいるモンスターを、どんなモンスターでも良いから倒してきて、靴下を300個取り戻してくれ。もちろんお礼はするつもりだよ。
PROPQUEST_INC_001267,Hey! Are you going to make this Christmas into a nightmare? Are you crazy?,このままでは、プレゼントを楽しみにしていたマドリガル中の子どもたちがとても悲しむだろう。　靴下がないと、子どもたちは笑顔でクリスマスを迎えられないよ。
PROPQUEST_INC_001268,Ha ha ha! Good job! Thank you! But... We still do not have enough stockings...,そんな人には見えなかったが、、、わかった。　でも、どうするんだ。　靴下はまだまだ足りないのに、、
PROPQUEST_INC_001269,Hey... Are you stupid? Or you cannot count? I told you 300 stockings! 300!,おや、ちゃんと個数を確認してくれ。　取り戻してきてほしい靴下は300個だ。　ひとりでも靴下が足りない子がいたら、かわいそうだろう？
PROPQUEST_INC_001270,"Go and hunt Masquerpets, and bring me 300 stockings. Yes, I will reward you. Go!",マドリガルに棲息しているモンスターを、どんなモンスターでも良いから倒してきて、靴下を300個取り戻してくれ。もちろんお礼はするつもりだよ。
PROPQUEST_INC_001272,Desperate Christmas,絶望のクリスマス
PROPQUEST_INC_001273,Hey... We are in big trouble now. The stockings... The stockings... Now what should I do? I have to get the stockings back!,ああ、大変だ！大変なことが起きてしまったよ！　靴下が・・・靴下がなくなってしまったんだよ。
PROPQUEST_INC_001274,The stockings have the wishes and dreams of all of the children. But... But...,靴下がなくなったくらいで、なぜそんなに困ってるのかって？　違うんだ、なくなったのは普通の靴下じゃないんだよ。子どもたちの願いが込めてあるクリスマス用の特別な靴下なんだ。
PROPQUEST_INC_001275,Every stocking was stolen a few days ago in Madrigal. I figured out that Masquerpets did it. Now we are in big trouble.,何日か前にマドリガルの全地域で、クリスマス用の靴下がごっそりなくなってしまったんだ。調べてみたら、原因はモンスターの仕業だったことがわかってな。
PROPQUEST_INC_001276,Would you please help me create a Merry Christmas in Madrigal?,そこで君・・・マドリガルの素敵なクリスマスのために、私の頼みを聞いてくれないか？
PROPQUEST_INC_001278,But... This Christmas will be sorrowful without the stockings...,このままでは、プレゼントを楽しみにしていたマドリガル中の子どもたちがとても悲しむだろう。　靴下がないと、子どもたちは笑顔でクリスマスを迎えられないよ。
PROPQUEST_INC_001279,Ho ho ho! I knew you would! Thank you so much! But... We still do not have enough stockings...,そんな人には見えなかったが、、、わかった。　でも、どうするんだ。　靴下はまだまだ足りないのに、、
PROPQUEST_INC_001280,I told you we need 100 stockings...,おや、ちゃんと個数を確認してくれ。　取り戻してきてほしい靴下は300個だ。　ひとりでも靴下が足りない子がいたら、かわいそうだろう？
PROPQUEST_INC_001283,Take Ddukguk Back,ロシャのお雑煮を取り戻せ！
PROPQUEST_INC_001284,"Oh my God, I am in big trouble... Psst! Hey, wait! Please listen to me. The biggest holiday in Madrigal, Lunar New Year, is coming soon.",そろそろ正月の足音が聞こえてきたなあ・・・・しかし昨日の晩、大変なことが起きてしまったんだ。
PROPQUEST_INC_001285,"So Losha made special Ddukguk for the holiday and asked me to keep it. But the Masquerpets heard of it, and...",みんなと楽しい正月を祝うために、ロシャと俺は一緒に特製の雑煮を作っていたんだ。料理の上手なロシャらしく手間をかけて作ったもので、それはそれは美味しそうな雑煮だったんだ。出来上がったお雑煮は、正月までオレの家のキッチンで保存していたんだが、
PROPQUEST_INC_001286,...and they took all of the Ddukguks away. I could not do anything because I was really terrified... Now what should I do? Losha will kick me out if she knows this.,美味しそうな雑煮の匂いをかぎつけたモンスターが現れて、大きな鍋ごと・・・全部奪っていってしまったんだ！　これをロシャが知ったら・・・きっと、とてもがっかりするだろうよ・・・
PROPQUEST_INC_001287,Would you... please help me? For Lunar New Year? Please?,マドリガルのみんなが、幸せなお正月を迎えられるように、力を貸してくれないか？
PROPQUEST_INC_001288,Thank you! Please hunt every Masquerpet you can find in Madrigal and bring me 100 Ddukguks. I will definitely reward you!,ありがとうよ。じゃ、マドリガルにいるマスカーペットをどれでも良いから倒して、奪われた雑煮を100個集めてきてくれ。もちろん礼はするよ！　
PROPQUEST_INC_001289,Are you really going to kick me out? Becoming a cook is my dream. Please help me. I cannot give up now.,どうか、力を貸してくれ・・・このままでは、ロシャがとても悲しむだろう。
PROPQUEST_INC_001290,"Thank you, thank you so much! Here you are. It is my little present.",取り戻してきてくれたのか、ありがとう！・・・おや・・・・でもまだ雑煮の数が足りないようだぞ。
PROPQUEST_INC_001291,Well... I told you I need 100 Ddukguk...,みんなに美味しい雑煮が行き届くように、100個分、集めてきてくれ。頼んだぞ。
PROPQUEST_INC_001292,Please hunt every Masquerpet you can find in Madrigal and bring me 100 Ddukguks. I will definitely reward you!,マドリガルにいるモンスターを、どんなモンスターでも良いから倒してきて、奪われた雑煮を100個集めてきてくれ。もちろん礼はするよ！
PROPQUEST_INC_001294,Build Love House -Nina-,ニーナの家
PROPQUEST_INC_001295,"Hello! I am Nina, the wife of Poul, who is standing over there. Our family wants to move to here because my husband loves this place very much, but...",私はポールの妻で、ニーナと申します。以前はここより遠くの地域に住んでいたのですが、主人がこの町をすごく気に入ったので、家族みんなで引越しをすることに決めたのです。ところが・・・
PROPQUEST_INC_001296,...but we do not have money to buy a house. So we decided to build a house by ourselves. However...,町に住むには少しお金が足りなくて。だから、町に近いこのあたりに家を建てようと思っているのです。
PROPQUEST_INC_001297,"However, people said that we have to hunt Masquerpets if we want to build a house. How can we do that?",しかし、建てようとした時にモンスターが現れてしまいました。それを退治しないと安全に家が建てられないのです。しかし、私にはとても退治などできません。どうしたらいいのでしょう？
PROPQUEST_INC_001298,Could you please help our family?,冒険者の方、どうかわたしのお願いを聞いていただけないでしょうか？
PROPQUEST_INC_001299,Thank you! Then please bring me drying Rootioe. You can get them from any Masquerpet as far as I know.,ありがとうございます。ではモンスターをやっつけると手に入る＜干したローティー＞を集めてくださいませんか？＜干したローティー＞は、どんなモンスターからも手に入ります。危険なモンスターも居なくなるし、ローティーは家を建てるときの資材になるんです。
PROPQUEST_INC_001300,You are so cruel...,そうですか・・・。残念です。
PROPQUEST_INC_001301,"Thank you, thank you... Thank you very much!",ありがとうございます。本当にありがとう！
PROPQUEST_INC_001302,We still are missing some... Please bring me more. Please.,あら？まだ数が足りないようです。頑張って集めてきてくださいね。
PROPQUEST_INC_001303,Please bring me drying Rootioe. You can get them from any Masquerpet as far as I know.,ニーナの依頼で、＜干したローティー＞を集めよう。＜干したローティー＞は、どんなモンスターからも手に入るらしい。
PROPQUEST_INC_001305,Build Love House -ChiChi-,チッチの家
PROPQUEST_INC_001306,"Hello! I am ChiChi, the daughter of Poul, who is standing over there. Our family wants to move to here because my daddy loves this place very much, but...",私はポールの娘で、チッチといいます。　以前はここより遠くの地域に住んでたんだけど、お父さんがこの町をすごく気に入ったらしくて、
PROPQUEST_INC_001310,Thank you! Then please bring me drying Rootioe. You can get it from any Masquerpet as far as I know.,ありがとう！じゃ、モンスターをやっつけたときに手に入る＜干したローティー＞を集めてきて。＜干したローティー＞は、どんなモンスターからも手に入るんだって。危険なモンスターも居なくなるし、そのローティーは家を建てるときの資材にもなるの。よろしくね！
PROPQUEST_INC_001316,Build Love House -PiPi-,ピッピの家
PROPQUEST_INC_001317,"Hello! I am PiPi, the son of Poul , who is standing over there. Our family wants to move to here because my daddy loves this place very much, but...",ボクはポールの息子で、ピッピといいます。前はここより遠くに住んでたけど、お父さんがこの町をすごく気に入って、家族みんなで引っ越してきました。
PROPQUEST_INC_001327,New Puppy Yorrn,迷子の迷子の子犬ちゃん
PROPQUEST_INC_001328,"Excuse me, can I talk to you for a moment?",こんにちは♪私の名前は＜ロコ＞。隣にいるのは＜ロシャ＞お姉ちゃんだよ。よろしくね♪
PROPQUEST_INC_001329,"The pretty lady beside me is Losha, my elder sister. I am her younger sister, Loyah.",隣にいる女性が私の姉のロシャです。 私は弟のロヤです。 本論に入りますが..
PROPQUEST_INC_001330,"My sister has a very cute puppy, but unfortunately, he's gone missing! She originally found the puppy up in the mountains.",姉が新たに子犬を一つ育てているのですが、その子犬がなくなりました。 もともと山に捨てられていた子犬だったのに…
PROPQUEST_INC_001331,"When she first saw the puppy, it was cold and starving. So she brought it home and took care of it, but suddenly it disappeared one day.",姉が可哀想で連れて来て育てたんですけど、ある日その子犬がいなくなってしまって。 それからというもの、私たちの姉は…
PROPQUEST_INC_001332,"Since then, my sister has been looking everywhere for the puppy. She doesn't eat or drink or sleep. Would you please help my sister find her lost puppy?",水も口にしません。私の姉を助けてください。
PROPQUEST_INC_001333,Great! She found the puppy somewhere in the middle of Leren Mountains where the Grownup Lawolfs live. Maybe the puppy is trying to find it's way home?,ありがとう！ヨールンはお姉ちゃんの匂いがする毛布にくるまって、いつもおねんねしてたんだよ。その毛布を見つければ、きっとヨールンが飛びついてくるよ！……約束だよ。きっとヨールンを連れ帰ってね。
PROPQUEST_INC_001334,How could you refuse the request from a lady? You have no social manners! Have you no shame?!,レディーの頼みを断るなんて、マナーがなっていないわ。プンプン！
PROPQUEST_INC_001335,"Yorrn! Where did you find him? In the mountains!? I knew it! He was probably trying to find his way home! Welcome back, Yorrn!",あっ……ヨールン！どこに行ってたの！？どれだけ心配…心配したか……！これからはずーと一緒だよ。ねっ。
PROPQUEST_INC_001336,"Have you found Yorrn? No? Well, please keep looking! I'm worried about my sister!",本当にいなかったの？もうっ！ちゃんと探してくれなきゃダメじゃない！
PROPQUEST_INC_001337,"Travel to the middle of Leren Mountains, near the Grownup Lawolfs. Find Losha's lost puppy, and return to Loyah.",ヨールンはレルエン山脈中部にあるグロウアップ・ラーウルフの生息地にいます。探しに行きましょう。
PROPQUEST_INC_001339,Trouble-Maker in Pumpkin Village,わんぱく少年、かぼちゃの国へ
PROPQUEST_INC_001340,"Hey there, I have a problem. Can you help me?",ああ、あの子はどこにいったのかしら？誰か私の息子を見ませんでしたか？お願いです、誰か…。
PROPQUEST_INC_001341,"Actually I have 2 kids, one daughter and one son. My daughter has gone missing!",何年か前、街の子供達が失踪する事件が起きました。それ以来、私の可愛い娘は行方不明のまま……まだ帰ってきていません。
PROPQUEST_INC_001342,"This was several years ago with some other missing children... So, my son is the only child I have left. However today... Today he disappeared too!",それから今日まで、息子と2人でなんとか耐えてきたのに…。もし息子まで行方不明になってしまったら……。
PROPQUEST_INC_001343,"Both of my kids are now missing. I feel like I can't go on living. Please, will you help me find my son?",私にはもう耐えられません。どうかお願いです、息子を助けてください！繊細な子なんです。きっと一人で不安に震えているはずです！
PROPQUEST_INC_001344,You're amazing! My son used to love the Pumpkin Patch. You should start your search there.,ありがとうございます。あの子は以前から＜カボチャ男爵の居住地＞に行きたがっていました。そこに行けば、会えるかもしれません。
PROPQUEST_INC_001345,"If you will not help me, then I have no other choice…",そうですか…娘だけでなく息子まで……私はこれからどうやって生きていけばいいんでしょう……。
PROPQUEST_INC_001346,"Hey, who are you? What? My mom is worried about me? What else is new…? Ugh, fine. I'll go back and let her know I'm okay.",誰？母に頼まれたの？もぅ、ママったら心配性だなぁ。ボクだって一人前の男の子なのに！わたったよ。すぐ戻るって。
PROPQUEST_INC_001347,I am just watching those pumpkin heads. Aren't they cool? I wish I had one!,ボクさ、ここでカボチャ達を見てたんだ。イカスだろ。あんなカボチャ頭、ボクも欲しいなぁ。
PROPQUEST_INC_001348,"Travel to Pumpkin Town and search for Mayun, JeongHwa's son.",私の息子はカボチャ村を前から気にしてました。きっとそこにいると思います。
PROPQUEST_INC_001350,Doridori Sushi,至高の料理「ドリドリ寿司」
PROPQUEST_INC_001351,Finally! The time has come to learn how to make Doridori Sushi. I just need some ingredients!,寿司職人の修行を始めて、苦節15年。至高の料理と呼ばれる＜ドリドリ寿司＞のにぎり方をついに！ついに伝授されることになった！
PROPQUEST_INC_001352,"I'll need to practice the recipe so that I can master it. Oh boy, Doridori Sushi is the best sushi in Madrigal! I can't wait!",失敗は絶対に許されねえ。しっかり練習しねえとな。そこであんたを見込んで、一つ頼みがある。
PROPQUEST_INC_001353,"Tell you what, if you help me, I will give you some of this fantastic sushi. How's that sound?",練習の手伝いをして欲しいわけだが、どうだい？いっちょ俺に手を貸してくれねえか？うまい寿司をたらふく食わせてやるからよう。
PROPQUEST_INC_001354,"I knew you wouldn't be able to resist! Now, bring me the following materials: 12 Doridoma Keratins and 5 Mushpang Secretion. You can get them from Small Doridomas and Captain Mushpangs.",よっしゃあ！欲しいのは寿司のネタだ！ドリドマの殻を12個、マシュリン液を5個持ってきてくれ。スモール・ドリドマとキャプテン・マッシュファングからドロップするからよう。
PROPQUEST_INC_001355,You have no idea how delicious my sushi is. Oh well. Your loss!,おいおい。俺の寿司を食いたくないのかよ？
PROPQUEST_INC_001357,"Ah ha! There we go! Your order is ready! I even autographed it in wasabi! Careful, it's SPICY!",おっ！良いネタを集めてきたな！……へい、お待ち！ほっぺた、とろけちまうぜ。ガハハッ！
PROPQUEST_INC_001358,"I know they can be hard to find, but I'd really like to learn to make it sometime this year. Hurry up, pal!",見つけにくい食材だが、急いでくんねーか？ネタは鮮度が命だからな！
PROPQUEST_INC_001359,Collect 12 Doridoma Keratins and 5 Mushpang Secretion from Small Doridomas and Captain Mushpangs. Return to Sotta when you have the ingredients.,材料を集めてきましょう。ドリドマの殻12個とマシュリン液5個。スモール・ドリドマとキャプテン・マッシュファングから入手できます。
PROPQUEST_INC_001361,Successor of Hero -Master-,英雄の後継者-マスター-
PROPQUEST_INC_001362,"So you think you're ready to become a Knight? It isn't easy, but since you've made it this far I think you're up to the challenge.",ナイト英雄の後継者の道を歩む覚悟はできていますか？では、ご案内します。
PROPQUEST_INC_001363,"First, a simple test of your skills in combat to see if you are qualified.",まずあなたが後継者としての資質を持っているか、簡単にテストを行います。この試験によりあなたの戦闘能力を見させてもらいます。
PROPQUEST_INC_001364,"Go to KhipRa and hunt down $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s. Not the Small ones, or the Giants, just regular $QUEST_END_KILL_NAME$s. That should be easy enough.",内容は簡単です。ダーコンの第1地区、キプラと呼ばれるその地域に生息する、$QUEST_END_KILL_COUNT$体の$QUEST_END_KILL_NAME$を倒してきなさい。 スモールやボスではなく$QUEST_END_KILL_NAME$ですよ。
PROPQUEST_INC_001365,"Good luck, my friend. I'll be watching.",ではご武運を祈ります。
PROPQUEST_INC_001366,Giving up already? But this is the easy part.,確かに容易な道ではないと話していたと思いますが･･･。やはり辞めるのですか？
PROPQUEST_INC_001367,"Excellent work, Mercenary! Now you're on your way to becoming a Knight.",おめでとうございます。私の目に狂いはありませんでした。あなたは後継者の初めの試練を突破しました。
PROPQUEST_INC_001368,"To commemorate this day, I have something for you.",最初の試練を無事乗り越えましたね。おめでとうございます。
PROPQUEST_INC_001369,"Exactly 20 Drillers, Squire. That's what you'll need to take your first steps to Knighthood.",正確に20匹です。そうではないとあなたの資質が判断できません。本当に後継者になりたいのなら、必ず成し遂げてください。
PROPQUEST_INC_001370,"Corel is your master, young Mercenary. I can not help you.",あなたは既にブレード後継者の道を選択しましたね。私ではなくコレルから試練を受けてください。
PROPQUEST_INC_001371,Hunt Down 20 regular Drillers and return to Karandur in Darken City.,ダーコン1地区、キプラと言われている地域に棲息しているドリラーを20匹狩りましょう。
PROPQUEST_INC_001373,Successor of Hero -Helmet-,英雄の後継者-ヘルメット-
PROPQUEST_INC_001374,This letter of recommendation is proof of your achievements thus far. Guard it as you would your own life.,これはマスターが後継者としての資質を認めたという推薦書です。あなたの資質が認められるものですから大事にしてください。
PROPQUEST_INC_001375,"Take it to Hormes, the Knight Sage. He resides at the The Fountain of Dead Person in the Northern Leren Mountains.",それではフラリスのレルエン山脈北部にある魂の泉に行って、ナイト賢者ホロメスにその推薦書を渡してください。
PROPQUEST_INC_001376,"Before you go, though, I want you to find Kindler, a grave-robber. He's hiding out near the Clockworks' Cage, South of Darken City.",あ、その前にダーコンの北側の＜奈落～歯車の永久牢獄＞近くにいる盗掘師モモガンを探し、彼から手掛かりを手に入れてください。
PROPQUEST_INC_001377,"I believe he has information on the Golden Helmet of Billaon. Retrieve it by any means, and take it to Hormes along with your letter.",その手掛かりに書かれてあるビレリアンの黄金のヘルメットを見つけ出し、持って行ってください。
PROPQUEST_INC_001378,May the courage of Billaon be with you always.,ビレリアンの勇気が共にありますように！
PROPQUEST_INC_001379,"You've already come so far, why give up now?",自分に勇気がないなどと思わないでください。あなたには力がある･･･。そんな簡単に諦めてはいけません。
PROPQUEST_INC_001380,My word! This… this is the Golden Helmet of Billaon! We thought it had been lost forever!,こ、これは幻の聖遺物、ビレリアンの黄金のヘルメット！取り戻してくれたのか！このヘルメットはナイト英雄ビレリアンが英雄戦争の時に使っていたものじゃ。
PROPQUEST_INC_001381,"No one had seen it since that grave-robbing scoundrel Kindler stole it and hid it away. Thank you, you're truly remarkable!",ヘルメットは代々霊廟に収められていたのじゃが、盗掘師モモガンが盗み出し、その後の所在が分からなくなっておったのじゃ。英雄に仕える者としてこれほどうれしいことはない。心より礼をいうぞ！
PROPQUEST_INC_001382,"You have a question? Out with it, quickly. I have no time to waste with idle chatter.",何か用事か？私は忙しいので早くしてください。
PROPQUEST_INC_001383,"Find Kindler and use whatever information he has to locate the Golden Helmet. Then take it, and your letter, to Hormes, the Knight Sage at the The Fountain of Dead Person in Flaris.",ダーコンのクロックワークス檻の近くで盗掘師モモガンを狩って、黄金のヘルメットを取り戻し、フラリスの魂の泉にいるナイト賢者ホロメスに持っていってください。
PROPQUEST_INC_001385,Successor of Hero -Scroll-,英雄の後継者-巻物-
PROPQUEST_INC_001386,"I deeply appreciate what you've already done, but alas, the Helmet's journey does not end here.",ビレリアンの聖遺物をよくぞ取り戻した！心より感謝しておるぞ。･･･さてさっそくではあるが、おぬしに会ってほしい者がおるのだ。
PROPQUEST_INC_001387,"It belongs with the Hersan Kurmin, in the Plain of Bubble.",このヘルメットを持って、バブルの平原に行き、そこおるクルミンという者に会うのじゃ。
PROPQUEST_INC_001388,The Kurmin Family has managed the house and relics of Billaon for generations. I'm sure they would reward you handsomely for its return.,クルミンの一族は代々ビレリアンの館と聖遺物を管理しておるのじゃ。このヘルメットを渡せば、次の道をおぬしに指し示すであろう。
PROPQUEST_INC_001389,"Time is a-wasting, Mercenary! Hurry along, now!",ではゆけ！足に翼をもつ者のように駆けてゆけ！
PROPQUEST_INC_001390,"No time to be showered with the appreciation and riches of a wealthy family? Very well, then...",最近の若者はずいぶんと根性がないのう。やれやれ、嘆かわしいことじゃ。こんなことで諦めてはならんぞ！
PROPQUEST_INC_001391,"Oh my… I can't believe it.... I've been looking for this for years. Thank you, thank you very much!",これは盗まれた聖遺物･･･。あなたがみつけてくれたの？ありがとう！ずっと探していたの。英雄ビレリアンにかわってお礼を申し上げま～す。
PROPQUEST_INC_001392,I'd like to give you something for bringing this back to the Kurmin family.,賢者から私のことは聞いてるでしょう？では自己紹介はいりませんね。あなたはナイト後継者の道を目指している方ですね、それでは･･･
PROPQUEST_INC_001393,"This Scroll has only been passed down to the Knights in my family line, until now. I'd like you to have it.",これは我が一族に伝わる由緒ある巻物です、ナイト後継者を目指すものに、次の道を指し示すでしょう。どうかお受け取りください。
PROPQUEST_INC_001394,"What nice weather! Oh, I'm sorry, did you need to speak with me?",いい天気ですね。私に何かご用ですか？
PROPQUEST_INC_001395,Go to the Plain of Bubble to meet Kurmin and give her the Golden Helmet.,このヘルメットを持って、バブルの平原に行こう。そこにいるクルミンという人に会うのだ。
PROPQUEST_INC_001397,Successor of Hero -Altar-,英雄の後継者-祭壇-
PROPQUEST_INC_001398,"To show my gratitude, I’ll help you further along your way towards becoming a Knight.",この巻物は大事にしてくださいね～。これはあなたが英雄の後継者として認められたことを司祭に示す証となりますよ。
